snapshot_date,symbol,option_type,expiration_date,strike,bid,ask,last_price,volume,open_interest,implied_volatility,delta,gamma,theta,vega,ask_size,bid_size,contract_id,date,mark,rho
2025-12-27,AMZN,PUT,2026-05-15,105.0,0.14,0.19,0.16,1,1020,0.56121,-0.00619,0.00022,-0.00488,0.02516,117,95,AMZN260515P00105000,2025-12-26 00:00:00,0.17,-0.00621
2025-12-27,AMZN,PUT,2026-05-15,240.0,21.25,21.45,21.35,17,801,0.32707,-0.49446,0.00847,-0.05353,0.57444,99,9,AMZN260515P00240000,2025-12-26 00:00:00,21.35,-0.52182
2025-12-27,AMZN,PUT,2026-05-15,245.0,24.1,24.3,24.25,4,633,0.32707,-0.53502,0.00844,-0.05205,0.57228,20,10,AMZN260515P00245000,2025-12-26 00:00:00,24.20,-0.56924
2025-12-27,AMZN,PUT,2026-05-15,250.0,27.2,27.4,27.23,3,2674,0.32707,-0.57442,0.00832,-0.04991,0.56447,94,26,AMZN260515P00250000,2025-12-26 00:00:00,27.30,-0.61635
2025-12-27,AMZN,PUT,2026-05-15,255.0,30.3,30.8,0.0,0,230,0.32707,-0.61233,0.00813,-0.04719,0.55157,75,81,AMZN260515P00255000,2025-12-26 00:00:00,30.55,-0.66283
2025-12-27,AMZN,PUT,2026-05-15,260.0,33.8,34.35,33.95,66,270,0.32707,-0.6485,0.00788,-0.04398,0.53422,41,47,AMZN260515P00260000,2025-12-26 00:00:00,34.08,-0.70840
2025-12-27,AMZN,PUT,2026-05-15,265.0,37.45,38.05,37.93,1,117,0.32707,-0.68271,0.00757,-0.04037,0.51314,35,9,AMZN260515P00265000,2025-12-26 00:00:00,37.75,-0.75283
2025-12-27,AMZN,PUT,2026-05-15,270.0,41.3,41.95,0.0,0,137,0.33682,-0.70719,0.00709,-0.039,0.49516,32,45,AMZN260515P00270000,2025-12-26 00:00:00,41.62,-0.79098
2025-12-27,AMZN,PUT,2026-05-15,275.0,45.3,46.0,0.0,0,166,0.33682,-0.73668,0.00673,-0.03492,0.47015,21,39,AMZN260515P00275000,2025-12-26 00:00:00,45.65,-0.83217
2025-12-27,AMZN,PUT,2026-05-15,280.0,49.5,50.2,0.0,0,89,0.33682,-0.76409,0.00635,-0.03068,0.44347,25,37,AMZN260515P00280000,2025-12-26 00:00:00,49.85,-0.87197
2025-12-27,AMZN,PUT,2026-05-15,285.0,53.8,54.55,0.0,0,105,0.34658,-0.78106,0.00592,-0.02912,0.42521,22,36,AMZN260515P00285000,2025-12-26 00:00:00,54.17,-0.90445
2025-12-27,AMZN,PUT,2026-05-15,290.0,58.15,59.0,0.0,0,54,0.35633,-0.79599,0.00552,-0.0276,0.40798,21,30,AMZN260515P00290000,2025-12-26 00:00:00,58.58,-0.93533
2025-12-27,AMZN,PUT,2026-05-15,295.0,62.7,63.6,0.0,0,24,0.35633,-0.81723,0.00516,-0.02332,0.3815,18,31,AMZN260515P00295000,2025-12-26 00:00:00,63.15,-0.97056
2025-12-27,AMZN,PUT,2026-05-15,300.0,67.35,68.3,0.0,0,24,0.36609,-0.82866,0.00482,-0.02192,0.36624,6,7,AMZN260515P00300000,2025-12-26 00:00:00,67.82,-0.99871
2025-12-27,AMZN,PUT,2026-05-15,305.0,71.15,73.65,0.0,0,0,0.37584,-0.83875,0.00452,-0.0206,0.35217,292,304,AMZN260515P00305000,2025-12-26 00:00:00,72.40,-1.02578
2025-12-27,AMZN,PUT,2026-05-15,310.0,75.9,79.05,0.0,0,0,0.39536,-0.84016,0.00427,-0.02223,0.35015,182,160,AMZN260515P00310000,2025-12-26 00:00:00,77.47,-1.04651
2025-12-27,AMZN,PUT,2026-05-15,315.0,80.8,84.15,0.0,0,0,0.41487,-0.84105,0.00406,-0.02395,0.34887,22,20,AMZN260515P00315000,2025-12-26 00:00:00,82.47,-1.06683
2025-12-27,AMZN,PUT,2026-05-15,320.0,85.95,89.05,0.0,0,0,0.42462,-0.84844,0.00384,-0.02289,0.33809,184,175,AMZN260515P00320000,2025-12-26 00:00:00,87.50,-1.09170
2025-12-27,AMZN,PUT,2026-05-15,325.0,90.85,94.15,0.0,0,0,0.44414,-0.84827,0.00367,-0.02478,0.33833,185,185,AMZN260515P00325000,2025-12-26 00:00:00,92.50,-1.11116
2025-12-27,AMZN,PUT,2026-05-15,330.0,95.95,99.05,0.0,0,1,0.46365,-0.84781,0.00353,-0.02675,0.33901,155,160,AMZN260515P00330000,2025-12-26 00:00:00,97.50,-1.13040
2025-12-27,AMZN,PUT,2026-05-15,340.0,105.95,109.05,0.0,0,0,0.49292,-0.85229,0.00325,-0.02802,0.33232,160,194,AMZN260515P00340000,2025-12-26 00:00:00,107.50,-1.17253
2025-12-27,AMZN,PUT,2026-05-15,350.0,115.95,119.05,0.0,0,0,0.52218,-0.85536,0.00303,-0.02956,0.32768,160,157,AMZN260515P00350000,2025-12-26 00:00:00,117.50,-1.21355
2025-12-27,AMZN,PUT,2026-05-15,235.0,18.6,18.8,18.6,13,2078,0.33682,-0.45209,0.00817,-0.05624,0.57035,128,68,AMZN260515P00235000,2025-12-26 00:00:00,18.70,-0.47568
2025-12-27,AMZN,PUT,2026-05-15,230.0,16.2,16.35,16.18,35,1990,0.33682,-0.41159,0.00802,-0.05623,0.56033,1,14,AMZN260515P00230000,2025-12-26 00:00:00,16.27,-0.42982
2025-12-27,AMZN,PUT,2026-05-15,225.0,14.0,14.15,14.0,2,2876,0.33682,-0.37114,0.00779,-0.05547,0.54426,14,18,AMZN260515P00225000,2025-12-26 00:00:00,14.07,-0.38480
2025-12-27,AMZN,PUT,2026-05-15,220.0,12.05,12.2,12.05,77,2511,0.33682,-0.33121,0.00748,-0.05396,0.52228,148,33,AMZN260515P00220000,2025-12-26 00:00:00,12.12,-0.34104
2025-12-27,AMZN,PUT,2026-05-15,110.0,0.18,0.23,0.0,0,56,0.54169,-0.00733,0.00026,-0.00547,0.02924,63,22,AMZN260515P00110000,2025-12-26 00:00:00,0.21,-0.00734
2025-12-27,AMZN,PUT,2026-05-15,115.0,0.23,0.32,0.0,0,93,0.53194,-0.00953,0.00033,-0.00675,0.03681,104,12,AMZN260515P00115000,2025-12-26 00:00:00,0.28,-0.00955
2025-12-27,AMZN,PUT,2026-05-15,120.0,0.29,0.34,0.0,0,90,0.51243,-0.0111,0.0004,-0.0074,0.04202,40,19,AMZN260515P00120000,2025-12-26 00:00:00,0.32,-0.01109
2025-12-27,AMZN,PUT,2026-05-15,125.0,0.36,0.41,0.0,0,66,0.50267,-0.01411,0.0005,-0.00892,0.05174,4,10,AMZN260515P00125000,2025-12-26 00:00:00,0.39,-0.01412
2025-12-27,AMZN,PUT,2026-05-15,130.0,0.45,0.5,0.0,0,247,0.48316,-0.0162,0.00058,-0.00963,0.05827,44,93,AMZN260515P00130000,2025-12-26 00:00:00,0.47,-0.01616
2025-12-27,AMZN,PUT,2026-05-15,135.0,0.55,0.6,0.0,0,753,0.4734,-0.02025,0.00072,-0.01139,0.07046,80,80,AMZN260515P00135000,2025-12-26 00:00:00,0.57,-0.02022
2025-12-27,AMZN,PUT,2026-05-15,140.0,0.67,0.71,0.0,0,242,0.46365,-0.02506,0.00088,-0.01331,0.08432,53,47,AMZN260515P00140000,2025-12-26 00:00:00,0.69,-0.02503
2025-12-27,AMZN,PUT,2026-05-15,145.0,0.81,0.85,0.0,0,572,0.45389,-0.03073,0.00106,-0.0154,0.09996,49,41,AMZN260515P00145000,2025-12-26 00:00:00,0.83,-0.03073
2025-12-27,AMZN,PUT,2026-05-15,150.0,0.96,1.02,1.0,3,774,0.43438,-0.0347,0.00123,-0.01624,0.11049,120,140,AMZN260515P00150000,2025-12-26 00:00:00,0.99,-0.03459
2025-12-27,AMZN,PUT,2026-05-15,155.0,1.17,1.21,1.19,2,1212,0.42462,-0.04211,0.00147,-0.01853,0.12938,72,103,AMZN260515P00155000,2025-12-26 00:00:00,1.19,-0.04200
2025-12-27,AMZN,PUT,2026-05-15,360.0,125.95,129.05,0.0,0,1,0.55145,-0.8573,0.00284,-0.03135,0.32469,208,192,AMZN260515P00360000,2025-12-26 00:00:00,127.50,-1.25370
2025-12-27,AMZN,PUT,2026-05-15,160.0,1.41,1.45,1.43,6,2166,0.41487,-0.05075,0.00175,-0.02095,0.15029,94,68,AMZN260515P00160000,2025-12-26 00:00:00,1.43,-0.05065
2025-12-27,AMZN,PUT,2026-05-15,170.0,2.04,2.1,2.13,1,2199,0.39536,-0.07235,0.00242,-0.02612,0.19832,118,101,AMZN260515P00170000,2025-12-26 00:00:00,2.07,-0.07230
2025-12-27,AMZN,PUT,2026-05-15,175.0,2.47,2.52,2.54,2,1297,0.3856,-0.08567,0.00282,-0.02882,0.22541,41,52,AMZN260515P00175000,2025-12-26 00:00:00,2.50,-0.08568
2025-12-27,AMZN,PUT,2026-05-15,180.0,2.97,3.05,2.97,57,4090,0.3856,-0.10566,0.00329,-0.03346,0.26305,62,60,AMZN260515P00180000,2025-12-26 00:00:00,3.01,-0.10620
2025-12-27,AMZN,PUT,2026-05-15,185.0,3.55,3.65,3.62,3,2045,0.37584,-0.12332,0.00377,-0.03619,0.29365,65,147,AMZN260515P00185000,2025-12-26 00:00:00,3.60,-0.12405
