date,close,sma_50,metadata_type,metadata_sector,metadata_description
2016-05-19,436.3,440.7932,crypto,cryptocurrency,Bitcoin USD
2016-05-20,442.72,441.3544,crypto,cryptocurrency,Bitcoin USD
2016-05-21,443.31,441.8944,crypto,cryptocurrency,Bitcoin USD
2016-05-22,438.8,442.2904,crypto,cryptocurrency,Bitcoin USD
2016-05-23,442.99,442.768,crypto,cryptocurrency,Bitcoin USD
2016-05-24,443.97,443.2724,crypto,cryptocurrency,Bitcoin USD
2016-05-25,448.7,443.7922,crypto,cryptocurrency,Bitcoin USD
2016-05-26,452.07,444.413,crypto,cryptocurrency,Bitcoin USD
2016-05-27,472.05,445.454,crypto,cryptocurrency,Bitcoin USD
2016-05-28,519.41,447.4872,crypto,cryptocurrency,Bitcoin USD
2016-05-29,517.84,449.4792,crypto,cryptocurrency,Bitcoin USD
2016-05-30,527.64,451.6648,crypto,cryptocurrency,Bitcoin USD
2016-05-31,531.84,453.8478,crypto,cryptocurrency,Bitcoin USD
2016-06-01,536.95,456.076,crypto,cryptocurrency,Bitcoin USD
2016-06-02,538.0,458.3574,crypto,cryptocurrency,Bitcoin USD
2016-06-03,569.94,461.259,crypto,cryptocurrency,Bitcoin USD
2016-06-04,573.8,464.146,crypto,cryptocurrency,Bitcoin USD
2016-06-05,573.91,467.0104,crypto,cryptocurrency,Bitcoin USD
2016-06-06,584.5,470.152,crypto,cryptocurrency,Bitcoin USD
2016-06-07,577.54,473.14,crypto,cryptocurrency,Bitcoin USD
2016-06-08,583.03,476.088,crypto,cryptocurrency,Bitcoin USD
2016-06-09,575.01,478.7456,crypto,cryptocurrency,Bitcoin USD
2016-06-10,578.01,481.2858,crypto,cryptocurrency,Bitcoin USD
2016-06-11,610.0,484.5318,crypto,cryptocurrency,Bitcoin USD
2016-06-12,672.13,488.936,crypto,cryptocurrency,Bitcoin USD
2016-06-13,704.49,493.8254,crypto,cryptocurrency,Bitcoin USD
2016-06-14,685.25,498.2838,crypto,cryptocurrency,Bitcoin USD
2016-06-15,695.0,502.8354,crypto,cryptocurrency,Bitcoin USD
2016-06-16,766.62,509.2602,crypto,cryptocurrency,Bitcoin USD
2016-06-17,745.22,515.1818,crypto,cryptocurrency,Bitcoin USD
2016-06-18,754.83,521.1478,crypto,cryptocurrency,Bitcoin USD
2016-06-19,761.44,527.4092,crypto,cryptocurrency,Bitcoin USD
2016-06-20,730.85,532.9662,crypto,cryptocurrency,Bitcoin USD
2016-06-21,667.54,537.4358,crypto,cryptocurrency,Bitcoin USD
2016-06-22,601.3,540.4496,crypto,cryptocurrency,Bitcoin USD
2016-06-23,624.91,544.0152,crypto,cryptocurrency,Bitcoin USD
2016-06-24,661.71,548.2794,crypto,cryptocurrency,Bitcoin USD
2016-06-25,659.86,552.307,crypto,cryptocurrency,Bitcoin USD
2016-06-26,657.79,556.3014,crypto,cryptocurrency,Bitcoin USD
2016-06-27,657.5,560.2872,crypto,cryptocurrency,Bitcoin USD
2016-06-28,646.08,563.9924,crypto,cryptocurrency,Bitcoin USD
2016-06-29,634.11,567.6422,crypto,cryptocurrency,Bitcoin USD
2016-06-30,667.95,571.943,crypto,cryptocurrency,Bitcoin USD
2016-07-01,674.86,576.3362,crypto,cryptocurrency,Bitcoin USD
2016-07-02,702.48,581.2676,crypto,cryptocurrency,Bitcoin USD
2016-07-03,658.27,585.3216,crypto,cryptocurrency,Bitcoin USD
2016-07-04,680.35,589.7774,crypto,cryptocurrency,Bitcoin USD
2016-07-05,668.94,594.0762,crypto,cryptocurrency,Bitcoin USD
2016-07-06,674.7,598.5086,crypto,cryptocurrency,Bitcoin USD
2016-07-07,638.19,602.214,crypto,cryptocurrency,Bitcoin USD
2016-07-08,663.0,606.748,crypto,cryptocurrency,Bitcoin USD
2016-07-09,647.78,610.8492,crypto,cryptocurrency,Bitcoin USD
2016-07-10,648.76,614.9582,crypto,cryptocurrency,Bitcoin USD
2016-07-11,649.32,619.1686,crypto,cryptocurrency,Bitcoin USD
2016-07-12,663.52,623.5792,crypto,cryptocurrency,Bitcoin USD
2016-07-13,655.06,627.801,crypto,cryptocurrency,Bitcoin USD
2016-07-14,659.1,632.009,crypto,cryptocurrency,Bitcoin USD
2016-07-15,664.6,636.2596,crypto,cryptocurrency,Bitcoin USD
2016-07-16,662.45,640.0676,crypto,cryptocurrency,Bitcoin USD
2016-07-17,679.54,643.2702,crypto,cryptocurrency,Bitcoin USD
2016-07-18,672.1,646.3554,crypto,cryptocurrency,Bitcoin USD
2016-07-19,673.48,649.2722,crypto,cryptocurrency,Bitcoin USD
2016-07-20,667.03,651.976,crypto,cryptocurrency,Bitcoin USD
2016-07-21,663.99,654.5168,crypto,cryptocurrency,Bitcoin USD
2016-07-22,649.95,656.7558,crypto,cryptocurrency,Bitcoin USD
2016-07-23,655.52,658.4674,crypto,cryptocurrency,Bitcoin USD
2016-07-24,661.47,660.2208,crypto,cryptocurrency,Bitcoin USD
2016-07-25,654.96,661.8418,crypto,cryptocurrency,Bitcoin USD
2016-07-26,651.24,663.1766,crypto,cryptocurrency,Bitcoin USD
2016-07-27,653.48,664.6954,crypto,cryptocurrency,Bitcoin USD
2016-07-28,653.07,666.0962,crypto,cryptocurrency,Bitcoin USD
2016-07-29,654.61,667.6882,crypto,cryptocurrency,Bitcoin USD
2016-07-30,654.67,669.2214,crypto,cryptocurrency,Bitcoin USD
2016-07-31,623.83,669.498,crypto,cryptocurrency,Bitcoin USD
2016-08-01,606.35,668.1824,crypto,cryptocurrency,Bitcoin USD
2016-08-02,540.03,664.8932,crypto,cryptocurrency,Bitcoin USD
2016-08-03,563.42,662.4566,crypto,cryptocurrency,Bitcoin USD
2016-08-04,576.13,660.0792,crypto,cryptocurrency,Bitcoin USD
2016-08-05,572.5,656.1968,crypto,cryptocurrency,Bitcoin USD
2016-08-06,589.48,653.082,crypto,cryptocurrency,Bitcoin USD
2016-08-07,592.47,649.8348,crypto,cryptocurrency,Bitcoin USD
2016-08-08,591.88,646.4436,crypto,cryptocurrency,Bitcoin USD
2016-08-09,582.75,643.4816,crypto,cryptocurrency,Bitcoin USD
2016-08-10,590.27,641.9362,crypto,cryptocurrency,Bitcoin USD
2016-08-11,585.22,641.6146,crypto,cryptocurrency,Bitcoin USD
2016-08-12,585.91,640.8346,crypto,cryptocurrency,Bitcoin USD
2016-08-13,583.52,639.2708,crypto,cryptocurrency,Bitcoin USD
2016-08-14,568.76,637.4488,crypto,cryptocurrency,Bitcoin USD
2016-08-15,565.55,635.604,crypto,cryptocurrency,Bitcoin USD
2016-08-16,574.99,633.9538,crypto,cryptocurrency,Bitcoin USD
2016-08-17,570.91,632.4504,crypto,cryptocurrency,Bitcoin USD
2016-08-18,571.49,631.198,crypto,cryptocurrency,Bitcoin USD
2016-08-19,572.91,629.2972,crypto,cryptocurrency,Bitcoin USD
2016-08-20,577.88,627.3576,crypto,cryptocurrency,Bitcoin USD
2016-08-21,577.55,624.859,crypto,cryptocurrency,Bitcoin USD
2016-08-22,582.78,623.3492,crypto,cryptocurrency,Bitcoin USD
2016-08-23,580.23,621.3468,crypto,cryptocurrency,Bitcoin USD
2016-08-24,577.58,619.5196,crypto,cryptocurrency,Bitcoin USD
2016-08-25,575.71,617.5398,crypto,cryptocurrency,Bitcoin USD
2016-08-26,578.78,616.3516,crypto,cryptocurrency,Bitcoin USD
2016-08-27,568.31,614.4578,crypto,cryptocurrency,Bitcoin USD
2016-08-28,573.2,612.9662,crypto,cryptocurrency,Bitcoin USD
2016-08-29,571.5,611.421,crypto,cryptocurrency,Bitcoin USD
2016-08-30,575.91,609.9528,crypto,cryptocurrency,Bitcoin USD
2016-08-31,570.75,608.0974,crypto,cryptocurrency,Bitcoin USD
2016-09-01,571.05,606.4172,crypto,cryptocurrency,Bitcoin USD
2016-09-02,572.0,604.6752,crypto,cryptocurrency,Bitcoin USD
2016-09-03,595.01,603.2834,crypto,cryptocurrency,Bitcoin USD
2016-09-04,603.72,602.1088,crypto,cryptocurrency,Bitcoin USD
2016-09-05,603.48,600.5876,crypto,cryptocurrency,Bitcoin USD
2016-09-06,608.16,599.3088,crypto,cryptocurrency,Bitcoin USD
2016-09-07,615.16,598.1424,crypto,cryptocurrency,Bitcoin USD
2016-09-08,625.67,597.3152,crypto,cryptocurrency,Bitcoin USD
2016-09-09,622.01,596.4756,crypto,cryptocurrency,Bitcoin USD
2016-09-10,621.65,595.9096,crypto,cryptocurrency,Bitcoin USD
2016-09-11,606.32,594.9256,crypto,cryptocurrency,Bitcoin USD
2016-09-12,608.04,593.857,crypto,cryptocurrency,Bitcoin USD
2016-09-13,607.46,592.907,crypto,cryptocurrency,Bitcoin USD
2016-09-14,608.5,592.0522,crypto,cryptocurrency,Bitcoin USD
2016-09-15,606.71,591.1168,crypto,cryptocurrency,Bitcoin USD
2016-09-16,605.69,590.1692,crypto,cryptocurrency,Bitcoin USD
2016-09-17,604.1,589.159,crypto,cryptocurrency,Bitcoin USD
2016-09-18,608.0,588.2256,crypto,cryptocurrency,Bitcoin USD
2016-09-19,608.72,587.9234,crypto,cryptocurrency,Bitcoin USD
2016-09-20,601.0,587.8164,crypto,cryptocurrency,Bitcoin USD
2016-09-21,595.46,588.925,crypto,cryptocurrency,Bitcoin USD
2016-09-22,595.41,589.5648,crypto,cryptocurrency,Bitcoin USD
2016-09-23,601.42,590.0706,crypto,cryptocurrency,Bitcoin USD
2016-09-24,599.33,590.6072,crypto,cryptocurrency,Bitcoin USD
2016-09-25,598.98,590.7972,crypto,cryptocurrency,Bitcoin USD
2016-09-26,606.47,591.0772,crypto,cryptocurrency,Bitcoin USD
2016-09-27,604.26,591.3248,crypto,cryptocurrency,Bitcoin USD
2016-09-28,603.95,591.7488,crypto,cryptocurrency,Bitcoin USD
2016-09-29,605.6,592.0554,crypto,cryptocurrency,Bitcoin USD
2016-09-30,608.23,592.5156,crypto,cryptocurrency,Bitcoin USD
2016-10-01,612.98,593.057,crypto,cryptocurrency,Bitcoin USD
2016-10-02,608.6,593.5586,crypto,cryptocurrency,Bitcoin USD
2016-10-03,612.71,594.4376,crypto,cryptocurrency,Bitcoin USD
2016-10-04,607.19,595.2704,crypto,cryptocurrency,Bitcoin USD
2016-10-05,608.49,595.9404,crypto,cryptocurrency,Bitcoin USD
2016-10-06,610.25,596.7272,crypto,cryptocurrency,Bitcoin USD
2016-10-07,614.88,597.595,crypto,cryptocurrency,Bitcoin USD
2016-10-08,614.34,598.4236,crypto,cryptocurrency,Bitcoin USD
2016-10-09,613.06,599.1272,crypto,cryptocurrency,Bitcoin USD
2016-10-10,616.0,599.8962,crypto,cryptocurrency,Bitcoin USD
2016-10-11,639.0,601.0206,crypto,cryptocurrency,Bitcoin USD
2016-10-12,634.5,602.106,crypto,cryptocurrency,Bitcoin USD
2016-10-13,634.02,603.2348,crypto,cryptocurrency,Bitcoin USD
2016-10-14,638.2,604.4846,crypto,cryptocurrency,Bitcoin USD
2016-10-15,635.96,605.6282,crypto,cryptocurrency,Bitcoin USD
2016-10-16,638.97,607.0414,crypto,cryptocurrency,Bitcoin USD
2016-10-17,636.91,608.3156,crypto,cryptocurrency,Bitcoin USD
2016-10-18,635.95,609.6046,crypto,cryptocurrency,Bitcoin USD
2016-10-19,627.98,610.646,crypto,cryptocurrency,Bitcoin USD
2016-10-20,628.89,611.8088,crypto,cryptocurrency,Bitcoin USD
2016-10-21,629.0,612.9678,crypto,cryptocurrency,Bitcoin USD
2016-10-22,654.52,614.6182,crypto,cryptocurrency,Bitcoin USD
2016-10-23,648.74,615.6928,crypto,cryptocurrency,Bitcoin USD
2016-10-24,648.6,616.5904,crypto,cryptocurrency,Bitcoin USD
2016-10-25,651.97,617.5602,crypto,cryptocurrency,Bitcoin USD
2016-10-26,675.11,618.8992,crypto,cryptocurrency,Bitcoin USD
2016-10-27,684.71,620.2902,crypto,cryptocurrency,Bitcoin USD
2016-10-28,685.91,621.495,crypto,cryptocurrency,Bitcoin USD
2016-10-29,711.13,623.2774,crypto,cryptocurrency,Bitcoin USD
2016-10-30,697.23,624.789,crypto,cryptocurrency,Bitcoin USD
2016-10-31,697.01,626.6028,crypto,cryptocurrency,Bitcoin USD
2016-11-01,726.6,628.974,crypto,cryptocurrency,Bitcoin USD
2016-11-02,742.0,631.6648,crypto,cryptocurrency,Bitcoin USD
2016-11-03,685.22,633.1992,crypto,cryptocurrency,Bitcoin USD
2016-11-04,702.7,635.119,crypto,cryptocurrency,Bitcoin USD
2016-11-05,703.46,637.0744,crypto,cryptocurrency,Bitcoin USD
2016-11-06,709.93,639.191,crypto,cryptocurrency,Bitcoin USD
2016-11-07,702.86,641.0882,crypto,cryptocurrency,Bitcoin USD
2016-11-08,709.31,643.1,crypto,cryptocurrency,Bitcoin USD
2016-11-09,721.5,645.51,crypto,cryptocurrency,Bitcoin USD
2016-11-10,714.47,647.8902,crypto,cryptocurrency,Bitcoin USD
2016-11-11,716.39,650.3098,crypto,cryptocurrency,Bitcoin USD
2016-11-12,702.28,652.327,crypto,cryptocurrency,Bitcoin USD
2016-11-13,700.38,654.348,crypto,cryptocurrency,Bitcoin USD
2016-11-14,703.82,656.4448,crypto,cryptocurrency,Bitcoin USD
2016-11-15,711.06,658.5366,crypto,cryptocurrency,Bitcoin USD
2016-11-16,739.71,661.2456,crypto,cryptocurrency,Bitcoin USD
2016-11-17,735.24,663.8714,crypto,cryptocurrency,Bitcoin USD
2016-11-18,748.98,666.739,crypto,cryptocurrency,Bitcoin USD
2016-11-19,750.75,669.5894,crypto,cryptocurrency,Bitcoin USD
2016-11-20,727.09,671.8716,crypto,cryptocurrency,Bitcoin USD
2016-11-21,736.76,674.4348,crypto,cryptocurrency,Bitcoin USD
2016-11-22,749.22,677.165,crypto,cryptocurrency,Bitcoin USD
2016-11-23,740.18,679.8248,crypto,cryptocurrency,Bitcoin USD
2016-11-24,735.63,682.3676,crypto,cryptocurrency,Bitcoin USD
2016-11-25,737.07,684.904,crypto,cryptocurrency,Bitcoin USD
2016-11-26,729.91,687.2046,crypto,cryptocurrency,Bitcoin USD
2016-11-27,727.32,689.4642,crypto,cryptocurrency,Bitcoin USD
2016-11-28,729.54,691.7938,crypto,cryptocurrency,Bitcoin USD
2016-11-29,730.76,694.089,crypto,cryptocurrency,Bitcoin USD
2016-11-30,742.06,696.1502,crypto,cryptocurrency,Bitcoin USD
2016-12-01,751.54,698.491,crypto,cryptocurrency,Bitcoin USD
2016-12-02,769.99,701.2104,crypto,cryptocurrency,Bitcoin USD
2016-12-03,760.75,703.6614,crypto,cryptocurrency,Bitcoin USD
2016-12-04,762.0,706.1822,crypto,cryptocurrency,Bitcoin USD
2016-12-05,750.24,708.4076,crypto,cryptocurrency,Bitcoin USD
2016-12-06,758.98,710.849,crypto,cryptocurrency,Bitcoin USD
2016-12-07,763.99,713.4098,crypto,cryptocurrency,Bitcoin USD
2016-12-08,766.84,716.187,crypto,cryptocurrency,Bitcoin USD
2016-12-09,769.57,719.0006,crypto,cryptocurrency,Bitcoin USD
2016-12-10,772.28,721.8662,crypto,cryptocurrency,Bitcoin USD
2016-12-11,768.97,724.1552,crypto,cryptocurrency,Bitcoin USD
2016-12-12,776.9,726.7184,crypto,cryptocurrency,Bitcoin USD
2016-12-13,775.35,729.2534,crypto,cryptocurrency,Bitcoin USD
2016-12-14,777.09,731.7558,crypto,cryptocurrency,Bitcoin USD
2016-12-15,775.89,733.7714,crypto,cryptocurrency,Bitcoin USD
2016-12-16,781.32,735.7036,crypto,cryptocurrency,Bitcoin USD
2016-12-17,788.52,737.7558,crypto,cryptocurrency,Bitcoin USD
2016-12-18,788.67,739.3066,crypto,cryptocurrency,Bitcoin USD
2016-12-19,791.0,741.182,crypto,cryptocurrency,Bitcoin USD
2016-12-20,798.61,743.214,crypto,cryptocurrency,Bitcoin USD
2016-12-21,832.75,745.337,crypto,cryptocurrency,Bitcoin USD
2016-12-22,859.96,747.6962,crypto,cryptocurrency,Bitcoin USD
2016-12-23,914.0,752.2718,crypto,cryptocurrency,Bitcoin USD
2016-12-24,892.61,756.07,crypto,cryptocurrency,Bitcoin USD
2016-12-25,890.67,759.8142,crypto,cryptocurrency,Bitcoin USD
2016-12-26,897.1,763.5576,crypto,cryptocurrency,Bitcoin USD
2016-12-27,930.34,768.1072,crypto,cryptocurrency,Bitcoin USD
2016-12-28,976.46,773.4502,crypto,cryptocurrency,Bitcoin USD
2016-12-29,969.58,778.4118,crypto,cryptocurrency,Bitcoin USD
2016-12-30,959.54,783.3132,crypto,cryptocurrency,Bitcoin USD
2016-12-31,966.3,788.3114,crypto,cryptocurrency,Bitcoin USD
2017-01-01,997.75,794.2208,crypto,cryptocurrency,Bitcoin USD
2017-01-02,1012.54,800.464,crypto,cryptocurrency,Bitcoin USD
2017-01-03,1035.24,807.0924,crypto,cryptocurrency,Bitcoin USD
2017-01-04,1114.92,815.1696,crypto,cryptocurrency,Bitcoin USD
2017-01-05,1004.74,820.4702,crypto,cryptocurrency,Bitcoin USD
2017-01-06,893.89,823.6432,crypto,cryptocurrency,Bitcoin USD
2017-01-07,906.2,826.7876,crypto,cryptocurrency,Bitcoin USD
2017-01-08,909.75,829.9676,crypto,cryptocurrency,Bitcoin USD
2017-01-09,896.23,833.3504,crypto,cryptocurrency,Bitcoin USD
2017-01-10,905.05,836.7162,crypto,cryptocurrency,Bitcoin USD
2017-01-11,778.62,837.3042,crypto,cryptocurrency,Bitcoin USD
2017-01-12,807.47,838.65,crypto,cryptocurrency,Bitcoin USD
2017-01-13,825.86,840.4546,crypto,cryptocurrency,Bitcoin USD
2017-01-14,818.27,842.0786,crypto,cryptocurrency,Bitcoin USD
2017-01-15,821.86,843.9176,crypto,cryptocurrency,Bitcoin USD
2017-01-16,831.81,846.0074,crypto,cryptocurrency,Bitcoin USD
2017-01-17,905.99,849.5364,crypto,cryptocurrency,Bitcoin USD
2017-01-18,887.7,852.6752,crypto,cryptocurrency,Bitcoin USD
2017-01-19,901.01,855.8542,crypto,cryptocurrency,Bitcoin USD
2017-01-20,895.8,858.7394,crypto,cryptocurrency,Bitcoin USD
2017-01-21,921.98,861.7792,crypto,cryptocurrency,Bitcoin USD
2017-01-22,923.76,865.0394,crypto,cryptocurrency,Bitcoin USD
2017-01-23,913.52,868.0698,crypto,cryptocurrency,Bitcoin USD
2017-01-24,885.47,870.7744,crypto,cryptocurrency,Bitcoin USD
2017-01-25,893.43,873.4634,crypto,cryptocurrency,Bitcoin USD
2017-01-26,914.83,876.4802,crypto,cryptocurrency,Bitcoin USD
2017-01-27,918.02,879.5038,crypto,cryptocurrency,Bitcoin USD
2017-01-28,918.6,882.4844,crypto,cryptocurrency,Bitcoin USD
2017-01-29,912.01,885.279,crypto,cryptocurrency,Bitcoin USD
2017-01-30,919.99,888.2994,crypto,cryptocurrency,Bitcoin USD
2017-01-31,963.99,892.0412,crypto,cryptocurrency,Bitcoin USD
2017-02-01,983.67,896.2076,crypto,cryptocurrency,Bitcoin USD
2017-02-02,1009.17,900.8492,crypto,cryptocurrency,Bitcoin USD
2017-02-03,1016.99,905.6712,crypto,cryptocurrency,Bitcoin USD
2017-02-04,1033.18,910.7084,crypto,cryptocurrency,Bitcoin USD
2017-02-05,1011.07,915.1594,crypto,cryptocurrency,Bitcoin USD
2017-02-06,1023.99,919.8658,crypto,cryptocurrency,Bitcoin USD
2017-02-07,1052.48,925.0954,crypto,cryptocurrency,Bitcoin USD
2017-02-08,1050.4,930.1312,crypto,cryptocurrency,Bitcoin USD
2017-02-09,986.0,933.1962,crypto,cryptocurrency,Bitcoin USD
2017-02-10,996.08,935.9186,crypto,cryptocurrency,Bitcoin USD
2017-02-11,1012.4,937.8866,crypto,cryptocurrency,Bitcoin USD
2017-02-12,1000.73,940.049,crypto,cryptocurrency,Bitcoin USD
2017-02-13,1000.79,942.2514,crypto,cryptocurrency,Bitcoin USD
2017-02-14,1008.88,944.487,crypto,cryptocurrency,Bitcoin USD
2017-02-15,1011.53,946.1108,crypto,cryptocurrency,Bitcoin USD
2017-02-16,1032.7,947.2356,crypto,cryptocurrency,Bitcoin USD
2017-02-17,1055.46,948.9532,crypto,cryptocurrency,Bitcoin USD
2017-02-18,1056.4,950.8904,crypto,cryptocurrency,Bitcoin USD
2017-02-19,1051.8,952.6004,crypto,cryptocurrency,Bitcoin USD
2017-02-20,1084.0,954.3254,crypto,cryptocurrency,Bitcoin USD
2017-02-21,1124.62,956.567,crypto,cryptocurrency,Bitcoin USD
2017-02-22,1130.01,958.4624,crypto,cryptocurrency,Bitcoin USD
2017-02-23,1188.11,959.9262,crypto,cryptocurrency,Bitcoin USD
2017-02-24,1180.14,963.4342,crypto,cryptocurrency,Bitcoin USD
2017-02-25,1152.2,968.6004,crypto,cryptocurrency,Bitcoin USD
2017-02-26,1179.05,974.0574,crypto,cryptocurrency,Bitcoin USD
2017-02-27,1194.64,979.7552,crypto,cryptocurrency,Bitcoin USD
2017-02-28,1191.21,985.6548,crypto,cryptocurrency,Bitcoin USD
2017-03-01,1226.39,992.0816,crypto,cryptocurrency,Bitcoin USD
2017-03-02,1257.04,1001.65,crypto,cryptocurrency,Bitcoin USD
2017-03-03,1285.33,1011.2072,crypto,cryptocurrency,Bitcoin USD
2017-03-04,1260.0,1019.89,crypto,cryptocurrency,Bitcoin USD
2017-03-05,1273.0,1028.9846,crypto,cryptocurrency,Bitcoin USD
2017-03-06,1278.49,1038.1172,crypto,cryptocurrency,Bitcoin USD
2017-03-07,1233.05,1046.142,crypto,cryptocurrency,Bitcoin USD
2017-03-08,1150.05,1051.0232,crypto,cryptocurrency,Bitcoin USD
2017-03-09,1190.89,1057.087,crypto,cryptocurrency,Bitcoin USD
2017-03-10,1116.97,1061.4062,crypto,cryptocurrency,Bitcoin USD
2017-03-11,1176.55,1067.0212,crypto,cryptocurrency,Bitcoin USD
2017-03-12,1226.62,1073.114,crypto,cryptocurrency,Bitcoin USD
2017-03-13,1242.46,1079.488,crypto,cryptocurrency,Bitcoin USD
2017-03-14,1245.86,1086.1348,crypto,cryptocurrency,Bitcoin USD
2017-03-15,1257.32,1093.5718,crypto,cryptocurrency,Bitcoin USD
2017-03-16,1172.62,1099.1556,crypto,cryptocurrency,Bitcoin USD
2017-03-17,1071.02,1102.2794,crypto,cryptocurrency,Bitcoin USD
2017-03-18,969.4,1103.307,crypto,cryptocurrency,Bitcoin USD
2017-03-19,1017.97,1105.2944,crypto,cryptocurrency,Bitcoin USD
2017-03-20,1035.96,1107.7734,crypto,cryptocurrency,Bitcoin USD
2017-03-21,1114.39,1111.6614,crypto,cryptocurrency,Bitcoin USD
2017-03-22,1037.56,1113.1328,crypto,cryptocurrency,Bitcoin USD
2017-03-23,1029.65,1114.0524,crypto,cryptocurrency,Bitcoin USD
2017-03-24,929.06,1112.4502,crypto,cryptocurrency,Bitcoin USD
2017-03-25,956.02,1111.2308,crypto,cryptocurrency,Bitcoin USD
2017-03-26,960.0,1109.7672,crypto,cryptocurrency,Bitcoin USD
2017-03-27,1039.92,1110.3442,crypto,cryptocurrency,Bitcoin USD
2017-03-28,1043.99,1110.7442,crypto,cryptocurrency,Bitcoin USD
2017-03-29,1035.96,1110.4138,crypto,cryptocurrency,Bitcoin USD
2017-03-30,1033.7,1110.0798,crypto,cryptocurrency,Bitcoin USD
2017-03-31,1070.31,1111.766,crypto,cryptocurrency,Bitcoin USD
2017-04-01,1083.94,1113.5232,crypto,cryptocurrency,Bitcoin USD
2017-04-02,1078.01,1114.8354,crypto,cryptocurrency,Bitcoin USD
2017-04-03,1144.77,1117.7162,crypto,cryptocurrency,Bitcoin USD
2017-04-04,1143.0,1120.5604,crypto,cryptocurrency,Bitcoin USD
2017-04-05,1134.58,1123.0744,crypto,cryptocurrency,Bitcoin USD
2017-04-06,1190.85,1126.6608,crypto,cryptocurrency,Bitcoin USD
2017-04-07,1190.66,1129.82,crypto,cryptocurrency,Bitcoin USD
2017-04-08,1184.03,1132.3914,crypto,cryptocurrency,Bitcoin USD
2017-04-09,1206.2,1135.3874,crypto,cryptocurrency,Bitcoin USD
2017-04-10,1209.25,1138.5364,crypto,cryptocurrency,Bitcoin USD
2017-04-11,1218.99,1141.2362,crypto,cryptocurrency,Bitcoin USD
2017-04-12,1212.17,1142.9872,crypto,cryptocurrency,Bitcoin USD
2017-04-13,1172.91,1143.8452,crypto,cryptocurrency,Bitcoin USD
2017-04-14,1170.34,1143.4898,crypto,cryptocurrency,Bitcoin USD
2017-04-15,1173.45,1143.356,crypto,cryptocurrency,Bitcoin USD
2017-04-16,1162.31,1143.5582,crypto,cryptocurrency,Bitcoin USD
2017-04-17,1176.54,1143.508,crypto,cryptocurrency,Bitcoin USD
2017-04-18,1202.58,1143.6668,crypto,cryptocurrency,Bitcoin USD
2017-04-19,1203.98,1143.9222,crypto,cryptocurrency,Bitcoin USD
2017-04-20,1234.19,1144.0782,crypto,cryptocurrency,Bitcoin USD
2017-04-21,1243.61,1143.8096,crypto,cryptocurrency,Bitcoin USD
2017-04-22,1233.2,1142.767,crypto,cryptocurrency,Bitcoin USD
