date,close,sma_50,metadata_type,metadata_sector,metadata_description
2012-02-21,15.44087797,12.99713737,stock,technology,Apple Inc.
2012-02-22,15.38659237,13.07054345,stock,technology,Apple Inc.
2012-02-23,15.4870583,13.14418327,stock,technology,Apple Inc.
2012-02-24,15.66760441,13.2225017,stock,technology,Apple Inc.
2012-02-27,15.76807705,13.30464705,stock,technology,Apple Inc.
2012-02-28,16.05748742,13.39775114,stock,technology,Apple Inc.
2012-02-29,16.2683258,13.49582176,stock,technology,Apple Inc.
2012-03-01,16.32920846,13.59386238,stock,technology,Apple Inc.
2012-03-02,16.35050031,13.69161508,stock,technology,Apple Inc.
2012-03-05,15.99000768,13.77391639,stock,technology,Apple Inc.
2012-03-06,15.90303736,13.85418132,stock,technology,Apple Inc.
2012-03-07,15.91593087,13.93344152,stock,technology,Apple Inc.
2012-03-08,16.25483103,14.01661256,stock,technology,Apple Inc.
2012-03-09,16.35020052,14.09977159,stock,technology,Apple Inc.
2012-03-12,16.55504141,14.18936081,stock,technology,Apple Inc.
2012-03-13,17.03789978,14.28711953,stock,technology,Apple Inc.
2012-03-14,17.68210591,14.39783441,stock,technology,Apple Inc.
2012-03-15,17.56154142,14.50240114,stock,technology,Apple Inc.
2012-03-16,17.56184206,14.6056483,stock,technology,Apple Inc.
2012-03-19,18.02760314,14.71545745,stock,technology,Apple Inc.
2012-03-20,18.17335591,14.82556051,stock,technology,Apple Inc.
2012-03-21,18.06958808,14.93399005,stock,technology,Apple Inc.
2012-03-22,17.97481901,15.03961847,stock,technology,Apple Inc.
2012-03-23,17.87614679,15.14368729,stock,technology,Apple Inc.
2012-03-26,18.20394713,15.25500801,stock,technology,Apple Inc.
2012-03-27,18.42887987,15.371775,stock,technology,Apple Inc.
2012-03-28,18.52305523,15.48749244,stock,technology,Apple Inc.
2012-03-29,18.29032459,15.59590995,stock,technology,Apple Inc.
2012-03-30,17.98111545,15.69895912,stock,technology,Apple Inc.
2012-04-02,18.55333911,15.81792138,stock,technology,Apple Inc.
2012-04-03,18.87394868,15.93903177,stock,technology,Apple Inc.
2012-04-04,18.72369402,16.06133523,stock,technology,Apple Inc.
2012-04-05,19.00470521,16.17351363,stock,technology,Apple Inc.
2012-04-09,19.08118454,16.28843927,stock,technology,Apple Inc.
2012-04-10,18.84755284,16.39710266,stock,technology,Apple Inc.
2012-04-11,18.78037374,16.50098552,stock,technology,Apple Inc.
2012-04-12,18.67750613,16.60072966,stock,technology,Apple Inc.
2012-04-13,18.1514628,16.69012691,stock,technology,Apple Inc.
2012-04-16,17.39868548,16.76511031,stock,technology,Apple Inc.
2012-04-17,18.28552122,16.85509536,stock,technology,Apple Inc.
2012-04-18,18.24473796,16.94169148,stock,technology,Apple Inc.
2012-04-19,17.61792135,17.01283609,stock,technology,Apple Inc.
2012-04-20,17.18425213,17.07059882,stock,technology,Apple Inc.
2012-04-23,17.14586299,17.11770272,stock,technology,Apple Inc.
2012-04-24,16.80336788,17.15780678,stock,technology,Apple Inc.
2012-04-25,18.29452081,17.22222743,stock,technology,Apple Inc.
2012-04-26,18.22553961,17.28115378,stock,technology,Apple Inc.
2012-04-27,18.08458349,17.34433291,stock,technology,Apple Inc.
2012-04-30,17.51415353,17.39338023,stock,technology,Apple Inc.
2012-05-01,17.4586671,17.44137172,stock,technology,Apple Inc.
2012-05-02,17.57413599,17.48403688,stock,technology,Apple Inc.
2012-05-03,17.44937527,17.52529254,stock,technology,Apple Inc.
2012-05-04,16.95242254,17.55459982,stock,technology,Apple Inc.
2012-05-07,17.07928347,17.5828334,stock,technology,Apple Inc.
2012-05-08,17.04029391,17.60827774,stock,technology,Apple Inc.
2012-05-09,17.07028472,17.62853369,stock,technology,Apple Inc.
2012-05-10,17.11047596,17.64537669,stock,technology,Apple Inc.
2012-05-11,16.99620791,17.65871668,stock,technology,Apple Inc.
2012-05-14,16.741585,17.66653837,stock,technology,Apple Inc.
2012-05-15,16.59012865,17.67854079,stock,technology,Apple Inc.
2012-05-16,16.37734289,17.6880269,stock,technology,Apple Inc.
2012-05-17,15.89884114,17.68768511,stock,technology,Apple Inc.
2012-05-18,15.90663233,17.68072113,stock,technology,Apple Inc.
2012-05-21,16.83335868,17.6903843,stock,technology,Apple Inc.
2012-05-22,16.70409607,17.69336539,stock,technology,Apple Inc.
2012-05-23,17.1116768,17.69484093,stock,technology,Apple Inc.
2012-05-24,16.95452359,17.68028928,stock,technology,Apple Inc.
2012-05-25,16.86365012,17.66633146,stock,technology,Apple Inc.
2012-05-29,17.16296029,17.65835382,stock,technology,Apple Inc.
2012-05-30,17.36989468,17.64519965,stock,technology,Apple Inc.
2012-05-31,17.32670973,17.62826673,stock,technology,Apple Inc.
2012-06-01,16.82466056,17.60336818,stock,technology,Apple Inc.
2012-06-04,16.92363257,17.58234445,stock,technology,Apple Inc.
2012-06-05,16.87984637,17.56241844,stock,technology,Apple Inc.
2012-06-06,17.1386655,17.54111281,stock,technology,Apple Inc.
2012-06-07,17.14646341,17.51546448,stock,technology,Apple Inc.
2012-06-08,17.40438906,17.49309116,stock,technology,Apple Inc.
2012-06-11,17.12996654,17.469884,stock,technology,Apple Inc.
2012-06-12,17.27962162,17.45585412,stock,technology,Apple Inc.
2012-06-13,17.15965756,17.42798049,stock,technology,Apple Inc.
2012-06-14,17.14076656,17.39331685,stock,technology,Apple Inc.
2012-06-15,17.21873896,17.36321775,stock,technology,Apple Inc.
2012-06-18,17.5681385,17.33448641,stock,technology,Apple Inc.
2012-06-19,17.6170203,17.30520313,stock,technology,Apple Inc.
2012-06-20,17.56696705,17.27959141,stock,technology,Apple Inc.
2012-06-21,17.32490846,17.2504821,stock,technology,Apple Inc.
2012-06-22,17.4577736,17.22608745,stock,technology,Apple Inc.
2012-06-25,17.11781957,17.20541459,stock,technology,Apple Inc.
2012-06-26,17.15560828,17.20055305,stock,technology,Apple Inc.
2012-06-27,17.22983961,17.17943941,stock,technology,Apple Inc.
2012-06-28,17.06638996,17.15587245,stock,technology,Apple Inc.
2012-06-29,17.51475395,17.15380911,stock,technology,Apple Inc.
2012-07-02,17.77027791,17.16552962,stock,technology,Apple Inc.
2012-07-03,17.97691251,17.18215061,stock,technology,Apple Inc.
2012-07-05,18.29271955,17.21193764,stock,technology,Apple Inc.
2012-07-06,18.17095422,17.20946631,stock,technology,Apple Inc.
2012-07-09,18.41118215,17.21317916,stock,technology,Apple Inc.
2012-07-10,18.24083564,17.21630421,stock,technology,Apple Inc.
2012-07-11,18.12746864,17.22857051,stock,technology,Apple Inc.
2012-07-12,17.96161731,17.23862951,stock,technology,Apple Inc.
2012-07-13,18.14366489,17.25002009,stock,technology,Apple Inc.
2012-07-16,18.20184524,17.26506949,stock,technology,Apple Inc.
2012-07-17,18.20274629,17.29007597,stock,technology,Apple Inc.
2012-07-18,18.18235466,17.31213739,stock,technology,Apple Inc.
2012-07-19,18.42408406,17.33981319,stock,technology,Apple Inc.
2012-07-20,18.12357305,17.36087896,stock,technology,Apple Inc.
2012-07-23,18.10947785,17.380859,stock,technology,Apple Inc.
2012-07-24,18.02219935,17.40137883,stock,technology,Apple Inc.
2012-07-25,17.24393396,17.4114258,stock,technology,Apple Inc.
2012-07-26,17.24123248,17.42444788,stock,technology,Apple Inc.
2012-07-27,17.54954057,17.44789183,stock,technology,Apple Inc.
2012-07-30,17.84555556,17.48682612,stock,technology,Apple Inc.
2012-07-31,18.31731413,17.53503976,stock,technology,Apple Inc.
2012-08-01,18.19885069,17.5623496,stock,technology,Apple Inc.
2012-08-02,18.22824108,17.5928325,stock,technology,Apple Inc.
2012-08-03,18.46546774,17.61990832,stock,technology,Apple Inc.
2012-08-06,18.67090906,17.65423603,stock,technology,Apple Inc.
2012-08-07,18.62184418,17.68939991,stock,technology,Apple Inc.
2012-08-08,18.59023518,17.71794541,stock,technology,Apple Inc.
2012-08-09,18.69625314,17.74447258,stock,technology,Apple Inc.
2012-08-10,18.7254678,17.77244774,stock,technology,Apple Inc.
2012-08-13,18.9754643,17.81546381,stock,technology,Apple Inc.
2012-08-14,19.02636414,17.85751844,stock,technology,Apple Inc.
2012-08-15,19.00046555,17.89993083,stock,technology,Apple Inc.
2012-08-16,19.16642597,17.94048604,stock,technology,Apple Inc.
2012-08-17,19.52093606,17.98797549,stock,technology,Apple Inc.
2012-08-20,20.03417143,18.04057114,stock,technology,Apple Inc.
2012-08-21,19.76044629,18.09318073,stock,technology,Apple Inc.
2012-08-22,20.14622376,18.15051277,stock,technology,Apple Inc.
2012-08-23,19.95826865,18.206485,stock,technology,Apple Inc.
2012-08-24,19.97610055,18.26319168,stock,technology,Apple Inc.
2012-08-27,20.35133355,18.32584357,stock,technology,Apple Inc.
2012-08-28,20.32483197,18.38097744,stock,technology,Apple Inc.
2012-08-29,20.28465202,18.43433007,stock,technology,Apple Inc.
2012-08-30,19.99555843,18.4829019,stock,technology,Apple Inc.
2012-08-31,20.0368845,18.53714142,stock,technology,Apple Inc.
2012-09-04,20.32994945,18.59458494,stock,technology,Apple Inc.
2012-09-05,20.18718213,18.65597219,stock,technology,Apple Inc.
2012-09-06,20.36910725,18.72024217,stock,technology,Apple Inc.
2012-09-07,20.49470387,18.78553945,stock,technology,Apple Inc.
2012-09-10,19.96158557,18.84344337,stock,technology,Apple Inc.
2012-09-11,19.8968311,18.89108491,stock,technology,Apple Inc.
2012-09-12,20.17393134,18.93915798,stock,technology,Apple Inc.
2012-09-13,20.57120964,18.99104392,stock,technology,Apple Inc.
2012-09-14,20.8212053,19.04161363,stock,technology,Apple Inc.
2012-09-17,21.07725288,19.09973961,stock,technology,Apple Inc.
2012-09-18,21.14137483,19.15434346,stock,technology,Apple Inc.
2012-09-19,21.1471029,19.21246881,stock,technology,Apple Inc.
2012-09-20,21.04469179,19.27081327,stock,technology,Apple Inc.
2012-09-21,21.08670942,19.33331511,stock,technology,Apple Inc.
2012-09-24,20.80644659,19.38657075,stock,technology,Apple Inc.
2012-09-25,20.28688016,19.42827144,stock,technology,Apple Inc.
2012-09-26,20.0350755,19.46491803,stock,technology,Apple Inc.
2012-09-27,20.52121304,19.5116952,stock,technology,Apple Inc.
2012-09-28,20.09305783,19.54507467,stock,technology,Apple Inc.
2012-10-01,19.8606807,19.57981682,stock,technology,Apple Inc.
2012-10-02,19.91851628,19.61599759,stock,technology,Apple Inc.
2012-10-03,20.2239271,19.66003215,stock,technology,Apple Inc.
2012-10-04,20.0838737,19.71683094,stock,technology,Apple Inc.
2012-10-05,19.65587283,19.76512375,stock,technology,Apple Inc.
2012-10-08,19.22154005,19.79856374,stock,technology,Apple Inc.
2012-10-09,19.15166726,19.82468597,stock,technology,Apple Inc.
2012-10-10,19.30406822,19.84442106,stock,technology,Apple Inc.
2012-10-11,18.91823931,19.85880883,stock,technology,Apple Inc.
2012-10-12,18.96685281,19.87358106,stock,technology,Apple Inc.
2012-10-15,19.11883462,19.8866484,stock,technology,Apple Inc.
2012-10-16,19.57160903,19.9046624,stock,technology,Apple Inc.
2012-10-17,19.41562045,19.92053792,stock,technology,Apple Inc.
2012-10-18,19.05497664,19.92983275,stock,technology,Apple Inc.
2012-10-19,18.36825138,19.92327272,stock,technology,Apple Inc.
2012-10-22,19.09684751,19.93070031,stock,technology,Apple Inc.
2012-10-23,18.47413457,19.92067372,stock,technology,Apple Inc.
2012-10-24,18.578789,19.91172222,stock,technology,Apple Inc.
2012-10-25,18.3591558,19.89889602,stock,technology,Apple Inc.
2012-10-26,18.1923495,19.87941449,stock,technology,Apple Inc.
2012-10-31,17.93091204,19.84761401,stock,technology,Apple Inc.
2012-11-01,17.96764942,19.80628357,stock,technology,Apple Inc.
2012-11-02,17.37309272,19.7585365,stock,technology,Apple Inc.
2012-11-05,17.60866112,19.70778525,stock,technology,Apple Inc.
2012-11-06,17.55530459,19.65972597,stock,technology,Apple Inc.
2012-11-07,16.88366181,19.59787719,stock,technology,Apple Inc.
2012-11-08,16.27089159,19.51626835,stock,technology,Apple Inc.
2012-11-09,16.55258952,19.4408235,stock,technology,Apple Inc.
2012-11-12,16.42460115,19.36362248,stock,technology,Apple Inc.
2012-11-13,16.42665478,19.29224441,stock,technology,Apple Inc.
2012-11-14,16.24456379,19.216398,stock,technology,Apple Inc.
2012-11-15,15.90387316,19.12787647,stock,technology,Apple Inc.
2012-11-16,15.96613862,19.0434556,stock,technology,Apple Inc.
2012-11-19,17.11749172,18.97842329,stock,technology,Apple Inc.
2012-11-20,16.97175267,18.90796427,stock,technology,Apple Inc.
2012-11-21,16.99555325,18.84864362,stock,technology,Apple Inc.
2012-11-23,17.2920773,18.79654854,stock,technology,Apple Inc.
2012-11-26,17.83761828,18.74982228,stock,technology,Apple Inc.
2012-11-27,17.69389559,18.692276,stock,technology,Apple Inc.
2012-11-28,17.63821971,18.62861629,stock,technology,Apple Inc.
2012-11-29,17.83247659,18.56372076,stock,technology,Apple Inc.
2012-11-30,17.70902416,18.49507375,stock,technology,Apple Inc.
2012-12-03,17.73655584,18.42686281,stock,technology,Apple Inc.
2012-12-04,17.42355955,18.35444017,stock,technology,Apple Inc.
2012-12-05,16.30242716,18.25875452,stock,technology,Apple Inc.
2012-12-06,16.55816668,18.17378892,stock,technology,Apple Inc.
2012-12-07,16.13473361,18.09074599,stock,technology,Apple Inc.
2012-12-10,16.03097535,18.01066399,stock,technology,Apple Inc.
2012-12-11,16.38096577,17.92785904,stock,technology,Apple Inc.
2012-12-12,16.30871344,17.85217215,stock,technology,Apple Inc.
2012-12-13,16.02701551,17.77549885,stock,technology,Apple Inc.
2012-12-14,15.42501582,17.68562884,stock,technology,Apple Inc.
2012-12-17,15.69842468,17.59511879,stock,technology,Apple Inc.
2012-12-18,16.15439812,17.51652928,stock,technology,Apple Inc.
2012-12-19,15.92474918,17.44190681,stock,technology,Apple Inc.
2012-12-20,15.78617581,17.37319952,stock,technology,Apple Inc.
2012-12-21,15.71355325,17.30443724,stock,technology,Apple Inc.
2012-12-24,15.73890591,17.233134,stock,technology,Apple Inc.
2012-12-26,15.52200744,17.16520936,stock,technology,Apple Inc.
2012-12-27,15.58435423,17.09755939,stock,technology,Apple Inc.
2012-12-28,15.41881766,17.02355905,stock,technology,Apple Inc.
2012-12-31,16.10214156,16.9541697,stock,technology,Apple Inc.
2013-01-02,16.6121956,16.8981012,stock,technology,Apple Inc.
2013-01-03,16.40238824,16.84504944,stock,technology,Apple Inc.
2013-01-04,15.9456252,16.79659691,stock,technology,Apple Inc.
2013-01-07,15.85182417,16.73169644,stock,technology,Apple Inc.
2013-01-08,15.89449204,16.68010359,stock,technology,Apple Inc.
2013-01-09,15.64608001,16.62144941,stock,technology,Apple Inc.
2013-01-10,15.84002682,16.57106683,stock,technology,Apple Inc.
2013-01-11,15.74290219,16.52207789,stock,technology,Apple Inc.
2013-01-14,15.18162688,16.46709219,stock,technology,Apple Inc.
2013-01-15,14.70265093,16.40179222,stock,technology,Apple Inc.
2013-01-16,15.31294647,16.36058929,stock,technology,Apple Inc.
2013-01-17,15.20976431,16.31261135,stock,technology,Apple Inc.
2013-01-18,15.12867646,16.26407879,stock,technology,Apple Inc.
2013-01-22,15.27300491,16.23186565,stock,technology,Apple Inc.
2013-01-23,15.55242724,16.21749637,stock,technology,Apple Inc.
2013-01-24,13.63093781,16.15906333,stock,technology,Apple Inc.
2013-01-25,13.30960077,16.09676332,stock,technology,Apple Inc.
2013-01-28,13.61066754,16.04044358,stock,technology,Apple Inc.
2013-01-29,13.86603768,15.99287306,stock,technology,Apple Inc.
2013-01-30,13.82246922,15.95124498,stock,technology,Apple Inc.
2013-01-31,13.78192106,15.90756063,stock,technology,Apple Inc.
2013-02-01,13.72534375,15.83971767,stock,technology,Apple Inc.
2013-02-04,13.3833086,15.76794879,stock,technology,Apple Inc.
2013-02-05,13.85314743,15.70510067,stock,technology,Apple Inc.
2013-02-06,13.83820355,15.6360232,stock,technology,Apple Inc.
2013-02-07,14.24966293,15.56426409,stock,technology,Apple Inc.
2013-02-08,14.45539527,15.49949408,stock,technology,Apple Inc.
2013-02-11,14.60604074,15.4388505,stock,technology,Apple Inc.
2013-02-12,14.23992207,15.36699941,stock,technology,Apple Inc.
2013-02-13,14.21283922,15.29707571,stock,technology,Apple Inc.
2013-02-14,14.20005962,15.22634579,stock,technology,Apple Inc.
2013-02-15,14.00436554,15.15796191,stock,technology,Apple Inc.
2013-02-19,13.99919473,15.11189726,stock,technology,Apple Inc.
2013-02-20,13.66016657,15.05393726,stock,technology,Apple Inc.
2013-02-21,13.57525466,15.00274768,stock,technology,Apple Inc.
2013-02-22,13.71981497,14.95652447,stock,technology,Apple Inc.
2013-02-25,13.47604121,14.89842598,stock,technology,Apple Inc.
2013-02-26,13.6638146,14.845528,stock,technology,Apple Inc.
2013-02-27,13.52990951,14.79558588,stock,technology,Apple Inc.
2013-02-28,13.43342888,14.75575414,stock,technology,Apple Inc.
2013-03-01,13.10079096,14.70380147,stock,technology,Apple Inc.
2013-03-04,12.78367399,14.63638699,stock,technology,Apple Inc.
2013-03-05,13.12130548,14.58031811,stock,technology,Apple Inc.
2013-03-06,12.95447012,14.523684,stock,technology,Apple Inc.
2013-03-07,13.10420124,14.47149696,stock,technology,Apple Inc.
2013-03-08,13.13883323,14.41949551,stock,technology,Apple Inc.
2013-03-11,13.32600502,14.37557546,stock,technology,Apple Inc.
2013-03-12,13.03870543,14.32466248,stock,technology,Apple Inc.
2013-03-13,13.03627597,14.27701165,stock,technology,Apple Inc.
2013-03-14,13.16257227,14.21822026,stock,technology,Apple Inc.
2013-03-15,13.5022097,14.15602054,stock,technology,Apple Inc.
2013-03-18,13.86924187,14.10535762,stock,technology,Apple Inc.
2013-03-19,13.83180888,14.06308129,stock,technology,Apple Inc.
2013-03-20,13.75846653,14.02121414,stock,technology,Apple Inc.
2013-03-21,13.77824565,13.97888921,stock,technology,Apple Inc.
2013-03-22,14.05762455,13.9471201,stock,technology,Apple Inc.
2013-03-25,14.10845411,13.91248865,stock,technology,Apple Inc.
2013-03-26,14.03407129,13.87831203,stock,technology,Apple Inc.
2013-03-27,13.75846653,13.84984882,stock,technology,Apple Inc.
2013-03-28,13.47177622,13.82523133,stock,technology,Apple Inc.
2013-04-01,13.05331289,13.78003866,stock,technology,Apple Inc.
2013-04-02,13.08015799,13.73744653,stock,technology,Apple Inc.
2013-04-03,13.14705131,13.69781403,stock,technology,Apple Inc.
2013-04-04,13.01709846,13.6526959,stock,technology,Apple Inc.
2013-04-05,12.87953766,13.59923811,stock,technology,Apple Inc.
2013-04-08,12.97114317,13.58604221,stock,technology,Apple Inc.
2013-04-09,12.99457799,13.57974176,stock,technology,Apple Inc.
2013-04-10,13.25965366,13.57272148,stock,technology,Apple Inc.
2013-04-11,13.21826842,13.55976609,stock,technology,Apple Inc.
2013-04-12,13.08040255,13.54492476,stock,technology,Apple Inc.
2013-04-15,12.77758883,13.52483812,stock,technology,Apple Inc.
2013-04-16,12.97205752,13.50977239,stock,technology,Apple Inc.
2013-04-17,12.25869347,13.48728009,stock,technology,Apple Inc.
2013-04-18,11.93153058,13.44884775,stock,technology,Apple Inc.
2013-04-19,11.88527107,13.4097891,stock,technology,Apple Inc.
2013-04-22,12.13299793,13.3674558,stock,technology,Apple Inc.
2013-04-23,12.36003217,13.32554854,stock,technology,Apple Inc.
2013-04-24,12.33970342,13.28022179,stock,technology,Apple Inc.
2013-04-25,12.42850793,13.24399351,stock,technology,Apple Inc.
2013-04-26,12.69709187,13.21367856,stock,technology,Apple Inc.
2013-04-29,13.09014341,13.19148024,stock,technology,Apple Inc.
2013-04-30,13.47543192,13.18090157,stock,technology,Apple Inc.
2013-05-01,13.36921811,13.16830204,stock,technology,Apple Inc.
2013-05-02,13.55881935,13.16627509,stock,technology,Apple Inc.
2013-05-03,13.69455315,13.16866106,stock,technology,Apple Inc.
2013-05-06,14.02110591,13.17468688,stock,technology,Apple Inc.
2013-05-07,13.95865567,13.18433917,stock,technology,Apple Inc.
2013-05-08,14.11636712,13.19339022,stock,technology,Apple Inc.
2013-05-09,13.99321191,13.20265627,stock,technology,Apple Inc.
2013-05-10,13.87679681,13.21152363,stock,technology,Apple Inc.
2013-05-13,13.93102167,13.22812824,stock,technology,Apple Inc.
2013-05-14,13.59771485,13.24440906,stock,technology,Apple Inc.
2013-05-15,13.13788137,13.24474058,stock,technology,Apple Inc.
2013-05-16,13.31335238,13.25191822,stock,technology,Apple Inc.
2013-05-17,13.27297902,13.25529378,stock,technology,Apple Inc.
2013-05-20,13.56921839,13.26390148,stock,technology,Apple Inc.
2013-05-21,13.46904115,13.2667622,stock,technology,Apple Inc.
2013-05-22,13.5209397,13.27640689,stock,technology,Apple Inc.
2013-05-23,13.545016,13.28658169,stock,technology,Apple Inc.
2013-05-24,13.63722785,13.2960748,stock,technology,Apple Inc.
2013-05-28,13.52354221,13.29650145,stock,technology,Apple Inc.
2013-05-29,13.63110241,13.29173866,stock,technology,Apple Inc.
2013-05-30,13.83421724,13.29178683,stock,technology,Apple Inc.
2013-05-31,13.77769609,13.29217142,stock,technology,Apple Inc.
2013-06-03,13.80786781,13.29276386,stock,technology,Apple Inc.
2013-06-04,13.76467492,13.28690487,stock,technology,Apple Inc.
2013-06-05,13.63600893,13.27745597,stock,technology,Apple Inc.
2013-06-06,13.43228079,13.26542016,stock,technology,Apple Inc.
2013-06-07,13.53494131,13.26094965,stock,technology,Apple Inc.
2013-06-10,13.44545121,13.26042315,stock,technology,Apple Inc.
2013-06-11,13.40593822,13.26747566,stock,technology,Apple Inc.
2013-06-12,13.24019793,13.27067646,stock,technology,Apple Inc.
2013-06-13,13.3558496,13.27485242,stock,technology,Apple Inc.
2013-06-14,13.17464173,13.27800329,stock,technology,Apple Inc.
2013-06-17,13.23437872,13.28510011,stock,technology,Apple Inc.
2013-06-18,13.22733287,13.2902239,stock,technology,Apple Inc.
2013-06-19,12.95866271,13.2895056,stock,technology,Apple Inc.
2013-06-20,12.76988575,13.27971024,stock,technology,Apple Inc.
2013-06-21,12.66762838,13.26869744,stock,technology,Apple Inc.
2013-06-24,12.33186916,13.25372677,stock,technology,Apple Inc.
2013-06-25,12.33462093,13.24486741,stock,technology,Apple Inc.
2013-06-26,12.1949307,13.22932488,stock,technology,Apple Inc.
2013-06-27,12.06350437,13.22542109,stock,technology,Apple Inc.
2013-06-28,12.14775169,13.22974552,stock,technology,Apple Inc.
2013-07-01,12.53650913,13.24277028,stock,technology,Apple Inc.
2013-07-02,12.82049761,13.25652027,stock,technology,Apple Inc.
2013-07-03,12.89126657,13.26714496,stock,technology,Apple Inc.
2013-07-05,12.78771566,13.2761052,stock,technology,Apple Inc.
2013-07-08,12.71511448,13.28183733,stock,technology,Apple Inc.
2013-07-09,12.93875267,13.28667055,stock,technology,Apple Inc.
2013-07-10,12.88912039,13.28265009,stock,technology,Apple Inc.
2013-07-11,13.090029,13.27494203,stock,technology,Apple Inc.
2013-07-12,13.06619202,13.26888151,stock,technology,Apple Inc.
2013-07-15,13.09468076,13.25959874,stock,technology,Apple Inc.
2013-07-16,13.1790842,13.24928936,stock,technology,Apple Inc.
2013-07-17,13.18260712,13.23251938,stock,technology,Apple Inc.
2013-07-18,13.2269666,13.2178856,stock,technology,Apple Inc.
2013-07-19,13.01839969,13.19592625,stock,technology,Apple Inc.
2013-07-22,13.06006658,13.17726335,stock,technology,Apple Inc.
2013-07-23,12.83581508,13.15644371,stock,technology,Apple Inc.
2013-07-24,13.49508435,13.14772497,stock,technology,Apple Inc.
2013-07-25,13.43350742,13.14444082,stock,technology,Apple Inc.
2013-07-26,13.50978849,13.15187896,stock,technology,Apple Inc.
2013-07-29,13.71810836,13.15997408,stock,technology,Apple Inc.
2013-07-30,13.88752169,13.17226493,stock,technology,Apple Inc.
2013-07-31,13.8633193,13.17814695,stock,technology,Apple Inc.
2013-08-01,13.99033233,13.18857277,stock,technology,Apple Inc.
2013-08-02,14.16997731,13.20155353,stock,technology,Apple Inc.
2013-08-05,14.38166313,13.21828647,stock,technology,Apple Inc.
2013-08-06,14.25299715,13.23060186,stock,technology,Apple Inc.
2013-08-07,14.24472467,13.2450255,stock,technology,Apple Inc.
2013-08-08,14.21635558,13.25673057,stock,technology,Apple Inc.
2013-08-09,14.01405998,13.26032742,stock,technology,Apple Inc.
2013-08-12,14.41217617,13.27301702,stock,technology,Apple Inc.
2013-08-13,15.09707379,13.29880114,stock,technology,Apple Inc.
2013-08-14,15.37244993,13.33095664,stock,technology,Apple Inc.
2013-08-15,15.35425276,13.36532152,stock,technology,Apple Inc.
2013-08-16,15.49055931,13.40648709,stock,technology,Apple Inc.
2013-08-19,15.65738703,13.44893601,stock,technology,Apple Inc.
2013-08-20,15.45170413,13.48906106,stock,technology,Apple Inc.
2013-08-21,15.49148579,13.53077202,stock,technology,Apple Inc.
2013-08-22,15.50998344,13.57616773,stock,technology,Apple Inc.
2013-08-23,15.45016029,13.61805394,stock,technology,Apple Inc.
2013-08-26,15.51029169,13.66476694,stock,technology,Apple Inc.
2013-08-27,15.06685396,13.70141644,stock,technology,Apple Inc.
2013-08-28,15.13796153,13.73962902,stock,technology,Apple Inc.
