date,close,sma_50,metadata_type,metadata_sector,metadata_description
2012-01-31,25.67227234,22.99347301,stock,financials,JPMorgan Chase & Co.
2012-02-01,25.87875863,23.09434385,stock,financials,JPMorgan Chase & Co.
2012-02-02,25.84433851,23.19274972,stock,financials,JPMorgan Chase & Co.
2012-02-03,26.34677172,23.31090776,stock,financials,JPMorgan Chase & Co.
2012-02-06,26.25041467,23.43397212,stock,financials,JPMorgan Chase & Co.
2012-02-07,26.06458321,23.56739678,stock,financials,JPMorgan Chase & Co.
2012-02-08,26.36053702,23.70537381,stock,financials,JPMorgan Chase & Co.
2012-02-09,26.05770056,23.82800062,stock,financials,JPMorgan Chase & Co.
2012-02-10,25.88563439,23.95538625,stock,financials,JPMorgan Chase & Co.
2012-02-13,26.36053702,24.05933267,stock,financials,JPMorgan Chase & Co.
2012-02-14,26.09899644,24.16501827,stock,financials,JPMorgan Chase & Co.
2012-02-15,25.74109193,24.23798879,stock,financials,JPMorgan Chase & Co.
2012-02-16,26.15405761,24.3030918,stock,financials,JPMorgan Chase & Co.
2012-02-17,26.47754201,24.37849109,stock,financials,JPMorgan Chase & Co.
2012-02-21,26.47066625,24.44322935,stock,financials,JPMorgan Chase & Co.
2012-02-22,26.20224302,24.52692625,stock,financials,JPMorgan Chase & Co.
2012-02-23,26.49131419,24.60328447,stock,financials,JPMorgan Chase & Co.
2012-02-24,26.34677172,24.69233213,stock,financials,JPMorgan Chase & Co.
2012-02-27,26.88361817,24.80236689,stock,financials,JPMorgan Chase & Co.
2012-02-28,26.98686475,24.91145987,stock,financials,JPMorgan Chase & Co.
2012-02-29,27.00751269,25.01754908,stock,financials,JPMorgan Chase & Co.
2012-03-01,27.78524489,25.1374161,stock,financials,JPMorgan Chase & Co.
2012-03-02,27.96419371,25.27712572,stock,financials,JPMorgan Chase & Co.
2012-03-05,27.80588595,25.39303201,stock,financials,JPMorgan Chase & Co.
2012-03-06,27.06257387,25.4925687,stock,financials,JPMorgan Chase & Co.
2012-03-07,27.49617373,25.58533391,stock,financials,JPMorgan Chase & Co.
2012-03-08,27.83342342,25.68320395,stock,financials,JPMorgan Chase & Co.
2012-03-09,28.23949958,25.79657578,stock,financials,JPMorgan Chase & Co.
2012-03-12,27.902243,25.90839604,stock,financials,JPMorgan Chase & Co.
2012-03-13,29.86380421,26.04892387,stock,financials,JPMorgan Chase & Co.
2012-03-14,29.9945745,26.19439048,stock,financials,JPMorgan Chase & Co.
2012-03-15,30.76543093,26.33163045,stock,financials,JPMorgan Chase & Co.
2012-03-16,30.67596341,26.46405271,stock,financials,JPMorgan Chase & Co.
2012-03-19,30.97191033,26.59234538,stock,financials,JPMorgan Chase & Co.
2012-03-20,31.23345091,26.73027363,stock,financials,JPMorgan Chase & Co.
2012-03-21,31.05450209,26.86544881,stock,financials,JPMorgan Chase & Co.
2012-03-22,30.73101081,26.98383019,stock,financials,JPMorgan Chase & Co.
2012-03-23,31.08203268,27.10083519,stock,financials,JPMorgan Chase & Co.
2012-03-26,31.77718,27.22912759,stock,financials,JPMorgan Chase & Co.
2012-03-27,31.58446589,27.36636756,stock,financials,JPMorgan Chase & Co.
2012-03-28,31.84600647,27.5227413,stock,financials,JPMorgan Chase & Co.
2012-03-29,31.43304766,27.64841856,stock,financials,JPMorgan Chase & Co.
2012-03-30,31.64640971,27.77299461,stock,financials,JPMorgan Chase & Co.
2012-04-02,31.74964941,27.89371623,stock,financials,JPMorgan Chase & Co.
2012-04-03,31.46561371,28.00462755,stock,financials,JPMorgan Chase & Co.
2012-04-04,30.765916,28.10154492,stock,financials,JPMorgan Chase & Co.
2012-04-05,30.7174221,28.19831819,stock,financials,JPMorgan Chase & Co.
2012-04-09,30.4056756,28.29037071,stock,financials,JPMorgan Chase & Co.
2012-04-10,29.76140642,28.37339213,stock,financials,JPMorgan Chase & Co.
2012-04-11,30.48880107,28.47371478,stock,financials,JPMorgan Chase & Co.
2012-04-12,31.06380711,28.58154547,stock,financials,JPMorgan Chase & Co.
2012-04-13,29.93459892,28.66266228,stock,financials,JPMorgan Chase & Co.
2012-04-16,30.0177244,28.74613,stock,financials,JPMorgan Chase & Co.
2012-04-17,30.41259637,28.82744649,stock,financials,JPMorgan Chase & Co.
2012-04-18,29.99000667,28.90223833,stock,financials,JPMorgan Chase & Co.
2012-04-19,29.94151969,28.97977706,stock,financials,JPMorgan Chase & Co.
2012-04-20,29.59513469,29.04446901,stock,financials,JPMorgan Chase & Co.
2012-04-23,29.68520172,29.11701904,stock,financials,JPMorgan Chase & Co.
2012-04-24,29.9830859,29.19896807,stock,financials,JPMorgan Chase & Co.
2012-04-25,29.89995349,29.2697564,stock,financials,JPMorgan Chase & Co.
2012-04-26,30.3433263,29.35464299,stock,financials,JPMorgan Chase & Co.
2012-04-27,30.0246521,29.4403142,stock,financials,JPMorgan Chase & Co.
2012-04-30,29.77525489,29.51273814,stock,financials,JPMorgan Chase & Co.
2012-05-01,30.33639167,29.58991514,stock,financials,JPMorgan Chase & Co.
2012-05-02,29.92766429,29.6590551,stock,financials,JPMorgan Chase & Co.
2012-05-03,29.79603107,29.73093086,stock,financials,JPMorgan Chase & Co.
2012-05-04,28.92314778,29.77956753,stock,financials,JPMorgan Chase & Co.
2012-05-07,28.94393089,29.83151071,stock,financials,JPMorgan Chase & Co.
2012-05-08,28.66682288,29.86717481,stock,financials,JPMorgan Chase & Co.
2012-05-09,28.15417308,29.89052097,stock,financials,JPMorgan Chase & Co.
2012-05-10,28.22345701,29.91483986,stock,financials,JPMorgan Chase & Co.
2012-05-11,25.60478638,29.87123069,stock,financials,JPMorgan Chase & Co.
2012-05-14,24.79423162,29.80783145,stock,financials,JPMorgan Chase & Co.
2012-05-15,25.10599197,29.75383357,stock,financials,JPMorgan Chase & Co.
2012-05-16,24.56563137,29.70389472,stock,financials,JPMorgan Chase & Co.
2012-05-17,23.5056794,29.62408483,stock,financials,JPMorgan Chase & Co.
2012-05-18,23.20087446,29.53143385,stock,financials,JPMorgan Chase & Co.
2012-05-21,22.52194599,29.41708278,stock,financials,JPMorgan Chase & Co.
2012-05-22,23.561101,29.33025994,stock,financials,JPMorgan Chase & Co.
2012-05-23,23.73429351,29.20766973,stock,financials,JPMorgan Chase & Co.
2012-05-24,23.53339713,29.07844618,stock,financials,JPMorgan Chase & Co.
2012-05-25,23.20779523,28.92729346,stock,financials,JPMorgan Chase & Co.
2012-05-29,23.29785533,28.7797313,stock,financials,JPMorgan Chase & Co.
2012-05-30,22.83370635,28.61696722,stock,financials,JPMorgan Chase & Co.
2012-05-31,22.9653188,28.45160458,stock,financials,JPMorgan Chase & Co.
2012-06-01,22.12013939,28.27291733,stock,financials,JPMorgan Chase & Co.
2012-06-04,21.47587021,28.08781452,stock,financials,JPMorgan Chase & Co.
2012-06-05,22.16171945,27.90940825,stock,financials,JPMorgan Chase & Co.
2012-06-06,22.90991105,27.73206287,stock,financials,JPMorgan Chase & Co.
2012-06-07,22.72978392,27.55496923,stock,financials,JPMorgan Chase & Co.
2012-06-08,23.3324869,27.38469884,stock,financials,JPMorgan Chase & Co.
2012-06-11,22.73671855,27.21077226,stock,financials,JPMorgan Chase & Co.
2012-06-12,23.39484313,27.04574093,stock,financials,JPMorgan Chase & Co.
2012-06-13,23.76201123,26.88598816,stock,financials,JPMorgan Chase & Co.
2012-06-14,24.00447381,26.73676537,stock,financials,JPMorgan Chase & Co.
2012-06-15,24.26773334,26.60680171,stock,financials,JPMorgan Chase & Co.
2012-06-18,23.98369764,26.47212722,stock,financials,JPMorgan Chase & Co.
2012-06-19,24.51020284,26.35421777,stock,financials,JPMorgan Chase & Co.
2012-06-20,25.25146675,26.26401897,stock,financials,JPMorgan Chase & Co.
2012-06-21,24.60025601,26.14624807,stock,financials,JPMorgan Chase & Co.
2012-06-22,24.93279947,26.02362792,stock,financials,JPMorgan Chase & Co.
2012-06-25,24.46864357,25.91430881,stock,financials,JPMorgan Chase & Co.
2012-06-26,24.73882387,25.8087308,stock,financials,JPMorgan Chase & Co.
2012-06-27,25.48008085,25.71008049,stock,financials,JPMorgan Chase & Co.
2012-06-28,24.85658784,25.60741212,stock,financials,JPMorgan Chase & Co.
2012-06-29,24.75267234,25.50363517,stock,financials,JPMorgan Chase & Co.
2012-07-02,25.13369585,25.41440639,stock,financials,JPMorgan Chase & Co.
2012-07-03,25.06384125,25.32197918,stock,financials,JPMorgan Chase & Co.
2012-07-05,24.0160218,25.2026379,stock,financials,JPMorgan Chase & Co.
2012-07-06,23.68071259,25.07825308,stock,financials,JPMorgan Chase & Co.
2012-07-09,23.72263934,24.94583934,stock,financials,JPMorgan Chase & Co.
2012-07-10,23.92521078,24.82385052,stock,financials,JPMorgan Chase & Co.
2012-07-11,24.16271652,24.71159975,stock,financials,JPMorgan Chase & Co.
2012-07-12,23.77850907,24.5804421,stock,financials,JPMorgan Chase & Co.
2012-07-13,25.19657203,24.48582025,stock,financials,JPMorgan Chase & Co.
2012-07-16,24.51198967,24.38013942,stock,financials,JPMorgan Chase & Co.
2012-07-17,24.44214203,24.29051931,stock,financials,JPMorgan Chase & Co.
2012-07-18,24.42118564,24.2000644,stock,financials,JPMorgan Chase & Co.
2012-07-19,24.07191249,24.1081662,stock,financials,JPMorgan Chase & Co.
2012-07-20,23.68071259,24.01869699,stock,financials,JPMorgan Chase & Co.
2012-07-23,24.05793458,23.93538654,stock,financials,JPMorgan Chase & Co.
2012-07-24,24.260513,23.90850107,stock,financials,JPMorgan Chase & Co.
2012-07-25,24.56787338,23.90397391,stock,financials,JPMorgan Chase & Co.
2012-07-26,25.01494301,23.90215293,stock,financials,JPMorgan Chase & Co.
2012-07-27,25.76937301,23.92622776,stock,financials,JPMorgan Chase & Co.
2012-07-30,25.24546329,23.96102344,stock,financials,JPMorgan Chase & Co.
2012-07-31,25.14766681,23.99995928,stock,financials,JPMorgan Chase & Co.
2012-08-01,25.14766681,24.0524737,stock,financials,JPMorgan Chase & Co.
2012-08-02,24.56787338,24.07260915,stock,financials,JPMorgan Chase & Co.
2012-08-03,25.21053597,24.102134,stock,financials,JPMorgan Chase & Co.
2012-08-06,25.3572307,24.13861067,stock,financials,JPMorgan Chase & Co.
2012-08-07,25.85319158,24.1915186,stock,financials,JPMorgan Chase & Co.
2012-08-08,25.95798051,24.2447211,stock,financials,JPMorgan Chase & Co.
2012-08-09,25.7903294,24.30385356,stock,financials,JPMorgan Chase & Co.
2012-08-10,25.82525672,24.36105232,stock,financials,JPMorgan Chase & Co.
2012-08-13,25.83923463,24.43543422,stock,financials,JPMorgan Chase & Co.
2012-08-14,25.91607472,24.52423831,stock,financials,JPMorgan Chase & Co.
2012-08-15,25.89511833,24.59890629,stock,financials,JPMorgan Chase & Co.
2012-08-16,25.91607472,24.65902957,stock,financials,JPMorgan Chase & Co.
2012-08-17,25.83224218,24.72107873,stock,financials,JPMorgan Chase & Co.
2012-08-20,26.10467524,24.7765225,stock,financials,JPMorgan Chase & Co.
2012-08-21,26.57269427,24.85324201,stock,financials,JPMorgan Chase & Co.
2012-08-22,26.42600653,24.91386528,stock,financials,JPMorgan Chase & Co.
2012-08-23,26.00687875,24.95876263,stock,financials,JPMorgan Chase & Co.
2012-08-24,25.96496598,24.99797247,stock,financials,JPMorgan Chase & Co.
2012-08-27,26.00687875,25.03275538,stock,financials,JPMorgan Chase & Co.
2012-08-28,25.93702412,25.07182191,stock,financials,JPMorgan Chase & Co.
2012-08-29,26.055777,25.10273339,stock,financials,JPMorgan Chase & Co.
2012-08-30,25.77635149,25.11323109,stock,financials,JPMorgan Chase & Co.
2012-08-31,25.94400959,25.14010616,stock,financials,JPMorgan Chase & Co.
2012-09-04,25.85319158,25.158514,stock,financials,JPMorgan Chase & Co.
2012-09-05,25.9230532,25.1876022,stock,financials,JPMorgan Chase & Co.
2012-09-06,27.02675635,25.23336085,stock,financials,JPMorgan Chase & Co.
2012-09-07,27.4528696,25.27281662,stock,financials,JPMorgan Chase & Co.
2012-09-10,27.07564761,25.31719782,stock,financials,JPMorgan Chase & Co.
2012-09-11,27.66244047,25.37539318,stock,financials,JPMorgan Chase & Co.
2012-09-12,27.8859683,25.43043863,stock,financials,JPMorgan Chase & Co.
2012-09-13,28.91980984,25.507558,stock,financials,JPMorgan Chase & Co.
2012-09-14,29.03857668,25.6080091,stock,financials,JPMorgan Chase & Co.
2012-09-17,28.7731221,25.70985729,stock,financials,JPMorgan Chase & Co.
2012-09-18,28.82201336,25.81184477,stock,financials,JPMorgan Chase & Co.
2012-09-19,28.87790405,25.91089863,stock,financials,JPMorgan Chase & Co.
2012-09-20,28.81503488,26.003945,stock,financials,JPMorgan Chase & Co.
2012-09-21,28.55657275,26.09950627,stock,financials,JPMorgan Chase & Co.
2012-09-24,28.80106396,26.17159611,stock,financials,JPMorgan Chase & Co.
2012-09-25,28.32605247,26.24787737,stock,financials,JPMorgan Chase & Co.
2012-09-26,28.1095101,26.32122473,stock,financials,JPMorgan Chase & Co.
2012-09-27,28.4168565,26.40113815,stock,financials,JPMorgan Chase & Co.
2012-09-28,28.27715423,26.48524298,stock,financials,JPMorgan Chase & Co.
2012-10-01,28.61944192,26.58401757,stock,financials,JPMorgan Chase & Co.
2012-10-02,28.5845146,26.67454917,stock,financials,JPMorgan Chase & Co.
2012-10-03,28.75340395,26.76440699,stock,financials,JPMorgan Chase & Co.
2012-10-04,29.42896821,26.86162888,stock,financials,JPMorgan Chase & Co.
2012-10-05,29.35156061,26.94836124,stock,financials,JPMorgan Chase & Co.
2012-10-08,29.3163683,27.01930114,stock,financials,JPMorgan Chase & Co.
2012-10-09,29.11933078,27.09677849,stock,financials,JPMorgan Chase & Co.
2012-10-10,29.3937759,27.18170067,stock,financials,JPMorgan Chase & Co.
2012-10-11,29.62600573,27.27126745,stock,financials,JPMorgan Chase & Co.
2012-10-12,29.28822008,27.36567439,stock,financials,JPMorgan Chase & Co.
2012-10-15,29.82303621,27.45792439,stock,financials,JPMorgan Chase & Co.
2012-10-16,30.13970366,27.55357385,stock,financials,JPMorgan Chase & Co.
2012-10-17,30.48452635,27.64620055,stock,financials,JPMorgan Chase & Co.
2012-10-18,30.2663636,27.73236821,stock,financials,JPMorgan Chase & Co.
2012-10-19,29.78082092,27.81217804,stock,financials,JPMorgan Chase & Co.
2012-10-22,29.61896164,27.88805214,stock,financials,JPMorgan Chase & Co.
2012-10-23,29.08414551,27.95295035,stock,financials,JPMorgan Chase & Co.
2012-10-24,29.35156061,28.02166007,stock,financials,JPMorgan Chase & Co.
2012-10-25,29.32340535,28.09022581,stock,financials,JPMorgan Chase & Co.
2012-10-26,28.96451558,28.15119463,stock,financials,JPMorgan Chase & Co.
2012-10-31,29.33043537,28.22115849,stock,financials,JPMorgan Chase & Co.
2012-11-01,30.14674071,28.3019998,stock,financials,JPMorgan Chase & Co.
2012-11-02,29.85118443,28.36756961,stock,financials,JPMorgan Chase & Co.
2012-11-05,29.74562861,28.43396205,stock,financials,JPMorgan Chase & Co.
2012-11-06,30.17488893,28.51732225,stock,financials,JPMorgan Chase & Co.
2012-11-07,28.48599589,28.56774285,stock,financials,JPMorgan Chase & Co.
2012-11-08,28.42969242,28.61619912,stock,financials,JPMorgan Chase & Co.
2012-11-09,28.58451465,28.66914893,stock,financials,JPMorgan Chase & Co.
2012-11-12,28.55636643,28.71916072,stock,financials,JPMorgan Chase & Co.
2012-11-13,28.17635846,28.76716086,stock,financials,JPMorgan Chase & Co.
2012-11-14,27.64857939,28.80125226,stock,financials,JPMorgan Chase & Co.
2012-11-15,27.71895697,28.83856756,stock,financials,JPMorgan Chase & Co.
2012-11-16,27.81747573,28.87645602,stock,financials,JPMorgan Chase & Co.
2012-11-19,28.56340349,28.90718896,stock,financials,JPMorgan Chase & Co.
2012-11-20,28.64081109,28.93094779,stock,financials,JPMorgan Chase & Co.
2012-11-21,28.66192225,28.96267328,stock,financials,JPMorgan Chase & Co.
2012-11-23,28.9152562,28.98772959,stock,financials,JPMorgan Chase & Co.
2012-11-26,28.76747806,29.00535979,stock,financials,JPMorgan Chase & Co.
2012-11-27,28.67599636,29.00048352,stock,financials,JPMorgan Chase & Co.
2012-11-28,28.73229279,28.99435784,stock,financials,JPMorgan Chase & Co.
2012-11-29,29.00673791,28.99903016,stock,financials,JPMorgan Chase & Co.
2012-11-30,28.90821915,29.00075427,stock,financials,JPMorgan Chase & Co.
2012-12-03,28.71821868,28.99756057,stock,financials,JPMorgan Chase & Co.
2012-12-04,28.54933642,28.9922466,stock,financials,JPMorgan Chase & Co.
2012-12-05,28.9926638,29.00096842,stock,financials,JPMorgan Chase & Co.
2012-12-06,29.18266427,29.00860043,stock,financials,JPMorgan Chase & Co.
2012-12-07,29.94970319,29.04107344,stock,financials,JPMorgan Chase & Co.
2012-12-10,29.77377683,29.07435877,stock,financials,JPMorgan Chase & Co.
2012-12-11,30.00599962,29.10614164,stock,financials,JPMorgan Chase & Co.
2012-12-12,30.09748133,29.14254818,stock,financials,JPMorgan Chase & Co.
2012-12-13,30.10451838,29.17224971,stock,financials,JPMorgan Chase & Co.
2012-12-14,30.12562955,29.20307201,stock,financials,JPMorgan Chase & Co.
2012-12-17,30.59711219,29.23994617,stock,financials,JPMorgan Chase & Co.
2012-12-18,30.87155731,29.26879795,stock,financials,JPMorgan Chase & Co.
2012-12-19,30.63229746,29.29441269,stock,financials,JPMorgan Chase & Co.
2012-12-20,31.33600289,29.33480538,stock,financials,JPMorgan Chase & Co.
2012-12-21,30.96303901,29.37167955,stock,financials,JPMorgan Chase & Co.
2012-12-24,30.90674258,29.40193888,stock,financials,JPMorgan Chase & Co.
2012-12-26,30.93489783,29.42811672,stock,financials,JPMorgan Chase & Co.
2012-12-27,30.702668,29.45640568,stock,financials,JPMorgan Chase & Co.
2012-12-28,30.42822992,29.46850956,stock,financials,JPMorgan Chase & Co.
2012-12-31,30.94129451,29.48454137,stock,financials,JPMorgan Chase & Co.
2013-01-02,31.64338647,29.50771857,stock,financials,JPMorgan Chase & Co.
2013-01-03,31.57962498,29.5339838,stock,financials,JPMorgan Chase & Co.
2013-01-04,32.13936432,29.58115467,stock,financials,JPMorgan Chase & Co.
2013-01-07,32.17479131,29.63227126,stock,financials,JPMorgan Chase & Co.
2013-01-08,32.23855989,29.69535955,stock,financials,JPMorgan Chase & Co.
2013-01-09,32.21730369,29.75267441,stock,financials,JPMorgan Chase & Co.
2013-01-10,32.69910366,29.82018838,stock,financials,JPMorgan Chase & Co.
2013-01-11,32.69202534,29.89473857,stock,financials,JPMorgan Chase & Co.
2013-01-14,32.507805,29.95828597,stock,financials,JPMorgan Chase & Co.
2013-01-15,32.84082578,30.01216767,stock,financials,JPMorgan Chase & Co.
2013-01-16,33.17383948,30.07862077,stock,financials,JPMorgan Chase & Co.
2013-01-17,32.90458728,30.14179994,stock,financials,JPMorgan Chase & Co.
2013-01-18,32.91876516,30.19667747,stock,financials,JPMorgan Chase & Co.
2013-01-22,32.97543417,30.28646623,stock,financials,JPMorgan Chase & Co.
2013-01-23,32.75579392,30.37298826,stock,financials,JPMorgan Chase & Co.
2013-01-24,32.85498949,30.45839776,stock,financials,JPMorgan Chase & Co.
2013-01-25,33.41473592,30.55556515,stock,financials,JPMorgan Chase & Co.
2013-01-28,33.04629523,30.65296388,stock,financials,JPMorgan Chase & Co.
2013-01-29,33.38639433,30.76772018,stock,financials,JPMorgan Chase & Co.
2013-01-30,33.39347972,30.88121064,stock,financials,JPMorgan Chase & Co.
2013-01-31,33.33679654,30.99159705,stock,financials,JPMorgan Chase & Co.
2013-02-01,33.90363545,31.09840169,stock,financials,JPMorgan Chase & Co.
2013-02-04,33.78316952,31.20124886,stock,financials,JPMorgan Chase & Co.
2013-02-05,34.56964867,31.31940339,stock,financials,JPMorgan Chase & Co.
2013-02-06,34.4421186,31.42994064,stock,financials,JPMorgan Chase & Co.
2013-02-07,34.17287348,31.53804855,stock,financials,JPMorgan Chase & Co.
2013-02-08,34.45628939,31.65365441,stock,financials,JPMorgan Chase & Co.
2013-02-11,34.47754558,31.76855946,stock,financials,JPMorgan Chase & Co.
2013-02-12,34.81764468,31.8847776,stock,financials,JPMorgan Chase & Co.
2013-02-13,34.49170929,31.9964474,stock,financials,JPMorgan Chase & Co.
2013-02-14,34.87432786,32.11956959,stock,financials,JPMorgan Chase & Co.
2013-02-15,34.63342434,32.24125134,stock,financials,JPMorgan Chase & Co.
2013-02-19,35.03729201,32.36214391,stock,financials,JPMorgan Chase & Co.
2013-02-20,34.4421186,32.46733299,stock,financials,JPMorgan Chase & Co.
2013-02-21,34.18704428,32.55207982,stock,financials,JPMorgan Chase & Co.
2013-02-22,34.65468053,32.64969789,stock,financials,JPMorgan Chase & Co.
2013-02-25,33.7973474,32.72552485,stock,financials,JPMorgan Chase & Co.
2013-02-26,33.72650051,32.79810523,stock,financials,JPMorgan Chase & Co.
2013-02-27,34.91684025,32.89435167,stock,financials,JPMorgan Chase & Co.
2013-02-28,34.66176593,32.9850744,stock,financials,JPMorgan Chase & Co.
2013-03-01,34.65468053,33.06622576,stock,financials,JPMorgan Chase & Co.
2013-03-04,34.78931017,33.14458082,stock,financials,JPMorgan Chase & Co.
2013-03-05,35.06564069,33.23324768,stock,financials,JPMorgan Chase & Co.
2013-03-06,35.44824508,33.31549253,stock,financials,JPMorgan Chase & Co.
2013-03-07,35.87336895,33.41369913,stock,financials,JPMorgan Chase & Co.
2013-03-08,35.56869684,33.50693821,stock,financials,JPMorgan Chase & Co.
2013-03-11,35.76708798,33.60358201,stock,financials,JPMorgan Chase & Co.
2013-03-12,35.62538002,33.70203625,stock,financials,JPMorgan Chase & Co.
2013-03-13,35.54035525,33.80427876,stock,financials,JPMorgan Chase & Co.
2013-03-14,36.13552866,33.90816344,stock,financials,JPMorgan Chase & Co.
2013-03-15,35.44115968,33.98411891,stock,financials,JPMorgan Chase & Co.
2013-03-18,35.07979731,34.05412236,stock,financials,JPMorgan Chase & Co.
2013-03-19,34.86015706,34.10853821,stock,financials,JPMorgan Chase & Co.
2013-03-20,34.80347388,34.16111186,stock,financials,JPMorgan Chase & Co.
2013-03-21,34.25790534,34.20149877,stock,financials,JPMorgan Chase & Co.
2013-03-22,34.56257036,34.2484041,stock,financials,JPMorgan Chase & Co.
2013-03-25,34.37835002,34.28198903,stock,financials,JPMorgan Chase & Co.
2013-03-26,34.46337479,34.31741602,stock,financials,JPMorgan Chase & Co.
2013-03-27,33.84694518,34.34419882,stock,financials,JPMorgan Chase & Co.
2013-03-28,33.62730494,34.35992841,stock,financials,JPMorgan Chase & Co.
2013-04-01,33.88945757,34.37424077,stock,financials,JPMorgan Chase & Co.
2013-04-02,34.20830047,34.40031503,stock,financials,JPMorgan Chase & Co.
2013-04-03,33.4026514,34.40999276,stock,financials,JPMorgan Chase & Co.
2013-04-04,33.85895219,34.42766312,stock,financials,JPMorgan Chase & Co.
2013-04-05,34.15839246,34.45571509,stock,financials,JPMorgan Chase & Co.
2013-04-08,34.63608236,34.49133695,stock,financials,JPMorgan Chase & Co.
2013-04-09,34.70737223,34.51718967,stock,financials,JPMorgan Chase & Co.
2013-04-10,35.11377226,34.55853921,stock,financials,JPMorgan Chase & Co.
2013-04-11,35.15655046,34.59394234,stock,financials,JPMorgan Chase & Co.
2013-04-12,34.94265233,34.62492579,stock,financials,JPMorgan Chase & Co.
2013-04-15,34.17264473,34.64164275,stock,financials,JPMorgan Chase & Co.
2013-04-16,34.57192219,34.65500849,stock,financials,JPMorgan Chase & Co.
2013-04-17,33.35985894,34.64654227,stock,financials,JPMorgan Chase & Co.
2013-04-18,33.25292057,34.62020771,stock,financials,JPMorgan Chase & Co.
2013-04-19,33.67357287,34.6048368,stock,financials,JPMorgan Chase & Co.
2013-04-22,33.75913639,34.59656206,stock,financials,JPMorgan Chase & Co.
2013-04-23,34.34376466,34.59431156,stock,financials,JPMorgan Chase & Co.
2013-04-24,34.73589816,34.59947861,stock,financials,JPMorgan Chase & Co.
2013-04-25,34.93552976,34.60183631,stock,financials,JPMorgan Chase & Co.
2013-04-26,34.84997336,34.6090016,stock,financials,JPMorgan Chase & Co.
2013-04-29,34.87849216,34.60908488,stock,financials,JPMorgan Chase & Co.
2013-04-30,34.94265233,34.61526944,stock,financials,JPMorgan Chase & Co.
2013-05-01,34.22968233,34.59911725,stock,financials,JPMorgan Chase & Co.
2013-05-02,34.27959736,34.59586682,stock,financials,JPMorgan Chase & Co.
2013-05-03,33.91598979,34.59044573,stock,financials,JPMorgan Chase & Co.
2013-05-06,34.35088723,34.58436987,stock,financials,JPMorgan Chase & Co.
2013-05-07,35.03534556,34.60912983,stock,financials,JPMorgan Chase & Co.
2013-05-08,35.47737982,34.64414742,stock,financials,JPMorgan Chase & Co.
2013-05-09,34.96404143,34.64509144,stock,financials,JPMorgan Chase & Co.
2013-05-10,34.90701809,34.64999648,stock,financials,JPMorgan Chase & Co.
2013-05-13,35.41321965,34.66516727,stock,financials,JPMorgan Chase & Co.
2013-05-14,35.81248285,34.68563072,stock,financials,JPMorgan Chase & Co.
2013-05-15,36.42563705,34.71283065,stock,financials,JPMorgan Chase & Co.
2013-05-16,36.34008065,34.73066736,stock,financials,JPMorgan Chase & Co.
2013-05-17,37.28833074,34.75896659,stock,financials,JPMorgan Chase & Co.
2013-05-20,37.28119391,34.79321654,stock,financials,JPMorgan Chase & Co.
2013-05-21,37.80166914,34.83390816,stock,financials,JPMorgan Chase & Co.
2013-05-22,38.23658083,34.88613217,stock,financials,JPMorgan Chase & Co.
2013-05-23,38.03695636,34.9360642,stock,financials,JPMorgan Chase & Co.
2013-05-24,38.25796993,34.97851302,stock,financials,JPMorgan Chase & Co.
2013-05-28,38.92816886,35.04825321,stock,financials,JPMorgan Chase & Co.
