date,close,sma_50,metadata_type,metadata_sector,metadata_description
2012-04-24,25.16332012,24.97081157,stock,technology,Microsoft Corporation
2012-04-25,25.38405099,24.99950659,stock,technology,Microsoft Corporation
2012-04-26,25.31310178,25.02883226,stock,technology,Microsoft Corporation
2012-04-27,25.21061959,25.05926159,stock,technology,Microsoft Corporation
2012-04-30,25.23821095,25.07077113,stock,technology,Microsoft Corporation
2012-05-01,25.23426144,25.0827535,stock,technology,Microsoft Corporation
2012-05-02,25.06872117,25.08842944,stock,technology,Microsoft Corporation
2012-05-03,25.0371803,25.09615486,stock,technology,Microsoft Corporation
2012-05-04,24.42229502,25.09000593,stock,technology,Microsoft Corporation
2012-05-07,24.16214003,25.07691959,stock,technology,Microsoft Corporation
2012-05-08,24.04389923,25.06351791,stock,technology,Microsoft Corporation
2012-05-09,24.24885574,25.04601695,stock,technology,Microsoft Corporation
2012-05-10,24.23310501,25.03025046,stock,technology,Microsoft Corporation
2012-05-11,24.56419345,25.01243448,stock,technology,Microsoft Corporation
2012-05-14,24.18578977,24.99044007,stock,technology,Microsoft Corporation
2012-05-15,23.97156144,24.96849687,stock,technology,Microsoft Corporation
2012-05-16,23.72556141,24.94549662,stock,technology,Microsoft Corporation
2012-05-17,23.58273983,24.91514634,stock,technology,Microsoft Corporation
2012-05-18,23.22566604,24.87497443,stock,technology,Microsoft Corporation
2012-05-21,23.60654475,24.84273511,stock,technology,Microsoft Corporation
2012-05-22,23.61447179,24.80986632,stock,technology,Microsoft Corporation
2012-05-23,23.09870648,24.75674918,stock,technology,Microsoft Corporation
2012-05-24,23.06697452,24.70142075,stock,technology,Microsoft Corporation
2012-05-25,23.05903161,24.64467199,stock,technology,Microsoft Corporation
2012-05-29,23.45578026,24.59979982,stock,technology,Microsoft Corporation
2012-05-30,23.28121086,24.55774301,stock,technology,Microsoft Corporation
2012-05-31,23.16218626,24.51661653,stock,technology,Microsoft Corporation
2012-06-01,22.57499826,24.46500775,stock,technology,Microsoft Corporation
2012-06-04,22.65434799,24.41364582,stock,technology,Microsoft Corporation
2012-06-05,22.61864061,24.36133341,stock,technology,Microsoft Corporation
2012-06-06,23.28915376,24.31328653,stock,technology,Microsoft Corporation
2012-06-07,23.19392615,24.26443876,stock,technology,Microsoft Corporation
2012-06-08,23.52718708,24.22745914,stock,technology,Microsoft Corporation
2012-06-11,22.92810456,24.17960153,stock,technology,Microsoft Corporation
2012-06-12,23.24152806,24.13588392,stock,technology,Microsoft Corporation
2012-06-13,23.11457642,24.0890756,stock,technology,Microsoft Corporation
2012-06-14,23.28121086,24.05111809,stock,technology,Microsoft Corporation
2012-06-15,23.82078902,24.03546152,stock,technology,Microsoft Corporation
2012-06-18,23.67795951,24.0120609,stock,technology,Microsoft Corporation
2012-06-19,24.36036719,24.00893021,stock,technology,Microsoft Corporation
2012-06-20,24.54286363,24.01938249,stock,technology,Microsoft Corporation
2012-06-21,23.91203328,24.01918898,stock,technology,Microsoft Corporation
2012-06-22,24.36036719,24.01802909,stock,technology,Microsoft Corporation
2012-06-25,23.69780487,24.00621959,stock,technology,Microsoft Corporation
2012-06-26,23.82078902,23.99269166,stock,technology,Microsoft Corporation
2012-06-27,23.93981362,23.97578944,stock,technology,Microsoft Corporation
2012-06-28,23.73350432,23.95949099,stock,technology,Microsoft Corporation
2012-06-29,24.27308248,23.9560339,stock,technology,Microsoft Corporation
2012-07-02,24.24927756,23.92986981,stock,technology,Microsoft Corporation
2012-07-03,24.40796909,23.91160949,stock,technology,Microsoft Corporation
2012-07-05,24.36036719,23.89555043,stock,technology,Microsoft Corporation
2012-07-06,23.95171608,23.86690373,stock,technology,Microsoft Corporation
2012-07-09,23.80491908,23.83674008,stock,technology,Microsoft Corporation
2012-07-10,23.59861771,23.80450004,stock,technology,Microsoft Corporation
2012-07-11,23.24947096,23.76472524,stock,technology,Microsoft Corporation
2012-07-12,22.71782777,23.71439657,stock,technology,Microsoft Corporation
2012-07-13,23.32088572,23.67943986,stock,technology,Microsoft Corporation
2012-07-16,23.36056059,23.64590746,stock,technology,Microsoft Corporation
2012-07-17,23.53512999,23.62816416,stock,technology,Microsoft Corporation
2012-07-18,24.16199286,23.62816122,stock,technology,Microsoft Corporation
2012-07-19,24.33258685,23.63393497,stock,technology,Microsoft Corporation
2012-07-20,23.8961792,23.62688144,stock,technology,Microsoft Corporation
2012-07-23,23.23360102,23.60689136,stock,technology,Microsoft Corporation
2012-07-24,23.13043843,23.57821626,stock,technology,Microsoft Corporation
2012-07-25,22.87652723,23.55203101,stock,technology,Microsoft Corporation
2012-07-26,23.13838134,23.53536741,stock,technology,Microsoft Corporation
2012-07-27,23.61051224,23.53306642,stock,technology,Microsoft Corporation
2012-07-30,23.51926005,23.53179683,stock,technology,Microsoft Corporation
2012-07-31,23.3843655,23.53497082,stock,technology,Microsoft Corporation
2012-08-01,23.33675567,23.52957504,stock,technology,Microsoft Corporation
2012-08-02,23.16218626,23.52052933,stock,technology,Microsoft Corporation
2012-08-03,23.60654475,23.53068609,stock,technology,Microsoft Corporation
2012-08-06,23.76524421,23.54465148,stock,technology,Microsoft Corporation
2012-08-07,24.01122044,23.56369526,stock,technology,Microsoft Corporation
2012-08-08,24.06677319,23.57591512,stock,technology,Microsoft Corporation
2012-08-09,24.20166773,23.59432426,stock,technology,Microsoft Corporation
2012-08-10,24.13818794,23.61384429,stock,technology,Microsoft Corporation
2012-08-13,24.11438302,23.64463199,stock,technology,Microsoft Corporation
2012-08-14,24.06645773,23.67287418,stock,technology,Microsoft Corporation
2012-08-15,24.12237051,23.70294878,stock,technology,Microsoft Corporation
2012-08-16,24.58564782,23.72887866,stock,technology,Microsoft Corporation
2012-08-17,24.68149032,23.75862994,stock,technology,Microsoft Corporation
2012-08-20,24.55370565,23.77916031,stock,technology,Microsoft Corporation
2012-08-21,24.6016229,23.81263068,stock,technology,Microsoft Corporation
2012-08-22,24.39393888,23.8356789,stock,technology,Microsoft Corporation
2012-08-23,24.16630198,23.85671341,stock,technology,Microsoft Corporation
2012-08-24,24.40992195,23.87928763,stock,technology,Microsoft Corporation
2012-08-27,24.51375996,23.89314705,stock,technology,Microsoft Corporation
2012-08-28,24.46583473,23.90890455,stock,technology,Microsoft Corporation
2012-08-29,24.48180182,23.91133325,stock,technology,Microsoft Corporation
2012-08-30,24.21822898,23.90484055,stock,technology,Microsoft Corporation
2012-08-31,24.61760597,23.91895201,stock,technology,Microsoft Corporation
2012-09-04,24.27013201,23.9171473,stock,technology,Microsoft Corporation
2012-09-05,24.27413377,23.92867388,stock,technology,Microsoft Corporation
2012-09-06,25.03694383,23.95299698,stock,technology,Microsoft Corporation
2012-09-07,24.721436,23.96862943,stock,technology,Microsoft Corporation
2012-09-10,24.53772258,23.98471379,stock,technology,Microsoft Corporation
2012-09-11,24.59362738,23.99112469,stock,technology,Microsoft Corporation
2012-09-12,24.58564782,23.99785209,stock,technology,Microsoft Corporation
2012-09-13,24.70945469,24.00388181,stock,technology,Microsoft Corporation
2012-09-14,24.92912003,24.01525686,stock,technology,Microsoft Corporation
2012-09-17,24.92912003,24.03480494,stock,technology,Microsoft Corporation
2012-09-18,24.90115565,24.05672967,stock,technology,Microsoft Corporation
2012-09-19,24.80290891,24.0808155,stock,technology,Microsoft Corporation
2012-09-20,25.120813,24.11824234,stock,technology,Microsoft Corporation
2012-09-21,24.91313696,24.16214852,stock,technology,Microsoft Corporation
2012-09-24,24.58564782,24.18744376,stock,technology,Microsoft Corporation
2012-09-25,24.27413377,24.20571523,stock,technology,Microsoft Corporation
2012-09-26,24.09440613,24.21690075,stock,technology,Microsoft Corporation
2012-09-27,24.09042035,24.2154693,stock,technology,Microsoft Corporation
2012-09-28,23.77091077,24.20423578,stock,technology,Microsoft Corporation
2012-10-01,23.55526316,24.19741746,stock,technology,Microsoft Corporation
2012-10-02,23.69104335,24.2065663,stock,technology,Microsoft Corporation
2012-10-03,23.85079415,24.22097342,stock,technology,Microsoft Corporation
2012-10-04,23.98658233,24.24317452,stock,technology,Microsoft Corporation
2012-10-05,23.8428146,24.25726319,stock,technology,Microsoft Corporation
2012-10-08,23.78689383,24.26079082,stock,technology,Microsoft Corporation
2012-10-09,23.38751684,24.25815595,stock,technology,Microsoft Corporation
2012-10-10,23.14789064,24.25342646,stock,technology,Microsoft Corporation
2012-10-11,23.12392802,24.2491699,stock,technology,Microsoft Corporation
2012-10-12,23.32361652,24.25239851,stock,technology,Microsoft Corporation
2012-10-15,23.57122227,24.25169206,stock,technology,Microsoft Corporation
2012-10-16,23.55526316,24.24749244,stock,technology,Microsoft Corporation
2012-10-17,23.63513058,24.23997064,stock,technology,Microsoft Corporation
2012-10-18,23.55924895,24.22982016,stock,technology,Microsoft Corporation
2012-10-19,22.87631428,24.20331309,stock,technology,Microsoft Corporation
2012-10-22,22.36511173,24.16785156,stock,technology,Microsoft Corporation
2012-10-23,22.40265317,24.13361697,stock,technology,Microsoft Corporation
2012-10-24,22.28675396,24.09802289,stock,technology,Microsoft Corporation
2012-10-25,22.26926125,24.0609607,stock,technology,Microsoft Corporation
2012-10-26,22.53285806,24.01990491,stock,technology,Microsoft Corporation
2012-10-31,22.7964309,23.98220372,stock,technology,Microsoft Corporation
2012-11-01,23.57522403,23.96263409,stock,technology,Microsoft Corporation
2012-11-02,23.56308297,23.94186329,stock,technology,Microsoft Corporation
2012-11-05,23.66708074,23.92732613,stock,technology,Microsoft Corporation
2012-11-06,23.85079415,23.92101597,stock,technology,Microsoft Corporation
2012-11-07,23.22776604,23.89737285,stock,technology,Microsoft Corporation
2012-11-08,23.01210246,23.8673397,stock,technology,Microsoft Corporation
2012-11-09,23.02807754,23.83858456,stock,technology,Microsoft Corporation
2012-11-12,22.54083761,23.79976527,stock,technology,Microsoft Corporation
2012-11-13,21.81564116,23.75171352,stock,technology,Microsoft Corporation
2012-11-14,21.61472249,23.69165585,stock,technology,Microsoft Corporation
2012-11-15,21.47033711,23.63565995,stock,technology,Microsoft Corporation
2012-11-16,21.35774567,23.57733219,stock,technology,Microsoft Corporation
2012-11-19,21.52429339,23.50707918,stock,technology,Microsoft Corporation
2012-11-20,21.51003927,23.44285125,stock,technology,Microsoft Corporation
2012-11-21,21.70330742,23.38616294,stock,technology,Microsoft Corporation
2012-11-23,22.30729557,23.34043631,stock,technology,Microsoft Corporation
2012-11-26,22.05361249,23.2897956,stock,technology,Microsoft Corporation
2012-11-27,21.8079987,23.23176648,stock,technology,Microsoft Corporation
2012-11-28,22.03348761,23.17385383,stock,technology,Microsoft Corporation
2012-11-29,21.70330742,23.10933758,stock,technology,Microsoft Corporation
2012-11-30,21.4335341,23.03998515,stock,technology,Microsoft Corporation
2012-12-03,21.28405912,22.96960815,stock,technology,Microsoft Corporation
2012-12-04,21.23622326,22.89191636,stock,technology,Microsoft Corporation
2012-12-05,21.47781851,22.82320999,stock,technology,Microsoft Corporation
2012-12-06,21.52211903,22.76193941,stock,technology,Microsoft Corporation
2012-12-07,21.30467525,22.70255024,stock,technology,Microsoft Corporation
2012-12-10,21.69525425,22.6545672,stock,technology,Microsoft Corporation
2012-12-11,22.00128296,22.61278446,stock,technology,Microsoft Corporation
2012-12-12,21.93685756,22.57610339,stock,technology,Microsoft Corporation
2012-12-13,21.83215823,22.54164129,stock,technology,Microsoft Corporation
2012-12-14,21.59056297,22.49963169,stock,technology,Microsoft Corporation
2012-12-17,21.82007846,22.45901737,stock,technology,Microsoft Corporation
2012-12-18,22.19455112,22.42317675,stock,technology,Microsoft Corporation
2012-12-19,21.99322173,22.38618489,stock,technology,Microsoft Corporation
2012-12-20,22.29118117,22.35627064,stock,technology,Microsoft Corporation
2012-12-21,22.10596619,22.33063962,stock,technology,Microsoft Corporation
2012-12-24,21.79189235,22.30351966,stock,technology,Microsoft Corporation
2012-12-26,21.63082884,22.27365768,stock,technology,Microsoft Corporation
2012-12-27,21.71136865,22.24141272,stock,technology,Microsoft Corporation
2012-12-28,21.38118041,22.19761188,stock,technology,Microsoft Corporation
2012-12-31,21.50978962,22.15670241,stock,technology,Microsoft Corporation
2013-01-02,22.24287017,22.1288572,stock,technology,Microsoft Corporation
2013-01-03,21.94490268,22.09657028,stock,technology,Microsoft Corporation
2013-01-04,21.53419879,22.06972797,stock,technology,Microsoft Corporation
2013-01-07,21.49392486,22.05230423,stock,technology,Microsoft Corporation
2013-01-08,21.38118041,22.03187477,stock,technology,Microsoft Corporation
2013-01-09,21.50197804,22.01617926,stock,technology,Microsoft Corporation
2013-01-10,21.30870989,21.99696823,stock,technology,Microsoft Corporation
2013-01-11,21.60666932,21.97844445,stock,technology,Microsoft Corporation
2013-01-14,21.65498837,21.9556156,stock,technology,Microsoft Corporation
2013-01-15,21.91269803,21.92236508,stock,technology,Microsoft Corporation
2013-01-16,21.77577795,21.88661898,stock,technology,Microsoft Corporation
2013-01-17,21.94490268,21.85217542,stock,technology,Microsoft Corporation
2013-01-18,21.94490268,21.81405759,stock,technology,Microsoft Corporation
2013-01-22,21.86436287,21.78678953,stock,technology,Microsoft Corporation
2013-01-23,22.23481699,21.77124382,stock,technology,Microsoft Corporation
2013-01-24,22.25092334,21.75570074,stock,technology,Microsoft Corporation
2013-01-25,22.45225272,21.75392904,stock,technology,Microsoft Corporation
2013-01-28,22.47721757,21.76716057,stock,technology,Microsoft Corporation
2013-01-29,22.55693595,21.78600483,stock,technology,Microsoft Corporation
2013-01-30,22.42810125,21.80516012,stock,technology,Microsoft Corporation
2013-01-31,22.10596619,21.82012453,stock,technology,Microsoft Corporation
2013-02-01,22.49251055,21.83948887,stock,technology,Microsoft Corporation
2013-02-04,22.09791301,21.85124635,stock,technology,Microsoft Corporation
2013-02-05,22.14220548,21.86002431,stock,technology,Microsoft Corporation
2013-02-06,22.01738126,21.85422602,stock,technology,Microsoft Corporation
2013-02-07,21.97147816,21.85258333,stock,technology,Microsoft Corporation
2013-02-08,22.18649794,21.86015332,stock,technology,Microsoft Corporation
2013-02-11,22.43614637,21.86820649,stock,technology,Microsoft Corporation
2013-02-12,22.45225272,21.8831854,stock,technology,Microsoft Corporation
2013-02-13,22.57305035,21.90597573,stock,technology,Microsoft Corporation
2013-02-14,22.58109548,21.93191645,stock,technology,Microsoft Corporation
2013-02-15,22.55693595,21.95833071,stock,technology,Microsoft Corporation
2013-02-19,22.77212019,21.98421674,stock,technology,Microsoft Corporation
2013-02-20,22.63002281,22.00637482,stock,technology,Microsoft Corporation
2013-02-21,22.32147662,22.02671084,stock,technology,Microsoft Corporation
2013-02-22,22.54069634,22.04361968,stock,technology,Microsoft Corporation
2013-02-25,22.2240303,22.04807463,stock,technology,Microsoft Corporation
2013-02-26,22.2240303,22.05381809,stock,technology,Microsoft Corporation
2013-02-27,22.58130371,22.068801,stock,technology,Microsoft Corporation
2013-02-28,22.57318386,22.08845341,stock,technology,Microsoft Corporation
2013-03-01,22.69498162,22.10595148,stock,technology,Microsoft Corporation
2013-03-04,22.8573705,22.11920786,stock,technology,Microsoft Corporation
2013-03-05,23.01978375,22.1397391,stock,technology,Microsoft Corporation
2013-03-06,22.80865952,22.15008867,stock,technology,Microsoft Corporation
2013-03-07,22.84925877,22.16495452,stock,technology,Microsoft Corporation
2013-03-08,22.73558087,22.18382829,stock,technology,Microsoft Corporation
2013-03-11,22.63002281,22.20381217,stock,technology,Microsoft Corporation
2013-03-12,22.66250221,22.22283484,stock,technology,Microsoft Corporation
2013-03-13,22.66655402,22.24854232,stock,technology,Microsoft Corporation
2013-03-14,22.84519073,22.27525034,stock,technology,Microsoft Corporation
2013-03-15,22.76400034,22.28567294,stock,technology,Microsoft Corporation
2013-03-18,22.81678749,22.30311064,stock,technology,Microsoft Corporation
2013-03-19,22.88173005,22.33006126,stock,technology,Microsoft Corporation
2013-03-20,22.99135615,22.36000989,stock,technology,Microsoft Corporation
2013-03-21,22.82489922,22.38888427,stock,technology,Microsoft Corporation
2013-03-22,22.93857713,22.41761625,stock,technology,Microsoft Corporation
2013-03-25,22.86549847,22.44875202,stock,technology,Microsoft Corporation
2013-03-26,22.86143855,22.4738474,stock,technology,Microsoft Corporation
2013-03-27,23.03601533,22.50146794,stock,technology,Microsoft Corporation
2013-03-28,23.22683181,22.52775062,stock,technology,Microsoft Corporation
2013-04-01,23.23089174,22.55685289,stock,technology,Microsoft Corporation
2013-04-02,23.38516889,22.58565822,stock,technology,Microsoft Corporation
2013-04-03,23.19029248,22.61056601,stock,technology,Microsoft Corporation
2013-04-04,23.21871196,22.637653,stock,technology,Microsoft Corporation
2013-04-05,23.30397039,22.65903606,stock,technology,Microsoft Corporation
2013-04-08,23.21465204,22.67831064,stock,technology,Microsoft Corporation
2013-04-09,24.04287677,22.71012312,stock,technology,Microsoft Corporation
2013-04-10,24.58690674,22.7523169,stock,technology,Microsoft Corporation
2013-04-11,23.49478687,22.77107392,stock,technology,Microsoft Corporation
2013-04-12,23.37704092,22.79005271,stock,technology,Microsoft Corporation
2013-04-15,23.29585054,22.8138504,stock,technology,Microsoft Corporation
2013-04-16,23.52320635,22.83446432,stock,technology,Microsoft Corporation
2013-04-17,23.40546852,22.86061543,stock,technology,Microsoft Corporation
2013-04-18,23.37704092,22.88531214,stock,technology,Microsoft Corporation
2013-04-19,24.16873445,22.9283392,stock,technology,Microsoft Corporation
2013-04-22,25.03349851,22.98957961,stock,technology,Microsoft Corporation
2013-04-23,24.84675007,23.04278465,stock,technology,Microsoft Corporation
2013-04-24,25.78863646,23.10983445,stock,technology,Microsoft Corporation
2013-04-25,25.93480189,23.17948544,stock,technology,Microsoft Corporation
2013-04-26,25.81299602,23.24428435,stock,technology,Microsoft Corporation
2013-04-29,26.47883186,23.32223908,stock,technology,Microsoft Corporation
2013-04-30,26.87671265,23.40863461,stock,technology,Microsoft Corporation
2013-05-01,26.56815021,23.48455521,stock,technology,Microsoft Corporation
2013-05-02,26.92542363,23.57046323,stock,technology,Microsoft Corporation
2013-05-03,27.19338681,23.66790143,stock,technology,Microsoft Corporation
2013-05-06,27.4044948,23.7651774,stock,technology,Microsoft Corporation
2013-05-07,27.04722138,23.86164122,stock,technology,Microsoft Corporation
2013-05-08,26.78739429,23.9529085,stock,technology,Microsoft Corporation
2013-05-09,26.51943111,24.03167105,stock,technology,Microsoft Corporation
2013-05-10,26.54379066,24.11108319,stock,technology,Microsoft Corporation
2013-05-13,26.81986557,24.19358086,stock,technology,Microsoft Corporation
2013-05-14,27.41677121,24.28476888,stock,technology,Microsoft Corporation
2013-05-15,27.67434004,24.37786,stock,technology,Microsoft Corporation
2013-05-16,27.86649457,24.47901671,stock,technology,Microsoft Corporation
2013-05-17,28.51246084,24.59228075,stock,technology,Microsoft Corporation
2013-05-20,28.6841734,24.7112526,stock,technology,Microsoft Corporation
2013-05-21,28.49611545,24.82857445,stock,technology,Microsoft Corporation
2013-05-22,28.29986435,24.94132169,stock,technology,Microsoft Corporation
2013-05-23,27.92372391,25.04646509,stock,technology,Microsoft Corporation
2013-05-24,28.02103587,25.14998199,stock,technology,Microsoft Corporation
2013-05-28,28.63511267,25.26740424,stock,technology,Microsoft Corporation
2013-05-29,28.52063763,25.38148124,stock,technology,Microsoft Corporation
2013-05-30,28.64328946,25.49671243,stock,technology,Microsoft Corporation
2013-05-31,28.53698303,25.60762497,stock,technology,Microsoft Corporation
2013-06-03,29.1011896,25.73315078,stock,technology,Microsoft Corporation
2013-06-04,28.61059048,25.84659104,stock,technology,Microsoft Corporation
2013-06-05,28.43886975,25.95805847,stock,technology,Microsoft Corporation
2013-06-06,28.58606012,26.0725509,stock,technology,Microsoft Corporation
2013-06-07,29.16660391,26.19516267,stock,technology,Microsoft Corporation
2013-06-10,29.00306814,26.3106874,stock,technology,Microsoft Corporation
2013-06-11,28.48793048,26.41582817,stock,technology,Microsoft Corporation
2013-06-12,28.61875909,26.52049998,stock,technology,Microsoft Corporation
2013-06-13,28.38572063,26.62440854,stock,technology,Microsoft Corporation
2013-06-14,28.12814362,26.72259717,stock,technology,Microsoft Corporation
2013-06-17,28.61875909,26.82889295,stock,technology,Microsoft Corporation
2013-06-18,28.60240552,26.93664802,stock,technology,Microsoft Corporation
2013-06-19,28.28351077,27.0214607,stock,technology,Microsoft Corporation
2013-06-20,27.38407223,27.07740401,stock,technology,Microsoft Corporation
2013-06-21,27.20008632,27.15151,stock,technology,Microsoft Corporation
2013-06-24,27.56804179,27.23533001,stock,technology,Microsoft Corporation
2013-06-25,27.53124625,27.32003793,stock,technology,Microsoft Corporation
2013-06-26,28.08727603,27.41131932,stock,technology,Microsoft Corporation
2013-06-27,28.30804114,27.50937077,stock,technology,Microsoft Corporation
2013-06-28,28.24671522,27.60676426,stock,technology,Microsoft Corporation
2013-07-01,28.09544464,27.68529846,stock,technology,Microsoft Corporation
2013-07-02,27.75201953,27.73966888,stock,technology,Microsoft Corporation
2013-07-03,27.80924887,27.79891886,stock,technology,Microsoft Corporation
2013-07-05,27.97280099,27.84260215,stock,technology,Microsoft Corporation
2013-07-08,28.06682588,27.88524263,stock,technology,Microsoft Corporation
2013-07-09,28.08727603,27.93072823,stock,technology,Microsoft Corporation
2013-07-10,28.37345544,27.9686207,stock,technology,Microsoft Corporation
2013-07-11,29.17886909,28.01466383,stock,technology,Microsoft Corporation
2013-07-12,29.16660391,28.0666329,stock,technology,Microsoft Corporation
2013-07-15,29.57544333,28.1196333,stock,technology,Microsoft Corporation
2013-07-16,29.65721121,28.16890979,stock,technology,Microsoft Corporation
2013-07-17,29.2238496,28.20529688,stock,technology,Microsoft Corporation
2013-07-18,28.97853778,28.24392321,stock,technology,Microsoft Corporation
2013-07-19,25.67510712,28.22167747,stock,technology,Microsoft Corporation
2013-07-22,26.17389121,28.21476667,stock,technology,Microsoft Corporation
2013-07-23,26.01854859,28.20426183,stock,technology,Microsoft Corporation
2013-07-24,26.13302362,28.19052499,stock,technology,Microsoft Corporation
2013-07-25,25.66693851,28.15552833,stock,technology,Microsoft Corporation
