date,open,high,low,close,volume,sma_20,sma_50,ema_12,rsi_14
2023-02-21,106.81875980855445,109.90374792806983,105.71290854139963,107.2337238072963,2390793,107.45039442596355,106.22591391503825,107.64779621771669,46.30093980196901
2023-02-22,105.7079457927617,109.17573928621556,104.27221181538708,107.17808698534711,7413618,107.37672691322311,106.33394425569747,107.57552293621178,43.32448951213702
2023-02-23,107.04397764803731,109.84491071828684,105.6277916941519,108.23459648574871,3107274,107.39796986263518,106.47149421224972,107.67693112257783,49.76970039187238
2023-02-24,105.5617678671457,108.02992758695999,104.02980124362993,106.40570679006882,8208205,107.31540389489462,106.58251885781866,107.4813381466617,50.00329201851918
2023-02-25,104.80061757516883,108.22921271863726,104.74980274810456,106.43521181990454,4160084,107.30508149685181,106.67822784584615,107.32038170742256,51.60835237319575
2023-02-26,104.62903300175384,108.86837278254995,103.12874351949971,106.4179147812385,9613857,107.28184973929235,106.75291658945967,107.18153047558415,53.317953509420526
2023-02-27,105.2220421104781,108.25665722579505,103.57649481946208,106.12883500875863,6787940,107.19447032941625,106.8367452710416,107.01956729276064,50.16767933253864
2023-02-28,104.86746126489088,108.04885914638024,104.64151519759321,105.8012593868532,5296980,107.07002685523996,106.92212143321863,106.83212548122847,40.10544718290366
2023-03-01,105.23532865956325,108.3417886988988,104.8866328136436,106.52308261068332,9040353,106.98229246751177,107.04015139460938,106.78457831518253,47.38802235939132
2023-03-02,105.53835036403368,108.60532908843871,105.18122193087555,106.86367413517941,7410493,107.00522154807416,107.1575493300652,106.79674735961092,47.99671073851459
2023-03-03,105.9402149112403,109.74117575745652,105.5265979950722,107.17987294795823,5571609,107.05708520682713,107.27622521507281,106.855691629794,49.16066746746683
2023-03-04,103.98748467723493,108.06109381789945,103.63996061572666,105.35183228597744,1712433,107.03299553925399,107.3450256130728,106.62432243635503,29.222376985582372
2023-03-05,106.70735903808041,108.8346436465243,104.83073944092315,107.25290559958643,1284659,107.09067941574378,107.40770008348278,106.72102973734677,41.54147056335437
2023-03-06,107.32576780681781,110.18907927104924,106.27956360493442,108.2005648105304,7583606,107.13255499101572,107.45536487369958,106.94865489736044,51.03968864433654
2023-03-07,107.69903533305605,109.86073935232656,105.50752254506658,107.97361278313217,2691156,107.18365664837502,107.51843783859294,107.10634329311705,53.741789871018796
2023-03-08,107.11226468213599,110.35832182852519,106.2047053353839,108.26938047654615,7051571,107.23731757093185,107.58816781128573,107.28527455542354,55.38805897418683
2023-03-09,107.09400728288449,110.25937407513652,105.65814709335751,108.03954256597271,4256265,107.2731763416289,107.66829797762401,107.40131714042397,48.951355884987045
2023-03-10,105.87378182578894,108.27872154553114,103.87945286683423,105.9822265847993,1344062,107.12434448243702,107.67437384440841,107.1829933631794,47.77787414250235
2023-03-11,104.85940829623183,108.90164526030681,103.86570230690833,106.0413401668824,9978614,106.97487332052951,107.6662054895469,107.00735294409266,47.93964111730575
2023-03-12,103.49026282906927,107.85853219964483,104.54503378804063,105.54095966334256,5120483,106.8527164847903,107.63087216012232,106.78175238472426,45.63330681721315
2023-03-13,102.51061483604884,105.8437333727811,102.06064780152074,104.13199712453118,9279031,106.69763015065205,107.54737704855539,106.37409529347998,41.05462980579048
2023-03-14,104.45364095211067,107.14357058242267,103.99130624220287,105.1953238152642,2862779,106.59849199214791,107.44327969135793,106.19274491839762,47.45341957160462
2023-03-15,103.12739706422043,104.75814920714187,100.80927417877484,103.1731010897812,3655777,106.34541722234954,107.31800353843241,105.72818234193593,37.3082176753155
2023-03-16,100.66126859714716,103.6684044430639,101.09606560883171,102.10072212544192,7920826,106.13016798911819,107.1518061465255,105.1701095192148,32.90303269165504
2023-03-17,98.80148387871904,102.26962094577314,97.66936000296558,99.57829154227458,1918605,105.78732197523668,106.94728405248196,104.30982719539605,26.444488471274255
2023-03-18,98.55320544463262,101.15740014037397,97.35173585331621,99.3646542935891,5749174,105.43465895085424,106.76684449519969,103.54902939252605,29.384499425533704
2023-03-19,97.68630548162744,101.4125627561261,97.28328935258638,99.19439586571765,8351268,105.08793699370219,106.58695795361427,102.87908430379592,18.497435708468117
2023-03-20,98.58628561435043,101.68864896327683,97.6957950733343,99.5574453416688,7612492,104.77574629144297,106.40498321396473,102.36806197672587,14.593730982206012
2023-03-21,97.71080348499238,101.27556148544775,97.12637238350628,99.36556014528136,5175591,104.41787016817287,106.20369183843779,101.90613789274283,14.635779629258494
2023-03-22,98.22367079426142,101.24928152909968,96.3616754378651,99.11805324090861,8067438,104.03058912345932,105.96750899864757,101.47720122257313,12.254183807297167
2023-03-23,97.17288920796432,99.8212705552094,95.69648979139666,98.26288038919743,5756726,103.58473949552129,105.75741838762875,100.98268976919876,11.653055417779399
2023-03-24,96.68320362335619,99.40655198788305,96.504954809231,98.14863196337953,6772085,103.2245794793914,105.54736228209322,100.54668046124199,13.748711725354283
2023-03-25,97.25291516705488,100.03361860320864,96.40812764855895,98.0265436639295,6143109,102.76326138260853,105.35169840542167,100.1589667957371,13.125095531358156
2023-03-26,97.84851385093476,102.02655424903955,95.5784073553895,98.72605687986444,3125840,102.28953598607524,105.16507902012135,99.93851896623114,19.209817986184817
2023-03-27,98.32059539099959,101.44424019275777,96.98806265769535,99.29263993037405,6204464,101.85548734343733,105.01809862311362,99.83915290345081,26.33404624803842
2023-03-28,98.38105986347988,101.69926943546426,97.99086777657274,99.11936098223083,2020793,101.39798636872158,104.86283484410967,99.72841563080257,17.453410705605748
2023-03-29,100.81147169884753,103.91778269490194,100.32472666880953,102.19898767552867,3845424,101.10595862419936,104.74928613349462,100.10850379451225,45.31300304784525
2023-03-30,100.38499228346993,103.7278966145726,99.98524304451975,101.56305531599143,9178755,100.88500006075898,104.61474466240688,100.33228102979085,47.29957118598783
2023-03-31,99.28029591493875,102.36367867619037,98.46478990424852,100.4643237679265,3623597,100.60614924081118,104.45847573046049,100.35259530319759,55.1927029967824
2023-04-01,99.50457173721321,100.94580345387088,98.3173595502607,100.4503657640085,3301526,100.35161954584447,104.339381195262,100.36763691631307,56.51544154911512
2023-04-02,100.92881856945064,104.40170023794204,100.33983435045546,101.67069084280858,1215054,100.22855423175835,104.2499430166602,100.56810679356066,63.19719333713436
2023-04-03,100.69763368933734,103.98227805913041,99.43174557225683,101.25387703018578,9273503,100.03148189250443,104.15834804451511,100.67360992576982,58.98946602304092
2023-04-04,101.49162901246874,103.44595941346817,99.11797616241421,101.40143829876602,5865711,99.94289875295367,104.06439224909462,100.78558353857255,60.839124414619164
2023-04-05,98.01062588409907,101.41467118472072,98.18108246619597,99.68697322549457,8949552,99.8222113079563,103.91087064750269,100.61656654567184,52.61974736554009
2023-04-06,98.02047552084929,101.72399582866912,97.49230688061515,99.7277331016217,2313189,99.82968338592364,103.76639371681618,100.47982292406824,57.29226099776373
2023-04-07,100.3161680410335,102.57068523976545,98.90290380341645,100.53708160622708,8045652,99.88830475155555,103.63321210843256,100.48863195290087,61.12046194240919
2023-04-08,100.29927178999021,103.82430561169079,99.26392941563445,101.34706394578738,8467589,99.99593815555905,103.51370604430765,100.62069842359739,64.52942687693084
2023-04-09,98.63973308218137,101.69189228636155,98.0963801136536,99.81416455948255,8532432,100.00877411644971,103.33081206012457,100.496616282506,54.43753701855427
2023-04-10,97.67624760441298,101.85733982133317,97.69323769530916,100.04507748881012,6678008,100.04274998362617,103.15109834180014,100.4271487719224,53.1549813916448
2023-04-11,99.08531641840425,102.67475721055115,97.40363480372609,99.88483027597607,7085747,100.08108883537953,102.9891130197571,100.34371515323745,53.213135102006355
2023-04-12,99.79903358405669,103.23169173987962,99.52575254085208,101.15516453021391,9845421,100.22570304243035,102.86754183421546,100.46855352389412,44.83372066349594
2023-04-13,100.31093819162973,103.21325889536682,98.26326094879808,100.5638574031988,1636143,100.34646431442133,102.7352572425725,100.48321565966546,45.03264545432999
2023-04-14,100.1674599318636,103.98993127245288,99.72437396720066,101.94682455543676,5740752,100.54247835899669,102.60950180396625,100.70838626543058,57.16746132243219
2023-04-15,101.19685213029399,103.7388361996755,100.81908346009043,102.07578745963156,3218644,100.70996488798504,102.52290341735753,100.91875568499484,57.77201526659833
2023-04-16,103.05807431656058,106.79111886321094,101.80783017315613,103.93094806353515,9364042,100.9418802946431,102.47281814223011,101.3821699065316,60.18893698418101
2023-04-17,103.30241448825339,105.87148193542663,102.42203524745939,104.19491011701628,4903215,101.19565775138236,102.42835804894568,101.81489917715265,63.44303800336633
2023-04-18,102.77555917524155,106.26443490971378,100.98320590742581,103.34989654976127,3201113,101.253203195094,102.37277927976572,102.05105262254168,58.37231079617997
2023-04-19,101.8748848484897,105.88602043456896,101.66967006039772,103.90584225792917,1201674,101.37034254219088,102.33487093718726,102.33640487766638,70.13241126548013
2023-04-20,103.50464026006286,107.01946407549302,101.11592321461488,104.21823441820648,2371032,101.55803807470488,102.28877397333773,102.62591711770011,70.8871486696492
2023-04-21,102.42304113866312,106.07163237676275,101.3035736816632,103.95831500141921,1896556,101.73343553657541,102.23066679066253,102.83090140931688,66.77074073109833
2023-04-22,101.42978933395622,105.33850523204694,101.20638190936984,102.87812245080433,3673643,101.7938071169752,102.14463178071942,102.83816618498473,57.311493644885715
2023-04-23,101.90807766439369,105.75199610519036,101.75448977776027,103.10815236307903,6472334,101.88652088361987,102.09975818226147,102.87970252033932,67.96587172403524
2023-04-24,101.26891668603538,103.89845679159599,99.67162535719302,102.40505064234698,9177860,101.93670150079892,102.00280108311668,102.80667915410288,62.24111341725714
2023-04-25,100.38292523721037,102.20569710695584,100.08066783891299,101.50753959055405,9177978,102.0277298190519,101.86894057871714,102.60681152803492,57.81892917838349
2023-04-26,99.51975485635062,103.03576728682351,98.25424832906427,100.45523690335253,2791509,102.06410500913844,101.71857306112155,102.27580004604408,46.55505675282633
2023-04-27,99.93895749806939,102.04535316109222,99.77569784710433,100.70894192040339,6906128,102.07269802484726,101.56736428999871,102.0347449490088,50.73863179652017
2023-04-28,99.62918547759308,103.33072434222568,98.60122013275573,100.6844517732057,7311126,102.03956741621816,101.42026247414337,101.82700753677592,42.54153905745865
2023-04-29,98.74585584739044,100.66848948254862,97.3953232585818,99.71489765597113,1852880,102.0346040710426,101.29491589556679,101.50206755435808,37.31152011722647
2023-04-30,96.25872606019863,100.43993111558659,96.09029639733143,97.85496083716986,5464456,101.92509823846058,101.13118830897255,100.94097421214823,17.361677776590923
2023-05-01,96.02147740250108,99.2871782772404,96.23250678428639,97.22353241718055,9864084,101.7920333455208,100.96483976404932,100.36906008889338,13.974156812962875
2023-05-02,96.33812753565373,100.45764570724779,97.32394848813357,98.19982970569619,7383217,101.64426660429493,100.84619641567262,100.03533233716215,23.742387122905313
2023-05-03,97.96133370014853,101.36441576838975,96.6583721192408,98.69551763479282,1671095,101.55084961587463,100.71620029206319,99.82920699809041,23.27092647798918
2023-05-04,97.31756778818428,100.30689162866962,95.20752286059908,98.19035943641805,2318853,101.36302635992368,100.61654545899592,99.57707660373268,19.67660842519318
2023-05-05,97.90862626127323,102.02006104232953,96.84985164384888,98.98817278597276,1728459,101.20864562624075,100.55429447220654,99.48647601630769,26.28117317994034
2023-05-06,97.34233822095341,100.60205707635515,96.58374088965485,98.86423456613652,5876913,100.95530995137082,100.54001333268377,99.39074656236608,28.92077036259778
2023-05-07,97.32914333737641,99.12459827740058,95.8470286792671,97.50957657548707,7140937,100.62104327429435,100.50291177832172,99.10133579497708,23.7047007631368
2023-05-08,97.25993189694506,101.50843646325471,96.4043903842224,98.55256094059034,4399327,100.38117649383581,100.49007507981918,99.01690889425855,32.465514699637495
2023-05-09,99.36290653038463,101.30907494413097,98.35639761905794,99.6941904726041,3036010,100.17059390456956,100.4928099824379,99.12110606020345,41.926018341679
2023-05-10,99.62468532821934,102.44128174852979,98.53124930726081,100.5392257382148,3243686,99.98664347056997,100.51628329429656,99.33927831843981,50.38099447448496
2023-05-11,100.05171561228437,102.74611787275565,98.55895747125949,100.43135142246969,6750061,99.8102952916225,100.54254925792779,99.50728956526626,48.72389621513467
2023-05-12,99.18890042978717,103.04648988243373,98.34306381004087,100.60096961142185,8075954,99.69643764965338,100.58931104237226,99.6755480339502,49.62127977904232
2023-05-13,100.83944441585703,103.75132298602442,98.4325779066553,101.09531400219227,4191325,99.59579573160903,100.64824468314853,99.89397356757488,56.54448810460169
2023-05-14,100.15931842150721,103.07267393540059,99.84757407758102,101.69527716836392,9474706,99.56030705790988,100.72161935323722,100.17109719851808,70.6770312953425
2023-05-15,100.9348939278456,104.30346221372385,100.2704271688636,102.15610278072425,5532938,99.59273521741838,100.7902202712544,100.4764826727527,77.05497769847113
2023-05-16,101.48271509945053,103.69052528445872,99.19187646994997,101.77855040546456,6385731,99.65890089252399,100.8399384807562,100.67680078550482,71.00907518452662
2023-05-17,102.14640609603973,105.113778351696,100.07257052491487,102.64286091686296,8787296,99.75559684234696,100.91040847944888,100.97927157497931,72.21176073275734
2023-05-18,100.5535285812745,105.01544735124945,99.71915332518859,101.95370440987631,8232055,99.81905947418049,100.90550281413582,101.1291843188242,70.74679096706795
2023-05-19,101.53362710977227,104.36996908636394,99.68694133644418,102.12746223275782,3472349,99.93968770301983,100.91679095247115,101.28276553636509,68.58524857270768
2023-05-20,101.43782015003778,104.12603918516798,100.19816507539593,101.96897324990688,3705431,100.14538832365668,100.94688394211074,101.3883359538404,68.30581259929912
2023-05-21,102.66488246694433,104.9201468070716,100.56014546545836,102.98792988849911,7703315,100.43360819722261,100.99763522460059,101.63442732841779,83.63223572419994
2023-05-22,101.65546246655659,104.57347277068084,101.02385175721955,102.63319831737833,9637235,100.65527662780673,101.01688537409196,101.78808440365015,77.36389055127874
2023-05-23,101.71938496576159,105.10545921071693,101.20135937436366,102.56716575904194,1191162,100.84885903401917,101.04315114866908,101.90794307371547,72.51319402273668
2023-05-24,101.23470575018965,102.93960530814499,99.80823715440843,101.25891183125427,2690577,101.00228665376099,101.04030061931884,101.80809211333326,55.25789103105009
2023-05-25,98.77908934805026,101.46802073614987,97.96808566005664,100.25581359048321,6514329,101.06566869398651,101.05167742661862,101.56928003288756,48.865901412335695
2023-05-26,99.726755414306,102.25400833169151,99.25725780078942,100.57848506405699,7055473,101.15138121888253,101.06869246586733,101.41685003767897,49.85755107867474
2023-05-27,99.89567255674098,101.89096342283925,98.73662871126268,100.29852591654482,9724078,101.29082868593542,101.06392135207366,101.24480017288538,44.811063138072214
2023-05-28,97.9487506959315,100.65214490394682,97.04951179550591,99.445308478077,8639430,101.33546606280974,101.02588624271947,100.96795529675595,35.81537601322552
2023-05-29,98.5233261794978,100.93722885505237,98.56101241047816,99.06253359906813,6930582,101.30388321913296,101.01085362351118,100.67481349710712,30.303169986758178
2023-05-30,96.29202725906721,100.25326287536619,96.46352446090481,98.31583767853813,4842897,101.19271381614912,100.97626882730574,100.31189414039946,28.94266452513071
2023-05-31,96.59294862869349,99.23529330505463,95.28594924268724,97.97192004905546,5685401,101.06974224747842,100.93801062276734,99.95189812634256,19.675960226221235
2023-06-01,98.84054672907949,101.00360287412883,97.12343988604971,99.1632176546624,5749466,100.99785464964043,100.89817168525632,99.83056266915986,32.99282988934479
2023-06-02,97.66438426079111,100.64172129466779,96.90834998986364,98.54052156336421,1960150,100.87011502769903,100.8577049684596,99.63209480672819,29.272929327945036
2023-06-03,95.03763947273029,99.47298887195014,94.2171584584554,96.55014545133149,4694203,100.61285844184741,100.7497713863775,99.15794875204858,24.158352022156393
2023-06-04,95.664191727919,99.41543738252263,94.19656982222689,96.41912252540432,5795557,100.32600942908142,100.63663808769296,98.73659087102398,15.775859386870465
2023-06-05,95.17135189402809,98.92163327110424,94.20286415049613,96.51441116632212,7833941,100.0628024671243,100.48830734974871,98.39471707029898,17.234717461186293
2023-06-06,94.7960238943838,97.67957412369012,94.92369501117,96.41470496133432,1777607,99.75139466934786,100.33270324663506,98.09009982276471,17.172786263070847
2023-06-07,95.10420851564757,97.58746469708547,94.16190403259962,96.29176780604217,4270124,99.46829783915616,100.19154067176069,97.8134333586526,19.65947553644159
2023-06-08,95.1685453334987,97.68236794482993,94.4814149322608,95.95591810195297,1032003,99.15972063261592,100.03254218864116,97.52766178069797,21.404226708993406
2023-06-09,94.29055326632376,96.71213397563237,93.76212065969281,95.53739337169898,8397467,98.83814163870552,99.858925367711,97.2214666408512,16.89705288910845
2023-06-10,94.77246997079105,97.46942342438716,93.28546375532187,95.52046143529152,6671986,98.46476821604514,99.69016829638844,96.959773532303,17.501629331528534
2023-06-11,94.07596556164013,95.99838285719215,92.84261759730512,94.97648080186414,8825323,98.08193234026943,99.53213546340965,96.6546515737734,18.27018198807454
2023-06-12,93.284649935437,95.48011105222112,91.53080589687208,94.00854529045844,3087419,97.65400131684025,99.35014332195723,96.24755829941664,16.868481994569578
2023-06-13,94.33995388659883,96.37655145741215,93.30038482290645,94.76440291726655,3120933,97.32927587114088,99.19733036745562,96.01938054831633,26.746432870140225
2023-06-14,92.76286179252361,95.24550733550059,91.11573235330388,93.44040682966929,5402412,96.98850553310017,99.03598771223795,95.62261536083176,23.704141455115263
2023-06-15,93.1630263999178,95.80664970298018,92.18000518316106,93.48260931901459,6590322,96.63371174584805,98.89653516055118,95.29338366209036,11.963468150916896
2023-06-16,92.68777766606155,95.53692376571303,90.64101022309444,93.17222328378594,6735613,96.2773966142101,98.74580078781882,94.96705129619711,12.485664322196001
2023-06-17,90.72419002729937,94.00890690424805,90.71219985704603,91.86291372001956,7788858,95.89827687630724,98.56937002675511,94.48949166909257,13.799173935959715
2023-06-18,90.87996118661103,93.52797655937067,89.82363196892625,92.30095670382896,5200912,95.56019803154527,98.42109120771227,94.15279398212876,19.63429722480734
2023-06-19,90.7139218096549,94.3722238680397,89.2373763150221,91.66470552445683,9126682,95.2276414238412,98.297286101458,93.77001114248674,16.882245056647136
2023-06-20,89.80844366965422,92.61353195123245,88.7264910252437,91.1420705354864,5442098,94.88614894816276,98.17565686382412,93.36571258756344,15.960342629249993
2023-06-21,88.70355900136876,91.34016739325808,86.88797424321059,89.64432149108738,7305203,94.41020413998402,98.00454669953193,92.79319088041308,13.554278498504999
2023-06-22,89.03079595830692,91.81868817614155,88.1392944578454,89.99891132526238,2258402,93.98312362807891,97.83061457334132,92.36330171808207,17.406703738146163
2023-06-23,90.14353689690832,92.56466287260007,88.52457766653959,90.57271462829408,4556925,93.68425208692705,97.67826167717885,92.08782678119154,23.29000226559495
2023-06-24,90.40457834718767,93.75074138005652,88.63562328979833,91.33960091254386,7394980,93.43027600628402,97.52529023971027,91.97271510909187,29.186497468239523
2023-06-25,89.7339097218859,92.90759504972911,88.01579118683087,90.8413276399356,5022513,93.14662182996469,97.36483210118625,91.79865549845242,29.31992902303972
2023-06-26,91.23365580988161,93.60908300268932,89.586280050023,91.68916334884867,7523170,92.91034474934041,97.24842383665349,91.78181055235953,38.25964475579083
2023-06-27,91.2556783467199,95.1159718633023,90.54220678556086,92.22523966232545,5080620,92.70701834215457,97.12187741108819,91.85003041543122,36.85466191754418
2023-06-28,88.99085996124387,92.15045749720103,88.47956049130838,90.75943480715843,6379716,92.44719417741484,96.94318229777927,91.68224647569694,36.32135616332626
2023-06-29,89.60773307162977,91.65863783121826,88.76573640801581,90.53273561911578,3840672,92.19696128978569,96.7430524953973,91.50539865160752,35.22750154260565
2023-06-30,92.21628684810042,95.42852310810181,90.74757598579562,92.77750936296708,9131526,92.05981368616948,96.58997565420725,91.7011079918167,48.344144417729595
2023-07-01,89.5572329391155,93.01697869818885,88.0142611402246,90.9298137908497,3148114,91.85748033561875,96.39655253779581,91.58244734551408,46.25475146582111
2023-07-02,90.67911497332129,93.41191109253178,89.74806717525567,91.6973621678808,6963727,91.74192117948988,96.20859350110958,91.60012654895513,47.63974194379585
2023-07-03,90.88845971278671,92.4079616647244,90.07637109457488,91.7225137811878,5766928,91.58982672268593,96.00913823336604,91.61895535391402,50.23739539158694
2023-07-04,91.80567041478622,94.2601767287748,90.69853691846835,92.20290993483928,3039072,91.52795187794443,95.81007437644834,91.70879452021022,54.37160897124426
2023-07-05,92.43722316339861,95.93940878628186,92.38640600372065,93.81508035355512,6807052,91.54457542967145,95.65080497541017,92.03283849457097,67.02669596314493
2023-07-06,91.34172781613023,96.0707860089924,90.91519920388089,93.18310648346004,9521351,91.54511958965517,95.4616098867421,92.2098028005539,62.711267923962154
2023-07-07,92.72044066824355,96.56203532238676,91.59619705813542,93.98651650592865,5990111,91.65129972895062,95.30226612866316,92.48314337061156,63.38253001056387
2023-07-08,93.31198281540131,96.07179917787231,91.77014188815856,94.18037960065571,4359872,91.74527087379195,95.14332447602109,92.7442566367722,61.66005225103166
2023-07-09,93.33533509588901,96.4144636760234,92.8145483128307,94.0631345011945,3011082,91.86519232262884,94.98520770104686,92.9471609236064,63.650978932964634
2023-07-10,95.36412388389829,98.82435308518491,94.03872710092519,96.52562565447191,1042266,92.13437007857812,94.85596161636632,93.49769395912418,68.0259200120565
2023-07-11,95.34253117337992,98.61984887145799,94.193648187949,96.5002167096551,8350177,92.4771648395065,94.73330198421185,93.95962053612894,66.56373080601112
2023-07-12,93.47361226729684,97.0540377545069,93.45432458625667,95.43691077388677,5709195,92.74906481193771,94.59069688450874,94.18689595732245,68.70671147331942
