time,open,high,low,close,Volume,SMA_50,RSI_14
22/12/2011,20.22142493,20.25274385,19.95123171,20.21358541,35794080,20.35311445,51.76876999
23/12/2011,20.2919806,20.39370639,20.15093191,20.38588253,23205776,20.33828356,54.49659425
27/12/2011,20.33106855,20.4720311,20.30755783,20.39370639,21287328,20.32220983,54.62209901
28/12/2011,20.44853603,20.47985495,20.17441914,20.22142493,29823504,20.3071989,51.26880497
29/12/2011,20.32322903,20.40154591,20.25274385,20.37805085,22616880,20.29019021,54.03174252
30/12/2011,20.36238747,20.45636772,20.29190228,20.33106855,27396336,20.27504021,53.05992228
03/01/2012,20.79313028,21.1142373,20.66782328,20.96151156,64735392,20.27389839,62.74348972
04/01/2012,21.00450753,21.51364553,20.9732591,21.45881589,80519376,20.28083694,68.29901822
05/01/2012,21.44316035,21.71570307,21.37266733,21.67810314,56082208,20.29169485,70.39534524
06/01/2012,21.56063566,22.07752703,21.55671198,22.01095769,99459504,20.31511745,73.28332728
09/01/2012,21.96788341,22.00704968,21.70943772,21.72510893,59708272,20.33624326,67.21886677
10/01/2012,21.87389533,22.04619245,21.73293278,21.80341797,60014336,20.34867469,68.00012665
11/01/2012,21.48231095,21.91306159,21.43532866,21.70943772,65586496,20.36342402,65.96816574
12/01/2012,21.82691303,21.94438834,21.65070006,21.92872497,49375472,20.38800029,68.34505353
13/01/2012,21.87389533,22.12451716,21.7642517,22.12451716,60204896,20.4264419,70.33711775
17/01/2012,22.24198464,22.43777682,22.06186366,22.128433,72395248,20.46465121,70.37726919
18/01/2012,22.17150728,22.24198464,21.90522991,22.10885378,64860512,20.49438469,69.86803051
19/01/2012,22.05403197,22.26940338,21.95222003,22.02270522,74053440,20.52674818,67.55189568
20/01/2012,22.57093118,23.29144642,22.51610153,23.26795136,165902880,20.57546611,78.59669854
23/01/2012,23.14263653,23.45590403,22.98601061,23.28360691,76081808,20.61890049,78.69488472
24/01/2012,23.07998303,23.15853486,22.85285626,22.97817109,51711360,20.6711506,71.77674035
25/01/2012,22.76672336,23.22094557,22.76672336,23.15046822,59236272,20.72560295,73.20760143
26/01/2012,23.18962666,23.26011184,23.02515339,23.10347809,49107456,20.76932133,72.13351146
27/01/2012,23.06431966,23.12697316,22.84503241,22.89202253,44190576,20.8111427,67.34513943
30/01/2012,22.68839866,23.19745834,22.57875503,23.18962666,51114656,20.85609642,70.33030498
31/01/2012,23.22878509,23.26011184,22.89202253,23.12697316,50572368,20.91029155,68.90224958
01/02/2012,23.3305892,23.53422091,23.30709414,23.40891391,67413808,20.97842738,71.68816409
02/02/2012,23.41673776,23.62820116,23.26795136,23.45590403,52226256,21.05126208,72.13619971
03/02/2012,23.60479224,23.80832214,23.56554766,23.6830308,41845392,21.13333832,74.25677601
06/02/2012,23.52638139,23.66735959,23.47156741,23.65169622,28040384,21.21807733,73.42653
07/02/2012,23.61252995,23.87489931,23.53422091,23.76917936,39242528,21.31017814,74.57436349
08/02/2012,23.69867851,24.01978553,23.66735959,24.01195384,49662736,21.4097972,76.80410223
09/02/2012,24.02760939,24.12159747,23.87098347,24.0981024,50481552,21.50221111,77.55625682
10/02/2012,23.99629047,24.12159747,23.77700322,23.882731,44606752,21.5907875,71.32913222
13/02/2012,23.98845878,24.0981024,23.8318172,23.94930034,33322512,21.66910437,72.07545672
14/02/2012,23.90988406,24.01237413,23.53149615,23.84681809,59662704,21.75007062,69.09361979
15/02/2012,23.90995501,23.95718353,23.67338669,23.68915318,43316112,21.82882336,64.66148233
16/02/2012,23.89411757,24.87164003,23.88623432,24.66273402,94705056,21.91952931,75.22844545
17/02/2012,24.59572643,24.69033326,24.39864529,24.63514266,70040816,22.01030996,74.54810818
21/02/2012,24.57995205,24.9189395,24.55630232,24.78492432,50832544,22.10502589,75.82618675
22/02/2012,24.79280757,24.97411434,24.57995205,24.65090915,49253120,22.2001945,72.32660941
23/02/2012,24.59572643,24.90317301,24.43806152,24.7297416,35035616,22.2922406,73.11271182
24/02/2012,24.81645731,24.8322238,24.62726729,24.81645731,35577840,22.3889972,73.98803291
27/02/2012,24.62726729,24.8322238,24.51690186,24.713983,34575392,22.47978848,71.04460504
28/02/2012,24.76127459,25.17119548,24.73762485,25.12390389,45230576,22.58144079,75.28096755
29/02/2012,25.13572087,25.22638608,24.9189395,25.02142958,59326544,22.68151352,72.42817115
