time,open,high,low,close,Volume,BUY,SELL,MFI Threshold,RSI Threshold,Adaptive Coeff,ParabolicSAR,Basis,Upper,Lower,candle_position,MA,EMA,CMF,Plot,ATR,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
2016-10-19,15,16.32,14.01,14.09,1884289,,,,,,,,,,-1,,,,,,,,,,,
2016-10-20,14.06,14.23,13.85,13.94,355603,,,,,,16.32,,,,-1,,,,,,,,,,,
2016-10-21,14,14.179,13.75,13.82,113857,,,,,,16.32,,,,-1,,,,,,,,,,,
2016-10-24,14.05,14.148,13.9,14.01,100745,,,,,,16.217200000000002,,,,-1,,,,,,,,,,,
2016-10-25,14.15,14.4999,14.01,14.41,85089,,,,,,16.118512000000003,,,,-1,,,,,,,,,,,
2016-10-26,14.99,14.99,14.38,14.8,117799,,,,,,16.023771520000004,,,,-1,,,,,,,,,,,
2016-10-27,15.47,17.49,14.966,15.82,228840,,,,,,13.75,,,,-1,,,,,,,,,,,
2016-10-28,16.4,17,16.3746,16.74,119733,,,,,,13.8248,,,,-1,,,,,,,,,,,
2016-10-31,17.5,18.88,17.07,18.25,256372,,,,,,13.898104,,,,-1,,,,,,,,,,,
2016-11-01,18.68,18.74,17.75,17.95,119908,,,,,,14.09737984,,,,-1,,,,,,,,,,,
2016-11-02,18.74,18.741,15.06,15.355,148743,,,,,,14.2886846464,,,,-1,,,,,,,,,,,
2016-11-03,15.4,15.9163,15.02,15.32,143092,,,,,,14.472337260544,,,,-1,,,,,,,,,,,
2016-11-04,15.5,15.5,15,15.2,54878,,,,,,14.64864377012224,,,,-1,,,,,,,,,,,
2016-11-07,16.27,16.27,15.05,15.21,45955,,,,,,14.81789801931735,,,,-1,,,,,1.2745857142857138,,,,,,
2016-11-08,15.2,16.1066,15.2,15.89,97785,,,,,,14.980382098544657,,,,-1,,,,,1.248301020408163,60.66350710900474,,,,,
2016-11-09,15.89,16.9,15.89,16.27,73880,,,,,,15.05,,,,-1,,,,,1.231279518950437,62.482614742698196,,,,,
2016-11-10,16.76,18.19,16.5,16.84,37867,,,,,,15.2,,,,-1,,,,,1.280473839025406,65.09046564296557,,,,,
2016-11-11,18.33,18.33,17.065,17.5,89267,,,,,,15.347199999999999,,,,-1,,,,,1.2954399933807341,67.87496762850382,,,,,
2016-11-14,18.17,18.2,17.1,17.6,74533,,,,,,15.488511999999998,,,,-1,,,,,1.2814799938535386,68.28770321985301,,,,,
2016-11-15,17.74,18.58,17.0791,18.15,100753,,,,,,15.624171519999999,15.858250000000002,18.75587191287954,12.960628087120464,-1,,,-0.5122778173706396,,1.2971528514354287,70.53030115325957,,,,,
2016-11-16,18.75,21.61,18.525,21.58,192394,,,,,,15.754404659199999,16.23275,19.94186778594318,12.523632214056818,-1,,,-0.09160194138400385,,1.4516419334757553,80.01974649288078,,,,,
2016-11-17,21.75,23.9699,20.9,21.8,185667,,,,,,16.105740379647997,16.62575,20.902112092947704,12.349387907052296,-1,,,-0.05189375188728109,,1.567231795370344,80.45448243760063,,,,,
