time,open,high,low,close,Volume,SMA_50,RSI_14
12/04/2012,160.74001,163.2,160.455,162.7,9232566,164.9928568,51.74549527
13/04/2012,162.4509,162.46001,160.17,160.85001,10041539,164.818657,47.01379959
16/04/2012,160.50999,161.17999,159.53,160.46001,6672051,164.6068572,46.05764978
17/04/2012,160.53999,160.96001,158.75,160.27,7587035,164.4594572,45.57136668
18/04/2012,159.49001,160.12,159.07001,159.31,7465203,164.3020574,43.09565349
19/04/2012,160,160.64,159.02,159.42999,9917180,164.0966572,43.50874664
20/04/2012,159.25,159.91,159.2,159.53999,9149352,163.917457,43.91073604
23/04/2012,158.2,159.17999,157.88,159.07001,8880965,163.7384572,42.51859363
24/04/2012,159.63,160.17999,159.28999,159.3,5201496,163.5816572,43.46321618
25/04/2012,159.48,159.96001,157.75999,159.62,15099488,163.4238574,44.82191517
26/04/2012,160.46001,161.38,160.10001,161.03,10919977,163.3020574,50.47015279
27/04/2012,161.78,161.97,161.14999,161.38,8897262,163.1674974,51.78938907
30/04/2012,160.49001,161.88,160.31,161.88,8013887,163.0450974,53.68715943
01/05/2012,162.09,162.17999,160.89,161.32001,7418785,162.9244974,51.25371557
02/05/2012,160.74001,160.78,159.75999,160.59,5637824,162.7158974,48.18739488
03/05/2012,159.16,159.48,158.37,158.97,13176789,162.4364974,42.15958635
04/05/2012,158.82001,159.98,158.57001,159.47,11390543,162.1654974,44.46848667
07/05/2012,159.31,159.34,158.45,159.08,4927777,161.9024774,43.02576781
08/05/2012,156.61,156.73,154.92,156,17858256,161.5884774,33.72108302
09/05/2012,154.10001,154.98,153.60001,154.47,13870520,161.2080772,30.22440103
10/05/2012,155.16,155.57001,154.64,154.77,7462414,161.0177572,31.71948612
11/05/2012,153.44,154.47,153.24001,153.56,8286156,160.7567572,29.01870628
14/05/2012,151.58,152.03,151,151.33,13392855,160.4565572,24.82369079
15/05/2012,151.16,151.44,149.63,149.74001,13363035,160.1383576,22.34352133
16/05/2012,149.48,150.7,148.60001,149.46001,16759152,159.8735578,21.92802909
17/05/2012,150.83,153.39999,150.38,152.8,18086336,159.6569578,36.98190669
18/05/2012,154.46001,155.13,153.97,154.55,12996223,159.4423578,43.16552476
21/05/2012,154.11,154.95,153.86,154.64999,7542313,159.2077596,43.50662195
22/05/2012,153.59,154.42,151.55,152.08,11309547,158.9479594,37.30882418
23/05/2012,151.5,151.8401,148.84,151.62,18854416,158.7343594,36.31172133
24/05/2012,152.71001,152.91,150.62,151.41,9701113,158.5711592,35.84079585
25/05/2012,151.89,152.85001,151.63,152.67999,6214305,158.403159,40.83785988
29/05/2012,153.47,153.62,150.25,151.02,11246609,158.197559,36.80299528
30/05/2012,149.74001,152.38,148.53,151.91,16771047,158.003959,40.21364624
31/05/2012,152.0284,152.71001,150.62,151.62,10116273,157.833759,39.46623579
01/06/2012,155.41,158.31,154.87,157.5,27408032,157.7795588,56.94106688
04/06/2012,157.25999,157.44,156.16,157.32001,11463574,157.7345588,56.404303
05/06/2012,156.92,157.27,156.42,157.14,8095219,157.6467008,55.8373909
06/06/2012,158.89999,159.2,156.59,157.21001,15771539,157.5029012,56.02252309
07/06/2012,157.82001,157.84,153.19,154.5,18925632,157.328101,47.68879938
08/06/2012,153.02,154.83,153,154.73,11077297,157.1925012,48.39049338
11/06/2012,154.83,155.39999,153.55,155.36,9166594,157.0741012,50.35488032
12/06/2012,155.49001,157.03999,155.45,156.4594,13248766,156.9608892,53.66900487
13/06/2012,157.61,157.64999,156.42,157.12,10111309,156.8444892,55.58751822
14/06/2012,157.64,157.94,156.24001,157.75,11508273,156.8016892,57.39926282
15/06/2012,157.75,158.46001,157.42,157.84,13099906,156.814289,57.6649549
18/06/2012,157.46001,158.21001,156.53999,157.92999,6733816,156.8066888,57.94737204
19/06/2012,158,158.14,156.97,157.16,6946949,156.7624888,54.5916006
20/06/2012,156,157.37,154.25999,155.97,16975696,156.6598886,49.79240661
21/06/2012,153.73,154.2299,151.8,152.015,14449902,156.4788886,37.87505069
22/06/2012,152.03999,152.7,151.21001,152.64,6755922,156.2776886,40.30648294
25/06/2012,152.58,154.16,152.25,153.75999,6190121,156.1358882,44.49846963
26/06/2012,153.03,153.3,152.13,152.62,6123863,155.979088,41.31791605
27/06/2012,153.3,153.45,152.14999,152.83,4840648,155.830288,42.13836447
28/06/2012,151.89999,152.16,150.14999,151.05,8757977,155.665088,37.36917423
29/06/2012,155.13,155.95,154.52,155.19,10378676,155.5802882,51.2025735
02/07/2012,154.67,155.55,154.341,155.09,3656938,155.4912884,50.91007151
03/07/2012,156.97,157.72,156.77,157.46001,5037637,155.4590884,57.15681465
05/07/2012,155.44,156.39999,154.45,155.67999,5363449,155.3866882,51.82294136
06/07/2012,154.23,154.49001,152.95,153.71001,7047172,155.2684884,46.63593281
09/07/2012,153.61,154.58,153.42999,154.03999,4469754,155.1286882,47.58235068
10/07/2012,155.13,155.1799,151.78,152.14999,9747832,154.944088,42.89040452
11/07/2012,152.58,153.45,152.02,152.99001,6841266,154.7662882,45.46435442
12/07/2012,151.25999,153.07001,150.85001,152.59,11401938,154.591688,44.4372743
13/07/2012,153.45,154.94,153.44,154.14,5081629,154.462688,49.22398764
16/07/2012,154.42999,154.75,153.98,154.21001,5712180,154.3674882,49.43587713
17/07/2012,154.00999,154.5,152.45,153.47,13025512,154.2474882,47.19405912
18/07/2012,152.67,153.60001,152.39999,153.05,6810531,154.1268882,45.92123598
19/07/2012,153.73,154.32001,152.92999,153.38,6074070,154.0744882,47.12781922
20/07/2012,152.97,154,152.75,153.67,8584145,154.0584882,48.22115024
23/07/2012,152.5,153.33,152.28999,153.03,5258027,154.0236882,45.96227312
24/07/2012,153.63,153.8,152.2,153.52,6538898,154.0228882,47.97180361
25/07/2012,155.33,156.28999,155.05,155.67,9359438,154.1096882,55.7478519
26/07/2012,156.7,157.25999,156.05,156.77,7343551,154.250288,59.11471971
27/07/2012,157.64,157.96001,156.66,157.53999,9772629,154.4118876,61.33248245
30/07/2012,156.84,157.66,154.81,157.42999,7212324,154.5044874,60.82488239
31/07/2012,157.60001,157.72,156.25999,156.49001,10922930,154.5432876,56.52016031
01/08/2012,155.17999,155.78999,154.41,155.14,12715531,154.5530878,50.9437143
02/08/2012,154.66,155.14,153.61,154.13,11541461,154.5940878,47.19230557
03/08/2012,154.64999,155.89,154.42,155.55,10670688,154.6726878,52.48949033
06/08/2012,155.92,156.73,155.74001,156.3,4611957,154.7704878,55.05395656
07/08/2012,156.37,156.63,156.00999,156.28,5926074,154.842488,54.96874931
08/08/2012,156.49001,156.86,156.25999,156.48,3621101,154.951688,55.7070066
09/08/2012,156.36,157,156.28,156.99001,3181289,155.0532882,57.6152625
10/08/2012,156.89999,157.82001,156.6523,157.17999,4607930,155.164488,58.33534661
13/08/2012,157.05,157.45,155.89999,155.99001,4574543,155.1342882,52.33740319
14/08/2012,155.06,155.58,154.83,155.13,5077289,155.090488,48.45949115
15/08/2012,155.32001,155.82001,155.271,155.63,4993836,155.060288,50.74451918
16/08/2012,155.85001,157.09,155.5,156.56,8839172,155.0472878,54.76191541
17/08/2012,157.06,157.07001,156.22,156.72,7812004,155.0916878,55.43536054
20/08/2012,156.52,157.395,156.47,157.25999,7847652,155.1422876,57.72282516
21/08/2012,158.81,159.2,158.69,158.83,11840965,155.2116876,63.57671431
22/08/2012,159.19,160.63,158.50999,160.53999,13605891,155.2932994,68.66573164
23/08/2012,161.41,162.451,161.23,161.89,17237600,155.3886994,71.99273753
24/08/2012,161.87,162.35001,161.33,161.97,8498883,155.4730994,72.18123673
27/08/2012,161.77,162.29401,161.34,161.36,5381660,155.5434994,68.4009436
28/08/2012,161.63,162.19,161.3,161.64,5076680,155.6176996,69.19836486
29/08/2012,161.60001,161.67999,160.17999,160.59,9287660,155.6862996,62.79839148
30/08/2012,161.25999,161.31,160.00999,160.52,5814387,155.7772996,62.38415338
31/08/2012,161.14,164.22,159.56,164.22,18026336,156.0213996,72.65262038
04/09/2012,164.11,164.77,163.66,164.48,12040824,156.2581996,73.20613169
05/09/2012,164.12,164.39,163.81,164.31,8404699,156.4691998,72.17746971
06/09/2012,165.16,165.78,164.8,164.89,12967066,156.7145998,73.54338349
07/09/2012,167.77,169,167.37,168.44,19140032,157.0267998,80.01165838
10/09/2012,167.84,168.14,167.22501,167.28999,7765406,157.3515996,73.72357222
11/09/2012,168.22,168.53,167.78999,167.89999,7524035,157.6057994,74.85251684
12/09/2012,168.84,168.87,167.25,167.92,9946203,157.8623994,74.8906273
13/09/2012,167.87,171.91,166.3,171.31,28336816,158.1393992,80.32943513
14/09/2012,171.89,172.23,171.31,171.8,16848736,158.4617994,80.97103474
17/09/2012,171.77,171.96001,170.06,170.39999,11284773,158.795599,73.58585082
18/09/2012,170.81,171.95,170.67,171.72,12486512,159.1491992,75.82474448
19/09/2012,171.88,172.03,171.19,171.74001,9126852,159.5409996,75.85815028
20/09/2012,171.03,171.69,170.226,171.47,8707691,159.9105994,74.36488754
21/09/2012,172.92999,173.185,171.53999,171.96001,13362738,160.2979996,75.31458272
24/09/2012,170.63,171.39,170.57001,171.05,9181996,160.6361996,70.11926331
25/09/2012,171.75999,172.11,170.5,170.77,10365203,160.9673994,68.55232493
26/09/2012,169.46001,170.05,168.34,169.81,12068148,161.2941994,63.32713259
27/09/2012,171.02,172.60001,170.75999,172.34,10540852,161.6799994,69.84954104
28/09/2012,172.03,172.48,171.34,171.89,9683633,162.0501994,67.54834042
01/10/2012,172.83,173.62,171.77,172.295,10679406,162.4226994,68.55250338
02/10/2012,172.47,172.7,171.59,172.10001,7057027,162.8040996,67.47002273
03/10/2012,172.50999,172.61,171.89,172.41,5653766,163.1818996,68.32630237
04/10/2012,173.2,174.07001,172.916,173.61,10379223,163.5406996,71.45835534
05/10/2012,172.87,173.37,172.00999,172.62,8871227,163.8576996,65.68735941
08/10/2012,171.75,172.28,171.67999,172.05,3750943,164.1478998,62.55491389
09/10/2012,171.86,172.17,170.56,170.99001,7755672,164.4191002,57.10158739
10/10/2012,170.53999,171.34,170.3,170.84,7365328,164.7061,56.35286777
11/10/2012,171.3,171.95,171.13,171.32001,5716852,165.0297002,58.23976699
12/10/2012,171.14999,171.41,169.81,170.06,8267223,165.3483002,51.89745706
15/10/2012,169.00999,169.10001,167.53,168.35001,10711012,165.6043004,44.77163393
16/10/2012,168.87,169.45,168.67,169.42,6208398,165.8667004,49.4488835
17/10/2012,169.21001,169.95,168.92,169.53999,5203352,166.1319002,49.9606712
18/10/2012,168.8,169.31,168.59,168.78909,6612656,166.378082,46.76954507
19/10/2012,168.42,168.45,166.23,166.97,13861461,166.5776818,40.08918728
22/10/2012,167.08,167.63,167.03011,167.58,6371629,166.785682,43.0279129
23/10/2012,166.03999,166.06,165.12,165.4258,11892484,166.9743978,36.26304963
24/10/2012,165.78,165.83,164.60001,164.86031,10794801,167.169004,34.71989062
25/10/2012,166.28999,166.53,165.77,166.02,7015539,167.376804,40.32802528
26/10/2012,166.23,166.60001,165.77,165.92999,6441758,167.5642038,40.04050358
31/10/2012,166.47,167.28,166.38,166.83,4682926,167.7664038,44.31553193
01/11/2012,167.02,167.03999,166.03999,166.07001,6021020,167.9426042,41.61717821
02/11/2012,164.45,164.47,162.3,162.60001,14763523,168.0180044,32.0280404
05/11/2012,163.12,163.42,162.81,163.23,6158684,168.0718046,34.95818109
06/11/2012,163.91,166.77,163.61,166.3,16051730,168.1600046,46.95784866
07/11/2012,166.87,167.13,165.03999,166.49001,13198270,168.2504048,47.60218479
08/11/2012,166.14,168.16,166.12,167.99001,8828984,168.383005,52.50697737
09/11/2012,168.21001,168.53999,167.55,167.82001,7361848,168.5066052,51.91387014
12/11/2012,168.10001,168.28,167.21001,167.45,5652156,168.6438052,50.5748112
13/11/2012,166.66,167.9399,166.63,167.10001,6471313,168.7754054,49.2799785
14/11/2012,167.46001,168.03999,166.78,167.14,8513621,168.8338054,49.4392629
15/11/2012,167,167.05499,165.17999,166.09,10023203,168.8660054,45.40708226
16/11/2012,165.74001,166.36,165.47,165.88,6944891,168.8974054,44.62321322
19/11/2012,167.75,168.16,167.38,167.87,6771691,168.9570054,52.91780606
20/11/2012,167.75,168.02,166.8401,167.39,5502105,168.9360054,50.93598309
21/11/2012,167.19,167.8199,166.97,167.56,3811125,168.9414056,51.62695254
23/11/2012,167.97,170.00999,167.8,169.61,6110070,168.9756058,59.1059806
26/11/2012,169.56,169.73,169.25,169.42999,5377750,169.0058056,58.25426057
27/11/2012,169.14,169.39999,168.62,168.71001,7320516,168.9538058,54.84979513
28/11/2012,165.42999,166.84,165.38499,166.55,12881773,168.8488058,46.13812893
29/11/2012,167.14,167.5,166.85001,167.1817,7447145,168.78444,48.70408263
30/11/2012,166.94,167.22,165.53,166.05,8414250,168.67104,44.60440029
03/12/2012,166.11,166.92,166.03999,166.12669,6364531,168.5587736,44.94261503
04/12/2012,164.06,164.83,163.87,164.42,10212309,168.4177736,39.20583089
05/12/2012,164.22,164.5,163.2,164.12,10649109,168.2609734,38.28082863
06/12/2012,163.72,165,163.53,164.5,7301570,168.1299734,40.20525876
07/12/2012,164.88,165.22,164.60001,165.16499,7290613,168.0178732,43.52391917
10/12/2012,166.11,166.16,165.715,165.8,4649160,167.9376732,46.57327768
11/12/2012,165.45,165.66,165.12,165.64999,4725750,167.803873,45.94220396
12/12/2012,166.2,166.94,165.36,165.77,14172340,167.681473,46.56600039
13/12/2012,163.86501,164.895,163.78,164.37,9333254,167.522973,40.67004154
14/12/2012,164.17,164.48,164.02,164.13,5352141,167.3635728,39.74108977
17/12/2012,164.16,164.62,164.13,164.44,8177387,167.2041728,41.59671787
18/12/2012,164.35001,164.42999,160.89999,162.08,24000528,166.9735728,33.2118268
19/12/2012,161.31,162.22,161.11,161.69,12995516,166.7549728,32.06165789
20/12/2012,159.87,160.12,158.39,159.73,25148768,166.5085728,27.00082457
21/12/2012,159.82001,160.75999,159.78,160.33,13445840,166.2953726,30.6116183
24/12/2012,160.88,160.96001,160.47,160.62,3699741,166.0909726,32.35327647
26/12/2012,161.36,161.485,160.64,160.78,4967629,165.8801724,33.34730883
27/12/2012,160.23,161.31,160.05,161.16,8938695,165.7021724,35.76163815
28/12/2012,160.94,160.97,160.14999,160.53999,6854191,165.545972,33.62171368
31/12/2012,160.89999,162.75,160.77,162.0204,11789684,165.39798,42.47325396
02/01/2013,163.49001,164.14,163.14,163.17,10436879,165.2705802,48.24484865
03/01/2013,162.48,162.881,160.83,161.2,16117492,165.1187984,40.70770505
04/01/2013,159.52,160.63499,158.89,160.44,19179856,164.9881984,38.22655488
07/01/2013,159.36,159.96001,159.14999,159.42999,9362473,164.8251982,35.15953677
08/01/2013,160.46001,160.99001,160.00999,160.56,7696234,164.7278822,40.87514636
09/01/2013,160.77,160.83,159.905,160.49001,8337074,164.6404762,40.63621777
10/01/2013,161.61,162.56,161.61,161.98,11432563,164.5596762,47.65149905
11/01/2013,161.86,161.89999,160.1084,161.06,13676629,164.4622764,44.17984182
14/01/2013,161.88,161.97,161.13,161.53999,7289789,164.3564762,46.37495534
15/01/2013,162.8,163.17,162.355,162.558,10085277,164.286236,50.79456146
16/01/2013,162.42,163.03,162.14999,162.64999,9219230,164.2872356,51.18606257
17/01/2013,161.94,164.39999,161.83,163.35001,14913402,164.2896358,54.17409595
18/01/2013,163.95,163.97,163.019,163.09,10038832,164.2254358,52.87932835
22/01/2013,163.48,164.22,163.37,163.67,8590883,164.1690356,55.43784897
23/01/2013,163.92,163.95,163,163.21001,6698625,164.0734356,52.98086905
24/01/2013,161.98,162.27,161.17999,161.42,13191992,163.9454354,44.68198907
25/01/2013,160.56,161.03999,160.31,160.64999,9037563,163.8094352,41.65901128
28/01/2013,160.24001,160.73,160.02,160.28999,8497270,163.6732348,40.28669286
29/01/2013,161.00999,161.31,160.69,160.99001,7366469,163.550235,44.14004873
30/01/2013,162.67999,163.03999,162.03011,162.19,12015934,163.472235,50.08625551
31/01/2013,161.62,161.81,160.47,161.2,9336016,163.378635,45.75858405
01/02/2013,162.66,162.77,160.87,161.45,12904578,163.250235,47.0038708
04/02/2013,161.19,162.42,161.14999,162,7360340,163.142435,49.73779966
05/02/2013,162.75,162.795,161.33,161.96001,8979387,163.0304352,49.53769727
06/02/2013,162.13,162.63,161.99001,162.39,6147988,162.8860352,51.78390231
07/02/2013,161.24001,162.96001,161.13,161.84,12828578,162.7342354,48.7921781
08/02/2013,161.46001,162.02,161.2,161.57001,6086535,162.5914354,47.34613582
11/02/2013,159.78,159.98,159.24989,159.7,12147328,162.4544354,38.77459349
12/02/2013,159.35001,160.05,158.88,159.89,7632727,162.3086014,39.96386634
13/02/2013,159.60001,159.64,158.77,159.05,8962734,162.1686014,36.58077945
14/02/2013,159.31,159.6499,158.03999,158.34801,12415059,162.0130278,33.99109344
15/02/2013,156.42,156.58,154.56,155.75999,23374848,161.8398276,26.53334745
19/02/2013,155.8,155.84,154.92999,155.33,11809395,161.6640276,25.5310724
20/02/2013,153.89999,153.92999,150.841,151.44,30923936,161.4028276,18.66279889
21/02/2013,152,153.41,151.899,152.62,17970032,161.1519278,25.23337416
22/02/2013,152.25999,152.99001,151.92999,152.97,10093910,160.8953278,27.11411234
25/02/2013,153.52,154.56,153.31,154.34,9488191,160.669128,34.10176844
26/02/2013,154.39,156.8,153.32001,156.22,18182736,160.478128,42.27962
27/02/2013,155.46001,155.60001,154.08,154.57001,9604801,160.2821282,37.8411075
28/02/2013,154.09,154.16,152.39,153,14866488,160.0595282,34.16572301
01/03/2013,153.1599,153.61,152.14,152.44,11179551,159.8195282,32.93689286
04/03/2013,152.45,152.74001,151.87,152.3,6643754,159.6239282,32.62101196
05/03/2013,153.10001,153.39,152.11,152.38,10805641,159.4377282,33.01633876
06/03/2013,152.17,153.38,151.64999,153.23,10862680,159.3077282,37.23034463
07/03/2013,153.02,153.21001,152.39999,152.69,6593848,159.1549282,35.69402596
08/03/2013,151.61,153.28999,151.403,152.71001,11860090,158.9967284,35.79974641
11/03/2013,152.82001,153.06,152.64999,152.99001,4810699,158.8409286,37.35181812
12/03/2013,154.07001,154.69,153.89999,154.19,7265977,158.7015286,43.64032837
13/03/2013,154.25999,154.604,153.423,153.66,7436945,158.5639288,41.65169419
14/03/2013,153.02,154.17,153.00999,153.67999,11420238,158.3971206,41.75949292
15/03/2013,154.12,154.72,153.97,154.00101,5701574,158.2137408,43.56274023
18/03/2013,155.7,155.92999,155,155.38,9303074,158.0973408,50.63364398
19/03/2013,155.22,156.34,155.10001,156.08,11027602,158.0101408,53.79804125
20/03/2013,155.53,155.83,154.88,155.37,8221934,157.928941,50.27773363
21/03/2013,156.17,156.42999,155.879,156.246,4992609,157.842661,54.25502988
22/03/2013,155.451,155.99001,155.42,155.55,4746375,157.7438608,50.77954318
25/03/2013,154.71001,155.57001,154.36,155.24001,6820543,157.609061,49.26582674
26/03/2013,154.47,154.91,154.28,154.72,7389043,157.482261,46.74832111
27/03/2013,154.67,155.62,154.509,155.36,6718520,157.3586612,50.12624387
28/03/2013,154.5,154.8,154.22,154.47,6851500,157.1969012,45.77750578
01/04/2013,154.57001,154.92999,154.3,154.67,4289035,157.0373014,46.8925151
02/04/2013,153.09,153.31,152.25999,152.42999,9398855,156.818901,37.57323717
03/04/2013,152.02,152.53,149.92,150.73,15740715,156.571701,32.32307727
04/04/2013,149.64999,150.60001,149.44,150.28999,12429898,156.3041008,31.11132649
05/04/2013,151.53999,152.9599,151.07001,152.81,14491938,156.0961006,44.04843564
08/04/2013,152.39,152.59,151.60001,152.16,6246883,155.9109006,41.86454173
09/04/2013,152.32001,153.85001,152.28,153.34,7047105,155.7647008,47.00162856
10/04/2013,152.67,152.71001,150.5799,150.75,18515664,155.573901,38.88059742
11/04/2013,150.75999,151.71001,150.629,151.05,8063117,155.3751008,40.17010147
12/04/2013,148.64999,148.8499,143.42599,143.95,55601760,155.0103008,26.12296386
15/04/2013,136,136.75,130.50999,131.31,93804128,154.4125008,15.63839617
16/04/2013,134.89999,135.11,131.75999,132.8,45650752,153.8395008,19.72831184
17/04/2013,133.81,134.95,132.32001,132.87,25444016,153.2569008,19.92472222
18/04/2013,134.12,135.31,133.62,134.3,20044064,152.7037006,24.01499806
19/04/2013,136,136.02,134.60001,135.47,15666375,152.1653006,27.28762846
22/04/2013,138.14999,138.269,137.22,137.89999,16572848,151.6865004,33.67671026
23/04/2013,137.22,137.24001,135.85001,136.88,14650664,151.1927002,32.39018113
24/04/2013,138.09,138.55,137.45,138.3699,10372520,150.7660982,36.22284721
25/04/2013,140,142.08,139.785,141.63,18895392,150.4008982,43.73841289
26/04/2013,142.3,143.42999,140.03999,140.91,19313584,150.0380982,42.54596026
29/04/2013,142.1353,142.66,141.485,142.3,11006188,149.717138,45.62788031
30/04/2013,142.27,142.83,141.55,142.77,11287219,149.4573382,46.66958237
01/05/2013,140.59,141.55,139.30009,141.11,13939145,149.1729382,43.49966403
02/05/2013,142,142.47,141.642,141.92,11504270,148.9825382,45.44679881
03/05/2013,141.7,142.71001,141.39999,142.09,11671918,148.7719382,45.86844104
06/05/2013,142.33,142.465,141.63,142.14999,7734078,148.555538,46.02697243
07/05/2013,140.38,140.64,139.37,140.38,13630086,148.276338,42.10854669
08/05/2013,141.78,142.81,141.49001,142.46001,11163082,148.0011382,47.73915051
09/05/2013,141.33,142.36,140.50999,140.81,8265281,147.725938,44.07682721
10/05/2013,138.22,139.75,137.25999,139.60001,14657797,147.4579382,41.55899427
13/05/2013,138.46001,138.966,138.16,138.42999,6719359,147.177738,39.2256292
14/05/2013,137.95,139.16,137.64,137.81,9897148,146.887938,38.00785409
15/05/2013,136.59,136.98,134.23,134.63,19068464,146.532938,32.44418639
16/05/2013,133.17999,134.48,133,134.09,12761977,146.150138,31.59831738
