time,open,high,low,close,Volume,SMA_50,RSI_14
09/07/2016,11.39,11.57,10.68,11.01,9084,NaN,41.33924733
10/07/2016,11.02,11.3,10.9,11.02,9663,NaN,41.40125885
11/07/2016,11,11.16,10.11,10.72,11105,13.4354,40.03397299
12/07/2016,10.65,10.98,10.5,10.57,13925,13.3746,39.33449502
13/07/2016,10.58,10.65,10.49,10.49,5528,13.329,38.94368489
14/07/2016,10.5,11.78,10.33,11.62,25197,13.3092,46.9599054
15/07/2016,11.56,12.75,11.4,11.99,24305,13.2996,49.30681627
16/07/2016,11.98,12.4,11.79,11.8,7836,13.316,48.12911076
17/07/2016,11.81,11.92,11.02,11.33,12643,13.3022,45.24988224
18/07/2016,11.27,11.93,11,11.05,14256,13.2764,43.57735195
19/07/2016,11.08,11.98,11.07,11.75,7850,13.2538,48.68397967
20/07/2016,11.7,13,11.22,12.5,39981,13.2206,53.53622887
21/07/2016,12.53,13.09,12.1,12.76,72258,13.1972,55.12051902
22/07/2016,12.76,15.11,12.73,14.83,199026,13.2132,65.27294627
23/07/2016,14.99,15.39,14,14.52,115668,13.224,62.9753757
24/07/2016,14.52,14.57,12.05,12.78,140552,13.2006,51.92694379
25/07/2016,12.71,14.01,12.61,13.91,101996,13.198,57.18084441
26/07/2016,13.93,13.95,11.88,12,165972,13.1536,47.69287582
27/07/2016,12,13.4,11.75,13.1,109892,13.1252,52.57362618
28/07/2016,13.1,13.14,12.53,12.93,65895,13.091,51.76965234
29/07/2016,12.93,12.95,12.57,12.84,53554,13.0536,51.32218903
30/07/2016,12.84,12.88,12.49,12.49,38705,13.0252,49.5292953
31/07/2016,12.49,12.67,11.61,11.99,57172,12.983,47.00312429
01/08/2016,11.98,12.12,10.8,10.95,91878,12.8904,42.18371868
02/08/2016,10.9,11.31,6.68,8.78,195127,12.7082,34.28462546
03/08/2016,8.68,10.78,8.54,10.68,215564,12.546,44.14653565
04/08/2016,10.6,11.55,10.42,11.32,99086,12.404,47.03012908
05/08/2016,11.3,11.4,10.81,11.18,47195,12.2078,46.4650065
06/08/2016,11.18,11.18,10.42,11.01,34947,12.115,45.74617542
07/08/2016,11,11.25,10.84,10.99,30014,12.102,45.65668614
08/08/2016,10.99,11.42,10.94,11.34,30913,12.0818,47.58893009
09/08/2016,11.33,12.48,11.24,12.28,84418,12.0912,52.47625271
10/08/2016,12.28,12.91,11.87,12.21,146625,12.0576,52.08673253
11/08/2016,12.22,12.39,11.6,11.73,54926,12.0286,49.37999541
12/08/2016,11.73,12.08,11.65,11.81,30659,11.9886,49.84777643
13/08/2016,11.8,11.86,11.54,11.61,28358,11.9298,48.63768551
14/08/2016,11.61,11.76,11.2,11.28,25767,11.868,46.62640444
15/08/2016,11.28,11.52,11.02,11.3,33103,11.8136,46.77007126
16/08/2016,11.3,11.38,11,11.18,50994,11.7552,45.97052169
17/08/2016,11.18,11.26,10.69,10.82,40020,11.727,43.56441339
18/08/2016,10.82,11.06,10.76,10.77,35774,11.6876,43.22601126
19/08/2016,10.77,10.86,10.65,10.77,29161,11.6532,43.22601126
20/08/2016,10.77,11.37,10.7,11.3,35228,11.6324,48.17499267
21/08/2016,11.3,11.3,10.98,11.21,17981,11.6148,47.4190813
22/08/2016,11.17,11.34,11.04,11.1,36429,11.5964,46.45955016
23/08/2016,11.1,11.2,10.85,11,32526,11.5868,45.55703727
24/08/2016,11,11.16,10.98,11.01,24010,11.595,45.67069455
25/08/2016,11.01,11.35,10.99,11.34,28922,11.6096,49.4230724
26/08/2016,11.34,11.47,11.2,11.28,27284,11.6336,48.76360967
27/08/2016,11.27,11.28,11.17,11.18,20473,11.6286,47.6230676
28/08/2016,11.18,11.19,10.97,11.01,18631,11.6286,45.66757136
29/08/2016,11.01,11.16,10.8,10.95,31674,11.6272,44.96577882
30/08/2016,10.95,11.25,10.95,11.21,26060,11.637,48.64843599
31/08/2016,11.21,11.7,11.09,11.7,37751,11.6596,54.78864811
01/09/2016,11.66,12.5,11.57,12.05,86906,11.6908,58.59684812
02/09/2016,12.04,12.35,11.95,12.15,40611,11.7014,59.64279582
03/09/2016,12.15,12.47,11.6,11.88,37617,11.6992,55.56149213
04/09/2016,11.84,11.88,11.54,11.77,19069,11.6986,53.94199012
05/09/2016,11.77,11.84,11.62,11.76,14026,11.7072,53.78849698
06/09/2016,11.75,11.76,11.5,11.71,27143,11.7204,52.97678433
07/09/2016,11.75,11.9,11.53,11.58,33494,11.717,50.82903877
08/09/2016,11.55,11.7,11.31,11.39,31902,11.6948,47.78016255
09/09/2016,11.39,11.69,11.34,11.64,21350,11.6724,51.87094446
10/09/2016,11.64,12.21,11.55,12.21,20041,11.62,59.63509991
11/09/2016,12.2,12.21,11.6,11.65,25258,11.5626,50.94052841
12/09/2016,11.64,11.95,11.64,11.86,20980,11.5442,53.6684923
13/09/2016,11.87,12.08,11.84,11.92,29455,11.5044,54.44785783
14/09/2016,11.92,12.03,11.8,11.91,24232,11.5026,54.28396131
15/09/2016,11.91,12.1,11.91,11.96,23149,11.4798,55.01313228
16/09/2016,11.95,12.76,11.86,12.58,56258,11.4728,62.91253566
17/09/2016,12.58,12.99,12.41,12.79,33760,11.4718,65.14500667
18/09/2016,12.8,12.98,12.33,12.64,55606,11.4748,62.26204597
19/09/2016,12.64,13.2,12.61,13.17,40035,11.4984,67.70100612
20/09/2016,13.18,15.25,13.1,14.56,103027,11.5706,77.04509009
21/09/2016,14.98,15.2,13.16,13.76,86865,11.6702,65.33058019
22/09/2016,13.77,13.77,12.33,13.2,69151,11.7206,58.61240366
23/09/2016,13.21,13.45,13.14,13.37,25425,11.7616,59.95854399
24/09/2016,13.37,13.41,12.62,12.97,36729,11.7974,55.39321134
25/09/2016,12.96,13.18,12.8,13.12,19599,11.8396,56.72392664
26/09/2016,13.14,13.15,12.83,12.84,23591,11.8766,53.51464177
27/09/2016,12.85,13.25,12.85,13.09,28003,11.9116,55.91302691
28/09/2016,13.09,13.58,13.09,13.32,43264,11.9324,58.05707239
29/09/2016,13.31,13.39,13.1,13.11,36882,11.9504,55.40754297
30/09/2016,13.11,13.39,13.08,13.23,33009,11.9804,56.62567123
01/10/2016,13.23,13.31,13.09,13.22,32851,12.0086,56.48719187
02/10/2016,13.23,13.31,13.19,13.28,20494,12.042,57.16407817
03/10/2016,13.29,13.56,13.25,13.51,36073,12.0866,59.74893927
04/10/2016,13.52,13.58,13.24,13.32,54540,12.127,56.70483428
05/10/2016,13.34,13.45,13.08,13.09,36947,12.1652,53.17315867
06/10/2016,13.09,13.18,12.68,12.86,48467,12.206,49.8308706
07/10/2016,12.88,13.08,12.5,12.7,53434,12.2446,47.58986608
08/10/2016,12.7,12.74,12.06,12.26,32848,12.2744,41.9964831
09/10/2016,12.22,12.43,12.02,12.1,24635,12.2904,40.14856756
10/10/2016,12.1,12.18,11.62,11.78,48906,12.3018,36.67296653
11/10/2016,11.78,12.24,11.7,11.77,37423,12.3152,36.56643524
12/10/2016,11.77,12.11,11.68,11.92,35948,12.3336,39.40965555
13/10/2016,11.92,12.11,11.72,11.87,33557,12.3508,38.78559705
14/10/2016,11.88,12.07,11.84,11.92,36671,12.3624,39.81199853
15/10/2016,11.91,11.97,11.78,11.95,21306,12.3758,40.45710226
16/10/2016,11.96,12.05,11.9,11.95,16417,12.3912,40.45710226
17/10/2016,11.95,11.99,11.83,11.96,29067,12.4102,40.70280044
18/10/2016,11.96,12.94,11.95,12.54,46036,12.442,52.85422992
19/10/2016,12.55,12.65,11.88,12.01,39151,12.458,43.98424488
20/10/2016,12.01,12.26,11.92,12.06,30255,12.4652,44.92329741
21/10/2016,12.07,12.13,11.96,12.05,19925,12.4652,44.76167533
22/10/2016,12.05,12.14,11.87,12.03,25531,12.4628,44.41748574
23/10/2016,12.04,12.06,11.87,11.94,20435,12.464,42.82177822
24/10/2016,11.93,11.99,11.89,11.92,22571,12.467,42.45675684
25/10/2016,11.91,11.95,11.05,11.33,73826,12.4584,33.40928093
26/10/2016,11.32,11.7,11.32,11.49,43349,12.454,37.3107346
27/10/2016,11.49,11.57,11.22,11.48,42933,12.452,37.16417914
28/10/2016,11.49,11.63,10.93,11.13,49235,12.4468,32.37144818
29/10/2016,11.14,11.35,9.52,10.47,88214,12.4234,25.65314379
30/10/2016,10.45,11.45,10.35,11.19,43233,12.403,40.22703684
31/10/2016,11.2,11.44,10.85,10.97,34568,12.3894,37.7894589
01/11/2016,10.97,11.24,10.35,10.84,71903,12.369,36.38637198
02/11/2016,10.84,11.17,10.72,10.83,39928,12.3472,36.27479869
03/11/2016,10.82,11.14,10.77,10.87,51275,12.3264,37.10556407
04/11/2016,10.87,11.16,10.81,11.15,34166,12.3102,42.73351646
05/11/2016,11.16,11.24,11.01,11.16,22478,12.2818,42.92993082
06/11/2016,11.16,11.2,10.92,11.01,20048,12.2462,40.67626394
07/11/2016,11.01,11.06,10.9,10.93,28138,12.212,39.48569984
08/11/2016,10.93,11.01,10.81,10.84,41437,12.1654,38.13345573
09/11/2016,10.83,10.86,10.28,10.62,73137,12.0866,34.97991221
10/11/2016,10.64,10.68,10.44,10.51,26483,12.0216,33.48867965
11/11/2016,10.51,10.72,10.16,10.29,44514,11.9634,30.67232087
12/11/2016,10.29,10.34,9.65,9.95,46364,11.895,26.90628378
13/11/2016,9.92,10.41,9.82,10.14,26624,11.8384,31.93569057
14/11/2016,10.13,10.19,9.93,10.02,29830,11.7764,30.50790988
15/11/2016,10,10.3,9.81,10.27,30097,11.725,36.84296466
16/11/2016,10.27,10.42,9.82,10,41529,11.6632,33.31103853
17/11/2016,10,10.13,9.8,9.91,48561,11.595,32.20284721
18/11/2016,9.9,9.97,9.45,9.51,55811,11.523,27.7794813
19/11/2016,9.51,9.78,9.45,9.68,25498,11.452,32.05130507
20/11/2016,9.69,9.78,9.52,9.6,25182,11.3796,31.11848701
21/11/2016,9.58,9.65,9.41,9.54,28978,11.3048,30.40378528
22/11/2016,9.53,10.21,9.49,9.87,38035,11.232,38.73766585
23/11/2016,9.87,9.93,9.73,9.8,21413,11.1616,37.70622694
24/11/2016,9.8,9.82,8.68,9.18,67232,11.0834,30.06939703
25/11/2016,9.19,9.74,9.16,9.4,21997,11.0142,35.0929135
26/11/2016,9.42,9.48,9.26,9.33,17880,10.9468,34.24985192
27/11/2016,9.33,9.33,8.66,8.98,61948,10.8812,30.32682327
28/11/2016,8.97,9,8.63,8.67,46707,10.8126,27.33981338
29/11/2016,8.67,8.72,7.79,8.14,84670,10.7398,23.14292967
30/11/2016,8.14,8.75,8.14,8.61,57426,10.6766,32.96966879
01/12/2016,8.59,8.68,8.3,8.45,42135,10.6072,31.49344377
02/12/2016,8.46,8.46,7.27,7.73,118172,10.5244,25.87819336
03/12/2016,7.73,8.12,7.34,7.86,57899,10.4432,28.36183519
04/12/2016,7.87,7.92,7.35,7.37,45039,10.3516,24.96611878
05/12/2016,7.39,7.58,6.56,6.75,93528,10.2476,21.46429696
06/12/2016,6.76,7.99,5.81,7.83,169621,10.165,37.82421249
07/12/2016,7.83,8.6,7.33,8.35,91017,10.0812,43.88535396
08/12/2016,8.35,8.95,8.2,8.2,69186,10.005,42.59541667
09/12/2016,8.21,8.65,7.97,8.47,60618,9.9332,45.68989079
10/12/2016,8.46,8.55,8.04,8.14,44531,9.855,42.66280616
11/12/2016,8.14,8.26,8.11,8.23,22171,9.779,43.75722717
12/12/2016,8.23,8.62,8.18,8.5,44461,9.7102,47.02410026
13/12/2016,8.53,8.57,8.35,8.41,37244,9.64,46.06362306
14/12/2016,8.4,8.48,8.19,8.24,34065,9.5782,44.22608574
15/12/2016,8.24,8.32,7.64,7.83,74686,9.505,40.07405134
16/12/2016,7.85,7.95,7.77,7.84,33703,9.4322,40.22146189
17/12/2016,7.84,7.93,7.51,7.85,37370,9.3666,40.3794028
18/12/2016,7.84,7.97,7.69,7.92,21238,9.3156,41.54369881
19/12/2016,7.92,7.95,7.57,7.64,41330,9.2446,38.32011774
20/12/2016,7.65,7.77,7.55,7.64,28548,9.178,38.32011774
21/12/2016,7.64,7.97,7.64,7.91,46335,9.1194,43.24517542
22/12/2016,7.93,7.95,7.5,7.55,86761,9.0538,38.7969316
23/12/2016,7.54,7.67,7.01,7.13,95539,8.979,34.35680672
24/12/2016,7.14,7.46,7.08,7.22,29879,8.9004,36.04586387
25/12/2016,7.23,7.34,7.12,7.19,26434,8.821,35.71596528
26/12/2016,7.18,7.33,7.02,7.26,26952,8.746,37.16112191
27/12/2016,7.23,7.37,7.05,7.16,45342,8.6706,35.9188384
28/12/2016,7.15,7.72,7.05,7.62,98301,8.6062,45.02327871
29/12/2016,7.6,8.53,7.6,8.29,152534,8.5596,55.04236259
30/12/2016,8.3,8.52,8.01,8.21,66115,8.5136,53.78202697
31/12/2016,8.2,8.29,8,8.16,43393,8.471,52.96572885
01/01/2017,8.16,8.6,8.08,8.18,59500,8.4356,53.27124943
02/01/2017,8.2,8.53,8.05,8.38,70470,8.4004,56.32638102
03/01/2017,8.38,10.02,8.24,9.59,192974,8.3918,69.37283755
04/01/2017,9.62,11.17,9.34,11.17,249378,8.4098,78.43275826
05/01/2017,11.13,11.8,9.08,10.23,317254,8.4144,65.9360408
06/01/2017,10.23,10.46,9.52,10.14,139555,8.419,64.87031904
07/01/2017,10.14,10.21,9.55,9.92,68206,8.4272,62.22282174
08/01/2017,9.92,10.58,9.89,10.5,62859,8.4436,66.14560688
09/01/2017,10.5,10.94,10.23,10.39,70836,8.4594,64.77187849
10/01/2017,10.41,10.75,10.34,10.63,55046,8.4812,66.41096053
11/01/2017,10.63,10.84,9.47,9.95,152002,8.4828,58.15478337
12/01/2017,9.96,10.17,9.12,9.8,79645,8.4828,56.48657045
13/01/2017,9.81,9.91,9.51,9.84,77213,8.496,56.84210329
14/01/2017,9.84,9.94,9.69,9.86,37280,8.5052,57.03114814
15/01/2017,9.86,10.05,9.8,9.9,27752,8.5166,57.43274921
16/01/2017,9.91,10.23,9.56,9.66,60403,8.5302,54.16182606
17/01/2017,9.66,10.53,9.65,10.34,70395,8.5636,60.94815152
18/01/2017,10.33,10.51,9.99,10.23,62873,8.6054,59.41573335
19/01/2017,10.24,10.5,10.18,10.42,47607,8.6416,61.22903065
20/01/2017,10.46,10.81,10.42,10.63,52959,8.6852,63.18681597
21/01/2017,10.65,11.06,10.58,10.93,58523,8.7492,65.84054166
22/01/2017,10.93,11.07,10.66,10.77,34036,8.8074,63.2228984
23/01/2017,10.77,10.85,10.65,10.8,27296,8.876,63.5157907
24/01/2017,10.79,10.92,10.51,10.57,55073,8.9524,59.59705034
25/01/2017,10.57,10.66,10.43,10.55,40898,9.0068,59.25469713
26/01/2017,10.54,10.67,10.5,10.6,43406,9.0518,59.87526109
27/01/2017,10.61,10.64,10.42,10.55,45711,9.0988,58.90904194
28/01/2017,10.55,10.58,10.47,10.58,26262,9.141,59.33308058
29/01/2017,10.58,10.58,10.46,10.49,19089,9.188,57.41874189
30/01/2017,10.5,10.71,10.37,10.6,41652,9.2354,59.15339525
31/01/2017,10.59,10.79,10.58,10.7,40424,9.2794,60.71999393
01/02/2017,10.69,10.86,10.51,10.72,49114,9.3256,61.04181552
02/02/2017,10.73,10.85,10.63,10.82,30557,9.3772,62.68788511
03/02/2017,10.82,10.99,10.67,10.99,45711,9.4404,65.36689613
04/02/2017,10.99,11.45,10.98,11.41,87424,9.5118,70.92180707
05/02/2017,11.39,11.44,11.15,11.26,38875,9.58,66.80088365
06/02/2017,11.28,11.42,11.22,11.34,47514,9.6484,67.87306311
07/02/2017,11.33,11.59,11.29,11.51,56950,9.7258,70.08405572
08/02/2017,11.51,11.65,11.15,11.41,87499,9.8012,67.15626346
09/02/2017,11.41,11.54,10.61,11.02,117755,9.8634,57.13205346
10/02/2017,11.02,11.48,10.88,11.43,65250,9.941,63.32915342
11/02/2017,11.44,11.52,11.34,11.52,34422,10.0288,64.54094064
12/02/2017,11.51,11.54,11.4,11.5,23295,10.1144,64.03454272
13/02/2017,11.5,11.54,11.21,11.43,49897,10.1992,62.19518535
14/02/2017,11.42,14.7,11.39,13.15,257129,10.317,78.5211301
15/02/2017,13.16,13.2,12.66,12.98,117434,10.4334,75.07044478
16/02/2017,12.98,13.03,12.62,12.89,58971,10.5388,73.23551757
17/02/2017,12.92,12.95,12.71,12.75,94990,10.628,70.35471644
18/02/2017,12.77,12.93,12.77,12.89,45510,10.7216,71.55951171
19/02/2017,12.87,12.95,12.79,12.9,34540,10.8164,71.64814478
20/02/2017,12.9,12.95,12.56,12.61,70149,10.905,65.29323224
21/02/2017,12.59,12.87,12.3,12.83,97106,10.994,67.63824928
22/02/2017,12.83,12.99,12.68,12.75,80342,11.0572,65.89469968
23/02/2017,12.74,13.37,12.73,13.21,100012,11.098,70.58931131
24/02/2017,13.22,13.33,12.81,13.19,140558,11.1572,70.13726444
25/02/2017,13.18,13.87,13.06,13.65,96336,11.2274,74.22559242
26/02/2017,13.64,14.84,13.4,14.74,99959,11.3238,80.89874884
27/02/2017,14.74,16.32,14.37,15.66,226180,11.427,84.5376084
28/02/2017,15.66,16.94,15.21,16.24,342341,11.544,86.30845444
01/03/2017,15.76,17.58,15.68,17.37,254958,11.6788,88.96103029
02/03/2017,17.46,19.99,16.88,19.27,351268,11.8652,91.82790436
03/03/2017,19.27,21.49,18.2,19.67,415143,12.0626,92.28232459
04/03/2017,19.61,20.4,18.65,18.65,148574,12.2388,80.05729319
05/03/2017,18.65,19.45,18.18,19.4,124687,12.4296,81.95067499
06/03/2017,19.39,20.24,19.17,19.67,139754,12.625,82.5914476
07/03/2017,19.68,19.77,18.59,18.96,155828,12.811,75.04655598
08/03/2017,18.96,18.96,16.65,16.67,278794,12.9376,56.96967538
09/03/2017,16.66,18.29,16.2,17.82,181534,13.0894,61.92911631
10/03/2017,17.82,19.7,17.01,19.2,307744,13.265,66.86446672
11/03/2017,19.21,21.89,18.91,21.65,228435,13.4854,73.44599498
12/03/2017,21.67,24.25,21.33,23.39,263457,13.7346,76.94794735
13/03/2017,23.38,31.1,23.38,28.64,625357,14.092,83.86302507
14/03/2017,28.64,30,27.16,28.69,225453,14.4498,83.91252115
15/03/2017,28.69,35.86,28.5,35.65,407612,14.9514,88.97969852
16/03/2017,35.69,47.03,35.65,45.96,729928,15.6596,92.6652221
17/03/2017,45.97,57.67,35.04,44.62,706131,16.34,88.52154851
18/03/2017,44.65,45,30.7,33.64,568249,16.8018,63.47475958
19/03/2017,33.91,45.64,33.78,43.21,457536,17.4544,71.13955207
20/03/2017,43.21,45.25,40.86,42.32,228906,18.091,69.67519079
21/03/2017,42.38,43.68,41.76,42.37,152817,18.7264,69.71290972
22/03/2017,42.38,42.59,38.26,41.37,214311,19.3398,67.8940155
23/03/2017,41.33,43.97,40.33,42.98,175642,19.985,69.28356983
24/03/2017,42.92,53.44,42.5,52.93,411166,20.8272,76.15280926
25/03/2017,52.93,53.4,47.29,50.5,275274,21.6174,71.92251429
26/03/2017,50.61,51.5,48.51,50.68,139326,22.4028,72.04638642
27/03/2017,50.74,51.71,48.28,48.97,167879,23.157,68.93493491
28/03/2017,48.97,50.44,48.51,50.3,148582,23.9362,70.01943806
29/03/2017,50.29,53.97,50.11,53.11,232801,24.7682,72.22562451
30/03/2017,53.11,53.34,51.52,51.87,133437,25.5774,69.7851976
31/03/2017,51.87,52.41,46.98,50.18,246958,26.3606,66.48783726
01/04/2017,50.17,51.85,48.85,50.71,90445,27.1462,67.01422246
02/04/2017,50.72,51.19,48.14,48.74,150083,27.8906,63.04997143
03/04/2017,48.74,48.97,42.39,44.26,324076,28.5458,55.07153452
04/04/2017,44.38,46.25,41.45,44.47,212289,29.2066,55.35671189
05/04/2017,44.45,47.63,44.2,44.78,153025,29.8392,55.8026929
06/04/2017,44.97,45.97,41.1,43.3,172070,30.4456,53.07655619
07/04/2017,43.3,44.64,41.57,42.32,106407,31.0342,51.28977126
08/04/2017,42.32,45.5,42.31,44.45,78624,31.6682,54.847627
09/04/2017,44.51,44.74,42.72,43.92,56500,32.2888,53.79472296
10/04/2017,43.93,44.64,42.72,43.92,62493,32.9092,53.79472296
11/04/2017,43.92,44.5,43.55,43.83,54994,33.5336,53.59210973
12/04/2017,43.84,47.88,43.58,46.48,124359,34.2066,58.54331318
13/04/2017,46.48,51.11,46.22,49.77,175181,34.947,63.71863407
14/04/2017,49.86,50,46.52,47.2,85092,35.6268,57.6629721
15/04/2017,47.19,74.98,46.78,48.94,43680,36.3418,60.40656197
16/04/2017,48.93,49.25,47.5,48.13,42369,37.0314,58.50584042
17/04/2017,48.19,48.29,47.5,47.94,54211,37.6954,58.04447131
18/04/2017,47.94,49.93,47.7,49.79,81380,38.378,61.24880131
19/04/2017,49.85,50.32,47.25,47.78,103808,39.0088,56.22442592
20/04/2017,47.71,49.5,47.6,49.38,93715,39.649,59.10056822
21/04/2017,49.39,49.49,48.24,48.37,76546,40.231,56.57371903
22/04/2017,48.38,49.08,48.22,48.61,59609,40.8098,57.04370943
23/04/2017,48.58,49,48.25,48.96,53553,41.416,57.76164396
24/04/2017,48.95,50.44,48.94,50.12,87526,42.0304,60.13944774
25/04/2017,50.11,50.75,50,50.31,76612,42.6432,60.53137127
26/04/2017,50.28,54.85,50.25,53.42,188030,43.3324,66.36159125
27/04/2017,53.4,63.99,52.66,63.67,307126,44.2724,77.93191851
28/04/2017,63.65,74.9,62.5,73.14,441374,45.3788,83.55867201
29/04/2017,73.17,74.89,68.24,70.4,243341,46.4028,77.4087628
30/04/2017,70.37,82.9,70,80.87,272236,47.5872,82.66042168
01/05/2017,80.72,85.21,72.24,79.35,417883,48.7064,79.76153276
02/05/2017,79.05,83.07,75.54,77.55,209433,49.6846,76.34693791
03/05/2017,77.55,81.4,75.89,81.29,217897,50.7366,78.41464348
04/05/2017,81.19,96.66,80.31,95.97,346467,51.943,84.23876772
05/05/2017,95.98,98.98,89,91.93,236370,52.8624,78.00123447
06/05/2017,91.94,96.42,91.94,95.84,111476,53.8868,79.57736681
07/05/2017,95.74,97.95,90,93.82,145359,55.0904,76.52688999
08/05/2017,93.83,94.74,85.1,89.25,213011,56.0112,69.99010328
09/05/2017,89.25,90.08,75.89,86.58,274273,56.8964,66.42040497
10/05/2017,86.77,91.98,85.39,88.36,143177,57.8162,67.60657033
11/05/2017,88.36,90.99,87.01,88.3,115211,58.7548,67.51999023
12/05/2017,88.3,90.3,82.2,85.17,120869,59.5986,62.98823555
13/05/2017,85.19,88.74,82,88.42,88764,60.3084,65.57209189
14/05/2017,88.38,89.94,87.13,89.39,53041,61.0862,66.32766222
15/05/2017,89.42,94.7,89.28,91,131358,61.8926,67.5987199
16/05/2017,91,92.3,87.08,87.98,127223,62.6728,62.80931252
17/05/2017,87.97,89.98,82.5,86.88,152792,63.4044,61.11094098
18/05/2017,86.88,96.2,86.5,96.2,173633,64.2662,68.80707576
19/05/2017,96.2,129.98,96.18,125.14,484632,65.7316,81.22919039
20/05/2017,125.04,129.34,121,123.63,201000,67.2006,79.45130572
21/05/2017,123.56,148.97,122,148.78,318300,69.162,85.2442416
22/05/2017,148.86,184.22,131.22,160.1,644246,71.3892,87.01819674
23/05/2017,160.38,177.9,155.7,169.95,269468,73.903,88.33260285
24/05/2017,169.9,202,167.7,196.06,361461,76.9348,90.94873252
25/05/2017,196.05,217.85,162.04,181.51,432858,79.6694,80.16189655
26/05/2017,181.4,199.99,140,163.8,442648,82.0794,69.37620031
27/05/2017,163.78,172,115.67,159.91,465246,84.4312,67.23627044
28/05/2017,159.71,185,159.59,175.48,236040,87.0518,71.08123598
29/05/2017,175.48,199,167,194.82,218938,90.0698,75.005015
30/05/2017,194.89,233.09,185,228.69,448806,93.7652,80.09793042
31/05/2017,228.67,234.76,215.42,229.14,350758,97.4714,80.15578391
01/06/2017,229.15,238.97,206.02,221.91,345614,100.98,76.31725766
02/06/2017,221.84,229.75,216.5,222.04,166390,104.4254,76.33919828
03/06/2017,221.95,227.5,218.56,224.95,110286,107.9804,76.85607641
04/06/2017,224.95,249.04,224,245.5,212987,111.9116,80.15331388
05/06/2017,245.48,248.98,241.2,248,148013,115.909,80.51696318
06/06/2017,247.99,269.36,247,264.22,321257,120.2346,82.7281667
07/06/2017,264.5,265.63,244.98,255.68,218438,124.3524,77.72630378
08/06/2017,255.61,261,250,258.64,137032,128.5696,78.21788685
09/06/2017,258.64,279.39,258.63,279.38,191165,133.1696,81.32751507
