time,open,high,low,close,Volume,BUY,SELL,MFI Threshold,RSI Threshold,Adaptive Coeff,ParabolicSAR,Basis,Upper,Lower,candle_position,MA,EMA,CMF,Plot,ATR,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
1996-11-19,3.56583096,3.58087666,3.52069386,3.52069386,646590.6,,,54.33613620320161,56.81775973038237,0.9969309821423947,3.65610516,3.6440686000000055,3.735141702297613,3.552995497702398,-1,3.3586439568500004,3.6369525365229296,-0.03757081758418864,-1.002489562584951,0.04980006072110765,33.07508686908808,44.977690742576165,,,,
1996-11-20,3.52069386,3.59592236,3.49060246,3.58087666,975146.4,,,54.13039460158719,56.51882211894305,1.1362202689257908,3.6344393520000002,3.638050320000006,3.729123422297574,3.5469772177024375,-1,3.3598155944499997,3.634753482541638,-0.005803303579081652,3.0306411028929974,0.053765763526742824,42.61550799253523,44.30339466060533,,,,
1996-11-21,3.58087666,3.64105946,3.58087666,3.62601376,309016.8,,,53.90096187712861,56.35870812331717,1.1359705876365416,3.49060246,3.6372980350000055,3.728507743923125,3.546088326076886,-1,3.3611404814499997,3.634410748324319,0.04712111685312702,-0.9597282221039032,0.054224123274832635,48.540542443085734,44.41907758549946,,,,
1996-11-22,3.62601376,3.67115086,3.62601376,3.64105946,327052.8,,,53.90096187712861,56.284971360346525,1.097591034889781,3.49060246,3.6365457500000056,3.727369950213456,3.5457215497865553,-1,3.3624681607999998,3.634671482115522,0.04523797183432289,-4.19793161206473,0.05357505018377314,50.37970088514338,44.536473363156304,,,,
1996-11-25,3.64105946,3.68619656,3.64105946,3.67115086,417834,,,53.90096187712861,56.16767825989116,1.065594956393014,3.497824396,3.638802605000005,3.7307046176624925,3.546900592337517,-1,3.3638014248999997,3.636102045954129,0.11290727808785146,-5.8338242586981774,0.05297233945636076,53.926372861722896,45.14602194675807,,,,
1996-11-26,3.68619656,3.70124226,3.65610516,3.65610516,544687.2,,,53.90096187712861,56.038163025293926,1.0389319626597553,3.50912672584,3.638050320000005,3.72912342229769,3.5469772177023198,-1,3.3652043327499994,3.636886481799065,0.0519207169062491,-5.582102259736569,0.05241267949519213,51.92781652532812,45.34446923509814,,,,
1996-11-27,3.67115086,3.67115086,3.62601376,3.62601376,443084.4,,,53.90096187712861,55.87891634357039,1.0167466333875022,3.5244959685727997,3.633536610000005,3.7173075222728635,3.5497656977271466,-1,3.3669638364999996,3.636460100552043,-0.021035455875881556,-6.606937164381655,0.051892995245535534,48.08917800246655,45.51089231786971,,,,
1996-11-29,3.64105946,3.68619656,3.64105946,3.68619656,176452.2,,,53.90096187712861,55.79511448110858,1.0354842585720767,3.5386356718869756,3.632784325000005,3.7143508933388114,3.551217756661199,-1,3.36873450975,3.6384105499421593,0.010397249738469394,-10.98925602167976,0.0524851241565687,55.21909821343337,46.047845638922595,,,,
1996-12-02,3.71628796,3.71628796,3.65610516,3.67115086,680859,,,53.90096187712861,55.71131261864676,1.0506466790768405,3.5516441989360175,3.633536610000005,3.716219542170096,3.550853677829914,-1,3.3705023906499996,3.639694483669918,0.017638879761035096,-7.763066620093785,0.053034958145385204,53.24998386638834,46.305426420366985,,,,
1996-12-03,3.68619656,3.71628796,3.67115086,3.67115086,689576.4,,,53.90096187712861,55.660448707261,1.0258484257769525,3.5681085750424155,3.633536610000005,3.716219542170096,3.550853677829914,-1,3.37263245215,3.640928067055411,-0.07399638779655579,-5.031793259993863,0.052470825420714816,53.24998386638834,46.94286389326294,,,,
1996-12-04,3.65610516,3.68619656,3.64105946,3.67115086,377553.6,,,53.90096187712861,55.660448707261,1.0052473533584458,3.582926513538174,3.6350411800000053,3.7192970999990833,3.5507852600009273,-1,3.3748349498,3.642113274621866,-0.012448824963866938,-6.8040270051910445,0.051946987890663744,53.24998386638834,47.58030136615889,,,,
1996-12-05,3.68619656,3.71628796,3.67115086,3.67115086,174348,,,54.05612821010206,55.660448707261,0.9881896469849839,3.596262658184356,3.6350411800000044,3.719297099999251,3.5507852600007577,-1,3.3769650113,3.643252003460224,-0.158325876733571,-11.105845714194862,0.0514605673270449,53.24998386638834,48.21773883905485,,,,
1996-12-06,3.64105946,3.65610516,3.61096806,3.62601376,361321.2,,,54.05612821010206,55.44464094810371,1.0111772089045625,3.6082651883659205,3.6342888950000054,3.718585106347476,3.5499926836525346,-1,3.3790866957,3.6425759939127644,-0.17907034152115606,-12.062375500173076,0.05208358394654171,46.5515164679844,48.51188895086421,,,,
1996-12-09,3.62601376,3.65610516,3.62601376,3.64105946,251902.8,,,54.34569117550361,55.24507238152411,0.9560073307137745,3.61096806,3.633536610000005,3.7173075222729484,3.5497656977270617,-1,3.3814284808499995,3.642516521994617,-0.23564674637223726,-14.476791890037404,0.05051271366464587,48.86077999271956,49.4418239799329,,,,
1996-12-10,3.64105946,3.65610516,3.61096806,3.61096806,375449.4,,,54.41563075485453,55.0022417360528,0.9476146943780879,3.71628796,3.630527470000005,3.712991083661331,3.548063856338679,-1,3.3838371173999997,3.641279327406593,-0.30954429638262726,-14.515465669483097,0.05012874126002832,44.70100294243975,50.27224655660087,,,,
1996-12-11,3.56583096,3.58087666,3.55078526,3.56583096,574446.6,,,54.45962154255974,54.8331780958544,0.9782467184605631,3.714181562,3.6275183300000053,3.7146795647867896,3.540357095213221,-1,3.3858751961999998,3.6383205679004518,-0.2846729148916026,-11.33448664477684,0.05084688831288343,39.29667815369693,50.035187282398134,,,,
1996-12-12,3.56583096,3.58087666,3.50564816,3.52069386,607512.6,,,54.45962154255974,54.639945296108436,1.0408709563433183,3.70764570992,3.622252335000005,3.721085521573017,3.523419148426993,-1,3.3879773340000003,3.6337077558259243,-0.3395154553049283,-8.209482880539017,0.052588432004820336,34.769687067832294,49.051554755594324,,,,
1996-12-13,3.50564816,3.55078526,3.49060246,3.53573956,781560,,,54.49555812574479,54.4331780774948,1.0550455216463526,3.6955258569248,3.6177386250000056,3.723476824532364,3.5120004254676473,-1,3.39029957255,3.629865865793535,-0.3158740172102553,-3.2506994916813685,0.053130886861618896,37.36009590019943,48.12158297095546,,,,
