time,open,high,low,close,Volume,BUY,SELL,MFI Threshold,RSI Threshold,Adaptive Coeff,ParabolicSAR,Basis,Upper,Lower,candle_position,MA,EMA,CMF,Plot,ATR,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
2018-08-03,4.275,4.275,4.275,4.275,44508,,,,,,,,,,-1,,,,,,,,,,,
2018-08-06,4.6,4.6,4.5,4.5,2391,,,,,,4.275,,,,-1,,,,,,,,,,,
2018-08-07,4.255,5,4.245,4.568,140739,,,,,,5,,,,-1,,,,,,,,,,,
2018-08-08,4.6135,4.7345,4.4455,4.5045,68696,,,,,,5,,,,-1,,,,,,,,,,,
2018-08-09,4.5,4.95,4.496,4.5,32753,,,,,,5,,,,-1,,,,,,,,,,,
2018-08-10,4.4868,4.55,4.3,4.365,59656,,,,,,4.9849,,,,-1,,,,,,,,,,,
2018-08-13,4.312,4.4,4,4,54592,,,,,,4.970102,,,,-1,,,,,,,,,,,
2018-08-14,4.05,4.2384,4.027,4.11095,33772,,,,,,4.93129792,,,,-1,,,,,,,,,,,
2018-08-15,4.061,4.105,3.8925,3.9,108560,,,,,,4.8940460032,,,,-1,,,,,,,,,,,
2018-08-16,3.9,4.0895,3.9,3.95,72599,,,,,,4.833953243008,,,,-1,,,,,,,,,,,
2018-08-17,3.986425,4.2975,3.95,4.05,49653,,,,,,4.777466048427519,,,,-1,,,,,,,,,,,
2018-08-20,4.1516,4.2495,3.969,4.1,34173,,,,,,4.724368085521868,,,,-1,,,,,,,,,,,
2018-08-21,4.0472,4.2,4.0472,4.15,35461,,,,,,4.674456000390556,,,,-1,,,,,,,,,,,
2018-08-22,4.20375,4.3495,4.0495,4.1,41361,,,,,,4.627538640367123,,,,-1,,,,,0.3000107142857143,,,,,,
2018-08-23,3.9997,4.25,3.9,3.925,28111,,,,,,4.583436321945096,,,,-1,,,,,0.30358137755102044,39.44447795403823,,,,,
2018-08-24,4,4.158,4,4.135,27791,,,,,,4.541980142628391,,,,-1,,,,,0.29853985058309046,46.71330641374775,,,,,
2018-08-27,4.45,4.45,4.1,4.3725,19261,,,,,,4.503011334070687,,,,-1,,,,,0.30221557554144113,53.510020821739424,,,,,
2018-08-28,4.45,4.45,4.226,4.3086,11990,,,,,,4.466380654026446,,,,-1,,,,,0.2966287487170525,51.602908143101914,,,,,
2018-08-29,4.31225,4.45,4.194,4.194,20404,,,,,,3.8925,,,,-1,,,,,0.2937266952372631,48.27958047035345,,,,,
2018-08-30,4.2,4.25,4.1,4.1,8363,,,,,,3.9036500000000003,4.2054275,4.609722245791988,3.8011327542080116,-1,,,-0.4302300552253247,,0.28346050272031575,45.68085088608508,,,,,
2018-08-31,4.1923,4.1923,4.1,4.12,14682,,,,,,3.9145770000000004,4.197677499999999,4.6022828589301765,3.793072141069822,-1,,,-0.45468221219916943,,0.2698061810974361,46.342631134812045,,,,,
2018-09-04,4.0665,4.11885,3.925,4.071,17392,,,,,,4.45,4.1762275,4.559365524052661,3.793089475947339,-1,,,-0.434207883570359,,0.26446288244761923,44.89934765110251,,,,,
2018-09-05,4.08106,4.15,3.925,3.925,17025,,,,,,4.4395,4.1440775,4.49704515924799,3.7911098407520094,-1,,,-0.5008802581226128,,0.2616441051299322,40.82004529976449,,,,,
2018-09-06,3.925,4,3.9,3.97,14017,,,,,,4.429209999999999,4.1173525,4.436427703478723,3.7982772965212765,-1,,,-0.4739905028248931,,0.2500980976206513,42.552497878547214,,,,,
2018-09-07,3.9,4,3.8805,4,7959,,,,,,4.4080416,4.0923525,4.362129232642005,3.8225757673579945,-1,,,-0.4320552021128738,,0.24076966207631909,43.7350441261357,,,,,
2018-09-10,4.0148,4.1,3.941,4,9442,,,,,,4.376389103999999,4.0741025,4.315526816246249,3.8326781837537522,-1,,,-0.4248658101463563,,0.23492897192801057,43.735044126135705,,,,,
2018-09-11,4.0096,4.1,3.795,3.85,22945,,,,,,4.34663575776,4.0666025,4.325459314619554,3.8077456853804463,-1,,,-0.38036454433576095,,0.23993404536172408,39.07120884111458,,,,,
2018-09-12,3.88425,3.9865,3.875,3.972,11153,,,,,,4.302504897139199,4.059654999999999,4.3208261429312484,3.7984838570687502,-1,,,-0.36883637759628723,,0.23254589926445807,44.2760642861012,45.04735914519852,,,,
2018-09-13,3.95,4.0279,3.9375,3.9425,11220,,,,,,4.261904505368063,4.06178,4.318371929725007,3.8051880702749923,-1,,,-0.2530146365852472,,0.2223926207455682,43.31257479698824,45.32365177683781,,,,
2018-09-14,3.9835,4.0069,3.88,3.9,145828,,,,,,4.2245521449386185,4.059279999999999,4.321100584370322,3.797459415629676,-1,,,-0.3388279825357991,-7.228015117070656,0.21557171926374188,41.89800962374637,44.979702006123425,,,,
2018-09-17,4.1,4.1,3.95,4.1,21933,,,,,,4.190187973343529,4.06178,4.324152670832899,3.7994073291671002,-1,,,-0.2742444825962063,-9.532293347347682,0.21445945360204602,50.14904079339046,44.739632004098496,,,,
2018-09-18,3.9725,4.024,3.9175,3.9848,14772,,,,,,4.158572935476047,4.056019999999999,4.3198376233689,3.792202376631099,-1,,,-0.2725865517025019,-12.962351740147993,0.21217663548761415,46.08907498349961,44.34578677841262,,,,
2018-09-19,4.1,4.1195,4.0045,4.0045,6337,,,,,,4.129487100637964,4.048744999999999,4.309805241898324,3.7876847581016744,-1,,,-0.3287944688839425,-17.866000455712914,0.20664259009564173,46.881043129463464,44.24589125406333,,,,
2018-09-20,3.9665,4.0025,3.7995,3.8,65105,,,,,,4.1195,4.033745,4.3149955109328415,3.752494489067158,-1,,,-0.3883858993906809,-8.82154133376599,0.20652526223166734,40.26798162678571,43.85925773554195,,,,
2018-09-21,3.8513,4,3.781,3.8,83464,,,,,,4.1195,4.027495,4.323312257610131,3.7316777423898695,-1,,,-0.4308263204422133,1.1742591550232386,0.2074163149294054,40.26798162678571,43.42535419925435,,,,
2018-09-24,4,4,3.7795,3.887,44759,,,,,,4.08565,4.0150950000000005,4.312633424241251,3.71755657575875,-1,,,-0.4546025764536424,1.9379834845721704,0.20835086386301932,44.154734785083534,43.37216756596729,,,,
2018-09-25,3.9187,3.9575,3.8,3.833,18358,,,,,,4.0489120000000005,3.98812,4.246388392181432,3.729851607818568,-1,,,-0.49305243170745616,-2.095824500499451,0.2047186593013751,42.31427689837054,43.47889839443915,,,,
2018-09-26,3.8,3.8035,3.67065,3.7495,146214,,,,,,4.016582560000001,3.960165,4.193452481661534,3.7268775183384655,-1,,,-0.35521313703098906,14.840388602807426,0.201692326494134,39.56784756588213,43.265709086391645,,,,
2018-09-27,3.7385,3.849,3.6705,3.6895,22456,,,,,,3.9681520016000005,3.9349399999999997,4.170723785702068,3.6991562142979317,-1,,,-0.350297970109196,9.705849363589746,0.200035731744553,37.675545296617976,42.832887741426084,,,,
2018-09-28,3.7525,3.8175,3.738,3.8175,17252,,,,,,3.920527681344,3.9208149999999997,4.149081075227996,3.6925489247720034,-1,,,-0.3099662638841227,4.410490667523872,0.1948903223342278,43.84542416901683,42.84077203020331,,,,
2018-10-01,5,5,3.7,3.775,19128,,,,,,3.6705,3.9035649999999995,4.12089567224852,3.686234327751479,-1,,,-0.3200443281919491,0.06770813700939368,0.2738267278817829,42.34643448672416,43.07471671917542,,,,
2018-10-02,3.8,3.874,3.7,3.813,15269,,,,,,3.69709,3.890665,4.097063859250697,3.6842661407493025,-1,,,-0.3269320448485061,-4.4155951656253745,0.26669624731879843,44.18387546037294,43.06813180305198,,,,
2018-10-03,3.845,3.9995,3.745,3.7455,35921,,,,,,3.7,3.88169,4.096764600080971,3.6666153999190283,-1,,,-0.3440780571043792,-4.393701787737211,0.2658250867960271,41.64492531657316,42.949013983022326,,,,
2018-10-04,3.78535,3.8695,3.74,3.75,16563,,,,,,3.7,3.870689999999999,4.0890516349087624,3.6523283650912353,-1,,,-0.3695315891874196,-8.05021353163244,0.25608758059631087,41.88468402728378,42.94806215470357,,,,
2018-10-05,3.773645,3.80665,3.742,3.8,18781,,,,,,3.726,3.8606899999999995,4.0726734984143755,3.648706501585624,-1,,,-0.35486110470939114,-10.745142750975488,0.24241346769657438,44.607922016642,42.5522679563644,,,,
2018-10-08,3.85,3.9945,3.8495,3.8495,10984,,,,,,3.74,3.8531649999999997,4.055288944895174,3.651041055104826,-1,,,-0.36555274763802115,-14.7680068892754,0.23899107714681908,47.2435865617817,42.634733069098836,,,,
2018-10-09,3.8,3.8,3.75,3.8,18150,,,,,,5,3.8506649999999993,4.054116195867715,3.6472138041322832,-1,,,-0.32377630172559724,-16.572814802119304,0.22902742877918913,44.94072800738707,42.49613913180766,,,,
2018-10-10,3.85,3.85,3.61,3.65,32685,,,,,,4.975,3.834564999999999,4.047788828640263,3.621341171359735,-1,,,-0.35392698333367345,-14.551124450857822,0.22981118386638993,38.773008102906616,42.389355308673444,,,,
2018-10-11,3.685,3.8869,3.65,3.8142,38384,,,,,,4.9204,3.8281499999999995,4.035641556454698,3.6206584435453,-1,,,-0.31048832505802987,-11.483530732299744,0.23031752787593351,47.29942342261376,42.89160115123259,,,,
2018-10-12,3.82295,4,3.75,3.8435,12258,,,,,,4.867984,3.8253249999999994,4.030350519143348,3.620299480856651,-1,,4.0073110000000005,-0.22654319408519924,-14.949471091519447,0.23172341874193828,48.67298680309335,43.21433343823329,,,,
2018-10-15,4.2,4.2,3.85,3.9,29899,,,,,,4.81766464,3.815324999999999,3.9816423577832962,3.649007642216702,-1,,4.003102725490197,-0.28876362139985445,-13.548310829226484,0.24063603168894268,51.308424047814405,43.85677252033643,,,,
2018-10-16,4.48625,4.48625,3.8375,3.9,54432,,,,,,4.7693580544000005,3.8110849999999994,3.96366012608548,3.658509873914519,-1,,3.9990594813533265,-0.3402775140242774,-6.696356176821573,0.2697870294254468,51.308424047814405,44.69538512618873,,,,
2018-10-17,3.9015,3.94625,3.7955,3.8995,39984,,,,,,4.722983732224001,3.805834999999999,3.9371761173243174,3.674493882675681,-1,,3.9951551879669216,-0.2957249398190314,-4.452668252518408,0.26128438446648633,51.2813995595368,45.66723185925436,,,,
2018-10-18,3.8,3.875,3.8,3.85,20635,,,,,,4.678464382935041,3.8083349999999996,3.941033112646669,3.6756368873533303,-1,,3.9894628276544934,-0.21160511542332633,-6.7420531958946155,0.24972835700459448,48.55480302535454,46.00361606327848,,,,
2018-10-19,3.8675,4.21,3.8675,3.975,28793,,,,,,4.635725807617639,3.8170849999999996,3.9682276117942603,3.665942388205739,-1,,3.9888956579425527,-0.13874808233518923,-6.812594977658952,0.2576049029328377,55.053762760217964,46.91128236852804,,,,
2018-10-22,4.2475,4.2475,3.845,3.91775,25875,,,,,1.1975356688897827,4.594696775312934,3.818622499999999,3.973166022915056,3.6640789770849422,-1,,3.986105632140884,-0.16772638003980522,-7.477421857298426,0.2679545527233493,51.82463362056195,47.457050808541545,,,,
2018-10-23,4.0505,4.0505,3.9,3.9075,40276,,,,,1.1151638847065164,4.555308904300416,3.8223474999999993,3.9816167609230857,3.663078239076913,-1,,3.9830230583314377,-0.20176753940996403,-4.747092817676451,0.25956494181453865,51.24509317344477,48.142777084032375,,,,
2018-10-24,4.05,4.05,3.8505,3.8505,14059,,,,,1.072845211725324,4.517496548128399,3.8273975,3.983480325688695,3.671314674311305,-1,,3.9778260756517736,-0.3347794474865067,-8.369715866884384,0.2552745888277859,48.02859668125376,48.58162798788737,,,,
2018-10-25,3.9,3.9495,3.825,3.9,36961,,,,,0.9984014219730137,4.481196686203263,3.8379225,3.9834210445802856,3.6924239554197142,-1,,3.9747740726850376,-0.27758320707983136,-6.056533608405301,0.24593354676865833,50.9102181042739,49.03179199414679,,,,
2018-10-26,3.8905,3.91855,3.8,3.91545,18272,,,,,0.9335520545434486,4.4463488187551325,3.8428200000000006,3.991791713422184,3.693848286577817,-1,,3.972447638462095,-0.27692413488019857,-8.444699007749715,0.23683472199946848,51.80837461600014,49.35784828373382,,,,
2018-10-29,3.87,4,3.836095,3.85,28944,,,,,0.9038116708474666,4.412894866004927,3.84657,3.992263930552931,3.7008760694470686,-1,,3.967645770287111,-0.2851043889958438,-7.8492384125632695,0.2316254561423636,47.81711361893662,49.5633043988445,,,,
2018-10-30,3.87643,4,3.81,3.831,23420,,,,,0.8933421225215546,4.38077907136473,3.8474700000000004,3.9925443857473035,3.7023956142526973,-1,,3.962287112628793,-0.32266740464113775,-8.628473995106807,0.2286522092750519,46.692544039528464,50.12898553717463,,,,
2018-10-31,3.8327,3.8399,3.7995,3.825,16724,,,,,0.8043646209240121,4.34994790851014,3.8514450000000005,3.989302821323112,3.713587178676889,-1,,3.956903304290409,-0.2580885284406879,-10.910643024764134,0.21520562289826245,46.32205689551055,50.059173642381545,,,,
2018-11-01,3.927,3.945,3.8685,3.925,19772,,,,,0.7731410144126373,4.320349992169735,3.8601949999999996,3.9933204254452637,3.7270695745547355,-1,,3.955652194318236,-0.21224030751714698,-12.007557453141917,0.20840522126267227,53.01366649251903,50.369222191626235,,,,
2018-11-02,3.9395,3.95,3.8,3.95,9853,,,,,0.7641355175622395,4.291935992482945,3.867695,4.003288801111904,3.732101198888095,-1,,3.955430539639089,-0.22561411692595293,-15.61700249353914,0.20423341974391,54.53945404913331,50.6000100488633,,,,
2018-11-05,3.8444,4,3.8435,3.9,79289,,,,,0.761130763775901,4.264658552783628,3.870219999999999,4.006244583807544,3.734195416192454,-1,,3.953256792986576,-0.21821470175863283,-0.6928121548976686,0.2008238897622021,50.97422203886248,50.5761384767953,,,,
2018-11-06,3.914,4,3.8,3.846,17498,,,,,0.7843153459501194,4.238472210672282,3.8725199999999993,4.00523277029737,3.739807229702629,-1,,3.9490506442420044,-0.26539256344799445,-3.7156488450348637,0.2007650404934734,47.37248796958422,50.2969305060844,,,,
