date,symbol,eps,revenue_ttm,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividend_per_share,dividend_yield,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,peg_ratio,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,treasurystock,week_52_high,week_52_low
2010-12-31,VOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-03-30,,0.012,,pre-market,,,,,,,,,,,,,6.25,,,,,,,,,,,
2011-03-31,VOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1913,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-06-30,,0.1913,,pre-market,,,,,,,,,,,,,6.25,,,,,,,,,,,
2011-06-30,VOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1862,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-09-30,,0.1862,,pre-market,,,,,,,,,,,,,6.25,,,,,,,,,,,
2011-09-30,VOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0078,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-12-31,,0.0078,,pre-market,,,,,,,,,,,,,6.25,,,,,,,,,,,
2012-03-31,VOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1267,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-06-30,,-0.1267,,pre-market,,,,,,,,,,,,,6.25,,,,,,,,,,,
2012-06-30,VOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1302,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-09-30,,-0.1302,,pre-market,,,,,,,,,,,,,6.25,,,,,,,,,,,
2012-09-30,VOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0043,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-12-31,,0.0043,,pre-market,,,,,,,,,,,,,6.25,,,,,,,,,,,
2012-12-31,VOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-03-31,,0.004,,pre-market,,,,,,,,,,,,,6.25,,,,,,,,,,,
2013-03-31,VOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.444,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-06-07,,0.444,,pre-market,,,,,,,,,,,,,6.25,,,,,,,,,,,
2013-06-30,VOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4729,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-09-30,,0.4729,,pre-market,,,,,,,,,,,,,6.25,,,,,,,,,,,
2013-09-30,VOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1396,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-12-31,,-0.1396,,pre-market,,,,,,,,,,,,,6.25,,,,,,,,,,,
2013-12-31,VOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1405,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-03-31,,-0.1405,,pre-market,,,,,,,,,,,,,6.25,,,,,,,,,,,
2014-03-31,VOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1742,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-06-30,,0.1742,,pre-market,,,,,,,,,,,,,6.25,,,,,,,,,,,
2014-06-30,VOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1652,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-09-30,,0.1652,,pre-market,,,,,,,,,,,,,6.25,,,,,,,,,,,
2015-03-31,VOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0525,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-06-30,,-0.0525,,pre-market,,,,,,,,,,,,,6.25,,,,,,,,,,,
2015-06-30,VOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0526,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-09-30,,-0.0526,,pre-market,,,,,,,,,,,,,6.25,,,,,,,,,,,
2015-09-30,VOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.27,,,2.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-11-10,,0.0,,pre-market,,,,,,,,,,,,,-100.0,,,,,,,,,,,
2015-12-31,VOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-02-04,,0.0,,pre-market,,,,,,,,,,,,,-100.0,,,,,,,,,,,
2016-03-31,VOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.557,,,4.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-17,,0.003,,pre-market,,,,,,,,,,,,,-99.9342,,,,,,,,,,,
2016-06-30,VOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-07-22,,0.003,,pre-market,,,,,,,,,,,,,-99.9342,,,,,,,,,,,
2016-09-30,VOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-11-15,,-0.03,,pre-market,,,,,,,,,,,,,-99.9342,,,,,,,,,,,
2016-12-31,VOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0446,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-03-31,,-0.0446,,pre-market,,,,,,,,,,,,,-99.9342,,,,,,,,,,,
2017-03-31,VOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.9051,,,3.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-16,,-0.2251,,pre-market,,,,,,,,,,,,,-106.1168,,,,,,,,,,,
2017-06-30,VOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-07-21,,0.031,,pre-market,,,,,,,,,,,,,-106.1168,,,,,,,,,,,
2017-09-30,VOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.56,,,3.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-14,,0.05,,pre-market,,,,,,,,,,,,,-98.615,,,,,,,,,,,
2017-12-31,VOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0654,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-03-31,,0.0654,,pre-market,,,,,,,,,,,,,-98.615,,,,,,,,,,,
2018-03-31,VOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.19,,,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-05-15,,8.78,,pre-market,,,,,,,,,,,,,1388.1356,,,,,,,,,,,
2018-06-30,VOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.093,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-07-25,,-0.093,,pre-market,,,,,,,,,,,,,1388.1356,,,,,,,,,,,
2018-09-30,VOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.88,,,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-13,,-0.29,,pre-market,,,,,,,,,,,,,-149.1525,,,,,,,,,,,
2018-12-31,VOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0018,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-31,,-0.0018,,pre-market,,,,,,,,,,,,,-149.1525,,,,,,,,,,,
2019-03-31,VOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0412,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-05-14,,-0.0412,,pre-market,,,,,,,,,,,,,-149.1525,,,,,,,,,,,
2019-06-30,VOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0395,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-07-26,,-0.0395,,pre-market,,,,,,,,,,,,,-149.1525,,,,,,,,,,,
2019-09-30,VOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0085,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-11-12,,0.0085,,pre-market,,,,,,,,,,,,,-149.1525,,,,,,,,,,,
2019-12-31,VOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0226,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-05,,0.0226,,pre-market,,,,,,,,,,,,,-149.1525,,,,,,,,,,,
2020-03-31,VOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-05-12,,0.056,,pre-market,,,,,,,,,,,,,40.0,,,,,,,,,,,
2020-06-30,VOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0252,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-07-24,,0.0252,,pre-market,,,,,,,,,,,,,40.0,,,,,,,,,,,
2020-09-30,VOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-11-16,,0.04,,pre-market,,,,,,,,,,,,,300.0,,,,,,,,,,,
2020-12-31,VOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0238,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-31,,-0.0238,,pre-market,,,,,,,,,,,,,300.0,,,,,,,,,,,
2021-03-31,VOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.07,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-05-18,,8.08,,pre-market,,,,,,,,,,,,,80700.0,,,,,,,,,,,
2021-06-30,VOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0196,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,,0.0196,,pre-market,,,,,,,,,,,,,80700.0,,,,,,,,,,,
2021-09-30,VOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-16,,0.0,,pre-market,,,,,,,,,,,,,-100.0,,,,,,,,,,,
2021-12-31,VOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-02,,0.0,,pre-market,,,,,,,,,,,,,-100.0,,,,,,,,,,,
2022-03-31,VOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.35,,,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-05-17,,0.11,,pre-market,,,,,,,,,,,,,-76.087,,,,,,,,,,,
2022-06-30,VOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-07-25,,0.0,,pre-market,,,,,,,,,,,,,-76.087,,,,,,,,,,,
2022-09-30,VOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-11-15,,0.06,,pre-market,,,,,,,,,,,,,20.0,,,,,,,,,,,
2022-12-31,VOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-01,,0.0,,pre-market,,,,,,,,,,,,,20.0,,,,,,,,,,,
2023-03-31,VOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-16,,0.11,,pre-market,,,,,,,,,,,,,20.0,,,,,,,,,,,
2023-06-30,VOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-24,,0.0,,pre-market,,,,,,,,,,,,,20.0,,,,,,,,,,,
2023-09-30,VOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-14,,0.03,,pre-market,,,,,,,,,,,,,20.0,,,,,,,,,,,
2023-12-31,VOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-03-20,,0.0,,pre-market,,,,,,,,,,,,,20.0,,,,,,,,,,,
2024-03-31,VOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.59,,,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-05-14,,0.0,,pre-market,,,,,,,,,,,,,-100.0,,,,,,,,,,,
2024-06-30,VOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-25,,0.0,,pre-market,,,,,,,,,,,,,-100.0,,,,,,,,,,,
2024-09-30,VOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18,,,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-12,,0.05,,pre-market,,,,,,,,,,,,,-78.2609,,,,,,,,,,,
2024-12-31,VOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-04,,0.04,,pre-market,,,,,,,,,,,,,-78.2609,,,,,,,,,,,
2025-03-31,VOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-06,,-0.2,,pre-market,,,,,,,,,,,,,-78.2609,,,,,,,,,,,
2025-06-30,VOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-24,,0.0,,pre-market,,,,,,,,,,,,,-78.2609,,,,,,,,,,,
2025-09-30,VOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-11,,0.69,,pre-market,,,,,,,,,,,,,-78.2609,,,,,,,,,,,
2025-12-28,VOD,-1.94,38781002000.0,,0.263,2.539,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,0.0397,,,,-0.154,0.0,,,0.0,,36.9,,12746000000.0,,,,,,,,,,,,,,,,,,,0.101,,,,,,,,,,,,,0.606,0.495,0.797,,,,,,,,-0.114,,,2025-11-11,,0.69,,pre-market,,,0.0137,-0.0662,0.073,7.74,,,,,10.93,12.17,-78.2609,,,,,,,,,,13.12,7.64
2025-12-28,VOD,-1.94,38781002000.0,,0.263,2.539,,,,,,,,,,,,,,,None,13229000000,13229000000,,,,,,None,4095000000,,0.045,0.0397,,,,-0.154,0.0,1980000000,6075000000,0.0,2025-09-30,36.9,,12746000000.0,6380000000,2113000000,1061000000,,,None,903813231.50,None,,None,,,,,829000000,None,None,None,0.101,,4218000000,2162000000,,,,,None,,,,,0.606,0.495,0.797,,,,,,,,-0.114,,,2025-11-11,quarterly,0.69,None,pre-market,None,,0.0137,-0.0662,0.073,7.74,2750000000,,,,10.93,12.17,-78.2609,,,,,,,19609000000,,,13.12,7.64
2025-12-28,VOD,-1.94,38781002000.0,,0.263,2.539,,,,,,,,,,,,,,,None,13952414294.50,13952414294.50,,,,,,None,3678962580,,0.045,0.0397,,,,-0.154,0.0,3165505960,6844468540,0.0,2025-06-30,36.9,,12746000000.0,8193169527,2261692728,598762768,,,None,903813231.50,None,,None,,,,,1661850135,None,None,None,0.101,,5030903041,3162266485.50,,,,,None,,,,,0.606,0.495,0.797,,,,,,,,-0.114,,,2025-11-11,quarterly,0.69,None,pre-market,None,,0.0137,-0.0662,0.073,7.74,2575921701,,,,10.93,12.17,-78.2609,,,,,,,22145583821.50,,,13.12,7.64
2025-12-28,VOD,-1.94,38781002000.0,,0.263,2.539,,,,,,,,,,,,,,,None,12806000000,12806000000,,,,,,None,3897000000,,0.045,0.0397,,,,-0.154,0.0,1805000000,5702000000,0.0,2025-03-31,36.9,,12746000000.0,6366000000,-3583000000,1346000000,,,None,789000000,None,,None,,,,,-5233000000,None,None,None,0.101,,9159000000,-2793000000,,,,,None,,,,,0.606,0.495,0.797,,,,,,,,-0.114,,,2025-11-11,quarterly,0.69,None,pre-market,None,,0.0137,-0.0662,0.073,7.74,2747000000,,,,10.93,12.17,-78.2609,,,,,,,19172000000,,,13.12,7.64
2025-12-28,VOD,-1.94,38781002000.0,,0.263,2.539,,,,,,,,,,,,,,,None,12123000000,12123000000,,,,,,None,3672000000,,0.045,0.0397,,,,-0.154,0.0,2422000000,6094000000,0.0,2024-09-30,36.9,,12746000000.0,6153000000,2105000000,900000000,,,None,277000000,None,,None,,,,,1064000000,None,None,None,0.101,,3771000000,2382000000,,,,,None,,,,,0.606,0.495,0.797,,,,,,,,-0.114,,,2025-11-11,quarterly,0.69,None,pre-market,None,,0.0137,-0.0662,0.073,7.74,2700000000,,,,10.93,12.17,-78.2609,,,,,,,18276000000,,,13.12,7.64
