date,symbol,eps,revenue_ttm,pe_ratio,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,peg_ratio,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,stockbasedcompensation,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,trailing_pe,treasurystock,week_52_high,week_52_low
2013-06-30,PTCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.74,,,-0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-08-12,,-5.51,,pre-market,,,,,,,,,,,,,,-615.5844,,,,,,,,,,,,
2013-09-30,PTCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,,,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-11-14,,-0.19,,pre-market,,,,,,,,,,,,,,36.6667,,,,,,,,,,,,
2013-12-31,PTCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18,,,-0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-03-06,,-0.75,,pre-market,,,,,,,,,,,,,,-31.5789,,,,,,,,,,,,
2014-03-31,PTCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.12,,,-0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-05-06,,-0.58,,pre-market,,,,,,,,,,,,,,-26.087,,,,,,,,,,,,
2014-06-30,PTCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.12,,,-0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-08-07,,-0.86,,pre-market,,,,,,,,,,,,,,-16.2162,,,,,,,,,,,,
2014-09-30,PTCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03,,,-0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-11-06,,-0.93,,pre-market,,,,,,,,,,,,,,-3.3333,,,,,,,,,,,,
2014-12-31,PTCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,,,-0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-02-27,,-0.84,,pre-market,,,,,,,,,,,,,,-2.439,,,,,,,,,,,,
2015-03-31,PTCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,-1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-05-04,,-1.15,,post-market,,,,,,,,,,,,,,4.1667,,,,,,,,,,,,
2015-06-30,PTCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,-1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-07-30,,-1.14,,post-market,,,,,,,,,,,,,,5.0,,,,,,,,,,,,
2015-09-30,PTCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.12,,,-1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-11-09,,-1.27,,post-market,,,,,,,,,,,,,,-10.4348,,,,,,,,,,,,
2015-12-31,PTCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.26,,,-1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-02-29,,-1.5,,post-market,,,,,,,,,,,,,,-20.9677,,,,,,,,,,,,
2016-03-31,PTCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,-1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-05,,-1.22,,post-market,,,,,,,,,,,,,,3.1746,,,,,,,,,,,,
2016-06-30,PTCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,,,-1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-08-04,,-1.14,,post-market,,,,,,,,,,,,,,10.2362,,,,,,,,,,,,
2016-09-30,PTCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,,,-1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-11-02,,-1.03,,post-market,,,,,,,,,,,,,,15.5738,,,,,,,,,,,,
