date,symbol,eps,revenue_ttm,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,peg_ratio,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,treasurystock,week_52_high,week_52_low
2004-03-31,PDFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-04-22,,-0.01,,pre-market,,,,,,,,,,,,,0.0,,,,,,,,,,,
2004-06-30,PDFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-07-22,,0.04,,pre-market,,,,,,,,,,,,,0.0,,,,,,,,,,,
2004-09-30,PDFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-10-21,,0.06,,pre-market,,,,,,,,,,,,,0.0,,,,,,,,,,,
2004-12-31,PDFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-01-27,,0.13,,pre-market,,,,,,,,,,,,,44.4444,,,,,,,,,,,
2005-03-31,PDFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-04-21,,0.1,,pre-market,,,,,,,,,,,,,11.1111,,,,,,,,,,,
2005-06-30,PDFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-07-21,,0.11,,pre-market,,,,,,,,,,,,,10.0,,,,,,,,,,,
2005-09-30,PDFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-10-20,,0.11,,pre-market,,,,,,,,,,,,,0.0,,,,,,,,,,,
2005-12-31,PDFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-01-26,,0.14,,pre-market,,,,,,,,,,,,,16.6667,,,,,,,,,,,
2006-03-31,PDFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-04-20,,0.12,,pre-market,,,,,,,,,,,,,0.0,,,,,,,,,,,
2006-06-30,PDFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-07-20,,0.13,,pre-market,,,,,,,,,,,,,30.0,,,,,,,,,,,
2006-09-30,PDFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-10-25,,0.13,,pre-market,,,,,,,,,,,,,8.3333,,,,,,,,,,,
2006-12-31,PDFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-02-06,,0.08,,pre-market,,,,,,,,,,,,,-20.0,,,,,,,,,,,
2007-03-31,PDFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-04-25,,0.14,,pre-market,,,,,,,,,,,,,7.6923,,,,,,,,,,,
2007-06-30,PDFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-07-31,,0.17,,pre-market,,,,,,,,,,,,,13.3333,,,,,,,,,,,
2007-09-30,PDFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-10-31,,0.19,,pre-market,,,,,,,,,,,,,11.7647,,,,,,,,,,,
2007-12-31,PDFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-02-07,,0.21,,pre-market,,,,,,,,,,,,,5.0,,,,,,,,,,,
2008-03-31,PDFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-04-29,,-0.02,,pre-market,,,,,,,,,,,,,-300.0,,,,,,,,,,,
2008-06-30,PDFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-07-30,,0.03,,pre-market,,,,,,,,,,,,,0.0,,,,,,,,,,,
2008-09-30,PDFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-10-28,,0.01,,pre-market,,,,,,,,,,,,,-66.6667,,,,,,,,,,,
2008-12-31,PDFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06,,,-0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-02-05,,-0.14,,pre-market,,,,,,,,,,,,,-75.0,,,,,,,,,,,
2009-03-31,PDFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03,,,-0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-04-28,,-0.2,,pre-market,,,,,,,,,,,,,-17.6471,,,,,,,,,,,
2009-06-30,PDFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,-0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-07-29,,-0.14,,pre-market,,,,,,,,,,,,,17.6471,,,,,,,,,,,
2009-09-30,PDFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,,,-0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-10-27,,0.02,,pre-market,,,,,,,,,,,,,133.3333,,,,,,,,,,,
2009-12-31,PDFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-02-10,,0.05,,pre-market,,,,,,,,,,,,,150.0,,,,,,,,,,,
2010-03-31,PDFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-04-22,,0.06,,pre-market,,,,,,,,,,,,,100.0,,,,,,,,,,,
2010-06-30,PDFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-07-29,,0.08,,pre-market,,,,,,,,,,,,,33.3333,,,,,,,,,,,
2010-09-30,PDFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-10-28,,0.07,,pre-market,,,,,,,,,,,,,-12.5,,,,,,,,,,,
2010-12-31,PDFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-02-10,,0.08,,pre-market,,,,,,,,,,,,,0.0,,,,,,,,,,,
2011-03-31,PDFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09,,,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-04-28,,0.02,,pre-market,,,,,,,,,,,,,-81.8182,,,,,,,,,,,
2011-06-30,PDFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-08-03,,0.05,,pre-market,,,,,,,,,,,,,-50.0,,,,,,,,,,,
2011-09-30,PDFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-11-03,,0.07,,pre-market,,,,,,,,,,,,,0.0,,,,,,,,,,,
2011-12-31,PDFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-02-16,,0.12,,pre-market,,,,,,,,,,,,,33.3333,,,,,,,,,,,
2012-03-31,PDFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-05-03,,0.16,,pre-market,,,,,,,,,,,,,33.3333,,,,,,,,,,,
2012-06-30,PDFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-08-08,,0.22,,pre-market,,,,,,,,,,,,,29.4118,,,,,,,,,,,
2012-09-30,PDFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-10-24,,0.21,,pre-market,,,,,,,,,,,,,5.0,,,,,,,,,,,
2012-12-31,PDFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-02-14,,0.24,,pre-market,,,,,,,,,,,,,9.0909,,,,,,,,,,,
2013-03-31,PDFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,,,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-04-24,,0.22,,pre-market,,,,,,,,,,,,,-8.3333,,,,,,,,,,,
2013-06-30,PDFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-07-24,,0.25,,pre-market,,,,,,,,,,,,,4.1667,,,,,,,,,,,
2013-09-30,PDFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-10-23,,0.27,,pre-market,,,,,,,,,,,,,0.0,,,,,,,,,,,
2013-12-31,PDFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-02-05,,0.34,,pre-market,,,,,,,,,,,,,9.6774,,,,,,,,,,,
2014-03-31,PDFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-04-24,,0.3,,pre-market,,,,,,,,,,,,,3.4483,,,,,,,,,,,
2014-06-30,PDFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04,,,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-07-28,,0.28,,pre-market,,,,,,,,,,,,,-12.5,,,,,,,,,,,
2014-09-30,PDFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-10-23,,0.2,,post-market,,,,,,,,,,,,,42.8571,,,,,,,,,,,
2014-12-31,PDFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-02-05,,0.29,,post-market,,,,,,,,,,,,,20.8333,,,,,,,,,,,
2015-03-31,PDFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06,,,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-04-30,,0.26,,post-market,,,,,,,,,,,,,-18.75,,,,,,,,,,,
2015-06-30,PDFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-07-30,,0.18,,post-market,,,,,,,,,,,,,0.0,,,,,,,,,,,
2015-09-30,PDFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-10-29,,0.18,,post-market,,,,,,,,,,,,,-5.2632,,,,,,,,,,,
2015-12-31,PDFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-02-11,,0.18,,post-market,,,,,,,,,,,,,28.5714,,,,,,,,,,,
2016-03-31,PDFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-28,,0.17,,post-market,,,,,,,,,,,,,0.0,,,,,,,,,,,
2016-06-30,PDFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-07-28,,0.17,,post-market,,,,,,,,,,,,,-5.5556,,,,,,,,,,,
2016-09-30,PDFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-10-27,,0.17,,post-market,,,,,,,,,,,,,0.0,,,,,,,,,,,
2016-12-31,PDFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-02-13,,0.17,,post-market,,,,,,,,,,,,,0.0,,,,,,,,,,,
2017-03-31,PDFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-27,,0.08,,post-market,,,,,,,,,,,,,-42.8571,,,,,,,,,,,
2017-06-30,PDFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05,,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-07-27,,0.08,,post-market,,,,,,,,,,,,,-38.4615,,,,,,,,,,,
2017-09-30,PDFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-26,,0.11,,post-market,,,,,,,,,,,,,-8.3333,,,,,,,,,,,
2017-12-31,PDFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-15,,0.13,,post-market,,,,,,,,,,,,,18.1818,,,,,,,,,,,
2018-03-31,PDFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-05-08,,0.07,,post-market,,,,,,,,,,,,,-30.0,,,,,,,,,,,
2018-06-30,PDFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-02,,0.02,,post-market,,,,,,,,,,,,,-66.6667,,,,,,,,,,,
2018-09-30,PDFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-08,,0.01,,post-market,,,,,,,,,,,,,-66.6667,,,,,,,,,,,
2018-12-31,PDFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,-0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-14,,-0.01,,post-market,,,,,,,,,,,,,50.0,,,,,,,,,,,
2019-03-31,PDFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-05-01,,0.03,,post-market,,,,,,,,,,,,,200.0,,,,,,,,,,,
2019-06-30,PDFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-08-01,,0.03,,post-market,,,,,,,,,,,,,-40.0,,,,,,,,,,,
2019-09-30,PDFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-10-31,,0.05,,post-market,,,,,,,,,,,,,0.0,,,,,,,,,,,
2019-12-31,PDFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-13,,0.03,,post-market,,,,,,,,,,,,,-40.0,,,,,,,,,,,
2020-03-31,PDFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0461,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-05-07,,-0.0161,,post-market,,,,,,,,,,,,,-153.6667,,,,,,,,,,,
2020-06-30,PDFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-08-06,,0.01,,post-market,,,,,,,,,,,,,-66.6667,,,,,,,,,,,
2020-09-30,PDFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1171,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-11-05,,-0.0771,,post-market,,,,,,,,,,,,,-292.75,,,,,,,,,,,
2020-12-31,PDFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-02-18,,-0.03,,post-market,,,,,,,,,,,,,-175.0,,,,,,,,,,,
