date,symbol,eps,revenue_ttm,pe_ratio,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,trailing_pe,treasurystock,week_52_high,week_52_low
2025-12-28,STOK,0.68,205632000.0,46.94,,1.142,5.59,,,,,,,,,,,,,,,None,1215000,1215000,,,,,,None,624000,,,,,0.0,-0.0695,-29586000,-28962000,-0.5805,2023-12-31,204.08,,205632000.0,1587000,-26958000,10714000,,,None,2587000,None,,None,,,,,-26958000,-26958000,2587000,None,-4.053,,31173000,-29586000,,,,,None,,,,,5.96,8.87,,,,,,,,0.197,,,2025-11-11,quarterly,-0.65,USD,pre-market,21154000,,0.052,0.15,1.172,3.547,10610000,,,,17.97,30.25,-11.9724,,,,,,,2802000,,46.94,,38.69,5.35
2025-12-28,STOK,0.68,205632000.0,46.94,,1.142,5.59,,,,,,,,,,,,,,,None,1200000,1200000,,,,,,None,1200000,,,,,0.0,-0.0695,-24542000,-23342000,-0.5805,2023-09-30,204.08,,205632000.0,2108000,-24542000,-3288000,,,None,2651000,None,,None,,,,,-24542000,-24542000,2651000,None,-4.053,,29342000,-27234000,,,,,None,,,,,5.96,8.87,,,,,,,,0.197,,,2025-11-11,quarterly,-0.65,USD,pre-market,19634000,,0.052,0.15,1.172,3.547,10271000,,,,17.97,30.25,-11.9724,,,,,,,3308000,,46.94,,38.69,5.35
2025-12-28,STOK,0.68,205632000.0,46.94,,1.142,5.59,,,,,,,,,,,,,,,None,1167000,1167000,,,,,,None,1167000,,,,,0.0,-0.0695,-30654000,-29487000,-0.5805,2023-06-30,204.08,,205632000.0,-3648000,-30654000,-3178000,,,None,2567000,None,,None,,,,,-30654000,-30654000,2567000,None,-4.053,,29614000,-33262000,,,,,None,,,,,5.96,8.87,,,,,,,,0.197,,,2025-11-11,quarterly,-0.65,USD,pre-market,19940000,,0.052,0.15,1.172,3.547,10230000,,,,17.97,30.25,-11.9724,,,,,,,-2481000,,46.94,,38.69,5.35
2025-12-28,STOK,0.68,205632000.0,46.94,,1.142,5.59,,,,,,,,,,,,,,,None,1147000,1147000,,,,,,None,1147000,,,,,0.0,-0.0695,-22545000,-21398000,-0.5805,2023-03-31,204.08,,205632000.0,4005000,-22545000,-4248000,,,None,2103000,None,,None,,,,,-22545000,-22545000,2103000,None,-4.053,,28695000,-24690000,,,,,42000,,,,,5.96,8.87,,,,,,,,0.197,,,2025-11-11,quarterly,-0.65,USD,pre-market,19034000,,0.052,0.15,1.172,3.547,10211000,,,,17.97,30.25,-11.9724,,,,,,,5152000,,46.94,,38.69,5.35
2025-12-28,STOK,0.68,205632000.0,46.94,,1.142,5.59,,,,,,,,,,,,,,,None,1152000,1152000,,,,,,None,1152000,,,,,0.0,-0.0695,-25655000,-24503000,-0.5805,2022-12-31,204.08,,205632000.0,2117000,-25655000,-3608000,,,None,1479000,None,,None,,,,,-25655000,-25655000,1479000,None,-4.053,,29292000,-27175000,,,,,41000,,,,,5.96,8.87,,,,,,,,0.197,,,2025-11-11,quarterly,-0.65,USD,pre-market,20452000,,0.052,0.15,1.172,3.547,9383000,,,,17.97,30.25,-11.9724,,,,,,,3269000,,46.94,,38.69,5.35
2025-12-28,STOK,0.68,205632000.0,46.94,,1.142,5.59,,,,,,,,,,,,,,,None,924000,924000,,,,,,None,924000,,,,,0.0,-0.0695,-26111000,-25187000,-0.5805,2022-09-30,204.08,,205632000.0,1981000,-26111000,-2032000,,,None,995000,None,,None,,,,,-26111000,-26111000,995000,None,-4.053,,29129000,-27148000,,,,,42000,,,,,5.96,8.87,,,,,,,,0.197,,,2025-11-11,quarterly,-0.65,USD,pre-market,19721000,,0.052,0.15,1.172,3.547,9944000,,,,17.97,30.25,-11.9724,,,,,,,2905000,,46.94,,38.69,5.35
2025-12-28,STOK,0.68,205632000.0,46.94,,1.142,5.59,,,,,,,,,,,,,,,None,835000,835000,,,,,,None,835000,,,,,0.0,-0.0695,-24652000,-23817000,-0.5805,2022-06-30,204.08,,205632000.0,2396000,-24652000,-1432000,,,None,544000,544000,,None,,,,,-24652000,-24652000,544000,None,-4.053,,27634000,-25238000,,,,,42000,,,,,5.96,8.87,,,,,,,,0.197,,,2025-11-11,quarterly,-0.65,USD,pre-market,18056000,,0.052,0.15,1.172,3.547,10111000,,,,17.97,30.25,-11.9724,,,,,,,3231000,,46.94,,38.69,5.35
2025-12-28,STOK,0.68,205632000.0,46.94,,1.142,5.59,,,,,,,,,,,,,,,None,624000,624000,,,,,,None,624000,,,,,0.0,-0.0695,-24649000,-24025000,-0.5805,2022-03-31,204.08,,205632000.0,2376000,-24649000,-250000,,,None,104000,None,,None,,,,,-24649000,-24649000,104000,None,-4.053,,27171000,-24795000,,,,,42000,,,,,5.96,8.87,,,,,,,,0.197,,,2025-11-11,quarterly,-0.65,USD,pre-market,18062000,,0.052,0.15,1.172,3.547,9486000,,,,17.97,30.25,-11.9724,,,,,,,3000000,,46.94,,38.69,5.35
2025-12-28,STOK,0.68,205632000.0,46.94,,1.142,5.59,,,,,,,,,,,,,,,None,621000,621000,,,,,,None,235000,,,,,0.0,-0.0695,-24526000,-24291000,-0.5805,2021-12-31,204.08,,205632000.0,-621000,-24448000,-78000,,,None,78000,None,,None,,,,,-24448000,-24448000,36000,None,-4.053,,24526000,-24526000,,,,,36000,,,,,5.96,8.87,,,,,,,,0.197,,,2025-11-11,quarterly,-0.65,USD,pre-market,15802000,,0.052,0.15,1.172,3.547,8724000,,,,17.97,30.25,-11.9724,,,,,,,0,,46.94,,38.69,5.35
2025-12-28,STOK,0.68,205632000.0,46.94,,1.142,5.59,,,,,,,,,,,,,,,None,576000,576000,,,,,,None,254000,,,,,0.0,-0.0695,-22683000,-22429000,-0.5805,2021-09-30,204.08,,205632000.0,-576000,-22597000,-44000,,,None,44000,None,,None,,,,,-22597000,-22597000,44000,None,-4.053,,22683000,-22683000,,,,,42000,,,,,5.96,8.87,,,,,,,,0.197,,,2025-11-11,quarterly,-0.65,USD,pre-market,14358000,,0.052,0.15,1.172,3.547,8325000,,,,17.97,30.25,-11.9724,,,,,,,0,,46.94,,38.69,5.35
2025-12-28,STOK,0.68,205632000.0,46.94,,1.142,5.59,,,,,,,,,,,,,,,None,526000,526000,,,,,,None,249000,,,,,0.0,-0.0695,-22029000,-21780000,-0.5805,2021-06-30,204.08,,205632000.0,-526000,-21967000,-34000,,,None,34000,None,,None,,,,,-21967000,-21967000,34000,None,-4.053,,22029000,-22029000,,,,,28000,,,,,5.96,8.87,,,,,,,,0.197,,,2025-11-11,quarterly,-0.65,USD,pre-market,14095000,,0.052,0.15,1.172,3.547,7934000,,,,17.97,30.25,-11.9724,,,,,,,0,,46.94,,38.69,5.35
2025-12-28,STOK,0.68,205632000.0,46.94,,1.142,5.59,,,,,,,,,,,,,,,None,507000,507000,,,,,,None,236000,,,,,0.0,-0.0695,-16827000,-16591000,-0.5805,2021-03-31,204.08,,205632000.0,-507000,-16793000,-254000,,,None,12000,18000,,None,,,,,-16793000,-16793000,18000,None,-4.053,,16827000,-16827000,,,,,34000,,,,,5.96,8.87,,,,,,,,0.197,,,2025-11-11,quarterly,-0.65,USD,pre-market,9913000,,0.052,0.15,1.172,3.547,6914000,,,,17.97,30.25,-11.9724,,,,,,,0,,46.94,,38.69,5.35
2025-12-28,STOK,0.68,205632000.0,46.94,,1.142,5.59,,,,,,,,,,,,,,,None,None,None,,,,,,None,237000,,,,,0.0,-0.0695,-14586000,-14349000,-0.5805,2020-12-31,204.08,,205632000.0,None,-14561000,-10000,,,None,None,10000,,None,,,,,-14561000,-14561000,10000,None,-4.053,,14586000,-14586000,,,,,None,,,,,5.96,8.87,,,,,,,,0.197,,,2025-11-11,quarterly,-0.65,USD,pre-market,8904000,,0.052,0.15,1.172,3.547,5682000,,,,17.97,30.25,-11.9724,,,,,,,0,,46.94,,38.69,5.35
2025-12-28,STOK,0.68,205632000.0,46.94,,1.142,5.59,,,,,,,,,,,,,,,None,None,None,,,,,,None,234000,,,,,0.0,-0.0695,-13711000,-13477000,-0.5805,2020-09-30,204.08,,205632000.0,None,-13684000,-245000,,,None,12000,11000,,None,,,,,-13684000,-13684000,11000,None,-4.053,,13711000,-13711000,,,,,None,,,,,5.96,8.87,,,,,,,,0.197,,,2025-11-11,quarterly,-0.65,USD,pre-market,8109000,,0.052,0.15,1.172,3.547,5602000,,,,17.97,30.25,-11.9724,,,,,,,0,,46.94,,38.69,5.35
2025-12-28,STOK,0.68,205632000.0,46.94,,1.142,5.59,,,,,,,,,,,,,,,None,None,None,,,,,,None,224000,,,,,0.0,-0.0695,-13012000,-12788000,-0.5805,2020-06-30,204.08,,205632000.0,None,-12959000,-50000,,,None,11000,50000,,None,,,,,-12959000,-12959000,50000,None,-4.053,,13012000,-13012000,,,,,None,,,,,5.96,8.87,,,,,,,,0.197,,,2025-11-11,quarterly,-0.65,USD,pre-market,7968000,,0.052,0.15,1.172,3.547,5044000,,,,17.97,30.25,-11.9724,,,,,,,0,,46.94,,38.69,5.35
2025-12-28,STOK,0.68,205632000.0,46.94,,1.142,5.59,,,,,,,,,,,,,,,None,None,None,,,,,,None,193000,,,,,0.0,-0.0695,-11735000,-11542000,-0.5805,2020-03-31,204.08,,205632000.0,None,-11039000,-674000,,,None,None,674000,,None,,,,,-11039000,-11039000,674000,None,-4.053,,11735000,-11735000,,,,,None,,,,,5.96,8.87,,,,,,,,0.197,,,2025-11-11,quarterly,-0.65,USD,pre-market,7215000,,0.052,0.15,1.172,3.547,4520000,,,,17.97,30.25,-11.9724,,,,,,,0,,46.94,,38.69,5.35
2025-12-28,STOK,0.68,205632000.0,46.94,,1.142,5.59,,,,,,,,,,,,,,,None,None,None,,,,,,None,139000,,,,,0.0,-0.0695,-11068000,-10929000,-0.5805,2019-12-31,204.08,,205632000.0,None,-10160000,-904000,,,None,None,904000,,None,,,,,-10160000,-10160000,904000,None,-4.053,,11068000,-11068000,,,,,None,,,,,5.96,8.87,,,,,,,,0.197,,,2025-11-11,quarterly,-0.65,USD,pre-market,7089000,,0.052,0.15,1.172,3.547,3979000,,,,17.97,30.25,-11.9724,,,,,,,0,,46.94,,38.69,5.35
2025-12-28,STOK,0.68,205632000.0,46.94,,1.142,5.59,,,,,,,,,,,,,,,None,None,None,,,,,,None,126000,,,,,0.0,-0.0695,-9842000,-9716000,-0.5805,2019-09-30,204.08,,205632000.0,None,-8604000,-1362000,,,None,None,1236000,,None,,,,,-8604000,-8604000,1236000,None,-4.053,,9842000,-9842000,,,,,None,,,,,5.96,8.87,,,,,,,,0.197,,,2025-11-11,quarterly,-0.65,USD,pre-market,6518000,,0.052,0.15,1.172,3.547,3324000,,,,17.97,30.25,-11.9724,,,,,,,0,,46.94,,38.69,5.35
