date,symbol,eps,revenue_ttm,pe_ratio,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,peg_ratio,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,trailing_pe,treasurystock,week_52_high,week_52_low
2014-10-31,KEYS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,,,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-11-17,,0.75,,post-market,,,,,,,,,,,,,-2.5974,,,,,,,,,,,,
2015-01-31,KEYS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,,,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-02-19,,0.56,,post-market,,,,,,,,,,,,,14.2857,,,,,,,,,,,,
2015-04-30,KEYS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-05-19,,0.7,,post-market,,,,,,,,,,,,,7.6923,,,,,,,,,,,,
2015-07-31,KEYS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,,,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-08-19,,0.55,,post-market,,,,,,,,,,,,,19.5652,,,,,,,,,,,,
2015-10-31,KEYS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,,,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-11-19,,0.71,,post-market,,,,,,,,,,,,,10.9375,,,,,,,,,,,,
2016-01-31,KEYS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-02-18,,0.55,,post-market,,,,,,,,,,,,,12.2449,,,,,,,,,,,,
2016-04-30,KEYS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-19,,0.61,,post-market,,,,,,,,,,,,,8.9286,,,,,,,,,,,,
2016-07-31,KEYS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-08-17,,0.63,,post-market,,,,,,,,,,,,,5.0,,,,,,,,,,,,
2016-10-31,KEYS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-11-17,,0.64,,post-market,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2017-01-31,KEYS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-02-16,,0.57,,post-market,,,,,,,,,,,,,1.7857,,,,,,,,,,,,
2017-04-30,KEYS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,,,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-06,,0.64,,post-market,,,,,,,,,,,,,16.3636,,,,,,,,,,,,
2017-07-31,KEYS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-08-30,,0.61,,post-market,,,,,,,,,,,,,1.6667,,,,,,,,,,,,
2017-10-31,KEYS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,,,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-06,,0.71,,post-market,,,,,,,,,,,,,10.9375,,,,,,,,,,,,
2018-01-31,KEYS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,,,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-03-01,,0.51,,post-market,,,,,,,,,,,,,30.7692,,,,,,,,,,,,
2018-04-30,KEYS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-05-30,,0.83,,post-market,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2018-07-31,KEYS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-21,,0.89,,post-market,,,,,,,,,,,,,12.6582,,,,,,,,,,,,
2018-10-31,KEYS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-20,,1.01,,post-market,,,,,,,,,,,,,12.2222,,,,,,,,,,,,
2019-01-31,KEYS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-21,,0.93,,post-market,,,,,,,,,,,,,16.25,,,,,,,,,,,,
2019-04-30,KEYS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24,,,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-05-29,,1.22,,post-market,,,,,,,,,,,,,24.4898,,,,,,,,,,,,
2019-07-31,KEYS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,,,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-08-21,,1.25,,post-market,,,,,,,,,,,,,22.549,,,,,,,,,,,,
2019-10-31,KEYS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,,,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-11-26,,1.33,,post-market,,,,,,,,,,,,,12.7119,,,,,,,,,,,,
2020-01-31,KEYS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,,,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-24,,1.26,,post-market,,,,,,,,,,,,,16.6667,,,,,,,,,,,,
