date,symbol,eps,revenue_ttm,pe_ratio,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,trailing_pe,treasurystock,week_52_high,week_52_low
2025-12-28,HOOD,2.4,4204000000.0,49.22,,2.433,9.53,,,,,,,,,,,,,,,None,38365000,38365000,,,,,,None,None,,,,,2.595,0.1,None,-11342000,0.51,2019-06-30,49.75,,3878000000.0,33367000,-11457000,-55000,,,None,None,None,,None,,,,,-11402000,None,None,None,0.518,,44709000,-11342000,,,,,None,,,,,12.4,25.27,,,,,,,,0.522,,,2025-10-29,quarterly,0.61,None,post-market,None,,0.0518,0.278,1.0,4.75,None,,,,95.52,128.37,19.6078,,,,,,,71732000,,49.22,,153.86,29.66
2025-12-28,HOOD,2.4,4204000000.0,49.22,,2.433,9.53,,,,,,,,,,,,,,,None,30587000,30587000,,,,,,None,None,,,,,2.595,0.1,None,-12047000,0.51,2019-03-31,49.75,,3878000000.0,25569000,-12154000,-55000,,,None,None,None,,None,,,,,-12099000,None,None,None,0.518,,37616000,-12047000,,,,,None,,,,,12.4,25.27,,,,,,,,0.522,,,2025-10-29,quarterly,0.61,None,post-market,None,,0.0518,0.278,1.0,4.75,None,,,,95.52,128.37,19.6078,,,,,,,56156000,,49.22,,153.86,29.66
2025-12-28,HOOD,2.4,4204000000.0,49.22,,2.433,9.53,,,,,,,,,,,,,,,None,504000000,504000000,,,,,,None,77000000,,,,,2.595,0.1,1056000000,1133000000,0.51,2024-12-31,49.75,,3878000000.0,2447000000,1064000000,-347000000,,,None,None,None,,None,,,,,1411000000,1411000000,None,None,0.518,,1391000000,1056000000,,,,,None,,,,,12.4,25.27,,,,,,,,0.522,,,2025-10-29,annual,0.61,USD,post-market,818000000,,0.0518,0.278,1.0,4.75,233000000,,,,95.52,128.37,19.6078,,,,,,,2951000000,,49.22,,153.86,29.66
2025-12-28,HOOD,2.4,4204000000.0,49.22,,2.433,9.53,,,,,,,,,,,,,,,None,459000000,459000000,,,,,,None,71000000,,,,,2.595,0.1,-531000000,-460000000,0.51,2023-12-31,49.75,,3878000000.0,1406000000,-533000000,8000000,,,None,23000000,None,,None,,,,,-541000000,-737000000,None,None,0.518,,1937000000,-531000000,,,,,None,,,,,12.4,25.27,,,,,,,,0.522,,,2025-10-29,annual,0.61,USD,post-market,805000000,,0.0518,0.278,1.0,4.75,961000000,,,,95.52,128.37,19.6078,,,,,,,1865000000,,49.22,,153.86,29.66
2025-12-28,HOOD,2.4,4204000000.0,49.22,,2.433,9.53,,,,,,,,,,,,,,,None,588000000,588000000,,,,,,None,61000000,,,,,2.595,0.1,-966000000,-905000000,0.51,2022-12-31,49.75,,3878000000.0,770000000,-1027000000,1000000,,,None,24000000,None,,None,,,,,-1028000000,-1028000000,None,None,0.518,,1736000000,-966000000,,,,,None,,,,,12.4,25.27,,,,,,,,0.522,,,2025-10-29,annual,0.61,USD,post-market,878000000,,0.0518,0.278,1.0,4.75,652000000,,,,95.52,128.37,19.6078,,,,,,,1358000000,,49.22,,153.86,29.66
2025-12-28,HOOD,2.4,4204000000.0,49.22,,2.433,9.53,,,,,,,,,,,,,,,None,509000000,509000000,,,,,,None,26000000,,,,,2.595,0.1,-1641000000,-1615000000,0.51,2021-12-31,49.75,,3878000000.0,1306000000,-3685000000,2000000,,,None,20218000,None,,None,,,,,-3687000000,-3686432000,None,None,0.518,,2947000000,-1641000000,,,,,2230000,,,,,12.4,25.27,,,,,,,,0.522,,,2025-10-29,annual,0.61,USD,post-market,1234000000,,0.0518,0.278,1.0,4.75,1252000000,,,,95.52,128.37,19.6078,,,,,,,1815000000,,49.22,,153.86,29.66
2025-12-28,HOOD,2.4,4204000000.0,49.22,,2.433,9.53,,,,,,,,,,,,,,,None,237000000,237000000,,,,,,None,10000000,,,,,2.595,0.1,13000000,23000000,0.51,2020-12-31,49.75,,3878000000.0,721000000,13000000,6000000,,,None,4882000,182319000,,None,,,,,7000000,7449000,177437000,None,0.518,,721000000,13780000,,,,,None,,,,,12.4,25.27,,,,,,,,0.522,,,2025-10-29,annual,0.61,USD,post-market,215000000,,0.0518,0.278,1.0,4.75,216000000,,,,95.52,128.37,19.6078,,,,,,,958000000,,49.22,,153.86,29.66
2025-12-28,HOOD,2.4,4204000000.0,49.22,,2.433,9.53,,,,,,,,,,,,,,,None,93202000,93202000,,,,,,None,5444000,,,,,2.595,0.1,-106930000,-101486000,0.51,2019-12-31,49.75,,3878000000.0,184331000,-107587000,-1018000,,,None,991000,71630000,,None,,,,,-106569000,-106569000,70639000,None,0.518,,291261000,-106930000,,,,,None,,,,,12.4,25.27,,,,,,,,0.522,,,2025-10-29,annual,0.61,USD,post-market,94932000,,0.0518,0.278,1.0,4.75,52105000,,,,95.52,128.37,19.6078,,,,,,,277533000,,49.22,,153.86,29.66
2025-12-28,HOOD,2.4,4204000000.0,49.22,None,2.433,9.53,,None,4331000000,4331000000,,,,,,,,,None,917940660,None,93202000,93202000,399000000,None,15666000000,14872000000,None,None,5444000,,,,,2.595,0.1,-106930000,-101486000,0.51,2025-09-30,49.75,386000000,3878000000.0,184331000,-107587000,-1018000,172000000,172000000,None,991000,71630000,None,None,None,None,None,None,-106569000,-106569000,70639000,None,0.518,,291261000,-106930000,10498000000,16697000000,None,123000000,None,,,,,12.4,25.27,,,,,,,,0.522,,None,2025-10-29,quarterly,0.61,USD,post-market,94932000,-2757000000,0.0518,0.278,1.0,4.75,52105000,15666000000,15666000000,10278000000,95.52,128.37,19.6078,41452000000,39979000000,32762000000,32885000000,1473000000,123000000,277533000,8567000000,49.22,None,153.86,29.66
2025-12-28,HOOD,2.4,4204000000.0,49.22,None,2.433,9.53,,None,4162000000,4162000000,,,,,,,,,None,909127658,None,93202000,93202000,369000000,None,12640000000,10059000000,None,None,5444000,,,,,2.595,0.1,-106930000,-101486000,0.51,2025-06-30,49.75,383000000,3878000000.0,184331000,-107587000,-1018000,191000000,191000000,None,991000,71630000,None,None,None,None,None,None,-106569000,-106569000,70639000,None,0.518,,291261000,-106930000,10236000000,14113000000,None,130000000,None,,,,,12.4,25.27,,,,,,,,0.522,,None,2025-10-29,quarterly,0.61,USD,post-market,94932000,-3313000000,0.0518,0.278,1.0,4.75,52105000,12640000000,12640000000,9376000000,95.52,128.37,19.6078,35324000000,33833000000,27122000000,27252000000,1491000000,130000000,277533000,8072000000,49.22,None,153.86,29.66
2025-12-28,HOOD,2.4,4204000000.0,49.22,None,2.433,9.53,,None,4416000000,4416000000,,,,,,,,,None,909241619,None,93202000,93202000,319000000,None,9098000000,9434000000,None,None,5444000,,,,,2.595,0.1,-106930000,-101486000,0.51,2025-03-31,49.75,292000000,3878000000.0,184331000,-107587000,-1018000,109000000,109000000,None,991000,71630000,None,None,None,None,None,None,-106569000,-106569000,70639000,None,0.518,,291261000,-106930000,5528000000,10014000000,None,133000000,None,,,,,12.4,25.27,,,,,,,,0.522,,None,2025-10-29,quarterly,0.61,USD,post-market,94932000,-3699000000,0.0518,0.278,1.0,4.75,52105000,9098000000,9098000000,6837000000,95.52,128.37,19.6078,27517000000,26215000000,19431000000,19564000000,1302000000,133000000,277533000,7953000000,49.22,None,153.86,29.66
2025-12-28,HOOD,2.4,4204000000.0,49.22,None,2.433,9.53,,None,4332000000,4332000000,,,,,,,,,None,907767796,None,93202000,93202000,397000000,None,7463000000,8710000000,None,None,5444000,,,,,2.595,0.1,-106930000,-101486000,0.51,2024-12-31,49.75,179000000,3878000000.0,184331000,-107587000,-1018000,38000000,38000000,None,991000,71630000,None,None,None,None,None,0,-106569000,-106569000,70639000,None,0.518,,291261000,-106930000,5897000000,10244000000,None,111000000,None,,,,,12.4,25.27,,,,,,,,0.522,,None,2025-10-29,quarterly,0.61,USD,post-market,94932000,-4035000000,0.0518,0.278,1.0,4.75,52105000,7463000000,7463000000,6164000000,95.52,128.37,19.6078,26187000000,25103000000,18104000000,18215000000,1084000000,111000000,277533000,7972000000,49.22,None,153.86,29.66
2025-12-28,HOOD,2.4,4204000000.0,49.22,None,2.433,9.53,,None,4611000000,4611000000,,,,,,,,,None,905544750,None,93202000,93202000,443000000,None,7306000000,5685000000,None,None,5444000,,,,,2.595,0.1,-106930000,-101486000,0.51,2024-09-30,49.75,179000000,3878000000.0,184331000,-107587000,-1018000,39000000,39000000,None,991000,71630000,-225000000,None,None,None,None,0,-106569000,-106569000,70639000,None,0.518,,291261000,-106930000,25877000000,28209000000,None,79000000,None,,,,,12.4,25.27,,,,,,,,0.522,,None,2025-10-29,quarterly,0.61,USD,post-market,94932000,-4951000000,0.0518,0.278,1.0,4.75,52105000,7306000000,7306000000,6432000000,95.52,128.37,19.6078,43245000000,42605000000,35958000000,36037000000,640000000,79000000,277533000,7208000000,49.22,None,153.86,29.66
2025-12-28,HOOD,2.4,4204000000.0,49.22,None,2.433,9.53,,None,4524000000,4524000000,,,,,,,,,None,904490572,None,93202000,93202000,386000000,None,5091000000,5189000000,None,None,5444000,,,,,2.595,0.1,-106930000,-101486000,0.51,2024-06-30,49.75,179000000,3878000000.0,184331000,-107587000,-1018000,45000000,45000000,None,991000,71630000,-31598000000,None,None,None,None,2000000,-106569000,-106569000,70639000,None,0.518,,291261000,-106930000,26262000000,28663000000,None,84000000,None,,,,,12.4,25.27,,,,,,,,0.522,,None,2025-10-29,quarterly,0.61,USD,post-market,94932000,-5101000000,0.0518,0.278,1.0,4.75,52105000,5091000000,5091000000,4731000000,95.52,128.37,19.6078,41346000000,40706000000,34140000000,34224000000,640000000,84000000,277533000,7122000000,49.22,None,153.86,29.66
2025-12-28,HOOD,2.4,4204000000.0,49.22,None,2.433,9.53,,None,4717000000,4717000000,,,,,,,,,None,875319407,None,93202000,93202000,351000000,None,4215000000,4510000000,None,None,5444000,,,,,2.595,0.1,-106930000,-101486000,0.51,2024-03-31,49.75,175000000,3878000000.0,184331000,-107587000,-1018000,46000000,46000000,None,991000,71630000,483000000,None,None,None,None,10000000,-106569000,-106569000,70639000,None,0.518,,291261000,-106930000,31741000000,34547000000,None,90000000,None,,,,,12.4,25.27,,,,,,,,0.522,,None,2025-10-29,quarterly,0.61,USD,post-market,94932000,-5289000000,0.0518,0.278,1.0,4.75,52105000,4215000000,4215000000,4577000000,95.52,128.37,19.6078,46088000000,45545000000,39113000000,39203000000,543000000,90000000,277533000,6885000000,49.22,None,153.86,29.66
2025-12-28,HOOD,2.4,4204000000.0,49.22,None,2.433,9.53,,None,4835000000,4835000000,,,,,,,,,None,883227967,None,93202000,93202000,384000000,None,3547000000,3584000000,None,None,5444000,,,,,2.595,0.1,-106930000,-101486000,0.51,2023-12-31,49.75,175000000,3878000000.0,184331000,-107587000,-1018000,48000000,48000000,None,991000,71630000,None,None,None,None,None,73000000,-106569000,-106569000,70639000,None,0.518,,291261000,-106930000,5056000000,6906000000,None,91000000,None,,,,,12.4,25.27,,,,,,,,0.522,,None,2025-10-29,quarterly,0.61,USD,post-market,94932000,-5446000000,0.0518,0.278,1.0,4.75,52105000,3547000000,3547000000,3607000000,95.52,128.37,19.6078,17624000000,17082000000,10837000000,10928000000,542000000,91000000,277533000,6696000000,49.22,None,153.86,29.66
2025-12-28,HOOD,2.4,4204000000.0,49.22,None,2.433,9.53,,None,4889000000,4889000000,,,,,,,,,None,895108790,None,93202000,93202000,373000000,None,3245000000,3767000000,None,None,5444000,,,,,2.595,0.1,-106930000,-101486000,0.51,2023-09-30,49.75,164000000,3878000000.0,184331000,-107587000,-1018000,53000000,53000000,None,991000,71630000,3798000000,None,None,None,None,118000000,-106569000,-106569000,70639000,None,0.518,,291261000,-106930000,14111000000,16030000000,None,96000000,None,,,,,12.4,25.27,,,,,,,,0.522,,None,2025-10-29,quarterly,0.61,USD,post-market,94932000,-5476000000,0.0518,0.278,1.0,4.75,52105000,3245000000,3245000000,2972000000,95.52,128.37,19.6078,26318000000,25739000000,19648000000,19744000000,579000000,96000000,277533000,6574000000,49.22,None,153.86,29.66
2025-12-28,HOOD,2.4,4204000000.0,49.22,None,2.433,9.53,,None,5829000000,5829000000,,,,,,,,,None,921269749,None,93202000,93202000,236000000,None,2982000000,3430000000,None,None,5444000,,,,,2.595,0.1,-106930000,-101486000,0.51,2023-06-30,49.75,100000000,3878000000.0,184331000,-107587000,-1018000,21000000,21000000,None,991000,71630000,4531000000,None,None,None,None,165000000,-106569000,-106569000,70639000,None,0.518,,291261000,-106930000,16157000000,18138000000,None,117000000,None,,,,,12.4,25.27,,,,,,,,0.522,,131000000,2025-10-29,quarterly,0.61,USD,post-market,94932000,-5391000000,0.0518,0.278,1.0,4.75,52105000,2982000000,2982000000,2690000000,95.52,128.37,19.6078,28660000000,28106000000,21356000000,21473000000,554000000,117000000,277533000,7187000000,49.22,None,153.86,29.66
2025-12-28,HOOD,2.4,4204000000.0,49.22,None,2.433,9.53,,None,5459000000,5459000000,,,,,,,,,None,896924695,None,93202000,93202000,203000000,None,1834000000,3264000000,None,None,5444000,,,,,2.595,0.1,-106930000,-101486000,0.51,2023-03-31,49.75,100000000,3878000000.0,184331000,-107587000,-1018000,23000000,23000000,None,991000,71630000,-2553000000,None,None,None,None,195000000,-106569000,-106569000,70639000,None,0.518,,291261000,-106930000,16114000000,17805000000,None,128000000,None,,,,,12.4,25.27,,,,,,,,0.522,,137000000,2025-10-29,quarterly,0.61,USD,post-market,94932000,-5416000000,0.0518,0.278,1.0,4.75,52105000,2609000000,2609000000,2351000000,95.52,128.37,19.6078,27785000000,27188000000,20617000000,20739000000,597000000,122000000,277533000,7046000000,49.22,None,153.86,29.66
2025-12-28,HOOD,2.4,4204000000.0,49.22,None,2.433,9.53,,None,6339000000,6339000000,,,,,,,,,None,889239632,None,93202000,93202000,185000000,None,1834000000,3294000000,None,None,5444000,,,,,2.595,0.1,-106930000,-101486000,0.51,2022-12-31,49.75,100000000,3878000000.0,184331000,-107587000,-1018000,25000000,25000000,None,991000,71630000,3267000000,None,None,None,None,0,-106569000,-106569000,70639000,None,0.518,,291261000,-106930000,11770000000,14234000000,None,128000000,None,,,,,12.4,25.27,,,,,,,,0.522,,238000000,2025-10-29,quarterly,0.61,USD,post-market,94932000,-4905000000,0.0518,0.278,1.0,4.75,52105000,1834000000,1834000000,1514000000,95.52,128.37,19.6078,23337000000,22917000000,16253000000,16381000000,420000000,128000000,277533000,6956000000,49.22,None,153.86,29.66
2025-12-28,HOOD,2.4,4204000000.0,49.22,None,2.433,9.53,,160000000,6187000000,6187000000,,,,,,,,,None,882356575,None,93202000,93202000,203000000,None,1423000000,4121000000,None,None,5444000,,,,,2.595,0.1,-106930000,-101486000,0.51,2022-09-30,49.75,100000000,3878000000.0,184331000,-107587000,-1018000,27000000,27000000,None,991000,71630000,3235000000,None,None,None,None,None,-106569000,-106569000,70639000,None,0.518,,291261000,-106930000,12637000000,15861000000,None,138000000,None,,,,,12.4,25.27,,,,,,,,0.522,,151000000,2025-10-29,quarterly,0.61,USD,post-market,94932000,-4739000000,0.0518,0.278,1.0,4.75,52105000,1583000000,1445000000,1200000000,95.52,128.37,19.6078,24601000000,24145000000,17509000000,17647000000,456000000,138000000,277533000,6954000000,49.22,None,153.86,29.66
2025-12-28,HOOD,2.4,4204000000.0,49.22,None,2.433,9.53,,154000000,5962000000,5962000000,,,,,,,,,None,874873301,None,93202000,93202000,243000000,None,1367000000,4235000000,None,None,5444000,,,,,2.595,0.1,-106930000,-101486000,0.51,2022-06-30,49.75,100000000,3878000000.0,184331000,-107587000,-1018000,30000000,30000000,None,991000,71630000,-9000000,None,None,None,None,None,-106569000,-106569000,70639000,None,0.518,,291261000,-106930000,12505000000,15767000000,None,132000000,None,,,,,12.4,25.27,,,,,,,,0.522,,170000000,2025-10-29,quarterly,0.61,USD,post-market,94932000,-4564000000,0.0518,0.278,1.0,4.75,52105000,1521000000,1389000000,1343000000,95.52,128.37,19.6078,24548000000,24045000000,17399000000,17531000000,503000000,132000000,277533000,7017000000,49.22,None,153.86,29.66
2025-12-28,HOOD,2.4,4204000000.0,49.22,None,2.433,9.53,,183000000,6191000000,6191000000,,,,,,,,,None,867769168,None,93202000,93202000,249000000,None,2151000000,5339000000,None,None,5444000,,,,,2.595,0.1,-106930000,-101486000,0.51,2022-03-31,49.75,100000000,3878000000.0,184331000,-107587000,-1018000,32000000,32000000,None,991000,71630000,4827000000,None,None,None,None,None,-106569000,-106569000,70639000,None,0.518,,291261000,-106930000,4856000000,9158000000,None,160000000,None,,,,,12.4,25.27,,,,,,,,0.522,,321000000,2025-10-29,quarterly,0.61,USD,post-market,94932000,-4269000000,0.0518,0.278,1.0,4.75,52105000,2334000000,2174000000,1969000000,95.52,128.37,19.6078,18872000000,18355000000,11581000000,11741000000,517000000,160000000,277533000,7131000000,49.22,None,153.86,29.66
2025-12-28,HOOD,2.4,4204000000.0,49.22,None,2.433,9.53,,None,6253000000,6253000000,,,,,,,,,86000,863912613,None,93202000,93202000,252000000,None,3651035000,6727000000,None,None,5444000,,,,,2.595,0.1,-106930000,-101486000,0.51,2021-12-31,49.75,101000000,3878000000.0,184331000,-107587000,-1018000,34000000,34000000,None,991000,71630000,-42130000,None,None,None,None,None,-106569000,-106569000,70639000,None,0.518,,291261000,-106930000,4469000000,8444000000,None,128745000,None,,,,,12.4,25.27,,,,,,,,0.522,,146419000,2025-10-29,quarterly,0.61,USD,post-market,94932000,-3877000000,0.0518,0.278,1.0,4.75,52105000,3651000000,3651000000,1834000000,95.52,128.37,19.6078,19769000000,19283000000,12347000000,12476000000,486000000,129000000,277533000,7293000000,49.22,None,153.86,29.66
2025-12-28,HOOD,2.4,4204000000.0,49.22,None,2.433,9.53,,None,6166705000,6166705000,,,,,,,,,86000,855385082,None,93202000,93202000,237147000,None,3129650000,6224459000,None,None,5444000,,,,,2.595,0.1,-106930000,-101486000,0.51,2021-09-30,49.75,95564000,3878000000.0,184331000,-107587000,-1018000,35227000,35227000,None,991000,71630000,4784519000,None,None,None,None,None,-106569000,-106569000,70639000,None,0.518,,291261000,-106930000,4904792000,8431621000,None,134368000,None,,,,,12.4,25.27,,,,,,,,0.522,,114666000,2025-10-29,quarterly,0.61,USD,post-market,94932000,-3453268000,0.0518,0.278,1.0,4.75,52105000,3129650000,3129650000,1553740000,95.52,128.37,19.6078,19317368000,18849696000,11798418000,11932786000,467672000,134368000,277533000,7384582000,49.22,None,153.86,29.66
2025-12-28,HOOD,2.4,4204000000.0,49.22,None,2.433,9.53,,None,5077752000,5077752000,,,,,,,,,1000,850178840,None,93202000,93202000,292851000,None,2642900000,5633435000,None,None,5444000,,,,,2.595,0.1,-106930000,-101486000,0.51,2021-06-30,49.75,None,3878000000.0,184331000,-107587000,-1018000,None,None,None,991000,71630000,5714210000,None,None,5189783000,None,None,-106569000,-106569000,70639000,None,0.518,,291261000,-106930000,5739971000,9304525000,None,463548000,None,,,,,12.4,25.27,,,,,,,,0.522,,145778000,2025-10-29,quarterly,0.61,USD,post-market,94932000,-2136571000,0.0518,0.278,1.0,4.75,52105000,7832683000,2642900000,1449729000,95.52,128.37,19.6078,18088582000,17900887000,12240276000,20073346000,187695000,7833070000,277533000,-1984764000,49.22,None,153.86,29.66
2025-12-28,HOOD,2.4,4204000000.0,49.22,None,2.433,9.53,,None,4794546000,4794546000,,,,,,,,,1000,850178840,None,93202000,93202000,231222000,None,2031134000,5542535000,None,None,5444000,,,,,2.595,0.1,-106930000,-101486000,0.51,2021-03-31,49.75,None,3878000000.0,184331000,-107587000,-1018000,None,None,None,991000,71630000,3418307000,None,None,4675082000,None,None,-106569000,-106569000,70639000,None,0.518,,291261000,-106930000,3453658000,7046580000,None,425922000,None,,,,,12.4,25.27,,,,,,,,0.522,,109423000,2025-10-29,quarterly,0.61,USD,post-market,94932000,-1634906000,0.0518,0.278,1.0,4.75,52105000,6706216000,2031134000,1176509000,95.52,128.37,19.6078,15104493000,14967248000,9308936000,16589679000,137245000,7280743000,277533000,-1485186000,49.22,None,153.86,29.66
2025-12-28,HOOD,2.4,4204000000.0,49.22,None,2.433,9.53,,None,1402629000,1402629000,,,,,,,,,1000,850178840,None,93202000,93202000,104649000,None,None,3478643000,None,None,5444000,,,,,2.595,0.1,-106930000,-101486000,0.51,2020-12-31,49.75,None,3878000000.0,184331000,-107587000,-1018000,185000,185000,None,991000,71630000,5168803000,None,None,None,None,None,-106569000,-106569000,70639000,None,0.518,,291261000,-106930000,5188829000,6790278000,None,48012000,None,,,,,12.4,25.27,,,,,,,,0.522,,None,2025-10-29,quarterly,0.61,USD,post-market,94932000,-190103000,0.0518,0.278,1.0,4.75,52105000,1921118000,1921118000,802483000,95.52,128.37,19.6078,10988474000,10872584000,8816045000,11043796000,115890000,2227751000,277533000,-55322000,49.22,None,153.86,29.66
2025-12-28,HOOD,2.4,4204000000.0,49.22,None,2.433,9.53,,None,1402629000,1402629000,,,,,,,,,1000,850178840,None,93202000,93202000,None,None,None,3354142000,None,None,5444000,,,,,2.595,0.1,-106930000,-101486000,0.51,2020-09-30,49.75,None,3878000000.0,184331000,-107587000,-1018000,185000,185000,None,991000,71630000,None,None,None,None,None,None,-106569000,-106569000,70639000,None,0.518,,291261000,-106930000,6115813000,8816045000,None,None,None,,,,,12.4,25.27,,,,,,,,0.522,,None,2025-10-29,quarterly,0.61,USD,post-market,94932000,-190103000,0.0518,0.278,1.0,4.75,52105000,None,None,None,95.52,128.37,19.6078,10988474000,10872584000,8816045000,11043796000,115890000,2227751000,277533000,-55322000,49.22,None,153.86,29.66
2025-12-28,HOOD,2.4,4204000000.0,49.22,None,2.433,9.53,,None,None,None,,,,,,,,,None,850178840,None,93202000,93202000,None,None,None,None,None,None,5444000,,,,,2.595,0.1,-106930000,-101486000,0.51,2020-06-30,49.75,None,3878000000.0,184331000,-107587000,-1018000,None,None,None,991000,71630000,None,None,None,None,None,None,-106569000,-106569000,70639000,None,0.518,,291261000,-106930000,None,None,None,None,None,,,,,12.4,25.27,,,,,,,,0.522,,None,2025-10-29,quarterly,0.61,USD,post-market,94932000,None,0.0518,0.278,1.0,4.75,52105000,None,None,None,95.52,128.37,19.6078,None,None,None,None,None,None,277533000,None,49.22,None,153.86,29.66
2025-12-28,HOOD,2.4,4204000000.0,49.22,None,2.433,9.53,,None,None,None,,,,,,,,,None,850178840,None,93202000,93202000,None,None,None,None,None,None,5444000,,,,,2.595,0.1,-106930000,-101486000,0.51,2020-03-31,49.75,None,3878000000.0,184331000,-107587000,-1018000,None,None,None,991000,71630000,None,None,None,None,None,None,-106569000,-106569000,70639000,None,0.518,,291261000,-106930000,None,None,None,None,None,,,,,12.4,25.27,,,,,,,,0.522,,None,2025-10-29,quarterly,0.61,USD,post-market,94932000,None,0.0518,0.278,1.0,4.75,52105000,None,None,None,95.52,128.37,19.6078,None,None,None,-815363000,None,-815363000,277533000,815363000,49.22,None,153.86,29.66
2025-12-28,HOOD,2.4,4204000000.0,49.22,None,2.433,9.53,,None,644050000,644050000,,,,,,,,,912412000,850178840,None,93202000,93202000,None,None,None,660885000,None,None,5444000,,,,,2.595,0.1,-106930000,-101486000,0.51,2019-12-31,49.75,None,3878000000.0,184331000,-107587000,-1018000,None,None,None,991000,71630000,None,None,None,None,None,None,-106569000,-106569000,70639000,None,0.518,,291261000,-106930000,-1304935000,-684429000,None,None,None,,,,,12.4,25.27,,,,,,,,0.522,,None,2025-10-29,quarterly,0.61,None,post-market,94932000,-196677000,0.0518,0.278,1.0,4.75,52105000,711829000,684429000,None,95.52,128.37,19.6078,3944400000,None,None,3129037000,None,None,277533000,815363000,49.22,None,153.86,29.66
2025-12-28,HOOD,2.4,4204000000.0,49.22,None,2.433,9.53,,None,None,None,,,,,,,,,None,850178840,None,93202000,93202000,None,None,None,None,None,None,5444000,,,,,2.595,0.1,-106930000,-101486000,0.51,2019-09-30,49.75,None,3878000000.0,184331000,-107587000,-1018000,None,None,None,991000,71630000,None,None,None,None,None,None,-106569000,-106569000,70639000,None,0.518,,291261000,-106930000,None,None,None,None,None,,,,,12.4,25.27,,,,,,,,0.522,,None,2025-10-29,quarterly,0.61,None,post-market,94932000,None,0.0518,0.278,1.0,4.75,52105000,None,None,None,95.52,128.37,19.6078,None,None,None,None,None,None,277533000,None,49.22,None,153.86,29.66
2025-12-28,HOOD,2.4,4204000000.0,49.22,None,2.433,9.53,,None,None,None,,,,,,,,,None,850178840,None,93202000,93202000,None,None,None,None,None,None,5444000,,,,,2.595,0.1,-106930000,-101486000,0.51,2019-06-30,49.75,None,3878000000.0,184331000,-107587000,-1018000,None,None,None,991000,71630000,None,None,None,None,None,None,-106569000,-106569000,70639000,None,0.518,,291261000,-106930000,None,None,None,None,None,,,,,12.4,25.27,,,,,,,,0.522,,None,2025-10-29,quarterly,0.61,None,post-market,94932000,None,0.0518,0.278,1.0,4.75,52105000,None,None,None,95.52,128.37,19.6078,None,None,None,None,None,None,277533000,None,49.22,None,153.86,29.66
2025-12-28,HOOD,2.4,4204000000.0,49.22,None,2.433,9.53,,None,None,None,,,,,,,,,None,850178840,None,93202000,93202000,None,None,None,None,None,None,5444000,,,,,2.595,0.1,-106930000,-101486000,0.51,2019-03-31,49.75,None,3878000000.0,184331000,-107587000,-1018000,None,None,None,991000,71630000,None,None,None,None,None,None,-106569000,-106569000,70639000,None,0.518,,291261000,-106930000,None,None,None,None,None,,,,,12.4,25.27,,,,,,,,0.522,,None,2025-10-29,quarterly,0.61,None,post-market,94932000,None,0.0518,0.278,1.0,4.75,52105000,None,None,None,95.52,128.37,19.6078,None,None,None,None,None,None,277533000,None,49.22,None,153.86,29.66
