date,symbol,eps,revenue_ttm,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,stockbasedcompensation,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,treasurystock,week_52_high,week_52_low
2026-04-16,LQDA,-0.8,158320000.0,None,0.457,0.513,133891,567938,1438712,1438712,30686238,-133891,16491814,None,None,None,None,9558,554,5087755,None,918778,918778,2407244,None,2898101,1238720,None,None,651560,519888,None,None,None,0.0,-0.0422,-15847897,-15196337,0.1922,2019-12-31,30.58,None,145078000.0,12298211,-15933762,14906,None,None,None,85865,14906,1,None,None,5215559,None,None,-14492441,-15933762,-70959,None,0.215,-14060533,28161014,-15862803,468666,3117892,None,None,None,None,None,None,None,76.38,21.54,None,None,None,None,None,31022699,None,-0.435,None,4347711,2026-03-12,quarterly,0.15,USD,pre-market,23319886,-84259071,-0.115,-1.111,30.55,1.84,4841128,8681603,3222613,None,29.22,37.01,837011,-21.9563,8486533,3146098,12090966,26731736,5340435,14640770,13216989,-18245203,None,46.67,11.85
2026-04-16,LQDA,-0.8,158320000.0,None,0.457,0.513,635972,567938,1438712,1438712,-227931,-635972,-12816171,None,None,None,None,1882,554,5087755,None,918778,918778,2407244,None,2898101,1238720,None,None,651560,820589,None,None,None,0.0,-0.0422,-15847897,-15196337,0.1922,2019-09-30,30.58,None,145078000.0,12298211,-15933762,14906,None,None,None,85865,14906,1,None,None,5215559,None,None,-13423059,-15933762,-70959,None,0.215,-11952268,28161014,-15862803,468666,3117892,None,None,None,None,None,None,None,76.38,21.54,None,None,None,None,None,-7479,None,-0.435,None,4347711,2026-03-12,quarterly,0.15,USD,pre-market,23319886,-84259071,-0.115,-1.111,30.55,1.84,4841128,8681603,3222613,None,29.22,37.01,830502,-21.9563,8486533,3146098,12090966,26731736,5340435,14640770,13216989,-18245203,None,46.67,11.85
2026-04-16,LQDA,-0.8,158320000.0,None,0.457,0.513,834917,567938,1438712,1438712,4307353,-834917,-8689044,None,None,None,None,-954,554,5087755,None,918778,918778,2407244,None,2898101,1238720,None,None,651560,618231,None,None,None,0.0,-0.0422,-15847897,-15196337,0.1922,2019-06-30,30.58,None,145078000.0,12298211,-15933762,14906,None,None,None,85865,14906,1,None,None,5215559,None,None,-5901166,-15933762,-70959,None,0.215,-12161480,28161014,-15862803,468666,3117892,None,None,None,None,None,None,None,76.38,21.54,None,None,None,None,None,-437119,None,-0.435,None,4347711,2026-03-12,quarterly,0.15,USD,pre-market,23319886,-84259071,-0.115,-1.111,30.55,1.84,4841128,8681603,3222613,None,29.22,37.01,821845,-21.9563,8486533,3146098,12090966,26731736,5340435,14640770,13216989,-18245203,None,46.67,11.85
2026-04-16,LQDA,-0.8,158320000.0,None,0.457,0.513,245319,567938,1438712,1438712,31628468,-245319,21274794,None,-261220968,None,None,262071,554,5087755,None,918778,918778,2407244,None,2898101,1238720,None,None,651560,609034,None,None,None,0.0,-0.0422,-15847897,-15196337,0.1922,2019-03-31,30.58,None,145078000.0,12298211,-15933762,14906,None,None,None,85865,14906,1,None,None,5215559,None,None,-13766789,-15933762,-70959,None,0.215,-10108355,28161014,-15862803,468666,3117892,None,None,None,None,None,None,None,76.38,21.54,None,None,None,None,None,31849401,None,-0.435,None,4347711,2026-03-12,quarterly,0.15,USD,pre-market,23319886,-84259071,-0.115,-1.111,30.55,1.84,4841128,8681603,3222613,None,29.22,37.01,886985,-21.9563,8486533,3146098,12090966,26731736,5340435,14640770,13216989,-18245203,None,46.67,11.85
2026-04-16,LQDA,-0.8,158320000.0,None,0.457,0.513,101073,567938,1438712,1438712,448827,-101073,None,None,-1349708263,None,None,None,554,5087755,None,918778,918778,2407244,None,2898101,1238720,None,None,651560,408117,None,None,None,0.0,-0.0422,-15847897,-15196337,0.1922,2018-12-31,30.58,None,145078000.0,12298211,-15933762,14906,None,None,None,85865,14906,1,None,None,5215559,None,None,-9685735,-15933762,-70959,None,0.215,-8328559,28161014,-15862803,468666,3117892,None,None,None,None,None,None,None,76.38,21.54,None,None,None,None,None,72762660,None,-0.435,None,4347711,2026-03-12,quarterly,0.15,USD,pre-market,23319886,-84259071,-0.115,-1.111,30.55,1.84,4841128,8681603,3222613,None,29.22,37.01,469574,-21.9563,8486533,3146098,12090966,26731736,5340435,14640770,13216989,-18245203,None,46.67,11.85
2026-04-16,LQDA,-0.8,158320000.0,None,0.457,0.513,139891,567938,1438712,1438712,44703873,-139891,None,None,0,None,None,None,554,5087755,None,918778,918778,2407244,None,2898101,1238720,None,None,651560,409616,0,0,None,0.0,-0.0422,-15847897,-15196337,0.1922,2018-09-30,30.58,None,145078000.0,12298211,-15933762,14906,None,None,None,85865,14906,1,None,None,5215559,None,None,-9673013,-15933762,-70959,None,0.215,-6280261,28161014,-15862803,468666,3117892,None,None,None,None,None,None,None,76.38,21.54,None,None,None,None,None,72714480,None,-0.435,None,4347711,2026-03-12,quarterly,0.15,USD,pre-market,23319886,-84259071,-0.115,-1.111,30.55,1.84,4841128,8681603,3222613,None,29.22,37.01,864352,-21.9563,8486533,3146098,12090966,26731736,5340435,14640770,13216989,-18245203,None,46.67,11.85
2026-04-16,LQDA,-0.8,158320000.0,None,0.457,0.513,372912,567938,1438712,1438712,-767361,-372912,None,None,0,None,None,None,554,5087755,None,918778,918778,2407244,None,2898101,1238720,None,None,651560,401080,0,0,None,0.0,-0.0422,-15847897,-15196337,0.1922,2018-06-30,30.58,None,145078000.0,12298211,-15933762,14906,None,None,None,85865,14906,1,None,None,5215559,None,None,-6268924,-15933762,-70959,None,0.215,-7221454,28161014,-15862803,468666,3117892,None,None,None,None,None,None,None,76.38,21.54,None,None,None,None,None,25322060,None,-0.435,None,4347711,2026-03-12,quarterly,0.15,USD,pre-market,23319886,-84259071,-0.115,-1.111,30.55,1.84,4841128,8681603,3222613,None,29.22,37.01,519835,-21.9563,8486533,3146098,12090966,26731736,5340435,14640770,13216989,-18245203,None,46.67,11.85
2026-04-16,LQDA,-0.8,158320000.0,None,0.457,0.513,257067,567938,1438712,1438712,24432145,-257067,None,None,None,None,None,None,554,5087755,None,918778,918778,2407244,None,2898101,1238720,None,None,651560,324854,None,None,None,0.0,-0.0422,-15847897,-15196337,0.1922,2018-03-31,30.58,None,145078000.0,12298211,-15933762,14906,None,None,None,85865,14906,1,None,None,5215559,None,None,-27508187,-15933762,-70959,None,0.215,-10000261,28161014,-15862803,468666,3117892,None,None,None,None,None,None,None,76.38,21.54,None,None,None,None,None,150689,None,-0.435,None,4347711,2026-03-12,quarterly,0.15,USD,pre-market,23319886,-84259071,-0.115,-1.111,30.55,1.84,4841128,8681603,3222613,None,29.22,37.01,341314,-21.9563,8486533,3146098,12090966,26731736,5340435,14640770,13216989,-18245203,None,46.67,11.85
2026-04-16,LQDA,-0.8,158320000.0,None,0.457,0.513,1294112,567938,1438712,1438712,3885560,-1294112,None,None,None,None,None,None,554,5087755,None,918778,918778,2407244,None,2898101,1238720,None,None,651560,257688,None,None,None,0.0,-0.0422,-15847897,-15196337,0.1922,2017-12-31,30.58,None,145078000.0,12298211,-15933762,14906,None,None,None,85865,14906,1,None,None,5215559,None,None,8210119,-15933762,-70959,None,0.215,-4661926,28161014,-15862803,468666,3117892,None,None,None,None,None,None,None,76.38,21.54,None,None,None,None,None,-47892,None,-0.435,None,4347711,2026-03-12,quarterly,0.15,USD,pre-market,23319886,-84259071,-0.115,-1.111,30.55,1.84,4841128,8681603,3222613,None,29.22,37.01,82079,-21.9563,8486533,3146098,12090966,26731736,5340435,14640770,13216989,-18245203,None,46.67,11.85
2026-04-16,LQDA,-0.8,158320000.0,None,0.457,0.513,1038909,567938,1438712,1438712,9312241,-1038909,None,None,1726873,None,None,None,554,5087755,None,918778,918778,2407244,None,2898101,1238720,None,None,651560,226646,None,None,None,0.0,-0.0422,-15847897,-15196337,0.1922,2017-09-30,30.58,None,145078000.0,12298211,-15933762,14906,None,None,None,85865,14906,1,None,None,5215559,None,None,-19236614,-15933762,-70959,None,0.215,-5253428,28161014,-15862803,468666,3117892,None,None,None,None,None,None,None,76.38,21.54,None,None,None,None,None,None,None,-0.435,None,4347711,2026-03-12,quarterly,0.15,USD,pre-market,23319886,-84259071,-0.115,-1.111,30.55,1.84,4841128,8681603,3222613,None,29.22,37.01,218661,-21.9563,8486533,3146098,12090966,26731736,5340435,14640770,13216989,-18245203,None,46.67,11.85
2026-04-16,LQDA,-0.8,158320000.0,None,0.457,0.513,160202,567938,1438712,1438712,-87024,-160202,None,None,None,None,None,None,554,5087755,None,918778,918778,2407244,None,2898101,1238720,None,None,651560,224531,None,None,None,0.0,-0.0422,-15847897,-15196337,0.1922,2017-06-30,30.58,None,145078000.0,12298211,-15933762,14906,None,None,None,85865,14906,1,None,None,5215559,None,None,-8291000,-15933762,-70959,None,0.215,-5332927,28161014,-15862803,468666,3117892,None,None,None,None,None,None,None,76.38,21.54,None,None,None,None,None,None,None,-0.435,None,4347711,2026-03-12,quarterly,0.15,USD,pre-market,23319886,-84259071,-0.115,-1.111,30.55,1.84,4841128,8681603,3222613,None,29.22,37.01,86153,-21.9563,8486533,3146098,12090966,26731736,5340435,14640770,13216989,-18245203,None,46.67,11.85
2026-04-16,LQDA,-0.8,158320000.0,None,0.457,0.513,50841,567938,1438712,1438712,15703908,-50841,None,None,None,None,None,None,554,5087755,None,918778,918778,2407244,None,2898101,1238720,None,None,651560,223066,None,None,None,0.0,-0.0422,-15847897,-15196337,0.1922,2017-03-31,30.58,None,145078000.0,12298211,-15933762,14906,None,None,None,85865,14906,1,None,None,5215559,None,None,-9836746,-15933762,-70959,None,0.215,-9042073,28161014,-15862803,468666,3117892,None,None,None,None,None,None,None,76.38,21.54,None,None,None,None,None,5434,None,-0.435,None,4347711,2026-03-12,quarterly,0.15,USD,pre-market,23319886,-84259071,-0.115,-1.111,30.55,1.84,4841128,8681603,3222613,None,29.22,37.01,127199,-21.9563,8486533,3146098,12090966,26731736,5340435,14640770,13216989,-18245203,None,46.67,11.85
2026-04-16,LQDA,-0.8,158320000.0,None,0.457,0.513,2885000,567938,1438712,1438712,6110000,-2885159,None,None,None,None,None,None,554,5087755,None,918778,918778,2407244,None,2898101,1238720,None,None,651560,651560,None,None,None,0.0,-0.0422,-15847897,-15196337,0.1922,2016-12-31,30.58,None,145078000.0,12298211,-15933762,14906,None,None,None,85865,14906,1,None,None,5215559,None,None,-15933762,-15933762,-70959,None,0.215,-13946701,28161014,-15862803,468666,3117892,None,None,None,None,None,None,None,76.38,21.54,None,None,None,None,None,445468,None,-0.435,None,4347711,2026-03-12,quarterly,0.15,USD,pre-market,23319886,-84259071,-0.115,-1.111,30.55,1.84,4841128,8681603,3222613,None,29.22,37.01,None,-21.9563,8486533,3146098,12090966,26731736,5340435,14640770,13216989,-18245203,None,46.67,11.85
2026-04-16,LQDA,-0.8,158320000.0,None,0.457,0.513,4336000,567938,1438712,1438712,59727000,-6336000,None,None,-22988000,None,None,None,554,5087755,None,918778,918778,2407244,None,2898101,1238720,None,None,651560,1528000,None,None,None,0.0,-0.0422,-15847897,-15196337,0.1922,2025-12-31,30.58,None,145078000.0,12298211,-15933762,14906,None,None,None,85865,14906,1,None,None,5215559,None,None,-68924000,-15933762,-70959,None,0.215,-35686000,28161014,-15862803,468666,3117892,None,None,None,None,None,None,None,76.38,21.54,None,None,None,None,None,None,None,-0.435,None,4347711,2026-03-12,annual,0.15,USD,pre-market,23319886,-84259071,-0.115,-1.111,30.55,1.84,4841128,8681603,3222613,None,29.22,37.01,29472000,-21.9563,8486533,3146098,12090966,26731736,5340435,14640770,13216989,-18245203,None,46.67,11.85
2026-04-16,LQDA,-0.8,158320000.0,None,0.457,0.513,4949000,567938,1438712,1438712,194663000,-8441000,None,None,-241000,None,None,None,554,5087755,None,918778,918778,2407244,None,2898101,1238720,None,None,651560,2197000,None,None,None,0.0,-0.0422,-15847897,-15196337,0.1922,2024-12-31,30.58,None,145078000.0,12298211,-15933762,14906,None,None,None,85865,14906,1,None,None,5215559,None,None,-130394000,-15933762,-70959,None,0.215,-93422000,28161014,-15862803,468666,3117892,None,None,None,None,None,None,None,76.38,21.54,None,None,None,None,None,None,None,-0.435,None,4347711,2026-03-12,annual,0.15,USD,pre-market,23319886,-84259071,-0.115,-1.111,30.55,1.84,4841128,8681603,3222613,None,29.22,37.01,18806000,-21.9563,8486533,3146098,12090966,26731736,5340435,14640770,13216989,-18245203,None,46.67,11.85
2026-04-16,LQDA,-0.8,158320000.0,None,0.457,0.513,1290000,567938,1438712,1438712,43248000,-11288000,None,None,0,None,None,None,554,5087755,None,918778,918778,2407244,None,2898101,1238720,None,None,651560,2178000,None,None,None,0.0,-0.0422,-15847897,-15196337,0.1922,2023-12-31,30.58,None,145078000.0,12298211,-15933762,14906,None,None,None,85865,14906,1,None,None,5215559,None,None,-78502000,-15933762,-70959,None,0.215,-41564000,28161014,-15862803,468666,3117892,None,None,None,None,None,None,None,76.38,21.54,None,None,None,None,None,None,None,-0.435,None,4347711,2026-03-12,annual,0.15,USD,pre-market,23319886,-84259071,-0.115,-1.111,30.55,1.84,4841128,8681603,3222613,None,29.22,37.01,10089000,-21.9563,8486533,3146098,12090966,26731736,5340435,14640770,13216989,-18245203,None,46.67,11.85
2026-04-16,LQDA,-0.8,158320000.0,None,0.457,0.513,592000,567938,1438712,1438712,64964000,-587000,None,None,None,None,None,None,554,5087755,None,918778,918778,2407244,None,2898101,1238720,None,None,651560,3647000,None,None,None,0.0,-0.0422,-15847897,-15196337,0.1922,2022-12-31,30.58,None,145078000.0,12298211,-15933762,14906,None,None,None,85865,14906,1,None,None,5215559,None,None,-41015000,-15933762,-70959,None,0.215,-28588000,28161014,-15862803,468666,3117892,None,None,None,None,None,None,None,76.38,21.54,None,None,None,None,None,None,None,-0.435,None,4347711,2026-03-12,annual,0.15,USD,pre-market,23319886,-84259071,-0.115,-1.111,30.55,1.84,4841128,8681603,3222613,None,29.22,37.01,9298000,-21.9563,8486533,3146098,12090966,26731736,5340435,14640770,13216989,-18245203,None,46.67,11.85
2026-04-16,LQDA,-0.8,158320000.0,None,0.457,0.513,107000,567938,1438712,1438712,26320000,-107000,None,None,-1730154,None,None,None,554,5087755,None,918778,918778,2407244,None,2898101,1238720,None,None,651560,5612000,None,None,None,0.0,-0.0422,-15847897,-15196337,0.1922,2021-12-31,30.58,None,145078000.0,12298211,-15933762,14906,None,None,None,85865,14906,1,None,None,5215559,None,None,-34579000,-15933762,-70959,None,0.215,-34035000,28161014,-15862803,468666,3117892,None,None,None,None,None,None,None,76.38,21.54,None,None,None,None,None,None,None,-0.435,None,4347711,2026-03-12,annual,0.15,USD,pre-market,23319886,-84259071,-0.115,-1.111,30.55,1.84,4841128,8681603,3222613,None,29.22,37.01,6746000,-21.9563,8486533,3146098,12090966,26731736,5340435,14640770,13216989,-18245203,None,46.67,11.85
2026-04-16,LQDA,-0.8,158320000.0,None,0.457,0.513,752086,567938,1438712,1438712,63416696,247914,None,None,None,None,None,None,554,5087755,None,918778,918778,2407244,None,2898101,1238720,None,None,651560,3129579,None,None,None,0.0,-0.0422,-15847897,-15196337,0.1922,2020-12-31,30.58,None,145078000.0,12298211,-15933762,14906,None,None,None,85865,14906,1,None,None,5215559,None,None,-59762769,-15933762,-70959,None,0.215,-54144507,28161014,-15862803,468666,3117892,None,None,None,None,None,None,None,76.38,21.54,None,None,None,None,None,None,None,-0.435,None,4347711,2026-03-12,annual,0.15,USD,pre-market,23319886,-84259071,-0.115,-1.111,30.55,1.84,4841128,8681603,3222613,None,29.22,37.01,3954000,-21.9563,8486533,3146098,12090966,26731736,5340435,14640770,13216989,-18245203,None,46.67,11.85
2026-04-16,LQDA,-0.8,158320000.0,None,0.457,0.513,1850099,567938,1438712,1438712,66394166,-1850099,16261393,None,-272557,None,None,272557,554,5087755,None,918778,918778,2407244,None,2898101,1238720,None,None,651560,2567742,None,None,None,0.0,-0.0422,-15847897,-15196337,0.1922,2019-12-31,30.58,None,145078000.0,12298211,-15933762,14906,None,None,None,85865,14906,1,None,None,5215559,None,None,-47583455,-15933762,-70959,None,0.215,-48282674,28161014,-15862803,468666,3117892,None,None,None,None,None,None,None,76.38,21.54,None,None,None,None,None,62427502,None,-0.435,None,4347711,2026-03-12,annual,0.15,USD,pre-market,23319886,-84259071,-0.115,-1.111,30.55,1.84,4841128,8681603,3222613,None,29.22,37.01,3376305,-21.9563,8486533,3146098,12090966,26731736,5340435,14640770,13216989,-18245203,None,46.67,11.85
2026-04-16,LQDA,-0.8,158320000.0,None,0.457,0.513,870943,567938,1438712,1438712,68817484,-870943,None,None,-1346987000,None,None,None,554,5087755,None,918778,918778,2407244,None,2898101,1238720,None,None,651560,1543667,None,None,None,0.0,-0.0422,-15847897,-15196337,0.1922,2018-12-31,30.58,None,145078000.0,12298211,-15933762,14906,None,None,None,85865,14906,1,None,None,5215559,None,None,-53135859,-15933762,-70959,None,0.215,-31830535,28161014,-15862803,468666,3117892,None,None,None,None,None,None,None,76.38,21.54,None,None,None,None,None,72762660,None,-0.435,None,4347711,2026-03-12,annual,0.15,USD,pre-market,23319886,-84259071,-0.115,-1.111,30.55,1.84,4841128,8681603,3222613,None,29.22,37.01,2195075,-21.9563,8486533,3146098,12090966,26731736,5340435,14640770,13216989,-18245203,None,46.67,11.85
2026-04-16,LQDA,-0.8,158320000.0,None,0.457,0.513,2544064,567938,1438712,1438712,28814685,-2544064,None,None,None,None,None,None,554,5087755,None,918778,918778,2407244,None,2898101,1238720,None,None,651560,931931,None,None,None,0.0,-0.0422,-15847897,-15196337,0.1922,2017-12-31,30.58,None,145078000.0,12298211,-15933762,14906,None,None,None,85865,14906,1,None,None,5215559,None,None,-29154240,-15933762,-70959,None,0.215,-24290354,28161014,-15862803,468666,3117892,None,None,None,None,None,None,None,76.38,21.54,None,None,None,None,None,96700,None,-0.435,None,4347711,2026-03-12,annual,0.15,USD,pre-market,23319886,-84259071,-0.115,-1.111,30.55,1.84,4841128,8681603,3222613,None,29.22,37.01,514092,-21.9563,8486533,3146098,12090966,26731736,5340435,14640770,13216989,-18245203,None,46.67,11.85
2026-04-16,LQDA,-0.8,158320000.0,None,0.457,0.513,2885159,567938,1438712,1438712,6109593,-2885159,None,None,None,None,None,None,554,5087755,None,918778,918778,2407244,None,2898101,1238720,None,None,651560,651560,None,None,None,0.0,-0.0422,-15847897,-15196337,0.1922,2016-12-31,30.58,None,145078000.0,12298211,-15933762,14906,None,None,None,85865,14906,1,None,None,5215559,None,None,-15933762,-15933762,-70959,None,0.215,-13946701,28161014,-15862803,468666,3117892,None,None,None,None,None,None,None,76.38,21.54,None,None,None,None,None,445470,None,-0.435,None,4347711,2026-03-12,annual,0.15,USD,pre-market,23319886,-84259071,-0.115,-1.111,30.55,1.84,4841128,8681603,3222613,None,29.22,37.01,347444,-21.9563,8486533,3146098,12090966,26731736,5340435,14640770,13216989,-18245203,None,46.67,11.85
