date,symbol,eps,revenue_ttm,pe_ratio,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,peg_ratio,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,trailing_pe,treasurystock,week_52_high,week_52_low
2018-12-31,UBER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.86,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-15,,-1.86,,post-market,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-31,UBER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,-2.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-05-30,,-2.23,,post-market,,,,,,,,,,,,,1.3274,,,,,,,,,,,,
2019-06-30,UBER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.58,,,-3.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-08-08,,-4.77,,post-market,,,,,,,,,,,,,-49.5298,,,,,,,,,,,,
2019-09-30,UBER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,,,-0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-11-04,,-0.68,,post-market,,,,,,,,,,,,,16.0494,,,,,,,,,,,,
2019-12-31,UBER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,-0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-06,,-0.64,,post-market,,,,,,,,,,,,,5.8824,,,,,,,,,,,,
2020-03-31,UBER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24,,,-0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-05-07,,-0.64,,post-market,,,,,,,,,,,,,27.2727,,,,,,,,,,,,
2020-06-30,UBER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,-0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-08-06,,-0.8,,post-market,,,,,,,,,,,,,6.9767,,,,,,,,,,,,
2020-09-30,UBER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,-0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-11-05,,-0.62,,post-market,,,,,,,,,,,,,4.6154,,,,,,,,,,,,
2020-12-31,UBER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,-0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-02-10,,-0.54,,post-market,,,,,,,,,,,,,3.5714,,,,,,,,,,,,
2021-03-31,UBER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,-0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-05-05,,0.26,,post-market,,,,,,,,,,,,,148.1481,,,,,,,,,,,,
2021-06-30,UBER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32,,,-0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-04,,-0.19,,post-market,,,,,,,,,,,,,62.7451,,,,,,,,,,,,
2021-09-30,UBER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,,,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-04,,-0.22,,post-market,,,,,,,,,,,,,26.6667,,,,,,,,,,,,
2021-12-31,UBER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,,,-0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-09,,-0.26,,post-market,,,,,,,,,,,,,25.7143,,,,,,,,,,,,
2022-03-31,UBER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-05-04,,-0.18,,pre-market,,,,,,,,,,,,,25.0,,,,,,,,,,,,
2022-06-30,UBER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.07,,,-0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-08-02,,-1.33,,pre-market,,,,,,,,,,,,,-411.5385,,,,,,,,,,,,
2022-09-30,UBER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.39,,,-0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-11-01,,-0.61,,pre-market,,,,,,,,,,,,,-177.2727,,,,,,,,,,,,
2022-12-31,UBER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47,,,-0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-08,,0.29,,pre-market,,,,,,,,,,,,,261.1111,,,,,,,,,,,,
2023-03-31,UBER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,-0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-02,,-0.08,,pre-market,,,,,,,,,,,,,11.1111,,,,,,,,,,,,
2023-06-30,UBER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,,,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08-01,,0.18,,pre-market,,,,,,,,,,,,,1900.0,,,,,,,,,,,,
2023-09-30,UBER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-07,,0.1,,pre-market,,,,,,,,,,,,,-16.6667,,,,,,,,,,,,
2023-12-31,UBER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49,,,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-07,,0.66,,pre-market,,,,,,,,,,,,,288.2353,,,,,,,,,,,,
2024-03-31,UBER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.54,,,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-05-08,,-0.31,,pre-market,,,,,,,,,,,,,-234.7826,,,,,,,,,,,,
2024-06-30,UBER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,,,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-08-06,,0.47,,pre-market,,,,,,,,,,,,,51.6129,,,,,,,,,,,,
2024-09-30,UBER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-31,,1.2,,pre-market,,,,,,,,,,,,,200.0,,,,,,,,,,,,
2024-12-31,UBER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.73,,,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-05,,3.21,,pre-market,,,,,,,,,,,,,568.75,,,,,,,,,,,,
2025-03-31,UBER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-07,,0.83,,pre-market,,,,,,,,,,,,,66.0,,,,,,,,,,,,
