date,symbol,eps,revenue_ttm,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,peg_ratio,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,stockbasedcompensation,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,treasurystock,week_52_high,week_52_low
2012-03-31,OMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,-0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-05-10,,-0.35,,pre-market,,,,,,,,,,,,,,2.7778,,,,,,,,,,,
2012-06-30,OMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,,,-0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-08-07,,-0.38,,pre-market,,,,,,,,,,,,,,-5.5556,,,,,,,,,,,
2012-09-30,OMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,,,-0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-11-09,,-0.36,,pre-market,,,,,,,,,,,,,,-5.8824,,,,,,,,,,,
2012-12-31,OMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11,,,-0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-03-18,,-0.45,,pre-market,,,,,,,,,,,,,,-32.3529,,,,,,,,,,,
2013-03-31,OMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,-0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-10,,-0.4,,pre-market,,,,,,,,,,,,,,-2.5641,,,,,,,,,,,
2013-06-30,OMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,,,-0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-08-09,,-0.48,,pre-market,,,,,,,,,,,,,,-26.3158,,,,,,,,,,,
2013-09-30,OMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,,,-0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-11-07,,-0.46,,pre-market,,,,,,,,,,,,,,-4.5455,,,,,,,,,,,
2013-12-31,OMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09,,,-0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-03-13,,-0.47,,pre-market,,,,,,,,,,,,,,-23.6842,,,,,,,,,,,
2014-03-31,OMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09,,,-0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-05-12,,-0.54,,pre-market,,,,,,,,,,,,,,-20.0,,,,,,,,,,,
2014-06-30,OMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,-0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-08-11,,-0.53,,pre-market,,,,,,,,,,,,,,5.3571,,,,,,,,,,,
2014-09-30,OMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,-0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-11-10,,-0.54,,post-market,,,,,,,,,,,,,,8.4746,,,,,,,,,,,
2014-12-31,OMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,-0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-03-16,,-0.61,,post-market,,,,,,,,,,,,,,1.6129,,,,,,,,,,,
2015-03-31,OMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,,,-0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-05-11,,-0.51,,post-market,,,,,,,,,,,,,,19.0476,,,,,,,,,,,
2015-06-30,OMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,,,-0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-08-10,,-0.44,,post-market,,,,,,,,,,,,,,21.4286,,,,,,,,,,,
2015-09-30,OMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06,,,-0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-11-09,,-0.53,,post-market,,,,,,,,,,,,,,-12.766,,,,,,,,,,,
2015-12-31,OMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,,,-0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-07,,-0.49,,post-market,,,,,,,,,,,,,,15.5172,,,,,,,,,,,
2016-03-31,OMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11,,,-0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-10,,-0.54,,pre-market,,,,,,,,,,,,,,-25.5814,,,,,,,,,,,
2016-06-30,OMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,,,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-08-09,,-0.32,,post-market,,,,,,,,,,,,,,36.0,,,,,,,,,,,
2016-09-30,OMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,,,-0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-11-09,,-0.34,,post-market,,,,,,,,,,,,,,17.0732,,,,,,,,,,,
2016-12-31,OMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,,,-0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-03-16,,-0.45,,post-market,,,,,,,,,,,,,,19.6429,,,,,,,,,,,
2017-03-31,OMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,-0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-10,,-0.34,,post-market,,,,,,,,,,,,,,5.5556,,,,,,,,,,,
2017-06-30,OMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,-0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-08-08,,-0.33,,post-market,,,,,,,,,,,,,,13.1579,,,,,,,,,,,
2017-09-30,OMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17,,,-0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-09,,-0.16,,post-market,,,,,,,,,,,,,,51.5152,,,,,,,,,,,
2017-12-31,OMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17,,,-0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-03-01,,-0.34,,post-market,,,,,,,,,,,,,,-100.0,,,,,,,,,,,
2018-03-31,OMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,-0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-05-10,,-0.62,,post-market,,,,,,,,,,,,,,0.0,,,,,,,,,,,
2018-06-30,OMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,-0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-09,,-0.7,,post-market,,,,,,,,,,,,,,-1.4493,,,,,,,,,,,
2018-09-30,OMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04,,,-0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-08,,-0.81,,post-market,,,,,,,,,,,,,,-5.1948,,,,,,,,,,,
2018-12-31,OMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,-0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-01,,-0.21,,pre-market,,,,,,,,,,,,,,74.0741,,,,,,,,,,,
2019-03-31,OMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,-0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-05-09,,-0.5,,post-market,,,,,,,,,,,,,,3.8462,,,,,,,,,,,
2019-06-30,OMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17,,,-0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-08-08,,-0.29,,post-market,,,,,,,,,,,,,,36.9565,,,,,,,,,,,
2019-09-30,OMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,,,-0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-11-12,,-0.33,,post-market,,,,,,,,,,,,,,19.5122,,,,,,,,,,,
2019-12-31,OMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08,,,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-02,,-0.58,,post-market,,,,,,,,,,,,,,-16.0,,,,,,,,,,,
2020-03-31,OMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.19,,,-0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-05-11,,-0.53,,post-market,,,,,,,,,,,,,,-55.8824,,,,,,,,,,,
2020-06-30,OMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,-0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-08-10,,-0.61,,post-market,,,,,,,,,,,,,,4.6875,,,,,,,,,,,
2020-09-30,OMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05,,,-0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-11-09,,-0.66,,post-market,,,,,,,,,,,,,,-8.1967,,,,,,,,,,,
2020-12-31,OMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,,,-0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-01,,-0.6,,post-market,,,,,,,,,,,,,,13.0435,,,,,,,,,,,
2021-03-31,OMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,-0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-05-10,,-0.57,,post-market,,,,,,,,,,,,,,0.0,,,,,,,,,,,
2021-06-30,OMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,,,-0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-09,,-0.46,,post-market,,,,,,,,,,,,,,19.2982,,,,,,,,,,,
2021-09-30,OMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,,,-0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-09,,-0.36,,post-market,,,,,,,,,,,,,,30.7692,,,,,,,,,,,
2021-12-31,OMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,-0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-01,,-0.37,,post-market,,,,,,,,,,,,,,-2.7778,,,,,,,,,,,
2022-03-31,OMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,,,-0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-05-10,,-0.53,,post-market,,,,,,,,,,,,,,25.3521,,,,,,,,,,,
2022-06-30,OMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,,,-0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-08-09,,-0.49,,post-market,,,,,,,,,,,,,,24.6154,,,,,,,,,,,
2022-09-30,OMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28,,,-0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-11-09,,-0.28,,post-market,,,,,,,,,,,,,,50.0,,,,,,,,,,,
2022-12-31,OMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.62,,,-0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-13,,2.05,,post-market,,,,,,,,,,,,,,459.6491,,,,,,,,,,,
2023-03-31,OMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,-0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-09,,-0.54,,post-market,,,,,,,,,,,,,,3.5714,,,,,,,,,,,
2023-06-30,OMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,,,-0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08-09,,-0.59,,pre-market,,,,,,,,,,,,,,-3.5088,,,,,,,,,,,
2023-09-30,OMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,-0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-09,,-0.6,,post-market,,,,,,,,,,,,,,3.2258,,,,,,,,,,,
2023-12-31,OMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,-0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-03-26,,-0.15,,pre-market,,,,,,,,,,,,,,72.7273,,,,,,,,,,,
2024-03-31,OMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05,,,-0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-05-15,,-0.63,,post-market,,,,,,,,,,,,,,-8.6207,,,,,,,,,,,
2024-06-30,OMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17,,,-1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-08-07,,-0.97,,post-market,,,,,,,,,,,,,,14.9123,,,,,,,,,,,
2024-09-30,OMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,-0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-07,,-0.64,,post-market,,,,,,,,,,,,,,8.5714,,,,,,,,,,,
2024-12-31,OMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,,,-0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-31,,-0.55,,pre-market,,,,,,,,,,,,,,22.5352,,,,,,,,,,,
2025-03-31,OMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0392,,,-0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-13,,-0.5408,,pre-market,,,,,,,,,,,,,,6.7586,,,,,,,,,,,
2025-06-30,OMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,-0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-14,,-0.43,,pre-market,,,,,,,,,,,,,,6.5217,,,,,,,,,,,
2025-09-30,OMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,,,-0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-13,,-0.34,,pre-market,,,,,,,,,,,,,,24.4444,,,,,,,,,,,
2025-12-31,OMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0262,,,-0.5202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-03,,-0.5464,,pre-market,,,,,,,,,,,,,,-5.0365,,,,,,,,,,,
2026-04-16,OMER,-0.08,-30004000.0,,2.529,-1.691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.0262,,,-0.5202,,9.79,,-35629000.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.805,8.44,4.433,,,,,,,,0.0,,,2026-03-03,,-0.5464,,pre-market,,,-0.255,-5.76,0.149,-0.479,,,,,8.17,11.31,,-5.0365,,,,,,,,,,17.65,2.95
2026-04-16,OMER,-0.08,-30004000.0,,2.529,-1.691,,,,,,,,,,,,,,,None,None,None,,,,,,None,235000,,,,,0.0,-0.0262,-29081000,-28846000,-0.5202,2025-12-31,9.79,,-35629000.0,None,81902000,2012000,,,None,16064000,7609000,,None,,,,,86451000,79890000,-7609000,None,0.0,,29081000,-29081000,,,,,None,,,,,0.805,8.44,4.433,,,,,,,,0.0,,,2026-03-03,quarterly,-0.5464,USD,pre-market,19446000,,-0.255,-5.76,0.149,-0.479,9635000,,,,8.17,11.31,,-5.0365,,,,,,,0,,,17.65,2.95
2026-04-16,OMER,-0.08,-30004000.0,,2.529,-1.691,,,,,,,,,,,,,,,None,None,None,,,,,,None,1977000,,,,,0.0,-0.0262,-17562000,-15585000,-0.5202,2025-09-30,9.79,,-35629000.0,None,-30917000,None,,,None,13355000,13971000,,None,,,,,-30917000,-21243000,13971000,None,0.0,,26392000,-26392000,,,,,None,,,,,0.805,8.44,4.433,,,,,,,,0.0,,,2026-03-03,quarterly,-0.5464,USD,pre-market,15995000,,-0.255,-5.76,0.149,-0.479,10397000,,,,8.17,11.31,,-5.0365,,,,,,,0,,,17.65,2.95
2026-04-16,OMER,-0.08,-30004000.0,,2.529,-1.691,,,,,,,,,,,,,,,None,10293000,10293000,,,,,,None,200000,,,,,0.0,-0.0262,-32354000,-32154000,-0.5202,2025-06-30,9.79,,-35629000.0,-10293000,-25889000,None,,,None,15000,1241000,,None,,,,,-25424000,-25889000,1226000,None,0.0,,22061000,-32354000,,,,,None,,,,,0.805,8.44,4.433,,,,,,,,0.0,,,2026-03-03,quarterly,-0.5464,USD,pre-market,22009000,,-0.255,-5.76,0.149,-0.479,10345000,,,,8.17,11.31,,-5.0365,,,,,,,0,,,17.65,2.95
2026-04-16,OMER,-0.08,-30004000.0,,2.529,-1.691,,,,,,,,,,,,,,,None,301000,301000,,,,,,None,289000,,,,,0.0,-0.0262,-33911000,-33622000,-0.5202,2025-03-31,9.79,,-35629000.0,-301000,-37565000,None,,,None,3654000,1058000,,None,,,,,-33460000,-37565000,-2596000,None,0.0,,34969000,-34969000,,,,,None,,,,,0.805,8.44,4.433,,,,,,,,0.0,,,2026-03-03,quarterly,-0.5464,USD,pre-market,23846000,,-0.255,-5.76,0.149,-0.479,11123000,,,,8.17,11.31,,-5.0365,,,,,,,412000,,,17.65,2.95
2026-04-16,OMER,-0.08,-30004000.0,,2.529,-1.691,,,,,,,,,,,,,,,None,None,None,,,,,,None,301000,,,,,0.0,-0.0262,-33364000,-33063000,-0.5202,2024-12-31,9.79,,-35629000.0,None,-36541000,None,,,None,3177000,2296000,,None,,,,,-31358000,-36541000,-881000,None,0.0,,35660000,-35660000,,,,,None,,,,,0.805,8.44,4.433,,,,,,,,0.0,,,2026-03-03,quarterly,-0.5464,USD,pre-market,23320000,,-0.255,-5.76,0.149,-0.479,12340000,,,,8.17,11.31,,-5.0365,,,,,,,0,,,17.65,2.95
