date,symbol,eps,revenue_ttm,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,treasurystock,week_52_high,week_52_low
2021-09-30,IMTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.13,,,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-16,,-0.43,,pre-market,,,,,,,,,,,,,-43.3333,,,,,,,,,,,
2021-12-31,IMTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.46,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-23,,-0.26,,pre-market,,,,,,,,,,,,,-230.0,,,,,,,,,,,
2022-03-31,IMTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.41,,,1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-02,,1.35,,pre-market,,,,,,,,,,,,,-23.2955,,,,,,,,,,,
2022-06-30,IMTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07,,,-0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-08-09,,-0.22,,pre-market,,,,,,,,,,,,,-46.6667,,,,,,,,,,,
2022-09-30,IMTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,,,-0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-11-17,,-0.32,,pre-market,,,,,,,,,,,,,25.5814,,,,,,,,,,,
2022-12-31,IMTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06,,,-0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-21,,-0.23,,pre-market,,,,,,,,,,,,,-35.2941,,,,,,,,,,,
2023-03-31,IMTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,-0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-16,,-0.26,,pre-market,,,,,,,,,,,,,3.7037,,,,,,,,,,,
2023-06-30,IMTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07,,,-0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08-17,,-0.32,,pre-market,,,,,,,,,,,,,-28.0,,,,,,,,,,,
2023-09-30,IMTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,-0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-14,,-0.32,,pre-market,,,,,,,,,,,,,11.1111,,,,,,,,,,,
2023-12-31,IMTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,-0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-03-21,,-0.3,,pre-market,,,,,,,,,,,,,6.25,,,,,,,,,,,
2024-03-31,IMTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,,,-0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-05-14,,-0.03,,pre-market,,,,,,,,,,,,,85.7143,,,,,,,,,,,
2024-06-30,IMTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,,,-0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-08-13,,-0.17,,pre-market,,,,,,,,,,,,,41.3793,,,,,,,,,,,
2024-09-30,IMTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1956,,,-0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-12,,-0.0844,,pre-market,,,,,,,,,,,,,69.8571,,,,,,,,,,,
2024-12-31,IMTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7902,,,-0.3372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-19,,0.453,,pre-market,,,,,,,,,,,,,234.3416,,,,,,,,,,,
2025-03-31,IMTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0345,,,-0.3325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-12,,-0.367,,pre-market,,,,,,,,,,,,,-10.3759,,,,,,,,,,,
2025-06-30,IMTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2786,,,-0.3014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-13,,-0.58,,pre-market,,,,,,,,,,,,,-92.4353,,,,,,,,,,,
2025-09-30,IMTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1051,,,-0.3828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-18,,-0.4879,,pre-market,,,,,,,,,,,,,-27.4556,,,,,,,,,,,
2025-12-28,IMTX,-1.1,84757000.0,,1.363,4.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.1051,,,-0.3828,,,-91282000.0,,,,,,,,,,,,,,,,,,,-10.53,,,,,,,,,,,,,2.788,16.17,,,,,,,,-1.416,,,2025-11-18,,-0.4879,,pre-market,,,-0.162,-0.3,-0.897,0.702,,,,,6.87,10.14,-27.4556,,,,,,,,,,12.41,3.3
2025-12-28,IMTX,-1.1,84757000.0,,1.363,4.039,,,,,,,,,,,,,,,None,None,None,,,,,,None,3065000,,,,,0.0,-0.1051,-50441000,-47376000,-0.3828,2025-09-30,,-91282000.0,5187000,-50672000,-127000,,,None,231000,3910000,,None,,,,,-50545000,-50545000,3679000,None,-10.53,,59820000,-54633000,,,,,None,,,,,2.788,16.17,,,,,,,,-1.416,,,2025-11-18,quarterly,-0.4879,EUR,pre-market,47176000,,-0.162,-0.3,-0.897,0.702,12673000,,,,6.87,10.14,-27.4556,,,,,,,5187000,,,12.41,3.3
2025-12-28,IMTX,-1.1,84757000.0,,1.363,4.039,,,,,,,,,,,,,,,None,None,None,,,,,,None,3026000,,,,,0.0,-0.1051,-71105000,-68079000,-0.3828,2025-06-30,,-91282000.0,4737000,-71349000,-1001000,,,None,244000,4256000,,None,,,,,-70348000,-70348000,4012000,None,-10.53,,57864000,-53127000,,,,,None,,,,,2.788,16.17,,,,,,,,-1.416,,,2025-11-18,quarterly,-0.4879,EUR,pre-market,45106000,,-0.162,-0.3,-0.897,0.702,12780000,,,,6.87,10.14,-27.4556,,,,,,,4737000,,,12.41,3.3
2025-12-28,IMTX,-1.1,84757000.0,,1.363,4.039,,,,,,,,,,,,,,,None,None,None,,,,,,None,3140000,,,,,0.0,-0.1051,-40600000,-37460000,-0.3828,2025-03-31,,-91282000.0,18582000,-40849000,-994000,,,None,249000,5463000,,None,,,,,-39855000,-39855000,5214000,None,-10.53,,53956000,-35374000,,,,,None,,,,,2.788,16.17,,,,,,,,-1.416,,,2025-11-18,quarterly,-0.4879,EUR,pre-market,41908000,,-0.162,-0.3,-0.897,0.702,12067000,,,,6.87,10.14,-27.4556,,,,,,,18582000,,,12.41,3.3
2025-12-28,IMTX,-1.1,84757000.0,,1.363,4.039,,,,,,,,,,,,,,,None,None,None,,,,,,None,3076000,,,,,0.0,-0.1051,43503000,46579000,-0.3828,2024-12-31,,-91282000.0,56252000,43271000,-1592000,,,None,232000,6816000,,None,,,,,44863000,44863000,6584000,None,-10.53,,55349000,903000,,,,,None,,,,,2.788,16.17,,,,,,,,-1.416,,,2025-11-18,quarterly,-0.4879,EUR,pre-market,41849000,,-0.162,-0.3,-0.897,0.702,13524000,,,,6.87,10.14,-27.4556,,,,,,,56252000,,,12.41,3.3
2025-12-28,IMTX,-1.1,84757000.0,,1.363,4.039,,,,,,,,,,,,,,,None,38906000,38906000,,,,,,None,3033000,,,,,0.0,-0.1051,-2118000,915000,-0.3828,2024-09-30,,-91282000.0,50559000,-2353000,6217000,,,None,235000,5526000,,None,,,,,-8570000,-8570000,5291000,None,-10.53,,50045000,514000,,,,,None,,,,,2.788,16.17,,,,,,,,-1.416,,,2025-11-18,quarterly,-0.4879,EUR,pre-market,38906000,,-0.162,-0.3,-0.897,0.702,11156000,,,,6.87,10.14,-27.4556,,,,,,,50559000,,,12.41,3.3
2025-12-28,IMTX,-1.1,84757000.0,,1.363,4.039,,,,,,,,,,,,,,,None,94860,94860,,,,,,None,3102000,,,,,0.0,-0.1051,-17626000,-14524000,-0.3828,2024-06-30,,-91282000.0,18660140,-17852000,170000,,,None,226000,6366000,,None,,,,,-18022000,-18022000,6140000,None,-10.53,,45319000,-26564000,,,,,None,,,,,2.788,16.17,,,,,,,,-1.416,,,2025-11-18,quarterly,-0.4879,EUR,pre-market,35216000,,-0.162,-0.3,-0.897,0.702,10128000,,,,6.87,10.14,-27.4556,,,,,,,18755000,,,12.41,3.3
2025-12-28,IMTX,-1.1,84757000.0,,1.363,4.039,,,,,,,,,,,,,,,None,32108000,32108000,,,,,,None,3031741,,,,,0.0,-0.1051,-13560350,-10528609,-0.3828,2024-03-31,,-91282000.0,-1660823,-1732136,1339840,,,None,194000,6294000,,None,,,,,-3071977,-3054000,6100000,None,-10.53,,40975789,-13560352,,,,,None,,,,,2.788,16.17,,,,,,,,-1.416,,,2025-11-18,quarterly,-0.4879,EUR,pre-market,32297000,,-0.162,-0.3,-0.897,0.702,11642000,,,,6.87,10.14,-27.4556,,,,,,,30447176,,,12.41,3.3
2025-12-28,IMTX,-1.1,84757000.0,,1.363,4.039,,,,,,,,,,,,,,,None,33267000,33267000,,,,,,None,1755763,,,,,0.0,-0.1051,-25890763,-24135000,-0.3828,2023-12-31,,-91282000.0,-17346000,-26148000,211000,,,None,211000,4852000,,None,,,,,-26148000,-26148000,4641000,None,-10.53,,43635000,-27714000,,,,,None,,,,,2.788,16.17,,,,,,,,-1.416,,,2025-11-18,quarterly,-0.4879,EUR,pre-market,33267000,,-0.162,-0.3,-0.897,0.702,10373000,,,,6.87,10.14,-27.4556,,,,,,,15921000,,,12.41,3.3
2025-12-28,IMTX,-1.1,84757000.0,,1.363,4.039,,,,,,,,,,,,,,,None,30498000,30498000,,,,,,None,1817366,,,,,0.0,-0.1051,-26271000,-24453634,-0.3828,2023-09-30,,-91282000.0,-24572000,-26489000,218000,,,None,218000,3994000,,None,,,,,-26489000,-26489000,3776000,None,-10.53,,39193000,-33267000,,,,,None,,,,,2.788,16.17,,,,,,,,-1.416,,,2025-11-18,quarterly,-0.4879,EUR,pre-market,30498000,,-0.162,-0.3,-0.897,0.702,8881000,,,,6.87,10.14,-27.4556,,,,,,,5926000,,,12.41,3.3
2025-12-28,IMTX,-1.1,84757000.0,,1.363,4.039,,,,,,,,,,,,,,,None,27317000,27317000,,,,,,None,1850920,,,,,0.0,-0.1051,-24399920,-22549000,-0.3828,2023-06-30,,-91282000.0,-4963000,-24610000,206000,,,None,206000,2744000,,None,,,,,-24610000,-24610000,2538000,None,-10.53,,36669000,-14315000,,,,,None,,,,,2.788,16.17,,,,,,,,-1.416,,,2025-11-18,quarterly,-0.4879,EUR,pre-market,27317000,,-0.162,-0.3,-0.897,0.702,6820000,,,,6.87,10.14,-27.4556,,,,,,,22354000,,,12.41,3.3
2025-12-28,IMTX,-1.1,84757000.0,,1.363,4.039,,,,,,,,,,,,,,,None,27581000,27581000,,,,,,None,1792840,,,,,0.0,-0.1051,-19552000,-17759160,-0.3828,2023-03-31,,-91282000.0,-17785000,-19747000,-4624000,,,None,195000,2254000,,None,,,,,-15123000,-19747000,2059000,None,-10.53,,36226000,-26430000,,,,,None,,,,,2.788,16.17,,,,,,,,-1.416,,,2025-11-18,quarterly,-0.4879,EUR,pre-market,27581000,,-0.162,-0.3,-0.897,0.702,9586000,,,,6.87,10.14,-27.4556,,,,,,,9796000,,,12.41,3.3
2025-12-28,IMTX,-1.1,84757000.0,,1.363,4.039,,,,,,,,,,,,,,,None,27846000,27846000,,,,,,None,1749000,,,,,0.0,-0.1051,45000,1794000,-0.3828,2022-12-31,,-91282000.0,9802000,-10413000,2849000,,,None,7531000,1731000,,None,,,,,-13262000,-13232000,1441000,None,-10.53,,37603000,8716000,,,,,None,,,,,2.788,16.17,,,,,,,,-1.416,,,2025-11-18,quarterly,-0.4879,EUR,pre-market,27846000,,-0.162,-0.3,-0.897,0.702,9741000,,,,6.87,10.14,-27.4556,,,,,,,37648000,,,12.41,3.3
2025-12-28,IMTX,-1.1,84757000.0,,1.363,4.039,,,,,,,,,,,,,,,None,28572000,28572000,,,,,,None,1811000,,,,,0.0,-0.1051,-20167000,-18356000,-0.3828,2022-09-30,,-91282000.0,-13512000,-20377000,558000,,,None,210000,670000,,None,,,,,-20935000,-20935000,460000,None,-10.53,,36985000,-21925000,,,,,None,,,,,2.788,16.17,,,,,,,,-1.416,,,2025-11-18,quarterly,-0.4879,EUR,pre-market,28572000,,-0.162,-0.3,-0.897,0.702,8422000,,,,6.87,10.14,-27.4556,,,,,,,15060000,,,12.41,3.3
2025-12-28,IMTX,-1.1,84757000.0,,1.363,4.039,,,,,,,,,,,,,,,None,25216000,25216000,,,,,,None,1798471,,,,,0.0,-0.1051,-12459000,-10660529,-0.3828,2022-06-30,,-91282000.0,-8001000,-12835000,1145000,,,None,376000,69000,,None,,,,,-13980000,-13980000,-307000,None,-10.53,,33873000,-16657000,,,,,None,,,,,2.788,16.17,,,,,,,,-1.416,,,2025-11-18,quarterly,-0.4879,EUR,pre-market,25216000,,-0.162,-0.3,-0.897,0.702,8684000,,,,6.87,10.14,-27.4556,,,,,,,17215000,,,12.41,3.3
2025-12-28,IMTX,-1.1,84757000.0,,1.363,4.039,,,,,,,,,,,,,,,None,25144000,25144000,,,,,,None,1658595,,,,,0.0,-0.1051,85824000,87482595,-0.3828,2022-03-31,,-91282000.0,77763000,85662000,-17170000,,,None,162000,6000,,None,,,,,85662000,85662000,-156000,None,-10.53,,34415000,68492000,,,,,None,,,,,2.788,16.17,,,,,,,,-1.416,,,2025-11-18,quarterly,-0.4879,EUR,pre-market,25144000,,-0.162,-0.3,-0.897,0.702,9278000,,,,6.87,10.14,-27.4556,,,,,,,102907000,,,12.41,3.3
2025-12-28,IMTX,-1.1,84757000.0,,1.363,4.039,,,,,,,,,,,,,,,None,22961000,22961000,,,,,,None,1300252,,,,,0.0,-0.1051,-16623000,-15322748,-0.3828,2021-12-31,,-91282000.0,-7234000,-16787000,727000,,,None,164000,5573000,,None,,,,,-16787000,-16787000,4249000,None,-10.53,,31780000,-16060000,,,,,None,,,,,2.788,16.17,,,,,,,,-1.416,,,2025-11-18,quarterly,-0.4879,EUR,pre-market,22961000,,-0.162,-0.3,-0.897,0.702,8840000,,,,6.87,10.14,-27.4556,,,,,,,15727000,,,12.41,3.3
2025-12-28,IMTX,-1.1,84757000.0,,1.363,4.039,,,,,,,,,,,,,,,None,21225000,21225000,,,,,,None,1733522,,,,,0.0,-0.1051,-27046000,-25312478,-0.3828,2021-09-30,,-91282000.0,-14782000,-27203000,4202000,,,None,157000,15000,,None,,,,,-27203000,-27203000,-142000,None,-10.53,,29444000,-23001000,,,,,None,,,,,2.788,16.17,,,,,,,,-1.416,,,2025-11-18,quarterly,-0.4879,EUR,pre-market,21225000,,-0.162,-0.3,-0.897,0.702,8266000,,,,6.87,10.14,-27.4556,,,,,,,6443000,,,12.41,3.3
2025-12-28,IMTX,-1.1,84757000.0,,1.363,4.039,,,,,,,,,,,,,,,None,20340000,20340000,,,,,,None,1189461,,,,,0.0,-0.1051,-26394000,-25204539,-0.3828,2021-06-30,,-91282000.0,-15151000,-23812000,416000,,,None,140000,38000,,None,,,,,-23812000,-23812000,-102000,None,-10.53,,28585000,-23396000,,,,,None,,,,,2.788,16.17,,,,,,,,-1.416,,,2025-11-18,quarterly,-0.4879,EUR,pre-market,20340000,,-0.162,-0.3,-0.897,0.702,8271000,,,,6.87,10.14,-27.4556,,,,,,,5189000,,,12.41,3.3
2025-12-28,IMTX,-1.1,84757000.0,,1.363,4.039,,,,,,,,,,,,,,,None,23049000,23049000,,,,,,None,1121167,,,,,0.0,-0.1051,-22708000,-21586833,-0.3828,2021-03-31,,-91282000.0,-15646000,-21598000,-2240000,,,None,105000,49000,,None,,,,,-21598000,-21598000,-56000,None,-10.53,,31241000,-23838000,,,,,None,,,,,2.788,16.17,,,,,,,,-1.416,,,2025-11-18,quarterly,-0.4879,EUR,pre-market,23049000,,-0.162,-0.3,-0.897,0.702,8431000,,,,6.87,10.14,-27.4556,,,,,,,7403000,,,12.41,3.3
2025-12-28,IMTX,-1.1,84757000.0,,1.363,4.039,,,,,,,,,,,,,,,None,20849000,20849000,,,,,,None,933446,,,,,0.0,-0.1051,-22462446,-21529000,-0.3828,2020-12-31,,-91282000.0,-11403000,-22588000,2558000,,,None,101000,222000,,None,,,,,-22588000,-22588000,-323000,None,-10.53,,29476000,-20030000,,,,,None,,,,,2.788,16.17,,,,,,,,-1.416,,,2025-11-18,quarterly,-0.4879,EUR,pre-market,20849000,,-0.162,-0.3,-0.897,0.702,8698000,,,,6.87,10.14,-27.4556,,,,,,,9446000,,,12.41,3.3
2025-12-28,IMTX,-1.1,84757000.0,,1.363,4.039,,,,,,,,,,,,,,,None,17485000,17485000,,,,,,None,1174131,,,,,0.0,-0.1051,-163878000,-162703869,-0.3828,2020-09-30,,-91282000.0,-9614000,-177113000,158316000,,,None,78000,317000,,None,,,,,-177113000,-177113000,239000,None,-10.53,,26668000,-18797000,,,,,None,,,,,2.788,16.17,,,,,,,,-1.416,,,2025-11-18,quarterly,-0.4879,EUR,pre-market,17485000,,-0.162,-0.3,-0.897,0.702,9215000,,,,6.87,10.14,-27.4556,,,,,,,7871000,,,12.41,3.3
2025-12-28,IMTX,-1.1,84757000.0,,1.363,4.039,,,,,,,,,,,,,,,None,12005000,12005000,,,,,,None,1240000,,,,,0.0,-0.1051,-21245000,-20005000,-0.3828,2020-06-30,,-91282000.0,-5109000,-21326000,1444000,,,None,2383144,437000,,None,,,,,-21043000,-21326000,-1727000,None,-10.53,,26495000,-19599000,,,,,None,,,,,2.788,16.17,,,,,,,,-1.416,,,2025-11-18,quarterly,-0.4879,EUR,pre-market,16505000,,-0.162,-0.3,-0.897,0.702,10076000,,,,6.87,10.14,-27.4556,,,,,,,6896000,,,12.41,3.3
2025-12-28,IMTX,-1.1,84757000.0,,1.363,4.039,,,,,,,,,,,,,,,None,12246000,12246000,,,,,,None,1048000,,,,,0.0,-0.1051,-8552000,-7504000,-0.3828,2020-03-31,,-91282000.0,-5206000,-8580000,-2975000,,,None,28000,857450,,None,,,,,-8306000,-8580000,291000,None,-10.53,,18329000,-11281000,,,,,None,,,,,2.788,16.17,,,,,,,,-1.416,,,2025-11-18,quarterly,-0.4879,EUR,pre-market,12246000,,-0.162,-0.3,-0.897,0.702,6196000,,,,6.87,10.14,-27.4556,,,,,,,7040000,,,12.41,3.3
2025-12-28,IMTX,-1.1,84757000.0,,1.363,4.039,,,,,,,,,,,,,,,None,12127000,12127000,,,,,,None,1063000,,,,,0.0,-0.1051,-14905000,-13842000,-0.3828,2019-12-31,,-91282000.0,-7743000,-14937000,2430000,,,None,32000,740600,,None,,,,,-14712000,None,None,None,-10.53,,16666000,-12282000,,,,,None,,,,,2.788,16.17,,,,,,,,-1.416,,,2025-11-18,quarterly,-0.4879,EUR,pre-market,12127000,,-0.162,-0.3,-0.897,0.702,4609000,,,,6.87,10.14,-27.4556,,,,,,,4384000,,,12.41,3.3
2025-12-28,IMTX,-1.1,84757000.0,,1.363,4.039,,,,,,,,,,,,,,,None,10233000,10233000,,,,,,None,889000,,,,,0.0,-0.1051,-4930000,-4041000,-0.3828,2019-09-30,,-91282000.0,-5177000,-4973000,-3045000,,,None,43000,794920,,None,,,,,-4711000,None,None,None,-10.53,,12812000,-7756000,,,,,None,,,,,2.788,16.17,,,,,,,,-1.416,,,2025-11-18,quarterly,-0.4879,EUR,pre-market,10233000,,-0.162,-0.3,-0.897,0.702,2769000,,,,6.87,10.14,-27.4556,,,,,,,5056000,,,12.41,3.3
