date,symbol,eps,revenue_ttm,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividend_per_share,dividend_yield,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,peg_ratio,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,treasurystock,week_52_high,week_52_low
2025-12-28,CCI,-9.05,6420000000.0,,0.959,-3.432,,,,,,,,,,,,,,,None,1543000000,1543000000,,,,,,None,1241000000,,5.25,0.0598,,,,0.066,0.22,962000000,2203000000,0.52,2017-12-31,24.69,,4569000000.0,2712000000,392000000,26000000,,,None,590682000,18761000,,None,,,,,366000000,496636000,-571921000,None,0.492,,1745000000,967000000,,,,,17230000,,,,,1.306,8.86,5.99,,,,,,,,-0.719,,,2025-10-22,annual,0.74,USD,pre-market,0.11,,0.0397,-2.067,-0.043,14.77,426698000,,,,98.58,91.43,42.3077,,,,,,,4255000000,,,113.13,80.07
2025-12-28,CCI,-9.05,6420000000.0,,0.959,-3.432,,,,,,,,,,,,,,,None,1441000000,1441000000,,,,,,None,1109000000,,5.25,0.0598,,,,0.066,0.22,868000000,1977000000,0.52,2016-12-31,24.69,,4569000000.0,2480000000,374000000,17000000,,,None,515032000,796000,,None,,,,,356973000,390735000,-514236000,None,0.492,,1531000000,949000000,,,,,-60330000,,,,,1.306,8.86,5.99,,,,,,,,-0.719,,,2025-10-22,annual,0.74,USD,pre-market,0.09,,0.0397,-2.067,-0.043,14.77,371031000,,,,98.58,91.43,42.3077,,,,,,,3921000000,,,113.13,80.07
2025-12-28,CCI,-9.05,6420000000.0,,0.959,-3.432,,,,,,,,,,,,,,,None,1321426000,1321426000,,,,,,None,1036178000,,5.25,0.0598,,,,0.066,0.22,959026000,1995204000,0.52,2015-12-31,24.69,,4569000000.0,2342425000,473829000,-51457000,,,None,527128000,526251000,,None,,,,,477955000,422372000,None,None,0.492,,1396245000,946180000,,,,,54777000,,,,,1.306,8.86,5.99,,,,,,,,-0.719,,,2025-10-22,annual,0.74,USD,pre-market,0,,0.0397,-2.067,-0.043,14.77,310921000,,,,98.58,91.43,42.3077,,,,,,,3663851000,,,113.13,80.07
2025-12-28,CCI,-9.05,6420000000.0,,0.959,-3.432,,,,,,,,,,,,,,,None,1306606000,1306606000,,,,,,None,985781000,,5.25,0.0598,,,,0.066,0.22,824522000,1810303000,0.52,2014-12-31,24.69,,4569000000.0,2232150000,335070000,-11244000,,,None,573291000,None,,None,,,,,294065000,398774000,None,None,0.492,,1291468000,940682000,,,,,-32151000,,,,,1.306,8.86,5.99,,,,,,,,-0.719,,,2025-10-22,annual,0.74,USD,pre-market,0,,0.0397,-2.067,-0.043,14.77,257296000,,,,98.58,91.43,42.3077,,,,,,,3538756000,,,113.13,80.07
2025-12-28,CCI,-9.05,6420000000.0,,0.959,-3.432,,,,,,,,,,,,,,,None,991017000,991017000,,,,,,None,741342000,,5.25,0.0598,,,,0.066,0.22,748095000,1489437000,0.52,2013-12-31,24.69,,4569000000.0,1874734000,251001000,191000000,,,None,589630000,None,,None,,,,,44848000,93901000,None,None,0.492,,994030000,880704000,,,,,-39644000,,,,,1.306,8.86,5.99,,,,,,,,-0.719,,,2025-10-22,annual,0.74,USD,pre-market,0,,0.0397,-2.067,-0.043,14.77,213519000,,,,98.58,91.43,42.3077,,,,,,,2865751000,,,113.13,80.07
2025-12-28,CCI,-9.05,6420000000.0,,0.959,-3.432,,,,,,,,,,,,,,,None,728989000,728989000,,,,,,None,622592000,,5.25,0.0598,,,,0.066,0.22,613818000,1236410000,0.52,2012-12-31,24.69,,4569000000.0,1703691000,100827000,-100061000,,,None,601044000,None,,None,,,,,188584000,200888000,None,None,0.492,,869010000,834681000,,,,,-132810000,,,,,1.306,8.86,5.99,,,,,,,,-0.719,,,2025-10-22,annual,0.74,USD,pre-market,0,,0.0397,-2.067,-0.043,14.77,212572000,,,,98.58,91.43,42.3077,,,,,,,2432680000,,,113.13,80.07
2025-12-28,CCI,-9.05,6420000000.0,,0.959,-3.432,,,,,,,,,,,,,,,None,588385000,588385000,,,,,,None,552951000,,5.25,0.0598,,,,0.066,0.22,600541000,1153492000,0.52,2011-12-31,24.69,,4569000000.0,1444344000,179807000,8347000,,,None,507587000,None,,None,,,,,171077000,None,None,None,0.492,,752039000,692305000,,,,,None,,,,,1.306,8.86,5.99,,,,,,,,-0.719,,,2025-10-22,annual,0.74,USD,pre-market,0,,0.0397,-2.067,-0.043,14.77,173493000,,,,98.58,91.43,42.3077,,,,,,,2032729000,,,113.13,80.07
2025-12-28,CCI,-9.05,6420000000.0,,0.959,-3.432,,,,,,,,,,,,,,,None,581377000,581377000,,,,,,None,540771000,,5.25,0.0598,,,,0.066,0.22,82598000,623369000,0.52,2010-12-31,24.69,,4569000000.0,1297281000,-338105000,-26846000,,,None,490269000,None,,None,,,,,-310940000,-311259000,None,None,0.492,,721916000,575365000,,,,,-136766000,,,,,1.306,8.86,5.99,,,,,,,,-0.719,,,2025-10-22,annual,0.74,USD,pre-market,None,,0.0397,-2.067,-0.043,14.77,165356000,,,,98.58,91.43,42.3077,,,,,,,1878658000,,,113.13,80.07
2025-12-28,CCI,-9.05,6420000000.0,,0.959,-3.432,,,,,,,,,,,,,,,None,549368000,549368000,,,,,,None,529739000,,5.25,0.0598,,,,0.066,0.22,255359000,785098000,0.52,2009-12-31,24.69,,4569000000.0,1136039000,-190523000,-76400000,,,None,445882000,None,,None,,,,,-114332000,None,None,None,0.492,,702048000,433991000,,,,,None,,,,,1.306,8.86,5.99,,,,,,,,-0.719,,,2025-10-22,annual,0.74,USD,pre-market,0,,0.0397,-2.067,-0.043,14.77,153072000,,,,98.58,91.43,42.3077,,,,,,,1685407000,,,113.13,80.07
2025-12-28,CCI,-9.05,6420000000.0,,0.959,-3.432,,,,,,,,,,,,,,,None,538575000,538575000,,,,,,None,526442000,,5.25,0.0598,,,,0.066,0.22,200895000,727337000,0.52,2008-12-31,24.69,,4569000000.0,987929000,-153219000,-104361000,,,None,329284000,None,,None,,,,,-48858000,None,None,None,0.492,,695420000,292509000,,,,,None,,,,,1.306,8.86,5.99,,,,,,,,-0.719,,,2025-10-22,annual,0.74,USD,pre-market,None,,0.0397,-2.067,-0.043,14.77,149586000,,,,98.58,91.43,42.3077,,,,,,,1526504000,,,113.13,80.07
2025-12-28,CCI,-9.05,6420000000.0,,0.959,-3.432,,,,,,,,,,,,,,,None,509084000,509084000,,,,,,None,560553000,,5.25,0.0598,,,,0.066,0.22,129543000,690096000,0.52,2007-12-31,24.69,,4569000000.0,876402000,-317003000,-94039000,,,None,1629000,None,,None,,,,,-222813000,None,None,None,0.492,,776874000,99528000,,,,,None,,,,,1.306,8.86,5.99,,,,,,,,-0.719,,,2025-10-22,annual,0.74,USD,pre-market,None,,0.0397,-2.067,-0.043,14.77,104532000,,,,98.58,91.43,42.3077,,,,,,,1385486000,,,113.13,80.07
2025-12-28,CCI,-9.05,6420000000.0,,0.959,-3.432,,,,,,,,,,,,,,,None,272961000,272961000,,,,,,None,293844000,,5.25,0.0598,,,,0.066,0.22,131320000,425164000,0.52,2006-12-31,24.69,,4569000000.0,515260000,-48373000,-843000,,,None,1629000,None,,None,,,,,-41893000,None,None,None,0.492,,393833000,121427000,,,,,None,,,,,1.306,8.86,5.99,,,,,,,,-0.719,,,2025-10-22,annual,0.74,USD,pre-market,8781000,,0.0397,-2.067,-0.043,14.77,95751000,,,,98.58,91.43,42.3077,,,,,,,788221000,,,113.13,80.07
2025-12-28,CCI,-9.05,6420000000.0,,0.959,-3.432,,,,,,,,,,,,,,,None,251985000,251985000,,,,,,None,288278000,,5.25,0.0598,,,,0.066,0.22,26821000,315099000,0.52,2005-12-31,24.69,,4569000000.0,424774000,-392043000,3225000,,,None,282443000,None,,None,,,,,-401537000,None,None,None,0.492,,400568000,24206000,,,,,None,,,,,1.306,8.86,5.99,,,,,,,,-0.719,,,2025-10-22,annual,0.74,USD,pre-market,3896000,,0.0397,-2.067,-0.043,14.77,105763000,,,,98.58,91.43,42.3077,,,,,,,676759000,,,113.13,80.07
2025-12-28,CCI,-9.05,6420000000.0,None,0.959,-3.432,,5256000000,233000000,233000000,,,,,,,,,4000000,437000000,None,251985000,251985000,65000000,None,2769000000,2595000000,None,None,288278000,,5.25,0.0598,,,,0.066,0.22,26821000,315099000,0.52,2025-09-30,24.69,5127000000,4569000000.0,424774000,-392043000,3225000,905000000,905000000,None,282443000,None,None,None,None,21550000000,None,None,-401537000,None,None,None,0.492,,400568000,24206000,-1714000000,780000000,None,623000000,None,,,,,1.306,8.86,5.99,,,,,,,,-0.719,,11843000000,2025-10-22,quarterly,0.74,USD,pre-market,3896000,-19990000000,0.0397,-2.067,-0.043,14.77,105763000,29843000000,3305000000,None,98.58,91.43,42.3077,31501000000,1114000000,4297000000,32994000000,30387000000,28697000000,676759000,-1493000000,None,113.13,80.07
2025-12-28,CCI,-9.05,6420000000.0,None,0.959,-3.432,,5276000000,94000000,94000000,,,,,,,,,4000000,437000000,None,251985000,251985000,48000000,None,2251000000,100000000,None,None,288278000,,5.25,0.0598,,,,0.066,0.22,26821000,315099000,0.52,2025-06-30,24.69,5127000000,4569000000.0,424774000,-392043000,3225000,949000000,949000000,None,282443000,None,None,None,None,22039000000,None,None,-401537000,None,None,None,0.492,,400568000,24206000,880000000,1098000000,None,628000000,None,,,,,1.306,8.86,5.99,,,,,,,,-0.719,,11964000000,2025-10-22,quarterly,0.74,USD,pre-market,3896000,-19844000000,0.0397,-2.067,-0.043,14.77,105763000,29566000000,2518000000,None,98.58,91.43,42.3077,31636000000,1074000000,3803000000,33018000000,30562000000,29215000000,676759000,-1382000000,None,113.13,80.07
2025-12-28,CCI,-9.05,6420000000.0,None,0.959,-3.432,,5298000000,60000000,60000000,,,,,,,,,4000000,436000000,None,251985000,251985000,42000000,None,1503000000,308000000,None,None,288278000,,5.25,0.0598,,,,0.066,0.22,26821000,315099000,0.52,2025-03-31,24.69,5127000000,4569000000.0,424774000,-392043000,3225000,993000000,993000000,None,282443000,None,None,None,None,22874000000,None,None,-401537000,None,None,None,0.492,,400568000,24206000,717000000,992000000,None,641000000,None,,,,,1.306,8.86,5.99,,,,,,,,-0.719,,12058000000,2025-10-22,quarterly,0.74,USD,pre-market,3896000,-19675000000,0.0397,-2.067,-0.043,14.77,105763000,29675000000,1771000000,None,98.58,91.43,42.3077,31760000000,1085000000,2950000000,33013000000,30675000000,30063000000,676759000,-1253000000,None,113.13,80.07
2025-12-28,CCI,-9.05,6420000000.0,None,0.959,-3.432,,5532000000,119000000,119000000,,,,,,,,,4000000,434000000,None,251985000,251985000,192000000,None,610000000,654000000,None,None,288278000,,5.25,0.0598,,,,0.066,0.22,26821000,315099000,0.52,2024-12-31,24.69,5127000000,4569000000.0,424774000,-392043000,3225000,2781000000,2781000000,None,282443000,None,-171000000,None,None,23471000000,None,None,-401537000,None,None,None,0.492,,400568000,24206000,317000000,603000000,None,29000000,None,,,,,1.306,8.86,5.99,,,,,,,,-0.719,,21292000000,2025-10-22,quarterly,0.74,USD,pre-market,3896000,-18525000000,0.0397,-2.067,-0.043,14.77,105763000,29613000000,906000000,-171000000,98.58,91.43,42.3077,32736000000,1090000000,2177000000,32869000000,31646000000,30692000000,676759000,-133000000,None,113.13,80.07
2025-12-28,CCI,-9.05,6420000000.0,None,0.959,-3.432,,5573000000,194000000,194000000,,,,,,,,,4000000,436000000,None,251985000,251985000,200000000,None,611000000,571000000,None,None,288278000,,5.25,0.0598,,,,0.066,0.22,26821000,315099000,0.52,2024-09-30,24.69,10085000000,4569000000.0,424774000,-392043000,3225000,2878000000,2878000000,None,282443000,None,None,None,None,23452000000,None,None,-401537000,None,None,None,0.492,,400568000,24206000,359000000,502000000,None,1926000000,None,,,,,1.306,8.86,5.99,,,,,,,,-0.719,,21486000000,2025-10-22,quarterly,0.74,USD,pre-market,3896000,-13074000000,0.0397,-2.067,-0.043,14.77,105763000,29636000000,912000000,None,98.58,91.43,42.3077,38043000000,1124000000,2097000000,32747000000,36919000000,30650000000,676759000,5296000000,None,113.13,80.07
2025-12-28,CCI,-9.05,6420000000.0,None,0.959,-3.432,,5662000000,155000000,155000000,,,,,,,,,4000000,435000000,None,251985000,251985000,225000000,None,865000000,549000000,None,None,288278000,,5.25,0.0598,,,,0.066,0.22,26821000,315099000,0.52,2024-06-30,24.69,10085000000,4569000000.0,424774000,-392043000,3225000,2974000000,2974000000,None,282443000,None,None,None,None,22854000000,None,None,-401537000,None,None,None,0.492,,400568000,24206000,377000000,587000000,None,1892000000,None,,,,,1.306,8.86,5.99,,,,,,,,-0.719,,None,2025-10-22,quarterly,0.74,USD,pre-market,3896000,-12694000000,0.0397,-2.067,-0.043,14.77,105763000,29381000000,1173000000,None,98.58,91.43,42.3077,38246000000,1081000000,2494000000,32594000000,37165000000,30100000000,676759000,5652000000,None,113.13,80.07
2025-12-28,CCI,-9.05,6420000000.0,None,0.959,-3.432,,5710000000,125000000,125000000,,,,,,,,,4000000,435000000,None,251985000,251985000,216000000,None,854000000,503000000,None,None,288278000,,5.25,0.0598,,,,0.066,0.22,26821000,315099000,0.52,2024-03-31,24.69,10085000000,4569000000.0,424774000,-392043000,3225000,3073000000,3073000000,None,282443000,None,None,None,None,22560000000,None,None,-401537000,None,None,None,0.492,,400568000,24206000,349000000,439000000,None,1890000000,None,,,,,1.306,8.86,5.99,,,,,,,,-0.719,,None,2025-10-22,quarterly,0.74,USD,pre-market,3896000,-12261000000,0.0397,-2.067,-0.043,14.77,105763000,29124000000,1167000000,None,98.58,91.43,42.3077,38231000000,977000000,2336000000,32183000000,37254000000,29847000000,676759000,6048000000,None,113.13,80.07
2025-12-28,CCI,-9.05,6420000000.0,None,0.959,-3.432,,5893000000,105000000,105000000,,,,,,,,,4000000,434000000,None,251985000,251985000,252000000,None,835000000,597000000,None,None,288278000,,5.25,0.0598,,,,0.066,0.22,26821000,315099000,0.52,2023-12-31,24.69,10085000000,4569000000.0,424774000,-392043000,3225000,3179000000,3179000000,None,282443000,None,None,None,None,22086000000,None,None,-401537000,None,None,None,0.492,,400568000,24206000,330000000,561000000,None,7000000,None,,,,,1.306,8.86,5.99,,,,,,,,-0.719,,None,2025-10-22,quarterly,0.74,USD,pre-market,3896000,-11889000000,0.0397,-2.067,-0.043,14.77,105763000,28814000000,1167000000,52000000,98.58,91.43,42.3077,38527000000,1032000000,2585000000,32146000000,37495000000,29561000000,676759000,6381000000,None,113.13,80.07
2025-12-28,CCI,-9.05,6420000000.0,None,0.959,-3.432,,5999000000,117000000,117000000,,,,,,,,,4000000,434000000,None,251985000,251985000,215000000,None,827000000,627000000,None,None,288278000,,5.25,0.0598,,,,0.066,0.22,26821000,315099000,0.52,2023-09-30,24.69,10085000000,4569000000.0,424774000,-392043000,3225000,3276000000,3276000000,None,282443000,None,310000000,None,None,21903000000,None,None,-401537000,None,None,None,0.492,,400568000,24206000,382000000,518000000,None,1918000000,None,,,,,1.306,8.86,5.99,,,,,,,,-0.719,,21882000000,2025-10-22,quarterly,0.74,USD,pre-market,3896000,-11571000000,0.0397,-2.067,-0.043,14.77,105763000,28729000000,1166000000,None,98.58,91.43,42.3077,38699000000,1126000000,2549000000,32030000000,37573000000,29481000000,676759000,6669000000,None,113.13,80.07
2025-12-28,CCI,-9.05,6420000000.0,None,0.959,-3.432,,6092000000,276000000,276000000,,,,,,,,,4000000,434000000,None,251985000,251985000,240000000,None,819000000,613000000,None,None,288278000,,5.25,0.0598,,,,0.066,0.22,26821000,315099000,0.52,2023-06-30,24.69,10085000000,4569000000.0,424774000,-392043000,3225000,3388000000,3388000000,None,282443000,None,389000000,None,None,21599000000,None,None,-401537000,None,None,None,0.492,,400568000,24206000,460000000,531000000,None,1922000000,None,,,,,1.306,8.86,5.99,,,,,,,,-0.719,,21956000000,2025-10-22,quarterly,0.74,USD,pre-market,3896000,-11155000000,0.0397,-2.067,-0.043,14.77,105763000,28510000000,1161000000,None,98.58,91.43,42.3077,39042000000,1349000000,2725000000,31996000000,37693000000,29271000000,676759000,7046000000,None,113.13,80.07
2025-12-28,CCI,-9.05,6420000000.0,None,0.959,-3.432,,6186000000,187000000,187000000,,,,,,,,,4000000,434000000,None,251985000,251985000,233000000,None,819000000,690000000,None,None,288278000,,5.25,0.0598,,,,0.066,0.22,26821000,315099000,0.52,2023-03-31,24.69,10085000000,4569000000.0,424774000,-392043000,3225000,3496000000,3496000000,None,282443000,None,355000000,None,None,21513000000,None,None,-401537000,None,None,None,0.492,,400568000,24206000,448000000,432000000,None,1927000000,None,,,,,1.306,8.86,5.99,,,,,,,,-0.719,,21974000000,2025-10-22,quarterly,0.74,USD,pre-market,3896000,-10929000000,0.0397,-2.067,-0.043,14.77,105763000,28518000000,1149000000,None,98.58,91.43,42.3077,39054000000,1325000000,2535000000,31831000000,37729000000,29296000000,676759000,7223000000,None,113.13,80.07
2025-12-28,CCI,-9.05,6420000000.0,None,0.959,-3.432,,6231000000,156000000,156000000,,,,,,,,,4000000,434000000,None,251985000,251985000,236000000,None,819000000,720000000,None,None,288278000,,5.25,0.0598,,,,0.066,0.22,26821000,315099000,0.52,2022-12-31,24.69,10085000000,4569000000.0,424774000,-392043000,3225000,3596000000,3596000000,None,282443000,None,268000000,None,None,20910000000,None,None,-401537000,None,None,None,0.492,,400568000,24206000,341000000,590000000,None,1950000000,None,,,,,1.306,8.86,5.99,,,,,,,,-0.719,,21933000000,2025-10-22,quarterly,0.74,USD,pre-market,3896000,-10666000000,0.0397,-2.067,-0.043,14.77,105763000,27960000000,1169000000,30000000,98.58,91.43,42.3077,38921000000,1217000000,2731000000,31472000000,37704000000,28741000000,676759000,7449000000,None,113.13,80.07
2025-12-28,CCI,-9.05,6420000000.0,None,0.959,-3.432,,6285000000,174000000,174000000,,,,,,,,,4000000,434000000,None,251985000,251985000,229000000,None,819000000,535000000,None,None,288278000,,5.25,0.0598,,,,0.066,0.22,26821000,315099000,0.52,2022-09-30,24.69,10087000000,4569000000.0,424774000,-392043000,3225000,3699000000,3699000000,None,282443000,None,279000000,None,None,20664000000,None,None,-401537000,None,None,None,0.492,,400568000,24206000,473000000,506000000,None,1993000000,None,,,,,1.306,8.86,5.99,,,,,,,,-0.719,,21878000000,2025-10-22,quarterly,0.74,USD,pre-market,3896000,-10405000000,0.0397,-2.067,-0.043,14.77,105763000,27768000000,1163000000,None,98.58,91.43,42.3077,38861000000,1182000000,2584000000,31182000000,37679000000,28598000000,676759000,7679000000,None,113.13,80.07
2025-12-28,CCI,-9.05,6420000000.0,None,0.959,-3.432,,6365000000,281000000,281000000,,,,,,,,,4000000,434000000,None,251985000,251985000,230000000,None,70000000,516000000,None,None,288278000,,5.25,0.0598,,,,0.066,0.22,26821000,315099000,0.52,2022-06-30,24.69,10087000000,4569000000.0,424774000,-392043000,3225000,3822000000,3822000000,None,282443000,None,318000000,None,None,21212000000,None,None,-401537000,None,None,None,0.492,,400568000,24206000,493000000,522000000,None,2052000000,None,,,,,1.306,8.86,5.99,,,,,,,,-0.719,,21882000000,2025-10-22,quarterly,0.74,USD,pre-market,3896000,-10188000000,0.0397,-2.067,-0.043,14.77,105763000,27647000000,418000000,None,98.58,91.43,42.3077,39013000000,1290000000,1871000000,31152000000,37723000000,29281000000,676759000,7861000000,None,113.13,80.07
2025-12-28,CCI,-9.05,6420000000.0,None,0.959,-3.432,,6453000000,312000000,312000000,,,,,,,,,4000000,434000000,None,251985000,251985000,224000000,None,71000000,503000000,None,None,288278000,,5.25,0.0598,,,,0.066,0.22,26821000,315099000,0.52,2022-03-31,24.69,10078000000,4569000000.0,424774000,-392043000,3225000,3935000000,3935000000,None,282443000,None,284000000,None,None,21055000000,None,None,-401537000,None,None,None,0.492,,400568000,24206000,446000000,405000000,None,2106000000,None,,,,,1.306,8.86,5.99,,,,,,,,-0.719,,15226000000,2025-10-22,quarterly,0.74,USD,pre-market,3896000,-9971000000,0.0397,-2.067,-0.043,14.77,105763000,27579000000,426000000,None,98.58,91.43,42.3077,39051000000,1261000000,1776000000,31015000000,37790000000,29239000000,676759000,8036000000,None,113.13,80.07
2025-12-28,CCI,-9.05,6420000000.0,None,0.959,-3.432,,6380000000,292000000,292000000,,,,,,,,,4000000,434000000,None,251985000,251985000,246000000,None,72000000,635000000,None,None,288278000,,5.25,0.0598,,,,0.066,0.22,26821000,315099000,0.52,2021-12-31,24.69,10078000000,4569000000.0,424774000,-392043000,3225000,4046000000,4046000000,None,282443000,None,274000000,None,None,20557000000,None,None,-401537000,None,None,None,0.492,,400568000,24206000,327000000,583000000,None,2168000000,None,,,,,1.306,8.86,5.99,,,,,,,,-0.719,,21951000000,2025-10-22,quarterly,0.74,USD,pre-market,3896000,-9753000000,0.0397,-2.067,-0.043,14.77,105763000,27009000000,421000000,31000000,98.58,91.43,42.3077,39040000000,1254000000,2026000000,30782000000,37786000000,28756000000,676759000,8258000000,None,113.13,80.07
2025-12-28,CCI,-9.05,6420000000.0,None,0.959,-3.432,,6345000000,357000000,357000000,,,,,,,,,4000000,434000000,None,251985000,251985000,231000000,None,72000000,493000000,None,None,288278000,,5.25,0.0598,,,,0.066,0.22,26821000,315099000,0.52,2021-09-30,24.69,10078000000,4569000000.0,424774000,-392043000,3225000,4115000000,4115000000,None,282443000,None,300000000,None,None,20293000000,None,None,-401537000,None,None,None,0.492,,400568000,24206000,482000000,517000000,None,2208000000,None,,,,,1.306,8.86,5.99,,,,,,,,-0.719,,21833000000,2025-10-22,quarterly,0.74,USD,pre-market,3896000,-9467000000,0.0397,-2.067,-0.043,14.77,105763000,26710000000,417000000,None,98.58,91.43,42.3077,39004000000,1332000000,1987000000,30488000000,37672000000,28501000000,676759000,8516000000,None,113.13,80.07
2025-12-28,CCI,-9.05,6420000000.0,None,0.959,-3.432,,6301000000,339000000,339000000,,,,,,,,,4000000,434000000,None,251985000,251985000,219000000,None,71000000,434000000,None,None,288278000,,5.25,0.0598,,,,0.066,0.22,26821000,315099000,0.52,2021-06-30,24.69,10078000000,4569000000.0,424774000,-392043000,3225000,4222000000,4222000000,None,282443000,None,329000000,None,None,20014000000,None,None,-401537000,None,None,None,0.492,,400568000,24206000,556000000,585000000,None,2265000000,None,,,,,1.306,8.86,5.99,,,,,,,,-0.719,,21796000000,2025-10-22,quarterly,0.74,USD,pre-market,3896000,-9240000000,0.0397,-2.067,-0.043,14.77,105763000,26386000000,409000000,None,98.58,91.43,42.3077,38973000000,1329000000,2018000000,30260000000,37644000000,28242000000,676759000,8713000000,None,113.13,80.07
2025-12-28,CCI,-9.05,6420000000.0,None,0.959,-3.432,,6188000000,254000000,254000000,,,,,,,,,4000000,433000000,None,251985000,251985000,187000000,None,159000000,412000000,None,None,288278000,,5.25,0.0598,,,,0.066,0.22,26821000,315099000,0.52,2021-03-31,24.69,10078000000,4569000000.0,424774000,-392043000,3225000,4324000000,4324000000,None,282443000,None,294000000,None,None,19713000000,None,None,-401537000,None,None,None,0.492,,400568000,24206000,510000000,441000000,None,8183000000,None,,,,,1.306,8.86,5.99,,,,,,,,-0.719,,15149000000,2025-10-22,quarterly,0.74,USD,pre-market,3896000,-8995000000,0.0397,-2.067,-0.043,14.77,105763000,26060000000,491000000,None,98.58,91.43,42.3077,38752000000,1176000000,1933000000,29829000000,37576000000,27896000000,676759000,8923000000,None,113.13,80.07
2025-12-28,CCI,-9.05,6420000000.0,None,0.959,-3.432,,6137000000,232000000,232000000,,,,,,,,,4000000,433000000,None,251985000,251985000,230000000,None,129000000,431000000,None,None,288278000,,5.25,0.0598,,,,0.066,0.22,26821000,315099000,0.52,2020-12-31,24.69,10078000000,4569000000.0,424774000,-392043000,3225000,4433000000,4433000000,None,282443000,None,239000000,None,None,19151000000,None,None,-401537000,None,None,None,0.492,,400568000,24206000,441000000,577000000,None,2379000000,None,,,,,1.306,8.86,5.99,,,,,,,,-0.719,,15162000000,2025-10-22,quarterly,0.74,USD,pre-market,3896000,-8472000000,0.0397,-2.067,-0.043,14.77,105763000,25417000000,458000000,None,98.58,91.43,42.3077,38768000000,1104000000,1969000000,29307000000,37664000000,27338000000,676759000,9461000000,None,113.13,80.07
2025-12-28,CCI,-9.05,6420000000.0,None,0.959,-3.432,,6029000000,242000000,242000000,,,,,,,,,4000000,429000000,None,251985000,251985000,264000000,None,114000000,455000000,None,None,288278000,,5.25,0.0598,,,,0.066,0.22,26821000,315099000,0.52,2020-09-30,24.69,10078000000,4569000000.0,424774000,-392043000,3225000,4535000000,4535000000,None,282443000,None,286000000,None,None,19190000000,None,None,-401537000,None,None,None,0.492,,400568000,24206000,487000000,444000000,None,8169000000,None,,,,,1.306,8.86,5.99,,,,,,,,-0.719,,15092000000,2025-10-22,quarterly,0.74,USD,pre-market,3896000,-8402000000,0.0397,-2.067,-0.043,14.77,105763000,25333000000,430000000,None,98.58,91.43,42.3077,38786000000,1184000000,1925000000,29284000000,37602000000,27359000000,676759000,9502000000,None,113.13,80.07
2025-12-28,CCI,-9.05,6420000000.0,None,0.959,-3.432,,5922000000,2514000000,2514000000,,,,,,,,,4000000,419000000,None,251985000,251985000,280000000,None,99000000,439000000,None,None,288278000,,5.25,0.0598,,,,0.066,0.22,26821000,315099000,0.52,2020-06-30,24.69,10078000000,4569000000.0,424774000,-392043000,3225000,4626000000,4626000000,None,282443000,None,291000000,None,None,21014000000,None,None,-401537000,None,None,None,0.492,,400568000,24206000,483000000,515000000,None,8097000000,None,,,,,1.306,8.86,5.99,,,,,,,,-0.719,,14963000000,2025-10-22,quarterly,0.74,USD,pre-market,3896000,-8044000000,0.0397,-2.067,-0.043,14.77,105763000,27035000000,406000000,None,98.58,91.43,42.3077,40901000000,3436000000,1964000000,31075000000,37465000000,29111000000,676759000,9826000000,None,113.13,80.07
