symbol,frequency,fiscaldateending,report_date,reporttime,reportedcurrency,reported_eps,estimated_eps,earnings_surprise,surprise_pct,accumulateddepreciationamortizationppe,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,ebit,ebitda,goodwill,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profitloss,propertyplantequipment,researchanddevelopment,retainedearnings,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,stockbasedcompensation,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,treasurystock
AVGO,quarterly,2007-01-31,2007-04-01,,USD,,,,,,,,,,,,,,,,,,,,,257000000,257000000,,,,,,,,,,,,,,,,,3000000.0,,,,29000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000000,,107000000,,,,,,,,,,,375000000,,
AVGO,quarterly,2007-04-30,2007-06-29,,USD,,,,,,,,,,,,,,,,,,,,,251000000,251000000,,,,,,,,,,,,,,,,,,,,,28000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51000000,,98000000,,,,,,,,,,,380000000,,
AVGO,quarterly,2007-07-31,2007-09-29,,USD,,,,,,,,,,,,,,,,,,,,,253000000,253000000,,,,,,,,,,,,,,,,,3000000.0,,,,26000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54000000,,97000000,,,,,,,,,,,381000000,,
AVGO,quarterly,2007-10-31,2007-12-30,,USD,,,,,,37000000.0,,,,,5000000.0,,,28000000.0,,,,1075000000.0,2134650000.0,,263000000,263000000,194000000.0,,,,,,,,,,,,,122000000.0,,,2000000.0,,,,26000000,,140000000.0,,,907000000.0,,,,,,,146000000.0,,,44000000.0,116000000.0,,,,,,,,,,,,,,,,292000000.0,51000000,,96000000,,,,,1951000000.0,,321000000.0,,,,391000000,,
AVGO,quarterly,2008-01-31,2008-03-31,,USD,,,,,,0.0,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,0.0,,,0.0,0.0,3000000.0,,,,25000000,,,,,,,,4000000.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,66000000,,116000000,,,,,,,,,,,402000000,,
AVGO,quarterly,2008-04-30,2008-06-29,,USD,,,,,,0.0,,,,,,,,,,,,,,,432000000,432000000,,,,,,,,,,,,0.0,,,0.0,22000000.0,4000000.0,,,,20000000,,,,,,,,17000000.0,0.0,,,,0.0,78000000.0,,,,,,,,,,,,,,,,,,,62000000,,110000000,,,,,,,,,,,411000000,,
AVGO,quarterly,2008-07-31,2008-09-29,,USD,,,,,,19000000.0,,,,-1000000.0,6000000.0,,,-27000000.0,,,,,2189999950.0,,268000000,268000000,,,,,,,40000000.0,40000000.0,,,,44000000.0,84000000.0,,171000000.0,24000000.0,5000000.0,,,,20000000,,,,,,,,44000000.0,0.0,,,60000000.0,127000000.0,44000000.0,,,,,,,,,,,,,,,,,,,68000000,,50000000,,,,3000000.0,,,,,,,439000000,,
AVGO,quarterly,2008-10-31,2008-12-30,,USD,,,,,,18000000.0,,213000000.0,213000000.0,-4000000.0,-45000000.0,,,7000000.0,,,,1084000000.0,2190000000.0,,279000000,279000000,174000000.0,,,184000000.0,,,42000000.0,42000000.0,,,,37000000.0,79000000.0,169000000.0,168000000.0,16000000.0,-9000000.0,721000000.0,721000000.0,,21000000,,188000000.0,,,708000000.0,,,18000000.0,0.0,,,114000000.0,125000000.0,43000000.0,34000000.0,120000000.0,,,,,,,,,,,,,-1000000.0,,,299000000.0,69000000,-312000000.0,48000000,710000000.0,2000000.0,,3000000.0,1871000000.0,619000000.0,328000000.0,1091000000.0,1252000000.0,763000000.0,447000000,780000000.0,
AVGO,quarterly,2009-01-31,2009-04-01,,USD,,,,,,12000000.0,,,,-2000000.0,-12000000.0,,,10000000.0,,,,,2189999950.0,,225000000,225000000,,,,,,,41000000.0,41000000.0,,,,29000000.0,70000000.0,,143000000.0,11000000.0,5000000.0,,,,18000000,,,,,,,,6000000.0,0.0,,,-4000000.0,113000000.0,30000000.0,,,,,,,,,,,,,,,,,,,62000000,,40000000,,,,,,,,,,,368000000,,
AVGO,quarterly,2009-04-30,2009-06-29,,USD,,,,,,13000000.0,,241000000.0,241000000.0,-2000000.0,-18000000.0,,,28000000.0,,,,1086000000.0,2139999950.0,,227000000,227000000,167000000.0,,,185000000.0,,,39000000.0,39000000.0,,,,-13000000.0,26000000.0,171000000.0,98000000.0,-33000000.0,-2000000.0,685000000.0,685000000.0,,20000000,,151000000.0,,,704000000.0,,,-31000000.0,0.0,,,66000000.0,109000000.0,-11000000.0,38000000.0,83000000.0,,,,,,,,,,,,,,,,276000000.0,59000000,-337000000.0,42000000,706000000.0,2000000.0,,4000000.0,1805000000.0,615000000.0,282000000.0,1047000000.0,1190000000.0,765000000.0,325000000,758000000.0,
AVGO,quarterly,2009-07-31,2009-09-04,pre-market,USD,0.0009,,0.0,,,12000000.0,,254000000.0,254000000.0,-6000000.0,-12000000.0,,,-2000000.0,,,,1084000000.0,2179999950.0,,222000000,222000000,152000000.0,,,178000000.0,,,40000000.0,40000000.0,,,,28000000.0,68000000.0,171000000.0,141000000.0,8000000.0,6000000.0,665000000.0,665000000.0,,20000000,,153000000.0,,,703000000.0,,,2000000.0,0.0,,,31000000.0,117000000.0,24000000.0,31000000.0,84000000.0,,,,,,,,,,,,,-5000000.0,,,273000000.0,59000000,-335000000.0,40000000,705000000.0,2000000.0,,3000000.0,1775000000.0,616000000.0,251000000.0,1017000000.0,1159000000.0,766000000.0,363000000,758000000.0,
AVGO,quarterly,2009-10-31,2009-12-03,pre-market,USD,0.028,0.024,0.004,16.6667,,21000000.0,,472000000.0,472000000.0,193000000.0,-21000000.0,,,-9000000.0,,,,1393000000.0,2440000000.0,,250000000,250000000,154000000.0,,,186000000.0,,,40000000.0,40000000.0,,,,-3000000.0,37000000.0,171000000.0,178000000.0,-22000000.0,-1000000.0,647000000.0,647000000.0,,19000000,,162000000.0,,,233000000.0,,,-21000000.0,0.0,,,46000000.0,173000000.0,5000000.0,44000000.0,88000000.0,,,,,,,,,,,,,,,,264000000.0,65000000,-356000000.0,47000000,599000000.0,366000000.0,,5000000.0,1970000000.0,864000000.0,633000000.0,930000000.0,1106000000.0,297000000.0,428000000,1040000000.0,
AVGO,quarterly,2010-01-31,2010-02-24,pre-market,USD,0.034,0.03,0.004,13.3333,,9000000.0,,144000000.0,144000000.0,-360000000.0,-9000000.0,,,-4000000.0,,,,1402000000.0,2439999950.0,,262000000,262000000,160000000.0,,,203000000.0,,,39000000.0,39000000.0,,,,53000000.0,92000000.0,171000000.0,194000000.0,42000000.0,4000000.0,627000000.0,627000000.0,,11000000,,166000000.0,,,232000000.0,,,38000000.0,0.0,,,41000000.0,115000000.0,78000000.0,44000000.0,80000000.0,,,,,,,,,,,,,,,,254000000.0,64000000,-318000000.0,46000000,235000000.0,3000000.0,,5000000.0,1632000000.0,557000000.0,248000000.0,545000000.0,1075000000.0,297000000.0,456000000,1087000000.0,
AVGO,quarterly,2010-04-30,2010-05-26,pre-market,USD,0.045,0.043,0.002,4.6512,,18000000.0,,256000000.0,256000000.0,15000000.0,-18000000.0,,,-12000000.0,,,,1425000000.0,2459999950.0,,282000000,282000000,169000000.0,,,249000000.0,,,40000000.0,40000000.0,,,,107000000.0,147000000.0,171000000.0,233000000.0,99000000.0,9000000.0,607000000.0,607000000.0,,8000000,,178000000.0,,,234000000.0,,,90000000.0,0.0,,,115000000.0,124000000.0,108000000.0,44000000.0,98000000.0,,,,,,,,,,,,,,,,261000000.0,70000000,-228000000.0,48000000,236000000.0,2000000.0,,6000000.0,1782000000.0,727000000.0,281000000.0,582000000.0,1055000000.0,301000000.0,515000000,1200000000.0,
AVGO,quarterly,2010-07-31,2010-08-24,pre-market,USD,0.058,0.053,0.005,9.434,,22000000.0,,367000000.0,367000000.0,3000000.0,-29000000.0,,,-6000000.0,,,,1435000000.0,2469999950.0,,287000000,287000000,172000000.0,,,279000000.0,,,40000000.0,40000000.0,,,,135000000.0,175000000.0,173000000.0,263000000.0,127000000.0,4000000.0,592000000.0,592000000.0,,8000000,,185000000.0,,,234000000.0,,,123000000.0,0.0,,,137000000.0,127000000.0,135000000.0,42000000.0,106000000.0,,,,,,,,,,,,,,,,266000000.0,71000000,-105000000.0,51000000,236000000.0,2000000.0,,7000000.0,1920000000.0,873000000.0,285000000.0,587000000.0,1047000000.0,302000000.0,550000000,1333000000.0,
