symbol,frequency,fiscaldateending,report_date,reporttime,reportedcurrency,reported_eps,estimated_eps,earnings_surprise,surprise_pct,accumulateddepreciationamortizationppe,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,ebit,ebitda,goodwill,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profitloss,propertyplantequipment,researchanddevelopment,retainedearnings,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,stockbasedcompensation,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,treasurystock
COF,annual,1996-12-31,1997-01-22,pre-market,,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COF,annual,1997-12-31,1998-01-15,pre-market,,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COF,annual,1998-12-31,1999-01-19,pre-market,,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COF,annual,1999-12-31,2000-01-18,pre-market,,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COF,annual,2000-12-31,2001-01-16,post-market,,2.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COF,annual,2001-12-31,2002-01-15,post-market,,2.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COF,annual,2002-12-31,2003-01-16,post-market,,3.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COF,annual,2003-12-31,2004-01-21,post-market,,4.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COF,annual,2004-12-31,2005-01-19,post-market,,6.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COF,annual,2005-12-31,2006-01-19,post-market,,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COF,annual,2006-12-31,2007-01-18,post-market,USD,7.33,,,,,712190000.0,,3561340000.0,3561340000.0,4339192000.0,-7126701000.0,,,-38237236000.0,,,,4122000.0,317023000.0,,4549727000.0,4549727000.0,574763000.0,,,5405661000.0,,,542090000.0,542090000.0,32324000.0,32324000.0,,3672341000.0,4214431000.0,13635435000.0,10616032000.0,3672341000.0,1245964000.0,950702000.0,950702000.0,,3073289000.0,,-15452047000.0,,,20217304000.0,,,2414493000.0,,,,3376738000.0,6943691000.0,3672341000.0,127136849000.0,85770892000.0,,,,,,,,,,,,,-21615000.0,,,2203280000.0,,9760184000.0,2685095000.0,33982477000.0,6384833000.0,16551203000.0,211117000.0,149739285000.0,25518204000.0,92730488000.0,124504079000.0,124221081000.0,31773591000.0,15165759000.0,25235206000.0,-128417000.0
COF,annual,2007-12-31,2008-01-23,post-market,USD,3.71,,,,,437545000.0,,3054647000.0,3054647000.0,-2384344000.0,-10465173000.0,,,-37869594000.0,,,,4192000.0,395545000.0,,7184813000.0,7184813000.0,631609000.0,,,5557196000.0,,,678757000.0,678757000.0,42055000.0,42055000.0,,3869556000.0,4548313000.0,12830740000.0,11842322000.0,3869556000.0,1277837000.0,13893554000.0,13893554000.0,,4548311000.0,,-19781587000.0,,,20237259000.0,,,1570332000.0,,,,13010430000.0,7972766000.0,3869556000.0,129147786000.0,82761176000.0,,,,,,,,,,,,,-3024969000.0,,,2299603000.0,,11267568000.0,3123772000.0,37525675000.0,7524975000.0,21548349000.0,338778000.0,150590369000.0,30160192000.0,90917760000.0,126296257000.0,120430177000.0,35378497000.0,19027135000.0,24294112000.0,-3153386000.0
COF,annual,2008-12-31,2009-01-22,post-market,USD,1.99,,,,,356327000.0,,6854591000.0,6854591000.0,14796360000.0,-15609401000.0,,,-34021557000.0,,,,4384000.0,378000000.0,,9064000000.0,9064000000.0,676398000.0,,,7170663000.0,,,692000000.0,691430000.0,568255000.0,568255000.0,,582000000.0,1274000000.0,11964487000.0,8738000000.0,582000000.0,497000000.0,12826747000.0,12826747000.0,,3963000000.0,,-31003271000.0,,,16735828000.0,,,-45998000.0,,,,3482975000.0,8156000000.0,582000000.0,139923711000.0,108620789000.0,,,,,,,,,,,,,-12501000.0,,,2313106000.0,,10621164000.0,2856000000.0,32320295000.0,9141804000.0,31640023000.0,111646000.0,165913452000.0,45665277000.0,118438991000.0,139301019000.0,120248175000.0,20862028000.0,17802000000.0,26612433000.0,-3165887000.0
COF,annual,2009-12-31,2010-01-21,post-market,USD,1.97,,,,,231624000.0,,8143054000.0,8143054000.0,-12050088000.0,10446422000.0,,,-31014621000.0,,,,5024000.0,431415000.0,,7197000000.0,7197000000.0,509000000.0,,,8064000000.0,,,683000000.0,682603000.0,318844000.0,318844000.0,,1336000000.0,2019000000.0,13596368000.0,8753000000.0,1336000000.0,349000000.0,14502294000.0,14502294000.0,,2967000000.0,,-38829562000.0,,,15437866000.0,,,883781000.0,,,,2796947000.0,7417000000.0,1336000000.0,139341198000.0,115809000000.0,,,,,,,,,,,,,-14000000.0,,,2735623000.0,0.0,10727368000.0,2978000000.0,30059000000.0,10185000000.0,39372000000.0,145831000.0,169646363000.0,55579000000.0,126503000000.0,143056953000.0,114067000000.0,16553000000.0,15950000000.0,26589410000.0,-3180459000.0
COF,annual,2010-12-31,2011-01-20,post-market,USD,6.67,,,,,340000000.0,,4843000000.0,4843000000.0,-16041000000.0,4463000000.0,-3436000000.0,,84126000000.0,,,-137000000.0,5000000.0,456400000.0,,6803000000.0,6803000000.0,488000000.0,,,1070000000.0,,,517000000.0,582000000.0,91000000.0,91000000.0,,4330000000.0,4847000000.0,13591000000.0,12264000000.0,4330000000.0,1280000000.0,14324000000.0,14324000000.0,,2896000000.0,,-41537000000.0,,,13364000000.0,,120547000000.0,2743000000.0,3050000000.0,,,8142000000.0,7934000000.0,4330000000.0,8365000000.0,122210000000.0,,34900000000.0,,,,,,,,,,,-22000000.0,,,2749000000.0,,10406000000.0,2594000000.0,50446000000.0,10167000000.0,41943000000.0,149000000.0,197503000000.0,47856000000.0,132865000000.0,170962000000.0,149647000000.0,38097000000.0,19067000000.0,26541000000.0,-3202000000.0
COF,annual,2011-12-31,2012-01-19,post-market,USD,7.05,,,,,315000000.0,,5496000000.0,5496000000.0,3497000000.0,-10363000000.0,,,93883000000.0,,,,5000000.0,459100000.0,,4606000000.0,4606000000.0,466000000.0,,,1029000000.0,,,579000000.0,600000000.0,91000000.0,91000000.0,,4587000000.0,5166000000.0,13592000000.0,13919000000.0,4587000000.0,1334000000.0,14202000000.0,14202000000.0,,2246000000.0,,-38759000000.0,,,24977000000.0,,,3147000000.0,,,,7455000000.0,9332000000.0,4587000000.0,7941000000.0,128226000000.0,,,,,,,,,,,,,-42000000.0,,,2748000000.0,0.0,13462000000.0,3023000000.0,50595000000.0,12498000000.0,39101000000.0,189000000.0,206019000000.0,45626000000.0,141190000000.0,176353000000.0,160393000000.0,35163000000.0,18525000000.0,29666000000.0,-3244000000.0
COF,annual,2012-12-31,2013-01-17,post-market,USD,7.35,,,,,560000000.0,,11057000000.0,11057000000.0,14147000000.0,-17987000000.0,5220000000.0,,146791000000.0,,,-495000000.0,6000000.0,566500000.0,,6790000000.0,6790000000.0,450000000.0,,,1694000000.0,,,1862000000.0,1862000000.0,126000000.0,126000000.0,,5184000000.0,7046000000.0,13904000000.0,16387000000.0,5184000000.0,1475000000.0,4279000000.0,4279000000.0,,2375000000.0,,201000000.0,,,24578000000.0,,200934000000.0,3719000000.0,3734000000.0,,,9060000000.0,11203000000.0,5184000000.0,1000000.0,212485000000.0,,34906000000.0,,,,,,,,,,,-43000000.0,,,3587000000.0,0.0,16853000000.0,3991000000.0,49910000000.0,1248000000.0,63980000000.0,199000000.0,312918000000.0,76731000000.0,214183000000.0,272419000000.0,236187000000.0,58236000000.0,23177000000.0,40499000000.0,-3287000000.0
COF,annual,2013-12-31,2014-01-16,post-market,USD,7.35,,,,,818000000.0,,5952000000.0,5952000000.0,-18472000000.0,3721000000.0,-4767000000.0,,187709000000.0,,,276000000.0,6000000.0,587600000.0,,5245000000.0,5245000000.0,307000000.0,,,1418000000.0,,,2065000000.0,2065000000.0,608000000.0,608000000.0,,6578000000.0,8643000000.0,13978000000.0,18931000000.0,6578000000.0,2224000000.0,2050000000.0,2050000000.0,,1792000000.0,,218000000.0,,,26605000000.0,,212234000000.0,4337000000.0,4392000000.0,,,9984000000.0,12353000000.0,6578000000.0,339000000.0,204523000000.0,,23869000000.0,,,,,,,,,,,-1033000000.0,,,3839000000.0,0.0,20404000000.0,4480000000.0,40654000000.0,915000000.0,42139000000.0,240000000.0,297048000000.0,49509000000.0,205745000000.0,255304000000.0,247424000000.0,49556000000.0,24176000000.0,41744000000.0,-4320000000.0
COF,annual,2014-12-31,2015-01-22,post-market,USD,7.59,,,,,502000000.0,,7242000000.0,7242000000.0,6998000000.0,-15991000000.0,951000000.0,,184929000000.0,,,-17000000.0,6000000.0,571900000.0,,5120000000.0,5120000000.0,317000000.0,,48796000000.0,1435000000.0,,,2002000000.0,2002000000.0,746000000.0,746000000.0,,6569000000.0,8571000000.0,13978000000.0,18749000000.0,6569000000.0,2146000000.0,1516000000.0,1516000000.0,,1579000000.0,,626000000.0,,,47577000000.0,,227059000000.0,4428000000.0,4423000000.0,,,9304000000.0,12180000000.0,6569000000.0,1939000000.0,233176000000.0,,10359000000.0,,,,,,,,,,,-2045000000.0,,,3685000000.0,0.0,23973000000.0,4593000000.0,96373000000.0,48796000000.0,39508000000.0,205000000.0,308854000000.0,48185000000.0,233493000000.0,263801000000.0,260669000000.0,30308000000.0,23869000000.0,45053000000.0,-6365000000.0
COF,annual,2015-12-31,2016-01-26,post-market,USD,7.49,,,,,532000000.0,,7984000000.0,7984000000.0,20380000000.0,-29726000000.0,781000000.0,,200065000000.0,,,-72000000.0,6000000.0,548000000.0,,6161000000.0,6161000000.0,299000000.0,,59635000000.0,1189000000.0,,,2100000000.0,2100000000.0,974000000.0,974000000.0,,5881000000.0,7981000000.0,14480000000.0,18877000000.0,5881000000.0,1869000000.0,1270000000.0,1270000000.0,,1625000000.0,20459000000.0,324000000.0,,,58134000000.0,,250244000000.0,4050000000.0,4012000000.0,18834000000.0,,10127000000.0,12996000000.0,5881000000.0,39000000.0,248462000000.0,,10610000000.0,,,,,,,,,,,-2441000000.0,,,3584000000.0,0.0,27045000000.0,4975000000.0,78232000000.0,20098000000.0,39061000000.0,161000000.0,334048000000.0,48273000000.0,248761000000.0,286764000000.0,285775000000.0,38003000000.0,25038000000.0,47284000000.0,-8806000000.0
COF,annual,2016-12-31,2017-01-24,post-market,USD,7.3,,,,,779000000.0,32000000.0,9976000000.0,9976000000.0,15727000000.0,-25630000000.0,1953000000.0,,225351000000.0,,,-159000000.0,7000000.0,509800000.0,,8477000000.0,8477000000.0,327000000.0,,61898000000.0,1351000000.0,,,2428000000.0,2428000000.0,1026000000.0,1026000000.0,,5484000000.0,7912000000.0,14519000000.0,19042000000.0,5484000000.0,1714000000.0,939000000.0,939000000.0,,2018000000.0,22891000000.0,-13913000000.0,,,59468000000.0,,265838000000.0,3751000000.0,3770000000.0,20873000000.0,,11856000000.0,13558000000.0,5484000000.0,13913000000.0,276982000000.0,,12956000000.0,,,,,,,,,,,-3661000000.0,,,3675000000.0,0.0,29766000000.0,5202000000.0,76647000000.0,17179000000.0,40737000000.0,239000000.0,357033000000.0,52064000000.0,277309000000.0,309519000000.0,304969000000.0,32210000000.0,27519000000.0,47514000000.0,-12467000000.0
COF,annual,2017-12-31,2018-01-23,post-market,USD,7.75,,,,,1018000000.0,,14040000000.0,14040000000.0,3218000000.0,-15541000000.0,1859000000.0,,220766000000.0,,,-157000000.0,7000000.0,488600000.0,,10313000000.0,10313000000.0,413000000.0,,7356000000.0,1536000000.0,,,2440000000.0,2440000000.0,1045000000.0,1045000000.0,,5492000000.0,7932000000.0,14533000000.0,19686000000.0,5492000000.0,3375000000.0,742000000.0,742000000.0,,2762000000.0,25222000000.0,-16002000000.0,,,59705000000.0,,276926000000.0,1982000000.0,2117000000.0,22460000000.0,,14182000000.0,14194000000.0,5492000000.0,16002000000.0,273141000000.0,,13143000000.0,,,,,,,,,,,-240000000.0,,,4033000000.0,0.0,30700000000.0,5899000000.0,68314000000.0,8609000000.0,37655000000.0,244000000.0,365693000000.0,53231000000.0,273554000000.0,316963000000.0,312462000000.0,43409000000.0,29999000000.0,48730000000.0,-12707000000.0
COF,annual,2018-12-31,2019-01-22,post-market,USD,10.86,,,,,874000000.0,,13186000000.0,13186000000.0,1777000000.0,-15618000000.0,-863000000.0,,221750000000.0,,,-74000000.0,7000000.0,483100000.0,,10157000000.0,10157000000.0,458000000.0,,12159000000.0,1614000000.0,,,2396000000.0,2396000000.0,1038000000.0,1038000000.0,,7318000000.0,9714000000.0,14544000000.0,21721000000.0,7318000000.0,1293000000.0,528000000.0,528000000.0,,4301000000.0,27176000000.0,-15103000000.0,,,58553000000.0,,322792000000.0,6015000000.0,6025000000.0,22875000000.0,,12978000000.0,14403000000.0,7318000000.0,15103000000.0,283319000000.0,,12095000000.0,,,,,,,,,,,-2284000000.0,,,4191000000.0,,35875000000.0,5727000000.0,67603000000.0,9050000000.0,46150000000.0,170000000.0,372538000000.0,60950000000.0,283777000000.0,320870000000.0,311588000000.0,37093000000.0,31878000000.0,51668000000.0,-14991000000.0
COF,annual,2019-12-31,2020-01-21,post-market,USD,12.08,,,,,887000000.0,103000000.0,13407000000.0,13407000000.0,6619000000.0,-22998000000.0,260000000.0,,,,,-63000000.0,7000000.0,469900000.0,,11409000000.0,11409000000.0,439000000.0,,9831000000.0,1758000000.0,,,3339000000.0,3339000000.0,1035000000.0,1035000000.0,,6874000000.0,10213000000.0,14653000000.0,22357000000.0,6874000000.0,1341000000.0,474000000.0,474000000.0,,5173000000.0,28513000000.0,-15605000000.0,,,55383000000.0,,338214000000.0,5546000000.0,5533000000.0,23340000000.0,,16639000000.0,15483000000.0,6874000000.0,15605000000.0,-7439000000.0,,13835000000.0,,,,,,,,,,,-2481000000.0,,,4378000000.0,,40340000000.0,6388000000.0,62383000000.0,7000000000.0,79213000000.0,239000000.0,390365000000.0,94378000000.0,7439000000.0,332354000000.0,98244000000.0,55383000000.0,33766000000.0,58011000000.0,-16472000000.0
