date,symbol,revenue_ttm,accumulateddepreciationamortizationppe,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividend_yield,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,ebit,ebitda,fiscaldateending,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_type,reportedcurrency,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,stockbasedcompensation,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,treasurystock,week_52_high,week_52_low
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,1130000000,1130000000,,,,,,None,16000000,,0.0,,,,0.0,-176700000,-160700000,2023-09-30,,0.0,59800000,-190800000,-44400000,,,None,14100000,None,,None,,,,,-146300000,None,None,None,0.0,,250600000,-190800000,,,,,None,,,,,,,,,,,,0.0,,,quarterly,None,None,,0.0,0.0,0.0,0.0,156100000,,,,23.59,23.31,,,,,,,,1189800000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,1155300000,1155300000,,,,,,None,17900000,,0.0,,,,0.0,-101900000,-84000000,2023-06-30,,0.0,98500000,-115900000,-18800000,,,None,14000000,None,,None,,,,,-97100000,None,None,None,0.0,,214400000,-115900000,,,,,None,,,,,,,,,,,,0.0,,,quarterly,None,None,,0.0,0.0,0.0,0.0,74500000,,,,23.59,23.31,,,,,,,,1253800000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,1203000000,1203000000,,,,,,None,16200000,,0.0,,,,0.0,-89800000,-73600000,2023-03-31,,0.0,88100000,-103900000,-23800000,,,None,14100000,None,,None,,,,,-80100000,None,None,None,0.0,,192000000,-103900000,,,,,None,,,,,,,,,,,,0.0,,,quarterly,None,None,,0.0,0.0,0.0,0.0,94200000,,,,23.59,23.31,,,,,,,,1291100000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,1253500000,1253500000,,,,,,None,16000000,,0.0,,,,0.0,-62000000,-46000000,2022-12-31,,0.0,112700000,-75700000,-20200000,,,None,13700000,None,,None,,,,,-55500000,None,None,None,0.0,,188400000,-75700000,,,,,None,,,,,,,,,,,,0.0,,,quarterly,None,None,,0.0,0.0,0.0,0.0,86400000,,,,23.59,23.31,,,,,,,,1366200000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,1268100000,1268100000,,,,,,None,17200000,,0.0,,,,0.0,-73500000,-56300000,2022-09-30,,0.0,85200000,-87800000,-13000000,,,None,14300000,None,,None,,,,,-74800000,None,None,None,0.0,,173000000,-87800000,,,,,None,,,,,,,,,,,,0.0,,,quarterly,None,None,,0.0,0.0,0.0,0.0,93500000,,,,23.59,23.31,,,,,,,,1353300000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,1341500000,1341500000,,,,,,None,18100000,,0.0,,,,0.0,-80600000,-62500000,2022-06-30,,0.0,42400000,-94600000,-22400000,,,None,14000000,None,,None,,,,,-72200000,None,None,None,0.0,,137000000,-94600000,,,,,None,,,,,,,,,,,,0.0,,,quarterly,None,None,,0.0,0.0,0.0,0.0,91400000,,,,23.59,23.31,,,,,,,,1383900000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,1313400000,1313400000,,,,,,None,19600000,,0.0,,,,0.0,-103000000,-83400000,2022-03-31,,0.0,35800000,-115700000,-29400000,,,None,12700000,None,,None,,,,,-86300000,None,None,None,0.0,,151500000,-115700000,,,,,None,,,,,,,,,,,,0.0,,,quarterly,None,None,,0.0,0.0,0.0,0.0,87100000,,,,23.59,23.31,,,,,,,,1349200000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,1467300000,1467300000,,,,,,None,20600000,,0.0,,,,0.0,-136800000,-116200000,2021-12-31,,0.0,-12800000,-147400000,-41600000,,,None,10600000,None,,None,,,,,-105800000,None,None,None,0.0,,134600000,-147400000,,,,,None,,,,,,,,,,,,0.0,,,quarterly,None,None,,0.0,0.0,0.0,0.0,87500000,,,,23.59,23.31,,,,,,,,1454500000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,1397400000,1397400000,,,,,,None,26400000,,0.0,,,,0.0,-119100000,-92700000,2021-09-30,,0.0,36100000,-129800000,-54500000,,,None,10700000,None,,None,,,,,-75300000,None,None,None,0.0,,165900000,-129800000,,,,,None,,,,,,,,,,,,0.0,,,quarterly,None,None,,0.0,0.0,0.0,0.0,85100000,,,,23.59,23.31,,,,,,,,1433500000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,1403100000,1403100000,,,,,,None,38500000,,0.0,,,,0.0,-78500000,-40000000,2021-06-30,,0.0,72900000,-89700000,-27100000,,,None,11200000,None,,None,,,,,-62600000,None,None,None,0.0,,162600000,-89700000,,,,,None,,,,,,,,,,,,0.0,,,quarterly,None,None,,0.0,0.0,0.0,0.0,82300000,,,,23.59,23.31,,,,,,,,1476000000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,1062300000,1062300000,,,,,,None,14300000,,0.0,,,,0.0,132700000,147000000,2021-03-31,,0.0,262700000,121600000,-1600000,,,None,11100000,None,,None,,,,,123200000,None,None,None,0.0,,141100000,121600000,,,,,None,,,,,,,,,,,,0.0,,,quarterly,None,None,,0.0,0.0,0.0,0.0,84600000,,,,23.59,23.31,,,,,,,,1325000000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,1035600000,1035600000,,,,,,None,14300000,,0.0,,,,0.0,131900000,146200000,2020-12-31,,0.0,334100000,120600000,23100000,,,None,11300000,None,,None,,,,,97500000,None,None,None,0.0,,213500000,120600000,,,,,None,,,,,,,,,,,,0.0,,,quarterly,None,None,,0.0,0.0,0.0,0.0,147200000,,,,23.59,23.31,,,,,,,,1369700000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,1055600000,1055600000,,,,,,None,14400000,,0.0,,,,0.0,160400000,174800000,2020-09-30,,0.0,287500000,152100000,29800000,,,None,8300000,None,,None,,,,,122300000,None,None,None,0.0,,135400000,152100000,,,,,None,,,,,,,,,,,,0.0,,,quarterly,None,None,,0.0,0.0,0.0,0.0,74600000,,,,23.59,23.31,,,,,,,,1343100000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,916400000,916400000,,,,,,None,13600000,,0.0,,,,0.0,168600000,182200000,2020-06-30,,0.0,326100000,159700000,33600000,,,None,8900000,None,,None,,,,,126100000,None,None,None,0.0,,166400000,159700000,,,,,None,,,,,,,,,,,,0.0,,,quarterly,None,None,,0.0,0.0,0.0,0.0,79200000,,,,23.59,23.31,,,,,,,,1242500000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,1010200000,1010200000,,,,,,None,12700000,,0.0,,,,0.0,85200000,97900000,2020-03-31,,0.0,213200000,77700000,13700000,,,None,7500000,None,,None,,,,,64000000,None,None,None,0.0,,135500000,77700000,,,,,None,,,,,,,,,,,,0.0,,,quarterly,None,None,,0.0,0.0,0.0,0.0,70500000,,,,23.59,23.31,,,,,,,,1223400000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,986600000,986600000,,,,,,None,16500000,,0.0,,,,0.0,166900000,183400000,2019-12-31,,0.0,291600000,156900000,32200000,,,None,10000000,None,,None,,,,,124700000,None,None,None,0.0,,134700000,156900000,,,,,None,,,,,,,,,,,,0.0,,,quarterly,None,None,,0.0,0.0,0.0,0.0,71800000,,,,23.59,23.31,,,,,,,,1278200000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,945700000,945700000,,,,,,None,14500000,,0.0,,,,0.0,170700000,185200000,2019-09-30,,0.0,291300000,161500000,32500000,,,None,9200000,None,,None,,,,,129000000,None,None,None,0.0,,129800000,161500000,,,,,None,,,,,,,,,,,,0.0,,,quarterly,None,None,,0.0,0.0,0.0,0.0,69800000,,,,23.59,23.31,,,,,,,,1237000000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,987500000,987500000,,,,,,None,19700000,,0.0,,,,0.0,160300000,180000000,2019-06-30,,0.0,280200000,148500000,26400000,,,None,11800000,None,,None,,,,,122100000,None,None,None,0.0,,131700000,148500000,,,,,None,,,,,,,,,,,,0.0,,,quarterly,None,None,,0.0,0.0,0.0,0.0,74900000,,,,23.59,23.31,,,,,,,,1267700000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,910400000,910400000,,,,,,None,11800000,,0.0,,,,0.0,206200000,218000000,2019-03-31,,0.0,326900000,194700000,39400000,,,None,11500000,None,,None,,,,,155300000,None,None,None,0.0,,132200000,194700000,,,,,None,,,,,,,,,,,,0.0,,,quarterly,None,None,,0.0,0.0,0.0,0.0,62900000,,,,23.59,23.31,,,,,,,,1237300000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,905800000,905800000,,,,,,None,53600000,,0.0,,,,0.0,20200000,73800000,2018-12-31,,0.0,188900000,6100000,1100000,,,None,14100000,None,,None,,,,,6500000,None,None,None,0.0,,182800000,6100000,,,,,None,,,,,,,,,,,,0.0,,,quarterly,None,None,,0.0,0.0,0.0,0.0,22900000,,,,23.59,23.31,,,,,,,,1094700000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,866000000,866000000,,,,,,None,108300000,,0.0,,,,0.0,93900000,202200000,2018-09-30,,0.0,316400000,80500000,-11800000,,,None,13400000,None,,None,,,,,92200000,None,None,None,0.0,,235900000,80500000,,,,,None,,,,,,,,,,,,0.0,,,quarterly,None,None,,0.0,0.0,0.0,0.0,66700000,,,,23.59,23.31,,,,,,,,1182400000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,610200000,610200000,,,,,,None,4700000,,0.0,,,,0.0,53500000,58200000,2018-06-30,,0.0,131700000,45500000,8000000,,,None,8000000,None,,None,,,,,37600000,None,None,None,0.0,,86200000,45500000,,,,,None,,,,,,,,,,,,0.0,,,quarterly,None,None,,0.0,0.0,0.0,0.0,42900000,,,,23.59,23.31,,,,,,,,741900000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,536500000,536500000,,,,,,None,5300000,,0.0,,,,0.0,74900000,80200000,2018-03-31,,0.0,156300000,67000000,13400000,,,None,7900000,None,,None,,,,,53800000,None,None,None,0.0,,89300000,67000000,,,,,None,,,,,,,,,,,,0.0,,,quarterly,None,None,,0.0,0.0,0.0,0.0,45700000,,,,23.59,23.31,,,,,,,,692800000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,573200000,573200000,,,,,,None,4500000,,0.0,,,,0.0,20000000,24500000,2017-12-31,,0.0,123000000,44200000,8300000,,,None,8000000,None,,None,,,,,36900000,None,None,None,0.0,,78800000,44200000,,,,,None,,,,,,,,,,,,0.0,,,quarterly,None,None,,0.0,0.0,0.0,0.0,46000000,,,,23.59,23.31,,,,,,,,696200000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,539800000,539800000,,,,,,None,4900000,,0.0,,,,0.0,76100000,81000000,2017-09-30,,0.0,150500000,68300000,20500000,,,None,7800000,None,,None,,,,,47700000,None,None,None,0.0,,82200000,68300000,,,,,None,,,,,,,,,,,,0.0,,,quarterly,None,None,,0.0,0.0,0.0,0.0,50200000,,,,23.59,23.31,,,,,,,,690300000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,549200000,549200000,,,,,,None,4400000,,0.0,,,,0.0,60400000,64800000,2017-06-30,,0.0,134100000,52100000,15500000,,,None,8300000,None,,None,,,,,36600000,None,None,None,0.0,,82000000,52100000,,,,,None,,,,,,,,,,,,0.0,,,quarterly,None,None,,0.0,0.0,0.0,0.0,48300000,,,,23.59,23.31,,,,,,,,683300000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,572600000,572600000,,,,,,None,4400000,,0.0,,,,0.0,16000000,20400000,2017-03-31,,0.0,78800000,-3500000,-3100000,,,None,19500000,None,,None,,,,,-300000,None,None,None,0.0,,82300000,-3500000,,,,,None,,,,,,,,,,,,0.0,,,quarterly,None,None,,0.0,0.0,0.0,0.0,49600000,,,,23.59,23.31,,,,,,,,651400000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,-70500000,-70500000,,,,,,None,4500000,,0.0,,,,0.0,20000000,24500000,2016-12-31,,0.0,713200000,40600000,11500000,,,None,25300000,None,,None,,,,,31200000,None,None,None,0.0,,672600000,40600000,,,,,None,,,,,,,,,,,,0.0,,,quarterly,None,None,,0.0,0.0,0.0,0.0,158500000,,,,23.59,23.31,,,,,,,,642700000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,588300000,588300000,,,,,,None,4700000,,0.0,,,,0.0,-11200000,-6500000,2016-09-30,,0.0,52400000,-33200000,-14900000,,,None,22000000,None,,None,,,,,-16300000,None,None,None,0.0,,85600000,-33200000,,,,,None,,,,,,,,,,,,0.0,,,quarterly,None,None,,0.0,0.0,0.0,0.0,51200000,,,,23.59,23.31,,,,,,,,640700000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,537600000,537600000,,,,,,None,4700000,,0.0,,,,0.0,23300000,28000000,2016-06-30,,0.0,89600000,2600000,-1500000,,,None,20700000,None,,None,,,,,4000000,None,None,None,0.0,,87000000,2600000,,,,,None,,,,,,,,,,,,0.0,,,quarterly,None,None,,0.0,0.0,0.0,0.0,54300000,,,,23.59,23.31,,,,,,,,627200000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,None,None,,,,,,None,5600000,,0.0,,,,0.0,15900000,21500000,2016-03-31,,0.0,611300000,-6500000,-4300000,,,None,22300000,None,,None,,,,,-2100000,None,None,None,0.0,,-613500000,-2200000,,,,,None,,,,,,,,,,,,0.0,,,quarterly,None,None,,0.0,0.0,0.0,0.0,159300000,,,,23.59,23.31,,,,,,,,611300000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,None,None,,,,,,None,6100000,,0.0,,,,0.0,-37100000,-31000000,2015-12-31,,0.0,617000000,-1600000,-2900000,,,None,25600000,None,,None,,,,,4600000,None,None,None,0.0,,-504400000,112600000,,,,,None,,,,,,,,,,,,0.0,,,quarterly,None,None,,0.0,0.0,0.0,0.0,171800000,,,,23.59,23.31,,,,,,,,617000000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,None,None,,,,,,None,11800000,,0.0,,,,0.0,26200000,38000000,2015-09-30,,0.0,615400000,49800000,11800000,,,None,25700000,None,,None,,,,,37900000,None,None,None,0.0,,-577400000,38000000,,,,,None,,,,,,,,,,,,0.0,,,quarterly,None,None,,0.0,0.0,0.0,0.0,161100000,,,,23.59,23.31,,,,,,,,615400000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,None,None,,,,,,None,6200000,,0.0,,,,0.0,21200000,27400000,2015-06-30,,0.0,609200000,34300000,6900000,,,None,26600000,None,,None,,,,,29700000,None,None,None,0.0,,-581800000,27400000,,,,,None,,,,,,,,,,,,0.0,,,quarterly,None,None,,0.0,0.0,0.0,0.0,162100000,,,,23.59,23.31,,,,,,,,609200000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,442600000,442600000,,,,,,None,4800000,,0.0,,,,0.0,47500000,52300000,2015-03-31,,0.0,56600000,17800000,4300000,,,None,29700000,None,,None,,,,,13500000,None,None,None,0.0,,38800000,17800000,,,,,None,,,,,,,,,,,,0.0,,,quarterly,None,None,,0.0,0.0,0.0,0.0,144900000,,,,23.59,23.31,,,,,,,,499200000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,None,None,,,,,,None,4800000,,0.0,,,,0.0,94500000,99300000,2014-12-31,,0.0,559700000,93100000,29800000,,,None,24400000,None,,None,,,,,65400000,None,None,None,0.0,,-447100000,112600000,,,,,None,,,,,,,,,,,,0.0,,,quarterly,None,None,,0.0,0.0,0.0,0.0,156400000,,,,23.59,23.31,,,,,,,,559700000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,459100000,459100000,,,,,,None,5900000,,0.0,,,,0.0,26100000,32000000,2014-09-30,,0.0,80700000,4000000,-800000,,,None,22100000,None,,None,,,,,4700000,None,None,None,0.0,,76700000,4000000,,,,,None,,,,,,,,,,,,0.0,,,quarterly,None,None,,0.0,0.0,0.0,0.0,158600000,,,,23.59,23.31,,,,,,,,539800000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,508800000,508800000,,,,,,None,6400000,,0.0,,,,0.0,33700000,40100000,2014-06-30,,0.0,33700000,11200000,1900000,,,None,22500000,None,,None,,,,,9300000,None,None,None,0.0,,22500000,11200000,,,,,None,,,,,,,,,,,,0.0,,,quarterly,None,None,,0.0,0.0,0.0,0.0,161300000,,,,23.59,23.31,,,,,,,,542500000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,None,None,,,,,,None,6100000,,0.0,,,,0.0,29100000,35200000,2014-03-31,,0.0,554600000,51900000,16700000,,,None,22700000,None,,None,,,,,35100000,None,None,None,0.0,,-519400000,35200000,,,,,None,,,,,,,,,,,,0.0,,,quarterly,None,None,,0.0,0.0,0.0,0.0,152100000,,,,23.59,23.31,,,,,,,,554600000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,None,None,,,,,,None,6700000,,0.0,,,,0.0,45600000,52300000,2013-12-31,,0.0,586000000,81400000,26600000,,,None,26200000,None,,None,,,,,55200000,None,None,None,0.0,,-494200000,91800000,,,,,None,,,,,,,,,,,,0.0,,,quarterly,None,None,,0.0,0.0,0.0,0.0,162900000,,,,23.59,23.31,,,,,,,,586000000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,None,None,,,,,,None,6200000,,0.0,,,,0.0,62400000,68600000,2013-09-30,,0.0,635700000,102000000,33400000,,,None,25300000,None,,None,,,,,70100000,None,None,None,0.0,,-567100000,68600000,,,,,None,,,,,,,,,,,,0.0,,,quarterly,None,None,,0.0,0.0,0.0,0.0,170100000,,,,23.59,23.31,,,,,,,,635700000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,517300000,517300000,,,,,,None,6500000,,0.0,,,,0.0,71600000,78100000,2013-06-30,,0.0,71600000,46400000,13900000,,,None,25200000,None,,None,,,,,34000000,None,None,None,0.0,,25200000,46400000,,,,,None,,,,,,,,,,,,0.0,,,quarterly,None,None,,0.0,0.0,0.0,0.0,163100000,,,,23.59,23.31,,,,,,,,588900000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,507500000,507500000,,,,,,None,6300000,,0.0,,,,0.0,108400000,114700000,2013-03-31,,0.0,108400000,84600000,26000000,,,None,23800000,None,,None,,,,,58400000,None,None,None,0.0,,23800000,84600000,,,,,None,,,,,,,,,,,,0.0,,,quarterly,None,None,,0.0,0.0,0.0,0.0,158300000,,,,23.59,23.31,,,,,,,,615900000,,,24.0,19.97
