date,symbol,eps,revenue_ttm,pe_ratio,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividend_per_share,dividend_yield,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,peg_ratio,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,trailing_pe,treasurystock,week_52_high,week_52_low
2000-12-31,MGEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-12-31,,0.2613,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2001-03-31,MGEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-03-31,,0.3801,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2001-06-30,MGEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-06-30,,0.215,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2001-09-30,MGEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-09-30,,0.2371,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2001-12-31,MGEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-12-31,,0.2515,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2002-03-31,MGEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-03-31,,0.4292,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-30,MGEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-06-30,,0.1708,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-30,MGEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-09-30,,0.4025,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-31,MGEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-12-31,,0.1256,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-31,MGEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-02,,0.3544,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-30,MGEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-01,,0.2186,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-30,MGEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-10-30,,0.3753,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-31,MGEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-02-09,,0.1951,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2004-03-31,MGEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-04-30,,0.4936,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2004-06-30,MGEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-08-09,,0.203,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2004-09-30,MGEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-11-09,,0.3182,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2004-12-31,MGEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-03-15,,0.168,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2005-03-31,MGEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-04-29,,0.2682,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2005-06-30,MGEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-08-09,,0.1775,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-30,MGEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-11-08,,0.3229,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2005-12-31,MGEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-03-08,,0.2783,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2006-03-31,MGEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-05-08,,0.3753,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-30,MGEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-08,,0.2297,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-30,MGEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-11-07,,0.4116,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2006-12-31,MGEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-02-26,,0.3616,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2007-03-31,MGEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-05-08,,0.3901,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2007-06-30,MGEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-08-07,,0.3108,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2007-09-30,MGEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-11-12,,0.4755,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-31,MGEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-02-27,,0.3357,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2008-03-31,MGEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-05-07,,0.4195,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2008-06-30,MGEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-08-07,,0.3184,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-30,MGEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-11-05,,0.5191,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-31,MGEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-02-26,,0.3267,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2009-03-31,MGEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-05-07,,0.4342,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-30,MGEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-08-06,,0.2856,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-30,MGEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-11-05,,0.3669,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-31,MGEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-02-25,,0.3867,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-31,MGEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-05-06,,0.4113,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,MGEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-08-05,,0.3332,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-30,MGEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-11-04,,0.5742,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,MGEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-02-25,,0.346,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-31,MGEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-05-06,,0.5129,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,MGEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-08-05,,0.367,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-30,MGEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-11-04,,0.6068,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-31,MGEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-02-24,,0.2707,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-31,MGEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-05-07,,0.4629,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-30,MGEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-08-07,,0.4116,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-30,MGEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-11-06,,0.6819,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-31,MGEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-02-26,,0.3067,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-31,MGEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-03,,0.6514,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-30,MGEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-08-06,,0.4007,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-30,MGEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-11-07,,0.7024,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-31,MGEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4061,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-02-24,,0.4061,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-31,MGEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7995,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-05-08,,0.7995,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-30,MGEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4063,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-08-04,,0.4063,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-30,MGEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6729,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-11-06,,0.6729,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-31,MGEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.438,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-02-26,,0.438,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-31,MGEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5272,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-05-14,,0.5272,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-30,MGEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3888,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-08-05,,0.3888,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-30,MGEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-11-05,,0.32,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-31,MGEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15,,,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-02-25,,0.32,,pre-market,,,,,,,,,,,,,-31.9149,,,,,,,,,,,,
2016-03-31,MGEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4912,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-05,,0.4912,,pre-market,,,,,,,,,,,,,-31.9149,,,,,,,,,,,,
2016-06-30,MGEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4658,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-08-04,,0.4658,,pre-market,,,,,,,,,,,,,-31.9149,,,,,,,,,,,,
2016-09-30,MGEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-11-03,,0.8,,pre-market,,,,,,,,,,,,,-31.9149,,,,,,,,,,,,
2016-12-31,MGEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-02-24,,0.42,,pre-market,,,,,,,,,,,,,-31.9149,,,,,,,,,,,,
2017-03-31,MGEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-04,,0.56,,pre-market,,,,,,,,,,,,,-31.9149,,,,,,,,,,,,
2017-06-30,MGEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-08-03,,0.45,,pre-market,,,,,,,,,,,,,-31.9149,,,,,,,,,,,,
2017-09-30,MGEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-02,,0.77,,pre-market,,,,,,,,,,,,,-31.9149,,,,,,,,,,,,
