date,symbol,eps,revenue_ttm,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,treasurystock,week_52_high,week_52_low
2024-04-30,AI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,,,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-05-29,,-0.11,,post-market,,,,,,,,,,,,,63.3333,,,,,,,,,,,
2024-07-31,AI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,,,-0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-09-04,,-0.05,,post-market,,,,,,,,,,,,,61.5385,,,,,,,,,,,
2024-10-31,AI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,-0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-09,,-0.06,,post-market,,,,,,,,,,,,,62.5,,,,,,,,,,,
2025-01-31,AI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,,,-0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-26,,-0.12,,post-market,,,,,,,,,,,,,52.0,,,,,,,,,,,
2025-04-30,AI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-28,,-0.16,,post-market,,,,,,,,,,,,,20.0,,,,,,,,,,,
2025-07-31,AI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.16,,,-0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-03,,-0.37,,post-market,,,,,,,,,,,,,-76.1905,,,,,,,,,,,
2025-10-31,AI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,,,-0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-12-03,,-0.25,,post-market,,,,,,,,,,,,,24.2424,,,,,,,,,,,
2025-12-28,AI,-2.84,352913000.0,,1.959,5.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.08,,,-0.33,,,182681000.0,,,,,,,,,,,,,,,,,,,-1.492,,,,,,,,,,,,,2.551,5.58,,,,,,,,-1.081,,,2025-12-03,,-0.25,,post-market,,,-0.258,-0.468,-0.203,2.626,,,,,20.15,15.55,24.2424,,,,,,,,,,38.58,12.59
2025-12-28,AI,-2.84,352913000.0,,1.959,5.51,,,,,,,,,,,,,,,None,44767000,44767000,,,,,,None,None,,,,,0.0,0.08,None,-104431000,-0.33,2025-10-31,,182681000.0,30380000,-104431000,237000,,,None,None,7539000,,None,,,,,-104668000,-104668000,7539000,None,-1.492,,142493000,-112113000,,,,,None,,,,,2.551,5.58,,,,,,,,-1.081,,,2025-12-03,quarterly,-0.25,USD,post-market,58352000,,-0.258,-0.468,-0.203,2.626,25804000,,,,20.15,15.55,24.2424,,,,,,,75147000,,,38.58,12.59
2025-12-28,AI,-2.84,352913000.0,,1.959,5.51,,,,,,,,,,,,,,,None,43817000,43817000,,,,,,None,3415000,,,,,0.0,0.08,-116469000,-113054000,-0.33,2025-07-31,,182681000.0,26444000,-116469000,300000,,,None,None,8218000,,None,,,,,-116769000,-116769000,8218000,None,-1.492,,151263000,-124819000,,,,,None,,,,,2.551,5.58,,,,,,,,-1.081,,,2025-12-03,quarterly,-0.25,USD,post-market,64651000,,-0.258,-0.468,-0.203,2.626,24099000,,,,20.15,15.55,24.2424,,,,,,,70261000,,,38.58,12.59
2025-12-28,AI,-2.84,352913000.0,,1.959,5.51,,,,,,,,,,,,,,,None,41213000,41213000,,,,,,None,3392000,,,,,0.0,0.08,-88965000,-85573000,-0.33,2025-04-30,,182681000.0,67510000,-79591000,111000,,,None,None,7949000,,None,,,,,-79702000,-79702000,7949000,None,-1.492,,156475000,-88965000,,,,,None,,,,,2.551,5.58,,,,,,,,-1.081,,,2025-12-03,quarterly,-0.25,USD,post-market,58393000,,-0.258,-0.468,-0.203,2.626,27392000,,,,20.15,15.55,24.2424,,,,,,,108723000,,,38.58,12.59
2025-12-28,AI,-2.84,352913000.0,,1.959,5.51,,,,,,,,,,,,,,,None,40435000,40435000,,,,,,None,3123000,,,,,0.0,0.08,-87585000,-84462000,-0.33,2025-01-31,,182681000.0,58347000,-79865000,336000,,,None,None,8677000,,None,,,,,-80201000,-80201000,8677000,None,-1.492,,145932000,-87585000,,,,,None,,,,,2.551,5.58,,,,,,,,-1.081,,,2025-12-03,quarterly,-0.25,USD,post-market,59356000,,-0.258,-0.468,-0.203,2.626,25375000,,,,20.15,15.55,24.2424,,,,,,,98782000,,,38.58,12.59
2025-12-28,AI,-2.84,352913000.0,,1.959,5.51,,,,,,,,,,,,,,,None,36498000,36498000,,,,,,None,2973000,,,,,0.0,0.08,-75288000,-72315000,-0.33,2024-10-31,,182681000.0,57840000,-65715000,257000,,,None,None,9560000,,None,,,,,-65972000,-65972000,9560000,None,-1.492,,133128000,-75288000,,,,,None,,,,,2.551,5.58,,,,,,,,-1.081,,,2025-12-03,quarterly,-0.25,USD,post-market,55715000,,-0.258,-0.468,-0.203,2.626,21770000,,,,20.15,15.55,24.2424,,,,,,,94338000,,,38.58,12.59
2025-12-28,AI,-2.84,352913000.0,,1.959,5.51,,,,,,,,,,,,,,,None,35047000,35047000,,,,,,None,3119000,,,,,0.0,0.08,-72586000,-69467000,-0.33,2024-07-31,,182681000.0,52166000,-62555000,272000,,,None,None,10003000,,None,,,,,-62827000,-62827000,10003000,None,-1.492,,124752000,-72586000,,,,,None,,,,,2.551,5.58,,,,,,,,-1.081,,,2025-12-03,quarterly,-0.25,USD,post-market,52927000,,-0.258,-0.468,-0.203,2.626,19700000,,,,20.15,15.55,24.2424,,,,,,,87213000,,,38.58,12.59
2025-12-28,AI,-2.84,352913000.0,,1.959,5.51,,,,,,,,,,,,,,,None,34979000,34979000,,,,,,None,3250000,,,,,0.0,0.08,-82307000,-79057000,-0.33,2024-04-30,,182681000.0,51611000,-72998000,-71000,,,None,None,9482000,,None,,,,,-72927000,-72927000,9482000,None,-1.492,,133918000,-82307000,,,,,None,,,,,2.551,5.58,,,,,,,,-1.081,,,2025-12-03,quarterly,-0.25,USD,post-market,50618000,,-0.258,-0.468,-0.203,2.626,20053000,,,,20.15,15.55,24.2424,,,,,,,86590000,,,38.58,12.59
2025-12-28,AI,-2.84,352913000.0,,1.959,5.51,,,,,,,,,,,,,,,None,33114000,33114000,,,,,,None,3249000,,,,,0.0,0.08,-82546000,-79297000,-0.33,2024-01-31,,182681000.0,45287000,-72142000,489000,,,None,None,9995000,,None,,,,,-72631000,-72631000,9995000,None,-1.492,,127833000,-82546000,,,,,None,,,,,2.551,5.58,,,,,,,,-1.081,,,2025-12-03,quarterly,-0.25,USD,post-market,49480000,,-0.258,-0.468,-0.203,2.626,21213000,,,,20.15,15.55,24.2424,,,,,,,78401000,,,38.58,12.59
2025-12-28,AI,-2.84,352913000.0,,1.959,5.51,,,,,,,,,,,,,,,None,32116000,32116000,,,,,,None,3164000,,,,,0.0,0.08,-79396000,-76232000,-0.33,2023-10-31,,182681000.0,41113000,-69554000,226000,,,None,None,10480000,,None,,,,,-69780000,-69780000,10480000,None,-1.492,,120509000,-79396000,,,,,None,,,,,2.551,5.58,,,,,,,,-1.081,,,2025-12-03,quarterly,-0.25,USD,post-market,50399000,,-0.258,-0.468,-0.203,2.626,20215000,,,,20.15,15.55,24.2424,,,,,,,73229000,,,38.58,12.59
2025-12-28,AI,-2.84,352913000.0,,1.959,5.51,,,,,,,,,,,,,,,None,31813000,31813000,,,,,,None,3056000,,,,,0.0,0.08,-74093000,-71037000,-0.33,2023-07-31,,182681000.0,40549000,-64210000,148000,,,None,None,10122000,,None,,,,,-64358000,-64358000,10122000,None,-1.492,,114642000,-74093000,,,,,None,,,,,2.551,5.58,,,,,,,,-1.081,,,2025-12-03,quarterly,-0.25,USD,post-market,50868000,,-0.258,-0.468,-0.203,2.626,19889000,,,,20.15,15.55,24.2424,,,,,,,72362000,,,38.58,12.59
2025-12-28,AI,-2.84,352913000.0,,1.959,5.51,,,,,,,,,,,,,,,None,24908000,24908000,,,,,,None,2831000,,,,,0.0,0.08,-73280000,-70449000,-0.33,2023-04-30,,182681000.0,47502000,-64766000,190000,,,None,8514000,8230000,,None,,,,,-64956000,-64956000,8230000,None,-1.492,,120782000,-73280000,,,,,8514000,,,,,2.551,5.58,,,,,,,,-1.081,,,2025-12-03,quarterly,-0.25,USD,post-market,49681000,,-0.258,-0.468,-0.203,2.626,19400000,,,,20.15,15.55,24.2424,,,,,,,72410000,,,38.58,12.59
2025-12-28,AI,-2.84,352913000.0,,1.959,5.51,,,,,,,,,,,,,,,None,22271000,22271000,,,,,,None,844000,,,,,0.0,0.08,-72038000,-71194000,-0.33,2023-01-31,,182681000.0,44398000,-63019000,143000,,,None,6987000,6987000,,None,,,,,-63162000,-63162000,6987000,None,-1.492,,116436000,-72038000,,,,,9019000,,,,,2.551,5.58,,,,,,,,-1.081,,,2025-12-03,quarterly,-0.25,USD,post-market,55051000,,-0.258,-0.468,-0.203,2.626,17888000,,,,20.15,15.55,24.2424,,,,,,,66669000,,,38.58,12.59
2025-12-28,AI,-2.84,352913000.0,,1.959,5.51,,,,,,,,,,,,,,,None,20752000,20752000,,,,,,None,952000,,,,,0.0,0.08,-71966000,-71014000,-0.33,2022-10-31,,182681000.0,41656000,-68687000,163000,,,None,4224000,4224000,,None,,,,,-68850000,-68850000,4224000,None,-1.492,,113622000,-71966000,,,,,3279000,,,,,2.551,5.58,,,,,,,,-1.081,,,2025-12-03,quarterly,-0.25,USD,post-market,50051000,,-0.258,-0.468,-0.203,2.626,18635000,,,,20.15,15.55,24.2424,,,,,,,62408000,,,38.58,12.59
2025-12-28,AI,-2.84,352913000.0,,1.959,5.51,,,,,,,,,,,,,,,None,18406000,18406000,,,,,,None,1461000,,,,,0.0,0.08,-73209000,-71748000,-0.33,2022-07-31,,182681000.0,46902000,-71692000,179000,,,None,2538000,2538000,,None,,,,,-71871000,-71871000,2538000,None,-1.492,,120111000,-73209000,,,,,1517000,,,,,2.551,5.58,,,,,,,,-1.081,,,2025-12-03,quarterly,-0.25,USD,post-market,55877000,,-0.258,-0.468,-0.203,2.626,21247000,,,,20.15,15.55,24.2424,,,,,,,65308000,,,38.58,12.59
2025-12-28,AI,-2.84,352913000.0,,1.959,5.51,,,,,,,,,,,,,,,None,17363000,17363000,,,,,,None,1429000,,,,,0.0,0.08,-56523000,-55094000,-0.33,2022-04-30,,182681000.0,54954000,-58225000,195000,,,None,750000,750000,,None,,,,,-58420000,-58420000,750000,None,-1.492,,111477000,-56523000,,,,,-1702000,,,,,2.551,5.58,,,,,,,,-1.081,,,2025-12-03,quarterly,-0.25,USD,post-market,46378000,,-0.258,-0.468,-0.203,2.626,17649000,,,,20.15,15.55,24.2424,,,,,,,72317000,,,38.58,12.59
2025-12-28,AI,-2.84,352913000.0,,1.959,5.51,,,,,,,,,,,,,,,None,17354000,17354000,,,,,,None,1397000,,,,,0.0,0.08,-47406000,-46009000,-0.33,2022-01-31,,182681000.0,52419000,-39254000,193000,,,None,410000,410000,,None,,,,,-39447000,-39447000,410000,None,-1.492,,99825000,-47406000,,,,,8152000,,,,,2.551,5.58,,,,,,,,-1.081,,,2025-12-03,quarterly,-0.25,USD,post-market,40931000,,-0.258,-0.468,-0.203,2.626,15748000,,,,20.15,15.55,24.2424,,,,,,,69773000,,,38.58,12.59
2025-12-28,AI,-2.84,352913000.0,,1.959,5.51,,,,,,,,,,,,,,,None,15971000,15971000,,,,,,None,1223000,,,,,0.0,0.08,-55676000,-54453000,-0.33,2021-10-31,,182681000.0,42292000,-56726000,13000,,,None,322000,322000,,None,,,,,-56739000,-56739000,322000,None,-1.492,,97968000,-55676000,,,,,-1050000,,,,,2.551,5.58,,,,,,,,-1.081,,,2025-12-03,quarterly,-0.25,USD,post-market,36523000,,-0.258,-0.468,-0.203,2.626,15279000,,,,20.15,15.55,24.2424,,,,,,,58263000,,,38.58,12.59
2025-12-28,AI,-2.84,352913000.0,,1.959,5.51,,,,,,,,,,,,,,,None,13025000,13025000,,,,,,None,1141000,,,,,0.0,0.08,-36517000,-35376000,-0.33,2021-07-31,,182681000.0,39381000,-37071000,388000,,,None,345000,345000,,None,,,,,-37459000,-37459000,345000,None,-1.492,,75898000,-36517000,,,,,-554000,,,,,2.551,5.58,,,,,,,,-1.081,,,2025-12-03,quarterly,-0.25,USD,post-market,26712000,,-0.258,-0.468,-0.203,2.626,12364000,,,,20.15,15.55,24.2424,,,,,,,52406000,,,38.58,12.59
2025-12-28,AI,-2.84,352913000.0,,1.959,5.51,,,,,,,,,,,,,,,None,11712000,11712000,,,,,,None,1108000,,,,,0.0,0.08,-23908000,-22800000,-0.33,2021-04-30,,182681000.0,40572000,-23802000,248000,,,None,258000,258000,,None,,,,,-24050000,-24050000,258000,None,-1.492,,64480000,-23908000,,,,,None,,,,,2.551,5.58,,,,,,,,-1.081,,,2025-12-03,quarterly,-0.25,USD,post-market,20711000,,-0.258,-0.468,-0.203,2.626,11676000,,,,20.15,15.55,24.2424,,,,,,,52284000,,,38.58,12.59
2025-12-28,AI,-2.84,352913000.0,,1.959,5.51,,,,,,,,,,,,,,,None,12226000,12226000,,,,,,None,1091000,,,,,0.0,0.08,-18499000,-17408000,-0.33,2021-01-31,,182681000.0,36883000,-16649000,203000,,,None,129000,129000,,None,,,,,-16852000,-16852000,129000,None,-1.492,,55382000,-18499000,,,,,1850000,,,,,2.551,5.58,,,,,,,,-1.081,,,2025-12-03,quarterly,-0.25,USD,post-market,18748000,,-0.258,-0.468,-0.203,2.626,8184000,,,,20.15,15.55,24.2424,,,,,,,49109000,,,38.58,12.59
2025-12-28,AI,-2.84,352913000.0,,1.959,5.51,,,,,,,,,,,,,,,None,10081000,10081000,,,,,,None,1070000,,,,,0.0,0.08,-14526000,-13456000,-0.33,2020-10-31,,182681000.0,31260000,-14814000,130000,,,None,288000,288000,,None,,,,,-14944000,-14944000,288000,None,-1.492,,45784000,-14524000,,,,,None,,,,,2.551,5.58,,,,,,,,-1.081,,,2025-12-03,quarterly,-0.25,USD,post-market,16134000,,-0.258,-0.468,-0.203,2.626,7562000,,,,20.15,15.55,24.2424,,,,,,,41341000,,,38.58,12.59
2025-12-28,AI,-2.84,352913000.0,,1.959,5.51,,,,,,,,,,,,,,,None,10499000,10499000,,,,,,None,1028000,,,,,0.0,0.08,-3325000,-2297000,-0.33,2020-07-31,,182681000.0,29984000,273000,123000,,,None,580000,580000,,None,,,,,150000,150000,580000,None,-1.492,,33309000,-3325000,,,,,None,,,,,2.551,5.58,,,,,,,,-1.081,,,2025-12-03,quarterly,-0.25,USD,post-market,13264000,,-0.258,-0.468,-0.203,2.626,5687000,,,,20.15,15.55,24.2424,,,,,,,40483000,,,38.58,12.59
2025-12-28,AI,-2.84,352913000.0,,1.959,5.51,,,,,,,,,,,,,,,None,9509000,9509000,,,,,,None,736000,,,,,0.0,0.08,-30219000,-29483000,-0.33,2020-04-30,,182681000.0,32109000,-30337000,97000,,,None,1136000,1137000,,None,,,,,-30434000,-30434000,1136000,None,-1.492,,62328000,-30219000,,,,,None,,,,,2.551,5.58,,,,,,,,-1.081,,,2025-12-03,quarterly,-0.25,USD,post-market,17426000,,-0.258,-0.468,-0.203,2.626,10313000,,,,20.15,15.55,24.2424,,,,,,,41618000,,,38.58,12.59
2025-12-28,AI,-2.84,352913000.0,,1.959,5.51,,,,,,,,,,,,,,,None,10931000,10931000,,,,,,None,204000,,,,,0.0,0.08,-10432000,-10228000,-0.33,2020-01-31,,182681000.0,30352000,-9698000,98000,,,None,1136000,1136000,,None,,,,,-9796000,-9796000,1136000,None,-1.492,,40784000,-10432000,,,,,None,,,,,2.551,5.58,,,,,,,,-1.081,,,2025-12-03,quarterly,-0.25,USD,post-market,12331000,,-0.258,-0.468,-0.203,2.626,5291000,,,,20.15,15.55,24.2424,,,,,,,41283000,,,38.58,12.59
2025-12-28,AI,-2.84,352913000.0,,1.959,5.51,,,,,,,,,,,,,,,None,10128000,10128000,,,,,,None,193000,,,,,0.0,0.08,-29883000,-29690000,-0.33,2019-10-31,,182681000.0,28747000,-28727000,98000,,,None,1156000,999000,,None,,,,,-28825000,-28825000,1000000,None,-1.492,,58630000,-29883000,,,,,None,,,,,2.551,5.58,,,,,,,,-1.081,,,2025-12-03,quarterly,-0.25,USD,post-market,23873000,,-0.258,-0.468,-0.203,2.626,9170000,,,,20.15,15.55,24.2424,,,,,,,38875000,,,38.58,12.59
2025-12-28,AI,-2.84,352913000.0,,1.959,5.51,,,,,,,,,,,,,,,None,8218000,8218000,,,,,,None,169000,,,,,0.0,0.08,-963000,-794000,-0.33,2019-07-31,,182681000.0,26672000,-236000,87000,,,None,727000,None,,None,,,,,-323000,None,None,None,-1.492,,27635000,-963000,,,,,None,,,,,2.551,5.58,,,,,,,,-1.081,,,2025-12-03,quarterly,-0.25,USD,post-market,10918000,,-0.258,-0.468,-0.203,2.626,5080000,,,,20.15,15.55,24.2424,,,,,,,34890000,,,38.58,12.59
2025-12-28,AI,-2.84,352913000.0,,1.959,5.51,,,,,,,,,,,,,,,None,153193000,153193000,,,,,,None,12607000,,,,,0.0,0.08,-324424000,-311817000,-0.33,2025-04-30,,182681000.0,235863000,-287726000,976000,,,None,None,36189000,,None,,,,,-288702000,-288702000,36189000,None,-1.492,,560287000,-324424000,,,,,None,,,,,2.551,5.58,,,,,,,,-1.081,,,2025-12-03,annual,-0.25,USD,post-market,226391000,,-0.258,-0.468,-0.203,2.626,94237000,,,,20.15,15.55,24.2424,,,,,,,389056000,,,38.58,12.59
2025-12-28,AI,-2.84,352913000.0,,1.959,5.51,,,,,,,,,,,,,,,None,132022000,132022000,,,,,,None,12719000,,,,,0.0,0.08,-319642000,-306923000,-0.33,2024-04-30,,182681000.0,178560000,-278904000,792000,,,None,None,40079000,,None,,,,,-279696000,-279696000,40079000,None,-1.492,,496902000,-318342000,,,,,None,,,,,2.551,5.58,,,,,,,,-1.081,,,2025-12-03,annual,-0.25,USD,post-market,201365000,,-0.258,-0.468,-0.203,2.626,81370000,,,,20.15,15.55,24.2424,,,,,,,310582000,,,38.58,12.59
2025-12-28,AI,-2.84,352913000.0,,1.959,5.51,,,,,,,,,,,,,,,None,86337000,86337000,,,,,,None,6088000,,,,,0.0,0.08,-290493000,-284405000,-0.33,2023-04-30,,182681000.0,180458000,-268164000,675000,,,None,22329000,21979000,,None,,,,,-268839000,-268839000,21979000,None,-1.492,,470951000,-290493000,,,,,22329000,,,,,2.551,5.58,,,,,,,,-1.081,,,2025-12-03,annual,-0.25,USD,post-market,210660000,,-0.258,-0.468,-0.203,2.626,77170000,,,,20.15,15.55,24.2424,,,,,,,266795000,,,38.58,12.59
2025-12-28,AI,-2.84,352913000.0,,1.959,5.51,,,,,,,,,,,,,,,None,63713000,63713000,,,,,,None,5190000,,,,,0.0,0.08,-196122000,-190932000,-0.33,2022-04-30,,182681000.0,189046000,-191276000,789000,,,None,1827000,1827000,,None,,,,,-192065000,-192065000,1827000,None,-1.492,,385168000,-196122000,,,,,4846000,,,,,2.551,5.58,,,,,,,,-1.081,,,2025-12-03,annual,-0.25,USD,post-market,150544000,,-0.258,-0.468,-0.203,2.626,61040000,,,,20.15,15.55,24.2424,,,,,,,252759000,,,38.58,12.59
2025-12-28,AI,-2.84,352913000.0,,1.959,5.51,,,,,,,,,,,,,,,None,44519000,44519000,,,,,,None,4297000,,,,,0.0,0.08,-60258000,-55961000,-0.33,2021-04-30,,182681000.0,138698000,-54992000,704000,,,None,5266000,1255000,,None,,,,,-55696000,-55696000,1255000,None,-1.492,,198956000,-60258000,,,,,5266000,,,,,2.551,5.58,,,,,,,,-1.081,,,2025-12-03,annual,-0.25,USD,post-market,68856000,,-0.258,-0.468,-0.203,2.626,33109000,,,,20.15,15.55,24.2424,,,,,,,183217000,,,38.58,12.59
2025-12-28,AI,-2.84,352913000.0,,1.959,5.51,,,,,,,,,,,,,,,None,38787000,38787000,,,,,,None,1302000,,,,,0.0,0.08,-71497000,-70195000,-0.33,2020-04-30,,182681000.0,117879000,-68998000,380000,,,None,2499000,4451000,,None,,,,,-69378000,-69378000,4251000,None,-1.492,,189376000,-71497000,,,,,None,,,,,2.551,5.58,,,,,,,,-1.081,,,2025-12-03,annual,-0.25,USD,post-market,64548000,,-0.258,-0.468,-0.203,2.626,29854000,,,,20.15,15.55,24.2424,,,,,,,156666000,,,38.58,12.59
2025-12-28,AI,-2.84,352913000.0,,1.959,5.51,,,,,,,,,,,,,,,None,30386000,30386000,,,,,,None,550000,,,,,0.0,0.08,-36042000,-35492000,-0.33,2019-04-30,,182681000.0,61219000,-33080000,266000,,,None,2962000,4508000,,None,,,,,-33346000,-33346000,3508000,None,-1.492,,97261000,-36042000,,,,,None,,,,,2.551,5.58,,,,,,,,-1.081,,,2025-12-03,annual,-0.25,USD,post-market,37318000,,-0.258,-0.468,-0.203,2.626,22061000,,,,20.15,15.55,24.2424,,,,,,,91605000,,,38.58,12.59
2025-12-28,AI,-2.84,352913000.0,None,1.959,5.51,,5174000,103205000,103205000,,,,,,,,,140000,138670000,None,30386000,30386000,35936000,None,None,136064000,None,None,550000,,,,,0.0,0.08,-36042000,-35492000,-0.33,2025-10-31,625000,182681000.0,61219000,-33080000,266000,None,None,None,2962000,4508000,None,None,None,None,None,None,-33346000,-33346000,3508000,None,-1.492,,97261000,-36042000,34800000,62491000,None,56305000,None,,,,,2.551,5.58,,,,,,,,-1.081,,73681000,2025-12-03,quarterly,-0.25,USD,post-market,37318000,-1600072000,-0.258,-0.468,-0.203,2.626,22061000,None,0,571829000,20.15,15.55,24.2424,961298000,845898000,130825000,189413000,115400000,58588000,91605000,771885000,None,38.58,12.59
2025-12-28,AI,-2.84,352913000.0,None,1.959,5.51,,4930000,80941000,80941000,,,,,,,,,136000,135375000,None,30386000,30386000,12084000,None,None,113925000,None,None,550000,,,,,0.0,0.08,-36042000,-35492000,-0.33,2025-07-31,625000,182681000.0,61219000,-33080000,266000,None,None,None,2962000,4508000,None,None,None,None,None,None,-33346000,-33346000,3508000,None,-1.492,,97261000,-36042000,25290000,65329000,None,57639000,None,,,,,2.551,5.58,,,,,,,,-1.081,,76600000,2025-12-03,quarterly,-0.25,USD,post-market,37318000,-1495404000,-0.258,-0.468,-0.203,2.626,22061000,4930000,4930000,630957000,20.15,15.55,24.2424,968739000,851113000,111291000,169915000,117626000,58624000,91605000,798824000,None,38.58,12.59
2025-12-28,AI,-2.84,352913000.0,None,1.959,5.51,,4795000,164358000,164358000,,,,,,,,,133000,133233000,None,30386000,30386000,15160000,None,None,137226000,None,None,550000,,,,,0.0,0.08,-36042000,-35492000,-0.33,2025-04-30,625000,182681000.0,61219000,-33080000,266000,None,None,None,2962000,4508000,None,None,None,None,None,None,-33346000,-33346000,3508000,None,-1.492,,97261000,-36042000,24338000,75368000,None,55695000,None,,,,,2.551,5.58,,,,,,,,-1.081,,79298000,2025-12-03,quarterly,-0.25,USD,post-market,37318000,-1378635000,-0.258,-0.468,-0.203,2.626,22061000,4795000,4795000,578330000,20.15,15.55,24.2424,1025882000,904252000,131884000,187579000,121630000,55695000,91605000,838303000,None,38.58,12.59
2025-12-28,AI,-2.84,352913000.0,None,1.959,5.51,,4490000,125094000,125094000,,,,,,,,,132000,130382000,None,30386000,30386000,28737000,None,None,180357000,None,None,550000,,,,,0.0,0.08,-36042000,-35492000,-0.33,2025-01-31,625000,182681000.0,61219000,-33080000,266000,None,None,None,2962000,4508000,None,None,None,None,None,None,-33346000,-33346000,3508000,None,-1.492,,97261000,-36042000,26219000,67162000,None,56917000,None,,,,,2.551,5.58,,,,,,,,-1.081,,81910000,2025-12-03,quarterly,-0.25,USD,post-market,37318000,-1298933000,-0.258,-0.468,-0.203,2.626,22061000,4490000,4490000,599233000,20.15,15.55,24.2424,1055141000,930903000,138047000,194964000,124238000,56917000,91605000,860177000,None,38.58,12.59
2025-12-28,AI,-2.84,352913000.0,None,1.959,5.51,,4234000,121274000,121274000,,,,,,,,,128000,127870000,None,30386000,30386000,20611000,None,None,159987000,None,None,550000,,,,,0.0,0.08,-36042000,-35492000,-0.33,2024-10-31,625000,182681000.0,61219000,-33080000,266000,None,None,None,2962000,4508000,None,None,None,None,None,None,-33346000,-33346000,3508000,None,-1.492,,97261000,-36042000,27458000,59463000,None,65193000,None,,,,,2.551,5.58,,,,,,,,-1.081,,84198000,2025-12-03,quarterly,-0.25,USD,post-market,37318000,-1218732000,-0.258,-0.468,-0.203,2.626,22061000,4234000,4234000,609100000,20.15,15.55,24.2424,1046289000,917819000,122008000,187328000,128470000,65320000,91605000,858961000,None,38.58,12.59
2025-12-28,AI,-2.84,352913000.0,None,1.959,5.51,,3822000,133820000,133820000,,,,,,,,,126000,124979000,None,30386000,30386000,31615000,None,None,140070000,None,None,550000,,,,,0.0,0.08,-36042000,-35492000,-0.33,2024-07-31,625000,182681000.0,61219000,-33080000,266000,None,None,None,2962000,4508000,None,None,None,None,None,None,-33346000,-33346000,3508000,None,-1.492,,97261000,-36042000,23806000,39995000,None,64055000,None,,,,,2.551,5.58,,,,,,,,-1.081,,None,2025-12-03,quarterly,-0.25,USD,post-market,37318000,-1152760000,-0.258,-0.468,-0.203,2.626,22061000,5122000,3822000,628715000,20.15,15.55,24.2424,1057620000,926411000,117927000,182699000,131209000,64772000,91605000,874921000,None,38.58,12.59
