date,symbol,eps,revenue_ttm,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,peg_ratio,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,stockbasedcompensation,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,treasurystock,week_52_high,week_52_low
2019-03-31,ADNT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-05-07,,0.31,,pre-market,,,,,,,,,,,,,,-22.5,,,,,,,,,,,
2019-06-30,ADNT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-08-06,,0.38,,pre-market,,,,,,,,,,,,,,11.7647,,,,,,,,,,,
2019-09-30,ADNT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37,,,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-11-07,,0.63,,pre-market,,,,,,,,,,,,,,142.3077,,,,,,,,,,,
2019-12-31,ADNT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61,,,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-31,,0.96,,pre-market,,,,,,,,,,,,,,174.2857,,,,,,,,,,,
2020-03-31,ADNT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.26,,,-0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-05-05,,0.62,,pre-market,,,,,,,,,,,,,,196.875,,,,,,,,,,,
2020-06-30,ADNT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7,,,-2.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-08-06,,-2.78,,pre-market,,,,,,,,,,,,,,-33.6538,,,,,,,,,,,
2020-09-30,ADNT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44,,,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-11-30,,1.15,,pre-market,,,,,,,,,,,,,,61.9718,,,,,,,,,,,
2020-12-31,ADNT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-02-05,,1.71,,pre-market,,,,,,,,,,,,,,90.0,,,,,,,,,,,
2021-03-31,ADNT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59,,,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-05-06,,1.15,,pre-market,,,,,,,,,,,,,,105.3571,,,,,,,,,,,
2021-06-30,ADNT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7,,,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-05,,-0.53,,pre-market,,,,,,,,,,,,,,-411.7647,,,,,,,,,,,
2021-09-30,ADNT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,,,-0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-10,,-0.24,,pre-market,,,,,,,,,,,,,,59.322,,,,,,,,,,,
2021-12-31,ADNT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14,,,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-04,,-0.38,,pre-market,,,,,,,,,,,,,,-58.3333,,,,,,,,,,,
2022-03-31,ADNT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07,,,-0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-05-05,,-0.13,,pre-market,,,,,,,,,,,,,,-116.6667,,,,,,,,,,,
2022-06-30,ADNT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,,,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-08-05,,0.08,,pre-market,,,,,,,,,,,,,,214.2857,,,,,,,,,,,
2022-09-30,ADNT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-11-04,,0.53,,pre-market,,,,,,,,,,,,,,3.9216,,,,,,,,,,,
2022-12-31,ADNT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04,,,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-07,,0.34,,pre-market,,,,,,,,,,,,,,-10.5263,,,,,,,,,,,
2023-03-31,ADNT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11,,,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-03,,0.32,,pre-market,,,,,,,,,,,,,,-25.5814,,,,,,,,,,,
2023-06-30,ADNT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52,,,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08-02,,0.98,,pre-market,,,,,,,,,,,,,,113.0435,,,,,,,,,,,
2023-09-30,ADNT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07,,,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-08,,0.51,,pre-market,,,,,,,,,,,,,,-12.069,,,,,,,,,,,
2023-12-31,ADNT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.16,,,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-07,,0.31,,pre-market,,,,,,,,,,,,,,-34.0426,,,,,,,,,,,
2024-03-31,ADNT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,,,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-05-03,,0.54,,pre-market,,,,,,,,,,,,,,28.5714,,,,,,,,,,,
2024-06-30,ADNT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3,,,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-08-06,,0.32,,pre-market,,,,,,,,,,,,,,-48.3871,,,,,,,,,,,
2024-09-30,ADNT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,,,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-08,,0.68,,pre-market,,,,,,,,,,,,,,28.3019,,,,,,,,,,,
2024-12-31,ADNT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-28,,0.27,,pre-market,,,,,,,,,,,,,,3.8462,,,,,,,,,,,
2025-03-31,ADNT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.26,,,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-07,,-3.99,,pre-market,,,,,,,,,,,,,,-1577.7778,,,,,,,,,,,
2025-06-30,ADNT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03,,,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-06,,0.45,,pre-market,,,,,,,,,,,,,,-6.25,,,,,,,,,,,
2025-09-30,ADNT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-07,,0.52,,pre-market,,,,,,,,,,,,,,6.1224,,,,,,,,,,,
2025-12-31,ADNT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,,,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-04,,0.35,,pre-market,,,,,,,,,,,,,,84.2105,,,,,,,,,,,
2026-04-16,ADNT,-3.67,14684000000.0,,1.557,22.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.766,0.16,,,0.19,,9.17,,990000000.0,,,,,,,,,,,,,,,,,,,0.0244,,,,,,,,,,,,,0.136,0.927,0.111,,,,,,,,-0.0206,,,2026-02-04,,0.35,,pre-market,,,0.0316,-0.101,0.043,180.01,,,,,22.11,22.34,,84.2105,,,,,,,,,,27.32,11.0
2026-04-16,ADNT,-3.67,14684000000.0,,1.557,22.15,,,,,,,,,,,,,,,None,3427000000,3427000000,,,,,,None,80000000,,,,,-0.766,0.16,89000000,169000000,0.19,2025-12-31,9.17,,990000000.0,222000000,41000000,42000000,,,None,48000000,8000000,,None,,,,,-22000000,-1000000,-48000000,None,0.0244,,130000000,92000000,,,,,None,,,,,0.136,0.927,0.111,,,,,,,,-0.0206,,,2026-02-04,quarterly,0.35,USD,pre-market,None,,0.0316,-0.101,0.043,180.01,130000000,,,,22.11,22.34,,84.2105,,,,,,,3644000000,,,27.32,11.0
2026-04-16,ADNT,-3.67,14684000000.0,,1.557,22.15,,,,,,,,,,,,,,,None,3441000000,3441000000,,,,,,None,83000000,,,,,-0.766,0.16,118000000,201000000,0.19,2025-09-30,9.17,,990000000.0,247000000,64000000,26000000,,,None,55000000,7000000,,None,,,,,18000000,38000000,-49000000,None,0.0244,,124000000,123000000,,,,,None,,,,,0.136,0.927,0.111,,,,,,,,-0.0206,,,2026-02-04,quarterly,0.35,USD,pre-market,387000000,,0.0316,-0.101,0.043,180.01,124000000,,,,22.11,22.34,,84.2105,,,,,,,3688000000,,,27.32,11.0
2026-04-16,ADNT,-3.67,14684000000.0,,1.557,22.15,,,,,,,,,,,,,,,None,3504000000,3504000000,,,,,,None,83000000,,,,,-0.766,0.16,118000000,201000000,0.19,2025-06-30,9.17,,990000000.0,237000000,66000000,7000000,,,None,58000000,4000000,,None,,,,,36000000,59000000,-51000000,None,0.0244,,129000000,108000000,,,,,None,,,,,0.136,0.927,0.111,,,,,,,,-0.0206,,,2026-02-04,quarterly,0.35,USD,pre-market,None,,0.0316,-0.101,0.043,180.01,129000000,,,,22.11,22.34,,84.2105,,,,,,,3741000000,,,27.32,11.0
2026-04-16,ADNT,-3.67,14684000000.0,,1.557,22.15,,,,,,,,,,,,,,,None,3350000000,3350000000,,,,,,None,79000000,,,,,-0.766,0.16,-217000000,-138000000,0.19,2025-03-31,9.17,,990000000.0,261000000,-265000000,48000000,,,None,48000000,6000000,,None,,,,,-335000000,-313000000,-49000000,None,0.0244,,144000000,117000000,,,,,None,,,,,0.136,0.927,0.111,,,,,,,,-0.0206,,,2026-02-04,quarterly,0.35,USD,pre-market,None,,0.0316,-0.101,0.043,180.01,144000000,,,,22.11,22.34,,84.2105,,,,,,,3611000000,,,27.32,11.0
2026-04-16,ADNT,-3.67,14684000000.0,,1.557,22.15,,,,,,,,,,,,,,,None,3279000000,3279000000,,,,,,None,80000000,,,,,-0.766,0.16,94000000,174000000,0.19,2024-12-31,9.17,,990000000.0,216000000,47000000,22000000,,,None,47000000,7000000,,None,,,,,25000000,25000000,-44000000,None,0.0244,,125000000,91000000,,,,,None,,,,,0.136,0.927,0.111,,,,,,,,-0.0206,,,2026-02-04,quarterly,0.35,USD,pre-market,None,,0.0316,-0.101,0.043,180.01,125000000,,,,22.11,22.34,,84.2105,,,,,,,3495000000,,,27.32,11.0
2026-04-16,ADNT,-3.67,14684000000.0,,1.557,22.15,,,,,,,,,,,,,,,None,3317000000,3317000000,,,,,,None,84000000,,,,,-0.766,0.16,113000000,197000000,0.19,2024-09-30,9.17,,990000000.0,245000000,64000000,-36000000,,,None,49000000,7000000,,None,,,,,79000000,100000000,-47000000,None,0.0244,,124000000,121000000,,,,,None,,,,,0.136,0.927,0.111,,,,,,,,-0.0206,,,2026-02-04,quarterly,0.35,USD,pre-market,372000000,,0.0316,-0.101,0.043,180.01,124000000,,,,22.11,22.34,,84.2105,,,,,,,3562000000,,,27.32,11.0
2026-04-16,ADNT,-3.67,14684000000.0,,1.557,22.15,,,,,,,,,,,,,,,None,3509000000,3509000000,,,,,,None,83000000,,,,,-0.766,0.16,93000000,176000000,0.19,2024-06-30,9.17,,990000000.0,207000000,45000000,40000000,,,None,50000000,6000000,,None,,,,,-11000000,5000000,-46000000,None,0.0244,,121000000,86000000,,,,,None,,,,,0.136,0.927,0.111,,,,,,,,-0.0206,,,2026-02-04,quarterly,0.35,USD,pre-market,None,,0.0316,-0.101,0.043,180.01,122000000,,,,22.11,22.34,,84.2105,,,,,,,3716000000,,,27.32,11.0
2026-04-16,ADNT,-3.67,14684000000.0,,1.557,22.15,,,,,,,,,,,,,,,None,3520000000,3520000000,,,,,,None,82000000,,,,,-0.766,0.16,5000000,87000000,0.19,2024-03-31,9.17,,990000000.0,230000000,-41000000,8000000,,,None,40000000,6000000,,None,,,,,-70000000,-49000000,-45000000,None,0.0244,,117000000,113000000,,,,,None,,,,,0.136,0.927,0.111,,,,,,,,-0.0206,,,2026-02-04,quarterly,0.35,USD,pre-market,None,,0.0316,-0.101,0.043,180.01,117000000,,,,22.11,22.34,,84.2105,,,,,,,3750000000,,,27.32,11.0
2026-04-16,ADNT,-3.67,14684000000.0,,1.557,22.15,,,,,,,,,,,,,,,None,3414000000,3414000000,,,,,,None,83000000,,,,,-0.766,0.16,113000000,196000000,0.19,2023-12-31,9.17,,990000000.0,246000000,65000000,20000000,,,None,67000000,9000000,,None,,,,,20000000,45000000,-43000000,None,0.0244,,149000000,97000000,,,,,None,,,,,0.136,0.927,0.111,,,,,,,,-0.0206,,,2026-02-04,quarterly,0.35,USD,pre-market,None,,0.0316,-0.101,0.043,180.01,149000000,,,,22.11,22.34,,84.2105,,,,,,,3660000000,,,27.32,11.0
2026-04-16,ADNT,-3.67,14684000000.0,,1.557,22.15,,,,,,,,,,,,,,,None,3479000000,3479000000,,,,,,None,88000000,,,,,-0.766,0.16,121000000,209000000,0.19,2023-09-30,9.17,,990000000.0,250000000,73000000,-84000000,,,None,45000000,7000000,,None,,,,,135000000,157000000,-46000000,None,0.0244,,250000000,123000000,,,,,None,,,,,0.136,0.927,0.111,,,,,,,,-0.0206,,,2026-02-04,quarterly,0.35,USD,pre-market,362000000,,0.0316,-0.101,0.043,180.01,148000000,,,,22.11,22.34,,84.2105,,,,,,,3729000000,,,27.32,11.0
2026-04-16,ADNT,-3.67,14684000000.0,,1.557,22.15,,,,,,,,,,,,,,,None,3734000000,3734000000,,,,,,None,87000000,,,,,-0.766,0.16,169000000,256000000,0.19,2023-06-30,9.17,,990000000.0,321000000,123000000,28000000,,,None,49000000,6000000,,None,,,,,73000000,95000000,-49000000,None,0.0244,,148000000,173000000,,,,,25000000,,,,,0.136,0.927,0.111,,,,,,,,-0.0206,,,2026-02-04,quarterly,0.35,USD,pre-market,None,,0.0316,-0.101,0.043,180.01,149000000,,,,22.11,22.34,,84.2105,,,,,,,4055000000,,,27.32,11.0
2026-04-16,ADNT,-3.67,14684000000.0,,1.557,22.15,,,,,,,,,,,,,,,None,3639000000,3639000000,,,,,,None,84000000,,,,,-0.766,0.16,90000000,174000000,0.19,2023-03-31,9.17,,990000000.0,273000000,35000000,25000000,,,None,55000000,5000000,,None,,,,,-15000000,10000000,-59000000,None,0.0244,,141000000,132000000,,,,,4000000,,,,,0.136,0.927,0.111,,,,,,,,-0.0206,,,2026-02-04,quarterly,0.35,USD,pre-market,None,,0.0316,-0.101,0.043,180.01,2000000,,,,22.11,22.34,,84.2105,,,,,,,3912000000,,,27.32,11.0
2026-04-16,ADNT,-3.67,14684000000.0,,1.557,22.15,,,,,,,,,,,,,,,None,3458000000,3458000000,,,,,,None,81000000,,,,,-0.766,0.16,118000000,199000000,0.19,2022-12-31,9.17,,990000000.0,241000000,64000000,31000000,,,None,54000000,4289590.24,,None,,,,,12000000,33000000,-43968299.93,None,0.0244,,138000000,103000000,,,,,28000000,,,,,0.136,0.927,0.111,,,,,,,,-0.0206,,,2026-02-04,quarterly,0.35,USD,pre-market,None,,0.0316,-0.101,0.043,180.01,9000000,,,,22.11,22.34,,84.2105,,,,,,,3699000000,,,27.32,11.0
2026-04-16,ADNT,-3.67,14684000000.0,,1.557,22.15,,,,,,,,,,,,,,,None,3396000000,3396000000,,,,,,None,87000000,,,,,-0.766,0.16,114000000,201000000,0.19,2022-09-30,9.17,,990000000.0,254000000,99000000,29000000,,,None,37000000,4000000,,None,,,,,45000000,70000000,-43000000,None,0.0244,,504000000,-250000000,,,,,19000000,,,,,0.136,0.927,0.111,,,,,,,,-0.0206,,,2026-02-04,quarterly,0.35,USD,pre-market,322000000,,0.0316,-0.101,0.043,180.01,4000000,,,,22.11,22.34,,84.2105,,,,,,,3650000000,,,27.32,11.0
2026-04-16,ADNT,-3.67,14684000000.0,,1.557,22.15,,,,,,,,,,,,,,,None,3312000000,3312000000,,,,,,None,86000000,,,,,-0.766,0.16,35000000,121000000,0.19,2022-06-30,9.17,,990000000.0,173000000,35000000,20000000,,,None,47000000,2000000,,None,,,,,-30000000,-20000000,-40000000,None,0.0244,,138000000,35000000,,,,,16000000,,,,,0.136,0.927,0.111,,,,,,,,-0.0206,,,2026-02-04,quarterly,0.35,USD,pre-market,None,,0.0316,-0.101,0.043,180.01,4000000,,,,22.11,22.34,,84.2105,,,,,,,3485000000,,,27.32,11.0
2026-04-16,ADNT,-3.67,14684000000.0,,1.557,22.15,,,,,,,,,,,,,,,None,3326000000,3326000000,,,,,,None,89000000,,,,,-0.766,0.16,52000000,141000000,0.19,2022-03-31,9.17,,990000000.0,180000000,-36000000,24000000,,,None,88000000,1000000,,None,,,,,-81000000,-60000000,-83000000,None,0.0244,,132000000,48000000,,,,,7000000,,,,,0.136,0.927,0.111,,,,,,,,-0.0206,,,2026-02-04,quarterly,0.35,USD,pre-market,None,,0.0316,-0.101,0.043,180.01,1000000,,,,22.11,22.34,,84.2105,,,,,,,3506000000,,,27.32,11.0
2026-04-16,ADNT,-3.67,14684000000.0,,1.557,22.15,,,,,,,,,,,,,,,None,3307000000,3307000000,,,,,,None,88000000,,,,,-0.766,0.16,40000000,128000000,0.19,2021-12-31,9.17,,990000000.0,173000000,-9000000,21000000,,,None,49000000,2000000,,None,,,,,-54000000,-30000000,-47000000,None,0.0244,,160000000,13000000,,,,,33000000,,,,,0.136,0.927,0.111,,,,,,,,-0.0206,,,2026-02-04,quarterly,0.35,USD,pre-market,None,,0.0316,-0.101,0.043,180.01,1000000,,,,22.11,22.34,,84.2105,,,,,,,3480000000,,,27.32,11.0
2026-04-16,ADNT,-3.67,14684000000.0,,1.557,22.15,,,,,,,,,,,,,,,None,2739000000,2739000000,,,,,,None,91000000,,,,,-0.766,0.16,-23000000,68000000,0.19,2021-09-30,9.17,,990000000.0,32000000,1131000000,159000000,,,None,42000000,1000000,,None,,,,,960000000,972000000,-55000000,None,0.0244,,371000000,-339000000,,,,,1238000000,,,,,0.136,0.927,0.111,,,,,,,,-0.0206,,,2026-02-04,quarterly,0.35,USD,pre-market,316000000,,0.0316,-0.101,0.043,180.01,88000000,,,,22.11,22.34,,84.2105,,,,,,,2771000000,,,27.32,11.0
2026-04-16,ADNT,-3.67,14684000000.0,,1.557,22.15,,,,,,,,,,,,,,,None,3174000000,3174000000,,,,,,None,81000000,,,,,-0.766,0.16,25000000,106000000,0.19,2021-06-30,9.17,,990000000.0,68000000,-39000000,10000000,,,None,64000000,2000000,,None,,,,,-71000000,-49000000,-62000000,None,0.0244,,53000000,15000000,,,,,38000000,,,,,0.136,0.927,0.111,,,,,,,,-0.0206,,,2026-02-04,quarterly,0.35,USD,pre-market,None,,0.0316,-0.101,0.043,180.01,4000000,,,,22.11,22.34,,84.2105,,,,,,,3242000000,,,27.32,11.0
