date,symbol,eps,revenue_ttm,pe_ratio,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividend_per_share,dividend_yield,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,peg_ratio,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,trailing_pe,treasurystock,week_52_high,week_52_low
2010-06-30,MSCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03,,,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-07-01,,0.32,,pre-market,,,,,,,,,,,,,-8.5714,,,,,,,,,,,,
2010-09-30,MSCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-09-30,,0.0857,,pre-market,,,,,,,,,,,,,-8.5714,,,,,,,,,,,,
2010-12-31,MSCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-01-13,,0.36,,pre-market,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2011-03-31,MSCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-05-05,,0.43,,pre-market,,,,,,,,,,,,,13.1579,,,,,,,,,,,,
2011-06-30,MSCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-08-04,,0.47,,pre-market,,,,,,,,,,,,,6.8182,,,,,,,,,,,,
2011-09-30,MSCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-11-02,,0.49,,pre-market,,,,,,,,,,,,,11.3636,,,,,,,,,,,,
2011-12-31,MSCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-02-02,,0.45,,pre-market,,,,,,,,,,,,,2.2727,,,,,,,,,,,,
2012-03-31,MSCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03,,,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-05-02,,0.44,,pre-market,,,,,,,,,,,,,-6.383,,,,,,,,,,,,
2012-06-30,MSCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-08-02,,0.5,,pre-market,,,,,,,,,,,,,2.0408,,,,,,,,,,,,
2012-09-30,MSCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,,,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-11-06,,0.49,,pre-market,,,,,,,,,,,,,-3.9216,,,,,,,,,,,,
2012-12-31,MSCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,,,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-02-07,,0.52,,pre-market,,,,,,,,,,,,,-3.7037,,,,,,,,,,,,
2013-03-31,MSCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-01,,0.57,,pre-market,,,,,,,,,,,,,5.5556,,,,,,,,,,,,
2013-06-30,MSCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-08-01,,0.58,,pre-market,,,,,,,,,,,,,11.5385,,,,,,,,,,,,
2013-09-30,MSCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-10-31,,0.53,,pre-market,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2013-12-31,MSCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05,,,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-02-06,,0.48,,pre-market,,,,,,,,,,,,,-9.434,,,,,,,,,,,,
2014-03-31,MSCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-04-30,,0.46,,pre-market,,,,,,,,,,,,,-8.0,,,,,,,,,,,,
2014-06-30,MSCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-07-31,,0.55,,pre-market,,,,,,,,,,,,,10.0,,,,,,,,,,,,
2014-09-30,MSCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-10-30,,0.5,,pre-market,,,,,,,,,,,,,2.0408,,,,,,,,,,,,
2014-12-31,MSCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-02-27,,0.49,,post-market,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2015-03-31,MSCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-04-30,,0.5,,pre-market,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2015-06-30,MSCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-07-30,,0.56,,post-market,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2015-09-30,MSCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-10-29,,0.6,,post-market,,,,,,,,,,,,,11.1111,,,,,,,,,,,,
2015-12-31,MSCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,,,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-02-04,,0.66,,pre-market,,,,,,,,,,,,,11.8644,,,,,,,,,,,,
2016-03-31,MSCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-28,,0.68,,post-market,,,,,,,,,,,,,7.9365,,,,,,,,,,,,
2016-06-30,MSCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-07-28,,0.77,,pre-market,,,,,,,,,,,,,6.9444,,,,,,,,,,,,
2016-09-30,MSCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-10-27,,0.77,,pre-market,,,,,,,,,,,,,5.4795,,,,,,,,,,,,
2016-12-31,MSCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-02-02,,0.81,,pre-market,,,,,,,,,,,,,8.0,,,,,,,,,,,,
2017-03-31,MSCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-04,,0.88,,pre-market,,,,,,,,,,,,,3.5294,,,,,,,,,,,,
2017-06-30,MSCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-08-02,,0.95,,post-market,,,,,,,,,,,,,5.5556,,,,,,,,,,,,
2017-09-30,MSCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-02,,1.0,,post-market,,,,,,,,,,,,,3.0928,,,,,,,,,,,,
2017-12-31,MSCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-01,,1.15,,pre-market,,,,,,,,,,,,,15.0,,,,,,,,,,,,
2018-03-31,MSCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-05-03,,1.31,,pre-market,,,,,,,,,,,,,3.9683,,,,,,,,,,,,
2018-06-30,MSCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,1.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-02,,1.3,,pre-market,,,,,,,,,,,,,1.5625,,,,,,,,,,,,
2018-09-30,MSCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-01,,1.35,,pre-market,,,,,,,,,,,,,4.6512,,,,,,,,,,,,
2018-12-31,MSCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-01-31,,1.31,,pre-market,,,,,,,,,,,,,0.7692,,,,,,,,,,,,
2019-03-31,MSCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,,,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-05-02,,1.55,,pre-market,,,,,,,,,,,,,9.9291,,,,,,,,,,,,
2019-06-30,MSCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,1.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-08-01,,1.54,,pre-market,,,,,,,,,,,,,1.9868,,,,,,,,,,,,
2019-09-30,MSCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,,,1.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-10-31,,1.68,,pre-market,,,,,,,,,,,,,5.6604,,,,,,,,,,,,
2019-12-31,MSCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,1.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-30,,1.67,,pre-market,,,,,,,,,,,,,3.7267,,,,,,,,,,,,
2020-03-31,MSCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,,,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-04-28,,1.9,,pre-market,,,,,,,,,,,,,13.0952,,,,,,,,,,,,
2020-06-30,MSCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,,,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-07-28,,1.77,,pre-market,,,,,,,,,,,,,5.3571,,,,,,,,,,,,
2020-09-30,MSCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39,,,1.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-10-27,,2.2,,pre-market,,,,,,,,,,,,,21.547,,,,,,,,,,,,
2020-12-31,MSCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,1.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-01-28,,1.96,,pre-market,,,,,,,,,,,,,0.5128,,,,,,,,,,,,
2021-03-31,MSCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,2.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-27,,2.46,,pre-market,,,,,,,,,,,,,8.8496,,,,,,,,,,,,
2021-06-30,MSCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-27,,2.45,,pre-market,,,,,,,,,,,,,6.5217,,,,,,,,,,,,
2021-09-30,MSCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,,,2.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-26,,2.53,,pre-market,,,,,,,,,,,,,4.9793,,,,,,,,,,,,
2021-12-31,MSCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,2.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-27,,2.51,,pre-market,,,,,,,,,,,,,0.8032,,,,,,,,,,,,
2022-03-31,MSCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,,,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-04-26,,2.98,,pre-market,,,,,,,,,,,,,6.4286,,,,,,,,,,,,
2022-06-30,MSCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,2.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-07-26,,2.78,,pre-market,,,,,,,,,,,,,3.7313,,,,,,,,,,,,
2022-09-30,MSCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,,,2.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10-25,,2.85,,pre-market,,,,,,,,,,,,,5.1661,,,,,,,,,,,,
2022-12-31,MSCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,,,2.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-31,,2.84,,pre-market,,,,,,,,,,,,,2.8986,,,,,,,,,,,,
2023-03-31,MSCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,,,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-25,,3.14,,pre-market,,,,,,,,,,,,,5.0167,,,,,,,,,,,,
2023-06-30,MSCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,,,3.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-25,,3.26,,pre-market,,,,,,,,,,,,,4.8232,,,,,,,,,,,,
2023-09-30,MSCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,,,3.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-31,,3.45,,pre-market,,,,,,,,,,,,,3.9157,,,,,,,,,,,,
2023-12-31,MSCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39,,,3.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-30,,3.68,,pre-market,,,,,,,,,,,,,11.8541,,,,,,,,,,,,
2024-03-31,MSCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,,,3.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-04-23,,3.52,,pre-market,,,,,,,,,,,,,2.029,,,,,,,,,,,,
2024-06-30,MSCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,,,3.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-23,,3.64,,pre-market,,,,,,,,,,,,,2.5352,,,,,,,,,,,,
2024-09-30,MSCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,,,3.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-29,,3.86,,pre-market,,,,,,,,,,,,,2.3873,,,,,,,,,,,,
2024-12-31,MSCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,,,3.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-29,,4.18,,pre-market,,,,,,,,,,,,,5.8228,,,,,,,,,,,,
2025-03-31,MSCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-22,,4.0,,pre-market,,,,,,,,,,,,,2.5641,,,,,,,,,,,,
2025-06-30,MSCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-22,,4.17,,pre-market,,,,,,,,,,,,,0.4819,,,,,,,,,,,,
2025-09-30,MSCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,4.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-28,,4.47,,pre-market,,,,,,,,,,,,,2.2883,,,,,,,,,,,,
2025-12-28,MSCI,15.79,3055440000.0,37.05,,1.317,-25.48,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.012,,,,0.19,0.1,,,4.37,,30.3,,2516888000.0,,,,,,,,,,,,,,,,,,,0.564,,,,,,,,,,,,,2.09,14.81,,,,,,,,0.4,,,2025-10-28,,4.47,,pre-market,,,0.192,0.0,0.095,39.48,,,,,559.9,560.46,2.2883,,,,,,,,,37.05,,627.03,482.15
2025-12-28,MSCI,15.79,3055440000.0,37.05,,1.317,-25.48,,,,,,,,,,,,,,,None,132528000,132528000,,,,,,None,46740000,,7.0,0.012,,,,0.19,0.1,450128000,496868000,4.37,2025-09-30,30.3,,2516888000.0,660898000,396508000,71122000,,,None,53620000,5109000,,None,,,,,325386000,325386000,-48511000,None,0.564,,213208000,447690000,,,,,None,,,,,2.09,14.81,,,,,,,,0.4,,,2025-10-28,quarterly,4.47,USD,pre-market,44807000,,0.192,0.0,0.095,39.48,41805000,,,,559.9,560.46,2.2883,,,,,,,793426000,,37.05,,627.03,482.15
