date,symbol,eps,revenue_ttm,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,peg_ratio,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,treasurystock,week_52_high,week_52_low
2021-04-30,ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-05-25,,0.15,,post-market,,,,,,,,,,,,,114.2857,,,,,,,,,,,
2021-07-31,ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-09,,0.14,,post-market,,,,,,,,,,,,,55.5556,,,,,,,,,,,
2021-10-31,ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-30,,0.14,,post-market,,,,,,,,,,,,,16.6667,,,,,,,,,,,
2022-01-31,ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-24,,0.13,,post-market,,,,,,,,,,,,,18.1818,,,,,,,,,,,
2022-04-30,ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-05-26,,0.17,,post-market,,,,,,,,,,,,,54.5455,,,,,,,,,,,
2022-07-31,ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-09-08,,0.25,,post-market,,,,,,,,,,,,,19.0476,,,,,,,,,,,
2022-10-31,ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-01,,0.29,,post-market,,,,,,,,,,,,,11.5385,,,,,,,,,,,
2023-01-31,ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,,,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-02,,0.37,,post-market,,,,,,,,,,,,,27.5862,,,,,,,,,,,
2023-04-30,ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-06-01,,0.48,,post-market,,,,,,,,,,,,,11.6279,,,,,,,,,,,
2023-07-31,ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,,,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-05,,0.64,,post-market,,,,,,,,,,,,,30.6122,,,,,,,,,,,
2023-10-31,ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,,,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-27,,0.67,,post-market,,,,,,,,,,,,,36.7347,,,,,,,,,,,
2024-01-31,ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,,,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29,,0.76,,post-market,,,,,,,,,,,,,31.0345,,,,,,,,,,,
2024-04-30,ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,,,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-05-30,,0.88,,post-market,,,,,,,,,,,,,35.3846,,,,,,,,,,,
2024-07-31,ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,,,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-09-03,,0.88,,post-market,,,,,,,,,,,,,27.5362,,,,,,,,,,,
2024-10-31,ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17,,,-0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02,,-0.08,,post-market,,,,,,,,,,,,,68.0,,,,,,,,,,,
2025-01-31,ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,,,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-05,,0.78,,post-market,,,,,,,,,,,,,13.0435,,,,,,,,,,,
2025-04-30,ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,,,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-29,,0.84,,post-market,,,,,,,,,,,,,10.5263,,,,,,,,,,,
2025-07-31,ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-02,,0.89,,post-market,,,,,,,,,,,,,11.25,,,,,,,,,,,
2025-10-31,ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,-0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-25,,-0.07,,post-market,,,,,,,,,,,,,36.3636,,,,,,,,,,,
2025-12-28,ZS,-0.25,2833272000.0,,1.066,12.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.04,,,-0.11,,60.61,,2175027000.0,,,,,,,,,,,,,,,,,,,-0.0388,,,,,,,,,,,,,3.029,18.54,12.97,,,,,,,,-0.0145,,,2025-11-25,,-0.07,,post-market,,,-0.0136,-0.0241,0.255,18.17,,,,,268.56,281.68,36.3636,,,,,,,,,,336.99,164.78
2025-12-28,ZS,-0.25,2833272000.0,,1.066,12.43,,,,,,,,,,,,,,,None,184753000,184753000,,,,,,None,41284000,,,,,0.0,0.04,-6247000,35037000,-0.11,2025-10-31,60.61,,2175027000.0,603359000,-8374000,3241000,,,None,2127000,33154000,,None,,,,,-11615000,-11615000,31027000,None,-0.0388,,639721000,-36362000,,,,,None,,,,,3.029,18.54,12.97,,,,,,,,-0.0145,,,2025-11-25,quarterly,-0.07,USD,post-market,200498000,,-0.0136,-0.0241,0.255,18.17,65661000,,,,268.56,281.68,36.3636,,,,,,,788112000,,,336.99,164.78
2025-12-28,ZS,-0.25,2833272000.0,,1.066,12.43,,,,,,,,,,,,,,,None,172240000,172240000,,,,,,None,17510000,,,,,0.0,0.04,17187999,34697999,-0.11,2025-07-31,60.61,,2175027000.0,547623000,-1903000,15675000,,,None,2073999,33175000,,None,,,,,-17578000,-17578000,31101000,None,-0.0388,,579228000,-32242000,,,,,None,,,,,3.029,18.54,12.97,,,,,,,,-0.0145,,,2025-11-25,quarterly,-0.07,USD,post-market,177606000,,-0.0136,-0.0241,0.255,18.17,71028000,,,,268.56,281.68,36.3636,,,,,,,719226000,,,336.99,164.78
2025-12-28,ZS,-0.25,2833272000.0,,1.066,12.43,,,,,,,,,,,,,,,None,155856000,155856000,,,,,,None,32455000,,,,,0.0,0.04,6532000,38987000,-0.11,2025-04-30,60.61,,2175027000.0,522178000,4563000,8688000,,,None,1969000,31263000,,None,,,,,-4125000,-4125000,29297000,None,-0.0388,,544607000,-22429000,,,,,None,,,,,3.029,18.54,12.97,,,,,,,,-0.0145,,,2025-11-25,quarterly,-0.07,USD,post-market,169293000,,-0.0136,-0.0241,0.255,18.17,63097000,,,,268.56,281.68,36.3636,,,,,,,678034000,,,336.99,164.78
2025-12-28,ZS,-0.25,2833272000.0,,1.066,12.43,,,,,,,,,,,,,,,None,148415000,148415000,,,,,,None,28733000,,,,,0.0,0.04,-14256000,14477000,-0.11,2025-01-31,60.61,,2175027000.0,499485000,-16536999,-8813000,,,None,2281000,30878000,,None,,,,,-7724000,-7724000,28539000,None,-0.0388,,536471000,-36986000,,,,,None,,,,,3.029,18.54,12.97,,,,,,,,-0.0145,,,2025-11-25,quarterly,-0.07,USD,post-market,170508000,,-0.0136,-0.0241,0.255,18.17,60810000,,,,268.56,281.68,36.3636,,,,,,,647900000,,,336.99,164.78
2025-12-28,ZS,-0.25,2833272000.0,,1.066,12.43,,,,,,,,,,,,,,,None,142304000,142304000,,,,,,None,25663000,,,,,0.0,0.04,-1413000,24250000,-0.11,2024-10-31,60.61,,2175027000.0,485651000,-4414000,7637000,,,None,3001000,30048000,,None,,,,,-12051000,-12051000,26905000,None,-0.0388,,517525999,-31875000,,,,,None,,,,,3.029,18.54,12.97,,,,,,,,-0.0145,,,2025-11-25,quarterly,-0.07,USD,post-market,154275000,,-0.0136,-0.0241,0.255,18.17,56819000,,,,268.56,281.68,36.3636,,,,,,,627955000,,,336.99,164.78
2025-12-28,ZS,-0.25,2833272000.0,,1.066,12.43,,,,,,,,,,,,,,,None,130782000,130782000,,,,,,None,24399000,,,,,0.0,0.04,-1371000,23028000,-0.11,2024-07-31,60.61,,2175027000.0,462086000,-5104000,9774000,,,None,3733000,27233000,,None,,,,,-14878000,-14878000,23629000,None,-0.0388,,487761000,-25675000,,,,,None,,,,,3.029,18.54,12.97,,,,,,,,-0.0145,,,2025-11-25,quarterly,-0.07,USD,post-market,139031000,,-0.0136,-0.0241,0.255,18.17,56263000,,,,268.56,281.68,36.3636,,,,,,,592868000,,,336.99,164.78
2025-12-28,ZS,-0.25,2833272000.0,,1.066,12.43,,,,,,,,,,,,,,,None,119102000,119102000,,,,,,None,21053000,,,,,0.0,0.04,23250000,44303000,-0.11,2024-04-30,60.61,,2175027000.0,434099000,20866000,1742000,,,None,2384000,27570000,,None,,,,,19124000,19124000,24806000,None,-0.0388,,438522000,-4423000,,,,,None,,,,,3.029,18.54,12.97,,,,,,,,-0.0145,,,2025-11-25,quarterly,-0.07,USD,post-market,125015000,,-0.0136,-0.0241,0.255,18.17,50478000,,,,268.56,281.68,36.3636,,,,,,,553201000,,,336.99,164.78
2025-12-28,ZS,-0.25,2833272000.0,,1.066,12.43,,,,,,,,,,,,,,,None,117886000,117886000,,,,,,None,18482000,,,,,0.0,0.04,-16676000,1806000,-0.11,2024-01-31,60.61,,2175027000.0,407113000,-20505000,7964000,,,None,3829000,28385000,,None,,,,,-28469000,-28469000,24780000,None,-0.0388,,454181000,-47068000,,,,,None,,,,,3.029,18.54,12.97,,,,,,,,-0.0145,,,2025-11-25,quarterly,-0.07,USD,post-market,122164000,,-0.0136,-0.0241,0.255,18.17,54595000,,,,268.56,281.68,36.3636,,,,,,,524999000,,,336.99,164.78
2025-12-28,ZS,-0.25,2833272000.0,,1.066,12.43,,,,,,,,,,,,,,,None,111889000,111889000,,,,,,None,26901000,,,,,0.0,0.04,-21343000,5558000,-0.11,2023-10-31,60.61,,2175027000.0,384814000,-24486000,8997000,,,None,3143000,25942000,,None,,,,,-33483000,-33483000,22783000,None,-0.0388,,431525000,-46711000,,,,,None,,,,,3.029,18.54,12.97,,,,,,,,-0.0145,,,2025-11-25,quarterly,-0.07,USD,post-market,113538000,,-0.0136,-0.0241,0.255,18.17,50716000,,,,268.56,281.68,36.3636,,,,,,,496703000,,,336.99,164.78
2025-12-28,ZS,-0.25,2833272000.0,,1.066,12.43,,,,,,,,,,,,,,,None,102724000,102724000,,,,,,None,27861000,,,,,0.0,0.04,-23308000,4553000,-0.11,2023-07-31,60.61,,2175027000.0,352282000,-26026000,4648000,,,None,2718000,21351000,,None,,,,,-30674000,-30674000,18857000,None,-0.0388,,394237000,-41955000,,,,,None,,,,,3.029,18.54,12.97,,,,,,,,-0.0145,,,2025-11-25,quarterly,-0.07,USD,post-market,96200000,,-0.0136,-0.0241,0.255,18.17,46380000,,,,268.56,281.68,36.3636,,,,,,,455006000,,,336.99,164.78
2025-12-28,ZS,-0.25,2833272000.0,,1.066,12.43,,,,,,,,,,,,,,,None,95882000,95882000,,,,,,None,25835000,,,,,0.0,0.04,-37924000,-12089000,-0.11,2023-04-30,60.61,,2175027000.0,322918000,-39361000,6685000,,,None,1437000,18577000,,None,,,,,-46046000,-46046000,17194000,None,-0.0388,,371062000,-48144000,,,,,17768000,,,,,3.029,18.54,12.97,,,,,,,,-0.0145,,,2025-11-25,quarterly,-0.07,USD,post-market,92285000,,-0.0136,-0.0241,0.255,18.17,43486000,,,,268.56,281.68,36.3636,,,,,,,418800000,,,336.99,164.78
2025-12-28,ZS,-0.25,2833272000.0,,1.066,12.43,,,,,,,,,,,,,,,None,87274000,87274000,,,,,,None,23796000,,,,,0.0,0.04,-52428000,-28632000,-0.11,2023-01-31,60.61,,2175027000.0,300324000,-53761000,3692000,,,None,1333000,12669000,,None,,,,,-57453000,-57453000,11336000,None,-0.0388,,361295000,-60971000,,,,,12810000,,,,,3.029,18.54,12.97,,,,,,,,-0.0145,,,2025-11-25,quarterly,-0.07,USD,post-market,84984000,,-0.0136,-0.0241,0.255,18.17,43522000,,,,268.56,281.68,36.3636,,,,,,,387598000,,,336.99,164.78
2025-12-28,ZS,-0.25,2833272000.0,,1.066,12.43,,,,,,,,,,,,,,,None,76602000,76602000,,,,,,None,21536000,,,,,0.0,0.04,-62084999,-40548999,-0.11,2022-10-31,60.61,,2175027000.0,278946000,-63416000,4746000,,,None,1331000,7865000,,None,,,,,-68162000,-68162000,6534000,None,-0.0388,,343320000,-64373999,,,,,7002000,,,,,3.029,18.54,12.97,,,,,,,,-0.0145,,,2025-11-25,quarterly,-0.07,USD,post-market,74047000,,-0.0136,-0.0241,0.255,18.17,44156000,,,,268.56,281.68,36.3636,,,,,,,355548000,,,336.99,164.78
2025-12-28,ZS,-0.25,2833272000.0,,1.066,12.43,,,,,,,,,,,,,,,None,68684000,68684000,,,,,,None,39710000,,,,,0.0,0.04,-80696000,-40986000,-0.11,2022-07-31,60.61,,2175027000.0,249375000,-95154000,2498000,,,None,14458000,2607000,,None,,,,,-97652000,-97652000,-11851000,None,-0.0388,,331904000,-82529000,,,,,1833000,,,,,3.029,18.54,12.97,,,,,,,,-0.0145,,,2025-11-25,quarterly,-0.07,USD,post-market,77952000,,-0.0136,-0.0241,0.255,18.17,39902000,,,,268.56,281.68,36.3636,,,,,,,318059000,,,336.99,164.78
2025-12-28,ZS,-0.25,2833272000.0,,1.066,12.43,,,,,,,,,,,,,,,None,64280000,64280000,,,,,,None,37002000,,,,,0.0,0.04,-87649000,-50647000,-0.11,2022-04-30,60.61,,2175027000.0,222527000,-101895000,-490000,,,None,14246000,949000,,None,,,,,-101405000,-101405000,-13297000,None,-0.0388,,309124000,-86597000,,,,,-1052000,,,,,3.029,18.54,12.97,,,,,,,,-0.0145,,,2025-11-25,quarterly,-0.07,USD,post-market,76498000,,-0.0136,-0.0241,0.255,18.17,40672000,,,,268.56,281.68,36.3636,,,,,,,286807000,,,336.99,164.78
2025-12-28,ZS,-0.25,2833272000.0,,1.066,12.43,,,,,,,,,,,,,,,None,58014000,58014000,,,,,,None,18599000,,,,,0.0,0.04,-84219000,-65620000,-0.11,2022-01-31,60.61,,2175027000.0,197549000,-98259000,2161000,,,None,14040000,557000,,None,,,,,-100420000,-100420000,-13483000,None,-0.0388,,281481000,-83932000,,,,,-287000,,,,,3.029,18.54,12.97,,,,,,,,-0.0145,,,2025-11-25,quarterly,-0.07,USD,post-market,69142000,,-0.0136,-0.0241,0.255,18.17,37444000,,,,268.56,281.68,36.3636,,,,,,,255563000,,,336.99,164.78
2025-12-28,ZS,-0.25,2833272000.0,,1.066,12.43,,,,,,,,,,,,,,,None,52339000,52339000,,,,,,None,17274000,,,,,0.0,0.04,-74487000,-57213000,-0.11,2021-10-31,60.61,,2175027000.0,178178000,-88322000,2479000,,,None,13835000,473000,,None,,,,,-90801000,-90801000,-13362000,None,-0.0388,,252549000,-74371000,,,,,-116000,,,,,3.029,18.54,12.97,,,,,,,,-0.0145,,,2025-11-25,quarterly,-0.07,USD,post-market,65215999,,-0.0136,-0.0241,0.255,18.17,33717000,,,,268.56,281.68,36.3636,,,,,,,230517000,,,336.99,164.78
2025-12-28,ZS,-0.25,2833272000.0,,1.066,12.43,,,,,,,,,,,,,,,None,45586000,45586000,,,,,,None,28148000,,,,,0.0,0.04,-66544000,-38396000,-0.11,2021-07-31,60.61,,2175027000.0,151488000,-80178000,845000,,,None,13634000,524000,,None,,,,,-81023000,-81023000,-13110000,None,-0.0388,,218885000,-67397000,,,,,853000,,,,,3.029,18.54,12.97,,,,,,,,-0.0145,,,2025-11-25,quarterly,-0.07,USD,post-market,56180000,,-0.0136,-0.0241,0.255,18.17,26428000,,,,268.56,281.68,36.3636,,,,,,,197074000,,,336.99,164.78
2025-12-28,ZS,-0.25,2833272000.0,,1.066,12.43,,,,,,,,,,,,,,,None,39050000,39050000,,,,,,None,25760000,,,,,0.0,0.04,-43186000,-17426000,-0.11,2021-04-30,60.61,,2175027000.0,137354000,-56622000,1837000,,,None,13436000,593000,,None,,,,,-58459000,-58459000,-12843000,None,-0.0388,,181204000,-43850000,,,,,664000,,,,,3.029,18.54,12.97,,,,,,,,-0.0145,,,2025-11-25,quarterly,-0.07,USD,post-market,40952000,,-0.0136,-0.0241,0.255,18.17,24595000,,,,268.56,281.68,36.3636,,,,,,,176404000,,,336.99,164.78
2025-12-28,ZS,-0.25,2833272000.0,,1.066,12.43,,,,,,,,,,,,,,,None,34208000,34208000,,,,,,None,23267000,,,,,0.0,0.04,-52625000,-29358000,-0.11,2021-01-31,60.61,,2175027000.0,122836000,-65870000,1671000,,,None,13245000,755000,,None,,,,,-67541000,-67541000,-12490000,None,-0.0388,,176734000,-53898000,,,,,1273000,,,,,3.029,18.54,12.97,,,,,,,,-0.0145,,,2025-11-25,quarterly,-0.07,USD,post-market,41751000,,-0.0136,-0.0241,0.255,18.17,24653000,,,,268.56,281.68,36.3636,,,,,,,157044000,,,336.99,164.78
2025-12-28,ZS,-0.25,2833272000.0,,1.066,12.43,,,,,,,,,,,,,,,None,31800000,31800000,,,,,,None,20860000,,,,,0.0,0.04,-41459000,-20599000,-0.11,2020-10-31,60.61,,2175027000.0,110778000,-54508000,498000,,,None,13049000,940000,,None,,,,,-55006000,-55006000,-12109000,None,-0.0388,,153029000,-42251000,,,,,1208000,,,,,3.029,18.54,12.97,,,,,,,,-0.0145,,,2025-11-25,quarterly,-0.07,USD,post-market,35770000,,-0.0136,-0.0241,0.255,18.17,20859000,,,,268.56,281.68,36.3636,,,,,,,142578000,,,336.99,164.78
