date,symbol,eps,revenue_ttm,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,peg_ratio,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,treasurystock,week_52_high,week_52_low
2009-03-31,AXGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-05-27,,-0.0313,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-30,AXGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-08-13,,0.0323,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-30,AXGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-11-17,,-0.0305,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-31,AXGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-03-03,,3.521,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-31,AXGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-05-17,,-0.0572,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,AXGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-08-17,,-0.0535,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-30,AXGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-11-16,,-0.108,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,AXGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-03-02,,-0.0871,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-31,AXGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-05-16,,0.21,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,AXGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-08-11,,0.0581,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-31,AXGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.36,,,-0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-03-14,,-0.58,,pre-market,,,,,,,,,,,,,-163.6364,,,,,,,,,,,
2012-03-31,AXGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,-0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-05-14,,-0.19,,pre-market,,,,,,,,,,,,,0.0,,,,,,,,,,,
2012-06-30,AXGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,-0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-08-14,,-0.16,,pre-market,,,,,,,,,,,,,11.1111,,,,,,,,,,,
2012-09-30,AXGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,,,-0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-11-07,,-0.2,,pre-market,,,,,,,,,,,,,-11.1111,,,,,,,,,,,
2012-12-31,AXGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15,,,-0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-03-12,,-0.36,,pre-market,,,,,,,,,,,,,-71.4286,,,,,,,,,,,
2013-03-31,AXGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03,,,-0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-04-30,,-0.31,,pre-market,,,,,,,,,,,,,-10.7143,,,,,,,,,,,
2013-06-30,AXGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03,,,-0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-07-11,,-0.31,,pre-market,,,,,,,,,,,,,-10.7143,,,,,,,,,,,
2013-09-30,AXGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04,,,-0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-10-30,,-0.25,,pre-market,,,,,,,,,,,,,-19.0476,,,,,,,,,,,
2013-12-31,AXGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,,,-0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-03-06,,-0.24,,pre-market,,,,,,,,,,,,,-9.0909,,,,,,,,,,,
2014-03-31,AXGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,-0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-04-30,,-0.24,,pre-market,,,,,,,,,,,,,-4.3478,,,,,,,,,,,
2014-06-30,AXGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,-0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-08-04,,-0.21,,pre-market,,,,,,,,,,,,,4.5455,,,,,,,,,,,
2014-09-30,AXGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-11-13,,-0.19,,post-market,,,,,,,,,,,,,5.0,,,,,,,,,,,
2014-12-31,AXGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06,,,-0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-03-05,,-0.21,,post-market,,,,,,,,,,,,,-40.0,,,,,,,,,,,
2015-03-31,AXGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,-0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-05-05,,-0.16,,post-market,,,,,,,,,,,,,-6.6667,,,,,,,,,,,
2015-06-30,AXGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-08-06,,-0.13,,post-market,,,,,,,,,,,,,7.1429,,,,,,,,,,,
2015-09-30,AXGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,-0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-11-05,,-0.11,,post-market,,,,,,,,,,,,,15.3846,,,,,,,,,,,
2015-12-31,AXGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,-0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-02-29,,-0.12,,post-market,,,,,,,,,,,,,0.0,,,,,,,,,,,
2016-03-31,AXGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,-0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-04,,-0.12,,post-market,,,,,,,,,,,,,0.0,,,,,,,,,,,
2016-06-30,AXGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,-0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-08-03,,-0.09,,post-market,,,,,,,,,,,,,25.0,,,,,,,,,,,
2016-09-30,AXGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,-0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-11-02,,-0.08,,post-market,,,,,,,,,,,,,0.0,,,,,,,,,,,
2016-12-31,AXGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,,,-0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-02-22,,-0.1,,post-market,,,,,,,,,,,,,-25.0,,,,,,,,,,,
2017-03-31,AXGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-04,,-0.11,,post-market,,,,,,,,,,,,,-10.0,,,,,,,,,,,
2017-06-30,AXGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,-0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-08-02,,-0.06,,post-market,,,,,,,,,,,,,25.0,,,,,,,,,,,
2017-09-30,AXGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,-0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-01,,-0.06,,post-market,,,,,,,,,,,,,0.0,,,,,,,,,,,
2017-12-31,AXGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,-0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-28,,-0.07,,post-market,,,,,,,,,,,,,12.5,,,,,,,,,,,
2018-03-31,AXGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05,,,-0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-04-30,,-0.16,,post-market,,,,,,,,,,,,,-45.4545,,,,,,,,,,,
2018-06-30,AXGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,-0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-01,,-0.09,,post-market,,,,,,,,,,,,,0.0,,,,,,,,,,,
2018-09-30,AXGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,-0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-10-29,,-0.05,,post-market,,,,,,,,,,,,,0.0,,,,,,,,,,,
2018-12-31,AXGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04,,,-0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-26,,-0.09,,post-market,,,,,,,,,,,,,-80.0,,,,,,,,,,,
2019-03-31,AXGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,-0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-05-08,,-0.15,,post-market,,,,,,,,,,,,,0.0,,,,,,,,,,,
2019-06-30,AXGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-08-06,,-0.1,,post-market,,,,,,,,,,,,,28.5714,,,,,,,,,,,
2019-09-30,AXGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,-0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-11-06,,-0.07,,post-market,,,,,,,,,,,,,36.3636,,,,,,,,,,,
2019-12-31,AXGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,-0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-24,,-0.1,,post-market,,,,,,,,,,,,,-11.1111,,,,,,,,,,,
2020-03-31,AXGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04,,,-0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-05-06,,-0.19,,post-market,,,,,,,,,,,,,-26.6667,,,,,,,,,,,
2020-06-30,AXGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,,,-0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-08-05,,-0.15,,post-market,,,,,,,,,,,,,60.5263,,,,,,,,,,,
2020-09-30,AXGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,,,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-10-29,,0.04,,post-market,,,,,,,,,,,,,128.5714,,,,,,,,,,,
2020-12-31,AXGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,-0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-02-22,,-0.08,,post-market,,,,,,,,,,,,,33.3333,,,,,,,,,,,
2021-03-31,AXGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,,,-0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-05-05,,-0.08,,post-market,,,,,,,,,,,,,50.0,,,,,,,,,,,
2021-06-30,AXGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,-0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-04,,-0.09,,post-market,,,,,,,,,,,,,30.7692,,,,,,,,,,,
2021-09-30,AXGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-03,,-0.09,,post-market,,,,,,,,,,,,,35.7143,,,,,,,,,,,
