date,symbol,eps,revenue_ttm,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividend_per_share,dividend_yield,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,peg_ratio,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,treasurystock,week_52_high,week_52_low
2024-09-30,RKT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-12,,0.08,,post-market,,,,,,,,,,,,,0.0,,,,,,,,,,,
2024-12-31,RKT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0122,,,0.0278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-27,,0.04,,post-market,,,,,,,,,,,,,43.8849,,,,,,,,,,,
2025-03-31,RKT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008,,,0.0392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-08,,0.04,,post-market,,,,,,,,,,,,,2.0408,,,,,,,,,,,
2025-06-30,RKT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-31,,0.04,,pre-market,,,,,,,,,,,,,33.3333,,,,,,,,,,,
2025-09-30,RKT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-30,,0.07,,pre-market,,,,,,,,,,,,,133.3333,,,,,,,,,,,
2025-12-28,RKT,-0.03,6098944000.0,,2.272,4.195,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,-0.825,0.04,,,0.03,,24.27,,6098944000.0,,,,,,,,,,,,,,,,,,,0.0258,,,,,,,,,,,,,0.46,6.17,8.96,,,,,,,,-0.0168,,,2025-10-30,,0.07,,pre-market,,,0.019,0.0403,1.265,9.41,,,,,15.92,17.9,133.3333,,,,,,,,,,22.55,9.52
2025-12-28,RKT,-0.03,6098944000.0,,2.272,4.195,,,,,,,,,,,,,,,None,78340000,78340000,,,,,,None,78340000,,0.0,0.0,,,,-0.825,0.04,43777000,122117000,0.03,2025-09-30,24.27,,6098944000.0,1711632000,-184196000,-60342000,,,None,227973000,126459000,,None,,,,,-123854000,-123854000,-101514000,None,0.0258,,1667855000,43777000,,,,,None,,,,,0.46,6.17,8.96,,,,,,,,-0.0168,,,2025-10-30,quarterly,0.07,USD,pre-market,None,,0.019,0.0403,1.265,9.41,354554000,,,,15.92,17.9,133.3333,,,,,,,1789972000,,,22.55,9.52
2025-12-28,RKT,-0.03,6098944000.0,,2.272,4.195,,,,,,,,,,,,,,,None,148597000,148597000,,,,,,None,27526000,,0.0,0.0,,,,-0.825,0.04,24262000,51788000,0.03,2025-06-30,24.27,,6098944000.0,1302533000,24262000,-9827000,,,None,148597000,148597000,,None,,,,,-1785000,34089000,-25095000,None,0.0258,,1278271000,24262000,,,,,None,,,,,0.46,6.17,8.96,,,,,,,,-0.0168,,,2025-10-30,quarterly,0.07,USD,pre-market,None,,0.019,0.0403,1.265,9.41,875882000,,,,15.92,17.9,133.3333,,,,,,,1451130000,,,22.55,9.52
2025-12-28,RKT,-0.03,6098944000.0,,2.272,4.195,,,,,,,,,,,,,,,None,102326000,102326000,,,,,,None,26910000,,0.0,0.0,,,,-0.825,0.04,-223103000,-196193000,0.03,2025-03-31,24.27,,6098944000.0,998977000,-223103000,-10657000,,,None,102326000,92090000,,None,,,,,-10383000,-212446000,-10236000,None,0.0258,,1222080000,-223103000,,,,,None,,,,,0.46,6.17,8.96,,,,,,,,-0.0168,,,2025-10-30,quarterly,0.07,USD,pre-market,None,,0.019,0.0403,1.265,9.41,870423000,,,,15.92,17.9,133.3333,,,,,,,1101303000,,,22.55,9.52
2025-12-28,RKT,-0.03,6098944000.0,,2.272,4.195,,,,,,,,,,,,,,,None,119325000,119325000,,,,,,None,29284000,,0.0,0.0,,,,-0.825,0.04,674959000,704243000,0.03,2024-12-31,24.27,,6098944000.0,1716124000,674959000,26346000,,,None,119325000,103198000,,None,,,,,33871000,648613000,-16127000,None,0.0258,,1041165000,674959000,,,,,None,,,,,0.46,6.17,8.96,,,,,,,,-0.0168,,,2025-10-30,quarterly,0.07,USD,pre-market,None,,0.019,0.0403,1.265,9.41,761666000,,,,15.92,17.9,133.3333,,,,,,,1835449000,,,22.55,9.52
2025-12-28,RKT,-0.03,6098944000.0,,2.272,4.195,,,,,,,,,,,,,,,None,140440000,140440000,,,,,,None,28607000,,0.0,0.0,,,,-0.825,0.04,-497319000,-468712000,0.03,2024-09-30,24.27,,6098944000.0,608328000,-497319000,-15895000,,,None,140440000,108566000,,None,,,,,-22011000,-481424000,-31874000,None,0.0258,,1105647000,-497319000,,,,,None,,,,,0.46,6.17,8.96,,,,,,,,-0.0168,,,2025-10-30,quarterly,0.07,USD,pre-market,None,,0.019,0.0403,1.265,9.41,828600000,,,,15.92,17.9,133.3333,,,,,,,748768000,,,22.55,9.52
2025-12-28,RKT,-0.03,6098944000.0,,2.272,4.195,,,,,,,,,,,,,,,None,119657000,119657000,,,,,,None,28009000,,0.0,0.0,,,,-0.825,0.04,192042000,220051000,0.03,2024-06-30,24.27,,6098944000.0,1262358000,192042000,14117000,,,None,119657000,112415000,,None,,,,,1295000,177925000,-7242000,None,0.0258,,1070316000,192042000,,,,,None,,,,,0.46,6.17,8.96,,,,,,,,-0.0168,,,2025-10-30,quarterly,0.07,USD,pre-market,None,,0.019,0.0403,1.265,9.41,786372000,,,,15.92,17.9,133.3333,,,,,,,1382015000,,,22.55,9.52
2025-12-28,RKT,-0.03,6098944000.0,,2.272,4.195,,,,,,,,,,,,,,,None,89808000,89808000,,,,,,None,27017000,,0.0,0.0,,,,-0.825,0.04,298370000,325387000,0.03,2024-03-31,24.27,,6098944000.0,1345351000,298370000,7656000,,,None,89808000,88980000,,None,,,,,16215000,290714000,-828000,None,0.0258,,1046981000,298370000,,,,,None,,,,,0.46,6.17,8.96,,,,,,,,-0.0168,,,2025-10-30,quarterly,0.07,USD,pre-market,None,,0.019,0.0403,1.265,9.41,777761000,,,,15.92,17.9,133.3333,,,,,,,1435159000,,,22.55,9.52
2025-12-28,RKT,-0.03,6098944000.0,,2.272,4.195,,,,,,,,,,,,,,,None,115897000,115897000,,,,,,None,26593000,,0.0,0.0,,,,-0.825,0.04,-242905000,-216312000,0.03,2023-12-31,24.27,,6098944000.0,655441000,-242905000,-10211000,,,None,115897000,86079000,,None,,,,,-10635000,-232694000,-29818000,None,0.0258,,898346000,-242905000,,,,,None,,,,,0.46,6.17,8.96,,,,,,,,-0.0168,,,2025-10-30,quarterly,0.07,USD,pre-market,None,,0.019,0.0403,1.265,9.41,692444000,,,,15.92,17.9,133.3333,,,,,,,771338000,,,22.55,9.52
2025-12-28,RKT,-0.03,6098944000.0,,2.272,4.195,,,,,,,,,,,,,,,None,105413000,105413000,,,,,,None,27636000,,0.0,0.0,,,,-0.825,0.04,117625000,145261000,0.03,2023-09-30,24.27,,6098944000.0,1164814000,117625000,2680000,,,None,105413000,93868000,,None,,,,,6206000,114945000,-410000,None,0.0258,,1047189000,117625000,,,,,None,,,,,0.46,6.17,8.96,,,,,,,,-0.0168,,,2025-10-30,quarterly,0.07,USD,pre-market,None,,0.019,0.0403,1.265,9.41,788983000,,,,15.92,17.9,133.3333,,,,,,,1270227000,,,22.55,9.52
2025-12-28,RKT,-0.03,6098944000.0,,2.272,4.195,,,,,,,,,,,,,,,None,97846000,97846000,,,,,,None,25357000,,0.0,0.0,,,,-0.825,0.04,138370000,163727000,0.03,2023-06-30,24.27,,6098944000.0,1197893000,138370000,-782000,,,None,97846000,80757000,,None,,,,,7438000,139152000,-1649000,None,0.0258,,1059523000,138370000,,,,,None,,,,,0.46,6.17,8.96,,,,,,,,-0.0168,,,2025-10-30,quarterly,0.07,USD,pre-market,None,,0.019,0.0403,1.265,9.41,779564000,,,,15.92,17.9,133.3333,,,,,,,1295739000,,,22.55,9.52
2025-12-28,RKT,-0.03,6098944000.0,,2.272,4.195,,,,,,,,,,,,,,,None,73445000,73445000,,,,,,None,30685000,,0.0,0.0,,,,-0.825,0.04,-415987000,-385302000,0.03,2023-03-31,24.27,,6098944000.0,627735000,-415987000,-4504000,,,None,73445000,66744000,,None,,,,,-18523000,-17042000,-649000,None,0.0258,,1043722000,-415987000,,,,,None,,,,,0.46,6.17,8.96,,,,,,,,-0.0168,,,2025-10-30,quarterly,0.07,USD,pre-market,None,,0.019,0.0403,1.265,9.41,799165000,,,,15.92,17.9,133.3333,,,,,,,701180000,,,22.55,9.52
2025-12-28,RKT,-0.03,6098944000.0,,2.272,4.195,,,,,,,,,,,,,,,None,74145000,74145000,,,,,,None,23987000,,0.0,0.0,,,,-0.825,0.04,-505418000,-481431000,0.03,2022-12-31,24.27,,6098944000.0,442459000,-505418000,-12763000,,,None,74145000,85101000,,None,,,,,-17616000,-492655000,10956000,None,0.0258,,947877000,-505418000,,,,,None,,,,,0.46,6.17,8.96,,,,,,,,-0.0168,,,2025-10-30,quarterly,0.07,USD,pre-market,None,,0.019,0.0403,1.265,9.41,715366000,,,,15.92,17.9,133.3333,,,,,,,516604000,,,22.55,9.52
2025-12-28,RKT,-0.03,6098944000.0,,2.272,4.195,,,,,,,,,,,,,,,None,84490000,84490000,,,,,,None,24211000,,0.0,0.0,,,,-0.825,0.04,106355000,130566000,0.03,2022-09-30,24.27,,6098944000.0,1256369000,106355000,10131000,,,None,84490000,95753000,,None,,,,,6910000,96224000,11263000,None,0.0258,,1150014000,106355000,,,,,None,,,,,0.46,6.17,8.96,,,,,,,,-0.0168,,,2025-10-30,quarterly,0.07,USD,pre-market,None,,0.019,0.0403,1.265,9.41,875094000,,,,15.92,17.9,133.3333,,,,,,,1340859000,,,22.55,9.52
2025-12-28,RKT,-0.03,6098944000.0,,2.272,4.195,,,,,,,,,,,,,,,None,80988000,80988000,,,,,,None,24780000,,0.0,0.0,,,,-0.825,0.04,78517000,103297000,0.03,2022-06-30,24.27,,6098944000.0,1354137000,78517000,18761000,,,None,80988000,79196000,,None,,,,,3415000,59756000,-1792000,None,0.0258,,1275620000,78517000,,,,,None,,,,,0.46,6.17,8.96,,,,,,,,-0.0168,,,2025-10-30,quarterly,0.07,USD,pre-market,None,,0.019,0.0403,1.265,9.41,983831000,,,,15.92,17.9,133.3333,,,,,,,1435125000,,,22.55,9.52
2025-12-28,RKT,-0.03,6098944000.0,,2.272,4.195,,,,,,,,,,,,,,,None,80360000,80360000,,,,,,None,21042000,,0.0,0.0,,,,-0.825,0.04,1062457000,1083499000,0.03,2022-03-31,24.27,,6098944000.0,2631932000,1062457000,25849000,,,None,80360000,90540000,,None,,,,,53712000,54559000,10180000,None,0.0258,,1569475000,1062457000,,,,,None,,,,,0.46,6.17,8.96,,,,,,,,-0.0168,,,2025-10-30,quarterly,0.07,USD,pre-market,None,,0.019,0.0403,1.265,9.41,1129772000,,,,15.92,17.9,133.3333,,,,,,,2712292000,,,22.55,9.52
2025-12-28,RKT,-0.03,6098944000.0,,2.272,4.195,,,,,,,,,,,,,,,None,182114000,182114000,,,,,,None,19243000,,0.0,0.0,,,,-0.825,0.04,855345000,874588000,0.03,2021-12-31,24.27,,6098944000.0,2466799000,855345000,-9971000,,,None,182114000,118233000,,None,,,,,48051000,865316000,-63881000,None,0.0258,,1611454000,855345000,,,,,None,,,,,0.46,6.17,8.96,,,,,,,,-0.0168,,,2025-10-30,quarterly,0.07,USD,pre-market,None,,0.019,0.0403,1.265,9.41,1119915000,,,,15.92,17.9,133.3333,,,,,,,2648913000,,,22.55,9.52
2025-12-28,RKT,-0.03,6098944000.0,,2.272,4.195,,,,,,,,,,,,,,,None,106941000,106941000,,,,,,None,19577000,,0.0,0.0,,,,-0.825,0.04,1425689000,1445266000,0.03,2021-09-30,24.27,,6098944000.0,3080567000,1425689000,32830000,,,None,106941000,129963000,,None,,,,,75337000,1392859000,23022000,None,0.0258,,1654878000,1425689000,,,,,None,,,,,0.46,6.17,8.96,,,,,,,,-0.0168,,,2025-10-30,quarterly,0.07,USD,pre-market,None,,0.019,0.0403,1.265,9.41,1183415000,,,,15.92,17.9,133.3333,,,,,,,3187508000,,,22.55,9.52
2025-12-28,RKT,-0.03,6098944000.0,,2.272,4.195,,,,,,,,,,,,,,,None,99416000,99416000,,,,,,None,20589000,,0.0,0.0,,,,-0.825,0.04,1060697000,1081286000,0.03,2021-06-30,24.27,,6098944000.0,2633061000,1060697000,24047000,,,None,99416000,86645000,,None,,,,,61120000,1036650000,-12771000,None,0.0258,,1572364000,1060697000,,,,,None,,,,,0.46,6.17,8.96,,,,,,,,-0.0168,,,2025-10-30,quarterly,0.07,USD,pre-market,None,,0.019,0.0403,1.265,9.41,1103285000,,,,15.92,17.9,133.3333,,,,,,,2732477000,,,22.55,9.52
2025-12-28,RKT,-0.03,6098944000.0,,2.272,4.195,,,,,,,,,,,,,,,None,103415000,103415000,,,,,,None,15304000,,0.0,0.0,,,,-0.825,0.04,2843170000,2858474000,0.03,2021-03-31,24.27,,6098944000.0,4503300000,2843170000,65832000,,,None,103415000,95245000,,None,,,,,123702000,123752000,-8170000,None,0.0258,,1660130000,2843170000,,,,,None,,,,,0.46,6.17,8.96,,,,,,,,-0.0168,,,2025-10-30,quarterly,0.07,USD,pre-market,None,,0.019,0.0403,1.265,9.41,1133618000,,,,15.92,17.9,133.3333,,,,,,,4606715000,,,22.55,9.52
2025-12-28,RKT,-0.03,6098944000.0,,2.272,4.195,,,,,,,,,,,,,,,None,164953000,164953000,,,,,,None,26683000,,0.0,0.0,,,,-0.825,0.04,2888782000,2915465000,0.03,2020-12-31,24.27,,6098944000.0,4616932000,2888782000,48018000,,,None,164953000,164952000,,None,,,,,140048000,2840764000,-67330000,None,0.0258,,1728150000,2888782000,,,,,None,,,,,0.46,6.17,8.96,,,,,,,,-0.0168,,,2025-10-30,quarterly,0.07,USD,pre-market,None,,0.019,0.0403,1.265,9.41,1173398000,,,,15.92,17.9,133.3333,,,,,,,4781885000,,,22.55,9.52
2025-12-28,RKT,-0.03,6098944000.0,,2.272,4.195,,,,,,,,,,,,,,,None,107380000,107380000,,,,,,None,15329000,,0.0,0.0,,,,-0.825,0.04,3057066000,3072395000,0.03,2020-09-30,24.27,,6098944000.0,4578179000,3057066000,61683000,,,None,107380000,107380000,,None,,,,,57903000,2995383000,-27490000,None,0.0258,,1521113000,3057066000,,,,,None,,,,,0.46,6.17,8.96,,,,,,,,-0.0168,,,2025-10-30,quarterly,0.07,USD,pre-market,None,,0.019,0.0403,1.265,9.41,1097113000,,,,15.92,17.9,133.3333,,,,,,,4685559000,,,22.55,9.52
2025-12-28,RKT,-0.03,6098944000.0,,2.272,4.195,,,,,,,,,,,,,,,None,86925000,86925000,,,,,,None,16189000,,0.0,0.0,,,,-0.825,0.04,3485530000,3501719000,0.03,2020-06-30,24.27,,6098944000.0,5002645000,3485530000,21448000,,,None,86925000,159491000,,None,,,,,3464082000,3461211000,-8885000,None,0.0258,,1517115000,3485530000,,,,,None,,,,,0.46,6.17,8.96,,,,,,,,-0.0168,,,2025-10-30,quarterly,0.07,USD,pre-market,None,,0.019,0.0403,1.265,9.41,1143190000,,,,15.92,17.9,133.3333,,,,,,,5089570000,,,22.55,9.52
2025-12-28,RKT,-0.03,6098944000.0,,2.272,4.195,,,,,,,,,,,,,,,None,72566000,72566000,,,,,,None,16115000,,0.0,0.0,,,,-0.825,0.04,100279000,116394000,0.03,2020-03-31,24.27,,6098944000.0,1333202000,100279000,1232000,,,None,72566000,72566000,,None,,,,,99047000,97280000,1476000,None,0.0258,,1232923000,100279000,,,,,None,,,,,0.46,6.17,8.96,,,,,,,,-0.0168,,,2025-10-30,quarterly,0.07,USD,pre-market,None,,0.019,0.0403,1.265,9.41,877680000,,,,15.92,17.9,133.3333,,,,,,,1405768000,,,22.55,9.52
2025-12-28,RKT,-0.03,6098944000.0,,2.272,4.195,,,,,,,,,,,,,,,None,82083000,82083000,,,,,,None,17778000,,0.0,0.0,,,,-0.825,0.04,751116000,768894000,0.03,2019-12-31,24.27,,6098944000.0,1893066000,751116000,1693000,,,None,82083000,271769000,,None,,,,,893754000,749423000,-3619000,None,0.0258,,1141950000,751116000,,,,,None,,,,,0.46,6.17,8.96,,,,,,,,-0.0168,,,2025-10-30,quarterly,0.07,USD,pre-market,None,,0.019,0.0403,1.265,9.41,764996000,,,,15.92,17.9,133.3333,,,,,,,1975149000,,,22.55,9.52
2025-12-28,RKT,-0.03,6098944000.0,,2.272,4.195,,,,,,,,,,,,,,,None,67475000,67475000,,,,,,None,21382000,,0.0,0.0,,,,-0.825,0.04,499747000,521129000,0.03,2019-09-30,24.27,,6098944000.0,1587373000,499747000,5117000,,,None,67475000,67475000,,None,,,,,494630000,494630000,-3826000,None,0.0258,,1087626000,499747000,,,,,None,,,,,0.46,6.17,8.96,,,,,,,,-0.0168,,,2025-10-30,quarterly,0.07,USD,pre-market,None,,0.019,0.0403,1.265,9.41,723390000,,,,15.92,17.9,133.3333,,,,,,,1654848000,,,22.55,9.52
2025-12-28,RKT,-0.03,6098944000.0,,2.272,4.195,,,,,,,,,,,,,,,None,65516000,65516000,,,,,,None,17687000,,0.0,0.0,,,,-0.825,0.04,-54259000,-36572000,0.03,2019-06-30,24.27,,6098944000.0,904459000,-54259000,-283000,,,None,65516000,65516000,,None,,,,,-53651000,-53976000,-3931000,None,0.0258,,958718000,-54259000,,,,,None,,,,,0.46,6.17,8.96,,,,,,,,-0.0168,,,2025-10-30,quarterly,0.07,USD,pre-market,None,,0.019,0.0403,1.265,9.41,652111000,,,,15.92,17.9,133.3333,,,,,,,969975000,,,22.55,9.52
