date,symbol,eps,revenue_ttm,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,peg_ratio,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,treasurystock,week_52_high,week_52_low
2007-12-31,ATRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,,,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-02-14,,-0.11,,pre-market,,,,,,,,,,,,,45.0,,,,,,,,,,,
2008-03-31,ATRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03,,,-0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-05-06,,-0.25,,pre-market,,,,,,,,,,,,,-13.6364,,,,,,,,,,,
2008-06-30,ATRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,-0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-08-05,,-0.11,,pre-market,,,,,,,,,,,,,35.2941,,,,,,,,,,,
2008-09-30,ATRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,-0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-11-04,,-0.12,,pre-market,,,,,,,,,,,,,20.0,,,,,,,,,,,
2008-12-31,ATRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04,,,-0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-02-19,,-0.22,,pre-market,,,,,,,,,,,,,-22.2222,,,,,,,,,,,
2009-03-31,ATRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,,,-0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-05-05,,-0.08,,pre-market,,,,,,,,,,,,,57.8947,,,,,,,,,,,
2009-06-30,ATRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,,,-0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-08-04,,-0.1,,pre-market,,,,,,,,,,,,,-25.0,,,,,,,,,,,
2009-09-30,ATRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-11-04,,-0.06,,pre-market,,,,,,,,,,,,,40.0,,,,,,,,,,,
2009-12-31,ATRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06,,,-0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-02-18,,-0.15,,pre-market,,,,,,,,,,,,,-66.6667,,,,,,,,,,,
2010-03-31,ATRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03,,,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-05-10,,-0.13,,pre-market,,,,,,,,,,,,,-30.0,,,,,,,,,,,
2010-06-30,ATRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,,,-0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-08-04,,-0.05,,pre-market,,,,,,,,,,,,,58.3333,,,,,,,,,,,
2010-09-30,ATRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-11-02,,-0.07,,pre-market,,,,,,,,,,,,,30.0,,,,,,,,,,,
2010-12-31,ATRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0708,,,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-02-16,,0.0008,,pre-market,,,,,,,,,,,,,101.1429,,,,,,,,,,,
2011-03-31,ATRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-05-04,,-0.08,,pre-market,,,,,,,,,,,,,-14.2857,,,,,,,,,,,
2011-06-30,ATRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,-0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-08-02,,-0.06,,pre-market,,,,,,,,,,,,,-20.0,,,,,,,,,,,
2011-09-30,ATRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,-0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-11-01,,-0.07,,pre-market,,,,,,,,,,,,,12.5,,,,,,,,,,,
2011-12-31,ATRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06,,,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-02-27,,-0.13,,pre-market,,,,,,,,,,,,,-85.7143,,,,,,,,,,,
2012-03-31,ATRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-05-02,,-0.1,,pre-market,,,,,,,,,,,,,28.5714,,,,,,,,,,,
2012-06-30,ATRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-08-02,,-0.08,,pre-market,,,,,,,,,,,,,-14.2857,,,,,,,,,,,
2012-09-30,ATRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04,,,-0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-11-01,,-0.16,,pre-market,,,,,,,,,,,,,-33.3333,,,,,,,,,,,
2012-12-31,ATRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,,,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-02-28,,-0.12,,pre-market,,,,,,,,,,,,,-20.0,,,,,,,,,,,
2013-03-31,ATRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,-0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-02,,-0.1,,pre-market,,,,,,,,,,,,,9.0909,,,,,,,,,,,
2013-06-30,ATRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-08-01,,-0.09,,pre-market,,,,,,,,,,,,,10.0,,,,,,,,,,,
2013-09-30,ATRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,-0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-10-29,,-0.13,,pre-market,,,,,,,,,,,,,13.3333,,,,,,,,,,,
2013-12-31,ATRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,,,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-02-27,,-0.24,,pre-market,,,,,,,,,,,,,-71.4286,,,,,,,,,,,
2014-03-31,ATRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,-0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-04-24,,-0.21,,pre-market,,,,,,,,,,,,,4.5455,,,,,,,,,,,
2014-06-30,ATRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,-0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-07-24,,-0.2,,pre-market,,,,,,,,,,,,,-5.2632,,,,,,,,,,,
2014-09-30,ATRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,,,-0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-10-30,,-0.02,,post-market,,,,,,,,,,,,,88.2353,,,,,,,,,,,
2014-12-31,ATRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-02-23,,-0.2,,post-market,,,,,,,,,,,,,0.0,,,,,,,,,,,
2015-03-31,ATRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,-0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-04-29,,-0.19,,post-market,,,,,,,,,,,,,9.5238,,,,,,,,,,,
2015-06-30,ATRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,-0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-07-28,,-0.18,,post-market,,,,,,,,,,,,,14.2857,,,,,,,,,,,
2015-09-30,ATRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,-0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-10-27,,-0.22,,post-market,,,,,,,,,,,,,0.0,,,,,,,,,,,
2015-12-31,ATRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,,,-0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-02-23,,-0.36,,post-market,,,,,,,,,,,,,-5.8824,,,,,,,,,,,
2016-03-31,ATRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,-0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-28,,-0.31,,post-market,,,,,,,,,,,,,3.125,,,,,,,,,,,
2016-06-30,ATRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-08-04,,-0.26,,post-market,,,,,,,,,,,,,13.3333,,,,,,,,,,,
2016-09-30,ATRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,,,-0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-10-27,,-0.21,,post-market,,,,,,,,,,,,,25.0,,,,,,,,,,,
2016-12-31,ATRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,-0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-02-28,,-0.27,,post-market,,,,,,,,,,,,,12.9032,,,,,,,,,,,
2017-03-31,ATRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,-0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-04,,-0.32,,post-market,,,,,,,,,,,,,8.5714,,,,,,,,,,,
2017-06-30,ATRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,-0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-07-27,,-0.21,,post-market,,,,,,,,,,,,,19.2308,,,,,,,,,,,
2017-09-30,ATRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-01,,-0.22,,post-market,,,,,,,,,,,,,8.3333,,,,,,,,,,,
2017-12-31,ATRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,-0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-26,,-0.2,,post-market,,,,,,,,,,,,,4.7619,,,,,,,,,,,
2018-03-31,ATRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04,,,-0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-04-26,,-0.31,,post-market,,,,,,,,,,,,,-14.8148,,,,,,,,,,,
2018-06-30,ATRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,-0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-01,,-0.19,,post-market,,,,,,,,,,,,,17.3913,,,,,,,,,,,
2018-09-30,ATRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,-0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-01,,-0.22,,post-market,,,,,,,,,,,,,0.0,,,,,,,,,,,
2018-12-31,ATRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,,,-0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-28,,-0.09,,post-market,,,,,,,,,,,,,47.0588,,,,,,,,,,,
2019-03-31,ATRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,,,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-04-25,,-0.15,,post-market,,,,,,,,,,,,,37.5,,,,,,,,,,,
2019-06-30,ATRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,,,-0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-07-30,,-0.11,,post-market,,,,,,,,,,,,,38.8889,,,,,,,,,,,
2019-09-30,ATRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,-0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-10-30,,-0.25,,post-market,,,,,,,,,,,,,7.4074,,,,,,,,,,,
2019-12-31,ATRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,-0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-18,,-0.42,,post-market,,,,,,,,,,,,,-2.439,,,,,,,,,,,
2020-03-31,ATRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,-0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-04-29,,-0.42,,post-market,,,,,,,,,,,,,-2.439,,,,,,,,,,,
2020-06-30,ATRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37,,,-0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-07-28,,-0.2,,post-market,,,,,,,,,,,,,64.9123,,,,,,,,,,,
2020-09-30,ATRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,,,-0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-11-05,,-0.11,,post-market,,,,,,,,,,,,,67.6471,,,,,,,,,,,
2020-12-31,ATRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,-0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-02-23,,-0.28,,post-market,,,,,,,,,,,,,0.0,,,,,,,,,,,
2021-03-31,ATRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,-0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-27,,-0.38,,post-market,,,,,,,,,,,,,-2.7027,,,,,,,,,,,
2021-06-30,ATRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03,,,-0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-04,,-0.36,,post-market,,,,,,,,,,,,,-9.0909,,,,,,,,,,,
2021-09-30,ATRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.43,,,-0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-03,,2.11,,post-market,,,,,,,,,,,,,759.375,,,,,,,,,,,
2021-12-31,ATRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,-0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-15,,-0.3,,post-market,,,,,,,,,,,,,-3.4483,,,,,,,,,,,
2022-03-31,ATRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,-0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-05-03,,-0.33,,post-market,,,,,,,,,,,,,-3.125,,,,,,,,,,,
2022-06-30,ATRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03,,,-0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-08-02,,-0.32,,post-market,,,,,,,,,,,,,-10.3448,,,,,,,,,,,
2022-09-30,ATRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,,,-0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-11-01,,-0.27,,post-market,,,,,,,,,,,,,-8.0,,,,,,,,,,,
2022-12-31,ATRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,,,-0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21,,-0.09,,post-market,,,,,,,,,,,,,50.0,,,,,,,,,,,
2023-03-31,ATRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,,,-0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-02,,-0.23,,post-market,,,,,,,,,,,,,32.3529,,,,,,,,,,,
2023-06-30,ATRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,,,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-25,,-0.11,,post-market,,,,,,,,,,,,,63.3333,,,,,,,,,,,
2023-09-30,ATRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,,,-0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-01,,-0.2,,post-market,,,,,,,,,,,,,35.4839,,,,,,,,,,,
2023-12-31,ATRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,-0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-15,,-0.21,,post-market,,,,,,,,,,,,,8.6957,,,,,,,,,,,
2024-03-31,ATRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05,,,-0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-05-01,,-0.28,,post-market,,,,,,,,,,,,,-21.7391,,,,,,,,,,,
2024-06-30,ATRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,-0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-30,,-0.17,,post-market,,,,,,,,,,,,,0.0,,,,,,,,,,,
2024-09-30,ATRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,-0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-29,,-0.17,,post-market,,,,,,,,,,,,,10.5263,,,,,,,,,,,
