date,symbol,eps,revenue_ttm,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,peg_ratio,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,treasurystock,week_52_high,week_52_low
2021-12-31,NET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2376,,,-0.0043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-10,,-0.2419,,post-market,,,,,,,,,,,,,-5525.5814,,,,,,,,,,,
2022-03-31,NET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0087,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-05-05,,0.01,,post-market,,,,,,,,,,,,,669.2308,,,,,,,,,,,
2022-06-30,NET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1854,,,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-08-04,,-0.1954,,post-market,,,,,,,,,,,,,-1854.0,,,,,,,,,,,
2022-09-30,NET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0566,,,0.0034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-11-03,,0.06,,post-market,,,,,,,,,,,,,1664.7059,,,,,,,,,,,
2022-12-31,NET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-09,,0.06,,post-market,,,,,,,,,,,,,20.0,,,,,,,,,,,
2023-03-31,NET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-27,,0.08,,post-market,,,,,,,,,,,,,166.6667,,,,,,,,,,,
2023-06-30,NET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08-03,,0.1,,post-market,,,,,,,,,,,,,42.8571,,,,,,,,,,,
2023-09-30,NET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-02,,0.16,,post-market,,,,,,,,,,,,,60.0,,,,,,,,,,,
2023-12-31,NET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-08,,0.15,,post-market,,,,,,,,,,,,,25.0,,,,,,,,,,,
2024-03-31,NET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-05-02,,0.16,,post-market,,,,,,,,,,,,,23.0769,,,,,,,,,,,
2024-06-30,NET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-08-01,,0.2,,post-market,,,,,,,,,,,,,42.8571,,,,,,,,,,,
2024-09-30,NET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-07,,-0.04,,post-market,,,,,,,,,,,,,42.8571,,,,,,,,,,,
2024-12-31,NET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-06,,0.19,,post-market,,,,,,,,,,,,,5.5556,,,,,,,,,,,
2025-03-31,NET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-08,,0.16,,post-market,,,,,,,,,,,,,0.0,,,,,,,,,,,
2025-06-30,NET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-31,,0.21,,post-market,,,,,,,,,,,,,16.6667,,,,,,,,,,,
2025-09-30,NET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-30,,0.27,,post-market,,,,,,,,,,,,,17.3913,,,,,,,,,,,
2025-12-28,NET,-0.3,2013376000.0,,1.949,3.846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.04,,,0.23,,161.29,,1514121000.0,,,,,,,,,,,,,,,,,,,-0.0667,,,,,,,,,,,,,2.355,52.7,35.21,,,,,,,,-0.0512,,,2025-10-30,,0.27,,post-market,,,-0.0271,-0.0888,0.307,5.81,,,,,182.29,210.93,17.3913,,,,,,,,,,260.0,89.42
2025-12-28,NET,-0.3,2013376000.0,,1.949,3.846,,,,,,,,,,,,,,,None,146316000,146316000,,,,,,None,79460000,,,,,0.0,0.04,4762000,84222000,0.23,2025-09-30,161.29,,1514121000.0,415711000,1850000,3140000,,,None,2912000,42529000,,None,,,,,-1290000,-1290000,39617000,None,-0.0667,,453171000,-37460000,,,,,None,,,,,2.355,52.7,35.21,,,,,,,,-0.0512,,,2025-10-30,quarterly,0.27,USD,post-market,120956000,,-0.0271,-0.0888,0.307,5.81,95906000,,,,182.29,210.93,17.3913,,,,,,,562027000,,,260.0,89.42
2025-12-28,NET,-0.3,2013376000.0,,1.949,3.846,,,,,,,,,,,,,,,None,128677000,128677000,,,,,,None,45481000,,,,,0.0,0.04,-45765000,-284000,0.23,2025-06-30,161.29,,1514121000.0,383639000,-47289000,3157000,,,None,1524000,25406000,,None,,,,,-50446000,-50446000,23882000,None,-0.0667,,450903000,-67264000,,,,,None,,,,,2.355,52.7,35.21,,,,,,,,-0.0512,,,2025-10-30,quarterly,0.27,USD,post-market,134557000,,-0.0271,-0.0888,0.307,5.81,96987000,,,,182.29,210.93,17.3913,,,,,,,512316000,,,260.0,89.42
2025-12-28,NET,-0.3,2013376000.0,,1.949,3.846,,,,,,,,,,,,,,,None,115576000,115576000,,,,,,None,42207000,,,,,0.0,0.04,-35316000,6891000,0.23,2025-03-31,161.29,,1514121000.0,363511000,-36759000,1695000,,,None,1443000,21399000,,None,,,,,-38454000,-38454000,19956000,None,-0.0667,,416758000,-53247000,,,,,None,,,,,2.355,52.7,35.21,,,,,,,,-0.0512,,,2025-10-30,quarterly,0.27,USD,post-market,115089000,,-0.0271,-0.0888,0.307,5.81,87658000,,,,182.29,210.93,17.3913,,,,,,,479087000,,,260.0,89.42
2025-12-28,NET,-0.3,2013376000.0,,1.949,3.846,,,,,,,,,,,,,,,None,109048000,109048000,,,,,,None,57361000,,,,,0.0,0.04,-9398000,47963000,0.23,2024-12-31,161.29,,1514121000.0,350898000,-10843000,2005000,,,None,1445000,21988000,,None,,,,,-12848000,-12848000,20543000,None,-0.0667,,385155000,-34257000,,,,,None,,,,,2.355,52.7,35.21,,,,,,,,-0.0512,,,2025-10-30,quarterly,0.27,USD,post-market,120213000,,-0.0271,-0.0888,0.307,5.81,73799000,,,,182.29,210.93,17.3913,,,,,,,459946000,,,260.0,89.42
2025-12-28,NET,-0.3,2013376000.0,,1.949,3.846,,,,,,,,,,,,,,,None,95967000,95967000,,,,,,None,50016000,,,,,0.0,0.04,-11389000,38627000,0.23,2024-09-30,161.29,,1514121000.0,334115000,-12822000,2509000,,,None,1433000,22471000,,None,,,,,-15331000,-15331000,21038000,None,-0.0667,,364831000,-30716000,,,,,None,,,,,2.355,52.7,35.21,,,,,,,,-0.0512,,,2025-10-30,quarterly,0.27,USD,post-market,110911000,,-0.0271,-0.0888,0.307,5.81,68777000,,,,182.29,210.93,17.3913,,,,,,,430082000,,,260.0,89.42
2025-12-28,NET,-0.3,2013376000.0,,1.949,3.846,,,,,,,,,,,,,,,None,89011000,89011000,,,,,,None,47184000,,,,,0.0,0.04,-12714000,34470000,0.23,2024-06-30,161.29,,1514121000.0,311985000,-13932000,1146000,,,None,1218000,21715000,,None,,,,,-15078000,-15078000,20497000,None,-0.0667,,346521000,-34536000,,,,,None,,,,,2.355,52.7,35.21,,,,,,,,-0.0512,,,2025-10-30,quarterly,0.27,USD,post-market,102547000,,-0.0271,-0.0888,0.307,5.81,69635000,,,,182.29,210.93,17.3913,,,,,,,400996000,,,260.0,89.42
2025-12-28,NET,-0.3,2013376000.0,,1.949,3.846,,,,,,,,,,,,,,,None,85038000,85038000,,,,,,None,47507000,,,,,0.0,0.04,-32174000,15333000,0.23,2024-03-31,161.29,,1514121000.0,293564000,-33274000,2269000,,,None,1100000,21252000,,None,,,,,-35543000,-35543000,20152000,None,-0.0667,,348114000,-54550000,,,,,None,,,,,2.355,52.7,35.21,,,,,,,,-0.0512,,,2025-10-30,quarterly,0.27,USD,post-market,87703000,,-0.0271,-0.0888,0.307,5.81,66309000,,,,182.29,210.93,17.3913,,,,,,,378602000,,,260.0,89.42
2025-12-28,NET,-0.3,2013376000.0,,1.949,3.846,,,,,,,,,,,,,,,None,83858000,83858000,,,,,,None,50250000,,,,,0.0,0.04,-24742000,25508000,0.23,2023-12-31,161.29,,1514121000.0,278615000,-25811000,2053999,,,None,1069000,20190000,,None,,,,,-27865000,-27865000,19121000,None,-0.0667,,321444000,-42829000,,,,,None,,,,,2.355,52.7,35.21,,,,,,,,-0.0512,,,2025-10-30,quarterly,0.27,USD,post-market,96401000,,-0.0271,-0.0888,0.307,5.81,60404000,,,,182.29,210.93,17.3913,,,,,,,362473000,,,260.0,89.42
2025-12-28,NET,-0.3,2013376000.0,,1.949,3.846,,,,,,,,,,,,,,,None,78069000,78069000,,,,,,None,33900000,,,,,0.0,0.04,-21143001,12756999,0.23,2023-09-30,161.29,,1514121000.0,257534000,-22281000,1254000,,,None,1138000,17954000,,None,,,,,-23535000,-23535000,16816000,None,-0.0667,,296746000,-39212000,,,,,None,,,,,2.355,52.7,35.21,,,,,,,,-0.0512,,,2025-10-30,quarterly,0.27,USD,post-market,90593000,,-0.0271,-0.0888,0.307,5.81,55939000,,,,182.29,210.93,17.3913,,,,,,,335603000,,,260.0,89.42
2025-12-28,NET,-0.3,2013376000.0,,1.949,3.846,,,,,,,,,,,,,,,None,75221000,75221000,,,,,,None,48202000,,,,,0.0,0.04,-91463000,-43261000,0.23,2023-06-30,161.29,,1514121000.0,233273000,-93002000,1465000,,,None,1539000,16536000,,None,,,,,-94467000,-94467000,14997000,None,-0.0667,,289445000,-56172000,,,,,-35291000,,,,,2.355,52.7,35.21,,,,,,,,-0.0512,,,2025-10-30,quarterly,0.27,USD,post-market,89610000,,-0.0271,-0.0888,0.307,5.81,53147000,,,,182.29,210.93,17.3913,,,,,,,308494000,,,260.0,89.42
2025-12-28,NET,-0.3,2013376000.0,,1.949,3.846,,,,,,,,,,,,,,,None,70432000,70432000,,,,,,None,44809000,,,,,0.0,0.04,-34642000,10167000,0.23,2023-03-31,161.29,,1514121000.0,219743000,-36768000,1314000,,,None,2126000,13487000,,None,,,,,-38082000,-38082000,11361000,None,-0.0667,,267015000,-47272000,,,,,12630000,,,,,2.355,52.7,35.21,,,,,,,,-0.0512,,,2025-10-30,quarterly,0.27,USD,post-market,81539000,,-0.0271,-0.0888,0.307,5.81,48475000,,,,182.29,210.93,17.3913,,,,,,,290175000,,,260.0,89.42
2025-12-28,NET,-0.3,2013376000.0,,1.949,3.846,,,,,,,,,,,,,,,None,67788000,67788000,,,,,,None,41996000,,,,,0.0,0.04,-43970000,-1974000,0.23,2022-12-31,161.29,,1514121000.0,206912000,-44845000,1072000,,,None,875000,8323000,,None,,,,,-45917000,-45917000,7448000,None,-0.0667,,257603000,-50691000,,,,,6721000,,,,,2.355,52.7,35.21,,,,,,,,-0.0512,,,2025-10-30,quarterly,0.27,USD,post-market,79703000,,-0.0271,-0.0888,0.307,5.81,45850000,,,,182.29,210.93,17.3913,,,,,,,274700000,,,260.0,89.42
2025-12-28,NET,-0.3,2013376000.0,,1.949,3.846,,,,,,,,,,,,,,,None,61967000,61967000,,,,,,None,38601000,,,,,0.0,0.04,-39662000,-1061000,0.23,2022-09-30,161.29,,1514121000.0,191890000,-41174000,1372000,,,None,1512000,2340000,,None,,,,,-42546000,-42546000,2340000,None,-0.0667,,237837000,-45947000,,,,,6285000,,,,,2.355,52.7,35.21,,,,,,,,-0.0512,,,2025-10-30,quarterly,0.27,USD,post-market,76432000,,-0.0271,-0.0888,0.307,5.81,45372000,,,,182.29,210.93,17.3913,,,,,,,253857000,,,260.0,89.42
2025-12-28,NET,-0.3,2013376000.0,,1.949,3.846,,,,,,,,,,,,,,,None,55804000,55804000,,,,,,None,35456000,,,,,0.0,0.04,-62667000,-27211000,0.23,2022-06-30,161.29,,1514121000.0,178713000,-63707000,-170000,,,None,1040000,1641000,,None,,,,,-63537000,-63537000,601000,None,-0.0667,,241946000,-63233000,,,,,1874000,,,,,2.355,52.7,35.21,,,,,,,,-0.0512,,,2025-10-30,quarterly,0.27,USD,post-market,75114000,,-0.0271,-0.0888,0.307,5.81,50518000,,,,182.29,210.93,17.3913,,,,,,,234517000,,,260.0,89.42
2025-12-28,NET,-0.3,2013376000.0,,1.949,3.846,,,,,,,,,,,,,,,None,47051000,47051000,,,,,,None,29062000,,,,,0.0,0.04,-39450000,-10388000,0.23,2022-03-31,161.29,,1514121000.0,165116000,-41007000,374000,,,None,1557000,1061000,,None,,,,,-41381000,-41381000,-496000,None,-0.0667,,202501000,-37385000,,,,,574000,,,,,2.355,52.7,35.21,,,,,,,,-0.0512,,,2025-10-30,quarterly,0.27,USD,post-market,67054000,,-0.0271,-0.0888,0.307,5.81,38029000,,,,182.29,210.93,17.3913,,,,,,,212167000,,,260.0,89.42
2025-12-28,NET,-0.3,2013376000.0,,1.949,3.846,,,,,,,,,,,,,,,None,42496000,42496000,,,,,,None,26479000,,,,,0.0,0.04,-40822000,-14343000,0.23,2021-12-31,161.29,,1514121000.0,151100000,-56930000,20571000,,,None,16108000,15440000,,None,,,,,-77501000,-77501000,-15440000,None,-0.0667,,191784000,-40684000,,,,,242000,,,,,2.355,52.7,35.21,,,,,,,,-0.0512,,,2025-10-30,quarterly,0.27,USD,post-market,61762000,,-0.0271,-0.0888,0.307,5.81,34183000,,,,182.29,210.93,17.3913,,,,,,,193596000,,,260.0,89.42
2025-12-28,NET,-0.3,2013376000.0,,1.949,3.846,,,,,,,,,,,,,,,None,37525000,37525000,,,,,,None,24573000,,,,,0.0,0.04,-97982000,-73409000,0.23,2021-09-30,161.29,,1514121000.0,134822000,-110430000,-3095000,,,None,12448000,12063000,,None,,,,,-107335000,-107335000,-12063000,None,-0.0667,,161316000,-26494000,,,,,-71488000,,,,,2.355,52.7,35.21,,,,,,,,-0.0512,,,2025-10-30,quarterly,0.27,USD,post-market,46770000,,-0.0271,-0.0888,0.307,5.81,28669000,,,,182.29,210.93,17.3913,,,,,,,172347000,,,260.0,89.42
2025-12-28,NET,-0.3,2013376000.0,,1.949,3.846,,,,,,,,,,,,,,,None,35029000,35029000,,,,,,None,22655000,,,,,0.0,0.04,-29376000,-6721000,0.23,2021-06-30,161.29,,1514121000.0,117399000,-39820000,-4310000,,,None,10444000,10071000,,None,,,,,-35510000,-35510000,-10071000,None,-0.0667,,146271000,-28872000,,,,,-504000,,,,,2.355,52.7,35.21,,,,,,,,-0.0512,,,2025-10-30,quarterly,0.27,USD,post-market,41349000,,-0.0271,-0.0888,0.307,5.81,28927000,,,,182.29,210.93,17.3913,,,,,,,152428000,,,260.0,89.42
2025-12-28,NET,-0.3,2013376000.0,,1.949,3.846,,,,,,,,,,,,,,,None,32084000,32084000,,,,,,None,20760000,,,,,0.0,0.04,-30562000,-9802000,0.23,2021-03-31,161.29,,1514121000.0,105971000,-40796000,-833000,,,None,10234000,544000,,None,,,,,-39963000,-39963000,-9690000,None,-0.0667,,137225000,-31254000,,,,,692000,,,,,2.355,52.7,35.21,,,,,,,,-0.0512,,,2025-10-30,quarterly,0.27,USD,post-market,39527000,,-0.0271,-0.0888,0.307,5.81,27724000,,,,182.29,210.93,17.3913,,,,,,,138055000,,,260.0,89.42
2025-12-28,NET,-0.3,2013376000.0,,1.949,3.846,,,,,,,,,,,,,,,None,29065000,29065000,,,,,,None,19289000,,,,,0.0,0.04,-23782000,-4493000,0.23,2020-12-31,161.29,,1514121000.0,96861000,-33844000,177000,,,None,10062000,846000,,None,,,,,-34021000,-34021000,-9216000,None,-0.0667,,121602000,-24741000,,,,,None,,,,,2.355,52.7,35.21,,,,,,,,-0.0512,,,2025-10-30,quarterly,0.27,USD,post-market,34757000,,-0.0271,-0.0888,0.307,5.81,23293000,,,,182.29,210.93,17.3913,,,,,,,125926000,,,260.0,89.42
2025-12-28,NET,-0.3,2013376000.0,,1.949,3.846,,,,,,,,,,,,,,,None,27005000,27005000,,,,,,None,17423000,,,,,0.0,0.04,-20144000,-2721000,0.23,2020-09-30,161.29,,1514121000.0,87157000,-29972000,-3504000,,,None,9828000,8512000,,None,,,,,-26468000,-26468000,-8512000,None,-0.0667,,108409000,-21252000,,,,,None,,,,,2.355,52.7,35.21,,,,,,,,-0.0512,,,2025-10-30,quarterly,0.27,USD,post-market,30902000,,-0.0271,-0.0888,0.307,5.81,21525000,,,,182.29,210.93,17.3913,,,,,,,114162000,,,260.0,89.42
2025-12-28,NET,-0.3,2013376000.0,,1.949,3.846,,,,,,,,,,,,,,,None,24164000,24164000,,,,,,None,15463000,,,,,0.0,0.04,-23066000,-7603000,0.23,2020-06-30,161.29,,1514121000.0,75557000,-28073000,-1938000,,,None,5007000,3150000,,None,,,,,-26135000,-26135000,-3150000,None,-0.0667,,100312000,-24755000,,,,,None,,,,,2.355,52.7,35.21,,,,,,,,-0.0512,,,2025-10-30,quarterly,0.27,USD,post-market,28182000,,-0.0271,-0.0888,0.307,5.81,20754000,,,,182.29,210.93,17.3913,,,,,,,99721000,,,260.0,89.42
2025-12-28,NET,-0.3,2013376000.0,,1.949,3.846,,,,,,,,,,,,,,,None,20821000,20821000,,,,,,None,14099000,,,,,0.0,0.04,-33017000,-18918000,0.23,2020-03-31,161.29,,1514121000.0,70429000,-33084000,-338000,,,None,67000,2502000,,None,,,,,-32746000,-32746000,2502000,None,-0.0667,,100170000,-29741000,,,,,None,,,,,2.355,52.7,35.21,,,,,,,,-0.0512,,,2025-10-30,quarterly,0.27,USD,post-market,27578000,,-0.0271,-0.0888,0.307,5.81,26181000,,,,182.29,210.93,17.3913,,,,,,,91250000,,,260.0,89.42
2025-12-28,NET,-0.3,2013376000.0,,1.949,3.846,,,,,,,,,,,,,,,None,18198000,18198000,,,,,,None,8556000,,,,,0.0,0.04,-27389000,-18833000,0.23,2019-12-31,161.29,,1514121000.0,65732000,-27531000,624000,,,None,142000,2823000,,None,,,,,-28155000,-28155000,2823000,None,-0.0667,,95674000,-29942000,,,,,None,,,,,2.355,52.7,35.21,,,,,,,,-0.0512,,,2025-10-30,quarterly,0.27,USD,post-market,26289000,,-0.0271,-0.0888,0.307,5.81,22278000,,,,182.29,210.93,17.3913,,,,,,,83930000,,,260.0,89.42
2025-12-28,NET,-0.3,2013376000.0,,1.949,3.846,,,,,,,,,,,,,,,None,16033000,16033000,,,,,,None,7730000,,,,,0.0,0.04,-40658000,-32928000,0.23,2019-09-30,161.29,,1514121000.0,57908000,-41065000,-212000,,,None,407000,672000,,None,,,,,-40853000,-40853000,672000,None,-0.0667,,98994000,-41086000,,,,,None,,,,,2.355,52.7,35.21,,,,,,,,-0.0512,,,2025-10-30,quarterly,0.27,USD,post-market,27863000,,-0.0271,-0.0888,0.307,5.81,25593000,,,,182.29,210.93,17.3913,,,,,,,73941000,,,260.0,89.42
