date,symbol,eps,revenue_ttm,pe_ratio,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,peg_ratio,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,stockbasedcompensation,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,trailing_pe,treasurystock,week_52_high,week_52_low
1996-03-31,UHAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24,,,-0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-06-28,,-0.1,,pre-market,,,,,,,,,,,,,,70.5882,,,,,,,,,,,,
1996-12-31,UHAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.32,,,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-02-20,,-0.72,,pre-market,,,,,,,,,,,,,,-80.0,,,,,,,,,,,,
1997-03-31,UHAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.23,,,-0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-06-26,,-0.97,,pre-market,,,,,,,,,,,,,,-31.0811,,,,,,,,,,,,
1997-06-30,UHAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.12,,,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-08-20,,1.09,,pre-market,,,,,,,,,,,,,,-9.9174,,,,,,,,,,,,
1997-09-30,UHAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.28,,,1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-11-13,,1.54,,pre-market,,,,,,,,,,,,,,-15.3846,,,,,,,,,,,,
1997-12-31,UHAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17,,,-0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998-02-12,,-0.49,,pre-market,,,,,,,,,,,,,,-53.125,,,,,,,,,,,,
1998-03-31,UHAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,,,-0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998-06-29,,-0.66,,pre-market,,,,,,,,,,,,,,14.2857,,,,,,,,,,,,
1998-06-30,UHAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998-08-07,,1.21,,pre-market,,,,,,,,,,,,,,2.5424,,,,,,,,,,,,
1998-09-30,UHAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.27,,,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998-11-09,,1.71,,pre-market,,,,,,,,,,,,,,-13.6364,,,,,,,,,,,,
1998-12-31,UHAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998-12-31,,-0.0715,,pre-market,,,,,,,,,,,,,,-13.6364,,,,,,,,,,,,
