date,symbol,eps,revenue_ttm,pe_ratio,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividend_per_share,dividend_yield,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,peg_ratio,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,trailing_pe,treasurystock,week_52_high,week_52_low
2012-12-31,TDG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,1.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-02-04,,1.51,,pre-market,,,,,,,,,,,,,2.7211,,,,,,,,,,,,
2013-03-31,TDG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-07,,1.74,,pre-market,,,,,,,,,,,,,0.578,,,,,,,,,,,,
2013-06-30,TDG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-08-06,,1.89,,pre-market,,,,,,,,,,,,,2.7174,,,,,,,,,,,,
2013-09-30,TDG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,1.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-11-14,,1.75,,pre-market,,,,,,,,,,,,,2.3392,,,,,,,,,,,,
2013-12-31,TDG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-02-04,,1.66,,pre-market,,,,,,,,,,,,,6.4103,,,,,,,,,,,,
2014-03-31,TDG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04,,,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-05-06,,1.87,,pre-market,,,,,,,,,,,,,-2.0942,,,,,,,,,,,,
2014-06-30,TDG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-08-05,,2.02,,pre-market,,,,,,,,,,,,,2.0202,,,,,,,,,,,,
2014-09-30,TDG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,,,2.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-11-13,,2.21,,pre-market,,,,,,,,,,,,,9.4059,,,,,,,,,,,,
2014-12-31,TDG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06,,,1.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-01-27,,1.8,,pre-market,,,,,,,,,,,,,-3.2258,,,,,,,,,,,,
2015-03-31,TDG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,2.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-05-05,,2.11,,pre-market,,,,,,,,,,,,,4.9751,,,,,,,,,,,,
2015-06-30,TDG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,2.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-08-04,,2.26,,pre-market,,,,,,,,,,,,,-0.4405,,,,,,,,,,,,
2015-09-30,TDG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27,,,2.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-11-12,,2.83,,pre-market,,,,,,,,,,,,,10.5469,,,,,,,,,,,,
2015-12-31,TDG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05,,,2.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-02-09,,2.27,,pre-market,,,,,,,,,,,,,-2.1552,,,,,,,,,,,,
2016-03-31,TDG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28,,,2.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-10,,2.86,,pre-market,,,,,,,,,,,,,10.8527,,,,,,,,,,,,
2016-06-30,TDG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27,,,2.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-08-09,,3.09,,pre-market,,,,,,,,,,,,,9.5745,,,,,,,,,,,,
2016-09-30,TDG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,,,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-11-14,,3.29,,pre-market,,,,,,,,,,,,,2.8125,,,,,,,,,,,,
2016-12-31,TDG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,,,2.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-02-07,,2.57,,pre-market,,,,,,,,,,,,,3.2129,,,,,,,,,,,,
2017-03-31,TDG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,3.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-09,,3.02,,pre-market,,,,,,,,,,,,,0.3322,,,,,,,,,,,,
2017-06-30,TDG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,,,3.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-08-08,,3.3,,pre-market,,,,,,,,,,,,,4.4304,,,,,,,,,,,,
2017-09-30,TDG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,,,3.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-09,,3.48,,pre-market,,,,,,,,,,,,,2.0528,,,,,,,,,,,,
2017-12-31,TDG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.79,,,2.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-06,,5.58,,pre-market,,,,,,,,,,,,,100.0,,,,,,,,,,,,
2018-03-31,TDG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,,,3.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-05-01,,3.79,,pre-market,,,,,,,,,,,,,3.5519,,,,,,,,,,,,
2018-06-30,TDG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06,,,4.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-07,,4.01,,pre-market,,,,,,,,,,,,,-1.4742,,,,,,,,,,,,
2018-09-30,TDG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,,,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-06,,4.44,,pre-market,,,,,,,,,,,,,3.2558,,,,,,,,,,,,
2018-12-31,TDG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42,,,3.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-05,,3.85,,pre-market,,,,,,,,,,,,,12.2449,,,,,,,,,,,,
2019-03-31,TDG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32,,,3.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-05-07,,4.21,,pre-market,,,,,,,,,,,,,8.2262,,,,,,,,,,,,
2019-06-30,TDG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.65,,,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-08-06,,4.95,,pre-market,,,,,,,,,,,,,15.1163,,,,,,,,,,,,
2019-09-30,TDG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31,,,5.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-11-19,,5.62,,pre-market,,,,,,,,,,,,,5.838,,,,,,,,,,,,
2019-12-31,TDG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28,,,4.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-04,,4.93,,pre-market,,,,,,,,,,,,,6.0215,,,,,,,,,,,,
2020-03-31,TDG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.74,,,4.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-05-05,,5.1,,pre-market,,,,,,,,,,,,,16.9725,,,,,,,,,,,,
2020-06-30,TDG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57,,,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-08-04,,1.54,,pre-market,,,,,,,,,,,,,58.7629,,,,,,,,,,,,
2020-09-30,TDG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.91,,,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-11-12,,2.89,,pre-market,,,,,,,,,,,,,45.9596,,,,,,,,,,,,
2020-12-31,TDG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,,,1.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-02-09,,1.97,,pre-market,,,,,,,,,,,,,-1.005,,,,,,,,,,,,
2021-03-31,TDG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,,,2.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-05-11,,2.58,,pre-market,,,,,,,,,,,,,2.7888,,,,,,,,,,,,
2021-06-30,TDG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36,,,2.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-10,,3.33,,pre-market,,,,,,,,,,,,,12.1212,,,,,,,,,,,,
2021-09-30,TDG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55,,,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-16,,4.25,,pre-market,,,,,,,,,,,,,14.8649,,,,,,,,,,,,
2021-12-31,TDG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14,,,3.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-08,,3.0,,pre-market,,,,,,,,,,,,,-4.4586,,,,,,,,,,,,
2022-03-31,TDG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17,,,3.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-05-10,,3.86,,post-market,,,,,,,,,,,,,4.607,,,,,,,,,,,,
2022-06-30,TDG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46,,,4.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-08-09,,4.85,,pre-market,,,,,,,,,,,,,10.4784,,,,,,,,,,,,
2022-09-30,TDG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-11-10,,5.5,,pre-market,,,,,,,,,,,,,5.7692,,,,,,,,,,,,
2022-12-31,TDG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33,,,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-07,,4.58,,pre-market,,,,,,,,,,,,,7.7647,,,,,,,,,,,,
2023-03-31,TDG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.53,,,5.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-09,,5.98,,pre-market,,,,,,,,,,,,,9.7248,,,,,,,,,,,,
2023-06-30,TDG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86,,,6.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08-08,,7.25,,pre-market,,,,,,,,,,,,,13.4585,,,,,,,,,,,,
2023-09-30,TDG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49,,,7.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-09,,8.03,,pre-market,,,,,,,,,,,,,6.4987,,,,,,,,,,,,
2023-12-31,TDG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,6.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-08,,7.16,,pre-market,,,,,,,,,,,,,11.7005,,,,,,,,,,,,
2024-03-31,TDG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57,,,7.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-05-07,,7.99,,pre-market,,,,,,,,,,,,,7.6819,,,,,,,,,,,,
2024-06-30,TDG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44,,,8.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-08-06,,9.0,,pre-market,,,,,,,,,,,,,5.1402,,,,,,,,,,,,
2024-09-30,TDG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55,,,9.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-07,,9.83,,pre-market,,,,,,,,,,,,,5.9267,,,,,,,,,,,,
2024-12-31,TDG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,,,7.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-04,,7.83,,pre-market,,,,,,,,,,,,,1.1628,,,,,,,,,,,,
2025-03-31,TDG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,,,8.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-06,,9.11,,pre-market,,,,,,,,,,,,,1.7877,,,,,,,,,,,,
