symbol,frequency,fiscaldateending,report_date,reporttime,reportedcurrency,reported_eps,estimated_eps,earnings_surprise,surprise_pct,accumulateddepreciationamortizationppe,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,ebit,ebitda,goodwill,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profitloss,propertyplantequipment,researchanddevelopment,retainedearnings,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,stockbasedcompensation,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,treasurystock
AEE,quarterly,1996-03-31,1996-04-18,pre-market,,0.36,0.35,0.01,2.8571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AEE,quarterly,1996-06-30,1996-07-23,pre-market,,0.77,0.82,-0.05,-6.0976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AEE,quarterly,1996-09-30,1996-10-22,pre-market,,1.79,1.73,0.06,3.4682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AEE,quarterly,1996-12-31,1997-02-04,pre-market,,0.13,0.12,0.01,8.3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AEE,quarterly,1997-03-31,1997-04-18,pre-market,,0.29,0.38,-0.09,-23.6842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AEE,quarterly,1997-06-30,1997-07-22,pre-market,,0.7,0.68,0.02,2.9412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AEE,quarterly,1997-09-30,1997-10-16,pre-market,,1.78,1.82,-0.04,-2.1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AEE,quarterly,1997-12-31,1998-02-05,pre-market,,0.34,0.21,0.13,61.9048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AEE,quarterly,1998-03-31,1998-04-24,pre-market,,0.29,0.27,0.02,7.4074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AEE,quarterly,1998-06-30,1998-07-23,pre-market,,0.61,0.55,0.06,10.9091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AEE,quarterly,1998-09-30,1998-10-15,pre-market,,1.73,1.62,0.11,6.7901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AEE,quarterly,1998-12-31,1999-02-04,pre-market,,0.19,0.19,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AEE,quarterly,1999-03-31,1999-04-20,pre-market,,0.4,0.32,0.08,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AEE,quarterly,1999-06-30,1999-07-27,pre-market,,0.63,0.62,0.01,1.6129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AEE,quarterly,1999-09-30,1999-10-15,pre-market,,1.75,1.77,-0.02,-1.1299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AEE,quarterly,1999-12-31,2000-02-03,pre-market,,0.13,0.16,-0.03,-18.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AEE,quarterly,2000-03-31,2000-04-19,pre-market,,0.45,0.42,0.03,7.1429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AEE,quarterly,2000-06-30,2000-07-25,pre-market,,0.83,0.66,0.17,25.7576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AEE,quarterly,2000-09-30,2000-10-23,pre-market,,1.87,1.84,0.03,1.6304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AEE,quarterly,2000-12-31,2001-02-06,pre-market,,0.19,0.18,0.01,5.5556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AEE,quarterly,2001-03-31,2001-04-23,pre-market,,0.48,0.49,-0.01,-2.0408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AEE,quarterly,2001-06-30,2001-07-24,pre-market,,0.69,0.77,-0.08,-10.3896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AEE,quarterly,2001-09-30,2001-10-24,post-market,,1.94,1.85,0.09,4.8649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AEE,quarterly,2001-12-31,2002-02-05,pre-market,,0.35,0.31,0.04,12.9032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AEE,quarterly,2002-03-31,2002-04-22,pre-market,,0.42,0.46,-0.04,-8.6957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AEE,quarterly,2002-06-30,2002-07-25,pre-market,,0.94,0.73,0.21,28.7671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AEE,quarterly,2002-09-30,2002-10-18,post-market,,1.63,1.63,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AEE,quarterly,2002-12-31,2003-02-11,pre-market,,0.18,0.2,-0.02,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AEE,quarterly,2003-03-31,2003-04-30,pre-market,,0.52,0.45,0.07,15.5556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AEE,quarterly,2003-06-30,2003-07-30,pre-market,,0.68,0.7,-0.02,-2.8571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AEE,quarterly,2003-09-30,2003-10-24,pre-market,,1.51,1.45,0.06,4.1379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AEE,quarterly,2003-12-31,2004-02-10,pre-market,,0.24,0.26,-0.02,-7.6923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AEE,quarterly,2004-03-31,2004-04-29,pre-market,,0.55,0.44,0.11,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AEE,quarterly,2004-06-30,2004-07-29,pre-market,,0.65,0.64,0.01,1.5625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AEE,quarterly,2004-09-30,2004-10-22,pre-market,,1.2,1.22,-0.02,-1.6393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AEE,quarterly,2004-12-31,2005-02-08,pre-market,,0.42,0.34,0.08,23.5294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AEE,quarterly,2005-03-31,2005-04-28,pre-market,,0.62,0.57,0.05,8.7719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AEE,quarterly,2005-06-30,2005-07-28,pre-market,,0.93,0.78,0.15,19.2308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AEE,quarterly,2005-09-30,2005-11-01,pre-market,,1.37,1.39,-0.02,-1.4388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AEE,quarterly,2005-12-31,2006-02-14,pre-market,,0.21,0.22,-0.01,-4.5455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AEE,quarterly,2006-03-31,2006-05-04,pre-market,USD,0.34,0.55,-0.21,-38.1818,,282000000.0,,29000000.0,29000000.0,133000000.0,-573000000.0,,,151000000.0,,,,2000000.0,204800000.0,,978000000.0,978000000.0,338000000.0,,,82000000.0,,,169000000.0,80000000.0,130000000.0,130000000.0,,196000000.0,365000000.0,976000000.0,822000000.0,114000000.0,44000000.0,914000000.0,914000000.0,,76000000.0,,423000000.0,,,5527000000.0,,,70000000.0,0.0,,,373000000.0,626000000.0,196000000.0,1352000000.0,547000000.0,,,,,,,,,,,,,,,,13854000000.0,0.0,1939000000.0,0.0,6122000000.0,614000000.0,,95000000.0,18314000000.0,1463000000.0,1499000000.0,11983000000.0,16851000000.0,10501000000.0,1800000000.0,6314000000.0,
AEE,quarterly,2006-06-30,2006-08-03,pre-market,USD,0.6,0.85,-0.25,-29.4118,,230000000.0,,51000000.0,51000000.0,-2000000.0,-222000000.0,,,-126000000.0,,,,2000000.0,205400000.0,,628000000.0,628000000.0,404000000.0,,,71000000.0,,,194000000.0,,130000000.0,130000000.0,,276000000.0,470000000.0,976000000.0,922000000.0,191000000.0,68000000.0,900000000.0,900000000.0,,80000000.0,,549000000.0,,,5724000000.0,,,123000000.0,0.0,,,246000000.0,646000000.0,276000000.0,1423000000.0,483000000.0,,,,,,,,,,,,,,,,13920000000.0,0.0,1932000000.0,0.0,6226000000.0,521000000.0,551000000.0,,18450000000.0,1545000000.0,1408000000.0,12086000000.0,16905000000.0,10693000000.0,1550000000.0,6349000000.0,
AEE,quarterly,2006-09-30,2006-11-03,pre-market,USD,1.42,1.37,0.05,3.6496,,218000000.0,,34000000.0,34000000.0,-218000000.0,-249000000.0,,,-161000000.0,,,,2000000.0,205900000.0,,707000000.0,707000000.0,382000000.0,,,15000000.0,,,182000000.0,,131000000.0,131000000.0,,547000000.0,729000000.0,326000000.0,1203000000.0,454000000.0,161000000.0,878000000.0,878000000.0,,82000000.0,,710000000.0,,,5367000000.0,,,293000000.0,0.0,,,450000000.0,656000000.0,547000000.0,978000000.0,682000000.0,,,,,,,,,,,,,,,,14028000000.0,0.0,97000000.0,0.0,6125000000.0,776000000.0,,,18830000000.0,1737000000.0,1840000000.0,12263000000.0,17093000000.0,10229000000.0,1910000000.0,6548000000.0,
AEE,quarterly,2006-12-31,2007-02-15,pre-market,USD,0.43,0.39,0.04,10.2564,,328000000.0,,137000000.0,137000000.0,115000000.0,-261000000.0,,,61000000.0,,,,2000000.0,206600000.0,,786000000.0,786000000.0,671000000.0,,,887000000.0,,,149000000.0,91000000.0,131000000.0,131000000.0,,177000000.0,326000000.0,830000000.0,834000000.0,72000000.0,11000000.0,217000000.0,217000000.0,,350000000.0,,647000000.0,,,5303000000.0,,,61000000.0,0.0,,,249000000.0,680000000.0,154000000.0,203000000.0,463000000.0,,,,,,,,,,,,,,,,14286000000.0,0.0,2024000000.0,0.0,6353000000.0,1068000000.0,3405000000.0,-91000000.0,19578000000.0,1874000000.0,2202000000.0,12979000000.0,17704000000.0,10793000000.0,1620000000.0,6583000000.0,
AEE,quarterly,2007-03-31,2007-05-10,post-market,USD,0.63,0.53,0.1,18.8679,,380000000.0,,161000000.0,161000000.0,52000000.0,-386000000.0,,,158000000.0,,,,2000000.0,206600000.0,,636000000.0,636000000.0,454000000.0,,,177000000.0,,,196000000.0,19000000.0,131000000.0,131000000.0,,293000000.0,489000000.0,831000000.0,1388000000.0,194000000.0,71000000.0,210000000.0,210000000.0,,100000000.0,,489000000.0,,,5278000000.0,,,123000000.0,0.0,,,358000000.0,1095000000.0,293000000.0,1522000000.0,539000000.0,,,,,,,,,,,,,,,,14353000000.0,0.0,2011000000.0,0.0,6516000000.0,1256000000.0,674000000.0,-19000000.0,19626000000.0,1860000000.0,2249000000.0,13051000000.0,17766000000.0,10820000000.0,2024000000.0,6557000000.0,
AEE,quarterly,2007-06-30,2007-08-02,pre-market,USD,0.69,0.85,-0.16,-18.8235,,368000000.0,,687000000.0,687000000.0,709000000.0,-368000000.0,,,-123000000.0,,,,2000000.0,207100000.0,,710000000.0,710000000.0,455000000.0,,,1088000000.0,,,186000000.0,,132000000.0,132000000.0,,326000000.0,512000000.0,214000000.0,1018000000.0,221000000.0,78000000.0,823000000.0,823000000.0,,108000000.0,,612000000.0,,,5529000000.0,,,143000000.0,0.0,,,185000000.0,692000000.0,326000000.0,178000000.0,543000000.0,,,,,,,,,,,,,,,,14538000000.0,0.0,120000000.0,0.0,7333000000.0,1822000000.0,,,20531000000.0,2565000000.0,2820000000.0,13894000000.0,17966000000.0,10898000000.0,1723000000.0,6618000000.0,
AEE,quarterly,2007-09-30,2007-11-09,pre-market,USD,1.18,1.46,-0.28,-19.1781,,299000000.0,,170000000.0,170000000.0,-555000000.0,-339000000.0,,,-145000000.0,,,,2000000.0,207600000.0,,825000000.0,825000000.0,415000000.0,,,1212000000.0,,,175000000.0,,132000000.0,132000000.0,,483000000.0,658000000.0,214000000.0,1172000000.0,374000000.0,130000000.0,814000000.0,814000000.0,,110000000.0,,757000000.0,,,5502000000.0,,,244000000.0,0.0,,,377000000.0,690000000.0,482000000.0,202000000.0,684000000.0,,,,,,,,,,,,,,,,14729000000.0,0.0,117000000.0,0.0,6891000000.0,1405000000.0,,,20405000000.0,2341000000.0,2504000000.0,13629000000.0,18064000000.0,10950000000.0,1997000000.0,6756000000.0,
AEE,quarterly,2007-12-31,2008-02-14,pre-market,USD,0.52,0.56,-0.04,-7.1429,,375000000.0,,355000000.0,355000000.0,378000000.0,-375000000.0,,,22000000.0,,,,2000000.0,208700000.0,,862000000.0,862000000.0,687000000.0,,,929000000.0,,,214000000.0,333000000.0,153000000.0,153000000.0,,253000000.0,467000000.0,214000000.0,945000000.0,159000000.0,51000000.0,815000000.0,815000000.0,,107000000.0,,735000000.0,,,5707000000.0,,,108000000.0,0.0,,,182000000.0,692000000.0,253000000.0,462000000.0,522000000.0,,,,,,,,,,,,,,,,15069000000.0,0.0,64000000.0,0.0,7384000000.0,1693000000.0,,-333000000.0,20728000000.0,2480000000.0,2902000000.0,13954000000.0,18248000000.0,10877000000.0,1807000000.0,6752000000.0,
AEE,quarterly,2008-03-31,2008-05-02,pre-market,USD,0.66,0.54,0.12,22.2222,,522000000.0,,186000000.0,186000000.0,29000000.0,-527000000.0,,,179000000.0,,,,2000000.0,208700000.0,,1048000000.0,1048000000.0,443000000.0,,,974000000.0,,,191000000.0,191000000.0,143000000.0,143000000.0,,336000000.0,527000000.0,214000000.0,1033000000.0,236000000.0,87000000.0,806000000.0,806000000.0,,100000000.0,,556000000.0,,,5082000000.0,,,138000000.0,0.0,,,329000000.0,712000000.0,321000000.0,587000000.0,627000000.0,,,,,,,,,,,,,,,,15294000000.0,0.0,50000000.0,0.0,7506000000.0,2440000000.0,,-23000000.0,20758000000.0,2303000000.0,3510000000.0,13981000000.0,18455000000.0,10299000000.0,2081000000.0,6754000000.0,
AEE,quarterly,2008-06-30,2008-08-01,pre-market,USD,0.98,0.76,0.22,28.9474,,399000000.0,,205000000.0,205000000.0,255000000.0,-408000000.0,,,-163000000.0,,,,2000000.0,209500000.0,,611000000.0,611000000.0,527000000.0,,,15000000.0,,,179000000.0,179000000.0,144000000.0,144000000.0,,454000000.0,633000000.0,214000000.0,1179000000.0,336000000.0,119000000.0,794000000.0,794000000.0,,118000000.0,,719000000.0,,,6162000000.0,,,206000000.0,0.0,,,172000000.0,736000000.0,443000000.0,1827000000.0,778000000.0,,,,,,,,,,,,,,,,15566000000.0,0.0,25000000.0,0.0,7881000000.0,213000000.0,,,21645000000.0,2766000000.0,3078000000.0,14804000000.0,18879000000.0,11555000000.0,1788000000.0,6817000000.0,
AEE,quarterly,2008-09-30,2008-11-04,pre-market,USD,1.17,1.25,-0.08,-6.4,,556000000.0,,206000000.0,206000000.0,-185000000.0,-566000000.0,,,-232000000.0,,,,2000000.0,210300000.0,,905000000.0,905000000.0,509000000.0,,,39000000.0,,,189000000.0,189000000.0,143000000.0,143000000.0,,441000000.0,630000000.0,214000000.0,1155000000.0,328000000.0,113000000.0,784000000.0,784000000.0,,113000000.0,,956000000.0,,,6143000000.0,,,204000000.0,0.0,,,752000000.0,727000000.0,428000000.0,1346000000.0,684000000.0,,,,,,,,,,,,,,,,15977000000.0,0.0,14000000.0,0.0,7819000000.0,202000000.0,,,21479000000.0,2547000000.0,2918000000.0,14412000000.0,18932000000.0,11323000000.0,2060000000.0,7043000000.0,
AEE,quarterly,2008-12-31,2009-02-13,pre-market,USD,0.45,0.36,0.09,25.0,,751000000.0,,92000000.0,92000000.0,194000000.0,-596000000.0,,,116000000.0,,,,2000000.0,212700000.0,,918000000.0,918000000.0,813000000.0,,,1221000000.0,,,193000000.0,93000000.0,165000000.0,165000000.0,,218000000.0,411000000.0,831000000.0,990000000.0,104000000.0,8000000.0,167000000.0,167000000.0,,440000000.0,,842000000.0,,,6554000000.0,,,57000000.0,0.0,,,288000000.0,821000000.0,169000000.0,360000000.0,656000000.0,,,,,,,,,,,,,,,,16567000000.0,0.0,7000000.0,0.0,8108000000.0,1554000000.0,,102000000.0,22657000000.0,2515000000.0,3077000000.0,15478000000.0,20142000000.0,12415000000.0,1908000000.0,6963000000.0,
