date,symbol,eps,revenue_ttm,pe_ratio,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividend_per_share,dividend_yield,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,trailing_pe,treasurystock,week_52_high,week_52_low
2025-12-28,VICI,2.63,3969078000.0,10.7,,0.714,25.89,,,,,,,,,,,,,,,None,8215000,8215000,,,,,,None,1586000,,1.748,0.0625,,,,0.014,0.02,955125000,956711000,0.69,2023-12-31,9.74,,3932268000.0,923650000,749950000,-9771000,,,None,205175000,7776000,,None,,,,,747769000,759721000,-197399000,None,0.977,,-28170000,951820000,,,,,None,,,,,1.086,7.58,,,,,,,,0.702,,,2025-10-30,quarterly,0.71,USD,pre-market,None,,0.0501,0.104,0.044,3.749,15256000,,,,31.6,29.41,2.8986,,,,,,,931865000,,10.7,,33.01,26.43
2025-12-28,VICI,2.63,3969078000.0,10.7,,0.714,25.89,,,,,,,,,,,,,,,None,6332000,6332000,,,,,,None,1011000,,1.748,0.0625,,,,0.014,0.02,771030000,772041000,0.69,2023-09-30,9.74,,3932268000.0,897986000,566103000,644000,,,None,204927000,7341000,,None,,,,,556329000,565459000,-197586000,None,0.977,,129609000,768377000,,,,,None,,,,,1.086,7.58,,,,,,,,0.702,,,2025-10-30,quarterly,0.71,USD,pre-market,None,,0.0501,0.104,0.044,3.749,14422000,,,,31.6,29.41,2.8986,,,,,,,904318000,,10.7,,33.01,26.43
2025-12-28,VICI,2.63,3969078000.0,10.7,,0.714,25.89,,,,,,,,,,,,,,,None,6590000,6590000,,,,,,None,887000,,1.748,0.0625,,,,0.014,0.02,907074000,907961000,0.69,2023-06-30,9.74,,3932268000.0,891568000,703480000,1899000,,,None,203594000,5806000,,None,,,,,690702000,701581000,-197788000,None,0.977,,-7023000,898591000,,,,,None,,,,,1.086,7.58,,,,,,,,0.702,,,2025-10-30,quarterly,0.71,USD,pre-market,None,,0.0501,0.104,0.044,3.749,14920000,,,,31.6,29.41,2.8986,,,,,,,898158000,,10.7,,33.01,26.43
2025-12-28,VICI,2.63,3969078000.0,10.7,,0.714,25.89,,,,,,,,,,,,,,,None,5952000,5952000,,,,,,None,814000,,1.748,0.0625,,,,0.014,0.02,733308000,734122000,0.69,2023-03-31,9.74,,3932268000.0,871695000,528948000,1087000,,,None,204360000,3047000,,None,,,,,518740000,527861000,-201313000,None,0.977,,145635000,726060000,,,,,None,,,,,1.086,7.58,,,,,,,,0.702,,,2025-10-30,quarterly,0.71,USD,pre-market,None,,0.0501,0.104,0.044,3.749,15005000,,,,31.6,29.41,2.8986,,,,,,,877647000,,10.7,,33.01,26.43
2025-12-28,VICI,2.63,3969078000.0,10.7,,0.714,25.89,,,,,,,,,,,,,,,None,6272000,6272000,,,,,,None,811000,,1.748,0.0625,,,,0.014,0.02,785203000,786014000,0.69,2022-12-31,9.74,,3932268000.0,763634000,615874000,1032000,,,None,169329000,5633000,,None,,,,,604053000,614842000,-163696000,None,0.977,,2693000,760941000,,,,,None,,,,,1.086,7.58,,,,,,,,0.702,,,2025-10-30,quarterly,0.71,USD,pre-market,None,,0.0501,0.104,0.044,3.749,15029000,,,,31.6,29.41,2.8986,,,,,,,769906000,,10.7,,33.01,26.43
2025-12-28,VICI,2.63,3969078000.0,10.7,,0.714,25.89,,,,,,,,,,,,,,,None,5186000,5186000,,,,,,None,816000,,1.748,0.0625,,,,0.014,0.02,506649000,507465000,0.69,2022-09-30,9.74,,3932268000.0,746357000,337295000,417000,,,None,169354000,3024000,,None,,,,,330905000,336878000,-166330000,None,0.977,,263504000,482853000,,,,,None,,,,,1.086,7.58,,,,,,,,0.702,,,2025-10-30,quarterly,0.71,USD,pre-market,None,,0.0501,0.104,0.044,3.749,12063000,,,,31.6,29.41,2.8986,,,,,,,751543000,,10.7,,33.01,26.43
2025-12-28,VICI,2.63,3969078000.0,10.7,,0.714,25.89,,,,,,,,,,,,,,,None,5859000,5859000,,,,,,None,779000,,1.748,0.0625,,,,0.014,0.02,76014000,76793000,0.69,2022-06-30,9.74,,3932268000.0,656764000,-57114000,1027000,,,None,133128000,780000,,None,,,,,-57706000,-58141000,-132348000,None,0.977,,580000000,76764000,,,,,None,,,,,1.086,7.58,,,,,,,,0.702,,,2025-10-30,quarterly,0.71,USD,pre-market,None,,0.0501,0.104,0.044,3.749,11782000,,,,31.6,29.41,2.8986,,,,,,,662623000,,10.7,,33.01,26.43
2025-12-28,VICI,2.63,3969078000.0,10.7,,0.714,25.89,,,,,,,,,,,,,,,None,5285000,5285000,,,,,,None,776000,,1.748,0.0625,,,,0.014,0.02,311230000,312006000,0.69,2022-03-31,9.74,,3932268000.0,411340000,243088000,400000,,,None,68142000,93000,,None,,,,,240383000,242688000,-68049000,None,0.977,,99448000,311892000,,,,,None,,,,,1.086,7.58,,,,,,,,0.702,,,2025-10-30,quarterly,0.71,USD,pre-market,None,,0.0501,0.104,0.044,3.749,9466000,,,,31.6,29.41,2.8986,,,,,,,416625000,,10.7,,33.01,26.43
2025-12-28,VICI,2.63,3969078000.0,10.7,,0.714,25.89,,,,,,,,,,,,,,,None,12792000,12792000,,,,,,None,771000,,1.748,0.0625,,,,0.014,0.02,354994000,355765000,0.69,2021-12-31,9.74,,3932268000.0,370362000,284557000,759000,,,None,70437000,45000,,None,,,,,281479000,283798000,-70392000,None,0.977,,14700000,355662000,,,,,45000,,,,,1.086,7.58,,,,,,,,0.702,,,2025-10-30,quarterly,0.71,USD,pre-market,None,,0.0501,0.104,0.044,3.749,9030000,,,,31.6,29.41,2.8986,,,,,,,383154000,,10.7,,33.01,26.43
2025-12-28,VICI,2.63,3969078000.0,10.7,,0.714,25.89,,,,,,,,,,,,,,,None,5143000,5143000,,,,,,None,771000,,1.748,0.0625,,,,0.014,0.02,329671000,330442000,0.69,2021-09-30,9.74,,3932268000.0,370561000,164572000,388000,,,None,165099000,26000,,None,,,,,161862000,164184000,-165073000,None,0.977,,25117000,345444000,,,,,-15596000,,,,,1.086,7.58,,,,,,,,0.702,,,2025-10-30,quarterly,0.71,USD,pre-market,None,,0.0501,0.104,0.044,3.749,8379000,,,,31.6,29.41,2.8986,,,,,,,375704000,,10.7,,33.01,26.43
2025-12-28,VICI,2.63,3969078000.0,10.7,,0.714,25.89,,,,,,,,,,,,,,,None,5232000,5232000,,,,,,None,757000,,1.748,0.0625,,,,0.014,0.02,384139000,384896000,0.69,2021-06-30,9.74,,3932268000.0,371168000,304333000,1256000,,,None,79806000,30000,,None,,,,,300709000,303077000,-79776000,None,0.977,,-13732000,384900000,,,,,30000,,,,,1.086,7.58,,,,,,,,0.702,,,2025-10-30,quarterly,0.71,USD,pre-market,None,,0.0501,0.104,0.044,3.749,7628000,,,,31.6,29.41,2.8986,,,,,,,376400000,,10.7,,33.01,26.43
2025-12-28,VICI,2.63,3969078000.0,10.7,,0.714,25.89,,,,,,,,,,,,,,,None,4506000,4506000,,,,,,None,792000,,1.748,0.0625,,,,0.014,0.02,349631000,350423000,0.69,2021-03-31,9.74,,3932268000.0,369804000,272583000,484000,,,None,77048000,19000,,None,,,,,269801000,272099000,-77029000,None,0.977,,11471000,358333000,,,,,19000,,,,,1.086,7.58,,,,,,,,0.702,,,2025-10-30,quarterly,0.71,USD,pre-market,None,,0.0501,0.104,0.044,3.749,8085000,,,,31.6,29.41,2.8986,,,,,,,374310000,,10.7,,33.01,26.43
2025-12-28,VICI,2.63,3969078000.0,10.7,,0.714,25.89,,,,,,,,,,,,,,,None,11542000,11542000,,,,,,None,741000,,1.748,0.0625,,,,0.014,0.02,368268000,369009000,0.69,2020-12-31,9.74,,3932268000.0,361476000,290848000,436000,,,None,77420000,52000,,None,,,,,288010000,290412000,-77368000,None,0.977,,-7721000,369197000,,,,,None,,,,,1.086,7.58,,,,,,,,0.702,,,2025-10-30,quarterly,0.71,USD,pre-market,None,,0.0501,0.104,0.044,3.749,8101000,,,,31.6,29.41,2.8986,,,,,,,373018000,,10.7,,33.01,26.43
2025-12-28,VICI,2.63,3969078000.0,10.7,,0.714,25.89,,,,,,,,,,,,,,,None,11935000,11935000,,,,,,None,910000,,1.748,0.0625,,,,0.014,0.02,473249000,474159000,0.69,2020-09-30,9.74,,3932268000.0,327718000,395850000,-368000,,,None,77399000,214000,,None,,,,,398274000,396218000,-77185000,None,0.977,,188035000,139683000,,,,,None,,,,,1.086,7.58,,,,,,,,0.702,,,2025-10-30,quarterly,0.71,USD,pre-market,None,,0.0501,0.104,0.044,3.749,8047000,,,,31.6,29.41,2.8986,,,,,,,339653000,,10.7,,33.01,26.43
2025-12-28,VICI,2.63,3969078000.0,10.7,,0.714,25.89,,,,,,,,,,,,,,,None,4875000,4875000,,,,,,None,1213000,,1.748,0.0625,,,,0.014,0.02,309645000,310858000,0.69,2020-06-30,9.74,,3932268000.0,253027000,231952000,309000,,,None,77693000,1009000,,None,,,,,229402000,231643000,-76684000,None,0.977,,-55609000,308636000,,,,,None,,,,,1.086,7.58,,,,,,,,0.702,,,2025-10-30,quarterly,0.71,USD,pre-market,None,,0.0501,0.104,0.044,3.749,7498000,,,,31.6,29.41,2.8986,,,,,,,257902000,,10.7,,33.01,26.43
2025-12-28,VICI,2.63,3969078000.0,10.7,,0.714,25.89,,,,,,,,,,,,,,,None,5073000,5073000,,,,,,None,867000,,1.748,0.0625,,,,0.014,0.02,54482000,55349000,0.69,2020-03-31,9.74,,3932268000.0,249928000,-21611000,454000,,,None,76093000,5520000,,None,,,,,-24012000,-22065000,-70573000,None,0.977,,161907000,88021000,,,,,-39059000,,,,,1.086,7.58,,,,,,,,0.702,,,2025-10-30,quarterly,0.71,USD,pre-market,None,,0.0501,0.104,0.044,3.749,7015000,,,,31.6,29.41,2.8986,,,,,,,255001000,,10.7,,33.01,26.43
2025-12-28,VICI,2.63,3969078000.0,10.7,,0.714,25.89,,,,,,,,,,,,,,,None,4538000,4538000,,,,,,None,883000,,1.748,0.0625,,,,0.014,0.02,172768000,173651000,0.69,2019-12-31,9.74,,3932268000.0,232999000,101320000,607000,,,None,71448000,4153000,,None,,,,,98631000,100713000,-67295000,None,0.977,,6241000,226758000,,,,,None,,,,,1.086,7.58,,,,,,,,0.702,,,2025-10-30,quarterly,0.71,USD,pre-market,None,,0.0501,0.104,0.044,3.749,5109000,,,,31.6,29.41,2.8986,,,,,,,237537000,,10.7,,33.01,26.43
2025-12-28,VICI,2.63,3969078000.0,10.7,,0.714,25.89,,,,,,,,,,,,,,,None,5423000,5423000,,,,,,None,1000000,,1.748,0.0625,,,,0.014,0.02,215070000,216070000,0.69,2019-09-30,9.74,,3932268000.0,217090000,146539000,24000,,,None,68531000,6690000,,None,,,,,144435000,146515000,-61841000,None,0.977,,8710000,208380000,,,,,None,,,,,1.086,7.58,,,,,,,,0.702,,,2025-10-30,quarterly,0.71,USD,pre-market,None,,0.0501,0.104,0.044,3.749,6717000,,,,31.6,29.41,2.8986,,,,,,,222513000,,10.7,,33.01,26.43
2025-12-28,VICI,2.63,3969078000.0,10.7,,0.714,25.89,,,,,,,,,,,,,,,None,4848000,4848000,,,,,,None,1018000,,1.748,0.0625,,,,0.014,0.02,209499000,210517000,0.69,2019-06-30,9.74,,3932268000.0,215898000,154680000,553000,,,None,54819000,4004000,,None,,,,,152049000,154127000,-50815000,None,0.977,,10403000,205495000,,,,,None,,,,,1.086,7.58,,,,,,,,0.702,,,2025-10-30,quarterly,0.71,USD,pre-market,None,,0.0501,0.104,0.044,3.749,6518000,,,,31.6,29.41,2.8986,,,,,,,220746000,,10.7,,33.01,26.43
2025-12-28,VICI,2.63,3969078000.0,10.7,,0.714,25.89,,,,,,,,,,,,,,,None,4092000,4092000,,,,,,None,930000,,1.748,0.0625,,,,0.014,0.02,207033000,207963000,0.69,2019-03-31,9.74,,3932268000.0,209910000,153447000,521000,,,None,53586000,48419000,,None,,,,,150849000,152926000,-48419000,None,0.977,,8044000,201866000,,,,,None,,,,,1.086,7.58,,,,,,,,0.702,,,2025-10-30,quarterly,0.71,USD,pre-market,None,,0.0501,0.104,0.044,3.749,6225000,,,,31.6,29.41,2.8986,,,,,,,214002000,,10.7,,33.01,26.43
2025-12-28,VICI,2.63,3969078000.0,10.7,,0.714,25.89,,,,,,,,,,,,,,,None,24751000,24751000,,,,,,None,929000,,1.748,0.0625,,,,0.014,0.02,199485000,200414000,0.69,2018-12-31,9.74,,3932268000.0,201288000,145188000,557000,,,None,54297000,None,,None,,,,,142541000,144630000,None,None,0.977,,5606000,195682000,,,,,None,,,,,1.086,7.58,,,,,,,,0.702,,,2025-10-30,quarterly,0.71,USD,pre-market,0,,0.0501,0.104,0.044,3.749,4283000,,,,31.6,29.41,2.8986,,,,,,,226039000,,10.7,,33.01,26.43
2025-12-28,VICI,2.63,3969078000.0,10.7,,0.714,25.89,,,,,,,,,,,,,,,None,29646000,29646000,,,,,,None,929000,,1.748,0.0625,,,,0.014,0.02,186127000,187056000,0.69,2018-09-30,9.74,,3932268000.0,203041000,132076000,52000,,,None,54051000,None,,None,,,,,129912000,132024000,None,None,0.977,,18941000,184100000,,,,,None,,,,,1.086,7.58,,,,,,,,0.702,,,2025-10-30,quarterly,0.71,USD,pre-market,0,,0.0501,0.104,0.044,3.749,5678000,,,,31.6,29.41,2.8986,,,,,,,232687000,,10.7,,33.01,26.43
2025-12-28,VICI,2.63,3969078000.0,10.7,,0.714,25.89,,,,,,,,,,,,,,,None,23445000,23445000,,,,,,None,922000,,1.748,0.0625,,,,0.014,0.02,193247000,194169000,0.69,2018-06-30,9.74,,3932268000.0,197530000,141807000,448000,,,None,51440000,None,,None,,,,,139044000,141359000,None,None,0.977,,8082000,189448000,,,,,None,,,,,1.086,7.58,,,,,,,,0.702,,,2025-10-30,quarterly,0.71,USD,pre-market,0,,0.0501,0.104,0.044,3.749,7160000,,,,31.6,29.41,2.8986,,,,,,,220975000,,10.7,,33.01,26.43
2025-12-28,VICI,2.63,3969078000.0,10.7,,0.714,25.89,,,,,,,,,,,,,,,None,21338000,21338000,,,,,,None,906000,,1.748,0.0625,,,,0.014,0.02,167362000,168268000,0.69,2018-03-31,9.74,,3932268000.0,196938000,114487000,384000,,,None,52875000,None,,None,,,,,112122000,114103000,None,None,0.977,,8214000,188724000,,,,,-23040000,,,,,1.086,7.58,,,,,,,,0.702,,,2025-10-30,quarterly,0.71,USD,pre-market,0,,0.0501,0.104,0.044,3.749,7308000,,,,31.6,29.41,2.8986,,,,,,,218276000,,10.7,,33.01,26.43
2025-12-28,VICI,2.63,3969078000.0,10.7,,0.714,25.89,,,,,,,,,,,,,,,None,23684000,23684000,,,,,,None,751000,,1.748,0.0625,,,,0.014,0.02,105990000,106741000,0.69,2017-12-31,9.74,,3932268000.0,163925000,42636000,-1901000,,,None,63354000,None,,None,,,,,42662000,44537000,None,None,0.977,,19729000,144196000,,,,,None,,,,,1.086,7.58,,,,,,,,0.702,,,2025-10-30,quarterly,0.71,USD,pre-market,0,,0.0501,0.104,0.044,3.749,9939000,,,,31.6,29.41,2.8986,,,,,,,187609000,,10.7,,33.01,26.43
2025-12-28,VICI,2.63,3969078000.0,10.7,,0.714,25.89,,,,,,,,,,,,,,,None,3008000,3008000,,,,,,None,801000,,1.748,0.0625,,,,0.014,0.02,0,801000,0.69,2017-09-30,9.74,,3932268000.0,1094000,42636000,0,,,None,63354000,None,,None,,,,,0,44537000,None,None,0.977,,1094000,801000,,,,,None,,,,,1.086,7.58,,,,,,,,0.702,,,2025-10-30,quarterly,0.71,USD,pre-market,0,,0.0501,0.104,0.044,3.749,293000,,,,31.6,29.41,2.8986,,,,,,,4102000,,10.7,,33.01,26.43
2025-12-28,VICI,2.63,3969078000.0,10.7,,0.714,25.89,,,,,,,,,,,,,,,None,3798000,3798000,,,,,,None,796000,,1.748,0.0625,,,,0.014,0.02,0,796000,0.69,2017-06-30,9.74,,3932268000.0,1294000,-85272000,0,,,None,126708000,None,,None,,,,,0,-89074000,None,None,0.977,,1294000,796000,,,,,None,,,,,1.086,7.58,,,,,,,,0.702,,,2025-10-30,quarterly,0.71,USD,pre-market,0,,0.0501,0.104,0.044,3.749,498000,,,,31.6,29.41,2.8986,,,,,,,5092000,,10.7,,33.01,26.43
2025-12-28,VICI,2.63,3969078000.0,10.7,,0.714,25.89,,,,,,,,,,,,,,,None,3278000,3278000,,,,,,None,805000,,1.748,0.0625,,,,0.014,0.02,0,805000,0.69,2017-03-31,9.74,,3932268000.0,1355000,42636000,0,,,None,63354000,None,,None,,,,,0,44537000,None,None,0.977,,550000,805000,,,,,None,,,,,1.086,7.58,,,,,,,,0.702,,,2025-10-30,quarterly,0.71,USD,pre-market,0,,0.0501,0.104,0.044,3.749,550000,,,,31.6,29.41,2.8986,,,,,,,4633000,,10.7,,33.01,26.43
2025-12-28,VICI,2.63,3969078000.0,10.7,,0.714,25.89,,,,,,,,,,,,,,,None,3579000,3579000,,,,,,None,803000,,1.748,0.0625,,,,0.014,0.02,1000,804000,0.69,2016-12-31,9.74,,3932268000.0,1244000,77000,None,,,None,1000,None,,None,,,,,77000,None,None,None,0.977,,1243000,1000,,,,,None,,,,,1.086,7.58,,,,,,,,0.702,,,2025-10-30,quarterly,0.71,USD,pre-market,None,,0.0501,0.104,0.044,3.749,440000,,,,31.6,29.41,2.8986,,,,,,,4823000,,10.7,,33.01,26.43
2025-12-28,VICI,2.63,3969078000.0,10.7,,0.714,25.89,,,,,,,,,,,,,,,None,3047000,3047000,,,,,,None,776000,,1.748,0.0625,,,,0.014,0.02,1000,777000,0.69,2016-09-30,9.74,,3932268000.0,1236000,None,None,,,None,1000,None,,None,,,,,None,None,None,None,0.977,,1235000,1000,,,,,None,,,,,1.086,7.58,,,,,,,,0.702,,,2025-10-30,quarterly,0.71,USD,pre-market,None,,0.0501,0.104,0.044,3.749,459000,,,,31.6,29.41,2.8986,,,,,,,4283000,,10.7,,33.01,26.43
2025-12-28,VICI,2.63,3969078000.0,10.7,,0.714,25.89,,,,,,,,,,,,,,,None,3716000,3716000,,,,,,None,725000,,1.748,0.0625,,,,0.014,0.02,2000,727000,0.69,2016-06-30,9.74,,3932268000.0,1328000,None,None,,,None,None,None,,None,,,,,None,None,None,None,0.977,,1326000,2000,,,,,None,,,,,1.086,7.58,,,,,,,,0.702,,,2025-10-30,quarterly,0.71,None,pre-market,None,,0.0501,0.104,0.044,3.749,601000,,,,31.6,29.41,2.8986,,,,,,,5044000,,10.7,,33.01,26.43
2025-12-28,VICI,2.63,3969078000.0,10.7,,0.714,25.89,,,,,,,,,,,,,,,None,3397000,3397000,,,,,,None,726000,,1.748,0.0625,,,,0.014,0.02,3000,729000,0.69,2016-03-31,9.74,,3932268000.0,1238000,None,None,,,None,None,None,,None,,,,,None,None,None,None,0.977,,1235000,3000,,,,,None,,,,,1.086,7.58,,,,,,,,0.702,,,2025-10-30,quarterly,0.71,None,pre-market,None,,0.0501,0.104,0.044,3.749,509000,,,,31.6,29.41,2.8986,,,,,,,4635000,,10.7,,33.01,26.43
2025-12-28,VICI,2.63,3969078000.0,10.7,,0.714,25.89,,,,,,,,,,,,,,,None,26895000,26895000,,,,,,None,4125000,,1.748,0.0625,,,,0.014,0.02,3557043000,3561168000,0.69,2024-12-31,9.74,,3932268000.0,3822310000,2730946000,9704000,,,None,826097000,16095000,,None,,,,,2678810000,2721242000,-810002000,None,0.977,,277376000,3544934000,,,,,None,,,,,1.086,7.58,,,,,,,,0.702,,,2025-10-30,annual,0.71,USD,pre-market,None,,0.0501,0.104,0.044,3.749,69109000,,,,31.6,29.41,2.8986,,,,,,,3849205000,,10.7,,33.01,26.43
2025-12-28,VICI,2.63,3969078000.0,10.7,,0.714,25.89,,,,,,,,,,,,,,,None,27089000,27089000,,,,,,None,4298000,,1.748,0.0625,,,,0.014,0.02,3366537000,3370835000,0.69,2023-12-31,9.74,,3932268000.0,3584899000,2548481000,-6141000,,,None,818056000,23970000,,None,,,,,2513540000,2554622000,-794086000,None,0.977,,240051000,3344848000,,,,,None,,,,,1.086,7.58,,,,,,,,0.702,,,2025-10-30,annual,0.71,USD,pre-market,0.71,,0.0501,0.104,0.044,3.749,59603000,,,,31.6,29.41,2.8986,,,,,,,3611988000,,10.7,,33.01,26.43
2025-12-28,VICI,2.63,3969078000.0,10.7,,0.714,25.89,,,,,,,,,,,,,,,None,22602000,22602000,,,,,,None,3182000,,1.748,0.0625,,,,0.014,0.02,1679096000,1682278000,0.69,2022-12-31,9.74,,3932268000.0,2578095000,1139143000,2876000,,,None,539953000,9530000,,None,,,,,1117635000,1136267000,-530423000,None,0.977,,945645000,1632450000,,,,,None,,,,,1.086,7.58,,,,,,,,0.702,,,2025-10-30,annual,0.71,USD,pre-market,0.44,,0.0501,0.104,0.044,3.749,48340000,,,,31.6,29.41,2.8986,,,,,,,2600697000,,10.7,,33.01,26.43
2025-12-28,VICI,2.63,3969078000.0,10.7,,0.714,25.89,,,,,,,,,,,,,,,None,20762000,20762000,,,,,,None,3091000,,1.748,0.0625,,,,0.014,0.02,1418435000,1421526000,0.69,2021-12-31,9.74,,3932268000.0,1488806000,1026045000,2887000,,,None,392390000,120000,,None,,,,,1013851000,1023158000,-392270000,None,0.977,,44467000,1444339000,,,,,-15502000,,,,,1.086,7.58,,,,,,,,0.702,,,2025-10-30,annual,0.71,USD,pre-market,0.68,,0.0501,0.104,0.044,3.749,33122000,,,,31.6,29.41,2.8986,,,,,,,1509568000,,10.7,,33.01,26.43
2025-12-28,VICI,2.63,3969078000.0,10.7,,0.714,25.89,,,,,,,,,,,,,,,None,33425000,33425000,,,,,,None,3731000,,1.748,0.0625,,,,0.014,0.02,1205644000,1209375000,0.69,2020-12-31,9.74,,3932268000.0,1192149000,897039000,831000,,,None,308605000,6795000,,None,,,,,891674000,896208000,-301810000,None,0.977,,278909000,913240000,,,,,-39059000,,,,,1.086,7.58,,,,,,,,0.702,,,2025-10-30,annual,0.71,USD,pre-market,0.73,,0.0501,0.104,0.044,3.749,30661000,,,,31.6,29.41,2.8986,,,,,,,1225574000,,10.7,,33.01,26.43
2025-12-28,VICI,2.63,3969078000.0,10.7,,0.714,25.89,,,,,,,,,,,,,,,None,18901000,18901000,,,,,,None,3831000,,1.748,0.0625,,,,0.014,0.02,804370000,808201000,0.69,2019-12-31,9.74,,3932268000.0,875897000,555986000,1705000,,,None,248384000,20014000,,None,,,,,545964000,554281000,-228370000,None,0.977,,33398000,842499000,,,,,-58143000,,,,,1.086,7.58,,,,,,,,0.702,,,2025-10-30,annual,0.71,USD,pre-market,0.62,,0.0501,0.104,0.044,3.749,24569000,,,,31.6,29.41,2.8986,,,,,,,894798000,,10.7,,33.01,26.43
2025-12-28,VICI,2.63,3969078000.0,10.7,,0.714,25.89,,,,,,,,,,,,,,,None,99181000,99181000,,,,,,None,3686000,,1.748,0.0625,,,,0.014,0.02,746221000,749907000,0.69,2018-12-31,9.74,,3932268000.0,798796000,533558000,1441000,,,None,212663000,11307000,,None,,,,,523619000,532117000,-201356000,None,0.977,,40842000,757954000,,,,,-23040000,,,,,1.086,7.58,,,,,,,,0.702,,,2025-10-30,annual,0.71,USD,pre-market,0.59,,0.0501,0.104,0.044,3.749,24429000,,,,31.6,29.41,2.8986,,,,,,,897977000,,10.7,,33.01,26.43
2025-12-28,VICI,2.63,3969078000.0,10.7,,0.714,25.89,,,,,,,,,,,,,,,None,33768000,33768000,,,,,,None,3153000,,1.748,0.0625,,,,0.014,0.02,105990000,109143000,0.69,2017-12-31,9.74,,3932268000.0,167668000,42636000,-1901000,,,None,63354000,63072000,,None,,,,,42662000,44537000,-63072000,None,0.977,,23472000,144196000,,,,,-38488000,,,,,1.086,7.58,,,,,,,,0.702,,,2025-10-30,annual,0.71,USD,pre-market,0.23,,0.0501,0.104,0.044,3.749,11280000,,,,31.6,29.41,2.8986,,,,,,,201436000,,10.7,,33.01,26.43
2025-12-28,VICI,2.63,3969078000.0,10.7,,0.714,25.89,,,,,,,,,,,,,,,None,13739000,13739000,,,,,,None,3030000,,1.748,0.0625,,,,0.014,0.02,7000,3037000,0.69,2016-12-31,9.74,,3932268000.0,5046000,3037000,7000,,,None,7000,None,,None,,,,,3030000,0,-7000,None,0.977,,5039000,7000,,,,,None,,,,,1.086,7.58,,,,,,,,0.702,,,2025-10-30,annual,0.71,USD,pre-market,None,,0.0501,0.104,0.044,3.749,1891000,,,,31.6,29.41,2.8986,,,,,,,18785000,,10.7,,33.01,26.43
2025-12-28,VICI,2.63,3969078000.0,10.7,,0.714,25.89,,,,,,,,,,,,,,,None,13417000,13417000,,,,,,None,2882000,,1.748,0.0625,,,,0.014,0.02,18000,2900000,0.69,2015-12-31,9.74,,3932268000.0,4660000,42636000,-3000,,,None,18000,None,,None,,,,,3000,3000,None,None,0.977,,4642000,18000,,,,,None,,,,,1.086,7.58,,,,,,,,0.702,,,2025-10-30,annual,0.71,USD,pre-market,None,,0.0501,0.104,0.044,3.749,1686000,,,,31.6,29.41,2.8986,,,,,,,18077000,,10.7,,33.01,26.43
2025-12-28,VICI,2.63,3969078000.0,10.7,,0.714,25.89,,,,,,,,,,,,,,,None,14067000,14067000,,,,,,None,2904000,,1.748,0.0625,,,,0.014,0.02,39000,2943000,0.69,2014-12-31,9.74,,3932268000.0,4841000,42636000,-4000,,,None,39000,None,,None,,,,,4000,4000,None,None,0.977,,4802000,39000,,,,,None,,,,,1.086,7.58,,,,,,,,0.702,,,2025-10-30,annual,0.71,USD,pre-market,None,,0.0501,0.104,0.044,3.749,1808000,,,,31.6,29.41,2.8986,,,,,,,18908000,,10.7,,33.01,26.43
