symbol,frequency,fiscaldateending,report_date,reporttime,reportedcurrency,reported_eps,estimated_eps,earnings_surprise,surprise_pct,accumulateddepreciationamortizationppe,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,ebit,ebitda,goodwill,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profitloss,propertyplantequipment,researchanddevelopment,retainedearnings,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,stockbasedcompensation,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,treasurystock
CFG,quarterly,2012-06-30,2012-08-29,,USD,,,,,,0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,,0,0,195000000,,,,0,,,,,,,,333000000,0,,,,0,0,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,0,,
CFG,quarterly,2012-09-30,2012-11-29,,USD,,,,,,0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,,0,0,123000000,,,,0,,,,,,,,209000000,0,,,,0,0,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,0,,
CFG,quarterly,2012-12-31,2013-03-01,,USD,,,,,,69000000,,3189000000.0,3189000000.0,-4532000000.0,1198000000.0,,,,,,,6000000.0,559998000.0,,1032000000.0,1032000000.0,95148000000.0,,,3419000000.0,,,-398000000.0,51000000.0,55000000.0,55000000.0,,164000000.0,-234000000.0,11311000000.0,1058000000,164000000,63000000,768000000.0,768000000.0,,619000000,,738000000.0,,,694000000.0,,,101000000,0,,,343000000.0,894000000,398000000,,95148000000.0,,,,,,,,,,,,,,,,643000000.0,0.0,5846000000.0,645000000,4796000000.0,4102000000.0,18356000000.0,29000000.0,127053000000.0,24964000000.0,99250000000.0,102924000000.0,102089000000.0,3674000000.0,1058000000,24129000000.0,
CFG,quarterly,2013-03-31,2013-05-30,,USD,,,,,,74000000,,3389000000.0,3389000000.0,-944000000.0,548000000.0,,,,,,,,559998000.0,,216000000.0,216000000.0,,,,,,,103000000.0,103000000.0,40000000.0,40000000.0,,282000000.0,385000000.0,11311000000.0,1103000000,282000000,99000000,800000000.0,800000000.0,,126000000,,,,,,,,183000000,0,,,722000000.0,821000000,282000000,,,,,,,,,,,,,,,,,,,0.0,5989000000.0,460000000,703000000.0,,,10000000.0,126044000000.0,3389000000.0,,703000000.0,12746000000.0,703000000.0,1319000000,24207000000.0,
CFG,quarterly,2013-06-30,2013-08-29,,USD,,,,,,83000000,,4486000000.0,4486000000.0,-3962000000.0,4386000000.0,,,,,,,,559998000.0,,229000000.0,229000000.0,,,,,,,102000000.0,102000000.0,388000000.0,388000000.0,,-4178000000.0,-4076000000.0,6876000000.0,1074000000,-4178000000,-273000000,841000000.0,841000000.0,,117000000,,,,,,,,-3905000000,0,,,673000000.0,5252000000,-4178000000,,,,,,,,,,,,,,,,,,,0.0,1696000000.0,447000000,734000000.0,,,5000000.0,117833000000.0,4486000000.0,524000000.0,98223000000.0,113347000000.0,97699000000.0,1303000000,19610000000.0,
CFG,quarterly,2013-09-30,2013-11-29,,USD,,,,,,90000000,,2582000000.0,2582000000.0,2571000000.0,-4716000000.0,,,,,,,,559998000.0,,248000000.0,248000000.0,,,,,,,99000000.0,99000000.0,383000000.0,383000000.0,,220000000.0,319000000.0,6876000000.0,1008000000,220000000,76000000,871000000.0,871000000.0,,103000000,,,,,,,,144000000,0,,,241000000.0,788000000,220000000,,,,,,,,,,,,,,,,,,,0.0,1457000000.0,421000000,1066000000.0,,,170000000.0,120074000000.0,2582000000.0,,1066000000.0,117492000000.0,1066000000.0,1256000000,19413000000.0,
CFG,quarterly,2013-12-31,2014-03-01,,USD,,,,,,121000000,,2990000000.0,2990000000.0,1833000000.0,-2671000000.0,,,448000000.0,,,,6000000.0,559998000.0,,229000000.0,229000000.0,86903000000.0,,,4226000000.0,,,100000000.0,100000000.0,374000000.0,374000000.0,,208000000.0,308000000.0,6876000000.0,1026000000,208000000,56000000,7061000000.0,7061000000.0,,97000000,,1349000000.0,,,1405000000.0,,,152000000,0,,,1013000000.0,818000000,208000000,70230000000.0,86903000000.0,,,,,,,,,,,,,,,,592000000.0,0.0,1235000000.0,409000000,8447000000.0,7042000000.0,15995000000.0,96000000.0,122154000000.0,23211000000.0,93945000000.0,102958000000.0,98943000000.0,9013000000.0,1255000000,19196000000.0,
CFG,quarterly,2014-03-31,2014-05-30,,USD,,,,,,47000000,,3151000000.0,3151000000.0,4431000000.0,-5036000000.0,,,,,,,,559998000.0,,206000000.0,206000000.0,,,,3738000000.0,,,96000000.0,96000000.0,25000000.0,25000000.0,,235000000.0,331000000.0,6876000000.0,1045000000,235000000,69000000,,,,85000000,,,,,,,,166000000,0,,,700000000.0,810000000,235000000,69337000000.0,87462000000.0,,,,,,,,,,,,,,,,,0.0,1376000000.0,425000000,12433000000.0,11030000000.0,18412000000.0,19000000.0,126892000000.0,25301000000.0,98492000000.0,107450000000.0,101591000000.0,8958000000.0,1251000000,19442000000.0,
CFG,quarterly,2014-06-30,2014-08-29,,USD,,,,,,70000000,,5665000000.0,5665000000.0,2757000000.0,-574000000.0,,,4000000.0,,,,6000000.0,559998000.0,,133000000.0,133000000.0,91656000000.0,,,3740000000.0,,,100000000.0,100000000.0,343000000.0,343000000.0,,476000000.0,576000000.0,6876000000.0,1136000000,476000000,163000000,7051000000.0,7051000000.0,,84000000,,302000000.0,,,1732000000.0,,,313000000,0,,,321000000.0,660000000,476000000,70122000000.0,91656000000.0,,,,,,,,,,,,,,,,560000000.0,0.0,1346000000.0,493000000,16241000000.0,14509000000.0,18493000000.0,72000000.0,130279000000.0,27898000000.0,106165000000.0,110682000000.0,102381000000.0,4517000000.0,1269000000,19597000000.0,
CFG,quarterly,2014-09-30,2014-10-27,pre-market,USD,0.36,0.35,0.01,2.8571,,47000000,,3181000000.0,3181000000.0,-856000000.0,-1797000000.0,,,0.0,,,,6000000.0,560243747.0,,170000000.0,170000000.0,2087000000.0,,,5942000000.0,,,117000000.0,117000000.0,383000000.0,383000000.0,,274000000.0,391000000.0,6876000000.0,1084000000,274000000,85000000,7050000000.0,7050000000.0,,93000000,,250000000.0,,,2700000000.0,,95589000000.0,189000000,189000000,,,186000000.0,810000000,274000000,72174000000.0,13000000.0,,6639000000.0,,,,,,,,,,,0.0,,,541000000.0,0.0,1152000000.0,432000000,9402000000.0,6702000000.0,18666000000.0,10000000.0,131341000000.0,99963000000.0,8802000000.0,111958000000.0,31378000000.0,2416000000.0,1254000000,19383000000.0,0.0
