date,symbol,eps,revenue_ttm,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,peg_ratio,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,treasurystock,week_52_high,week_52_low
2005-03-31,INSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,,,-1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-05-10,,-1.3,,pre-market,,,,,,,,,,,,,-8.3333,,,,,,,,,,,
2005-06-30,INSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-08-08,,-1.9,,pre-market,,,,,,,,,,,,,5.0,,,,,,,,,,,
2005-09-30,INSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8,,,-2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-11-03,,-2.9,,pre-market,,,,,,,,,,,,,-38.0952,,,,,,,,,,,
2005-12-31,INSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6,,,-2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-03-02,,-2.7,,pre-market,,,,,,,,,,,,,-28.5714,,,,,,,,,,,
2006-03-31,INSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4,,,-1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-05-08,,-1.7,,pre-market,,,,,,,,,,,,,-30.7692,,,,,,,,,,,
2006-06-30,INSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,-1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-08,,-0.9,,pre-market,,,,,,,,,,,,,43.75,,,,,,,,,,,
2006-09-30,INSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15,,,-1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-11-03,,-1.2,,pre-market,,,,,,,,,,,,,-14.2857,,,,,,,,,,,
2006-12-31,INSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.85,,,-1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-03-15,,-2.1,,pre-market,,,,,,,,,,,,,-68.0,,,,,,,,,,,
2007-03-31,INSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.25,,,-0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-05-10,,-1.0,,pre-market,,,,,,,,,,,,,-33.3333,,,,,,,,,,,
2007-06-30,INSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-08-02,,-0.2,,pre-market,,,,,,,,,,,,,60.0,,,,,,,,,,,
2007-09-30,INSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-11-08,,-0.3,,pre-market,,,,,,,,,,,,,25.0,,,,,,,,,,,
2007-12-31,INSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-03-04,,-0.3,,pre-market,,,,,,,,,,,,,0.0,,,,,,,,,,,
2008-03-31,INSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-05-08,,-0.3997,,pre-market,,,,,,,,,,,,,0.0,,,,,,,,,,,
2008-06-30,INSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-08-08,,-0.3826,,pre-market,,,,,,,,,,,,,0.0,,,,,,,,,,,
2008-09-30,INSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-10-30,,-0.1768,,pre-market,,,,,,,,,,,,,0.0,,,,,,,,,,,
2008-12-31,INSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-03-11,,-0.3241,,pre-market,,,,,,,,,,,,,0.0,,,,,,,,,,,
2009-03-31,INSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-05-13,,9.6004,,pre-market,,,,,,,,,,,,,0.0,,,,,,,,,,,
2009-06-30,INSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-08-13,,-0.1269,,pre-market,,,,,,,,,,,,,0.0,,,,,,,,,,,
2009-09-30,INSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-11-06,,-0.0116,,pre-market,,,,,,,,,,,,,0.0,,,,,,,,,,,
2009-12-31,INSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-03-15,,0.1771,,pre-market,,,,,,,,,,,,,0.0,,,,,,,,,,,
2010-03-31,INSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-05-06,,0.009,,pre-market,,,,,,,,,,,,,0.0,,,,,,,,,,,
2010-06-30,INSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-08-04,,-0.029,,pre-market,,,,,,,,,,,,,0.0,,,,,,,,,,,
2010-09-30,INSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-11-03,,-0.0253,,pre-market,,,,,,,,,,,,,0.0,,,,,,,,,,,
2010-12-31,INSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.32,,,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-03-10,,-0.42,,pre-market,,,,,,,,,,,,,-320.0,,,,,,,,,,,
2011-03-31,INSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.53,,,-0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-05-11,,-0.85,,pre-market,,,,,,,,,,,,,-165.625,,,,,,,,,,,
2011-06-30,INSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07,,,-0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-08-08,,-0.4,,pre-market,,,,,,,,,,,,,-21.2121,,,,,,,,,,,
2011-09-30,INSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06,,,-0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-11-08,,-0.34,,pre-market,,,,,,,,,,,,,-21.4286,,,,,,,,,,,
2011-12-31,INSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,,,-0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-03-13,,-0.3,,pre-market,,,,,,,,,,,,,21.0526,,,,,,,,,,,
2012-03-31,INSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,-0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-05-08,,-0.28,,pre-market,,,,,,,,,,,,,26.3158,,,,,,,,,,,
2012-06-30,INSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06,,,-0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-08-07,,-0.39,,pre-market,,,,,,,,,,,,,-18.1818,,,,,,,,,,,
2012-09-30,INSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,-0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-11-07,,-0.38,,pre-market,,,,,,,,,,,,,9.5238,,,,,,,,,,,
2012-12-31,INSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17,,,-0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-03-18,,-0.49,,pre-market,,,,,,,,,,,,,-53.125,,,,,,,,,,,
2013-03-31,INSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,-0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-07,,-0.43,,pre-market,,,,,,,,,,,,,6.5217,,,,,,,,,,,
2013-06-30,INSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,-0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-08-06,,-0.28,,pre-market,,,,,,,,,,,,,12.5,,,,,,,,,,,
2013-09-30,INSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05,,,-0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-11-05,,-0.46,,pre-market,,,,,,,,,,,,,-12.1951,,,,,,,,,,,
2013-12-31,INSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,-0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-03-06,,-0.41,,pre-market,,,,,,,,,,,,,8.8889,,,,,,,,,,,
2014-03-31,INSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,-0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-05-08,,-0.36,,pre-market,,,,,,,,,,,,,12.1951,,,,,,,,,,,
2014-06-30,INSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.13,,,-0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-08-06,,-0.59,,pre-market,,,,,,,,,,,,,-28.2609,,,,,,,,,,,
2014-09-30,INSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08,,,-0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-11-06,,-0.54,,pre-market,,,,,,,,,,,,,-17.3913,,,,,,,,,,,
2014-12-31,INSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,-0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-02-27,,-0.36,,pre-market,,,,,,,,,,,,,35.7143,,,,,,,,,,,
2015-03-31,INSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05,,,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-05-07,,-0.55,,pre-market,,,,,,,,,,,,,-10.0,,,,,,,,,,,
2015-06-30,INSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,-0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-08-06,,-0.47,,pre-market,,,,,,,,,,,,,2.0833,,,,,,,,,,,
2015-09-30,INSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03,,,-0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-11-06,,-0.5,,pre-market,,,,,,,,,,,,,-6.383,,,,,,,,,,,
2015-12-31,INSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,,,-0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-02-25,,-0.51,,pre-market,,,,,,,,,,,,,-4.0816,,,,,,,,,,,
2016-03-31,INSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,-0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-05,,-0.54,,pre-market,,,,,,,,,,,,,3.5714,,,,,,,,,,,
2016-06-30,INSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03,,,-0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-08-04,,-0.59,,pre-market,,,,,,,,,,,,,-5.3571,,,,,,,,,,,
2016-09-30,INSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,,,-0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-11-03,,-0.61,,pre-market,,,,,,,,,,,,,-3.3898,,,,,,,,,,,
2016-12-31,INSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.21,,,-0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-02-23,,-1.1,,pre-market,,,,,,,,,,,,,-23.5955,,,,,,,,,,,
2017-03-31,INSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-03,,-0.6,,pre-market,,,,,,,,,,,,,0.0,,,,,,,,,,,
2017-06-30,INSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09,,,-0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-08-03,,-0.72,,pre-market,,,,,,,,,,,,,-14.2857,,,,,,,,,,,
2017-09-30,INSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,-0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-02,,-0.69,,pre-market,,,,,,,,,,,,,0.0,,,,,,,,,,,
2017-12-31,INSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.21,,,-0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-23,,-0.85,,pre-market,,,,,,,,,,,,,-32.8125,,,,,,,,,,,
2018-03-31,INSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,,,-0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-05-02,,-0.89,,pre-market,,,,,,,,,,,,,9.1837,,,,,,,,,,,
2018-06-30,INSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,,,-1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-02,,-1.0,,pre-market,,,,,,,,,,,,,7.4074,,,,,,,,,,,
2018-09-30,INSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08,,,-1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-10-30,,-1.14,,pre-market,,,,,,,,,,,,,-7.5472,,,,,,,,,,,
2018-12-31,INSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14,,,-1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-22,,-1.19,,pre-market,,,,,,,,,,,,,-13.3333,,,,,,,,,,,
2019-03-31,INSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,-0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-05-07,,-0.96,,pre-market,,,,,,,,,,,,,-1.0526,,,,,,,,,,,
2019-06-30,INSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,-0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-08-01,,-0.81,,pre-market,,,,,,,,,,,,,5.814,,,,,,,,,,,
2019-09-30,INSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,-0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-10-30,,-0.68,,pre-market,,,,,,,,,,,,,-1.4925,,,,,,,,,,,
