date,symbol,eps,revenue_ttm,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,treasurystock,week_52_high,week_52_low
2023-12-31,RDW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.13,,,-0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-03-14,,-0.25,,post-market,,,,,,,,,,,,,-108.3333,,,,,,,,,,,
2024-03-31,RDW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06,,,-0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-05-08,,-0.17,,post-market,,,,,,,,,,,,,-54.5455,,,,,,,,,,,
2024-06-30,RDW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.31,,,-0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-08-07,,-0.42,,post-market,,,,,,,,,,,,,-281.8182,,,,,,,,,,,
2024-09-30,RDW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.23,,,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-06,,-0.37,,pre-market,,,,,,,,,,,,,-164.2857,,,,,,,,,,,
2024-12-31,RDW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2,,,-0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-10,,-1.38,,pre-market,,,,,,,,,,,,,-666.6667,,,,,,,,,,,
2025-03-31,RDW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2625,,,-0.3525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-22,,-0.09,,pre-market,,,,,,,,,,,,,74.4681,,,,,,,,,,,
2025-06-30,RDW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2829,,,-0.1271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-07,,-1.41,,pre-market,,,,,,,,,,,,,-1009.3627,,,,,,,,,,,
2025-09-30,RDW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17,,,-0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-05,,-0.29,,pre-market,,,,,,,,,,,,,-141.6667,,,,,,,,,,,
2025-12-28,RDW,-3.11,296147000.0,,2.492,5.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.17,,,-0.12,,,9010000.0,,,,,,,,,,,,,,,,,,,-0.398,,,,,,,,,,,,,1.272,3.987,,,,,,,,-0.703,,,2025-11-05,,-0.29,,pre-market,,,-0.104,-0.399,0.507,3.165,,,,,10.72,6.81,-141.6667,,,,,,,,,,26.66,4.87
2025-12-28,RDW,-3.11,296147000.0,,2.492,5.98,,,,,,,,,,,,,,,None,86622000,86622000,,,,,,None,12121000,,,,,0.0,-0.17,-28008000,-15887000,-0.12,2025-09-30,,9010000.0,16810000,-34290000,6862000,,,None,6282000,6282000,,None,,,,,-41152000,-41152000,-6282000,None,-0.398,,58662000,-41852000,,,,,None,,,,,1.272,3.987,,,,,,,,-0.703,,,2025-11-05,quarterly,-0.29,USD,pre-market,7693000,,-0.104,-0.399,0.507,3.165,50285000,,,,10.72,6.81,-141.6667,,,,,,,103432000,,,26.66,4.87
2025-12-28,RDW,-3.11,296147000.0,,2.492,5.98,,,,,,,,,,,,,,,None,80824000,80824000,,,,,,None,5060000,,,,,0.0,-0.17,-75248000,-70188000,-0.12,2025-06-30,,9010000.0,-19064000,-129583000,-32604000,,,None,23755000,23755000,,None,,,,,-96979000,-96979000,-23755000,None,-0.398,,72827000,-91891000,,,,,None,,,,,1.272,3.987,,,,,,,,-0.703,,,2025-11-05,quarterly,-0.29,USD,pre-market,1720000,,-0.104,-0.399,0.507,3.165,707636,,,,10.72,6.81,-141.6667,,,,,,,61760000,,,26.66,4.87
2025-12-28,RDW,-3.11,296147000.0,,2.492,5.98,,,,,,,,,,,,,,,None,52354000,52354000,,,,,,None,3046000,,,,,0.0,-0.17,-10518000,-7472000,-0.12,2025-03-31,,9010000.0,9041000,-3130000,-182000,,,None,3594000,3594000,,None,,,,,-2948000,-2948000,-3594000,None,-0.398,,23358000,-14317000,,,,,None,,,,,1.272,3.987,,,,,,,,-0.703,,,2025-11-05,quarterly,-0.29,USD,pre-market,813000,,-0.104,-0.399,0.507,3.165,18746000,,,,10.72,6.81,-141.6667,,,,,,,61395000,,,26.66,4.87
2025-12-28,RDW,-3.11,296147000.0,,2.492,5.98,,,,,,,,,,,,,,,None,64937000,64937000,,,,,,None,3154000,,,,,0.0,-0.17,-15275000,-12121000,-0.12,2024-12-31,,9010000.0,4623000,-68841000,-1672000,,,None,3946000,3946000,,None,,,,,-67169000,-67169000,-3946000,None,-0.398,,23604000,-18981000,,,,,None,,,,,1.272,3.987,,,,,,,,-0.703,,,2025-11-05,quarterly,-0.29,USD,pre-market,1447000,,-0.104,-0.399,0.507,3.165,16475000,,,,10.72,6.81,-141.6667,,,,,,,69560000,,,26.66,4.87
2025-12-28,RDW,-3.11,296147000.0,,2.492,5.98,,,,,,,,,,,,,,,None,56615000,56615000,,,,,,None,2860000,,,,,0.0,-0.17,-7391000,-4531000,-0.12,2024-09-30,,9010000.0,12023000,-21431000,-472000,,,None,3610000,3610000,,None,,,,,-20959000,-20959000,-3610000,None,-0.398,,24535000,-12512000,,,,,None,,,,,1.272,3.987,,,,,,,,-0.703,,,2025-11-05,quarterly,-0.29,USD,pre-market,1893000,,-0.104,-0.399,0.507,3.165,17521000,,,,10.72,6.81,-141.6667,,,,,,,68638000,,,26.66,4.87
2025-12-28,RDW,-3.11,296147000.0,,2.492,5.98,,,,,,,,,,,,,,,None,65127000,65127000,,,,,,None,2925000,,,,,0.0,-0.17,-15063000,-12138000,-0.12,2024-06-30,,9010000.0,12984000,-18072000,15000,,,None,3009000,None,,None,,,,,-18092000,-18087000,-3009000,None,-0.398,,20114000,-7130000,,,,,None,,,,,1.272,3.987,,,,,,,,-0.703,,,2025-11-05,quarterly,-0.29,USD,pre-market,1748000,,-0.104,-0.399,0.507,3.165,18088000,,,,10.72,6.81,-141.6667,,,,,,,78111000,,,26.66,4.87
2025-12-28,RDW,-3.11,296147000.0,,2.492,5.98,,,,,,,,,,,,,,,None,72967000,72967000,,,,,,None,2753000,,,,,0.0,-0.17,-3577000,-824000,-0.12,2024-03-31,,9010000.0,14825000,-7987000,109000,,,None,2918000,None,,None,,,,,-8095000,-8096000,-2918000,None,-0.398,,18402000,-3577000,,,,,None,,,,,1.272,3.987,,,,,,,,-0.703,,,2025-11-05,quarterly,-0.29,USD,pre-market,1040000,,-0.104,-0.399,0.507,3.165,17362000,,,,10.72,6.81,-141.6667,,,,,,,87792000,,,26.66,4.87
2025-12-28,RDW,-3.11,296147000.0,,2.492,5.98,,,,,,,,,,,,,,,None,52754000,52754000,,,,,,None,2753000,,,,,0.0,-0.17,-5571000,-2818000,-0.12,2023-12-31,,9010000.0,10731000,-8333000,-117000,,,None,2762000,None,,None,,,,,-8288000,-8216000,-2762000,None,-0.398,,17557000,-6826000,,,,,None,,,,,1.272,3.987,,,,,,,,-0.703,,,2025-11-05,quarterly,-0.29,USD,pre-market,989000,,-0.104,-0.399,0.507,3.165,15369000,,,,10.72,6.81,-141.6667,,,,,,,63485000,,,26.66,4.87
2025-12-28,RDW,-3.11,296147000.0,,2.492,5.98,,,,,,,,,,,,,,,None,45495000,45495000,,,,,,None,2887000,,,,,0.0,-0.17,-2717000,170000,-0.12,2023-09-30,,9010000.0,17117000,-6578000,-253000,,,None,2629000,2629000,,None,,,,,-6253000,-6325000,-2629000,None,-0.398,,19834000,-2717000,,,,,None,,,,,1.272,3.987,,,,,,,,-0.703,,,2025-11-05,quarterly,-0.29,USD,pre-market,1532000,,-0.104,-0.399,0.507,3.165,18302000,,,,10.72,6.81,-141.6667,,,,,,,62612000,,,26.66,4.87
2025-12-28,RDW,-3.11,296147000.0,,2.492,5.98,,,,,,,,,,,,,,,None,44194000,44194000,,,,,,None,2618000,,,,,0.0,-0.17,-3852000,-1234000,-0.12,2023-06-30,,9010000.0,15904000,-5550000,-85000,,,None,2664000,2664000,,None,,,,,-5464000,-5465000,-2664000,None,-0.398,,19760000,-3856000,,,,,970000,,,,,1.272,3.987,,,,,,,,-0.703,,,2025-11-05,quarterly,-0.29,USD,pre-market,2069999,,-0.104,-0.399,0.507,3.165,17686000,,,,10.72,6.81,-141.6667,,,,,,,60098000,,,26.66,4.87
2025-12-28,RDW,-3.11,296147000.0,,2.492,5.98,,,,,,,,,,,,,,,None,43388000,43388000,,,,,,None,2466000,,,,,0.0,-0.17,-2209000,257000,-0.12,2023-03-31,,9010000.0,14217000,-7289000,-31000,,,None,2644000,2644000,,None,,,,,-7258000,-7258000,-2644000,None,-0.398,,16435000,-2218000,,,,,None,,,,,1.272,3.987,,,,,,,,-0.703,,,2025-11-05,quarterly,-0.29,USD,pre-market,388000,,-0.104,-0.399,0.507,3.165,16038000,,,,10.72,6.81,-141.6667,,,,,,,57605000,,,26.66,4.87
2025-12-28,RDW,-3.11,296147000.0,,2.492,5.98,,,,,,,,,,,,,,,None,45112000,45112000,,,,,,None,2452000,,,,,0.0,-0.17,-8300000,-5848000,-0.12,2022-12-31,,9010000.0,8593000,-24853001,1022999,,,None,2696000,2696000,,None,,,,,-25873000,-25876000,-2696000,None,-0.398,,34378000,-25785000,,,,,None,,,,,1.272,3.987,,,,,,,,-0.703,,,2025-11-05,quarterly,-0.29,USD,pre-market,376000,,-0.104,-0.399,0.507,3.165,15211000,,,,10.72,6.81,-141.6667,,,,,,,53705000,,,26.66,4.87
2025-12-28,RDW,-3.11,296147000.0,,2.492,5.98,,,,,,,,,,,,,,,None,29300000,29300000,,,,,,None,1776000,,,,,0.0,-0.17,-8496000,-6720000,-0.12,2022-09-30,,9010000.0,7949000,-12558000,-2135000,,,None,2401000,2401000,,None,,,,,-10423000,-10423000,-2401000,None,-0.398,,18264000,-10315000,,,,,None,,,,,1.272,3.987,,,,,,,,-0.703,,,2025-11-05,quarterly,-0.29,USD,pre-market,1133000,,-0.104,-0.399,0.507,3.165,15312000,,,,10.72,6.81,-141.6667,,,,,,,37249000,,,26.66,4.87
2025-12-28,RDW,-3.11,296147000.0,,2.492,5.98,,,,,,,,,,,,,,,None,29746000,29746000,,,,,,None,3402000,,,,,0.0,-0.17,-12288000,-8886000,-0.12,2022-06-30,,9010000.0,6982000,-78953000,-1925000,,,None,1670000,1670000,,None,,,,,-77028000,-77028000,-1670000,None,-0.398,,99780000,-92798000,,,,,None,,,,,1.272,3.987,,,,,,,,-0.703,,,2025-11-05,quarterly,-0.29,USD,pre-market,1708000,,-0.104,-0.399,0.507,3.165,17562000,,,,10.72,6.81,-141.6667,,,,,,,36728000,,,26.66,4.87
2025-12-28,RDW,-3.11,296147000.0,,2.492,5.98,,,,,,,,,,,,,,,None,27696000,27696000,,,,,,None,3658000,,,,,0.0,-0.17,-18730000,-15072000,-0.12,2022-03-31,,9010000.0,5171000,-20182000,-2889000,,,None,1452000,1452000,,None,,,,,-17293000,-17293000,-1452000,None,-0.398,,22721000,-17550000,,,,,None,,,,,1.272,3.987,,,,,,,,-0.703,,,2025-11-05,quarterly,-0.29,USD,pre-market,1724000,,-0.104,-0.399,0.507,3.165,9426000,,,,10.72,6.81,-141.6667,,,,,,,32867000,,,26.66,4.87
2025-12-28,RDW,-3.11,296147000.0,,2.492,5.98,,,,,,,,,,,,,,,None,33806000,33806000,,,,,,None,None,,,,,0.0,-0.17,-12917000,-12407000,-0.12,2021-12-31,,9010000.0,7269000,-17008000,-3298000,,,None,1525000,1525000,,None,,,,,-13710000,-13710000,-1525000,None,-0.398,,55836000,-14761000,,,,,None,,,,,1.272,3.987,,,,,,,,-0.703,,,2025-11-05,quarterly,-0.29,USD,pre-market,1190000,,-0.104,-0.399,0.507,3.165,20840000,,,,10.72,6.81,-141.6667,,,,,,,41075000,,,26.66,4.87
2025-12-28,RDW,-3.11,296147000.0,,2.492,5.98,,,,,,,,,,,,,,,None,26786000,26786000,,,,,,None,None,,,,,0.0,-0.17,-27352000,-28094000,-0.12,2021-09-30,,9010000.0,5894000,-29834000,-5582000,,,None,1740000,1740000,,None,,,,,-24252000,-24252000,-1740000,None,-0.398,,62490000,-29810000,,,,,None,,,,,1.272,3.987,,,,,,,,-0.703,,,2025-11-05,quarterly,-0.29,USD,pre-market,1371000,,-0.104,-0.399,0.507,3.165,34333000,,,,10.72,6.81,-141.6667,,,,,,,32680000,,,26.66,4.87
2025-12-28,RDW,-3.11,296147000.0,,2.492,5.98,,,,,,,,,,,,,,,None,23534000,23534000,,,,,,None,2618000,,,,,0.0,-0.17,-4487000,-1869000,-0.12,2021-06-30,,9010000.0,8614000,-17263000,-1362000,,,None,1770000,18190,,None,,,,,-15901000,-15901000,-1770000,None,-0.398,,24217000,-15603000,,,,,None,,,,,1.272,3.987,,,,,,,,-0.703,,,2025-11-05,quarterly,-0.29,USD,pre-market,958000,,-0.104,-0.399,0.507,3.165,707636,,,,10.72,6.81,-141.6667,,,,,,,32148000,,,26.66,4.87
2025-12-28,RDW,-3.11,296147000.0,,2.492,5.98,,,,,,,,,,,,,,,None,24221000,24221000,,,,,,None,2271000,,,,,0.0,-0.17,-4775000,-2504000,-0.12,2021-03-31,,9010000.0,7477000,-8700000,-1026000,,,None,1421000,28460,,None,,,,,-7674000,-7674000,-1421000,None,-0.398,,14669000,-7192000,,,,,None,,,,,1.272,3.987,,,,,,,,-0.703,,,2025-11-05,quarterly,-0.29,USD,pre-market,996000,,-0.104,-0.399,0.507,3.165,213970,,,,10.72,6.81,-141.6667,,,,,,,31698000,,,26.66,4.87
2025-12-28,RDW,-3.11,296147000.0,,2.492,5.98,,,,,,,,,,,,,,,None,21619542,21619542,,,,,,None,1743453,,,,,0.0,-0.17,-2019362,-275909,-0.12,2020-12-31,,9010000.0,5217181,-10475362,-2102636,,,None,82000,10750,,None,,,,,-8372726,None,None,None,-0.398,,14609726,-9392544,,,,,None,,,,,1.272,3.987,,,,,,,,-0.703,,,2025-11-05,quarterly,-0.29,USD,pre-market,887545,,-0.104,-0.399,0.507,3.165,6188635,,,,10.72,6.81,-141.6667,,,,,,,26836724,,,26.66,4.87
2025-12-28,RDW,-3.11,296147000.0,,2.492,5.98,,,,,,,,,,,,,,,None,10546000,10546000,,,,,,None,None,,,,,0.0,-0.17,None,-2865000,-0.12,2020-09-30,,9010000.0,1939000,-2947000,-611000,,,None,82000,None,,None,,,,,-2336000,None,None,None,-0.398,,4296000,-2357000,,,,,None,,,,,1.272,3.987,,,,,,,,-0.703,,,2025-11-05,quarterly,-0.29,USD,pre-market,776000,,-0.104,-0.399,0.507,3.165,None,,,,10.72,6.81,-141.6667,,,,,,,12485000,,,26.66,4.87
2025-12-28,RDW,-3.11,296147000.0,,2.492,5.98,,,,,,,,,,,,,,,None,2596000,2596000,,,,,,None,390000,,,,,0.0,-0.17,-1260000,-870000,-0.12,2020-06-30,,9010000.0,-5579000,-6889000,-1158000,,,None,None,None,,None,,,,,-5731000,None,None,None,-0.398,,6543000,-1260000,,,,,None,,,,,1.272,3.987,,,,,,,,-0.703,,,2025-11-05,quarterly,-0.29,USD,pre-market,301000,,-0.104,-0.399,0.507,3.165,None,,,,10.72,6.81,-141.6667,,,,,,,-2983000,,,26.66,4.87
2025-12-28,RDW,-3.11,296147000.0,,2.492,5.98,,,,,,,,,,,,,,,None,6077000,6077000,,,,,,None,30000,,,,,0.0,-0.17,681000,711000,-0.12,2020-03-31,,9010000.0,2077000,639000,-120000,,,None,None,None,,None,,,,,759000,None,None,None,-0.398,,1397000,681000,,,,,None,,,,,1.272,3.987,,,,,,,,-0.703,,,2025-11-05,quarterly,-0.29,USD,pre-market,227000,,-0.104,-0.399,0.507,3.165,None,,,,10.72,6.81,-141.6667,,,,,,,8154000,,,26.66,4.87
2025-12-28,RDW,-3.11,296147000.0,,2.492,5.98,,,,,,,,,,,,,,,None,259646000,259646000,,,,,,None,11692000,,,,,0.0,-0.17,-33095000,-21403000,-0.12,2024-12-31,,9010000.0,44455000,-116331000,-2020000,,,None,13483000,13483000,,None,,,,,-114315000,-114311000,-13483000,None,-0.398,,86655000,-42200000,,,,,None,,,,,1.272,3.987,,,,,,,,-0.703,,,2025-11-05,annual,-0.29,USD,pre-market,6128000,,-0.104,-0.399,0.507,3.165,69446000,,,,10.72,6.81,-141.6667,,,,,,,304101000,,,26.66,4.87
2025-12-28,RDW,-3.11,296147000.0,,2.492,5.98,,,,,,,,,,,,,,,None,185831000,185831000,,,,,,None,10724000,,,,,0.0,-0.17,-15535000,-4811000,-0.12,2023-12-31,,9010000.0,57969000,-27750000,-486000,,,None,10699000,10699000,,None,,,,,-27263000,-44924000,-10633000,None,-0.398,,73517000,-15548000,,,,,None,,,,,1.272,3.987,,,,,,,,-0.703,,,2025-11-05,annual,-0.29,USD,pre-market,4979000,,-0.104,-0.399,0.507,3.165,67326000,,,,10.72,6.81,-141.6667,,,,,,,243800000,,,26.66,4.87
2025-12-28,RDW,-3.11,296147000.0,,2.492,5.98,,,,,,,,,,,,,,,None,131854000,131854000,,,,,,None,11288000,,,,,0.0,-0.17,-46588000,-35300000,-0.12,2022-12-31,,9010000.0,28695000,-138592000,-7972000,,,None,8219000,8219000,,None,,,,,-130616999,-130620000,-8219000,None,-0.398,,175143000,-146448000,,,,,None,,,,,1.272,3.987,,,,,,,,-0.703,,,2025-11-05,annual,-0.29,USD,pre-market,4941000,,-0.104,-0.399,0.507,3.165,69036000,,,,10.72,6.81,-141.6667,,,,,,,160549000,,,26.66,4.87
2025-12-28,RDW,-3.11,296147000.0,,2.492,5.98,,,,,,,,,,,,,,,None,108224000,108224000,,,,,,None,10584001,,,,,0.0,-0.17,-43576000,-32991999,-0.12,2021-12-31,,9010000.0,29377000,-72806000,-11269000,,,None,6456000,6456000,,None,,,,,-61537000,-61537000,-6456000,None,-0.398,,99564000,-70187000,,,,,None,,,,,1.272,3.987,,,,,,,,-0.703,,,2025-11-05,annual,-0.29,USD,pre-market,4516000,,-0.104,-0.399,0.507,3.165,67281000,,,,10.72,6.81,-141.6667,,,,,,,137601000,,,26.66,4.87
2025-12-28,RDW,-3.11,296147000.0,,2.492,5.98,,,,,,,,,,,,,,,None,45299000,45299000,,,,,,None,3166000,,,,,0.0,-0.17,-39657,-39657,-0.12,2020-12-31,,9010000.0,12137000,-39657,-3991636,,,None,1148000,10750,,None,,,,,-39657,None,None,None,-0.398,,-39657,-39657,,,,,None,,,,,1.272,3.987,,,,,,,,-0.703,,,2025-11-05,annual,-0.29,USD,pre-market,2395000,,-0.104,-0.399,0.507,3.165,39660,,,,10.72,6.81,-141.6667,,,,,,,57436000,,,26.66,4.87
2025-12-28,RDW,-3.11,296147000.0,,2.492,5.98,,,,,,,,,,,,,,,None,15019000,15019000,,,,,,None,66000,,,,,0.0,-0.17,-3216000,-3150000,-0.12,2019-12-31,,9010000.0,3994000,-3347000,10000,,,None,0,107000,,None,,,,,-3357000,None,None,None,-0.398,,7210000,-3216000,,,,,None,,,,,1.272,3.987,,,,,,,,-0.703,,,2025-11-05,annual,-0.29,USD,pre-market,890000,,-0.104,-0.399,0.507,3.165,6320000,,,,10.72,6.81,-141.6667,,,,,,,19013000,,,26.66,4.87
