date,symbol,eps,revenue_ttm,pe_ratio,accumulateddepreciationamortizationppe,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,trailing_pe,treasurystock,week_52_high,week_52_low
2025-12-28,RDDT,2.17,1904606000.0,104.04,None,13.79,,26256000,434314000,434314000,,,,,,,,,6000,163346491,None,55026000,55026000,35321000,None,None,198832000,None,None,1934000,,,,,4.169,0.21,-59071000,-57137000,1.05,2023-09-30,65.79,26299000,1737263000.0,173882000,-59071000,102000,34392000,34392000,None,None,None,1,None,None,None,None,None,-59173000,-59173000,None,None,0.237,,236439000,-62557000,16837000,88111000,None,298000,None,,,,,16.39,22.46,,,,,,,,0.183,,None,2025-10-30,quarterly,1.26,USD,post-market,117526000,-735096000,0.0651,0.152,0.679,10.39,43517000,26256000,3060000,787182000,171.35,210.06,20.0,1555546000,1437165000,133795999,157290000,118381000,23494000,228908000,1398256000,104.04,None,282.95,79.75
2025-12-28,RDDT,2.17,1904606000.0,104.04,None,13.79,,None,None,None,,,,,,,,,None,163346491,None,55026000,55026000,None,None,None,None,None,None,1934000,,,,,4.169,0.21,-59071000,-57137000,1.05,2023-06-30,65.79,None,1737263000.0,173882000,-59071000,102000,None,None,None,None,None,None,None,None,None,None,None,-59173000,-59173000,None,None,0.237,,236439000,-62557000,None,None,None,None,None,,,,,16.39,22.46,,,,,,,,0.183,,None,2025-10-30,quarterly,1.26,None,post-market,117526000,None,0.0651,0.152,0.679,10.39,43517000,None,None,None,171.35,210.06,20.0,None,None,None,None,None,None,228908000,None,104.04,None,282.95,79.75
2025-12-28,RDDT,2.17,1904606000.0,104.04,None,13.79,,None,-1266544000,-1266544000,,,,,,,,,None,163346491,None,55026000,55026000,None,None,None,None,None,None,1934000,,,,,4.169,0.21,-59071000,-57137000,1.05,2023-03-31,65.79,None,1737263000.0,173882000,-59071000,102000,None,None,None,None,None,None,None,None,None,None,None,-59173000,-59173000,None,None,0.237,,236439000,-62557000,None,None,None,None,None,,,,,16.39,22.46,,,,,,,,0.183,,None,2025-10-30,quarterly,1.26,None,post-market,117526000,None,0.0651,0.152,0.679,10.39,43517000,None,None,2533088000,171.35,210.06,20.0,1474428000,1266544000,None,None,207884000,None,228908000,1474428000,104.04,None,282.95,79.75
2025-12-28,RDDT,2.17,1904606000.0,104.04,None,13.79,,19492000,435810000,435810000,,,,,,,,,6000,163346491,None,55026000,55026000,32944000,None,None,199081000,None,None,1934000,,,,,4.169,0.21,-59071000,-57137000,1.05,2022-12-31,65.79,26299000,1737263000.0,173882000,-59071000,102000,41237000,41237000,None,None,None,1,None,None,None,None,None,-59173000,-59173000,None,None,0.237,,236439000,-62557000,18302000,57691000,None,7136000,None,,,,,16.39,22.46,,,,,,,,0.183,,None,2025-10-30,quarterly,1.26,USD,post-market,117526000,-625738000,0.0651,0.152,0.679,10.39,43517000,19492000,7802000,830734000,171.35,210.06,20.0,1599711000,1483927000,106457000,125283000,115784000,18826000,228908000,1474428000,104.04,None,282.95,79.75
2025-12-28,RDDT,2.17,1904606000.0,104.04,None,13.79,,21337000,484193000,484193000,,,,,,,,,6000,163346491,None,55026000,55026000,35973000,None,None,162678000,None,None,1934000,,,,,4.169,0.21,-59071000,-57137000,1.05,2022-09-30,65.79,26506000,1737263000.0,173882000,-59071000,102000,42961000,42961000,None,None,None,None,None,None,None,None,None,-59173000,-59173000,None,None,0.237,,236439000,-62557000,25289000,52195000,None,9122000,None,,,,,16.39,22.46,,,,,,,,0.183,,None,2025-10-30,quarterly,1.26,USD,post-market,117526000,-603511000,0.0651,0.152,0.679,10.39,43517000,21337000,9298000,814684000,171.35,210.06,20.0,1605932000,1486844000,106336000,127497000,119088000,21161000,228908000,1478435000,104.04,None,282.95,79.75
2025-12-28,RDDT,2.17,1904606000.0,104.04,None,13.79,,None,588239000,588239000,,,,,,,,,6000,163346491,None,55026000,55026000,25249000,None,None,135853000,None,None,1934000,,,,,4.169,0.21,-59071000,-57137000,1.05,2022-06-30,65.79,12572000,1737263000.0,173882000,-59071000,102000,29451000,29451000,None,None,None,None,None,None,None,None,None,-59173000,-59173000,None,None,0.237,,236439000,-62557000,35038000,50183000,None,None,None,,,,,16.39,22.46,,,,,,,,0.183,,None,2025-10-30,quarterly,1.26,USD,post-market,117526000,-558206000,0.0651,0.152,0.679,10.39,43517000,10383000,7540000,765041000,171.35,210.06,20.0,1604154000,1526823000,89984000,98365000,77331000,8381000,228908000,1505789000,104.04,None,282.95,79.75
2025-12-28,RDDT,2.17,1904606000.0,104.04,None,13.79,,None,688996000,688996000,,,,,,,,,6000,163346491,None,55026000,55026000,24387000,None,None,143975000,None,None,1934000,,,,,4.169,0.21,-59071000,-57137000,1.05,2022-03-31,65.79,6471000,1737263000.0,173882000,-59071000,102000,4503000,4503000,None,None,None,None,None,None,None,None,None,-59173000,-59173000,None,None,0.237,,236439000,-62557000,36486000,52740000,None,None,None,,,,,16.39,22.46,,,,,,,,0.183,,None,2025-10-30,quarterly,1.26,USD,post-market,117526000,-502475000,0.0651,0.152,0.679,10.39,43517000,12247000,7530000,726168000,171.35,210.06,20.0,1641038000,1595625000,91207000,96400000,45413000,5193000,228908000,1544638000,104.04,None,282.95,79.75
2025-12-28,RDDT,2.17,1904606000.0,104.04,None,13.79,,None,1337798000,1337798000,,,,,,,,,6000,163346491,None,55026000,55026000,22892000,None,None,162447000,None,None,1934000,,,,,4.169,0.21,-59071000,-57137000,1.05,2021-12-31,65.79,6471000,1737263000.0,173882000,-59071000,102000,5662000,5662000,None,None,None,None,None,None,None,None,None,-59173000,-59173000,None,None,0.237,,236439000,-62557000,25293000,33177000,None,None,None,,,,,16.39,22.46,,,,,,,,0.183,,None,2025-10-30,quarterly,1.26,USD,post-market,117526000,-467188000,0.0651,0.152,0.679,10.39,43517000,13460000,6854000,75334000,171.35,210.06,20.0,1645109000,1600872000,70456000,77630000,44237000,7173999,228908000,1567479000,104.04,None,282.95,79.75
2025-12-28,RDDT,2.17,1904606000.0,104.04,None,13.79,,None,1352094000,1352094000,,,,,,,,,4000,163346491,None,55026000,55026000,13828000,None,None,102339000,None,None,1934000,,,,,4.169,0.21,-59071000,-57137000,1.05,2021-09-30,65.79,6471000,1737263000.0,173882000,-59071000,102000,3871000,3871000,None,None,None,1,None,None,None,None,None,-59173000,-59173000,None,None,0.237,,236439000,-62557000,28024000,40702000,None,None,None,,,,,16.39,22.46,,,,,,,,0.183,,None,2025-10-30,quarterly,1.26,USD,post-market,117526000,-473833000,0.0651,0.152,0.679,10.39,43517000,15925000,7405000,88286000,171.35,210.06,20.0,1612361000,1570743000,68658000,79637000,41618000,10979000,228908000,1532724000,104.04,None,282.95,79.75
2025-12-28,RDDT,2.17,1904606000.0,104.04,None,13.79,,None,None,None,,,,,,,,,None,163346491,None,55026000,55026000,None,None,None,None,None,None,1934000,,,,,4.169,0.21,-59071000,-57137000,1.05,2021-06-30,65.79,None,1737263000.0,173882000,-59071000,102000,None,None,None,None,None,None,None,None,None,None,None,-59173000,-59173000,None,None,0.237,,236439000,-62557000,None,None,None,None,None,,,,,16.39,22.46,,,,,,,,0.183,,None,2025-10-30,quarterly,1.26,USD,post-market,117526000,None,0.0651,0.152,0.679,10.39,43517000,None,None,None,171.35,210.06,20.0,None,None,None,None,None,None,228908000,None,104.04,None,282.95,79.75
2025-12-28,RDDT,2.17,1904606000.0,104.04,None,13.79,,None,-362637000,-362637000,,,,,,,,,None,163346491,None,55026000,55026000,None,None,None,None,None,None,1934000,,,,,4.169,0.21,-59071000,-57137000,1.05,2021-03-31,65.79,None,1737263000.0,173882000,-59071000,102000,None,None,None,None,None,None,None,None,None,None,None,-59173000,-59173000,None,None,0.237,,236439000,-62557000,None,None,None,None,None,,,,,16.39,22.46,,,,,,,,0.183,,None,2025-10-30,quarterly,1.26,USD,post-market,117526000,None,0.0651,0.152,0.679,10.39,43517000,None,None,725274000,171.35,210.06,20.0,459131000,362637000,None,None,96494000,None,228908000,459131000,104.04,None,282.95,79.75
2025-12-28,RDDT,2.17,1904606000.0,104.04,None,13.79,,None,111947000,111947000,,,,,,,,,5000,163346491,None,55026000,55026000,9348000,None,None,92443000,None,None,1934000,,,,,4.169,0.21,-59071000,-57137000,1.05,2020-12-31,65.79,6471000,1737263000.0,173882000,-59071000,102000,760000,760000,None,None,None,1,None,None,None,None,None,-59173000,-59173000,None,None,0.237,,236439000,-62557000,18623000,31679000,None,None,None,,,,,16.39,22.46,,,,,,,,0.183,,None,2025-10-30,quarterly,1.26,USD,post-market,117526000,-247014000,0.0651,0.152,0.679,10.39,43517000,19925000,6464000,250690000,171.35,210.06,20.0,524139000,473703000,49747000,65008000,50436000,15261000,228908000,459131000,104.04,None,282.95,79.75
2025-12-28,RDDT,2.17,1904606000.0,104.04,None,13.79,,26702000,562092000,562092000,,,,,,,,,17000,180315979,None,55026000,55026000,45423000,None,None,365729000,None,None,1934000,,,,,4.169,0.21,-59071000,-57137000,1.05,2024-12-31,65.79,42174000,1737263000.0,173882000,-59071000,102000,25409000,25409000,None,None,None,None,None,None,None,None,None,-59173000,-59173000,None,None,0.237,,236439000,-62557000,16863000,109659000,None,9257000,None,,,,,16.39,22.46,,,,,,,,0.183,,None,2025-10-30,annual,1.26,USD,post-market,117526000,-1200838000,0.0651,0.152,0.679,10.39,43517000,26702000,6137000,1278717000,171.35,210.06,20.0,2336595000,2223401000,176024000,205846000,113179000,29822000,228908000,2130749000,104.04,None,282.95,79.75
2025-12-28,RDDT,2.17,1904606000.0,104.04,None,13.79,,25747000,401176000,401176000,,,,,,,,,6000,163346491,None,55026000,55026000,46514000,None,None,253045000,None,None,1934000,,,,,4.169,0.21,-59071000,-57137000,1.05,2023-12-31,65.79,26299000,1737263000.0,173882000,-59071000,102000,30320000,30320000,None,None,None,1,None,None,None,None,None,-59173000,-59173000,None,None,0.237,,236439000,-62557000,13520000,76099000,None,287000,None,,,,,16.39,22.46,,,,,,,,0.183,,None,2025-10-30,annual,1.26,USD,post-market,117526000,-716562000,0.0651,0.152,0.679,10.39,43517000,25747000,3707000,811946000,171.35,210.06,20.0,1596467000,1479687000,133570000,155897000,114953000,22327000,228908000,1440570000,104.04,None,282.95,79.75
2025-12-28,RDDT,2.17,1904606000.0,104.04,None,13.79,,19492000,435810000,435810000,,,,,,,,,6000,163346491,None,55026000,55026000,32944000,None,None,199081000,None,None,1934000,,,,,4.169,0.21,-59071000,-57137000,1.05,2022-12-31,65.79,26299000,1737263000.0,173882000,-59071000,102000,41237000,41237000,None,None,None,1,None,None,None,None,None,-59173000,-59173000,None,None,0.237,,236439000,-62557000,18302000,57691000,None,7136000,None,,,,,16.39,22.46,,,,,,,,0.183,,None,2025-10-30,annual,1.26,USD,post-market,117526000,-625738000,0.0651,0.152,0.679,10.39,43517000,19492000,7802000,830734000,171.35,210.06,20.0,1599711000,1483927000,106457000,125283000,115784000,18826000,228908000,1474428000,104.04,None,282.95,79.75
2025-12-28,RDDT,2.17,1904606000.0,104.04,None,13.79,,13460000,1337798000,1337798000,,,,,,,,,6000,163346491,None,55026000,55026000,22892000,None,None,162447000,None,None,1934000,,,,,4.169,0.21,-59071000,-57137000,1.05,2021-12-31,65.79,6471000,1737263000.0,173882000,-59071000,102000,5662000,5662000,None,None,None,None,None,None,None,None,0,-59173000,-59173000,None,None,0.237,,236439000,-62557000,25293000,33177000,None,568000,None,,,,,16.39,22.46,,,,,,,,0.183,,None,2025-10-30,annual,1.26,USD,post-market,117526000,-467188000,0.0651,0.152,0.679,10.39,43517000,13460000,6854000,75334000,171.35,210.06,20.0,1645109000,1600872000,70456000,77630000,44237000,7173999,228908000,1567479000,104.04,None,282.95,79.75
2025-12-28,RDDT,2.17,1904606000.0,104.04,None,13.79,,19925000,111947000,111947000,,,,,,,,,5000,163346491,None,55026000,55026000,9348000,None,None,92443000,None,None,1934000,,,,,4.169,0.21,-59071000,-57137000,1.05,2020-12-31,65.79,6471000,1737263000.0,173882000,-59071000,102000,760000,760000,None,None,None,1,None,None,None,None,4602000,-59173000,-59173000,None,None,0.237,,236439000,-62557000,18623000,31679000,None,3000,None,,,,,16.39,22.46,,,,,,,,0.183,,None,2025-10-30,annual,1.26,USD,post-market,117526000,-247014000,0.0651,0.152,0.679,10.39,43517000,19925000,6464000,250690000,171.35,210.06,20.0,524139000,473703000,49747000,65008000,50436000,15261000,228908000,459131000,104.04,None,282.95,79.75
2025-12-28,RDDT,2.17,1904606000.0,104.04,None,13.79,2058000,19925000,111947000,111947000,-24079000,16513000,None,None,None,None,None,None,5000,163346491,None,55026000,55026000,9348000,None,None,92443000,None,None,1934000,-2879000,None,None,None,4.169,0.21,-59071000,-57137000,1.05,2025-09-30,65.79,6471000,1737263000.0,173882000,-59071000,102000,760000,760000,None,None,None,1,None,None,None,None,4602000,162663000,-59173000,None,None,0.237,185159000,236439000,-62557000,18623000,31679000,None,3000,None,None,None,None,None,16.39,22.46,None,None,None,None,None,None,None,0.183,None,None,2025-10-30,quarterly,1.26,USD,post-market,117526000,-247014000,0.0651,0.152,0.679,10.39,43517000,19925000,6464000,250690000,171.35,210.06,20.0,524139000,473703000,49747000,65008000,50436000,15261000,228908000,459131000,104.04,None,282.95,79.75
2025-12-28,RDDT,2.17,1904606000.0,104.04,None,13.79,505000,19925000,111947000,111947000,-10922000,-2076000,None,None,None,None,None,None,5000,163346491,None,55026000,55026000,9348000,None,None,92443000,None,None,1934000,3934000,None,None,None,4.169,0.21,-59071000,-57137000,1.05,2025-06-30,65.79,6471000,1737263000.0,173882000,-59071000,102000,760000,760000,None,None,None,1,None,None,None,None,4602000,89297000,-59173000,None,None,0.237,111331000,236439000,-62557000,18623000,31679000,None,3000,None,None,None,None,None,16.39,22.46,None,None,None,None,None,None,None,0.183,None,None,2025-10-30,quarterly,1.26,USD,post-market,117526000,-247014000,0.0651,0.152,0.679,10.39,43517000,19925000,6464000,250690000,171.35,210.06,20.0,524139000,473703000,49747000,65008000,50436000,15261000,228908000,459131000,104.04,None,282.95,79.75
2025-12-28,RDDT,2.17,1904606000.0,104.04,None,13.79,979000,19925000,111947000,111947000,-26491000,-27502000,None,None,None,None,None,None,5000,163346491,None,55026000,55026000,9348000,None,None,92443000,None,None,1934000,3963000,None,None,None,4.169,0.21,-59071000,-57137000,1.05,2025-03-31,65.79,6471000,1737263000.0,173882000,-59071000,102000,760000,760000,None,None,None,1,None,None,None,None,4602000,26158000,-59173000,None,None,0.237,127578000,236439000,-62557000,18623000,31679000,None,3000,None,None,None,None,None,16.39,22.46,None,None,None,None,None,None,None,0.183,None,None,2025-10-30,quarterly,1.26,USD,post-market,117526000,-247014000,0.0651,0.152,0.679,10.39,43517000,19925000,6464000,250690000,171.35,210.06,20.0,524139000,473703000,49747000,65008000,50436000,15261000,228908000,459131000,104.04,None,282.95,79.75
2025-12-28,RDDT,2.17,1904606000.0,104.04,None,13.79,842000,19925000,111947000,111947000,-703000,-43097000,None,None,None,None,None,None,5000,163346491,None,55026000,55026000,9348000,None,None,92443000,None,None,1934000,-7355000,None,None,None,4.169,0.21,-59071000,-57137000,1.05,2024-12-31,65.79,6471000,1737263000.0,173882000,-59071000,102000,760000,760000,None,None,None,1,None,None,None,None,4602000,71036000,-59173000,None,None,0.237,89997000,236439000,-62557000,18623000,31679000,None,3000,None,None,None,None,None,16.39,22.46,None,None,None,None,None,-26467000,None,0.183,None,None,2025-10-30,quarterly,1.26,USD,post-market,117526000,-247014000,0.0651,0.152,0.679,10.39,43517000,19925000,6464000,250690000,171.35,210.06,20.0,524139000,473703000,49747000,65008000,50436000,15261000,228908000,459131000,104.04,None,282.95,79.75
2025-12-28,RDDT,2.17,1904606000.0,104.04,None,13.79,1353000,19925000,111947000,111947000,-31622000,7943000,None,None,None,None,None,None,5000,163346491,None,55026000,55026000,9348000,None,None,92443000,None,None,1934000,-8424000,None,None,None,4.169,0.21,-59071000,-57137000,1.05,2024-09-30,65.79,6471000,1737263000.0,173882000,-59071000,102000,760000,760000,None,None,None,1,None,None,None,None,4602000,29853000,-59173000,None,None,0.237,71622000,236439000,-62557000,18623000,31679000,None,3000,None,None,None,None,None,16.39,22.46,None,None,None,None,None,None,None,0.183,None,None,2025-10-30,quarterly,1.26,USD,post-market,117526000,-247014000,0.0651,0.152,0.679,10.39,43517000,19925000,6464000,250690000,171.35,210.06,20.0,524139000,473703000,49747000,65008000,50436000,15261000,228908000,459131000,104.04,None,282.95,79.75
2025-12-28,RDDT,2.17,1904606000.0,104.04,None,13.79,1202000,19925000,111947000,111947000,-9311000,-519637000,None,None,None,None,None,None,5000,163346491,None,55026000,55026000,9348000,None,None,92443000,None,None,1934000,3770000,None,None,None,4.169,0.21,-59071000,-57137000,1.05,2024-06-30,65.79,6471000,1737263000.0,173882000,-59071000,102000,760000,760000,None,None,None,1,None,None,None,None,4602000,-10099000,-59173000,None,None,0.237,28385000,236439000,-62557000,18623000,31679000,None,3000,None,None,None,None,None,16.39,22.46,None,None,None,None,None,-7569000,None,0.183,None,None,2025-10-30,quarterly,1.26,USD,post-market,117526000,-247014000,0.0651,0.152,0.679,10.39,43517000,19925000,6464000,250690000,171.35,210.06,20.0,524139000,473703000,49747000,65008000,50436000,15261000,228908000,459131000,104.04,None,282.95,79.75
2025-12-28,RDDT,2.17,1904606000.0,104.04,None,13.79,2851000,19925000,111947000,111947000,421171000,114104000,None,None,None,None,None,None,5000,163346491,None,55026000,55026000,9348000,None,None,92443000,None,None,1934000,3743000,None,None,None,4.169,0.21,-59071000,-57137000,1.05,2024-03-31,65.79,6471000,1737263000.0,173882000,-59071000,102000,760000,760000,None,None,None,1,None,None,None,None,4602000,-575066000,-59173000,None,None,0.237,32064000,236439000,-62557000,18623000,31679000,None,3000,None,None,None,None,None,16.39,22.46,None,None,None,None,None,-194737000,None,0.183,None,None,2025-10-30,quarterly,1.26,USD,post-market,117526000,-247014000,0.0651,0.152,0.679,10.39,43517000,19925000,6464000,250690000,171.35,210.06,20.0,524139000,473703000,49747000,65008000,50436000,15261000,228908000,459131000,104.04,None,282.95,79.75
2025-12-28,RDDT,2.17,1904606000.0,104.04,None,13.79,4602000,19925000,111947000,111947000,2708000,-18413000,None,None,-9569000,None,None,None,5000,163346491,None,55026000,55026000,9348000,None,None,92443000,None,None,1934000,3755000,None,None,None,4.169,0.21,-59071000,-57137000,1.05,2023-12-31,65.79,6471000,1737263000.0,173882000,-59071000,102000,760000,760000,None,None,None,1,None,None,None,None,4602000,18534000,-59173000,None,None,0.237,-17433000,236439000,-62557000,18623000,31679000,None,3000,None,None,None,None,None,16.39,22.46,None,None,None,None,None,-91000,None,0.183,None,None,2025-10-30,quarterly,1.26,USD,post-market,117526000,-247014000,0.0651,0.152,0.679,10.39,43517000,19925000,6464000,250690000,171.35,210.06,20.0,524139000,473703000,49747000,65008000,50436000,15261000,228908000,459131000,104.04,None,282.95,79.75
2025-12-28,RDDT,2.17,1904606000.0,104.04,None,13.79,3936000,19925000,111947000,111947000,-223000,2575000,None,None,None,None,None,None,5000,163346491,None,55026000,55026000,9348000,None,None,92443000,None,None,1934000,3288000,None,None,None,4.169,0.21,-59071000,-57137000,1.05,2023-09-30,65.79,6471000,1737263000.0,173882000,-59071000,102000,760000,760000,None,None,None,1,None,None,None,None,4602000,-7383000,-59173000,None,None,0.237,-7703000,236439000,-62557000,18623000,31679000,None,3000,None,None,None,None,None,16.39,22.46,None,None,None,None,None,None,None,0.183,None,None,2025-10-30,quarterly,1.26,USD,post-market,117526000,-247014000,0.0651,0.152,0.679,10.39,43517000,19925000,6464000,250690000,171.35,210.06,20.0,524139000,473703000,49747000,65008000,50436000,15261000,228908000,459131000,104.04,None,282.95,79.75
2025-12-28,RDDT,2.17,1904606000.0,104.04,None,13.79,830000,19925000,111947000,111947000,334000,-31893000,None,None,None,None,None,None,5000,163346491,None,55026000,55026000,9348000,None,None,92443000,None,None,1934000,3321000,None,None,None,4.169,0.21,-59071000,-57137000,1.05,2023-06-30,65.79,6471000,1737263000.0,173882000,-59071000,102000,760000,760000,None,None,None,1,None,None,None,None,4602000,-41109000,-59173000,None,None,0.237,-54053000,236439000,-62557000,18623000,31679000,None,3000,None,None,None,None,None,16.39,22.46,None,None,None,None,None,None,None,0.183,None,None,2025-10-30,quarterly,1.26,USD,post-market,117526000,-247014000,0.0651,0.152,0.679,10.39,43517000,19925000,6464000,250690000,171.35,210.06,20.0,524139000,473703000,49747000,65008000,50436000,15261000,228908000,459131000,104.04,None,282.95,79.75
2025-12-28,RDDT,2.17,1904606000.0,104.04,None,13.79,356000,19925000,111947000,111947000,-3630000,89022000,None,None,None,None,None,None,5000,163346491,None,55026000,55026000,9348000,None,None,92443000,None,None,1934000,3338000,None,None,None,4.169,0.21,-59071000,-57137000,1.05,2023-03-31,65.79,6471000,1737263000.0,173882000,-59071000,102000,760000,760000,None,None,None,1,None,None,None,None,4602000,-60866000,-59173000,None,None,0.237,4075000,236439000,-62557000,18623000,31679000,None,3000,None,None,None,None,None,16.39,22.46,None,None,None,None,None,-4229000,None,0.183,None,None,2025-10-30,quarterly,1.26,USD,post-market,117526000,-247014000,0.0651,0.152,0.679,10.39,43517000,19925000,6464000,250690000,171.35,210.06,20.0,524139000,473703000,49747000,65008000,50436000,15261000,228908000,459131000,104.04,None,282.95,79.75
2025-12-28,RDDT,2.17,1904606000.0,104.04,None,13.79,1328000,19925000,111947000,111947000,236000,-12883000,None,None,5272000,None,None,None,5000,163346491,None,55026000,55026000,9348000,None,None,92443000,None,None,1934000,3373000,None,None,None,4.169,0.21,-59071000,-57137000,1.05,2022-12-31,65.79,6471000,1737263000.0,173882000,-59071000,102000,760000,760000,None,None,None,1,None,None,None,None,4602000,-22227000,-59173000,None,None,0.237,-35736000,236439000,-62557000,18623000,31679000,None,3000,None,None,None,None,None,16.39,22.46,None,None,None,None,None,0,None,0.183,None,None,2025-10-30,quarterly,1.26,USD,post-market,117526000,-247014000,0.0651,0.152,0.679,10.39,43517000,19925000,6464000,250690000,171.35,210.06,20.0,524139000,473703000,49747000,65008000,50436000,15261000,228908000,459131000,104.04,None,282.95,79.75
2025-12-28,RDDT,2.17,1904606000.0,104.04,None,13.79,2469000,19925000,111947000,111947000,-1544000,-69379000,None,None,-12353000,None,None,None,5000,163346491,None,55026000,55026000,9348000,None,None,92443000,None,None,1934000,2773000,None,None,None,4.169,0.21,-59071000,-57137000,1.05,2022-09-30,65.79,6471000,1737263000.0,173882000,-59071000,102000,760000,760000,None,None,None,1,None,None,None,None,4602000,-45305000,-59173000,None,None,0.237,-33123000,236439000,-62557000,18623000,31679000,None,3000,None,None,None,None,None,16.39,22.46,None,None,None,None,None,0,None,0.183,None,None,2025-10-30,quarterly,1.26,USD,post-market,117526000,-247014000,0.0651,0.152,0.679,10.39,43517000,19925000,6464000,250690000,171.35,210.06,20.0,524139000,473703000,49747000,65008000,50436000,15261000,228908000,459131000,104.04,None,282.95,79.75
2025-12-28,RDDT,2.17,1904606000.0,104.04,None,13.79,1157000,19925000,111947000,111947000,-3785000,-66909000,None,None,-1993000,None,None,None,5000,163346491,None,55026000,55026000,9348000,None,None,92443000,None,None,1934000,795000,None,None,None,4.169,0.21,-59071000,-57137000,1.05,2022-06-30,65.79,6471000,1737263000.0,173882000,-59071000,102000,760000,760000,None,None,None,1,None,None,None,None,4602000,-55731000,-59173000,None,None,0.237,-30063000,236439000,-62557000,18623000,31679000,None,3000,None,None,None,None,None,16.39,22.46,None,None,None,None,None,None,None,0.183,None,None,2025-10-30,quarterly,1.26,USD,post-market,117526000,-247014000,0.0651,0.152,0.679,10.39,43517000,19925000,6464000,250690000,171.35,210.06,20.0,524139000,473703000,49747000,65008000,50436000,15261000,228908000,459131000,104.04,None,282.95,79.75
2025-12-28,RDDT,2.17,1904606000.0,104.04,None,13.79,1279000,19925000,111947000,111947000,1309000,-655012000,None,None,None,None,None,None,5000,163346491,None,55026000,55026000,9348000,None,None,92443000,None,None,1934000,859000,None,None,None,4.169,0.21,-59071000,-57137000,1.05,2022-03-31,65.79,6471000,1737263000.0,173882000,-59071000,102000,760000,760000,None,None,None,1,None,None,None,None,4602000,-35287000,-59173000,None,None,0.237,4901000,236439000,-62557000,18623000,31679000,None,3000,None,None,None,None,None,16.39,22.46,None,None,None,None,None,None,None,0.183,None,None,2025-10-30,quarterly,1.26,USD,post-market,117526000,-247014000,0.0651,0.152,0.679,10.39,43517000,19925000,6464000,250690000,171.35,210.06,20.0,524139000,473703000,49747000,65008000,50436000,15261000,228908000,459131000,104.04,None,282.95,79.75
2025-12-28,RDDT,2.17,1904606000.0,104.04,None,13.79,659000,19925000,111947000,111947000,5600000,9670000,None,None,None,None,None,None,5000,163346491,None,55026000,55026000,9348000,None,None,92443000,None,None,1934000,841000,None,None,None,4.169,0.21,-59071000,-57137000,1.05,2021-12-31,65.79,6471000,1737263000.0,173882000,-59071000,102000,760000,760000,None,None,None,1,None,None,None,None,4602000,6645000,-59173000,None,None,0.237,-32726000,236439000,-62557000,18623000,31679000,None,3000,None,None,None,None,None,16.39,22.46,None,None,None,None,None,None,None,0.183,None,None,2025-10-30,quarterly,1.26,USD,post-market,117526000,-247014000,0.0651,0.152,0.679,10.39,43517000,19925000,6464000,250690000,171.35,210.06,20.0,524139000,473703000,49747000,65008000,50436000,15261000,228908000,459131000,104.04,None,282.95,79.75
