date,symbol,eps,revenue_ttm,pe_ratio,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,trailing_pe,treasurystock,week_52_high,week_52_low
2025-12-28,SRAD,0.34,1228145000.0,67.94,,2.026,3.865,,,,,,,,,,,,,,,None,142084000,142084000,,,,,,None,91640000,,,,,-0.399,0.0374,82596000,174236000,0.0793,2025-06-30,42.19,,309209000.0,175706000,61455000,12338000,,,None,21141000,2289000,,None,,,,,49245000,49117000,-18852000,None,0.185,,147652000,28054000,,,,,None,,,,,5.88,5.57,,,,,,,,0.0772,,,2025-11-12,quarterly,0.1167,EUR,pre-market,None,,0.0379,0.0995,0.145,4.085,101781000,,,,25.58,23.75,47.1627,,,,,,,317790000,,67.94,,32.22,16.95
2025-12-28,SRAD,0.34,1228145000.0,67.94,,2.026,3.865,,,,,,,,,,,,,,,None,141363000,141363000,,,,,,None,88017000,,,,,-0.399,0.0374,51200000,139217000,0.0793,2025-03-31,42.19,,309209000.0,169868000,29347000,5009000,,,None,21853000,2333000,,None,,,,,24208000,24338000,-19520000,None,0.185,,146788000,23080000,,,,,None,,,,,5.88,5.57,,,,,,,,0.0772,,,2025-11-12,quarterly,0.1167,EUR,pre-market,None,,0.0379,0.0995,0.145,4.085,102356000,,,,25.58,23.75,47.1627,,,,,,,311231000,,67.94,,32.22,16.95
2025-12-28,SRAD,0.34,1228145000.0,67.94,,2.026,3.865,,,,,,,,,,,,,,,None,138769000,138769000,,,,,,None,80524000,,,,,-0.399,0.0374,34733000,115257000,0.0793,2024-12-31,42.19,,309209000.0,168301000,-21354000,-20048000,,,None,19484000,2598000,,None,,,,,-1089000,-1306000,-16619000,None,0.185,,132332000,35969000,,,,,None,,,,,5.88,5.57,,,,,,,,0.0772,,,2025-11-12,quarterly,0.1167,EUR,pre-market,24271000,,0.0379,0.0995,0.145,4.085,130146000,,,,25.58,23.75,47.1627,,,,,,,307070000,,67.94,,32.22,16.95
2025-12-28,SRAD,0.34,1228145000.0,67.94,,2.026,3.865,,,,,,,,,,,,,,,None,92503000,92503000,,,,,,None,47700000,,,,,-0.399,0.0374,63857000,111557000,0.0793,2024-09-30,42.19,,309209000.0,162669000,43888000,6786000,,,None,19969000,2738000,,None,,,,,37261000,37102000,-17231000,None,0.185,,124327000,38342000,,,,,None,,,,,5.88,5.57,,,,,,,,0.0772,,,2025-11-12,quarterly,0.1167,EUR,pre-market,None,,0.0379,0.0995,0.145,4.085,87966000,,,,25.58,23.75,47.1627,,,,,,,255172000,,67.94,,32.22,16.95
2025-12-28,SRAD,0.34,1228145000.0,67.94,,2.026,3.865,,,,,,,,,,,,,,,None,127175000,127175000,,,,,,None,79647000,,,,,-0.399,0.0374,18975000,98622000,0.0793,2024-06-30,42.19,,309209000.0,151245000,-293000,1243000,,,None,19268000,1937000,,None,,,,,-1449000,-1536000,-17331000,None,0.185,,124341000,26904000,,,,,None,,,,,5.88,5.57,,,,,,,,0.0772,,,2025-11-12,quarterly,0.1167,EUR,pre-market,None,,0.0379,0.0995,0.145,4.085,89134000,,,,25.58,23.75,47.1627,,,,,,,278420000,,67.94,,32.22,16.95
2025-12-28,SRAD,0.34,1228145000.0,67.94,,2.026,3.865,,,,,,,,,,,,,,,None,119563000,119563000,,,,,,None,76856000,,,,,-0.399,0.0374,19060000,95916000,0.0793,2024-03-31,42.19,,309209000.0,146331000,311000,960000,,,None,18749000,2012000,,None,,,,,-574000,-649000,-16737000,None,0.185,,112987000,33344000,,,,,None,,,,,5.88,5.57,,,,,,,,0.0772,,,2025-11-12,quarterly,0.1167,EUR,pre-market,None,,0.0379,0.0995,0.145,4.085,79567000,,,,25.58,23.75,47.1627,,,,,,,265894000,,67.94,,32.22,16.95
2025-12-28,SRAD,0.34,1228145000.0,67.94,,2.026,3.865,,,,,,,,,,,,,,,None,58995000,58995000,,,,,,None,68415000,,,,,-0.399,0.0374,37993000,106408000,0.0793,2023-12-31,42.19,,309209000.0,193591000,24214000,1027000,,,None,13779000,2098000,,None,,,,,23409000,23187000,-12992000,None,0.185,,181666000,11925000,,,,,None,,,,,5.88,5.57,,,,,,,,0.0772,,,2025-11-12,quarterly,0.1167,EUR,pre-market,22577000,,0.0379,0.0995,0.145,4.085,129198000,,,,25.58,23.75,47.1627,,,,,,,252586000,,67.94,,32.22,16.95
2025-12-28,SRAD,0.34,1228145000.0,67.94,,2.026,3.865,,,,,,,,,,,,,,,None,63217000,63217000,,,,,,None,37003000,,,,,-0.399,0.0374,16118000,53121000,0.0793,2023-09-30,42.19,,309209000.0,137820000,10564000,5949000,,,None,5554000,3179000,,None,,,,,4335000,4615000,-2375000,None,0.185,,137820000,31011000,,,,,None,,,,,5.88,5.57,,,,,,,,0.0772,,,2025-11-12,quarterly,0.1167,EUR,pre-market,None,,0.0379,0.0995,0.145,4.085,75359000,,,,25.58,23.75,47.1627,,,,,,,201037000,,67.94,,32.22,16.95
2025-12-28,SRAD,0.34,1228145000.0,67.94,,2.026,3.865,,,,,,,,,,,,,,,None,123024000,123024000,,,,,,None,52114000,,,,,-0.399,0.0374,17539000,69653000,0.0793,2023-06-30,42.19,,309209000.0,93410000,1635000,1602000,,,None,7077000,1717000,,None,,,,,88000,33000,-5360000,None,0.185,,2823000,90587000,,,,,None,,,,,5.88,5.57,,,,,,,,0.0772,,,2025-11-12,quarterly,0.1167,EUR,pre-market,None,,0.0379,0.0995,0.145,4.085,84397000,,,,25.58,23.75,47.1627,,,,,,,216434000,,67.94,,32.22,16.95
2025-12-28,SRAD,0.34,1228145000.0,67.94,,2.026,3.865,,,,,,,,,,,,,,,None,120576000,120576000,,,,,,None,47648000,,,,,-0.399,0.0374,17013000,64661000,0.0793,2023-03-31,42.19,,309209000.0,86988000,10783000,3973000,,,None,5040000,4885000,,None,,,,,6822000,6810000,-155000,None,0.185,,1078000,85910000,,,,,None,,,,,5.88,5.57,,,,,,,,0.0772,,,2025-11-12,quarterly,0.1167,EUR,pre-market,None,,0.0379,0.0995,0.145,4.085,77468000,,,,25.58,23.75,47.1627,,,,,,,207564000,,67.94,,32.22,16.95
2025-12-28,SRAD,0.34,1228145000.0,67.94,,2.026,3.865,,,,,,,,,,,,,,,None,43780000,43780000,,,,,,None,51481000,,,,,-0.399,0.0374,-19505000,31976000,0.0793,2022-12-31,42.19,,309209000.0,162508000,-30096000,3187000,,,None,12001000,2535000,,None,,,,,-32745000,-33283000,-9466000,None,0.185,,167407000,-4899000,,,,,None,,,,,5.88,5.57,,,,,,,,0.0772,,,2025-11-12,quarterly,0.1167,EUR,pre-market,72098000,,0.0379,0.0995,0.145,4.085,140839000,,,,25.58,23.75,47.1627,,,,,,,206288000,,67.94,,32.22,16.95
2025-12-28,SRAD,0.34,1228145000.0,67.94,,2.026,3.865,,,,,,,,,,,,,,,None,43187000,43187000,,,,,,None,31760000,,,,,-0.399,0.0374,25968000,57728000,0.0793,2022-09-30,42.19,,309209000.0,135648000,14656000,1906000,,,None,11312000,1991000,,None,,,,,12500000,12750000,-9321000,None,0.185,,120334000,15314000,,,,,None,,,,,5.88,5.57,,,,,,,,0.0772,,,2025-11-12,quarterly,0.1167,EUR,pre-market,72098000,,0.0379,0.0995,0.145,4.085,68278000,,,,25.58,23.75,47.1627,,,,,,,178835000,,67.94,,32.22,16.95
2025-12-28,SRAD,0.34,1228145000.0,67.94,,2.026,3.865,,,,,,,,,,,,,,,None,38472000,38472000,,,,,,None,49102000,,,,,-0.399,0.0374,31155000,80257000,0.0793,2022-06-30,42.19,,309209000.0,138717000,21943000,-873000,,,None,9212000,638000,,None,,,,,22790000,22816000,-8574000,None,0.185,,134716000,4001000,,,,,None,,,,,5.88,5.57,,,,,,,,0.0772,,,2025-11-12,quarterly,0.1167,EUR,pre-market,None,,0.0379,0.0995,0.145,4.085,64442000,,,,25.58,23.75,47.1627,,,,,,,177189000,,67.94,,32.22,16.95
2025-12-28,SRAD,0.34,1228145000.0,67.94,,2.026,3.865,,,,,,,,,,,,,,,None,32828000,32828000,,,,,,None,52470000,,,,,-0.399,0.0374,20209000,72679000,0.0793,2022-03-31,42.19,,309209000.0,135048000,11287000,3079000,,,None,8922000,None,,None,,,,,8122000,None,None,None,0.185,,124231000,10817000,,,,,None,,,,,5.88,5.57,,,,,,,,0.0772,,,2025-11-12,quarterly,0.1167,EUR,pre-market,None,,0.0379,0.0995,0.145,4.085,52254000,,,,25.58,23.75,47.1627,,,,,,,167876000,,67.94,,32.22,16.95
2025-12-28,SRAD,0.34,1228145000.0,67.94,,2.026,3.865,,,,,,,,,,,,,,,None,30791000,30791000,,,,,,None,38104000,,,,,-0.399,0.0374,-29000,38075000,0.0793,2021-12-31,42.19,,309209000.0,121574000,4486000,313000,,,None,9947662,9413000,,None,,,,,3962000,4173000,-4996000,None,0.185,,112338000,9236000,,,,,None,,,,,5.88,5.57,,,,,,,,0.0772,,,2025-11-12,quarterly,0.1167,EUR,pre-market,49726000,,0.0379,0.0995,0.145,4.085,111413000,,,,25.58,23.75,47.1627,,,,,,,152365000,,67.94,,32.22,16.95
2025-12-28,SRAD,0.34,1228145000.0,67.94,,2.026,3.865,,,,,,,,,,,,,,,None,26195000,26195000,,,,,,None,27182000,,,,,-0.399,0.0374,2509000,29691000,0.0793,2021-09-30,42.19,,309209000.0,110570000,-5989000,3047000,,,None,8498000,1574000,,None,,,,,-8828000,-9037000,-11816000,None,0.185,,103690000,6880000,,,,,None,,,,,5.88,5.57,,,,,,,,0.0772,,,2025-11-12,quarterly,0.1167,EUR,pre-market,None,,0.0379,0.0995,0.145,4.085,51332000,,,,25.58,23.75,47.1627,,,,,,,136765000,,67.94,,32.22,16.95
2025-12-28,SRAD,0.34,1228145000.0,67.94,,2.026,3.865,,,,,,,,,,,,,,,None,29248000,29248000,,,,,,None,27885000,,,,,-0.399,0.0374,28435000,56320000,0.0793,2021-06-30,42.19,,309209000.0,114353000,20797000,5496000,,,None,7638000,11348000,,None,,,,,15226000,15302000,3728000,None,0.185,,95165000,19188000,,,,,None,,,,,5.88,5.57,,,,,,,,0.0772,,,2025-11-12,quarterly,0.1167,EUR,pre-market,None,,0.0379,0.0995,0.145,4.085,46843000,,,,25.58,23.75,47.1627,,,,,,,143601000,,67.94,,32.22,16.95
2025-12-28,SRAD,0.34,1228145000.0,67.94,,2.026,3.865,,,,,,,,,,,,,,,None,21398000,21398000,,,,,,None,36204000,,,,,-0.399,0.0374,12231000,48435000,0.0793,2021-03-31,42.19,,309209000.0,107073000,4530000,2181000,,,None,7701000,None,,None,,,,,2209000,None,None,None,0.185,,89310000,17763000,,,,,None,,,,,5.88,5.57,,,,,,,,0.0772,,,2025-11-12,quarterly,0.1167,EUR,pre-market,None,,0.0379,0.0995,0.145,4.085,38602000,,,,25.58,23.75,47.1627,,,,,,,128471000,,67.94,,32.22,16.95
2025-12-28,SRAD,0.34,1228145000.0,67.94,,2.026,3.865,,,,,,,,,,,,,,,None,24326000,24326000,,,,,,None,25359000,,,,,-0.399,0.0374,8647000,34006000,0.0793,2020-12-31,42.19,,309209000.0,83704000,13426000,3868000,,,None,8844000,15479000,,None,,,,,9338000,9558000,-8844000,None,0.185,,73513000,10191000,,,,,None,,,,,5.88,5.57,,,,,,,,0.0772,,,2025-11-12,quarterly,0.1167,EUR,pre-market,32269000,,0.0379,0.0995,0.145,4.085,34301000,,,,25.58,23.75,47.1627,,,,,,,108030000,,67.94,,32.22,16.95
2025-12-28,SRAD,0.34,1228145000.0,67.94,,2.026,3.865,,,,,,,,,,,,,,,None,24787000,24787000,,,,,,None,54147000,,,,,-0.399,0.0374,-7256000,46891000,0.0793,2020-09-30,42.19,,309209000.0,80507000,-15995000,-1012000,,,None,8739000,12705000,,None,,,,,-14334000,-14983000,3966000,None,0.185,,68889000,11618000,,,,,None,,,,,5.88,5.57,,,,,,,,0.0772,,,2025-11-12,quarterly,0.1167,EUR,pre-market,None,,0.0379,0.0995,0.145,4.085,31366000,,,,25.58,23.75,47.1627,,,,,,,105294000,,67.94,,32.22,16.95
2025-12-28,SRAD,0.34,1228145000.0,67.94,,2.026,3.865,,,,,,,,,,,,,,,None,21158000,21158000,,,,,,None,17232000,,,,,-0.399,0.0374,12428000,29660000,0.0793,2020-06-30,42.19,,309209000.0,61041000,9293000,1680000,,,None,3135000,5099000,,None,,,,,7627000,7613000,1964000,None,0.185,,47877000,13164000,,,,,None,,,,,5.88,5.57,,,,,,,,0.0772,,,2025-11-12,quarterly,0.1167,EUR,pre-market,None,,0.0379,0.0995,0.145,4.085,24009000,,,,25.58,23.75,47.1627,,,,,,,82199000,,67.94,,32.22,16.95
2025-12-28,SRAD,0.34,1228145000.0,67.94,,2.026,3.865,,,,,,,,,,,,,,,None,88388173,88388173,,,,,,None,39303218,,,,,-0.399,0.0374,21215979,60519197,0.0793,2020-03-31,42.19,,309209000.0,32136847,16967938,3068154,,,None,None,None,,None,,,,,13897580,None,None,None,0.185,,12436765,19700082,,,,,None,,,,,5.88,5.57,,,,,,,,0.0772,,,2025-11-12,quarterly,0.1167,EUR,pre-market,None,,0.0379,0.0995,0.145,4.085,None,,,,25.58,23.75,47.1627,,,,,,,120525021,,67.94,,32.22,16.95
2025-12-28,SRAD,0.34,1228145000.0,67.94,,2.026,3.865,,,,,,,,,,,,,,,None,478009000,478009000,,,,,,None,284727000,,,,,-0.399,0.0374,100022000,384749000,0.0793,2024-12-31,42.19,,309209000.0,628547000,22552000,-11060000,,,None,77470000,9285000,,None,,,,,34150000,33612000,-67918000,None,0.185,,493988000,134559000,,,,,None,,,,,5.88,5.57,,,,,,,,0.0772,,,2025-11-12,annual,0.1167,EUR,pre-market,24271000,,0.0379,0.0995,0.145,4.085,386814000,,,,25.58,23.75,47.1627,,,,,,,1106556000,,67.94,,32.22,16.95
2025-12-28,SRAD,0.34,1228145000.0,67.94,,2.026,3.865,,,,,,,,,,,,,,,None,337593000,337593000,,,,,,None,206362000,,,,,-0.399,0.0374,78647000,285009000,0.0793,2023-12-31,42.19,,309209000.0,540028000,47196000,12551000,,,None,31451000,7683000,,None,,,,,34655000,34645000,-20883000,None,0.185,,461818000,78210000,,,,,None,,,,,5.88,5.57,,,,,,,,0.0772,,,2025-11-12,annual,0.1167,EUR,pre-market,22577000,,0.0379,0.0995,0.145,4.085,366421000,,,,25.58,23.75,47.1627,,,,,,,877621000,,67.94,,32.22,16.95
2025-12-28,SRAD,0.34,1228145000.0,67.94,,2.026,3.865,,,,,,,,,,,,,,,None,298467000,298467000,,,,,,None,184813000,,,,,-0.399,0.0374,57827000,242640000,0.0793,2022-12-31,42.19,,309209000.0,431721000,17790000,7299000,,,None,41447000,5250000,,None,,,,,10891000,10491000,-36197000,None,0.185,,406488000,25233000,,,,,None,,,,,5.88,5.57,,,,,,,,0.0772,,,2025-11-12,annual,0.1167,EUR,pre-market,72098000,,0.0379,0.0995,0.145,4.085,325813000,,,,25.58,23.75,47.1627,,,,,,,730188000,,67.94,,32.22,16.95
2025-12-28,SRAD,0.34,1228145000.0,67.94,,2.026,3.865,,,,,,,,,,,,,,,None,107632000,107632000,,,,,,None,129375000,,,,,-0.399,0.0374,56148000,185523000,0.0793,2021-12-31,42.19,,309209000.0,453570000,23824000,11037000,,,None,32540000,5179000,,None,,,,,12569000,12787000,-27243000,None,0.185,,400503000,53067000,,,,,None,,,,,5.88,5.57,,,,,,,,0.0772,,,2025-11-12,annual,0.1167,EUR,pre-market,49726000,,0.0379,0.0995,0.145,4.085,248190000,,,,25.58,23.75,47.1627,,,,,,,561202000,,67.94,,32.22,16.95
2025-12-28,SRAD,0.34,1228145000.0,67.94,,2.026,3.865,,,,,,,,,,,,,,,None,83214000,83214000,,,,,,None,132413000,,,,,-0.399,0.0374,38783000,171196000,0.0793,2020-12-31,42.19,,309209000.0,321710000,22125000,7319000,,,None,18989693,6661000,,None,,,,,15245000,14806000,-8141000,None,0.185,,321710000,60384000,,,,,None,,,,,5.88,5.57,,,,,,,,0.0772,,,2025-11-12,annual,0.1167,EUR,pre-market,28511000,,0.0379,0.0995,0.145,4.085,145559000,,,,25.58,23.75,47.1627,,,,,,,404924000,,67.94,,32.22,16.95
