date,symbol,eps,revenue_ttm,pe_ratio,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividend_per_share,dividend_yield,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,peg_ratio,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,trailing_pe,treasurystock,week_52_high,week_52_low
2025-12-28,LEG,1.61,4172900000.0,6.86,,0.765,7.17,,,,,,,,,,,,,,,None,676000000,676000000,,,,,,None,28400000,,0.2,0.0183,,,,1.785,-0.01,77200000,105600000,0.3,2012-12-31,,749700000.0,177000000,64200000,-9800000,,,None,11400000,None,,None,,,,,73500000,74000000,None,None,0.068,,101900000,75100000,,,,,1600000,,,,,-4.11,1.525,0.359,,,,,,,,0.0538,,,2025-10-27,quarterly,0.29,USD,pre-market,22000000,,0.0408,0.262,-0.059,30.2,95300000,,,,9.22,9.96,-3.3333,,,,,,,853000000,,6.86,,11.98,6.39
2025-12-28,LEG,1.61,4172900000.0,6.86,,0.765,7.17,,,,,,,,,,,,,,,None,776700000,776700000,,,,,,None,30000000,,0.2,0.0183,,,,1.785,-0.01,108000000,138000000,0.3,2012-09-30,,749700000.0,205500000,95200000,28600000,,,None,9700000,None,,None,,,,,65800000,66600000,None,None,0.068,,101200000,104300000,,,,,1600000,,,,,-4.11,1.525,0.359,,,,,,,,0.0538,,,2025-10-27,quarterly,0.29,USD,pre-market,0,,0.0408,0.262,-0.059,30.2,94700000,,,,9.22,9.96,-3.3333,,,,,,,982200000,,6.86,,11.98,6.39
2025-12-28,LEG,1.61,4172900000.0,6.86,,0.765,7.17,,,,,,,,,,,,,,,None,751600000,751600000,,,,,,None,6400000,,0.2,0.0183,,,,1.785,-0.01,110700000,117100000,0.3,2012-06-30,,749700000.0,187200000,78200000,15200000,,,None,8000000,None,,None,,,,,64900000,63000000,None,None,0.068,,101000000,88300000,,,,,1600000,,,,,-4.11,1.525,0.359,,,,,,,,0.0538,,,2025-10-27,quarterly,0.29,USD,pre-market,0,,0.0408,0.262,-0.059,30.2,92500000,,,,9.22,9.96,-3.3333,,,,,,,938800000,,6.86,,11.98,6.39
2025-12-28,LEG,1.61,4172900000.0,6.86,,0.765,7.17,,,,,,,,,,,,,,,None,768500000,768500000,,,,,,None,6200000,,0.2,0.0183,,,,1.785,-0.01,74600000,80800000,0.3,2012-03-31,,749700000.0,178300000,66800000,22300000,,,None,7800000,None,,None,,,,,44000000,44500000,None,None,0.068,,103700000,74600000,,,,,1700000,,,,,-4.11,1.525,0.359,,,,,,,,0.0538,,,2025-10-27,quarterly,0.29,USD,pre-market,0,,0.0408,0.262,-0.059,30.2,97900000,,,,9.22,9.96,-3.3333,,,,,,,946800000,,6.86,,11.98,6.39
2025-12-28,LEG,1.61,4172900000.0,6.86,,0.765,7.17,,,,,,,,,,,,,,,None,711100000,711100000,,,,,,None,28700000,,0.2,0.0183,,,,1.785,-0.01,14400000,43100000,0.3,2011-12-31,,749700000.0,143000000,4600000,-4700000,,,None,9800000,None,,None,,,,,8700000,9300000,None,None,0.068,,130100000,12900000,,,,,1500000,,,,,-4.11,1.525,0.359,,,,,,,,0.0538,,,2025-10-27,quarterly,0.29,USD,pre-market,0,,0.0408,0.262,-0.059,30.2,94300000,,,,9.22,9.96,-3.3333,,,,,,,854100000,,6.86,,11.98,6.39
2025-12-28,LEG,1.61,4172900000.0,6.86,,0.765,7.17,,,,,,,,,,,,,,,None,770500000,770500000,,,,,,None,27900000,,0.2,0.0183,,,,1.785,-0.01,73000000,100900000,0.3,2011-09-30,,749700000.0,170400000,63400000,18100000,,,None,9600000,None,,None,,,,,44900000,45300000,None,None,0.068,,98800000,71600000,,,,,1400000,,,,,-4.11,1.525,0.359,,,,,,,,0.0538,,,2025-10-27,quarterly,0.29,USD,pre-market,0,,0.0408,0.262,-0.059,30.2,93900000,,,,9.22,9.96,-3.3333,,,,,,,940900000,,6.86,,11.98,6.39
2025-12-28,LEG,1.61,4172900000.0,6.86,,0.765,7.17,,,,,,,,,,,,,,,None,763300000,763300000,,,,,,None,28400000,,0.2,0.0183,,,,1.785,-0.01,83200000,111600000,0.3,2011-06-30,,749700000.0,181900000,72000000,16500000,,,None,9400000,None,,None,,,,,54700000,55500000,None,None,0.068,,102800000,79100000,,,,,2300000,,,,,-4.11,1.525,0.359,,,,,,,,0.0538,,,2025-10-27,quarterly,0.29,USD,pre-market,0,,0.0408,0.262,-0.059,30.2,98100000,,,,9.22,9.96,-3.3333,,,,,,,945200000,,6.86,,11.98,6.39
2025-12-28,LEG,1.61,4172900000.0,6.86,,0.765,7.17,,,,,,,,,,,,,,,None,725800000,725800000,,,,,,None,30100000,,0.2,0.0183,,,,1.785,-0.01,75700000,105800000,0.3,2011-03-31,,749700000.0,170000000,66200000,19900000,,,None,9500000,None,,None,,,,,45000000,46300000,None,None,0.068,,170000000,74200000,,,,,1500000,,,,,-4.11,1.525,0.359,,,,,,,,0.0538,,,2025-10-27,quarterly,0.29,USD,pre-market,0,,0.0408,0.262,-0.059,30.2,95800000,,,,9.22,9.96,-3.3333,,,,,,,895800000,,6.86,,11.98,6.39
2025-12-28,LEG,1.61,4172900000.0,6.86,,0.765,7.17,,,,,,,,,,,,,,,None,660400000,660400000,,,,,,None,31600000,,0.2,0.0183,,,,1.785,-0.01,51300000,82900000,0.3,2010-12-31,,749700000.0,141500000,41400000,8800000,,,None,9900000,None,,None,,,,,31400000,0,None,None,0.068,,83000000,58500000,,,,,None,,,,,-4.11,1.525,0.359,,,,,,,,0.0538,,,2025-10-27,quarterly,0.29,USD,pre-market,0,,0.0408,0.262,-0.059,30.2,85600000,,,,9.22,9.96,-3.3333,,,,,,,801900000,,6.86,,11.98,6.39
2025-12-28,LEG,1.61,4172900000.0,6.86,,0.765,7.17,,,,,,,,,,,,,,,None,697800000,697800000,,,,,,None,30000000,,0.2,0.0183,,,,1.785,-0.01,77300000,107300000,0.3,2010-09-30,,749700000.0,168700000,68000000,18100000,,,None,9300000,None,,None,,,,,47400000,49900000,None,None,0.068,,93100000,75600000,,,,,1700000,,,,,-4.11,1.525,0.359,,,,,,,,0.0538,,,2025-10-27,quarterly,0.29,USD,pre-market,0,,0.0408,0.262,-0.059,30.2,87600000,,,,9.22,9.96,-3.3333,,,,,,,866500000,,6.86,,11.98,6.39
2025-12-28,LEG,1.61,4172900000.0,6.86,,0.765,7.17,,,,,,,,,,,,,,,None,694600000,694600000,,,,,,None,29300000,,0.2,0.0183,,,,1.785,-0.01,86300000,115600000,0.3,2010-06-30,,749700000.0,179700000,77100000,23500000,,,None,9200000,None,,None,,,,,52700000,53600000,None,None,0.068,,94600000,85100000,,,,,1200000,,,,,-4.11,1.525,0.359,,,,,,,,0.0538,,,2025-10-27,quarterly,0.29,USD,pre-market,0,,0.0408,0.262,-0.059,30.2,88800000,,,,9.22,9.96,-3.3333,,,,,,,874300000,,6.86,,11.98,6.39
2025-12-28,LEG,1.61,4172900000.0,6.86,,0.765,7.17,,,,,,,,,,,,,,,None,650900000,650900000,,,,,,None,31900000,,0.2,0.0183,,,,1.785,-0.01,78300000,110200000,0.3,2010-03-31,,749700000.0,165500000,69000000,21500000,,,None,9300000,None,,None,,,,,45100000,0,None,None,0.068,,165500000,77200000,,,,,None,,,,,-4.11,1.525,0.359,,,,,,,,0.0538,,,2025-10-27,quarterly,0.29,USD,pre-market,0,,0.0408,0.262,-0.059,30.2,92300000,,,,9.22,9.96,-3.3333,,,,,,,816400000,,6.86,,11.98,6.39
2025-12-28,LEG,1.61,4172900000.0,6.86,,0.765,7.17,,,,,,,,,,,,,,,None,599500000,599500000,,,,,,None,33000000,,0.2,0.0183,,,,1.785,-0.01,78300000,111300000,0.3,2009-12-31,,749700000.0,170200000,68700000,26200000,,,None,9600000,None,,None,,,,,35200000,0,None,None,0.068,,71800000,98400000,,,,,None,,,,,-4.11,1.525,0.359,,,,,,,,0.0538,,,2025-10-27,quarterly,0.29,USD,pre-market,0,,0.0408,0.262,-0.059,30.2,87300000,,,,9.22,9.96,-3.3333,,,,,,,769700000,,6.86,,11.98,6.39
2025-12-28,LEG,1.61,4172900000.0,6.86,,0.765,7.17,,,,,,,,,,,,,,,None,622600000,622600000,,,,,,None,32500000,,0.2,0.0183,,,,1.785,-0.01,96300000,128800000,0.3,2009-09-30,,749700000.0,187300000,87000000,30800000,,,None,9300000,None,,None,,,,,54300000,0,None,None,0.068,,92300000,95000000,,,,,None,,,,,-4.11,1.525,0.359,,,,,,,,0.0538,,,2025-10-27,quarterly,0.29,USD,pre-market,0,,0.0408,0.262,-0.059,30.2,84800000,,,,9.22,9.96,-3.3333,,,,,,,809900000,,6.86,,11.98,6.39
2025-12-28,LEG,1.61,4172900000.0,6.86,,0.765,7.17,,,,,,,,,,,,,,,None,610200000,610200000,,,,,,None,33400000,,0.2,0.0183,,,,1.785,-0.01,41800000,75200000,0.3,2009-06-30,,749700000.0,147200000,32700000,13600000,,,None,9100000,None,,None,,,,,19000000,0,None,None,0.068,,106400000,40800000,,,,,None,,,,,-4.11,1.525,0.359,,,,,,,,0.0538,,,2025-10-27,quarterly,0.29,USD,pre-market,0,,0.0408,0.262,-0.059,30.2,89000000,,,,9.22,9.96,-3.3333,,,,,,,757400000,,6.86,,11.98,6.39
2025-12-28,LEG,1.61,4172900000.0,6.86,,0.765,7.17,,,,,,,,,,,,,,,None,593100000,593100000,,,,,,None,31400000,,0.2,0.0183,,,,1.785,-0.01,19400000,50800000,0.3,2009-03-31,,749700000.0,125000000,10000000,6700000,,,None,9400000,None,,None,,,,,3300000,0,None,None,0.068,,107100000,17900000,,,,,None,,,,,-4.11,1.525,0.359,,,,,,,,0.0538,,,2025-10-27,quarterly,0.29,USD,pre-market,0,,0.0408,0.262,-0.059,30.2,101900000,,,,9.22,9.96,-3.3333,,,,,,,718100000,,6.86,,11.98,6.39
2025-12-28,LEG,1.61,4172900000.0,6.86,,0.765,7.17,,,,,,,,,,,,,,,None,771900000,771900000,,,,,,None,34800000,,0.2,0.0183,,,,1.785,-0.01,-8700000,26100000,0.3,2008-12-31,,749700000.0,110600000,-25300000,-17100000,,,None,48400000,None,,None,,,,,-18000000,0,None,None,0.068,,96800000,13800000,,,,,None,,,,,-4.11,1.525,0.359,,,,,,,,0.0538,,,2025-10-27,quarterly,0.29,USD,pre-market,0,,0.0408,0.262,-0.059,30.2,106200000,,,,9.22,9.96,-3.3333,,,,,,,882500000,,6.86,,11.98,6.39
2025-12-28,LEG,1.61,4172900000.0,6.86,,0.765,7.17,,,,,,,,,,,,,,,None,925100000,925100000,,,,,,None,34400000,,0.2,0.0183,,,,1.785,-0.01,98500000,132900000,0.3,2008-09-30,,749700000.0,207100000,85500000,37100000,,,None,11900000,None,,None,,,,,32700000,0,None,None,0.068,,111700000,95400000,,,,,None,,,,,-4.11,1.525,0.359,,,,,,,,0.0538,,,2025-10-27,quarterly,0.29,USD,pre-market,0,,0.0408,0.262,-0.059,30.2,105500000,,,,9.22,9.96,-3.3333,,,,,,,1132200000,,6.86,,11.98,6.39
2025-12-28,LEG,1.61,4172900000.0,6.86,,0.765,7.17,,,,,,,,,,,,,,,None,866700000,866700000,,,,,,None,36200000,,0.2,0.0183,,,,1.785,-0.01,84500000,120700000,0.3,2008-06-30,,749700000.0,196400000,69700000,26200000,,,None,13100000,None,,None,,,,,46300000,0,None,None,0.068,,113900000,82500000,,,,,None,,,,,-4.11,1.525,0.359,,,,,,,,0.0538,,,2025-10-27,quarterly,0.29,USD,pre-market,0,,0.0408,0.262,-0.059,30.2,107600000,,,,9.22,9.96,-3.3333,,,,,,,1063100000,,6.86,,11.98,6.39
2025-12-28,LEG,1.61,4172900000.0,6.86,,0.765,7.17,,,,,,,,,,,,,,,None,821200000,821200000,,,,,,None,35000000,,0.2,0.0183,,,,1.785,-0.01,72600000,107600000,0.3,2008-03-31,,749700000.0,177100000,58100000,18900000,,,None,13300000,None,,None,,,,,43400000,0,None,None,0.068,,109900000,67200000,,,,,None,,,,,-4.11,1.525,0.359,,,,,,,,0.0538,,,2025-10-27,quarterly,0.29,USD,pre-market,0,,0.0408,0.262,-0.059,30.2,103900000,,,,9.22,9.96,-3.3333,,,,,,,998300000,,6.86,,11.98,6.39
2025-12-28,LEG,1.61,4172900000.0,6.86,,0.765,7.17,,,,,,,,,,,,,,,None,276200000,276200000,,,,,,None,48300000,,0.2,0.0183,,,,1.785,-0.01,13200000,61500000,0.3,2007-12-31,,749700000.0,93700000,-135000000,2300000,,,None,58600000,None,,None,,,,,-212600000,0,None,None,0.068,,80500000,13200000,,,,,None,,,,,-4.11,1.525,0.359,,,,,,,,0.0538,,,2025-10-27,quarterly,0.29,USD,pre-market,0,,0.0408,0.262,-0.059,30.2,57200000,,,,9.22,9.96,-3.3333,,,,,,,369900000,,6.86,,11.98,6.39
2025-12-28,LEG,1.61,4172900000.0,6.86,,0.765,7.17,,,,,,,,,,,,,,,None,1085300000,1085300000,,,,,,None,44900000,,0.2,0.0183,,,,1.785,-0.01,104400000,149300000,0.3,2007-09-30,,749700000.0,240800000,94800000,29100000,,,None,15800000,None,,None,,,,,65700000,0,None,None,0.068,,127000000,113800000,,,,,None,,,,,-4.11,1.525,0.359,,,,,,,,0.0538,,,2025-10-27,quarterly,0.29,USD,pre-market,0,,0.0408,0.262,-0.059,30.2,127000000,,,,9.22,9.96,-3.3333,,,,,,,1326100000,,6.86,,11.98,6.39
2025-12-28,LEG,1.61,4172900000.0,6.86,,0.765,7.17,,,,,,,,,,,,,,,None,1081000000,1081000000,,,,,,None,46700000,,0.2,0.0183,,,,1.785,-0.01,87200000,133900000,0.3,2007-06-30,,749700000.0,235100000,79600000,19600000,,,None,14200000,None,,None,,,,,60000000,0,None,None,0.068,,134300000,100800000,,,,,None,,,,,-4.11,1.525,0.359,,,,,,,,0.0538,,,2025-10-27,quarterly,0.29,USD,pre-market,0,,0.0408,0.262,-0.059,30.2,134300000,,,,9.22,9.96,-3.3333,,,,,,,1316100000,,6.86,,11.98,6.39
2025-12-28,LEG,1.61,4172900000.0,6.86,,0.765,7.17,,,,,,,,,,,,,,,None,1065300000,1065300000,,,,,,None,43500000,,0.2,0.0183,,,,1.785,-0.01,91200000,134700000,0.3,2007-03-31,,749700000.0,229000000,89000000,26400000,,,None,14100000,None,,None,,,,,75700000,0,None,None,0.068,,122100000,106900000,,,,,None,,,,,-4.11,1.525,0.359,,,,,,,,0.0538,,,2025-10-27,quarterly,0.29,USD,pre-market,0,,0.0408,0.262,-0.059,30.2,122100000,,,,9.22,9.96,-3.3333,,,,,,,1294300000,,6.86,,11.98,6.39
2025-12-28,LEG,1.61,4172900000.0,6.86,,0.765,7.17,,,,,,,,,,,,,,,None,1067200000,1067200000,,,,,,None,43500000,,0.2,0.0183,,,,1.785,-0.01,105200000,148700000,0.3,2006-12-31,,749700000.0,243300000,105800000,35800000,,,None,56200000,None,,None,,,,,70000000,0,None,None,0.068,,138100000,105200000,,,,,None,,,,,-4.11,1.525,0.359,,,,,,,,0.0538,,,2025-10-27,quarterly,0.29,USD,pre-market,0,,0.0408,0.262,-0.059,30.2,119300000,,,,9.22,9.96,-3.3333,,,,,,,1310500000,,6.86,,11.98,6.39
2025-12-28,LEG,1.61,4172900000.0,6.86,,0.765,7.17,,,,,,,,,,,,,,,None,1156000000,1156000000,,,,,,None,43900000,,0.2,0.0183,,,,1.785,-0.01,133300000,177200000,0.3,2006-09-30,,749700000.0,258600000,125100000,41100000,,,None,14000000,None,,None,,,,,84000000,0,None,None,0.068,,120600000,138000000,,,,,None,,,,,-4.11,1.525,0.359,,,,,,,,0.0538,,,2025-10-27,quarterly,0.29,USD,pre-market,0,,0.0408,0.262,-0.059,30.2,120600000,,,,9.22,9.96,-3.3333,,,,,,,1414600000,,6.86,,11.98,6.39
2025-12-28,LEG,1.61,4172900000.0,6.86,,0.765,7.17,,,,,,,,,,,,,,,None,1146200000,1146200000,,,,,,None,44800000,,0.2,0.0183,,,,1.785,-0.01,125500000,170300000,0.3,2006-06-30,,749700000.0,256400000,111600000,27400000,,,None,14000000,None,,None,,,,,84200000,0,None,None,0.068,,125800000,130600000,,,,,None,,,,,-4.11,1.525,0.359,,,,,,,,0.0538,,,2025-10-27,quarterly,0.29,USD,pre-market,0,,0.0408,0.262,-0.059,30.2,125800000,,,,9.22,9.96,-3.3333,,,,,,,1402600000,,6.86,,11.98,6.39
2025-12-28,LEG,1.61,4172900000.0,6.86,,0.765,7.17,,,,,,,,,,,,,,,None,1137600000,1137600000,,,,,,None,43200000,,0.2,0.0183,,,,1.785,-0.01,107900000,151100000,0.3,2006-03-31,,749700000.0,240100000,92300000,30200000,,,None,12900000,None,,None,,,,,62100000,0,None,None,0.068,,136400000,103700000,,,,,None,,,,,-4.11,1.525,0.359,,,,,,,,0.0538,,,2025-10-27,quarterly,0.29,USD,pre-market,0,,0.0408,0.262,-0.059,30.2,123800000,,,,9.22,9.96,-3.3333,,,,,,,1377700000,,6.86,,11.98,6.39
2025-12-28,LEG,1.61,4172900000.0,6.86,,0.765,7.17,,,,,,,,,,,,,,,None,1120500000,1120500000,,,,,,None,44200000,,0.2,0.0183,,,,1.785,-0.01,86700000,130900000,0.3,2005-12-31,,749700000.0,219100000,52700000,7400000,,,None,46700000,None,,None,,,,,45300000,0,None,None,0.068,,132400000,86700000,,,,,None,,,,,-4.11,1.525,0.359,,,,,,,,0.0538,,,2025-10-27,quarterly,0.29,USD,pre-market,25000000,,0.0408,0.262,-0.059,30.2,122100000,,,,9.22,9.96,-3.3333,,,,,,,1339600000,,6.86,,11.98,6.39
2025-12-28,LEG,1.61,4172900000.0,6.86,,0.765,7.17,,,,,,,,,,,,,,,None,1133500000,1133500000,,,,,,None,44300000,,0.2,0.0183,,,,1.785,-0.01,55000000,99300000,0.3,2005-09-30,,749700000.0,215100000,77600000,23600000,,,None,11900000,None,,None,,,,,54000000,0,None,None,0.068,,115800000,99300000,,,,,None,,,,,-4.11,1.525,0.359,,,,,,,,0.0538,,,2025-10-27,quarterly,0.29,USD,pre-market,0,,0.0408,0.262,-0.059,30.2,115800000,,,,9.22,9.96,-3.3333,,,,,,,1348600000,,6.86,,11.98,6.39
2025-12-28,LEG,1.61,4172900000.0,6.86,,0.765,7.17,,,,,,,,,,,,,,,None,3634500000,3634500000,,,,,,None,136000000,,0.2,0.0183,,,,1.785,-0.01,-423300000,-287300000,0.3,2024-12-31,,749700000.0,749100000,-509200000,2200000,,,None,85900000,6600000,,None,,,,,-511500000,-511400000,-79300000,None,0.068,,530800000,218300000,,,,,None,,,,,-4.11,1.525,0.359,,,,,,,,0.0538,,,2025-10-27,annual,0.29,USD,pre-market,None,,0.0408,0.262,-0.059,30.2,508800000,,,,9.22,9.96,-3.3333,,,,,,,4383600000,,6.86,,11.98,6.39
2025-12-28,LEG,1.61,4172900000.0,6.86,,0.765,7.17,,,,,,,,,,,,,,,None,3871500000,3871500000,,,,,,None,179900000,,0.2,0.0183,,,,1.785,-0.01,-85000000,94900000,0.3,2023-12-31,,749700000.0,853800000,-173400000,-36600000,,,None,88400000,5400000,,None,,,,,-136800000,-136800000,-85700000,None,0.068,,534400000,319400000,,,,,None,,,,,-4.11,1.525,0.359,,,,,,,,0.0538,,,2025-10-27,annual,0.29,USD,pre-market,None,,0.0408,0.262,-0.059,30.2,465400000,,,,9.22,9.96,-3.3333,,,,,,,4725300000,,6.86,,11.98,6.39
2025-12-28,LEG,1.61,4172900000.0,6.86,,0.765,7.17,,,,,,,,,,,,,,,None,4169900000,4169900000,,,,,,None,179800000,,0.2,0.0183,,,,1.785,-0.01,489100000,668900000,0.3,2022-12-31,,749700000.0,976800000,403600000,93700000,,,None,85500000,81400000,,None,,,,,309800000,309900000,-81400000,None,0.068,,494100000,482700000,,,,,6600000,,,,,-4.11,1.525,0.359,,,,,,,,0.0538,,,2025-10-27,annual,0.29,USD,pre-market,None,,0.0408,0.262,-0.059,30.2,427300000,,,,9.22,9.96,-3.3333,,,,,,,5146700000,,6.86,,11.98,6.39
2025-12-28,LEG,1.61,4172900000.0,6.86,,0.765,7.17,,,,,,,,,,,,,,,None,4034300000,4034300000,,,,,,None,187300000,,0.2,0.0183,,,,1.785,-0.01,598600000,785900000,0.3,2021-12-31,,749700000.0,1038300000,522100000,119500000,,,None,76500000,73900000,,None,,,,,402400000,402600000,-73900000,None,0.068,,489600000,548700000,,,,,32000000,,,,,-4.11,1.525,0.359,,,,,,,,0.0538,,,2025-10-27,annual,0.29,USD,pre-market,None,,0.0408,0.262,-0.059,30.2,422100000,,,,9.22,9.96,-3.3333,,,,,,,5072600000,,6.86,,11.98,6.39
2025-12-28,LEG,1.61,4172900000.0,6.86,,0.765,7.17,,,,,,,,,,,,,,,None,3376100000,3376100000,,,,,,None,189400000,,0.2,0.0183,,,,1.785,-0.01,410600000,600000000,0.3,2020-12-31,,749700000.0,904100000,327900000,74800000,,,None,82700000,79600000,,None,,,,,253000000,247700000,-79600000,None,0.068,,489600000,414500000,,,,,3100000,,,,,-4.11,1.525,0.359,,,,,,,,0.0538,,,2025-10-27,annual,0.29,USD,pre-market,None,,0.0408,0.262,-0.059,30.2,424400000,,,,9.22,9.96,-3.3333,,,,,,,4280200000,,6.86,,11.98,6.39
2025-12-28,LEG,1.61,4172900000.0,6.86,,0.765,7.17,,,,,,,,,,,,,,,None,3728500000,3728500000,,,,,,None,191900000,,0.2,0.0183,,,,1.785,-0.01,494200000,686100000,0.3,2019-12-31,,749700000.0,1024000000,403500000,89400000,,,None,90700000,7400000,,None,,,,,314000000,333900000,-83300000,None,0.068,,533000000,491000000,,,,,12400000,,,,,-4.11,1.525,0.359,,,,,,,,0.0538,,,2025-10-27,annual,0.29,USD,pre-market,None,,0.0408,0.262,-0.059,30.2,469700000,,,,9.22,9.96,-3.3333,,,,,,,4752500000,,6.86,,11.98,6.39
2025-12-28,LEG,1.61,4172900000.0,6.86,,0.765,7.17,,,,,,,,,,,,,,,None,3380800000,3380800000,,,,,,None,124800000,,0.2,0.0183,,,,1.785,-0.01,437800000,562600000,0.3,2018-12-31,,749700000.0,888700000,384400000,78300000,,,None,60900000,8400000,,None,,,,,305900000,306100000,-52500000,None,0.068,,445600000,443100000,,,,,10300000,,,,,-4.11,1.525,0.359,,,,,,,,0.0538,,,2025-10-27,annual,0.29,USD,pre-market,0,,0.0408,0.262,-0.059,30.2,425100000,,,,9.22,9.96,-3.3333,,,,,,,4269500000,,6.86,,11.98,6.39
2025-12-28,LEG,1.61,4172900000.0,6.86,,0.765,7.17,,,,,,,,,,,,,,,None,3075900000,3075900000,,,,,,None,116000000,,0.2,0.0183,,,,1.785,-0.01,471300000,587300000,0.3,2017-12-31,,749700000.0,867900000,432000000,138400000,,,None,43500000,7600000,,None,,,,,292600000,293600000,-35900000,None,0.068,,424300000,448100000,,,,,31800000,,,,,-4.11,1.525,0.359,,,,,,,,0.0538,,,2025-10-27,annual,0.29,USD,pre-market,25000000,,0.0408,0.262,-0.059,30.2,403600000,,,,9.22,9.96,-3.3333,,,,,,,3943800000,,6.86,,11.98,6.39
2025-12-28,LEG,1.61,4172900000.0,6.86,,0.765,7.17,,,,,,,,,,,,,,,None,2850700000,2850700000,,,,,,None,106700000,,0.2,0.0183,,,,1.785,-0.01,521700000,628400000,0.3,2016-12-31,,749700000.0,899200000,487100000,120000000,,,None,38800000,3900000,,None,,,,,385800000,367100000,-34900000,None,0.068,,416700000,449800000,,,,,3900000,,,,,-4.11,1.525,0.359,,,,,,,,0.0538,,,2025-10-27,annual,0.29,USD,pre-market,25000000,,0.0408,0.262,-0.059,30.2,396800000,,,,9.22,9.96,-3.3333,,,,,,,3749900000,,6.86,,11.98,6.39
2025-12-28,LEG,1.61,4172900000.0,6.86,,0.765,7.17,,,,,,,,,,,,,,,None,2994000000,2994000000,,,,,,None,113200000,,0.2,0.0183,,,,1.785,-0.01,490900000,604100000,0.3,2015-12-31,,749700000.0,923200000,449800000,121800000,,,None,41100000,36700000,,None,,,,,325100000,328000000,None,None,0.068,,437700000,485200000,,,,,4400000,,,,,-4.11,1.525,0.359,,,,,,,,0.0538,,,2025-10-27,annual,0.29,USD,pre-market,25000000,,0.0408,0.262,-0.059,30.2,416900000,,,,9.22,9.96,-3.3333,,,,,,,3917200000,,6.86,,11.98,6.39
2025-12-28,LEG,1.61,4172900000.0,6.86,,0.765,7.17,,,,,,,,,,,,,,,None,2991900000,2991900000,,,,,,None,117900000,,0.2,0.0183,,,,1.785,-0.01,337300000,455200000,0.3,2014-12-31,,749700000.0,790400000,295500000,70300000,,,None,41800000,None,,None,,,,,98000000,225200000,None,None,0.068,,469300000,322300000,,,,,5800000,,,,,-4.11,1.525,0.359,,,,,,,,0.0538,,,2025-10-27,annual,0.29,USD,pre-market,26000000,,0.0408,0.262,-0.059,30.2,449600000,,,,9.22,9.96,-3.3333,,,,,,,3782300000,,6.86,,11.98,6.39
2025-12-28,LEG,1.61,4172900000.0,6.86,,0.765,7.17,,,,,,,,,,,,,,,None,2998800000,2998800000,,,,,,None,122600000,,0.2,0.0183,,,,1.785,-0.01,282300000,404900000,0.3,2013-12-31,,749700000.0,747200000,247800000,55000000,,,None,44700000,None,,None,,,,,197300000,192800000,None,None,0.068,,420800000,328300000,,,,,7700000,,,,,-4.11,1.525,0.359,,,,,,,,0.0538,,,2025-10-27,annual,0.29,USD,pre-market,24000000,,0.0408,0.262,-0.059,30.2,394800000,,,,9.22,9.96,-3.3333,,,,,,,3746000000,,6.86,,11.98,6.39
