date,symbol,eps,revenue_ttm,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,peg_ratio,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,treasurystock,week_52_high,week_52_low
2025-12-28,LINK,-0.13,11735000.0,,0.689,0.678,,,,,,,,,,,,,,,None,3610000,3610000,,,,,,None,99000,,,,,21.01,0.05,-4210000,-4111000,-0.08,2007-09-30,,4775000.0,1050000,-4111000,-4822000,,,None,312000,None,,None,,,,,1638000,0,None,None,0.0193,,4234000,-3184000,,,,,None,,,,,0.0,6.44,5.04,,,,,,,,-0.14,,,2025-11-13,quarterly,-0.03,USD,pre-market,730000,,-0.0827,-0.151,0.178,0.793,3504000,,,,5.02,6.78,62.5,,,,,,,4660000,,,10.1,2.993
2025-12-28,LINK,-0.13,11735000.0,,0.689,0.678,,,,,,,,,,,,,,,None,5440000,5440000,,,,,,None,151000,,,,,21.01,0.05,-2175000,-2024000,-0.08,2007-06-30,,4775000.0,2566000,-2179000,14000,,,None,45000,None,,None,,,,,-2179000,0,None,None,0.0193,,4731000,-2165000,,,,,None,,,,,0.0,6.44,5.04,,,,,,,,-0.14,,,2025-11-13,quarterly,-0.03,USD,pre-market,1052000,,-0.0827,-0.151,0.178,0.793,3679000,,,,5.02,6.78,62.5,,,,,,,8006000,,,10.1,2.993
2025-12-28,LINK,-0.13,11735000.0,,0.689,0.678,,,,,,,,,,,,,,,None,6215000,6215000,,,,,,None,162000,,,,,21.01,0.05,-1442000,-1280000,-0.08,2007-03-31,,4775000.0,2670000,-2467000,52000,,,None,4000,None,,None,,,,,-2519000,0,None,None,0.0193,,5131000,-2461000,,,,,None,,,,,0.0,6.44,5.04,,,,,,,,-0.14,,,2025-11-13,quarterly,-0.03,USD,pre-market,1242000,,-0.0827,-0.151,0.178,0.793,3821000,,,,5.02,6.78,62.5,,,,,,,8885000,,,10.1,2.993
2025-12-28,LINK,-0.13,11735000.0,,0.689,0.678,,,,,,,,,,,,,,,None,6792000,6792000,,,,,,None,131000,,,,,21.01,0.05,-3146000,-3015000,-0.08,2006-12-31,,4775000.0,1691000,-3146000,111000,,,None,15000,None,,None,,,,,-3257000,0,None,None,0.0193,,4675000,-2984000,,,,,None,,,,,0.0,6.44,5.04,,,,,,,,-0.14,,,2025-11-13,quarterly,-0.03,USD,pre-market,1249000,,-0.0827,-0.151,0.178,0.793,3426000,,,,5.02,6.78,62.5,,,,,,,8483000,,,10.1,2.993
2025-12-28,LINK,-0.13,11735000.0,,0.689,0.678,,,,,,,,,,,,,,,None,5785000,5785000,,,,,,None,100000,,,,,21.01,0.05,-1937000,-1837000,-0.08,2006-09-30,,4775000.0,3249000,-1790000,95000,,,None,0,None,,None,,,,,-1885000,0,None,None,0.0193,,5086000,-1837000,,,,,None,,,,,0.0,6.44,5.04,,,,,,,,-0.14,,,2025-11-13,quarterly,-0.03,USD,pre-market,1432000,,-0.0827,-0.151,0.178,0.793,4900000,,,,5.02,6.78,62.5,,,,,,,9034000,,,10.1,2.993
2025-12-28,LINK,-0.13,11735000.0,,0.689,0.678,,,,,,,,,,,,,,,None,6792000,6792000,,,,,,None,131000,,,,,21.01,0.05,-2917000,-2786000,-0.08,2006-06-30,,4775000.0,1691000,-3146000,111000,,,None,0,None,,None,,,,,-3257000,0,None,None,0.0193,,4675000,-2984000,,,,,None,,,,,0.0,6.44,5.04,,,,,,,,-0.14,,,2025-11-13,quarterly,-0.03,USD,pre-market,1249000,,-0.0827,-0.151,0.178,0.793,2930000,,,,5.02,6.78,62.5,,,,,,,8483000,,,10.1,2.993
2025-12-28,LINK,-0.13,11735000.0,,0.689,0.678,,,,,,,,,,,,,,,None,4849000,4849000,,,,,,None,126000,,,,,21.01,0.05,-2522000,-2396000,-0.08,2006-03-31,,4775000.0,3682000,-2522000,71000,,,None,None,None,,None,,,,,-2593000,None,None,None,0.0193,,6315000,-2633000,,,,,None,,,,,0.0,6.44,5.04,,,,,,,,-0.14,,,2025-11-13,quarterly,-0.03,USD,pre-market,1415000,,-0.0827,-0.151,0.178,0.793,4900000,,,,5.02,6.78,62.5,,,,,,,8531000,,,10.1,2.993
2025-12-28,LINK,-0.13,11735000.0,,0.689,0.678,,,,,,,,,,,,,,,None,6792000,6792000,,,,,,None,131000,,,,,21.01,0.05,-2984000,-2853000,-0.08,2005-12-31,,4775000.0,1691000,-3146000,111000,,,None,23000,None,,None,,,,,-3257000,0,None,None,0.0193,,0,-2984000,,,,,None,,,,,0.0,6.44,5.04,,,,,,,,-0.14,,,2025-11-13,quarterly,-0.03,USD,pre-market,1249000,,-0.0827,-0.151,0.178,0.793,3426000,,,,5.02,6.78,62.5,,,,,,,8483000,,,10.1,2.993
2025-12-28,LINK,-0.13,11735000.0,,0.689,0.678,,,,,,,,,,,,,,,None,8931000,8931000,,,,,,None,598000,,,,,21.01,0.05,-2766000,-2168000,-0.08,2005-09-30,,4775000.0,1292000,-2689000,0,,,None,0,None,,None,,,,,-2689000,0,None,None,0.0193,,0,-2766000,,,,,None,,,,,0.0,6.44,5.04,,,,,,,,-0.14,,,2025-11-13,quarterly,-0.03,USD,pre-market,1128000,,-0.0827,-0.151,0.178,0.793,2930000,,,,5.02,6.78,62.5,,,,,,,10223000,,,10.1,2.993
2025-12-28,LINK,-0.13,11735000.0,,0.689,0.678,,,,,,,,,,,,,,,None,6833000,6833000,,,,,,None,892000,,,,,21.01,0.05,-2050000,-1158000,-0.08,2024-12-31,,4775000.0,4846000,-1957000,27000,,,None,None,None,,None,,,,,-1984000,-1984000,None,None,0.0193,,6896000,-2050000,,,,,None,,,,,0.0,6.44,5.04,,,,,,,,-0.14,,,2025-11-13,annual,-0.03,USD,pre-market,2052000,,-0.0827,-0.151,0.178,0.793,4844000,,,,5.02,6.78,62.5,,,,,,,11679000,,,10.1,2.993
2025-12-28,LINK,-0.13,11735000.0,,0.689,0.678,,,,,,,,,,,,,,,None,7381000,7381000,,,,,,None,863000,,,,,21.01,0.05,-439000,424000,-0.08,2023-12-31,,4775000.0,6559000,-275000,108000,,,None,None,None,,None,,,,,-383000,-383000,None,None,0.0193,,6998000,-439000,,,,,None,,,,,0.0,6.44,5.04,,,,,,,,-0.14,,,2025-11-13,annual,-0.03,USD,pre-market,2326000,,-0.0827,-0.151,0.178,0.793,4672000,,,,5.02,6.78,62.5,,,,,,,13940000,,,10.1,2.993
2025-12-28,LINK,-0.13,11735000.0,,0.689,0.678,,,,,,,,,,,,,,,None,3632000,3632000,,,,,,None,248000,,,,,21.01,0.05,-668000,-420000,-0.08,2022-12-31,,4775000.0,3861000,1943000,271000,,,None,2611000,None,,None,,,,,1672000,1672000,None,None,0.0193,,4529000,-668000,,,,,None,,,,,0.0,6.44,5.04,,,,,,,,-0.14,,,2025-11-13,annual,-0.03,USD,pre-market,1220000,,-0.0827,-0.151,0.178,0.793,3309000,,,,5.02,6.78,62.5,,,,,,,7493000,,,10.1,2.993
2025-12-28,LINK,-0.13,11735000.0,,0.689,0.678,,,,,,,,,,,,,,,None,3420000,3420000,,,,,,None,281000,,,,,21.01,0.05,-79000,202000,-0.08,2021-12-31,,4775000.0,4058000,-129000,605000,,,None,231000,None,,None,,,,,-734000,-734000,None,None,0.0193,,4137000,-79000,,,,,None,,,,,0.0,6.44,5.04,,,,,,,,-0.14,,,2025-11-13,annual,-0.03,USD,pre-market,893000,,-0.0827,-0.151,0.178,0.793,3244000,,,,5.02,6.78,62.5,,,,,,,7478000,,,10.1,2.993
2025-12-28,LINK,-0.13,11735000.0,,0.689,0.678,,,,,,,,,,,,,,,None,3279000,3279000,,,,,,None,506000,,,,,21.01,0.05,18000,524000,-0.08,2020-12-31,,4775000.0,3609000,18000,-95000,,,None,414000,None,,None,,,,,113000,113000,None,None,0.0193,,3499000,110000,,,,,-92000,,,,,0.0,6.44,5.04,,,,,,,,-0.14,,,2025-11-13,annual,-0.03,USD,pre-market,625000,,-0.0827,-0.151,0.178,0.793,2874000,,,,5.02,6.78,62.5,,,,,,,6888000,,,10.1,2.993
2025-12-28,LINK,-0.13,11735000.0,,0.689,0.678,,,,,,,,,,,,,,,None,3995000,3995000,,,,,,None,266000,,,,,21.01,0.05,-214000,52000,-0.08,2019-12-31,,4775000.0,3310000,-175000,282000,,,None,39000,None,,None,,,,,-457000,-457000,None,None,0.0193,,3524000,-214000,,,,,None,,,,,0.0,6.44,5.04,,,,,,,,-0.14,,,2025-11-13,annual,-0.03,USD,pre-market,916000,,-0.0827,-0.151,0.178,0.793,2608000,,,,5.02,6.78,62.5,,,,,,,7305000,,,10.1,2.993
2025-12-28,LINK,-0.13,11735000.0,,0.689,0.678,,,,,,,,,,,,,,,None,4000000,4000000,,,,,,None,199000,,,,,21.01,0.05,750000,949000,-0.08,2018-12-31,,4775000.0,4904000,810000,188000,,,None,0,None,,None,,,,,622000,622000,None,None,0.0193,,4154000,750000,,,,,None,,,,,0.0,6.44,5.04,,,,,,,,-0.14,,,2025-11-13,annual,-0.03,USD,pre-market,908000,,-0.0827,-0.151,0.178,0.793,3246000,,,,5.02,6.78,62.5,,,,,,,8904000,,,10.1,2.993
2025-12-28,LINK,-0.13,11735000.0,,0.689,0.678,,,,,,,,,,,,,,,None,4297000,4297000,,,,,,None,190000,,,,,21.01,0.05,2139000,2329000,-0.08,2017-12-31,,4775000.0,6856000,2134000,874000,,,None,0,None,,None,,,,,1260000,1260000,None,None,0.0193,,4717000,2139000,,,,,-5000,,,,,0.0,6.44,5.04,,,,,,,,-0.14,,,2025-11-13,annual,-0.03,USD,pre-market,829000,,-0.0827,-0.151,0.178,0.793,3888000,,,,5.02,6.78,62.5,,,,,,,11153000,,,10.1,2.993
2025-12-28,LINK,-0.13,11735000.0,,0.689,0.678,,,,,,,,,,,,,,,None,4880000,4880000,,,,,,None,65000,,,,,21.01,0.05,2847000,2912000,-0.08,2016-12-31,,4775000.0,7006000,2887000,-6000,,,None,0,None,,None,,,,,2893000,2893000,None,None,0.0193,,4159000,2847000,,,,,40000,,,,,0.0,6.44,5.04,,,,,,,,-0.14,,,2025-11-13,annual,-0.03,USD,pre-market,623000,,-0.0827,-0.151,0.178,0.793,3536000,,,,5.02,6.78,62.5,,,,,,,11886000,,,10.1,2.993
2025-12-28,LINK,-0.13,11735000.0,,0.689,0.678,,,,,,,,,,,,,,,None,4869000,4869000,,,,,,None,56000,,,,,21.01,0.05,1682000,1738000,-0.08,2015-12-31,,4775000.0,5645000,1686000,-11000,,,None,1000,None,,None,,,,,1731000,1731000,None,None,0.0193,,3963000,1682000,,,,,None,,,,,0.0,6.44,5.04,,,,,,,,-0.14,,,2025-11-13,annual,-0.03,USD,pre-market,841000,,-0.0827,-0.151,0.178,0.793,3122000,,,,5.02,6.78,62.5,,,,,,,10514000,,,10.1,2.993
2025-12-28,LINK,-0.13,11735000.0,,0.689,0.678,,,,,,,,,,,,,,,None,5200000,5200000,,,,,,None,80000,,,,,21.01,0.05,1548000,1628000,-0.08,2014-12-31,,4775000.0,5078000,1534000,13000,,,None,2000,None,,None,,,,,1555000,1521000,None,None,0.0193,,3530000,1548000,,,,,None,,,,,0.0,6.44,5.04,,,,,,,,-0.14,,,2025-11-13,annual,-0.03,USD,pre-market,811000,,-0.0827,-0.151,0.178,0.793,2719000,,,,5.02,6.78,62.5,,,,,,,10278000,,,10.1,2.993
2025-12-28,LINK,-0.13,11735000.0,,0.689,0.678,,,,,,,,,,,,,,,None,4360000,4360000,,,,,,None,124000,,,,,21.01,0.05,-64000,60000,-0.08,2013-12-31,,4775000.0,3191000,-21000,1000,,,None,4000,None,,None,,,,,12000,None,None,None,0.0193,,3255000,-64000,,,,,None,,,,,0.0,6.44,5.04,,,,,,,,-0.14,,,2025-11-13,annual,-0.03,USD,pre-market,660000,,-0.0827,-0.151,0.178,0.793,2595000,,,,5.02,6.78,62.5,,,,,,,7551000,,,10.1,2.993
2025-12-28,LINK,-0.13,11735000.0,,0.689,0.678,,,,,,,,,,,,,,,None,3238000,3238000,,,,,,None,143000,,,,,21.01,0.05,-73000,70000,-0.08,2012-12-31,,4775000.0,3175000,104000,2000,,,None,7000,None,,None,,,,,136000,None,None,None,0.0193,,3248000,-73000,,,,,None,,,,,0.0,6.44,5.04,,,,,,,,-0.14,,,2025-11-13,annual,-0.03,USD,pre-market,968000,,-0.0827,-0.151,0.178,0.793,2280000,,,,5.02,6.78,62.5,,,,,,,6413000,,,10.1,2.993
2025-12-28,LINK,-0.13,11735000.0,,0.689,0.678,,,,,,,,,,,,,,,None,2900000,2900000,,,,,,None,180000,,,,,21.01,0.05,-1646000,-1466000,-0.08,2011-12-31,,4775000.0,2090000,-1640000,-350000,,,None,0,None,,None,,,,,-1610000,None,None,None,0.0193,,3380000,-1290000,,,,,None,,,,,0.0,6.44,5.04,,,,,,,,-0.14,,,2025-11-13,annual,-0.03,USD,pre-market,1310000,,-0.0827,-0.151,0.178,0.793,2070000,,,,5.02,6.78,62.5,,,,,,,4990000,,,10.1,2.993
2025-12-28,LINK,-0.13,11735000.0,,0.689,0.678,,,,,,,,,,,,,,,None,3530000,3530000,,,,,,None,300000,,,,,21.01,0.05,-1183000,-883000,-0.08,2010-12-31,,4775000.0,4500000,-1190000,190000,,,None,0,None,,None,,,,,-1060000,None,None,None,0.0193,,5880000,-1380000,,,,,None,,,,,0.0,6.44,5.04,,,,,,,,-0.14,,,2025-11-13,annual,-0.03,USD,pre-market,1470000,,-0.0827,-0.151,0.178,0.793,4420000,,,,5.02,6.78,62.5,,,,,,,8030000,,,10.1,2.993
2025-12-28,LINK,-0.13,11735000.0,,0.689,0.678,,,,,,,,,,,,,,,None,5260000,5260000,,,,,,None,570000,,,,,21.01,0.05,-4145000,-3575000,-0.08,2009-12-31,,4775000.0,4440000,-4180000,-1290000,,,None,0,None,,None,,,,,-7810000,None,None,None,0.0193,,7330000,-2890000,,,,,None,,,,,0.0,6.44,5.04,,,,,,,,-0.14,,,2025-11-13,annual,-0.03,USD,pre-market,1790000,,-0.0827,-0.151,0.178,0.793,5540000,,,,5.02,6.78,62.5,,,,,,,9700000,,,10.1,2.993
2025-12-28,LINK,-0.13,11735000.0,,0.689,0.678,,,,,,,,,,,,,,,None,15390000,15390000,,,,,,None,560000,,,,,21.01,0.05,-3262000,-2702000,-0.08,2008-12-31,,4775000.0,10210000,-3310000,1220000,,,None,0,None,,None,,,,,-3310000,None,None,None,0.0193,,14730000,-4530000,,,,,None,,,,,0.0,6.44,5.04,,,,,,,,-0.14,,,2025-11-13,annual,-0.03,USD,pre-market,4100000,,-0.0827,-0.151,0.178,0.793,10630000,,,,5.02,6.78,62.5,,,,,,,25600000,,,10.1,2.993
2025-12-28,LINK,-0.13,11735000.0,,0.689,0.678,,,,,,,,,,,,,,,None,13556000,13556000,,,,,,None,627000,,,,,21.01,0.05,-9469000,-8842000,-0.08,2007-12-31,,4775000.0,5759000,-9587000,39000,,,None,342000,None,,None,,,,,-5669000,None,None,None,0.0193,,14229000,-8470000,,,,,None,,,,,0.0,6.44,5.04,,,,,,,,-0.14,,,2025-11-13,annual,-0.03,USD,pre-market,2970000,,-0.0827,-0.151,0.178,0.793,11259000,,,,5.02,6.78,62.5,,,,,,,19315000,,,10.1,2.993
2025-12-28,LINK,-0.13,11735000.0,,0.689,0.678,,,,,,,,,,,,,,,None,25966000,25966000,,,,,,None,555000,,,,,21.01,0.05,-11615000,-11060000,-0.08,2006-12-31,,4775000.0,10272000,-11630000,126000,,,None,281000,None,,None,,,,,-11756000,None,None,None,0.0193,,22169000,-11897000,,,,,None,,,,,0.0,6.44,5.04,,,,,,,,-0.14,,,2025-11-13,annual,-0.03,USD,pre-market,5547000,,-0.0827,-0.151,0.178,0.793,11733000,,,,5.02,6.78,62.5,,,,,,,36238000,,,10.1,2.993
2025-12-28,LINK,-0.13,11735000.0,,0.689,0.678,,,,,,,,,,,,,,,None,30181000,30181000,,,,,,None,989000,,,,,21.01,0.05,-8032000,-7043000,-0.08,2005-12-31,,4775000.0,8058000,-8194000,111000,,,None,0,None,,None,,,,,-8305000,None,None,None,0.0193,,16319000,-8261000,,,,,None,,,,,0.0,6.44,5.04,,,,,,,,-0.14,,,2025-11-13,annual,-0.03,USD,pre-market,4586000,,-0.0827,-0.151,0.178,0.793,11733000,,,,5.02,6.78,62.5,,,,,,,38239000,,,10.1,2.993
2025-12-28,LINK,-0.13,11735000.0,None,0.689,0.678,,905000,2987000,2987000,,,,,,,,,15000,9864000,None,30181000,30181000,727000,None,None,1352000,None,None,989000,,,,,21.01,0.05,-8032000,-7043000,-0.08,2025-09-30,2576000,4775000.0,8058000,-8194000,111000,1507000,1507000,None,0,None,1798000,None,None,None,None,None,-8305000,None,None,None,0.0193,,16319000,-8261000,269000,300000,None,None,None,,,,,0.0,6.44,5.04,,,,,,,,-0.14,,None,2025-11-13,quarterly,-0.03,USD,pre-market,4586000,-53188000,-0.0827,-0.151,0.178,0.793,11733000,905000,338000,None,5.02,6.78,62.5,12081000,6406000,1526000,2449000,5675000,923000,38239000,9632000,None,10.1,2.993
2025-12-28,LINK,-0.13,11735000.0,None,0.689,0.678,,994000,2329000,2329000,,,,,,,,,10000,14795992,None,30181000,30181000,501000,None,None,2130000,None,None,989000,,,,,21.01,0.05,-8032000,-7043000,-0.08,2025-06-30,2626000,4775000.0,8058000,-8194000,111000,1723000,1723000,None,0,None,1651000,None,None,None,None,None,-8305000,None,None,None,0.0193,,16319000,-8261000,314000,312000,None,None,None,,,,,0.0,6.44,5.04,,,,,,,,-0.14,,None,2025-11-13,quarterly,-0.03,USD,pre-market,4586000,-52752000,-0.0827,-0.151,0.178,0.793,11733000,994000,353000,None,5.02,6.78,62.5,12510000,6424000,1422000,2471000,6086000,1049000,38239000,10039000,None,10.1,2.993
2025-12-28,LINK,-0.13,11735000.0,None,0.689,0.678,,1045000,2585000,2585000,,,,,,,,,10000,9864000,None,30181000,30181000,767000,None,None,1640000,None,None,989000,,,,,21.01,0.05,-8032000,-7043000,-0.08,2025-03-31,2491000,4775000.0,8058000,-8194000,111000,1807000,1807000,None,0,None,1840000,None,None,None,None,None,-8305000,None,None,None,0.0193,,16319000,-8261000,329000,292000,None,None,None,,,,,0.0,6.44,5.04,,,,,,,,-0.14,,None,2025-11-13,quarterly,-0.03,USD,pre-market,4586000,-52752000,-0.0827,-0.151,0.178,0.793,11733000,1045000,357000,None,5.02,6.78,62.5,12472000,6394000,1592000,2707000,6078000,1115000,38239000,9765000,None,10.1,2.993
2025-12-28,LINK,-0.13,11735000.0,None,0.689,0.678,,1129000,2950000,2950000,,,,,,,,,10000,9864000,None,30181000,30181000,573000,None,None,1612000,None,None,989000,,,,,21.01,0.05,-8032000,-7043000,-0.08,2024-12-31,2658000,4775000.0,8058000,-8194000,111000,1874000,1874000,None,0,None,2009000,None,None,None,None,None,-8305000,None,None,None,0.0193,,16319000,-8261000,328000,377000,None,None,None,,,,,0.0,6.44,5.04,,,,,,,,-0.14,,None,2025-11-13,quarterly,-0.03,USD,pre-market,4586000,-51847000,-0.0827,-0.151,0.178,0.793,11733000,1129000,352000,None,5.02,6.78,62.5,13116000,6899000,1390000,2623000,6217000,1233000,38239000,10493000,None,10.1,2.993
2025-12-28,LINK,-0.13,11735000.0,None,0.689,0.678,,1221000,3810000,3810000,,,,,,,,,10000,9862000,None,30181000,30181000,367000,None,None,1174000,None,None,989000,,,,,21.01,0.05,-8032000,-7043000,-0.08,2024-09-30,2565000,4775000.0,8058000,-8194000,111000,2175000,2175000,None,0,None,2494000,None,None,None,None,None,-8305000,None,None,None,0.0193,,16319000,-8261000,243000,436000,None,None,None,,,,,0.0,6.44,5.04,,,,,,,,-0.14,,None,2025-11-13,quarterly,-0.03,USD,pre-market,4586000,-51334000,-0.0827,-0.151,0.178,0.793,11733000,1221000,351000,None,5.02,6.78,62.5,14121000,7721000,1254000,2655000,6400000,1401000,38239000,11466000,None,10.1,2.993
2025-12-28,LINK,-0.13,11735000.0,None,0.689,0.678,,851000,3960000,3960000,,,,,,,,,10000,9860000,None,30181000,30181000,360000,None,None,1477000,None,None,989000,,,,,21.01,0.05,-8032000,-7043000,-0.08,2024-06-30,2438000,4775000.0,8058000,-8194000,111000,2251000,2251000,None,0,None,2555000,None,None,None,None,None,-8305000,None,None,None,0.0193,,16319000,-8261000,303000,429000,None,None,None,,,,,0.0,6.44,5.04,,,,,,,,-0.14,,None,2025-11-13,quarterly,-0.03,USD,pre-market,4586000,-50711000,-0.0827,-0.151,0.178,0.793,11733000,851000,259000,None,5.02,6.78,62.5,14241000,8295000,1440000,2572000,5946000,1132000,38239000,11669000,None,10.1,2.993
2025-12-28,LINK,-0.13,11735000.0,None,0.689,0.678,,114000,4367000,4367000,,,,,,,,,10000,9860000,None,30181000,30181000,965000,None,None,1772000,None,None,989000,,,,,21.01,0.05,-8032000,-7043000,-0.08,2024-03-31,2435000,4775000.0,8058000,-8194000,111000,2437000,2437000,None,0,None,2570000,None,None,None,None,None,-8305000,None,None,None,0.0193,,16319000,-8261000,368000,416000,None,None,None,,,,,0.0,6.44,5.04,,,,,,,,-0.14,,None,2025-11-13,quarterly,-0.03,USD,pre-market,4586000,-50304000,-0.0827,-0.151,0.178,0.793,11733000,114000,112000,None,5.02,6.78,62.5,14498000,9077000,1835000,2418000,5420999,583000,38239000,12080000,None,10.1,2.993
2025-12-28,LINK,-0.13,11735000.0,None,0.689,0.678,,159000,4304000,4304000,,,,,,,,,10000,9873500,None,30181000,30181000,464000,None,None,2167000,None,None,989000,,,,,21.01,0.05,-8032000,-7043000,-0.08,2023-12-31,2461000,4775000.0,8058000,-8194000,111000,2654000,2654000,None,0,None,2476000,None,None,None,None,None,-8305000,None,None,None,0.0193,,16319000,-8261000,381000,492000,None,None,None,,,,,0.0,6.44,5.04,,,,,,,,-0.14,,None,2025-11-13,quarterly,-0.03,USD,pre-market,4586000,-49463000,-0.0827,-0.151,0.178,0.793,11733000,159000,126000,None,5.02,6.78,62.5,15062000,9328000,1375000,2034000,5734000,659000,38239000,13028000,None,10.1,2.993
2025-12-28,LINK,-0.13,11735000.0,None,0.689,0.678,,195000,5207000,5207000,,,,,,,,,7000,9872999,None,30181000,30181000,909000,None,None,1622000,None,None,989000,,,,,21.01,0.05,-8032000,-7043000,-0.08,2023-09-30,4392000,4775000.0,8058000,-8194000,111000,289000,289000,None,0,None,2875000,None,None,None,None,None,-8305000,None,None,None,0.0193,,16319000,-8261000,226000,443000,None,None,None,,,,,0.0,6.44,5.04,,,,,,,,-0.14,,None,2025-11-13,quarterly,-0.03,USD,pre-market,4586000,-48915000,-0.0827,-0.151,0.178,0.793,11733000,195000,141000,None,5.02,6.78,62.5,15294000,9930000,1961000,2015000,5364000,54000,38239000,13279000,None,10.1,2.993
2025-12-28,LINK,-0.13,11735000.0,None,0.689,0.678,,234000,5106000,5106000,,,,,,,,,7000,9899999,None,30181000,30181000,1090000,None,None,2147000,None,None,989000,,,,,21.01,0.05,-8032000,-7043000,-0.08,2023-06-30,4545000,4775000.0,8058000,-8194000,111000,324000,324000,None,0,None,2940000,None,None,None,None,None,-8305000,None,None,None,0.0193,,16319000,-8261000,252000,476000,None,77000,None,,,,,0.0,6.44,5.04,,,,,,,,-0.14,,337000,2025-11-13,quarterly,-0.03,USD,pre-market,4586000,-48690000,-0.0827,-0.151,0.178,0.793,11733000,234000,157000,None,5.02,6.78,62.5,16079000,10445000,2146000,2223000,5634000,77000,38239000,13856000,None,10.1,2.993
2025-12-28,LINK,-0.13,11735000.0,None,0.689,0.678,,227000,6690000,6690000,,,,,,,,,7000,9914999,None,30181000,30181000,2969000,None,None,2263000,None,None,989000,,,,,21.01,0.05,-8032000,-7043000,-0.08,2023-03-31,4856000,4775000.0,8058000,-8194000,111000,64000,64000,None,0,None,2976000,None,None,None,None,None,-8305000,None,None,None,0.0193,,16319000,-8261000,505000,530000,None,83000,None,,,,,0.0,6.44,5.04,,,,,,,,-0.14,,309000,2025-11-13,quarterly,-0.03,USD,pre-market,4586000,-48971000,-0.0827,-0.151,0.178,0.793,11733000,227000,144000,None,5.02,6.78,62.5,18095000,12434000,4273000,4356000,5661000,83000,38239000,13739000,None,10.1,2.993
2025-12-28,LINK,-0.13,11735000.0,None,0.689,0.678,,177000,10091000,10091000,,,,,,,,,7000,9910499,None,30181000,30181000,273000,None,None,1178000,None,None,989000,,,,,21.01,0.05,-8032000,-7043000,-0.08,2022-12-31,650000,4775000.0,8058000,-8194000,111000,76000,76000,None,0,None,2112000,None,None,None,None,None,-8305000,None,None,None,0.0193,,16319000,-8261000,321000,568000,None,None,None,,,,,0.0,6.44,5.04,,,,,,,,-0.14,,356000,2025-11-13,quarterly,-0.03,USD,pre-market,4586000,-48680000,-0.0827,-0.151,0.178,0.793,11733000,177000,131000,None,5.02,6.78,62.5,14983000,13702000,1089000,1135000,1281000,46000,38239000,13848000,None,10.1,2.993
2025-12-28,LINK,-0.13,11735000.0,None,0.689,0.678,,204000,3889000,3889000,,,,,,,,,7000,6603000,None,30181000,30181000,358000,None,None,958000,None,None,989000,,,,,21.01,0.05,-8032000,-7043000,-0.08,2022-09-30,None,4775000.0,8058000,-8194000,111000,89000,89000,None,0,None,1057000,None,None,None,None,None,-8305000,None,None,None,0.0193,,16319000,-8261000,453000,334000,None,None,None,,,,,0.0,6.44,5.04,,,,,,,,-0.14,,393000,2025-11-13,quarterly,-0.03,USD,pre-market,4586000,-49992000,-0.0827,-0.151,0.178,0.793,11733000,204000,144000,6574000,5.02,6.78,62.5,13460000,12931000,949000,1009000,529000,60000,38239000,12451000,None,10.1,2.993
