date,symbol,eps,revenue_ttm,pe_ratio,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,peg_ratio,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,trailing_pe,treasurystock,week_52_high,week_52_low
2018-12-31,COIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-31,,-0.09,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-31,COIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-06-30,,-0.09,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-30,COIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1503,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-30,,-0.1503,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-30,COIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1503,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-31,,-0.1503,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-31,COIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0725,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-31,,0.0725,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-31,COIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0725,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-06-30,,0.0725,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-30,COIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.605,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-09-30,,0.605,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-30,COIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.605,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-31,,0.605,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-31,COIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.39,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-23,,0.41,,post-market,,,,,,,,,,,,,-48.75,,,,,,,,,,,,
2021-03-31,COIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,3.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-05-13,,3.09,,post-market,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2021-06-30,COIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.12,,,2.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-10,,3.45,,post-market,,,,,,,,,,,,,48.0687,,,,,,,,,,,,
2021-09-30,COIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-09,,1.62,,post-market,,,,,,,,,,,,,3.1847,,,,,,,,,,,,
2021-12-31,COIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.47,,,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-24,,3.32,,post-market,,,,,,,,,,,,,79.4595,,,,,,,,,,,,
2022-03-31,COIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.19,,,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-05-10,,-1.98,,post-market,,,,,,,,,,,,,-1042.8571,,,,,,,,,,,,
2022-06-30,COIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.11,,,-2.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-08-09,,-4.76,,post-market,,,,,,,,,,,,,-79.6226,,,,,,,,,,,,
2022-09-30,COIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03,,,-2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-11-03,,-2.43,,post-market,,,,,,,,,,,,,-1.25,,,,,,,,,,,,
2022-12-31,COIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,,,-2.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21,,-2.46,,post-market,,,,,,,,,,,,,2.7668,,,,,,,,,,,,
2023-03-31,COIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.01,,,-1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-04,,-0.34,,post-market,,,,,,,,,,,,,74.8148,,,,,,,,,,,,
2023-06-30,COIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27,,,-0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08-03,,-0.5,,post-market,,,,,,,,,,,,,35.0649,,,,,,,,,,,,
2023-09-30,COIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52,,,-0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-02,,-0.01,,post-market,,,,,,,,,,,,,98.1132,,,,,,,,,,,,
2023-12-31,COIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05,,,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-15,,1.04,,post-market,,,,,,,,,,,,,10500.0,,,,,,,,,,,,
2024-03-31,COIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.01,,,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-05-02,,2.15,,post-market,,,,,,,,,,,,,88.5965,,,,,,,,,,,,
