date,symbol,eps,revenue_ttm,pe_ratio,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,trailing_pe,treasurystock,week_52_high,week_52_low
2014-06-30,EQX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-09-30,,-0.3776,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-30,EQX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-12-31,,-0.5433,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-31,EQX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-03-31,,-0.4583,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-31,EQX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-06-30,,-0.8661,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-30,EQX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-09-30,,-0.9048,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-30,EQX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-12-31,,-0.1661,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-31,EQX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-31,,-0.414,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-31,EQX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-27,,-0.2733,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-30,EQX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-08-23,,-0.2447,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-30,EQX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-11-28,,0.007,,post-market,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-31,EQX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-03-31,,0.2,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-31,EQX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-30,,0.1554,,post-market,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-30,EQX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-08-28,,0.15,,post-market,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-30,EQX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09,,,-0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-08,,-0.15,,pre-market,,,,,,,,,,,,,-150.0,,,,,,,,,,,,
2017-12-31,EQX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,-0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-03-31,,-0.05,,pre-market,,,,,,,,,,,,,-150.0,,,,,,,,,,,,
2018-03-31,EQX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,-0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-21,,-0.05,,pre-market,,,,,,,,,,,,,16.6667,,,,,,,,,,,,
2018-06-30,EQX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06,,,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-05,,-0.09,,post-market,,,,,,,,,,,,,-200.0,,,,,,,,,,,,
2018-09-30,EQX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06,,,-0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-10-31,,-0.1,,pre-market,,,,,,,,,,,,,-150.0,,,,,,,,,,,,
2018-12-31,EQX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,,,-0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-13,,0.05,,pre-market,,,,,,,,,,,,,155.5556,,,,,,,,,,,,
2019-03-31,EQX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,,,-0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-05-01,,-0.05,,pre-market,,,,,,,,,,,,,61.5385,,,,,,,,,,,,
2019-06-30,EQX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05,,,-0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-08-01,,-0.1,,post-market,,,,,,,,,,,,,-100.0,,,,,,,,,,,,
2019-09-30,EQX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-10-30,,0.07,,post-market,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2019-12-31,EQX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.28,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-02,,-0.08,,pre-market,,,,,,,,,,,,,-140.0,,,,,,,,,,,,
2020-03-31,EQX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-05-18,,0.08,,pre-market,,,,,,,,,,,,,-33.3333,,,,,,,,,,,,
2020-06-30,EQX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.38,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-08-10,,-0.26,,post-market,,,,,,,,,,,,,-316.6667,,,,,,,,,,,,
2020-09-30,EQX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17,,,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-11-09,,0.05,,pre-market,,,,,,,,,,,,,-77.2727,,,,,,,,,,,,
2020-12-31,EQX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,,,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-03,,0.32,,post-market,,,,,,,,,,,,,33.3333,,,,,,,,,,,,
2021-03-31,EQX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,,,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-05-05,,-0.02,,post-market,,,,,,,,,,,,,-111.1111,,,,,,,,,,,,
2021-06-30,EQX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-04,,0.01,,post-market,,,,,,,,,,,,,-80.0,,,,,,,,,,,,
2021-09-30,EQX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-03,,0.02,,post-market,,,,,,,,,,,,,-71.4286,,,,,,,,,,,,
2021-12-31,EQX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-24,,0.22,,post-market,,,,,,,,,,,,,29.4118,,,,,,,,,,,,
2022-03-31,EQX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-05-03,,-0.08,,post-market,,,,,,,,,,,,,-366.6667,,,,,,,,,,,,
2022-06-30,EQX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11,,,-0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-08-03,,-0.16,,post-market,,,,,,,,,,,,,-220.0,,,,,,,,,,,,
2022-09-30,EQX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07,,,-0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-11-02,,-0.09,,post-market,,,,,,,,,,,,,-350.0,,,,,,,,,,,,
2022-12-31,EQX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21,,0.02,,post-market,,,,,,,,,,,,,166.6667,,,,,,,,,,,,
2023-03-31,EQX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1315,,,0.1015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-02,,-0.03,,post-market,,,,,,,,,,,,,-129.5567,,,,,,,,,,,,
2023-06-30,EQX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,-0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08-03,,-0.02,,pre-market,,,,,,,,,,,,,60.0,,,,,,,,,,,,
2023-09-30,EQX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,,,-0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-31,,0.09,,post-market,,,,,,,,,,,,,550.0,,,,,,,,,,,,
2023-12-31,EQX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,-0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-21,,0.01,,post-market,,,,,,,,,,,,,150.0,,,,,,,,,,,,
2024-03-31,EQX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-05-08,,-0.04,,post-market,,,,,,,,,,,,,42.8571,,,,,,,,,,,,
2024-06-30,EQX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-08-07,,-0.01,,post-market,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2024-09-30,EQX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-06,,0.09,,post-market,,,,,,,,,,,,,-25.0,,,,,,,,,,,,
2024-12-31,EQX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0483,,,0.2183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-19,,0.17,,post-market,,,,,,,,,,,,,-22.1255,,,,,,,,,,,,
2025-03-31,EQX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.19,,,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-06,,-0.08,,post-market,,,,,,,,,,,,,-172.7273,,,,,,,,,,,,
2025-06-30,EQX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-13,,0.11,,post-market,,,,,,,,,,,,,450.0,,,,,,,,,,,,
2025-09-30,EQX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-05,,0.19,,post-market,,,,,,,,,,,,,58.3333,,,,,,,,,,,,
2025-12-28,EQX,0.1,2296356000.0,148.1,,2.06,7.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.82,0.07,,,0.12,,10.38,,995264000.0,,,,,,,,,,,,,,,,,,,0.251,,,,,,,,,,,,,2.084,5.06,,,,,,,,0.0271,,,2025-11-05,,0.19,,post-market,,,0.0341,0.0141,0.912,4.204,,,,,8.79,12.72,58.3333,,,,,,,,,148.1,,15.1,4.95
2025-12-28,EQX,0.1,2296356000.0,148.1,,2.06,7.12,,,,,,,,,,,,,,,None,544666092,544666092,,,,,,None,165347394,,,,,156.82,0.07,164038071,329385465,0.12,2025-09-30,10.38,,995264000.0,265264289,113712243,29085935,,,None,50325828,3213000,,None,,,,,84626307,85575000,-47677000,None,0.251,,62364865,202899422,,,,,None,,,,,2.084,5.06,,,,,,,,0.0271,,,2025-11-05,quarterly,0.19,USD,post-market,None,,0.0341,0.0141,0.912,4.204,35330000,,,,8.79,12.72,58.3333,,,,,,,809930381,,148.1,,15.1,4.95
2025-12-28,EQX,0.1,2296356000.0,148.1,,2.06,7.12,,,,,,,,,,,,,,,None,318986000,318986000,,,,,,None,95634000,,,,,156.82,0.07,94621000,190255000,0.12,2025-06-30,10.38,,995264000.0,159654000,49313000,25468000,,,None,45308000,2475000,,None,,,,,23845000,23845000,-42833000,None,0.251,,64551000,95103000,,,,,None,,,,,2.084,5.06,,,,,,,,0.0271,,,2025-11-05,quarterly,0.19,USD,post-market,None,,0.0341,0.0141,0.912,4.204,25471000,,,,8.79,12.72,58.3333,,,,,,,478640000,,148.1,,15.1,4.95
2025-12-28,EQX,0.1,2296356000.0,148.1,,2.06,7.12,,,,,,,,,,,,,,,None,390009000,390009000,,,,,,None,97561000,,,,,156.82,0.07,-16520000,81041000,0.12,2025-03-31,10.38,,995264000.0,33715000,-64853000,10626000,,,None,48333000,2095000,,None,,,,,-75479000,-75479000,-46238000,None,0.251,,29459000,4256000,,,,,None,,,,,2.084,5.06,,,,,,,,0.0271,,,2025-11-05,quarterly,0.19,USD,post-market,None,,0.0341,0.0141,0.912,4.204,17575000,,,,8.79,12.72,58.3333,,,,,,,423724000,,148.1,,15.1,4.95
2025-12-28,EQX,0.1,2296356000.0,148.1,,2.06,7.12,,,,,,,,,,,,,,,None,339425000,339425000,,,,,,None,72551000,,,,,156.82,0.07,146912000,219463000,0.12,2024-12-31,10.38,,995264000.0,235557000,180249000,82285000,,,None,37555000,1769000,,None,,,,,97964000,97964000,-35786000,None,0.251,,87845000,147712000,,,,,None,,,,,2.084,5.06,,,,,,,,0.0271,,,2025-11-05,quarterly,0.19,USD,post-market,None,,0.0341,0.0141,0.912,4.204,13575000,,,,8.79,12.72,58.3333,,,,,,,574982000,,148.1,,15.1,4.95
2025-12-28,EQX,0.1,2296356000.0,148.1,,2.06,7.12,,,,,,,,,,,,,,,None,327008000,327008000,,,,,,None,59266000,,,,,156.82,0.07,56486000,115752000,0.12,2024-09-30,10.38,,995264000.0,101378000,36761000,36458000,,,None,19725000,1950000,,None,,,,,303000,303000,-17775000,None,0.251,,17196000,84182000,,,,,None,,,,,2.084,5.06,,,,,,,,0.0271,,,2025-11-05,quarterly,0.19,USD,post-market,None,,0.0341,0.0141,0.912,4.204,12836000,,,,8.79,12.72,58.3333,,,,,,,428386000,,148.1,,15.1,4.95
2025-12-28,EQX,0.1,2296356000.0,148.1,,2.06,7.12,,,,,,,,,,,,,,,None,248415000,248415000,,,,,,None,44375000,,,,,156.82,0.07,571980000,616355000,0.12,2024-06-30,10.38,,995264000.0,21019000,551322000,197853000,,,None,20658000,2371000,,None,,,,,353469000,283775000,-18287000,None,0.251,,15119000,5900000,,,,,None,,,,,2.084,5.06,,,,,,,,0.0271,,,2025-11-05,quarterly,0.19,USD,post-market,None,,0.0341,0.0141,0.912,4.204,12469000,,,,8.79,12.72,58.3333,,,,,,,269434000,,148.1,,15.1,4.95
2025-12-28,EQX,0.1,2296356000.0,148.1,,2.06,7.12,,,,,,,,,,,,,,,None,229956000,229956000,,,,,,None,46424000,,,,,156.82,0.07,-16764000,29660000,0.12,2024-03-31,10.38,,995264000.0,11362000,-34207000,8548000,,,None,17443000,1972000,,None,,,,,-42755000,-42755000,-15471000,None,0.251,,16615000,-5253000,,,,,None,,,,,2.084,5.06,,,,,,,,0.0271,,,2025-11-05,quarterly,0.19,USD,post-market,None,,0.0341,0.0141,0.912,4.204,13911000,,,,8.79,12.72,58.3333,,,,,,,241318000,,148.1,,15.1,4.95
2025-12-28,EQX,0.1,2296356000.0,148.1,,2.06,7.12,,,,,,,,,,,,,,,None,259184000,259184000,,,,,,None,61337000,,,,,156.82,0.07,26257000,87594000,0.12,2023-12-31,10.38,,995264000.0,38607000,8346000,4451000,,,None,17911000,2370000,,None,,,,,3895000,3895000,-15541000,None,0.251,,13310000,25297000,,,,,None,,,,,2.084,5.06,,,,,,,,0.0271,,,2025-11-05,quarterly,0.19,USD,post-market,None,,0.0341,0.0141,0.912,4.204,9648000,,,,8.79,12.72,58.3333,,,,,,,297791000,,148.1,,15.1,4.95
2025-12-28,EQX,0.1,2296356000.0,148.1,,2.06,7.12,,,,,,,,,,,,,,,None,259545000,259545000,,,,,,None,58866000,,,,,156.82,0.07,9365000,68231000,0.12,2023-09-30,10.38,,995264000.0,25202000,-5898000,-8123000,,,None,15263000,3043000,,None,,,,,2225000,2225000,-12220000,None,0.251,,16586000,8616000,,,,,None,,,,,2.084,5.06,,,,,,,,0.0271,,,2025-11-05,quarterly,0.19,USD,post-market,None,,0.0341,0.0141,0.912,4.204,13547000,,,,8.79,12.72,58.3333,,,,,,,284747000,,148.1,,15.1,4.95
2025-12-28,EQX,0.1,2296356000.0,148.1,,2.06,7.12,,,,,,,,,,,,,,,None,240849000,240849000,,,,,,None,48395000,,,,,156.82,0.07,18874000,67269000,0.12,2023-06-30,10.38,,995264000.0,30714000,4539000,-822000,,,None,14335000,3317000,,None,,,,,5361000,5361000,-11018000,None,0.251,,16642000,14072000,,,,,None,,,,,2.084,5.06,,,,,,,,0.0271,,,2025-11-05,quarterly,0.19,USD,post-market,None,,0.0341,0.0141,0.912,4.204,12070000,,,,8.79,12.72,58.3333,,,,,,,271563000,,148.1,,15.1,4.95
