date,symbol,eps,revenue_ttm,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,peg_ratio,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,stockbasedcompensation,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,treasurystock,week_52_high,week_52_low
2013-03-31,VNDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,-0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-09,,-0.15,,pre-market,,,,,,,,,,,,,,40.0,,,,,,,,,,,
2013-06-30,VNDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,,,-0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-07-31,,-0.11,,pre-market,,,,,,,,,,,,,,50.0,,,,,,,,,,,
2013-09-30,VNDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,,,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-11-07,,-0.17,,pre-market,,,,,,,,,,,,,,43.3333,,,,,,,,,,,
2013-12-31,VNDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03,,,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-02-13,,-0.23,,pre-market,,,,,,,,,,,,,,-15.0,,,,,,,,,,,
2014-03-31,VNDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,,,-0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-05-08,,-0.49,,pre-market,,,,,,,,,,,,,,-68.9655,,,,,,,,,,,
2014-06-30,VNDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,,,-0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-08-07,,-0.64,,pre-market,,,,,,,,,,,,,,12.3288,,,,,,,,,,,
2014-09-30,VNDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,,,-0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-10-27,,-0.04,,pre-market,,,,,,,,,,,,,,89.7436,,,,,,,,,,,
2014-12-31,VNDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-02-19,,-0.2,,pre-market,,,,,,,,,,,,,,0.0,,,,,,,,,,,
2015-03-31,VNDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,-0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-05-06,,-0.24,,post-market,,,,,,,,,,,,,,4.0,,,,,,,,,,,
2015-06-30,VNDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,,,-0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-07-29,,-0.13,,post-market,,,,,,,,,,,,,,53.5714,,,,,,,,,,,
2015-09-30,VNDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,,,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-11-03,,-0.22,,post-market,,,,,,,,,,,,,,-10.0,,,,,,,,,,,
2015-12-31,VNDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09,,,-0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-02-10,,-0.35,,post-market,,,,,,,,,,,,,,-34.6154,,,,,,,,,,,
2016-03-31,VNDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05,,,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-04,,-0.29,,post-market,,,,,,,,,,,,,,-20.8333,,,,,,,,,,,
2016-06-30,VNDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,,,-0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-07-27,,-0.11,,post-market,,,,,,,,,,,,,,50.0,,,,,,,,,,,
2016-09-30,VNDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,,,-0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-11-02,,-0.01,,post-market,,,,,,,,,,,,,,87.5,,,,,,,,,,,
2016-12-31,VNDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,,,-0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-02-15,,-0.01,,post-market,,,,,,,,,,,,,,88.8889,,,,,,,,,,,
2017-03-31,VNDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,-0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-02,,-0.17,,post-market,,,,,,,,,,,,,,10.5263,,,,,,,,,,,
2017-06-30,VNDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,-0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-08-02,,-0.03,,post-market,,,,,,,,,,,,,,89.2857,,,,,,,,,,,
2017-09-30,VNDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,-0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-07,,-0.1,,post-market,,,,,,,,,,,,,,9.0909,,,,,,,,,,,
2017-12-31,VNDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,,,-0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-14,,-0.04,,post-market,,,,,,,,,,,,,,66.6667,,,,,,,,,,,
2018-03-31,VNDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,,,-0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-05-02,,0.06,,post-market,,,,,,,,,,,,,,135.2941,,,,,,,,,,,
2018-06-30,VNDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27,,,-0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-01,,0.09,,post-market,,,,,,,,,,,,,,150.0,,,,,,,,,,,
2018-09-30,VNDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,,,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-07,,0.13,,post-market,,,,,,,,,,,,,,533.3333,,,,,,,,,,,
2018-12-31,VNDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-13,,0.19,,post-market,,,,,,,,,,,,,,1800.0,,,,,,,,,,,
2019-03-31,VNDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-05-01,,-0.01,,post-market,,,,,,,,,,,,,,-116.6667,,,,,,,,,,,
2019-06-30,VNDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-07-31,,0.21,,post-market,,,,,,,,,,,,,,425.0,,,,,,,,,,,
2019-09-30,VNDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-11-06,,0.22,,post-market,,,,,,,,,,,,,,214.2857,,,,,,,,,,,
2019-12-31,VNDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03,,,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-25,,0.08,,post-market,,,,,,,,,,,,,,-27.2727,,,,,,,,,,,
2020-03-31,VNDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-05-06,,0.01,,post-market,,,,,,,,,,,,,,-87.5,,,,,,,,,,,
2020-06-30,VNDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-08-05,,0.16,,post-market,,,,,,,,,,,,,,300.0,,,,,,,,,,,
2020-09-30,VNDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-10-28,,0.11,,post-market,,,,,,,,,,,,,,10.0,,,,,,,,,,,
2020-12-31,VNDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-02-10,,0.15,,post-market,,,,,,,,,,,,,,7.1429,,,,,,,,,,,
2021-03-31,VNDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-05-05,,0.15,,post-market,,,,,,,,,,,,,,0.0,,,,,,,,,,,
2021-06-30,VNDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-28,,0.17,,post-market,,,,,,,,,,,,,,21.4286,,,,,,,,,,,
2021-09-30,VNDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04,,,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-03,,0.14,,post-market,,,,,,,,,,,,,,-22.2222,,,,,,,,,,,
2021-12-31,VNDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,0.12,,post-market,,,,,,,,,,,,,,33.3333,,,,,,,,,,,
2022-03-31,VNDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,,,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-05-05,,-0.11,,post-market,,,,,,,,,,,,,,-1000.0,,,,,,,,,,,
2022-06-30,VNDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06,,,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-08-03,,0.05,,post-market,,,,,,,,,,,,,,-54.5455,,,,,,,,,,,
2022-09-30,VNDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03,,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-11-02,,0.06,,post-market,,,,,,,,,,,,,,-33.3333,,,,,,,,,,,
2022-12-31,VNDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-08,,0.12,,post-market,,,,,,,,,,,,,,50.0,,,,,,,,,,,
2023-03-31,VNDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-03,,0.06,,post-market,,,,,,,,,,,,,,0.0,,,,,,,,,,,
2023-06-30,VNDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,,,-0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-27,,0.03,,post-market,,,,,,,,,,,,,,123.0769,,,,,,,,,,,
2023-09-30,VNDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0424,,,-0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-08,,0.0024,,post-market,,,,,,,,,,,,,,106.0,,,,,,,,,,,
2023-12-31,VNDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,-0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-07,,-0.04,,post-market,,,,,,,,,,,,,,55.5556,,,,,,,,,,,
2024-03-31,VNDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1218,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-05-08,,-0.0718,,post-market,,,,,,,,,,,,,,-243.6,,,,,,,,,,,
2024-06-30,VNDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,,,-0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-31,,-0.08,,post-market,,,,,,,,,,,,,,61.9048,,,,,,,,,,,
2024-09-30,VNDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,,,-0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-06,,-0.09,,post-market,,,,,,,,,,,,,,43.75,,,,,,,,,,,
2024-12-31,VNDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,-0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-13,,-0.08,,post-market,,,,,,,,,,,,,,27.2727,,,,,,,,,,,
2025-03-31,VNDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-07,,-0.5,,post-market,,,,,,,,,,,,,,16.6667,,,,,,,,,,,
