date,symbol,eps,revenue_ttm,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,peg_ratio,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,treasurystock,week_52_high,week_52_low
2018-06-30,TEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-07-26,,0.13,,post-market,,,,,,,,,,,,,8.3333,,,,,,,,,,,
2018-09-30,TEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-10-18,,0.2,,post-market,,,,,,,,,,,,,5.2632,,,,,,,,,,,
2018-12-31,TEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-01-17,,0.25,,post-market,,,,,,,,,,,,,19.0476,,,,,,,,,,,
2019-03-31,TEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-04-17,,0.21,,post-market,,,,,,,,,,,,,16.6667,,,,,,,,,,,
2019-06-30,TEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-07-25,,0.2,,post-market,,,,,,,,,,,,,25.0,,,,,,,,,,,
2019-09-30,TEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-10-17,,0.28,,post-market,,,,,,,,,,,,,16.6667,,,,,,,,,,,
2019-12-31,TEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-23,,0.37,,post-market,,,,,,,,,,,,,37.037,,,,,,,,,,,
2020-03-31,TEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-04-30,,0.25,,post-market,,,,,,,,,,,,,19.0476,,,,,,,,,,,
2020-06-30,TEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-07-30,,0.25,,post-market,,,,,,,,,,,,,19.0476,,,,,,,,,,,
2020-09-30,TEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-10-29,,0.3,,post-market,,,,,,,,,,,,,11.1111,,,,,,,,,,,
2020-12-31,TEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-01-28,,0.37,,post-market,,,,,,,,,,,,,15.625,,,,,,,,,,,
2021-03-31,TEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,,,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-29,,0.48,,post-market,,,,,,,,,,,,,65.5172,,,,,,,,,,,
2021-06-30,TEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-29,,0.24,,post-market,,,,,,,,,,,,,33.3333,,,,,,,,,,,
2021-09-30,TEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-28,,0.46,,post-market,,,,,,,,,,,,,15.0,,,,,,,,,,,
2021-12-31,TEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,,,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-27,,0.5,,post-market,,,,,,,,,,,,,28.2051,,,,,,,,,,,
2022-03-31,TEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,,,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-04-28,,0.47,,post-market,,,,,,,,,,,,,46.875,,,,,,,,,,,
2022-06-30,TEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-08-04,,0.27,,post-market,,,,,,,,,,,,,3.8462,,,,,,,,,,,
2022-09-30,TEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,,,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-11-03,,0.36,,post-market,,,,,,,,,,,,,-5.2632,,,,,,,,,,,
2022-12-31,TEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,,,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-02,,0.45,,post-market,,,,,,,,,,,,,55.1724,,,,,,,,,,,
2023-03-31,TEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21,,,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-04,,0.54,,post-market,,,,,,,,,,,,,63.6364,,,,,,,,,,,
2023-06-30,TEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,,,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08-03,,0.57,,post-market,,,,,,,,,,,,,26.6667,,,,,,,,,,,
2023-09-30,TEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,,,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-02,,0.65,,post-market,,,,,,,,,,,,,20.3704,,,,,,,,,,,
2023-12-31,TEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-31,,0.73,,post-market,,,,,,,,,,,,,15.873,,,,,,,,,,,
2024-03-31,TEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26,,,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-04-25,,0.89,,post-market,,,,,,,,,,,,,41.2698,,,,,,,,,,,
2024-06-30,TEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-08-01,,0.66,,post-market,,,,,,,,,,,,,10.0,,,,,,,,,,,
2024-09-30,TEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.23,,,-0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-31,,-0.48,,post-market,,,,,,,,,,,,,-92.0,,,,,,,,,,,
2024-12-31,TEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,-0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-30,,-0.15,,post-market,,,,,,,,,,,,,66.6667,,,,,,,,,,,
2025-03-31,TEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-01,,0.97,,post-market,,,,,,,,,,,,,4.3011,,,,,,,,,,,
2025-06-30,TEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,,,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-07,,0.98,,post-market,,,,,,,,,,,,,15.2941,,,,,,,,,,,
2025-09-30,TEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-30,,1.04,,post-market,,,,,,,,,,,,,23.8095,,,,,,,,,,,
2025-12-28,TEAM,-0.7,5460076000.0,,0.9,5.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.722,0.2,,,0.84,,33.0,,4556517000.0,,,,,,,,,,,,,,,,,,,-0.0284,,,,,,,,,,,,,1.651,30.74,7.87,,,,,,,,-0.0338,,,2025-10-30,,1.04,,post-market,,,-0.0162,-0.153,0.206,20.81,,,,,185.05,157.83,23.8095,,,,,,,,,,326.0,139.7
2025-12-28,TEAM,-0.7,5460076000.0,,0.9,5.24,,,,,,,,,,,,,,,None,257924000,257924000,,,,,,None,24333000,,,,,1.722,0.2,-47688000,-23355000,0.84,2025-09-30,33.0,,4556517000.0,1174629000,-56324000,-4454000,,,None,8636000,29845000,,None,,,,,-51870000,-51870000,21209000,None,-0.0284,,1270966000,-96337000,,,,,None,,,,,1.651,30.74,7.87,,,,,,,,-0.0338,,,2025-10-30,quarterly,1.04,USD,post-market,755994000,,-0.0162,-0.153,0.206,20.81,178545000,,,,185.05,157.83,23.8095,,,,,,,1432553000,,,326.0,139.7
2025-12-28,TEAM,-0.7,5460076000.0,,0.9,5.24,,,,,,,,,,,,,,,None,234425000,234425000,,,,,,None,23221000,,,,,1.722,0.2,-6057000,17164000,0.84,2025-06-30,33.0,,4556517000.0,1149919000,-14194000,9709000,,,None,8137000,30407000,,None,,,,,-23903000,-23903000,22270000,None,-0.0284,,1178398000,-28479000,,,,,None,,,,,1.651,30.74,7.87,,,,,,,,-0.0338,,,2025-10-30,quarterly,1.04,USD,post-market,700678000,,-0.0162,-0.153,0.206,20.81,163304000,,,,185.05,157.83,23.8095,,,,,,,1384344000,,,326.0,139.7
2025-12-28,TEAM,-0.7,5460076000.0,,0.9,5.24,,,,,,,,,,,,,,,None,219675000,219675000,,,,,,None,23178000,,,,,1.722,0.2,450000,23628000,0.84,2025-03-31,33.0,,4556517000.0,1137041000,-7354000,63453000,,,None,7804000,27767000,,None,,,,,-70807000,-70807000,19963000,None,-0.0284,,1149497000,-12456000,,,,,None,,,,,1.651,30.74,7.87,,,,,,,,-0.0338,,,2025-10-30,quarterly,1.04,USD,post-market,685320000,,-0.0162,-0.153,0.206,20.81,168345000,,,,185.05,157.83,23.8095,,,,,,,1356716000,,,326.0,139.7
2025-12-28,TEAM,-0.7,5460076000.0,,0.9,5.24,,,,,,,,,,,,,,,None,223127000,223127000,,,,,,None,23149000,,,,,1.722,0.2,-39892000,-16743000,0.84,2024-12-31,33.0,,4556517000.0,1063336000,-47183000,-8975000,,,None,7291000,25586000,,None,,,,,-38208000,-38208000,18295000,None,-0.0284,,1120815000,-57479000,,,,,None,,,,,1.651,30.74,7.87,,,,,,,,-0.0338,,,2025-10-30,quarterly,1.04,USD,post-market,680213000,,-0.0162,-0.153,0.206,20.81,168708000,,,,185.05,157.83,23.8095,,,,,,,1286463000,,,326.0,139.7
2025-12-28,TEAM,-0.7,5460076000.0,,0.9,5.24,,,,,,,,,,,,,,,None,217624000,217624000,,,,,,None,22827000,,,,,1.722,0.2,-22846000,-19000,0.84,2024-09-30,33.0,,4556517000.0,970157000,-30164000,93605000,,,None,7318000,28564000,,None,,,,,-123769000,-123769000,21246000,None,-0.0284,,1002135000,-31978000,,,,,None,,,,,1.651,30.74,7.87,,,,,,,,-0.0338,,,2025-10-30,quarterly,1.04,USD,post-market,603101000,,-0.0162,-0.153,0.206,20.81,146641000,,,,185.05,157.83,23.8095,,,,,,,1187781000,,,326.0,139.7
2025-12-28,TEAM,-0.7,5460076000.0,,0.9,5.24,,,,,,,,,,,,,,,None,217505000,217505000,,,,,,None,23178000,,,,,1.722,0.2,-46472000,-23294000,0.84,2024-06-30,33.0,,4556517000.0,914085000,-54119000,142800000,,,None,7647000,27430000,,None,,,,,-196919000,-196919000,19783000,None,-0.0284,,981035000,-66950000,,,,,None,,,,,1.651,30.74,7.87,,,,,,,,-0.0338,,,2025-10-30,quarterly,1.04,USD,post-market,589104000,,-0.0162,-0.153,0.206,20.81,152328000,,,,185.05,157.83,23.8095,,,,,,,1131590000,,,326.0,139.7
2025-12-28,TEAM,-0.7,5460076000.0,,0.9,5.24,,,,,,,,,,,,,,,None,213425000,213425000,,,,,,None,23464000,,,,,1.722,0.2,28228000,51692000,0.84,2024-03-31,33.0,,4556517000.0,975703000,19775000,7023000,,,None,8453000,21414000,,None,,,,,12752000,12752000,12961000,None,-0.0284,,957899000,17804000,,,,,None,,,,,1.651,30.74,7.87,,,,,,,,-0.0338,,,2025-10-30,quarterly,1.04,USD,post-market,576490000,,-0.0162,-0.153,0.206,20.81,157595000,,,,185.05,157.83,23.8095,,,,,,,1189128000,,,326.0,139.7
2025-12-28,TEAM,-0.7,5460076000.0,,0.9,5.24,,,,,,,,,,,,,,,None,194536000,194536000,,,,,,None,17012000,,,,,1.722,0.2,-31108000,-14096000,0.84,2023-12-31,33.0,,4556517000.0,865574000,-40109000,44360000,,,None,9001000,22593000,,None,,,,,-84469000,-84469000,13592000,None,-0.0284,,914636000,-49062000,,,,,None,,,,,1.651,30.74,7.87,,,,,,,,-0.0338,,,2025-10-30,quarterly,1.04,USD,post-market,536779000,,-0.0162,-0.153,0.206,20.81,157344000,,,,185.05,157.83,23.8095,,,,,,,1060110000,,,326.0,139.7
2025-12-28,TEAM,-0.7,5460076000.0,,0.9,5.24,,,,,,,,,,,,,,,None,178029000,178029000,,,,,,None,15084000,,,,,1.722,0.2,-1978000,13106000,0.84,2023-09-30,33.0,,4556517000.0,799746000,-10954000,20929000,,,None,8976000,25226000,,None,,,,,-31883000,-31883000,16250000,None,-0.0284,,818615000,-18869000,,,,,None,,,,,1.651,30.74,7.87,,,,,,,,-0.0338,,,2025-10-30,quarterly,1.04,USD,post-market,481738000,,-0.0162,-0.153,0.206,20.81,143310000,,,,185.05,157.83,23.8095,,,,,,,977775000,,,326.0,139.7
2025-12-28,TEAM,-0.7,5460076000.0,,0.9,5.24,,,,,,,,,,,,,,,None,169776000,169776000,,,,,,None,15304000,,,,,1.722,0.2,-36906000,-21602000,0.84,2023-06-30,33.0,,4556517000.0,769322000,-45446000,13506000,,,None,8540000,20579000,,None,,,,,-58952000,-58952000,12039000,None,-0.0284,,819711000,-50389000,,,,,None,,,,,1.651,30.74,7.87,,,,,,,,-0.0338,,,2025-10-30,quarterly,1.04,USD,post-market,474855000,,-0.0162,-0.153,0.206,20.81,142235000,,,,185.05,157.83,23.8095,,,,,,,939098000,,,326.0,139.7
2025-12-28,TEAM,-0.7,5460076000.0,,0.9,5.24,,,,,,,,,,,,,,,None,168652000,168652000,,,,,,None,15523000,,,,,1.722,0.2,-147463000,-131940000,0.84,2023-03-31,33.0,,4556517000.0,746801000,-155441000,53596000,,,None,7978000,15047000,,None,,,,,-209037000,-209037000,7069000,None,-0.0284,,908368000,-161567000,,,,,None,,,,,1.651,30.74,7.87,,,,,,,,-0.0338,,,2025-10-30,quarterly,1.04,USD,post-market,522344000,,-0.0162,-0.153,0.206,20.81,165103000,,,,185.05,157.83,23.8095,,,,,,,915453000,,,326.0,139.7
2025-12-28,TEAM,-0.7,5460076000.0,,0.9,5.24,,,,,,,,,,,,,,,None,155945000,155945000,,,,,,None,15476000,,,,,1.722,0.2,-97025000,-81549000,0.84,2022-12-31,33.0,,4556517000.0,716759000,-104533000,100498000,,,None,7508000,8963000,,None,,,,,-205031000,-205031000,1455000,None,-0.0284,,815998000,-99239000,,,,,None,,,,,1.651,30.74,7.87,,,,,,,,-0.0338,,,2025-10-30,quarterly,1.04,USD,post-market,473676000,,-0.0162,-0.153,0.206,20.81,156131000,,,,185.05,157.83,23.8095,,,,,,,872704000,,,326.0,139.7
2025-12-28,TEAM,-0.7,5460076000.0,,0.9,5.24,,,,,,,,,,,,,,,None,139392000,139392000,,,,,,None,14620000,,,,,1.722,0.2,405000,15025000,0.84,2022-09-30,33.0,,4556517000.0,668000000,-5716000,8025000,,,None,6121000,5143000,,None,,,,,-13741000,-13741000,-978000,None,-0.0284,,702027000,-34027000,,,,,None,,,,,1.651,30.74,7.87,,,,,,,,-0.0338,,,2025-10-30,quarterly,1.04,USD,post-market,399006000,,-0.0162,-0.153,0.206,20.81,142893000,,,,185.05,157.83,23.8095,,,,,,,807392000,,,326.0,139.7
2025-12-28,TEAM,-0.7,5460076000.0,,0.9,5.24,,,,,,,,,,,,,,,None,133154000,133154000,,,,,,None,24610000,,,,,1.722,0.2,-62248000,-37638000,0.84,2022-06-30,33.0,,4556517000.0,626687000,-68859000,36604000,,,None,6611000,1332000,,None,,,,,-105463000,-105463000,-5279000,None,-0.0284,,689940000,-63253000,,,,,None,,,,,1.651,30.74,7.87,,,,,,,,-0.0338,,,2025-10-30,quarterly,1.04,USD,post-market,379000000,,-0.0162,-0.153,0.206,20.81,131632000,,,,185.05,157.83,23.8095,,,,,,,759841000,,,326.0,139.7
2025-12-28,TEAM,-0.7,5460076000.0,,0.9,5.24,,,,,,,,,,,,,,,None,116063000,116063000,,,,,,None,12239000,,,,,1.722,0.2,10418000,22657000,0.84,2022-03-31,33.0,,4556517000.0,624428000,6259000,1598000,,,None,4159000,608000,,None,,,,,4661000,-31087000,-5416000,None,-0.0284,,591531000,32897000,,,,,None,,,,,1.651,30.74,7.87,,,,,,,,-0.0338,,,2025-10-30,quarterly,1.04,USD,post-market,334161000,,-0.0162,-0.153,0.206,20.81,114984000,,,,185.05,157.83,23.8095,,,,,,,740491000,,,326.0,139.7
2025-12-28,TEAM,-0.7,5460076000.0,,0.9,5.24,,,,,,,,,,,,,,,None,110191000,110191000,,,,,,None,12298000,,,,,1.722,0.2,773000,13071000,0.84,2021-12-31,33.0,,4556517000.0,578335000,-20249000,2079000,,,None,21022000,77000,,None,,,,,-22328000,-77472000,-6001000,None,-0.0284,,555293000,23042000,,,,,None,,,,,1.651,30.74,7.87,,,,,,,,-0.0338,,,2025-10-30,quarterly,1.04,USD,post-market,318569000,,-0.0162,-0.153,0.206,20.81,115678000,,,,185.05,157.83,23.8095,,,,,,,688526000,,,326.0,139.7
2025-12-28,TEAM,-0.7,5460076000.0,,0.9,5.24,,,,,,,,,,,,,,,None,96256000,96256000,,,,,,None,13304000,,,,,1.722,0.2,-399050000,-385746000,0.84,2021-09-30,33.0,,4556517000.0,517768000,-410568000,636000,,,None,11518000,280000,,None,,,,,-411204000,-400102000,-6831000,None,-0.0284,,461291000,56477000,,,,,None,,,,,1.651,30.74,7.87,,,,,,,,-0.0338,,,2025-10-30,quarterly,1.04,USD,post-market,272140000,,-0.0162,-0.153,0.206,20.81,89822000,,,,185.05,157.83,23.8095,,,,,,,614024000,,,326.0,139.7
2025-12-28,TEAM,-0.7,5460076000.0,,0.9,5.24,,,,,,,,,,,,,,,None,97967000,97967000,,,,,,None,23714000,,,,,1.722,0.2,-205919000,-182205000,0.84,2021-06-30,33.0,,4556517000.0,461572000,-214018000,-945000,,,None,8099000,1008000,,None,,,,,-213073000,-213073000,-7091000,None,-0.0284,,469098000,-7526000,,,,,None,,,,,1.651,30.74,7.87,,,,,,,,-0.0338,,,2025-10-30,quarterly,1.04,USD,post-market,245929000,,-0.0162,-0.153,0.206,20.81,89740000,,,,185.05,157.83,23.8095,,,,,,,559539000,,,326.0,139.7
