date,symbol,eps,revenue_ttm,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,peg_ratio,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,treasurystock,week_52_high,week_52_low
2015-12-31,GOGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,-0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-02-25,,-0.43,,pre-market,,,,,,,,,,,,,0.0,,,,,,,,,,,
2016-03-31,GOGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,,,-0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-06,,-0.3,,pre-market,,,,,,,,,,,,,26.8293,,,,,,,,,,,
2016-06-30,GOGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,-0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-08-04,,-0.31,,pre-market,,,,,,,,,,,,,24.3902,,,,,,,,,,,
2016-09-30,GOGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,-0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-11-03,,-0.42,,pre-market,,,,,,,,,,,,,2.3256,,,,,,,,,,,
2016-12-31,GOGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,,,-0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-02-27,,-0.34,,pre-market,,,,,,,,,,,,,24.4444,,,,,,,,,,,
2017-03-31,GOGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,-0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-04,,-0.52,,pre-market,,,,,,,,,,,,,0.0,,,,,,,,,,,
2017-06-30,GOGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06,,,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-08-07,,-0.56,,pre-market,,,,,,,,,,,,,-12.0,,,,,,,,,,,
2017-09-30,GOGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,-0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-02,,-0.51,,pre-market,,,,,,,,,,,,,0.0,,,,,,,,,,,
2017-12-31,GOGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04,,,-0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-22,,-0.52,,pre-market,,,,,,,,,,,,,-8.3333,,,,,,,,,,,
2018-03-31,GOGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,-0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-05-04,,-0.58,,pre-market,,,,,,,,,,,,,0.0,,,,,,,,,,,
2018-06-30,GOGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27,,,-0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-08,,-0.47,,pre-market,,,,,,,,,,,,,36.4865,,,,,,,,,,,
2018-09-30,GOGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,-0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-06,,-0.47,,pre-market,,,,,,,,,,,,,34.7222,,,,,,,,,,,
2018-12-31,GOGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,-0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-21,,-0.74,,pre-market,,,,,,,,,,,,,0.0,,,,,,,,,,,
2019-03-31,GOGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-05-09,,-0.25,,pre-market,,,,,,,,,,,,,50.0,,,,,,,,,,,
2019-06-30,GOGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,-0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-08-08,,-0.32,,pre-market,,,,,,,,,,,,,43.8596,,,,,,,,,,,
2019-09-30,GOGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28,,,-0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-11-07,,-0.28,,pre-market,,,,,,,,,,,,,50.0,,,,,,,,,,,
2019-12-31,GOGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21,,,-0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-13,,-0.28,,pre-market,,,,,,,,,,,,,42.8571,,,,,,,,,,,
2020-03-31,GOGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,,,-0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-05-11,,-0.47,,pre-market,,,,,,,,,,,,,-27.027,,,,,,,,,,,
2020-06-30,GOGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17,,,-0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-08-10,,-1.05,,pre-market,,,,,,,,,,,,,-19.3182,,,,,,,,,,,
2020-09-30,GOGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,,,-0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-11-09,,-0.97,,pre-market,,,,,,,,,,,,,-25.974,,,,,,,,,,,
2020-12-31,GOGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33,,,-0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-11,,0.01,,pre-market,,,,,,,,,,,,,103.125,,,,,,,,,,,
2021-03-31,GOGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,-0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-05-06,,-0.09,,pre-market,,,,,,,,,,,,,30.7692,,,,,,,,,,,
2021-06-30,GOGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.58,,,-0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-05,,-0.63,,pre-market,,,,,,,,,,,,,-1160.0,,,,,,,,,,,
2021-09-30,GOGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-04,,0.16,,pre-market,,,,,,,,,,,,,77.7778,,,,,,,,,,,
2021-12-31,GOGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.52,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-03,,1.6,,pre-market,,,,,,,,,,,,,1900.0,,,,,,,,,,,
2022-03-31,GOGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-05-05,,0.18,,pre-market,,,,,,,,,,,,,38.4615,,,,,,,,,,,
2022-06-30,GOGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-08-05,,0.17,,pre-market,,,,,,,,,,,,,21.4286,,,,,,,,,,,
2022-09-30,GOGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-11-03,,0.15,,pre-market,,,,,,,,,,,,,0.0,,,,,,,,,,,
2022-12-31,GOGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-28,,0.21,,pre-market,,,,,,,,,,,,,31.25,,,,,,,,,,,
2023-03-31,GOGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-03,,0.15,,pre-market,,,,,,,,,,,,,7.1429,,,,,,,,,,,
2023-06-30,GOGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.53,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08-07,,0.67,,pre-market,,,,,,,,,,,,,378.5714,,,,,,,,,,,
2023-09-30,GOGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-07,,0.16,,pre-market,,,,,,,,,,,,,14.2857,,,,,,,,,,,
2023-12-31,GOGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-28,,0.11,,pre-market,,,,,,,,,,,,,10.0,,,,,,,,,,,
2024-03-31,GOGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-05-07,,0.23,,pre-market,,,,,,,,,,,,,228.5714,,,,,,,,,,,
2024-06-30,GOGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-08-07,,0.01,,pre-market,,,,,,,,,,,,,-85.7143,,,,,,,,,,,
2024-09-30,GOGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-05,,0.13,,pre-market,,,,,,,,,,,,,160.0,,,,,,,,,,,
2024-12-31,GOGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0284,,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-26,,0.0616,,pre-market,,,,,,,,,,,,,-31.5556,,,,,,,,,,,
2025-03-31,GOGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.064,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-05,,0.124,,pre-market,,,,,,,,,,,,,106.6667,,,,,,,,,,,
2025-06-30,GOGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-07,,0.09,,pre-market,,,,,,,,,,,,,-10.0,,,,,,,,,,,
2025-09-30,GOGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0341,,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-30,,0.1241,,pre-market,,,,,,,,,,,,,37.8889,,,,,,,,,,,
2025-12-28,GOGO,-0.05,817729000.0,,0.896,0.799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.76,0.0341,,,0.09,,6.23,,389240000.0,,,,,,,,,,,,,,,,,,,0.129,,,,,,,,,,,,,-0.43,5.77,0.755,,,,,,,,-0.0065,,,2025-10-30,,0.1241,,pre-market,,,0.0855,-0.0663,1.224,6.19,,,,,9.99,7.14,37.8889,,,,,,,,,,16.82,4.44
2025-12-28,GOGO,-0.05,817729000.0,,0.896,0.799,,,,,,,,,,,,,,,None,91593000,91593000,,,,,,None,15214000,,,,,12.76,0.0341,17118000,32332000,0.09,2025-09-30,6.23,,389240000.0,131992000,-563000,1367000,,,None,17681000,3492000,,None,,,,,-1930000,-1930000,-16202000,None,0.129,,103249000,28743000,,,,,None,,,,,-0.43,5.77,0.755,,,,,,,,-0.0065,,,2025-10-30,quarterly,0.1241,USD,pre-market,15681000,,0.0855,-0.0663,1.224,6.19,27858000,,,,9.99,7.14,37.8889,,,,,,,223585000,,,16.82,4.44
2025-12-28,GOGO,-0.05,817729000.0,,0.896,0.799,,,,,,,,,,,,,,,None,119064000,119064000,,,,,,None,15117000,,,,,12.76,0.0341,35507000,50624000,0.09,2025-06-30,6.23,,389240000.0,106974000,16981000,4174000,,,None,16411000,4159000,,None,,,,,12807000,12807000,-15229000,None,0.129,,71013000,35961000,,,,,None,,,,,-0.43,5.77,0.755,,,,,,,,-0.0065,,,2025-10-30,quarterly,0.1241,USD,pre-market,12522000,,0.0855,-0.0663,1.224,6.19,28633000,,,,9.99,7.14,37.8889,,,,,,,226038000,,,16.82,4.44
2025-12-28,GOGO,-0.05,817729000.0,,0.896,0.799,,,,,,,,,,,,,,,None,94047000,94047000,,,,,,None,14143000,,,,,12.76,0.0341,35543000,49686000,0.09,2025-03-31,6.23,,389240000.0,136260000,18985000,6943000,,,None,16558000,3518000,,None,,,,,12042000,12042000,-15968000,None,0.129,,101073000,35187000,,,,,None,,,,,-0.43,5.77,0.755,,,,,,,,-0.0065,,,2025-10-30,quarterly,0.1241,USD,pre-market,13875000,,0.0855,-0.0663,1.224,6.19,29519000,,,,9.99,7.14,37.8889,,,,,,,230307000,,,16.82,4.44
2025-12-28,GOGO,-0.05,817729000.0,,0.896,0.799,,,,,,,,,,,,,,,None,63427000,63427000,,,,,,None,7229000,,,,,12.76,0.0341,-21528000,-14299000,0.09,2024-12-31,6.23,,389240000.0,74372000,-36400000,-8187000,,,None,12238000,5073000,,None,,,,,-28213000,-28213000,-10489000,None,0.129,,98527000,-24155000,,,,,None,,,,,-0.43,5.77,0.755,,,,,,,,-0.0065,,,2025-10-30,quarterly,0.1241,USD,pre-market,15493000,,0.0855,-0.0663,1.224,6.19,63655000,,,,9.99,7.14,37.8889,,,,,,,137799000,,,16.82,4.44
2025-12-28,GOGO,-0.05,817729000.0,,0.896,0.799,,,,,,,,,,,,,,,None,34216000,34216000,,,,,,None,4015000,,,,,12.76,0.0341,25931000,29946000,0.09,2024-09-30,6.23,,389240000.0,66313000,12152000,1522000,,,None,9670000,7149000,,None,,,,,10630000,10630000,-7251000,None,0.129,,47242000,19071000,,,,,None,,,,,-0.43,5.77,0.755,,,,,,,,-0.0065,,,2025-10-30,quarterly,0.1241,USD,pre-market,9759000,,0.0855,-0.0663,1.224,6.19,24917000,,,,9.99,7.14,37.8889,,,,,,,100529000,,,16.82,4.44
2025-12-28,GOGO,-0.05,817729000.0,,0.896,0.799,,,,,,,,,,,,,,,None,35303000,35303000,,,,,,None,3887000,,,,,12.76,0.0341,14945000,18832000,0.09,2024-06-30,6.23,,389240000.0,66756000,971000,132000,,,None,8113000,8584000,,None,,,,,839000,839000,-5993000,None,0.129,,45075000,21681000,,,,,None,,,,,-0.43,5.77,0.755,,,,,,,,-0.0065,,,2025-10-30,quarterly,0.1241,USD,pre-market,10304000,,0.0855,-0.0663,1.224,6.19,21848000,,,,9.99,7.14,37.8889,,,,,,,102059000,,,16.82,4.44
2025-12-28,GOGO,-0.05,817729000.0,,0.896,0.799,,,,,,,,,,,,,,,None,33657000,33657000,,,,,,None,3841000,,,,,12.76,0.0341,55632000,59473000,0.09,2024-03-31,6.23,,389240000.0,70665000,41411000,10921000,,,None,8410000,8453000,,None,,,,,30490000,30490000,-6362000,None,0.129,,35991000,34674000,,,,,None,,,,,-0.43,5.77,0.755,,,,,,,,-0.0065,,,2025-10-30,quarterly,0.1241,USD,pre-market,9216000,,0.0855,-0.0663,1.224,6.19,14651000,,,,9.99,7.14,37.8889,,,,,,,104322000,,,16.82,4.44
2025-12-28,GOGO,-0.05,817729000.0,,0.896,0.799,,,,,,,,,,,,,,,None,37915000,37915000,,,,,,None,4679000,,,,,12.76,0.0341,27352000,32031000,0.09,2023-12-31,6.23,,389240000.0,59895000,19103000,4636000,,,None,8249000,8536000,,None,,,,,14467000,14467000,-6355000,None,0.129,,35019000,24876000,,,,,None,,,,,-0.43,5.77,0.755,,,,,,,,-0.0065,,,2025-10-30,quarterly,0.1241,USD,pre-market,10424000,,0.0855,-0.0663,1.224,6.19,16546000,,,,9.99,7.14,37.8889,,,,,,,97810000,,,16.82,4.44
2025-12-28,GOGO,-0.05,817729000.0,,0.896,0.799,,,,,,,,,,,,,,,None,30436000,30436000,,,,,,None,4692000,,,,,12.76,0.0341,41736000,46428000,0.09,2023-09-30,6.23,,389240000.0,67513000,27641000,6728000,,,None,8025000,1622000,,None,,,,,20913000,20913000,-6403000,None,0.129,,34197000,33316000,,,,,None,,,,,-0.43,5.77,0.755,,,,,,,,-0.0065,,,2025-10-30,quarterly,0.1241,USD,pre-market,9154000,,0.0855,-0.0663,1.224,6.19,13336000,,,,9.99,7.14,37.8889,,,,,,,97949000,,,16.82,4.44
2025-12-28,GOGO,-0.05,817729000.0,,0.896,0.799,,,,,,,,,,,,,,,None,34356000,34356000,,,,,,None,4539000,,,,,12.76,0.0341,40623000,45162000,0.09,2023-06-30,6.23,,389240000.0,68865000,26022000,-63827000,,,None,7806000,1971000,,None,,,,,89849000,89849000,-5835000,None,0.129,,34820000,34045000,,,,,-217000,,,,,-0.43,5.77,0.755,,,,,,,,-0.0065,,,2025-10-30,quarterly,0.1241,USD,pre-market,9226000,,0.0855,-0.0663,1.224,6.19,13199000,,,,9.99,7.14,37.8889,,,,,,,103221000,,,16.82,4.44
2025-12-28,GOGO,-0.05,817729000.0,,0.896,0.799,,,,,,,,,,,,,,,None,34923000,34923000,,,,,,None,2791000,,,,,12.76,0.0341,39576000,42367000,0.09,2023-03-31,6.23,,389240000.0,63674000,24837000,4388000,,,None,8976000,1916000,,None,,,,,20449000,20449000,-7060000,None,0.129,,31746000,31928000,,,,,1885000,,,,,-0.43,5.77,0.755,,,,,,,,-0.0065,,,2025-10-30,quarterly,0.1241,USD,pre-market,7879000,,0.0855,-0.0663,1.224,6.19,14199000,,,,9.99,7.14,37.8889,,,,,,,98597000,,,16.82,4.44
2025-12-28,GOGO,-0.05,817729000.0,,0.896,0.799,,,,,,,,,,,,,,,None,37807000,37807000,,,,,,None,2574000,,,,,12.76,0.0341,44680000,47254000,0.09,2022-12-31,6.23,,389240000.0,70356000,30709000,3039000,,,None,9430000,1455000,,None,,,,,27670000,27670000,-7975000,None,0.129,,31661000,38695000,,,,,None,,,,,-0.43,5.77,0.755,,,,,,,,-0.0065,,,2025-10-30,quarterly,0.1241,USD,pre-market,8241000,,0.0855,-0.0663,1.224,6.19,13914000,,,,9.99,7.14,37.8889,,,,,,,108163000,,,16.82,4.44
2025-12-28,GOGO,-0.05,817729000.0,,0.896,0.799,,,,,,,,,,,,,,,None,36558000,36558000,,,,,,None,2716000,,,,,12.76,0.0341,38869000,41585000,0.09,2022-09-30,6.23,,389240000.0,68760000,28156000,7980000,,,None,8781000,3285000,,None,,,,,20176000,20176000,-8091000,None,0.129,,32418000,36342000,,,,,595000,,,,,-0.43,5.77,0.755,,,,,,,,-0.0065,,,2025-10-30,quarterly,0.1241,USD,pre-market,7988000,,0.0855,-0.0663,1.224,6.19,15474000,,,,9.99,7.14,37.8889,,,,,,,105318000,,,16.82,4.44
