date,symbol,eps,revenue_ttm,pe_ratio,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,peg_ratio,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,trailing_pe,treasurystock,week_52_high,week_52_low
2009-12-31,CHTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-03-02,,122.5021,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-31,CHTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.54,,,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-05-06,,0.23,,pre-market,,,,,,,,,,,,,-70.1299,,,,,,,,,,,,
2010-06-30,CHTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.39,,,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-08-04,,-0.8,,pre-market,,,,,,,,,,,,,-235.5932,,,,,,,,,,,,
2010-09-30,CHTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.96,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-11-03,,-0.93,,pre-market,,,,,,,,,,,,,-3200.0,,,,,,,,,,,,
2010-12-31,CHTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.05,,,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-03-01,,-0.83,,pre-market,,,,,,,,,,,,,-477.2727,,,,,,,,,,,,
2011-03-31,CHTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.65,,,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-05-03,,-0.42,,pre-market,,,,,,,,,,,,,-282.6087,,,,,,,,,,,,
2011-06-30,CHTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3,,,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-08-02,,-1.08,,pre-market,,,,,,,,,,,,,-590.9091,,,,,,,,,,,,
2011-09-30,CHTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7,,,-0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-11-01,,-0.87,,pre-market,,,,,,,,,,,,,-411.7647,,,,,,,,,,,,
2011-12-31,CHTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.35,,,-0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-02-27,,-0.7,,pre-market,,,,,,,,,,,,,-100.0,,,,,,,,,,,,
2012-03-31,CHTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.42,,,-0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-05-08,,-1.05,,pre-market,,,,,,,,,,,,,-66.6667,,,,,,,,,,,,
2012-06-30,CHTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.52,,,-0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-08-07,,-0.93,,pre-market,,,,,,,,,,,,,-126.8293,,,,,,,,,,,,
2012-09-30,CHTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,,,-0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-11-06,,-0.96,,pre-market,,,,,,,,,,,,,-108.6957,,,,,,,,,,,,
