date,symbol,eps,revenue_ttm,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,treasurystock,week_52_high,week_52_low
2022-09-30,FYBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28,,,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-11-02,,0.49,,pre-market,,,,,,,,,,,,,133.3333,,,,,,,,,,,
2022-12-31,FYBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44,,,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-24,,0.63,,pre-market,,,,,,,,,,,,,231.5789,,,,,,,,,,,
2023-03-31,FYBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08,,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-05,,0.01,,pre-market,,,,,,,,,,,,,-88.8889,,,,,,,,,,,
2023-06-30,FYBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,-0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08-04,,-0.01,,pre-market,,,,,,,,,,,,,50.0,,,,,,,,,,,
2023-09-30,FYBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,,,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-01,,0.05,,pre-market,,,,,,,,,,,,,171.4286,,,,,,,,,,,
2023-12-31,FYBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17,,,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-23,,0.07,,pre-market,,,,,,,,,,,,,170.0,,,,,,,,,,,
2024-03-31,FYBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.084,,,-0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-05-03,,0.004,,pre-market,,,,,,,,,,,,,105.0,,,,,,,,,,,
2024-06-30,FYBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.33,,,-0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-08-02,,-0.49,,pre-market,,,,,,,,,,,,,-206.25,,,,,,,,,,,
2024-09-30,FYBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14,,,-0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-05,,-0.33,,post-market,,,,,,,,,,,,,-73.6842,,,,,,,,,,,
2024-12-31,FYBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3072,,,-0.1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-21,,-0.47,,pre-market,,,,,,,,,,,,,-188.6978,,,,,,,,,,,
2025-03-31,FYBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0611,,,-0.1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-01,,-0.26,,pre-market,,,,,,,,,,,,,-30.719,,,,,,,,,,,
2025-06-30,FYBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.29,,,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-29,,-0.49,,pre-market,,,,,,,,,,,,,-145.0,,,,,,,,,,,
2025-09-30,FYBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-28,,-0.3,,pre-market,,,,,,,,,,,,,0.0,,,,,,,,,,,
2025-12-28,FYBR,-1.53,6106000000.0,,0.946,18.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.595,0.0,,,-0.3,,133.33,,3972000000.0,,,,,,,,,,,,,,,,,,,0.0929,,,,,,,,,,,,,2.031,1.563,,,,,,,,-0.0624,,,2025-10-28,,-0.3,,pre-market,,,0.0131,-0.078,0.041,24.44,,,,,36.91,37.85,0.0,,,,,,,,,,38.31,34.61
2025-12-28,FYBR,-1.53,6106000000.0,,0.946,18.77,,,,,,,,,,,,,,,None,547000000,547000000,,,,,,None,470000000,,,,,-0.595,0.0,108000000,578000000,-0.3,2025-09-30,133.33,,3972000000.0,1003000000,-90000000,-14000000,,,None,198000000,4000000,,None,,,,,-76000000,-76000000,-194000000,None,0.0929,,886000000,117000000,,,,,None,,,,,2.031,1.563,,,,,,,,-0.0624,,,2025-10-28,quarterly,-0.3,USD,pre-market,None,,0.0131,-0.078,0.041,24.44,395000000,,,,36.91,37.85,0.0,,,,,,,1550000000,,,38.31,34.61
2025-12-28,FYBR,-1.53,6106000000.0,,0.946,18.77,,,,,,,,,,,,,,,None,532000000,532000000,,,,,,None,457000000,,,,,-0.595,0.0,65000000,522000000,-0.3,2025-06-30,133.33,,3972000000.0,1007000000,-139000000,-16000000,,,None,197000000,7000000,,None,,,,,-123000000,-123000000,-190000000,None,0.0929,,963000000,44000000,,,,,None,,,,,2.031,1.563,,,,,,,,-0.0624,,,2025-10-28,quarterly,-0.3,USD,pre-market,None,,0.0131,-0.078,0.041,24.44,490000000,,,,36.91,37.85,0.0,,,,,,,1539000000,,,38.31,34.61
2025-12-28,FYBR,-1.53,6106000000.0,,0.946,18.77,,,,,,,,,,,,,,,None,521000000,521000000,,,,,,None,445000000,,,,,-0.595,0.0,117000000,562000000,-0.3,2025-03-31,133.33,,3972000000.0,990000000,-75000000,-11000000,,,None,200000000,9000000,,None,,,,,-64000000,-64000000,-191000000,None,0.0929,,914000000,76000000,,,,,None,,,,,2.031,1.563,,,,,,,,-0.0624,,,2025-10-28,quarterly,-0.3,USD,pre-market,None,,0.0131,-0.078,0.041,24.44,433000000,,,,36.91,37.85,0.0,,,,,,,1511000000,,,38.31,34.61
2025-12-28,FYBR,-1.53,6106000000.0,,0.946,18.77,,,,,,,,,,,,,,,None,534000000,534000000,,,,,,None,429000000,,,,,-0.595,0.0,120000000,549000000,-0.3,2024-12-31,133.33,,3972000000.0,972000000,-129000000,-11000000,,,None,203000000,22000000,,None,,,,,-118000000,-118000000,-181000000,None,0.0929,,886000000,86000000,,,,,None,,,,,2.031,1.563,,,,,,,,-0.0624,,,2025-10-28,quarterly,-0.3,USD,pre-market,None,,0.0131,-0.078,0.041,24.44,495000000,,,,36.91,37.85,0.0,,,,,,,1506000000,,,38.31,34.61
2025-12-28,FYBR,-1.53,6106000000.0,,0.946,18.77,,,,,,,,,,,,,,,None,538000000,538000000,,,,,,None,410000000,,,,,-0.595,0.0,122000000,532000000,-0.3,2024-09-30,133.33,,3972000000.0,951000000,-88000000,-6000000,,,None,203000000,20000000,,None,,,,,-82000000,-82000000,-183000000,None,0.0929,,865000000,86000000,,,,,None,,,,,2.031,1.563,,,,,,,,-0.0624,,,2025-10-28,quarterly,-0.3,USD,pre-market,None,,0.0131,-0.078,0.041,24.44,427000000,,,,36.91,37.85,0.0,,,,,,,1489000000,,,38.31,34.61
2025-12-28,FYBR,-1.53,6106000000.0,,0.946,18.77,,,,,,,,,,,,,,,None,516000000,516000000,,,,,,None,398000000,,,,,-0.595,0.0,125000000,523000000,-0.3,2024-06-30,133.33,,3972000000.0,964000000,-132000000,-9000000,,,None,199000000,20000000,,None,,,,,-123000000,-123000000,-179000000,None,0.0929,,873000000,91000000,,,,,None,,,,,2.031,1.563,,,,,,,,-0.0624,,,2025-10-28,quarterly,-0.3,USD,pre-market,None,,0.0131,-0.078,0.041,24.44,495000000,,,,36.91,37.85,0.0,,,,,,,1480000000,,,38.31,34.61
2025-12-28,FYBR,-1.53,6106000000.0,,0.946,18.77,,,,,,,,,,,,,,,None,522000000,522000000,,,,,,None,388000000,,,,,-0.595,0.0,135000000,523000000,-0.3,2024-03-31,133.33,,3972000000.0,940000000,3000000,2000000,,,None,199000000,18000000,,None,,,,,1000000,1000000,-181000000,None,0.0929,,850000000,90000000,,,,,None,,,,,2.031,1.563,,,,,,,,-0.0624,,,2025-10-28,quarterly,-0.3,USD,pre-market,None,,0.0131,-0.078,0.041,24.44,428000000,,,,36.91,37.85,0.0,,,,,,,1462000000,,,38.31,34.61
2025-12-28,FYBR,-1.53,6106000000.0,,0.946,18.77,,,,,,,,,,,,,,,None,510000000,510000000,,,,,,None,375000000,,,,,-0.595,0.0,309000000,684000000,-0.3,2023-12-31,133.33,,3972000000.0,916000000,104000000,87000000,,,None,193000000,27000000,,None,,,,,17000000,17000000,-166000000,None,0.0929,,796000000,120000000,,,,,None,,,,,2.031,1.563,,,,,,,,-0.0624,,,2025-10-28,quarterly,-0.3,USD,pre-market,None,,0.0131,-0.078,0.041,24.44,396000000,,,,36.91,37.85,0.0,,,,,,,1426000000,,,38.31,34.61
2025-12-28,FYBR,-1.53,6106000000.0,,0.946,18.77,,,,,,,,,,,,,,,None,545000000,545000000,,,,,,None,356000000,,,,,-0.595,0.0,179000000,535000000,-0.3,2023-09-30,133.33,,3972000000.0,891000000,11000000,170000000,,,None,170000000,22000000,,None,,,,,11000000,11000000,-170000000,None,0.0929,,777000000,114000000,,,,,None,,,,,2.031,1.563,,,,,,,,-0.0624,,,2025-10-28,quarterly,-0.3,USD,pre-market,None,,0.0131,-0.078,0.041,24.44,405000000,,,,36.91,37.85,0.0,,,,,,,1436000000,,,38.31,34.61
2025-12-28,FYBR,-1.53,6106000000.0,,0.946,18.77,,,,,,,,,,,,,,,None,528000000,528000000,,,,,,None,354000000,,,,,-0.595,0.0,142000000,496000000,-0.3,2023-06-30,133.33,,3972000000.0,921000000,-2000000,149000000,,,None,149000000,17000000,,None,,,,,-2000000,-2000000,-149000000,None,0.0929,,806000000,115000000,,,,,None,,,,,2.031,1.563,,,,,,,,-0.0624,,,2025-10-28,quarterly,-0.3,USD,pre-market,None,,0.0131,-0.078,0.041,24.44,413000000,,,,36.91,37.85,0.0,,,,,,,1449000000,,,38.31,34.61
2025-12-28,FYBR,-1.53,6106000000.0,,0.946,18.77,,,,,,,,,,,,,,,None,542000000,542000000,,,,,,None,330000000,,,,,-0.595,0.0,152000000,482000000,-0.3,2023-03-31,133.33,,3972000000.0,898000000,4000000,1000000,,,None,141000000,21000000,,None,,,,,3000000,3000000,-141000000,None,0.0929,,755000000,143000000,,,,,None,,,,,2.031,1.563,,,,,,,,-0.0624,,,2025-10-28,quarterly,-0.3,USD,pre-market,None,,0.0131,-0.078,0.041,24.44,417000000,,,,36.91,37.85,0.0,,,,,,,1440000000,,,38.31,34.61
2025-12-28,FYBR,-1.53,6106000000.0,,0.946,18.77,,,,,,,,,,,,,,,None,526000000,526000000,,,,,,None,312000000,,,,,-0.595,0.0,295000000,607000000,-0.3,2022-12-31,133.33,,3972000000.0,911000000,139000000,-16000000,,,None,136000000,18000000,,None,,,,,155000000,155000000,-118000000,None,0.0929,,775000000,136000000,,,,,None,,,,,2.031,1.563,,,,,,,,-0.0624,,,2025-10-28,quarterly,-0.3,USD,pre-market,None,,0.0131,-0.078,0.041,24.44,452000000,,,,36.91,37.85,0.0,,,,,,,1437000000,,,38.31,34.61
2025-12-28,FYBR,-1.53,6106000000.0,,0.946,18.77,,,,,,,,,,,,,,,None,544000000,544000000,,,,,,None,296000000,,,,,-0.595,0.0,367000000,663000000,-0.3,2022-09-30,133.33,,3972000000.0,900000000,195000000,75000000,,,None,135000000,16000000,,None,,,,,120000000,120000000,-119000000,None,0.0929,,731000000,169000000,,,,,None,,,,,2.031,1.563,,,,,,,,-0.0624,,,2025-10-28,quarterly,-0.3,USD,pre-market,None,,0.0131,-0.078,0.041,24.44,431000000,,,,36.91,37.85,0.0,,,,,,,1444000000,,,38.31,34.61
2025-12-28,FYBR,-1.53,6106000000.0,,0.946,18.77,,,,,,,,,,,,,,,None,546000000,546000000,,,,,,None,290000000,,,,,-0.595,0.0,216000000,506000000,-0.3,2022-06-30,133.33,,3972000000.0,913000000,170000000,69000000,,,None,118000000,6000000,,None,,,,,101000000,101000000,-112000000,None,0.0929,,747000000,166000000,,,,,None,,,,,2.031,1.563,,,,,,,,-0.0624,,,2025-10-28,quarterly,-0.3,USD,pre-market,None,,0.0131,-0.078,0.041,24.44,427000000,,,,36.91,37.85,0.0,,,,,,,1459000000,,,38.31,34.61
2025-12-28,FYBR,-1.53,6106000000.0,,0.946,18.77,,,,,,,,,,,,,,,None,553000000,553000000,,,,,,None,284000000,,,,,-0.595,0.0,197000000,481000000,-0.3,2022-03-31,133.33,,3972000000.0,894000000,95000000,30000000,,,None,103000000,2000000,,None,,,,,65000000,65000000,-101000000,None,0.0929,,773000000,121000000,,,,,None,,,,,2.031,1.563,,,,,,,,-0.0624,,,2025-10-28,quarterly,-0.3,USD,pre-market,None,,0.0131,-0.078,0.041,24.44,435000000,,,,36.91,37.85,0.0,,,,,,,1447000000,,,38.31,34.61
2025-12-28,FYBR,-1.53,6106000000.0,,0.946,18.77,,,,,,,,,,,,,,,None,546000000,546000000,,,,,,None,282000000,,,,,-0.595,0.0,316000000,598000000,-0.3,2021-12-31,133.33,,3972000000.0,997000000,201000000,12000000,,,None,105000000,None,,None,,,,,189000000,189000000,-105000000,None,0.0929,,725000000,272000000,,,,,None,,,,,2.031,1.563,,,,,,,,-0.0624,,,2025-10-28,quarterly,-0.3,USD,pre-market,None,,0.0131,-0.078,0.041,24.44,441000000,,,,36.91,37.85,0.0,,,,,,,1543000000,,,38.31,34.61
2025-12-28,FYBR,-1.53,6106000000.0,,0.946,18.77,,,,,,,,,,,,,,,None,590000000,590000000,,,,,,None,273000000,,,,,-0.595,0.0,256000000,529000000,-0.3,2021-09-30,133.33,,3972000000.0,986000000,157000000,31000000,,,None,90000000,None,,None,,,,,126000000,126000000,-90000000,None,0.0929,,702000000,284000000,,,,,None,,,,,2.031,1.563,,,,,,,,-0.0624,,,2025-10-28,quarterly,-0.3,USD,pre-market,None,,0.0131,-0.078,0.041,24.44,421000000,,,,36.91,37.85,0.0,,,,,,,1576000000,,,38.31,34.61
2025-12-28,FYBR,-1.53,6106000000.0,,0.946,18.77,,,,,,,,,,,,,,,None,904000000,904000000,,,,,,None,298000000,,,,,-0.595,0.0,4491000000,4789000000,-0.3,2021-06-30,133.33,,3972000000.0,1801000000,4400000000,-180000000,,,None,91000000,None,,None,,,,,4580000000,None,None,None,0.0929,,1318000000,298000000,,,,,None,,,,,2.031,1.563,,,,,,,,-0.0624,,,2025-10-28,quarterly,-0.3,USD,pre-market,None,,0.0131,-0.078,0.041,24.44,None,,,,36.91,37.85,0.0,,,,,,,1616000000,,,38.31,34.61
2025-12-28,FYBR,-1.53,6106000000.0,,0.946,18.77,,,,,,,,,,,,,,,None,620000000,620000000,,,,,,None,387000000,,,,,-0.595,0.0,262000000,649000000,-0.3,2021-03-31,133.33,,3972000000.0,1056000000,147000000,87000000,,,None,89000000,89000000,,None,,,,,60000000,60000000,-89000000,None,0.0929,,797000000,259000000,,,,,-25000000,,,,,2.031,1.563,,,,,,,,-0.0624,,,2025-10-28,quarterly,-0.3,USD,pre-market,None,,0.0131,-0.078,0.041,24.44,408000000,,,,36.91,37.85,0.0,,,,,,,1676000000,,,38.31,34.61
2025-12-28,FYBR,-1.53,6106000000.0,,0.946,18.77,,,,,,,,,,,,,,,None,629000000,629000000,,,,,,None,394000000,,,,,-0.595,0.0,271000000,665000000,-0.3,2020-12-31,133.33,,3972000000.0,1066000000,-43000000,7000000,,,None,98000000,112000000,,None,,,,,-50000000,-50000000,-94000000,None,0.0929,,789000000,277000000,,,,,None,,,,,2.031,1.563,,,,,,,,-0.0624,,,2025-10-28,quarterly,-0.3,USD,pre-market,None,,0.0131,-0.078,0.041,24.44,393000000,,,,36.91,37.85,0.0,,,,,,,1695000000,,,38.31,34.61
2025-12-28,FYBR,-1.53,6106000000.0,,0.946,18.77,,,,,,,,,,,,,,,None,657000000,657000000,,,,,,None,392000000,,,,,-0.595,0.0,257000000,649000000,-0.3,2020-09-30,133.33,,3972000000.0,1069000000,4000000,-11000000,,,None,121000000,135000000,,None,,,,,15000000,15000000,-121000000,None,0.0929,,799000000,270000000,,,,,None,,,,,2.031,1.563,,,,,,,,-0.0624,,,2025-10-28,quarterly,-0.3,USD,pre-market,None,,0.0131,-0.078,0.041,24.44,404000000,,,,36.91,37.85,0.0,,,,,,,1726000000,,,38.31,34.61
2025-12-28,FYBR,-1.53,6106000000.0,,0.946,18.77,,,,,,,,,,,,,,,None,685000000,685000000,,,,,,None,397000000,,,,,-0.595,0.0,292000000,689000000,-0.3,2020-06-30,133.33,,3972000000.0,1116000000,-238000000,-57000000,,,None,160000000,180000000,,None,,,,,-181000000,-181000000,-160000000,None,0.0929,,976000000,140000000,,,,,None,,,,,2.031,1.563,,,,,,,,-0.0624,,,2025-10-28,quarterly,-0.3,USD,pre-market,None,,0.0131,-0.078,0.041,24.44,407000000,,,,36.91,37.85,0.0,,,,,,,1801000000,,,38.31,34.61
2025-12-28,FYBR,-1.53,6106000000.0,,0.946,18.77,,,,,,,,,,,,,,,None,730000000,730000000,,,,,,None,415000000,,,,,-0.595,0.0,345000000,760000000,-0.3,2020-03-31,133.33,,3972000000.0,1203000000,-209000000,-23000000,,,None,383000000,378000000,,None,,,,,-186000000,None,None,None,0.0929,,931000000,272000000,,,,,None,,,,,2.031,1.563,,,,,,,,-0.0624,,,2025-10-28,quarterly,-0.3,USD,pre-market,None,,0.0131,-0.078,0.041,24.44,444000000,,,,36.91,37.85,0.0,,,,,,,1933000000,,,38.31,34.61
2025-12-28,FYBR,-1.53,6106000000.0,,0.946,18.77,,,,,,,,,,,,,,,None,729000000,729000000,,,,,,None,420000000,,,,,-0.595,0.0,327000000,747000000,-0.3,2019-12-31,133.33,,3972000000.0,1213000000,-236000000,-74000000,,,None,391000000,None,,None,,,,,-162000000,None,None,None,0.0929,,992000000,221000000,,,,,None,,,,,2.031,1.563,,,,,,,,-0.0624,,,2025-10-28,quarterly,-0.3,USD,pre-market,None,,0.0131,-0.078,0.041,24.44,None,,,,36.91,37.85,0.0,,,,,,,1942000000,,,38.31,34.61
2025-12-28,FYBR,-1.53,6106000000.0,,0.946,18.77,,,,,,,,,,,,,,,None,771000000,771000000,,,,,,None,422000000,,,,,-0.595,0.0,347000000,769000000,-0.3,2019-09-30,133.33,,3972000000.0,1226000000,-366000000,-21000000,,,None,382000000,None,,None,,,,,-345000000,None,None,None,0.0929,,1200000000,26000000,,,,,None,,,,,2.031,1.563,,,,,,,,-0.0624,,,2025-10-28,quarterly,-0.3,USD,pre-market,None,,0.0131,-0.078,0.041,24.44,None,,,,36.91,37.85,0.0,,,,,,,1997000000,,,38.31,34.61
2025-12-28,FYBR,-1.53,6106000000.0,,0.946,18.77,,,,,,,,,,,,,,,None,763000000,763000000,,,,,,None,454000000,,,,,-0.595,0.0,394000000,848000000,-0.3,2019-06-30,133.33,,3972000000.0,1304000000,-5851000000,-534000000,,,None,383000000,None,,None,,,,,-5317000000,None,None,None,0.0929,,6763000000,-5459000000,,,,,None,,,,,2.031,1.563,,,,,,,,-0.0624,,,2025-10-28,quarterly,-0.3,USD,pre-market,None,,0.0131,-0.078,0.041,24.44,None,,,,36.91,37.85,0.0,,,,,,,2067000000,,,38.31,34.61
2025-12-28,FYBR,-1.53,6106000000.0,,0.946,18.77,,,,,,,,,,,,,,,None,794000000,794000000,,,,,,None,484000000,,,,,-0.595,0.0,356000000,840000000,-0.3,2019-03-31,133.33,,3972000000.0,1307000000,-69000000,18000000,,,None,379000000,None,,None,,,,,-87000000,None,None,None,0.0929,,968000000,339000000,,,,,None,,,,,2.031,1.563,,,,,,,,-0.0624,,,2025-10-28,quarterly,-0.3,USD,pre-market,None,,0.0131,-0.078,0.041,24.44,None,,,,36.91,37.85,0.0,,,,,,,2101000000,,,38.31,34.61
