date,symbol,eps,revenue_ttm,pe_ratio,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividend_per_share,dividend_yield,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,trailing_pe,treasurystock,week_52_high,week_52_low
2025-12-28,CRBG,1.47,18335001000.0,20.81,,0.941,25.45,,,,,,,,,,,,,,,None,None,None,,,,,,None,92000000,,0.95,0.031,,,,-0.5,-0.78,-400000000,-308000000,1.05,2018-12-31,5.85,,4196000000.0,15031000000,-166000000,-132000000,,,None,None,None,,None,,,,,-80000000,None,None,None,0.0307,,3357000000,4401000000,,,,,None,,,,,1.139,0.842,,,,,,,,0.0541,,,2025-11-03,annual,0.27,USD,post-market,None,,0.0028,0.0719,0.766,33.08,None,,,,32.05,30.46,-74.2857,,,,,,,15031000000,,20.81,,36.03,23.16
2025-12-28,CRBG,1.47,18335001000.0,20.81,None,0.941,25.45,,None,316000000,316000000,,,,,,,,,7000000,540600000,None,None,None,None,None,0,621000000,None,None,92000000,,0.95,0.031,,,,-0.5,-0.78,-400000000,-308000000,1.05,2025-09-30,5.85,None,4196000000.0,15031000000,-166000000,-132000000,None,None,None,None,None,None,None,None,11016000000,None,197148000000,-80000000,None,None,None,0.0307,,3357000000,4401000000,None,None,None,None,None,,,,,1.139,0.842,,,,,,,,0.0541,,None,2025-11-03,quarterly,0.27,USD,post-market,None,17677000000,0.0028,0.0719,0.766,33.08,None,11016000000,9357000000,64154000000,32.05,30.46,-74.2857,411294000000,65091000000,9357000000,396972000000,346203000000,396972000000,15031000000,13542000000,20.81,None,36.03,23.16
2025-12-28,CRBG,1.47,18335001000.0,20.81,None,0.941,25.45,,None,290000000,290000000,,,,,,,,,7000000,550300000,None,None,None,None,None,101000000,674000000,None,None,92000000,,0.95,0.031,,,,-0.5,-0.78,-400000000,-308000000,1.05,2025-06-30,5.85,None,4196000000.0,15031000000,-166000000,-132000000,10435000000,10435000000,None,None,None,None,None,None,11248000000,None,189746000000,-80000000,None,None,None,0.0307,,3357000000,4401000000,59128000000,None,None,None,None,,,,,1.139,0.842,,,,,,,,0.0541,,None,2025-11-03,quarterly,0.27,USD,post-market,None,17669000000,0.0028,0.0719,0.766,33.08,None,11349000000,101000000,62939000000,32.05,30.46,-74.2857,399163000000,63903000000,101000000,385994000000,335260000000,385893000000,15031000000,12302000000,20.81,None,36.03,23.16
2025-12-28,CRBG,1.47,18335001000.0,20.81,None,0.941,25.45,,None,393000000,393000000,,,,,,,,,7000000,558000000,None,None,None,None,None,1101000000,668000000,None,None,92000000,,0.95,0.031,,,,-0.5,-0.78,-400000000,-308000000,1.05,2025-03-31,5.85,None,4196000000.0,15031000000,-166000000,-132000000,10328000000,10328000000,None,None,None,None,None,None,11214000000,None,186873000000,-80000000,None,None,None,0.0307,,3357000000,4401000000,None,None,None,None,None,,,,,1.139,0.842,,,,,,,,0.0541,,None,2025-11-03,quarterly,0.27,USD,post-market,None,18461000000,0.0028,0.0719,0.766,33.08,None,12315000000,1101000000,64825000000,32.05,30.46,-74.2857,390022000000,65886000000,1101000000,377186000000,324136000000,376085000000,15031000000,11980000000,20.81,None,36.03,23.16
2025-12-28,CRBG,1.47,18335001000.0,20.81,None,0.941,25.45,,None,806000000,806000000,,,,,,,,,7000000,571000000,None,None,None,None,None,1101000000,713000000,None,None,92000000,,0.95,0.031,,,,-0.5,-0.78,-400000000,-308000000,1.05,2024-12-31,5.85,None,4196000000.0,15031000000,-166000000,-132000000,10293000000,10293000000,None,None,None,None,None,None,11291000000,None,181139000000,-80000000,None,None,None,0.0307,,3357000000,4401000000,-64629000000,-1101000000,None,None,None,,,,,1.139,0.842,,,,,,,,0.0541,,None,2025-11-03,quarterly,0.27,USD,post-market,None,19257000000,0.0028,0.0719,0.766,33.08,None,12392000000,1101000000,63110000000,32.05,30.46,-74.2857,389397000000,64629000000,1101000000,377071000000,324768000000,375970000000,15031000000,11462000000,20.81,None,36.03,23.16
2025-12-28,CRBG,1.47,18335001000.0,20.81,None,0.941,25.45,,None,530000000,530000000,,,,,,,,,7000000,587100000,None,None,None,25909000000,None,0,690000000,None,None,92000000,,0.95,0.031,,,,-0.5,-0.78,-400000000,-308000000,1.05,2024-09-30,5.85,None,4196000000.0,15031000000,-166000000,-132000000,10204000000,10204000000,None,None,None,-11267000000,None,None,12014000000,None,188699000000,-80000000,None,None,None,0.0307,,3357000000,4401000000,11267000000,-53763000000,None,None,None,,,,,1.139,0.842,,,,,,,,0.0541,,None,2025-11-03,quarterly,0.27,USD,post-market,None,17218000000,0.0028,0.0719,0.766,33.08,None,12014000000,None,65472000000,32.05,30.46,-74.2857,399422000000,66692000000,-1945000000,384980000000,332730000000,384980000000,15031000000,13608000000,20.81,None,36.03,23.16
2025-12-28,CRBG,1.47,18335001000.0,20.81,None,0.941,25.45,,None,637000000,637000000,,,,,,,,,7000000,612600000,None,None,None,24940000000,None,250000000,620000000,None,None,92000000,,0.95,0.031,,,,-0.5,-0.78,-400000000,-308000000,1.05,2024-06-30,5.85,None,4196000000.0,15031000000,-166000000,-132000000,10133000000,10133000000,None,None,None,-54298000000,None,None,11485000000,None,177434000000,-80000000,None,None,None,0.0307,,3357000000,4401000000,477000000,-250000000,None,None,None,,,,,1.139,0.842,,,,,,,,0.0541,,None,2025-11-03,quarterly,0.27,USD,post-market,None,18536000000,0.0028,0.0719,0.766,33.08,None,11735000000,250000000,63859000000,32.05,30.46,-74.2857,382492000000,65116000000,250000000,370680000000,317376000000,370430000000,15031000000,10996000000,20.81,None,36.03,23.16
2025-12-28,CRBG,1.47,18335001000.0,20.81,None,0.941,25.45,,None,410000000,410000000,,,,,,,,,7000000,624900000,None,None,None,25323000000,None,250000000,586000000,None,None,92000000,,0.95,0.031,,,,-0.5,-0.78,-400000000,-308000000,1.05,2024-03-31,5.85,None,4196000000.0,15031000000,-166000000,-132000000,10049000000,10049000000,None,None,None,-52384000000,None,None,11648000000,None,177692000000,-80000000,None,None,None,0.0307,,3357000000,4401000000,10380000000,-250000000,None,None,None,,,,,1.139,0.842,,,,,,,,0.0541,,None,2025-11-03,quarterly,0.27,USD,post-market,None,18310000000,0.0028,0.0719,0.766,33.08,None,11898000000,250000000,61115000000,32.05,30.46,-74.2857,385588000000,62111000000,250000000,373202000000,323477000000,372952000000,15031000000,11576000000,20.81,None,36.03,23.16
2025-12-28,CRBG,1.47,18335001000.0,20.81,None,0.941,25.45,,None,612000000,612000000,,,,,,,,,6000000,633000000,None,None,None,25957000000,None,250000000,594000000,None,None,92000000,,0.95,0.031,,,,-0.5,-0.78,-400000000,-308000000,1.05,2023-12-31,5.85,None,4196000000.0,15031000000,-166000000,-132000000,10011000000,10011000000,None,None,None,-172069000000,None,None,11622000000,None,175504000000,-80000000,None,None,None,0.0307,,3357000000,4401000000,10155000000,-250000000,None,None,None,,,,,1.139,0.842,,,,,,,,0.0541,,None,2025-11-03,quarterly,0.27,USD,post-market,None,17572000000,0.0028,0.0719,0.766,33.08,None,11872000000,250000000,170863000000,32.05,30.46,-74.2857,379270000000,172069000000,250000000,366635000000,207201000000,366385000000,15031000000,11766000000,20.81,None,36.03,23.16
2025-12-28,CRBG,1.47,18335001000.0,20.81,None,0.941,25.45,,None,569000000,569000000,,,,,,,,,6000000,641000000,None,None,None,24335000000,None,1000000000,717000000,None,None,92000000,,0.95,0.031,,,,-0.5,-0.78,-400000000,-308000000,1.05,2023-09-30,5.85,None,4196000000.0,15031000000,-166000000,-132000000,9973000000,9973000000,None,None,None,-116238000000,None,None,10967000000,None,160420000000,-80000000,None,None,None,0.0307,,3357000000,4401000000,10197000000,-1000000000,None,None,None,,,,,1.139,0.842,,,,,,,,0.0541,,None,2025-11-03,quarterly,0.27,USD,post-market,None,19765000000,0.0028,0.0719,0.766,33.08,None,11967000000,1000000000,156108000000,32.05,30.46,-74.2857,355592000000,157394000000,1000000000,346336000000,198198000000,345336000000,15031000000,8366000000,20.81,None,36.03,23.16
2025-12-28,CRBG,1.47,18335001000.0,20.81,None,0.941,25.45,,None,751000000,751000000,,,,,,,,,6000000,652200000,None,None,None,26012000000,None,1500000000,739000000,None,None,92000000,,0.95,0.031,,,,-0.5,-0.78,-400000000,-308000000,1.05,2023-06-30,5.85,None,4196000000.0,15031000000,-166000000,-132000000,10715000000,10715000000,None,None,None,-120730000000,None,None,36539000000,None,224378000000,-80000000,None,None,None,0.0307,,3357000000,4401000000,9580000000,-29311000000,None,317963000000,None,,,,,1.139,0.842,,,,,,,,0.0541,,None,2025-11-03,quarterly,0.27,USD,post-market,None,17811000000,0.0028,0.0719,0.766,33.08,None,38039000000,1500000000,160974000000,32.05,30.46,-74.2857,367470000000,51314000000,1500000000,356002000000,8224000000,354502000000,15031000000,10561000000,20.81,None,36.03,23.16
2025-12-28,CRBG,1.47,18335001000.0,20.81,None,0.941,25.45,,None,465000000,465000000,,,,,,,,,6000000,650800000,None,None,None,26633000000,None,1500000000,745000000,None,None,92000000,,0.95,0.031,,,,-0.5,-0.78,-400000000,-308000000,1.05,2023-03-31,5.85,None,4196000000.0,15031000000,-166000000,-132000000,10641000000,10641000000,None,None,None,-123065000000,None,None,37192000000,None,225649000000,-80000000,None,None,None,0.0307,,3357000000,4401000000,9128000000,-29881000000,None,315534000000,None,,,,,1.139,0.842,,,,,,,,0.0541,,None,2025-11-03,quarterly,0.27,USD,post-market,None,17592000000,0.0028,0.0719,0.766,33.08,None,38692000000,1500000000,163067000000,32.05,30.46,-74.2857,366691000000,50340000000,1500000000,354226000000,8435000000,352726000000,15031000000,11555000000,20.81,None,36.03,23.16
2025-12-28,CRBG,1.47,18335001000.0,20.81,None,0.941,25.45,,None,552000000,552000000,,,,,,,,,6000000,648700000,None,None,None,26551000000,None,1500000000,916000000,None,None,92000000,,0.95,0.031,,,,-0.5,-0.78,-400000000,-308000000,1.05,2022-12-31,5.85,None,4196000000.0,15031000000,-166000000,-132000000,10563000000,10563000000,None,None,None,-9971000000,None,None,34419000000,None,221929000000,-80000000,None,None,None,0.0307,,3357000000,4401000000,9971000000,-35713000000,None,313191000000,None,,,,,1.139,0.842,,,,,,,,0.0541,,None,2025-11-03,quarterly,0.27,USD,post-market,None,16121000000,0.0028,0.0719,0.766,33.08,None,35919000000,1500000000,161193000000,32.05,30.46,-74.2857,364217000000,162661000000,1500000000,355068000000,165132000000,1500000000,15031000000,8210000000,20.81,None,36.03,23.16
2025-12-28,CRBG,1.47,18335001000.0,20.81,None,0.941,25.45,,None,382000000,382000000,,,,,,,,,6000000,646400000,None,None,None,26559000000,None,1500000000,695000000,None,None,92000000,,0.95,0.031,,,,-0.5,-0.78,-400000000,-308000000,1.05,2022-09-30,5.85,None,4196000000.0,15031000000,-166000000,-132000000,13318000000,13318000000,None,None,None,-10224000000,None,None,34427000000,None,215599000000,-80000000,None,None,None,0.0307,,3357000000,4401000000,10224000000,-36274000000,None,304282000000,None,,,,,1.139,0.842,,,,,,,,0.0541,,None,2025-11-03,quarterly,0.27,USD,post-market,None,16783000000,0.0028,0.0719,0.766,33.08,None,35927000000,1500000000,156205000000,32.05,30.46,-74.2857,354595000000,157282000000,1500000000,346204000000,161124000000,1500000000,15031000000,7529000000,20.81,None,36.03,23.16
2025-12-28,CRBG,1.47,18335001000.0,20.81,None,0.941,25.45,,None,457000000,457000000,,,,,,,,,6000000,645000000,None,None,None,28588000000,None,1895000000,1187000000,None,None,92000000,,0.95,0.031,,,,-0.5,-0.78,-400000000,-308000000,1.05,2022-06-30,5.85,None,4196000000.0,15031000000,-166000000,-132000000,12227000000,12227000000,None,None,None,-10892000000,None,None,13664000000,None,170277000000,-80000000,None,None,None,0.0307,,3357000000,4401000000,10892000000,-30483000000,None,None,None,,,,,1.139,0.842,,,,,,,,0.0541,,None,2025-11-03,quarterly,0.27,USD,post-market,None,14643000000,0.0028,0.0719,0.766,33.08,None,15559000000,1895000000,166926000000,32.05,30.46,-74.2857,368271000000,168570000000,1895000000,355122000000,199701000000,353227000000,15031000000,11883000000,20.81,None,36.03,23.16
2025-12-28,CRBG,1.47,18335001000.0,20.81,None,0.941,25.45,,None,583000000,583000000,,,,,,,,,None,645000000,None,None,None,31497000000,None,8346000000,1103000000,None,None,92000000,,0.95,0.031,,,,-0.5,-0.78,-400000000,-308000000,1.05,2022-03-31,5.85,None,4196000000.0,15031000000,-166000000,-132000000,10240000000,10240000000,None,None,None,-10957000000,None,None,7313000000,None,187863000000,-80000000,None,None,None,0.0307,,3357000000,4401000000,33074000000,-39843000000,None,None,None,,,,,1.139,0.842,,,,,,,,0.0541,,None,2025-11-03,quarterly,0.27,USD,post-market,None,12030000000,0.0028,0.0719,0.766,33.08,None,15659000000,8346000000,185083000000,32.05,30.46,-74.2857,394667000000,186769000000,8346000000,373539000000,207898000000,365193000000,15031000000,19481000000,20.81,None,36.03,23.16
2025-12-28,CRBG,1.47,18335001000.0,20.81,None,0.941,25.45,,None,537000000,537000000,,,,,,,,,6000000,645000000,None,None,None,35144000000,None,8317000000,884000000,None,None,92000000,,0.95,0.031,,,,-0.5,-0.78,-400000000,-308000000,1.05,2021-12-31,5.85,None,4196000000.0,15031000000,-166000000,-132000000,8058000000,8058000000,None,None,None,-8663000000,None,None,7363000000,None,206363000000,-80000000,None,None,None,0.0307,,3357000000,4401000000,33348000000,-43461000000,None,None,None,,,,,1.139,0.842,,,,,,,,0.0541,,None,2025-11-03,quarterly,0.27,USD,post-market,None,8859000000,0.0028,0.0719,0.766,33.08,None,15680000000,8317000000,204039000000,32.05,30.46,-74.2857,416212000000,205460000000,8317000000,387284000000,210752000000,378967000000,15031000000,27086000000,20.81,None,36.03,23.16
2025-12-28,CRBG,1.47,18335001000.0,20.81,None,0.941,25.45,,None,518000000,518000000,,,,,,,,,25913000000,645000000,None,None,None,None,None,None,None,None,None,92000000,,0.95,0.031,,,,-0.5,-0.78,-400000000,-308000000,1.05,2021-09-30,5.85,None,4196000000.0,15031000000,-166000000,-132000000,7953000000,7953000000,None,None,None,None,None,None,None,None,None,-80000000,None,None,None,0.0307,,3357000000,4401000000,None,None,None,None,None,,,,,1.139,0.842,,,,,,,,0.0541,,None,2025-11-03,quarterly,0.27,USD,post-market,None,None,0.0028,0.0719,0.766,33.08,None,7761000000,None,None,32.05,30.46,-74.2857,414231000000,518000000,None,7761000000,413713000000,7761000000,15031000000,36509000000,20.81,None,36.03,23.16
2025-12-28,CRBG,1.47,18335001000.0,20.81,None,0.941,25.45,,None,None,None,,,,,,,,,None,645000000,None,None,None,None,None,None,None,None,None,92000000,,0.95,0.031,,,,-0.5,-0.78,-400000000,-308000000,1.05,2021-06-30,5.85,None,4196000000.0,15031000000,-166000000,-132000000,None,None,None,None,None,None,None,None,None,None,None,-80000000,None,None,None,0.0307,,3357000000,4401000000,None,None,None,None,None,,,,,1.139,0.842,,,,,,,,0.0541,,None,2025-11-03,quarterly,0.27,USD,post-market,None,None,0.0028,0.0719,0.766,33.08,None,None,None,None,32.05,30.46,-74.2857,None,None,None,None,None,None,15031000000,None,20.81,None,36.03,23.16
2025-12-28,CRBG,1.47,18335001000.0,20.81,None,0.941,25.45,,None,None,None,,,,,,,,,None,645000000,None,None,None,None,None,None,None,None,None,92000000,,0.95,0.031,,,,-0.5,-0.78,-400000000,-308000000,1.05,2021-03-31,5.85,None,4196000000.0,15031000000,-166000000,-132000000,None,None,None,None,None,None,None,None,None,None,None,-80000000,None,None,None,0.0307,,3357000000,4401000000,None,None,None,None,None,,,,,1.139,0.842,,,,,,,,0.0541,,None,2025-11-03,quarterly,0.27,USD,post-market,None,None,0.0028,0.0719,0.766,33.08,None,None,None,None,32.05,30.46,-74.2857,None,None,None,None,None,None,15031000000,39832000000,20.81,None,36.03,23.16
2025-12-28,CRBG,1.47,18335001000.0,20.81,None,0.941,25.45,,None,654000000,654000000,,,,,,,,,6000000,645000000,None,None,None,36789000000,None,None,860000000,None,None,92000000,,0.95,0.031,,,,-0.5,-0.78,-400000000,-308000000,1.05,2020-12-31,5.85,None,4196000000.0,15031000000,-166000000,-132000000,7363000000,7363000000,None,None,None,None,None,None,None,None,None,-80000000,None,None,None,0.0307,,3357000000,4401000000,-157846000000,None,None,None,None,,,,,1.139,0.842,,,,,,,,0.0541,,None,2025-11-03,quarterly,0.27,None,post-market,None,None,0.0028,0.0719,0.766,33.08,None,11246000000,None,207176000000,32.05,30.46,-74.2857,410155000000,50844000000,36789000000,370323000000,359311000000,333534000000,15031000000,37232000000,20.81,None,36.03,23.16
2025-12-28,CRBG,1.47,18335001000.0,20.81,None,0.941,25.45,,None,806000000,806000000,,,,,,,,,7000000,599200000,None,None,None,None,None,1101000000,713000000,None,None,92000000,,0.95,0.031,,,,-0.5,-0.78,-400000000,-308000000,1.05,2024-12-31,5.85,None,4196000000.0,15031000000,-166000000,-132000000,10293000000,10293000000,None,None,None,None,None,None,11291000000,None,181139000000,-80000000,None,None,None,0.0307,,3357000000,4401000000,None,-1101000000,None,None,None,,,,,1.139,0.842,,,,,,,,0.0541,,None,2025-11-03,annual,0.27,USD,post-market,None,19257000000,0.0028,0.0719,0.766,33.08,None,12392000000,1101000000,63110000000,32.05,30.46,-74.2857,389397000000,64629000000,1101000000,377071000000,324768000000,375970000000,15031000000,11462000000,20.81,None,36.03,23.16
2025-12-28,CRBG,1.47,18335001000.0,20.81,None,0.941,25.45,,None,612000000,612000000,,,,,,,,,6000000,645200000,None,None,None,25957000000,None,250000000,594000000,None,None,92000000,,0.95,0.031,,,,-0.5,-0.78,-400000000,-308000000,1.05,2023-12-31,5.85,None,4196000000.0,15031000000,-166000000,-132000000,10011000000,10011000000,None,None,None,-172069000000,None,None,11622000000,None,175504000000,-80000000,None,None,None,0.0307,,3357000000,4401000000,10155000000,-250000000,None,None,None,,,,,1.139,0.842,,,,,,,,0.0541,,None,2025-11-03,annual,0.27,USD,post-market,None,17572000000,0.0028,0.0719,0.766,33.08,None,11872000000,250000000,170863000000,32.05,30.46,-74.2857,379270000000,172069000000,250000000,366635000000,207201000000,366385000000,15031000000,11766000000,20.81,None,36.03,23.16
2025-12-28,CRBG,1.47,18335001000.0,20.81,None,0.941,25.45,,None,552000000,552000000,,,,,,,,,6000000,647400000,None,None,None,26551000000,None,1500000000,916000000,None,None,92000000,,0.95,0.031,,,,-0.5,-0.78,-400000000,-308000000,1.05,2022-12-31,5.85,None,4196000000.0,15031000000,-166000000,-132000000,10563000000,10563000000,None,None,None,-7843000000,None,None,34419000000,None,221929000000,-80000000,None,None,None,0.0307,,3357000000,4401000000,7843000000,-35713000000,None,313191000000,None,,,,,1.139,0.842,,,,,,,,0.0541,,None,2025-11-03,annual,0.27,USD,post-market,None,16121000000,0.0028,0.0719,0.766,33.08,None,35919000000,1500000000,161193000000,32.05,30.46,-74.2857,364217000000,162661000000,1500000000,355068000000,165132000000,1500000000,15031000000,8210000000,20.81,None,36.03,23.16
2025-12-28,CRBG,1.47,18335001000.0,20.81,None,0.941,25.45,,None,537000000,537000000,,,,,,,,,6000000,645000000,None,None,None,35144000000,None,8317000000,884000000,None,None,92000000,,0.95,0.031,,,,-0.5,-0.78,-400000000,-308000000,1.05,2021-12-31,5.85,None,4196000000.0,15031000000,-166000000,-132000000,8058000000,8058000000,None,None,None,-166083000000,None,None,7363000000,None,206363000000,-80000000,None,None,None,0.0307,,3357000000,4401000000,-157420000000,-66548000000,None,336460000000,None,,,,,1.139,0.842,,,,,,,,0.0541,,None,2025-11-03,annual,0.27,USD,post-market,None,8859000000,0.0028,0.0719,0.766,33.08,None,15680000000,8317000000,204039000000,32.05,30.46,-74.2857,416212000000,48040000000,43461000000,387284000000,368172000000,343823000000,15031000000,27086000000,20.81,None,36.03,23.16
2025-12-28,CRBG,1.47,18335001000.0,20.81,None,0.941,25.45,,None,654000000,654000000,,,,,,,,,6000000,645000000,None,None,None,36789000000,None,0,860000000,None,None,92000000,,0.95,0.031,,,,-0.5,-0.78,-400000000,-308000000,1.05,2020-12-31,5.85,None,4196000000.0,15031000000,-166000000,-132000000,7363000000,7363000000,None,None,None,-170485000000,None,None,11246000000,None,208565000000,-80000000,None,None,None,0.0307,,3357000000,4401000000,-157846000000,-36789000000,None,322288000000,None,,,,,1.139,0.842,,,,,,,,0.0541,,None,2025-11-03,annual,0.27,USD,post-market,None,0,0.0028,0.0719,0.766,33.08,None,11246000000,None,207176000000,32.05,30.46,-74.2857,410155000000,50844000000,36789000000,370323000000,359311000000,333534000000,15031000000,37232000000,20.81,None,36.03,23.16
2025-12-28,CRBG,1.47,18335001000.0,20.81,None,0.941,25.45,,None,596000000,596000000,,,,,,,,,22476000000,645000000,None,None,None,None,None,None,645000000,None,None,92000000,,0.95,0.031,,,,-0.5,-0.78,-400000000,-308000000,1.05,2019-12-31,5.85,None,4196000000.0,15031000000,-166000000,-132000000,8069000000,8069000000,None,None,None,None,None,None,None,None,None,-80000000,None,None,None,0.0307,,3357000000,4401000000,33917000000,39820000000,None,None,None,,,,,1.139,0.842,,,,,,,,0.0541,,None,2025-11-03,annual,0.27,USD,post-market,None,None,0.0028,0.0719,0.766,33.08,None,11078000000,None,None,32.05,30.46,-74.2857,382476000000,596000000,39820000000,11078000000,381880000000,11078000000,15031000000,31805000000,20.81,None,36.03,23.16
2025-12-28,CRBG,1.47,18335001000.0,20.81,None,0.941,25.45,,None,None,None,,,,,,,,,None,645000000,None,None,None,None,None,None,None,None,None,92000000,,0.95,0.031,,,,-0.5,-0.78,-400000000,-308000000,1.05,2018-12-31,5.85,None,4196000000.0,15031000000,-166000000,-132000000,None,None,None,None,None,None,None,None,None,None,None,-80000000,None,None,None,0.0307,,3357000000,4401000000,None,None,None,None,None,,,,,1.139,0.842,,,,,,,,0.0541,,None,2025-11-03,annual,0.27,None,post-market,None,None,0.0028,0.0719,0.766,33.08,None,None,None,None,32.05,30.46,-74.2857,None,None,None,None,None,None,15031000000,None,20.81,None,36.03,23.16
2025-12-28,CRBG,1.47,18335001000.0,20.81,None,0.941,25.45,0,None,None,None,3317000000,-3317000000,None,None,None,None,None,None,None,645000000,None,None,None,None,None,None,None,None,None,92000000,199000000,0.95,0.031,128000000,128000000,None,-0.5,-0.78,-400000000,-308000000,1.05,2025-09-30,5.85,None,4196000000.0,15031000000,-166000000,-132000000,None,None,None,None,None,None,None,None,None,None,None,137000000,None,None,None,0.0307,24000000,3357000000,4401000000,None,None,None,None,None,None,None,None,None,1.139,0.842,None,None,None,None,None,-380000000,None,0.0541,None,None,2025-11-03,quarterly,0.27,USD,post-market,None,None,0.0028,0.0719,0.766,33.08,None,None,None,None,32.05,30.46,-74.2857,None,None,None,None,None,None,15031000000,None,20.81,None,36.03,23.16
2025-12-28,CRBG,1.47,18335001000.0,20.81,None,0.941,25.45,0,None,None,None,2828000000,-2672000000,None,None,None,None,None,None,None,645000000,None,None,None,None,None,None,None,None,None,92000000,94000000,0.95,0.031,131000000,131000000,None,-0.5,-0.78,-400000000,-308000000,1.05,2025-06-30,5.85,None,4196000000.0,15031000000,-166000000,-132000000,None,None,None,None,None,None,None,None,None,None,None,-668000000,None,None,None,0.0307,-259000000,3357000000,4401000000,None,None,None,None,None,None,None,None,None,1.139,0.842,None,None,None,None,None,-311000000,None,0.0541,None,None,2025-11-03,quarterly,0.27,USD,post-market,None,None,0.0028,0.0719,0.766,33.08,None,None,None,None,32.05,30.46,-74.2857,None,None,None,None,None,None,15031000000,None,20.81,None,36.03,23.16
2025-12-28,CRBG,1.47,18335001000.0,20.81,None,0.941,25.45,0,None,None,None,3074000000,-3873000000,None,None,None,None,None,None,None,645000000,None,None,None,None,None,None,None,None,None,92000000,89000000,0.95,0.031,133000000,133000000,None,-0.5,-0.78,-400000000,-308000000,1.05,2025-03-31,5.85,None,4196000000.0,15031000000,-166000000,-132000000,None,None,None,None,None,None,None,None,None,None,None,-657000000,None,None,None,0.0307,375000000,3357000000,4401000000,None,None,None,None,None,None,None,None,None,1.139,0.842,None,None,None,None,None,-321000000,None,0.0541,None,None,2025-11-03,quarterly,0.27,USD,post-market,None,None,0.0028,0.0719,0.766,33.08,None,None,None,None,32.05,30.46,-74.2857,None,None,None,None,None,None,15031000000,None,20.81,None,36.03,23.16
2025-12-28,CRBG,1.47,18335001000.0,20.81,None,0.941,25.45,0,None,None,None,146000000,-1349000000,None,None,None,None,None,None,None,645000000,None,None,None,None,None,None,None,None,None,92000000,61000000,0.95,0.031,129000000,129000000,None,-0.5,-0.78,-400000000,-308000000,1.05,2024-12-31,5.85,None,4196000000.0,15031000000,-166000000,-132000000,None,None,None,None,None,None,None,None,None,None,None,2222000000,None,None,None,0.0307,1479000000,3357000000,4401000000,None,None,None,None,None,None,None,None,None,1.139,0.842,None,None,None,None,None,-398000000,None,0.0541,None,None,2025-11-03,quarterly,0.27,USD,post-market,None,None,0.0028,0.0719,0.766,33.08,None,None,None,None,32.05,30.46,-74.2857,None,None,None,None,None,None,15031000000,None,20.81,None,36.03,23.16
2025-12-28,CRBG,1.47,18335001000.0,20.81,None,0.941,25.45,0,None,None,None,6034000000,-6223000000,None,None,None,None,None,None,None,645000000,None,None,None,None,None,None,None,None,None,92000000,36000000,0.95,0.031,133000000,133000000,None,-0.5,-0.78,-400000000,-308000000,1.05,2024-09-30,5.85,None,4196000000.0,15031000000,-166000000,-132000000,None,None,None,None,None,None,None,None,None,None,None,-1187000000,None,None,None,0.0307,83000000,3357000000,4401000000,None,None,None,None,None,None,None,None,None,1.139,0.842,None,None,None,None,None,-715000000,None,0.0541,None,None,2025-11-03,quarterly,0.27,USD,post-market,None,None,0.0028,0.0719,0.766,33.08,None,None,None,None,32.05,30.46,-74.2857,None,None,None,None,None,None,15031000000,None,20.81,None,36.03,23.16
