date,symbol,eps,revenue_ttm,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,peg_ratio,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,treasurystock,week_52_high,week_52_low
2019-03-31,CRSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05,,,-0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-04-29,,-0.93,,post-market,,,,,,,,,,,,,-5.6818,,,,,,,,,,,
2019-06-30,CRSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11,,,-0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-07-29,,-1.01,,post-market,,,,,,,,,,,,,-12.2222,,,,,,,,,,,
2019-09-30,CRSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.35,,,-0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-10-28,,2.4,,pre-market,,,,,,,,,,,,,352.6316,,,,,,,,,,,
2019-12-31,CRSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.14,,,-0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-12,,0.51,,post-market,,,,,,,,,,,,,180.9524,,,,,,,,,,,
2020-03-31,CRSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,,,-1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-04-28,,-1.15,,post-market,,,,,,,,,,,,,-9.5238,,,,,,,,,,,
2020-06-30,CRSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.35,,,-0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-07-27,,-1.3,,post-market,,,,,,,,,,,,,-36.8421,,,,,,,,,,,
2020-09-30,CRSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14,,,-1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-10-28,,-1.32,,pre-market,,,,,,,,,,,,,-11.8644,,,,,,,,,,,
2020-12-31,CRSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.23,,,-1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-02-16,,-1.5,,post-market,,,,,,,,,,,,,-18.1102,,,,,,,,,,,
2021-03-31,CRSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04,,,-1.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-27,,-1.51,,post-market,,,,,,,,,,,,,-2.7211,,,,,,,,,,,
2021-06-30,CRSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.92,,,3.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-29,,9.44,,post-market,,,,,,,,,,,,,168.1818,,,,,,,,,,,
2021-09-30,CRSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,,,-1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-03,,-1.67,,post-market,,,,,,,,,,,,,5.1136,,,,,,,,,,,
2021-12-31,CRSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07,,,-1.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-15,,-1.84,,post-market,,,,,,,,,,,,,-3.9548,,,,,,,,,,,
2022-03-31,CRSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.38,,,-1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-05-09,,-2.32,,post-market,,,,,,,,,,,,,-19.5876,,,,,,,,,,,
2022-06-30,CRSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17,,,-2.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-08-08,,-2.4,,pre-market,,,,,,,,,,,,,-7.6233,,,,,,,,,,,
2022-09-30,CRSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,-2.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-11-01,,-2.24,,post-market,,,,,,,,,,,,,2.1834,,,,,,,,,,,
2022-12-31,CRSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.89,,,-2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21,,-1.41,,post-market,,,,,,,,,,,,,38.6957,,,,,,,,,,,
2023-03-31,CRSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.03,,,-1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,-0.67,,post-market,,,,,,,,,,,,,60.5882,,,,,,,,,,,
2023-06-30,CRSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.14,,,-2.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08-07,,-0.98,,post-market,,,,,,,,,,,,,53.7736,,,,,,,,,,,
2023-09-30,CRSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54,,,-1.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-06,,-1.41,,post-market,,,,,,,,,,,,,27.6923,,,,,,,,,,,
2023-12-31,CRSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.17,,,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-21,,1.1,,pre-market,,,,,,,,,,,,,1671.4286,,,,,,,,,,,
2024-03-31,CRSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,,,-1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-05-08,,-1.43,,post-market,,,,,,,,,,,,,-7.5188,,,,,,,,,,,
2024-06-30,CRSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,-1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-08-05,,-1.49,,post-market,,,,,,,,,,,,,1.9737,,,,,,,,,,,
2024-09-30,CRSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39,,,-1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-05,,-1.01,,pre-market,,,,,,,,,,,,,27.8571,,,,,,,,,,,
2024-12-31,CRSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7456,,,-1.1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-11,,-0.44,,post-market,,,,,,,,,,,,,62.888,,,,,,,,,,,
2025-03-31,CRSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3,,,-1.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-06,,-1.58,,post-market,,,,,,,,,,,,,-23.4375,,,,,,,,,,,
2025-06-30,CRSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,,,-1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-04,,-1.29,,post-market,,,,,,,,,,,,,7.8571,,,,,,,,,,,
2025-09-30,CRSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,,,-1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-05,,-1.17,,post-market,,,,,,,,,,,,,10.687,,,,,,,,,,,
2025-12-28,CRSP,-5.54,38337000.0,,1.734,20.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.14,,,-1.31,,23.36,,-430665984.0,,,,,,,,,,,,,,,,,,,-148.55,,,,,,,,,,,,,-0.214,2.74,136.92,,,,,,,,0.0,,,2025-11-05,,-1.17,,post-market,,,-0.133,-0.253,0.477,0.438,,,,,51.3,58.16,10.687,,,,,,,,,,78.48,30.04
2025-12-28,CRSP,-5.54,38337000.0,,1.734,20.41,,,,,,,,,,,,,,,None,64693000,64693000,,,,,,None,4433000,,,,,0.0,0.14,-105822000,-101389000,-1.31,2025-09-30,23.36,,-430665984.0,-63804000,-105822000,619000,,,None,None,None,,None,,,,,-106441000,-106441000,None,None,-148.55,,68255000,-132059000,,,,,None,,,,,-0.214,2.74,136.92,,,,,,,,0.0,,,2025-11-05,quarterly,-1.17,USD,post-market,58902000,,-0.133,-0.253,0.477,0.438,16931000,,,,51.3,58.16,10.687,,,,,,,889000,,,78.48,30.04
2025-12-28,CRSP,-5.54,38337000.0,,1.734,20.41,,,,,,,,,,,,,,,None,45153000,45153000,,,,,,None,4649000,,,,,0.0,0.14,-229324000,-224675000,-1.31,2025-06-30,23.36,,-430665984.0,-45153000,-207257000,1292000,,,None,None,None,,None,,,,,-208549000,-208549000,None,None,-148.55,,184171000,-229324000,,,,,None,,,,,-0.214,2.74,136.92,,,,,,,,0.0,,,2025-11-05,quarterly,-1.17,USD,post-market,166147000,,-0.133,-0.253,0.477,0.438,18916000,,,,51.3,58.16,10.687,,,,,,,892000,,,78.48,30.04
2025-12-28,CRSP,-5.54,38337000.0,,1.734,20.41,,,,,,,,,,,,,,,None,57509000,57509000,,,,,,None,4736000,,,,,0.0,0.14,-148424000,-143688000,-1.31,2025-03-31,23.36,,-430665984.0,-56644000,-134887000,1109000,,,None,None,None,,None,,,,,-135996000,-135996000,None,None,-148.55,,91780000,-148424000,,,,,None,,,,,-0.214,2.74,136.92,,,,,,,,0.0,,,2025-11-05,quarterly,-1.17,USD,post-market,72484000,,-0.133,-0.253,0.477,0.438,19296000,,,,51.3,58.16,10.687,,,,,,,865000,,,78.48,30.04
2025-12-28,CRSP,-5.54,38337000.0,,1.734,20.41,,,,,,,,,,,,,,,None,4151000,4151000,,,,,,None,4842000,,,,,0.0,0.14,-64588000,-59746000,-1.31,2024-12-31,23.36,,-430665984.0,35000000,-36611000,700000,,,None,None,None,,None,,,,,-37311000,-37311000,None,None,-148.55,,99588000,-64588000,,,,,None,,,,,-0.214,2.74,136.92,,,,,,,,0.0,,,2025-11-05,quarterly,-1.17,USD,post-market,82155000,,-0.133,-0.253,0.477,0.438,18124000,,,,51.3,58.16,10.687,,,,,,,35000000,,,78.48,30.04
2025-12-28,CRSP,-5.54,38337000.0,,1.734,20.41,,,,,,,,,,,,,,,None,11153000,11153000,,,,,,None,4739000,,,,,0.0,0.14,-110130000,-105391000,-1.31,2024-09-30,23.36,,-430665984.0,-11153000,-85066000,876000,,,None,None,None,,None,,,,,-85942000,-85942000,None,None,-148.55,,98977000,-110130000,,,,,None,,,,,-0.214,2.74,136.92,,,,,,,,0.0,,,2025-11-05,quarterly,-1.17,USD,post-market,82160000,,-0.133,-0.253,0.477,0.438,17419000,,,,51.3,58.16,10.687,,,,,,,602000,,,78.48,30.04
2025-12-28,CRSP,-5.54,38337000.0,,1.734,20.41,,,,,,,,,,,,,,,None,56976000,56976000,,,,,,None,4845000,,,,,0.0,0.14,-151260000,-146415000,-1.31,2024-06-30,23.36,,-430665984.0,-56459000,-125121000,1287000,,,None,None,None,,None,,,,,-126408000,-126408000,None,None,-148.55,,94801000,-151260000,,,,,None,,,,,-0.214,2.74,136.92,,,,,,,,0.0,,,2025-11-05,quarterly,-1.17,USD,post-market,75320000,,-0.133,-0.253,0.477,0.438,19481000,,,,51.3,58.16,10.687,,,,,,,517000,,,78.48,30.04
2025-12-28,CRSP,-5.54,38337000.0,,1.734,20.41,,,,,,,,,,,,,,,None,51799000,51799000,,,,,,None,4833000,,,,,0.0,0.14,-140587000,-135754000,-1.31,2024-03-31,23.36,,-430665984.0,-51295000,-115867000,724000,,,None,None,None,,None,,,,,-116591000,-116591000,None,None,-148.55,,89292000,-140587000,,,,,None,,,,,-0.214,2.74,136.92,,,,,,,,0.0,,,2025-11-05,quarterly,-1.17,USD,post-market,71339000,,-0.133,-0.253,0.477,0.438,17953000,,,,51.3,58.16,10.687,,,,,,,504000,,,78.48,30.04
2025-12-28,CRSP,-5.54,38337000.0,,1.734,20.41,,,,,,,,,,,,,,,None,20000000,20000000,,,,,,None,4900000,,,,,0.0,0.14,69583000,74483000,-1.31,2023-12-31,23.36,,-430665984.0,180000000,89580000,233000,,,None,17793000,None,,None,,,,,89347000,89347000,None,None,-148.55,,110417000,69583000,,,,,None,,,,,-0.214,2.74,136.92,,,,,,,,0.0,,,2025-11-05,quarterly,-1.17,USD,post-market,95144000,,-0.133,-0.253,0.477,0.438,16479000,,,,51.3,58.16,10.687,,,,,,,200000000,,,78.48,30.04
2025-12-28,CRSP,-5.54,38337000.0,,1.734,20.41,,,,,,,,,,,,,,,None,23422000,23422000,,,,,,None,4925000,,,,,0.0,0.14,-132411000,-127486000,-1.31,2023-09-30,23.36,,-430665984.0,-23422000,-111740000,412000,,,None,None,None,,None,,,,,-112152000,-112152000,None,None,-148.55,,108989000,-132411000,,,,,None,,,,,-0.214,2.74,136.92,,,,,,,,0.0,,,2025-11-05,quarterly,-1.17,USD,post-market,90698000,,-0.133,-0.253,0.477,0.438,18291000,,,,51.3,58.16,10.687,,,,,,,0,,,78.48,30.04
2025-12-28,CRSP,-5.54,38337000.0,,1.734,20.41,,,,,,,,,,,,,,,None,44636000,44636000,,,,,,None,4961000,,,,,0.0,0.14,-95223000,-90262000,-1.31,2023-06-30,23.36,,-430665984.0,25364000,-76817000,923000,,,None,None,None,,None,,,,,-77740000,-77740000,None,None,-148.55,,120587000,-95223000,,,,,None,,,,,-0.214,2.74,136.92,,,,,,,,0.0,,,2025-11-05,quarterly,-1.17,USD,post-market,101555000,,-0.133,-0.253,0.477,0.438,19032000,,,,51.3,58.16,10.687,,,,,,,70000000,,,78.48,30.04
2025-12-28,CRSP,-5.54,38337000.0,,1.734,20.41,,,,,,,,,,,,,,,None,42192000,42192000,,,,,,None,5051000,,,,,0.0,0.14,-64487000,-59436000,-1.31,2023-03-31,23.36,,-430665984.0,57808000,-51745000,1320000,,,None,17793000,None,,None,,,,,-53065000,-53065000,None,None,-148.55,,122295000,-64487000,,,,,12742000,,,,,-0.214,2.74,136.92,,,,,,,,0.0,,,2025-11-05,quarterly,-1.17,USD,post-market,99935000,,-0.133,-0.253,0.477,0.438,22360000,,,,51.3,58.16,10.687,,,,,,,100000000,,,78.48,30.04
2025-12-28,CRSP,-5.54,38337000.0,,1.734,20.41,,,,,,,,,,,,,,,None,6823000,6823000,,,,,,None,5846000,,,,,0.0,0.14,-131541000,-125695000,-1.31,2022-12-31,23.36,,-430665984.0,-6817000,-120051000,-9476000,,,None,17336000,None,,None,,,,,-110575000,-110575000,None,None,-148.55,,124724000,-131541000,,,,,11490000,,,,,-0.214,2.74,136.92,,,,,,,,0.0,,,2025-11-05,quarterly,-1.17,USD,post-market,103555000,,-0.133,-0.253,0.477,0.438,21169000,,,,51.3,58.16,10.687,,,,,,,6000,,,78.48,30.04
2025-12-28,CRSP,-5.54,38337000.0,,1.734,20.41,,,,,,,,,,,,,,,None,38859000,38859000,,,,,,None,5018000,,,,,0.0,0.14,-182388000,-177370000,-1.31,2022-09-30,23.36,,-430665984.0,-38765000,-175124000,-575000,,,None,7264000,None,,None,,,,,-174549000,-174549000,None,None,-148.55,,143623000,-182388000,,,,,7264000,,,,,-0.214,2.74,136.92,,,,,,,,0.0,,,2025-11-05,quarterly,-1.17,USD,post-market,116622000,,-0.133,-0.253,0.477,0.438,27001000,,,,51.3,58.16,10.687,,,,,,,94000,,,78.48,30.04
2025-12-28,CRSP,-5.54,38337000.0,,1.734,20.41,,,,,,,,,,,,,,,None,33922000,33922000,,,,,,None,7269000,,,,,0.0,0.14,-183260000,-175991000,-1.31,2022-06-30,23.36,,-430665984.0,-33764000,-179716000,6118000,,,None,10813000,None,,None,,,,,-185834000,-185834000,None,None,-148.55,,149496000,-183260000,,,,,3544000,,,,,-0.214,2.74,136.92,,,,,,,,0.0,,,2025-11-05,quarterly,-1.17,USD,post-market,123223000,,-0.133,-0.253,0.477,0.438,26273000,,,,51.3,58.16,10.687,,,,,,,158000,,,78.48,30.04
2025-12-28,CRSP,-5.54,38337000.0,,1.734,20.41,,,,,,,,,,,,,,,None,30646000,30646000,,,,,,None,6039000,,,,,0.0,0.14,-175972000,-169933000,-1.31,2022-03-31,23.36,,-430665984.0,-30468000,-175609000,3608000,,,None,363000,None,,None,,,,,-179217000,-179217000,None,None,-148.55,,145504000,-175972000,,,,,363000,,,,,-0.214,2.74,136.92,,,,,,,,0.0,,,2025-11-05,quarterly,-1.17,USD,post-market,118245000,,-0.133,-0.253,0.477,0.438,28021000,,,,51.3,58.16,10.687,,,,,,,178000,,,78.48,30.04
2025-12-28,CRSP,-5.54,38337000.0,,1.734,20.41,,,,,,,,,,,,,,,None,134919000,134919000,,,,,,None,6261000,,,,,0.0,0.14,-145698000,-139437000,-1.31,2021-12-31,23.36,,-430665984.0,-122020000,-138995001,2252999,,,None,None,None,,None,,,,,-141248000,-141248000,None,None,-148.55,,23678000,-145698000,,,,,2197000,,,,,-0.214,2.74,136.92,,,,,,,,0.0,,,2025-11-05,quarterly,-1.17,USD,post-market,103095000,,-0.133,-0.253,0.477,0.438,23678000,,,,51.3,58.16,10.687,,,,,,,12899000,,,78.48,30.04
2025-12-28,CRSP,-5.54,38337000.0,,1.734,20.41,,,,,,,,,,,,,,,None,22464000,22464000,,,,,,None,5324000,,,,,0.0,0.14,-128849000,-123525000,-1.31,2021-09-30,23.36,,-430665984.0,-22135000,-127748000,-595000,,,None,None,None,,None,,,,,-127153000,-127153000,None,None,-148.55,,106714000,-128849000,,,,,1101000,,,,,-0.214,2.74,136.92,,,,,,,,0.0,,,2025-11-05,quarterly,-1.17,USD,post-market,83500000,,-0.133,-0.253,0.477,0.438,23709000,,,,51.3,58.16,10.687,,,,,,,329000,,,78.48,30.04
2025-12-28,CRSP,-5.54,38337000.0,,1.734,20.41,,,,,,,,,,,,,,,None,26945000,26945000,,,,,,None,3653000,,,,,0.0,0.14,762618000,766271000,-1.31,2021-06-30,23.36,,-430665984.0,873257000,763368000,4143000,,,None,None,None,,None,,,,,759225000,759225000,None,None,-148.55,,110639000,762618000,,,,,750000,,,,,-0.214,2.74,136.92,,,,,,,,0.0,,,2025-11-05,quarterly,-1.17,USD,post-market,82332000,,-0.133,-0.253,0.477,0.438,28806000,,,,51.3,58.16,10.687,,,,,,,900202000,,,78.48,30.04
2025-12-28,CRSP,-5.54,38337000.0,,1.734,20.41,,,,,,,,,,,,,,,None,19945000,19945000,,,,,,None,2715000,,,,,0.0,0.14,-114543000,-111828000,-1.31,2021-03-31,23.36,,-430665984.0,-19743000,-112588000,575000,,,None,None,None,,None,,,,,-113163000,-113163000,None,None,-148.55,,94800000,-114543000,,,,,1955000,,,,,-0.214,2.74,136.92,,,,,,,,0.0,,,2025-11-05,quarterly,-1.17,USD,post-market,70620000,,-0.133,-0.253,0.477,0.438,24517000,,,,51.3,58.16,10.687,,,,,,,202000,,,78.48,30.04
2025-12-28,CRSP,-5.54,38337000.0,,1.734,20.41,,,,,,,,,,,,,,,None,82365000,82365000,,,,,,None,2566000,,,,,0.0,0.14,-107761000,-105195000,-1.31,2020-12-31,23.36,,-430665984.0,-81995000,-106892001,146999,,,None,None,None,,None,,,,,-107039000,-107039000,None,None,-148.55,,25766000,-107761000,,,,,575000,,,,,-0.214,2.74,136.92,,,,,,,,0.0,,,2025-11-05,quarterly,-1.17,USD,post-market,82365000,,-0.133,-0.253,0.477,0.438,25766000,,,,51.3,58.16,10.687,,,,,,,370000,,,78.48,30.04
