date,symbol,eps,revenue_ttm,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,treasurystock,week_52_high,week_52_low
2021-09-30,GH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09,,,-0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-04,,-1.06,,post-market,,,,,,,,,,,,,-9.2784,,,,,,,,,,,
2021-12-31,GH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26,,,-1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,-0.89,,post-market,,,,,,,,,,,,,22.6087,,,,,,,,,,,
2022-03-31,GH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,-1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-05-05,,-1.21,,post-market,,,,,,,,,,,,,0.0,,,,,,,,,,,
2022-06-30,GH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06,,,-1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-08-04,,-1.27,,post-market,,,,,,,,,,,,,-4.9587,,,,,,,,,,,
2022-09-30,GH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15,,,-1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-11-03,,-1.41,,post-market,,,,,,,,,,,,,-11.9048,,,,,,,,,,,
2022-12-31,GH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,-1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-23,,-1.36,,post-market,,,,,,,,,,,,,0.7299,,,,,,,,,,,
2023-03-31,GH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,-1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-09,,-1.3,,post-market,,,,,,,,,,,,,1.5152,,,,,,,,,,,
2023-06-30,GH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51,,,-1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08-03,,-0.67,,post-market,,,,,,,,,,,,,43.2203,,,,,,,,,,,
2023-09-30,GH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,,,-0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-06,,-0.73,,post-market,,,,,,,,,,,,,23.1579,,,,,,,,,,,
2023-12-31,GH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,-0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-22,,-0.85,,post-market,,,,,,,,,,,,,1.1628,,,,,,,,,,,
2024-03-31,GH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09,,,-0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-05-09,,-0.94,,post-market,,,,,,,,,,,,,-10.5882,,,,,,,,,,,
2024-06-30,GH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,,,-0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-08-07,,-0.84,,post-market,,,,,,,,,,,,,-13.5135,,,,,,,,,,,
2024-09-30,GH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14,,,-0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-06,,-0.88,,post-market,,,,,,,,,,,,,-18.9189,,,,,,,,,,,
2024-12-31,GH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1162,,,-0.5038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-20,,-0.62,,post-market,,,,,,,,,,,,,-23.0647,,,,,,,,,,,
2025-03-31,GH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36,,,-0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-12,,-0.49,,post-market,,,,,,,,,,,,,42.3529,,,,,,,,,,,
2025-06-30,GH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28,,,-0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-30,,-0.44,,pre-market,,,,,,,,,,,,,38.8889,,,,,,,,,,,
2025-09-30,GH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,-0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-29,,-0.39,,pre-market,,,,,,,,,,,,,50.6329,,,,,,,,,,,
2025-12-28,GH,-3.22,902569000.0,,1.586,-2.836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.4,,,-0.79,,,575461000.0,,,,,,,,,,,,,,,,,,,-0.373,,,,,,,,,,,,,55.67,14.82,,,,,,,,-0.442,,,2025-10-29,,-0.39,,pre-market,,,-0.196,-45.84,0.385,7.27,,,,,60.95,93.71,50.6329,,,,,,,,,,112.42,29.91
2025-12-28,GH,-3.22,902569000.0,,1.586,-2.836,,,,,,,,,,,,,,,None,93587000,93587000,,,,,,None,9408000,,,,,0.0,0.4,-91646000,-82238000,-0.79,2025-09-30,,575461000.0,171609000,-92589000,136000,,,None,943000,7391000,,None,,,,,-92725000,-92725000,6448000,None,-0.373,,270598000,-98989000,,,,,None,,,,,55.67,14.82,,,,,,,,-0.442,,,2025-10-29,quarterly,-0.39,USD,pre-market,89957000,,-0.196,-45.84,0.385,7.27,53266000,,,,60.95,93.71,50.6329,,,,,,,265196000,,,112.42,29.91
2025-12-28,GH,-3.22,902569000.0,,1.586,-2.836,,,,,,,,,,,,,,,None,81205000,81205000,,,,,,None,10042000,,,,,0.0,0.4,-98878000,-88836000,-0.79,2025-06-30,,575461000.0,150883000,-99861000,38000,,,None,983000,7560000,,None,,,,,-99899000,-99899000,6577000,None,-0.373,,257296000,-106413000,,,,,None,,,,,55.67,14.82,,,,,,,,-0.442,,,2025-10-29,quarterly,-0.39,USD,pre-market,87449000,,-0.196,-45.84,0.385,7.27,50259000,,,,60.95,93.71,50.6329,,,,,,,232088000,,,112.42,29.91
2025-12-28,GH,-3.22,902569000.0,,1.586,-2.836,,,,,,,,,,,,,,,None,74723000,74723000,,,,,,None,10236000,,,,,0.0,0.4,-94078000,-83842000,-0.79,2025-03-31,,575461000.0,128748000,-94869000,290000,,,None,791000,9112000,,None,,,,,-95159000,-95159000,8321000,None,-0.373,,239789000,-111041000,,,,,None,,,,,55.67,14.82,,,,,,,,-0.442,,,2025-10-29,quarterly,-0.39,USD,pre-market,88521000,,-0.196,-45.84,0.385,7.27,46952000,,,,60.95,93.71,50.6329,,,,,,,203471000,,,112.42,29.91
2025-12-28,GH,-3.22,902569000.0,,1.586,-2.836,,,,,,,,,,,,,,,None,77593000,77593000,,,,,,None,10454000,,,,,0.0,0.4,-109645000,-99191000,-0.79,2024-12-31,,575461000.0,124221000,-110290000,716000,,,None,645000,11653000,,None,,,,,-111006000,-111006000,11008000,None,-0.373,,250186000,-125965000,,,,,None,,,,,55.67,14.82,,,,,,,,-0.442,,,2025-10-29,quarterly,-0.39,USD,pre-market,93543000,,-0.196,-45.84,0.385,7.27,51880000,,,,60.95,93.71,50.6329,,,,,,,201814000,,,112.42,29.91
2025-12-28,GH,-3.22,902569000.0,,1.586,-2.836,,,,,,,,,,,,,,,None,74489000,74489000,,,,,,None,10598000,,,,,0.0,0.4,-107078000,-96480000,-0.79,2024-09-30,,575461000.0,116987000,-107724000,30000,,,None,646000,13257000,,None,,,,,-107754000,-107754000,12611000,None,-0.373,,234315000,-117328000,,,,,None,,,,,55.67,14.82,,,,,,,,-0.442,,,2025-10-29,quarterly,-0.39,USD,pre-market,87306000,,-0.196,-45.84,0.385,7.27,49129000,,,,60.95,93.71,50.6329,,,,,,,191476000,,,112.42,29.91
2025-12-28,GH,-3.22,902569000.0,,1.586,-2.836,,,,,,,,,,,,,,,None,72421000,72421000,,,,,,None,10700000,,,,,0.0,0.4,-101850000,-91150000,-0.79,2024-06-30,,575461000.0,104814000,-102495000,133000,,,None,645000,13913000,,None,,,,,-102628000,-102628000,13268000,None,-0.373,,205432000,-100618000,,,,,None,,,,,55.67,14.82,,,,,,,,-0.442,,,2025-10-29,quarterly,-0.39,USD,pre-market,83102000,,-0.196,-45.84,0.385,7.27,40463000,,,,60.95,93.71,50.6329,,,,,,,177235000,,,112.42,29.91
2025-12-28,GH,-3.22,902569000.0,,1.586,-2.836,,,,,,,,,,,,,,,None,65296000,65296000,,,,,,None,10712000,,,,,0.0,0.4,-113935000,-103223000,-0.79,2024-03-31,,575461000.0,103195000,-114580000,405000,,,None,645000,14868000,,None,,,,,-114985000,-114985000,14223000,None,-0.373,,202878000,-99683000,,,,,None,,,,,55.67,14.82,,,,,,,,-0.442,,,2025-10-29,quarterly,-0.39,USD,pre-market,83802000,,-0.196,-45.84,0.385,7.27,38651000,,,,60.95,93.71,50.6329,,,,,,,168491000,,,112.42,29.91
2025-12-28,GH,-3.22,902569000.0,,1.586,-2.836,,,,,,,,,,,,,,,None,-81135000,-81135000,,,,,,None,10868000,,,,,0.0,0.4,-186939000,-176071000,-0.79,2023-12-31,,575461000.0,236189000,-187584000,-541000,,,None,645000,13888000,,None,,,,,-187043000,-187043000,13243000,None,-0.373,,433700000,-197511000,,,,,None,,,,,55.67,14.82,,,,,,,,-0.442,,,2025-10-29,quarterly,-0.39,USD,pre-market,89856000,,-0.196,-45.84,0.385,7.27,37665000,,,,60.95,93.71,50.6329,,,,,,,155054000,,,112.42,29.91
2025-12-28,GH,-3.22,902569000.0,,1.586,-2.836,,,,,,,,,,,,,,,None,57614000,57614000,,,,,,None,11037000,,,,,0.0,0.4,-84968000,-73931000,-0.79,2023-09-30,,575461000.0,85416000,-85612000,490000,,,None,644000,11690000,,None,,,,,-86102000,-86102000,11046000,None,-0.373,,198959000,-113543000,,,,,None,,,,,55.67,14.82,,,,,,,,-0.442,,,2025-10-29,quarterly,-0.39,USD,pre-market,93851000,,-0.196,-45.84,0.385,7.27,36174000,,,,60.95,93.71,50.6329,,,,,,,143030000,,,112.42,29.91
2025-12-28,GH,-3.22,902569000.0,,1.586,-2.836,,,,,,,,,,,,,,,None,53848000,53848000,,,,,,None,10631000,,,,,0.0,0.4,-71630000,-60999000,-0.79,2023-06-30,,575461000.0,83302000,-72275000,496000,,,None,645000,6727000,,None,,,,,-72771000,-72771000,6082000,None,-0.373,,202918000,-119616000,,,,,47986000,,,,,55.67,14.82,,,,,,,,-0.442,,,2025-10-29,quarterly,-0.39,USD,pre-market,90359000,,-0.196,-45.84,0.385,7.27,41516000,,,,60.95,93.71,50.6329,,,,,,,137150000,,,112.42,29.91
2025-12-28,GH,-3.22,902569000.0,,1.586,-2.836,,,,,,,,,,,,,,,None,53073000,53073000,,,,,,None,10345000,,,,,0.0,0.4,-132649000,-122304000,-0.79,2023-03-31,,575461000.0,75641000,-133293000,240000,,,None,644000,3060000,,None,,,,,-133533000,-133533000,2416000,None,-0.373,,209696000,-134055000,,,,,1406000,,,,,55.67,14.82,,,,,,,,-0.442,,,2025-10-29,quarterly,-0.39,USD,pre-market,93128000,,-0.196,-45.84,0.385,7.27,40445000,,,,60.95,93.71,50.6329,,,,,,,128714000,,,112.42,29.91
2025-12-28,GH,-3.22,902569000.0,,1.586,-2.836,,,,,,,,,,,,,,,None,47121000,47121000,,,,,,None,10169000,,,,,0.0,0.4,-138688000,-128519000,-0.79,2022-12-31,,575461000.0,79770000,-139332000,602000,,,None,644000,2150000,,None,,,,,-139934000,-139934000,1506000,None,-0.373,,225889000,-146119000,,,,,7431000,,,,,55.67,14.82,,,,,,,,-0.442,,,2025-10-29,quarterly,-0.39,USD,pre-market,106578000,,-0.196,-45.84,0.385,7.27,37888000,,,,60.95,93.71,50.6329,,,,,,,126891000,,,112.42,29.91
2025-12-28,GH,-3.22,902569000.0,,1.586,-2.836,,,,,,,,,,,,,,,None,40496000,40496000,,,,,,None,9807000,,,,,0.0,0.4,-161235000,-151428000,-0.79,2022-09-30,,575461000.0,76908000,-161879000,115000,,,None,644000,1754000,,None,,,,,-161994000,-161994000,1110000,None,-0.373,,221508000,-144600000,,,,,-16635000,,,,,55.67,14.82,,,,,,,,-0.442,,,2025-10-29,quarterly,-0.39,USD,pre-market,100017000,,-0.196,-45.84,0.385,7.27,41121000,,,,60.95,93.71,50.6329,,,,,,,117404000,,,112.42,29.91
2025-12-28,GH,-3.22,902569000.0,,1.586,-2.836,,,,,,,,,,,,,,,None,36727000,36727000,,,,,,None,8785000,,,,,0.0,0.4,-228341000,-219556000,-0.79,2022-06-30,,575461000.0,72417000,-228986000,446000,,,None,645000,1387000,,None,,,,,-229432000,-229432000,742000,None,-0.373,,202738000,-130321000,,,,,-98020000,,,,,55.67,14.82,,,,,,,,-0.442,,,2025-10-29,quarterly,-0.39,USD,pre-market,85455000,,-0.196,-45.84,0.385,7.27,43680000,,,,60.95,93.71,50.6329,,,,,,,109144000,,,112.42,29.91
2025-12-28,GH,-3.22,902569000.0,,1.586,-2.836,,,,,,,,,,,,,,,None,31981000,31981000,,,,,,None,7201000,,,,,0.0,0.4,-122608000,-115407000,-0.79,2022-03-31,,575461000.0,64118000,-123252000,-24000,,,None,644000,778000,,None,,,,,-123228000,-123228000,134000,None,-0.373,,187456000,-123338000,,,,,730000,,,,,55.67,14.82,,,,,,,,-0.442,,,2025-10-29,quarterly,-0.39,USD,pre-market,81757000,,-0.196,-45.84,0.385,7.27,41267000,,,,60.95,93.71,50.6329,,,,,,,96099000,,,112.42,29.91
2025-12-28,GH,-3.22,902569000.0,,1.586,-2.836,,,,,,,,,,,,,,,None,33422000,33422000,,,,,,None,6090000,,,,,0.0,0.4,-71657000,-65567000,-0.79,2021-12-31,,575461000.0,74686000,-72300000,11000,,,None,643000,653000,,None,,,,,-90911000,-72311000,10000,None,-0.373,,172894000,-98208000,,,,,26551000,,,,,55.67,14.82,,,,,,,,-0.442,,,2025-10-29,quarterly,-0.39,USD,pre-market,73021000,,-0.196,-45.84,0.385,7.27,40274000,,,,60.95,93.71,50.6329,,,,,,,108108000,,,112.42,29.91
2025-12-28,GH,-3.22,902569000.0,,1.586,-2.836,,,,,,,,,,,,,,,None,30816000,30816000,,,,,,None,5500000,,,,,0.0,0.4,-106786000,-101286000,-0.79,2021-09-30,,575461000.0,63963000,-107430000,96000,,,None,644000,689000,,None,,,,,-107526000,-107526000,45000,None,-0.373,,171251000,-107288000,,,,,502000,,,,,55.67,14.82,,,,,,,,-0.442,,,2025-10-29,quarterly,-0.39,USD,pre-market,70968000,,-0.196,-45.84,0.385,7.27,50055000,,,,60.95,93.71,50.6329,,,,,,,94779000,,,112.42,29.91
2025-12-28,GH,-3.22,902569000.0,,1.586,-2.836,,,,,,,,,,,,,,,None,29927000,29927000,,,,,,None,5600000,,,,,0.0,0.4,-96848000,-91248000,-0.79,2021-06-30,,575461000.0,62174000,-97492000,83000,,,None,644000,1037000,,None,,,,,-97575000,-97575000,393000,None,-0.373,,159816000,-97642000,,,,,794000,,,,,55.67,14.82,,,,,,,,-0.442,,,2025-10-29,quarterly,-0.39,USD,pre-market,63724000,,-0.196,-45.84,0.385,7.27,48376000,,,,60.95,93.71,50.6329,,,,,,,92101000,,,112.42,29.91
2025-12-28,GH,-3.22,902569000.0,,1.586,-2.836,,,,,,,,,,,,,,,None,28747000,28747000,,,,,,None,5010000,,,,,0.0,0.4,-106602000,-101592000,-0.79,2021-03-31,,575461000.0,49918000,-107248000,110000,,,None,646000,1551000,,None,,,,,-109658000,-107358000,905000,None,-0.373,,157781000,-107863000,,,,,1261000,,,,,55.67,14.82,,,,,,,,-0.442,,,2025-10-29,quarterly,-0.39,USD,pre-market,55508000,,-0.196,-45.84,0.385,7.27,67935000,,,,60.95,93.71,50.6329,,,,,,,78665000,,,112.42,29.91
2025-12-28,GH,-3.22,902569000.0,,1.586,-2.836,,,,,,,,,,,,,,,None,28407000,28407000,,,,,,None,4603000,,,,,0.0,0.4,-88046000,-83443000,-0.79,2020-12-31,,575461000.0,49909000,-92782000,263000,,,None,4736000,1900000,,None,,,,,-93745000,-93045000,-2836000,None,-0.373,,141075000,-91166000,,,,,None,,,,,55.67,14.82,,,,,,,,-0.442,,,2025-10-29,quarterly,-0.39,USD,pre-market,40282000,,-0.196,-45.84,0.385,7.27,69505000,,,,60.95,93.71,50.6329,,,,,,,78316000,,,112.42,29.91
2025-12-28,GH,-3.22,902569000.0,,1.586,-2.836,,,,,,,,,,,,,,,None,21187000,21187000,,,,,,None,4353000,,,,,0.0,0.4,-71594000,-67241000,-0.79,2020-09-30,,575461000.0,53382000,-71602000,68000,,,None,8000,2313000,,None,,,,,-77670000,-71670000,2305000,None,-0.373,,127634000,-74252000,,,,,2658000,,,,,55.67,14.82,,,,,,,,-0.442,,,2025-10-29,quarterly,-0.39,USD,pre-market,36245000,,-0.196,-45.84,0.385,7.27,66294000,,,,60.95,93.71,50.6329,,,,,,,74569000,,,112.42,29.91
2025-12-28,GH,-3.22,902569000.0,,1.586,-2.836,,,,,,,,,,,,,,,None,22435000,22435000,,,,,,None,5695000,,,,,0.0,0.4,-49695000,-44000000,-0.79,2020-06-30,,575461000.0,43900000,-49705000,34000,,,None,10000,2640000,,None,,,,,-54639000,-49739000,2630000,None,-0.373,,98520000,-54620000,,,,,4925000,,,,,55.67,14.82,,,,,,,,-0.442,,,2025-10-29,quarterly,-0.39,USD,pre-market,36319000,,-0.196,-45.84,0.385,7.27,37186000,,,,60.95,93.71,50.6329,,,,,,,66335000,,,112.42,29.91
2025-12-28,GH,-3.22,902569000.0,,1.586,-2.836,,,,,,,,,,,,,,,None,20506000,20506000,,,,,,None,4800000,,,,,0.0,0.4,-31803000,-27003000,-0.79,2020-03-31,,575461000.0,47004000,-31815000,14000,,,None,12000,3318000,,None,,,,,-27729000,-31829000,3306000,None,-0.373,,81916000,-34912000,,,,,3109000,,,,,55.67,14.82,,,,,,,,-0.442,,,2025-10-29,quarterly,-0.39,USD,pre-market,37016000,,-0.196,-45.84,0.385,7.27,19785000,,,,60.95,93.71,50.6329,,,,,,,67510000,,,112.42,29.91
2025-12-28,GH,-3.22,902569000.0,,1.586,-2.836,,,,,,,,,,,,,,,None,21838000,21838000,,,,,,None,5646000,,,,,0.0,0.4,-22278000,-16632000,-0.79,2019-12-31,,575461000.0,41059000,-22599000,-489000,,,None,321000,3871000,,None,,,,,-25210000,-22110000,3550000,None,-0.373,,67021000,-25962000,,,,,None,,,,,55.67,14.82,,,,,,,,-0.442,,,2025-10-29,quarterly,-0.39,USD,pre-market,25875000,,-0.196,-45.84,0.385,7.27,18859000,,,,60.95,93.71,50.6329,,,,,,,62897000,,,112.42,29.91
