date,symbol,eps,revenue_ttm,pe_ratio,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,peg_ratio,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,trailing_pe,treasurystock,week_52_high,week_52_low
2019-09-30,SOFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.3893,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-31,,-3.3893,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-30,SOFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.233,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-11-23,,-3.233,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-31,SOFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-03,,-0.01,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-31,SOFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17,,,-0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-05-24,,-0.22,,pre-market,,,,,,,,,,,,,-340.0,,,,,,,,,,,,
2021-06-30,SOFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.43,,,-0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-12,,-0.48,,post-market,,,,,,,,,,,,,-860.0,,,,,,,,,,,,
2021-09-30,SOFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,,,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-10,,-0.05,,post-market,,,,,,,,,,,,,64.2857,,,,,,,,,,,,
2021-12-31,SOFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,-0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-01,,-0.15,,post-market,,,,,,,,,,,,,6.25,,,,,,,,,,,,
2022-03-31,SOFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,-0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-05-10,,-0.14,,post-market,,,,,,,,,,,,,6.6667,,,,,,,,,,,,
2022-06-30,SOFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,-0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-08-02,,-0.12,,post-market,,,,,,,,,,,,,7.6923,,,,,,,,,,,,
2022-09-30,SOFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-11-01,,-0.09,,pre-market,,,,,,,,,,,,,10.0,,,,,,,,,,,,
2022-12-31,SOFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,-0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-30,,-0.05,,pre-market,,,,,,,,,,,,,44.4444,,,,,,,,,,,,
2023-03-31,SOFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-01,,-0.05,,pre-market,,,,,,,,,,,,,28.5714,,,,,,,,,,,,
2023-06-30,SOFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,-0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-31,,-0.06,,pre-market,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2023-09-30,SOFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-30,,-0.03,,pre-market,,,,,,,,,,,,,57.1429,,,,,,,,,,,,
2023-12-31,SOFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-29,,0.02,,pre-market,,,,,,,,,,,,,300.0,,,,,,,,,,,,
2024-03-31,SOFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-04-29,,0.02,,pre-market,,,,,,,,,,,,,100.0,,,,,,,,,,,,
2024-06-30,SOFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-30,,0.01,,pre-market,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2024-09-30,SOFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-29,,0.05,,pre-market,,,,,,,,,,,,,25.0,,,,,,,,,,,,
2024-12-31,SOFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-27,,0.05,,pre-market,,,,,,,,,,,,,25.0,,,,,,,,,,,,
2025-03-31,SOFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-29,,0.06,,pre-market,,,,,,,,,,,,,100.0,,,,,,,,,,,,
2025-06-30,SOFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-29,,0.09,,pre-market,,,,,,,,,,,,,50.0,,,,,,,,,,,,
2025-09-30,SOFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0214,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-28,,0.1014,,pre-market,,,,,,,,,,,,,26.75,,,,,,,,,,,,
2025-12-28,SOFI,0.56,3290639000.0,48.34,,1.941,7.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.059,0.0214,,,0.08,,45.45,,2715104000.0,,,,,,,,,,,,,,,,,,,0.156,,,,,,,,,,,,,2.068,3.886,10.37,,,,,,,,0.195,,,2025-10-28,,0.1014,,pre-market,,,0.0161,0.0859,0.378,2.948,,,,,20.93,28.15,26.75,,,,,,,,,48.34,,32.73,8.6
2025-12-28,SOFI,0.56,3290639000.0,48.34,,1.941,7.29,,,,,,,,,,,,,,,None,315646000,315646000,,,,,,None,59245000,,,,,1.059,0.0214,454998000,514243000,0.08,2025-09-30,45.45,,2715104000.0,952401000,148551000,9159000,,,None,306447000,891561000,,None,,,,,139392000,139392000,585114000,None,0.156,,803850000,148551000,,,,,None,,,,,2.068,3.886,10.37,,,,,,,,0.195,,,2025-10-28,quarterly,0.1014,USD,pre-market,89707000,,0.0161,0.0859,0.378,2.948,188405000,,,,20.93,28.15,26.75,,,,,,,1268047000,,48.34,,32.73,8.6
2025-12-28,SOFI,0.56,3290639000.0,48.34,,1.941,7.29,,,,,,,,,,,,,,,None,284603000,284603000,,,,,,None,56743000,,,,,1.059,0.0214,112192000,168935000,0.08,2025-06-30,45.45,,2715104000.0,844909000,112192000,14929000,,,None,274568000,792405000,,None,,,,,97263000,97263000,517837000,None,0.156,,732717000,112192000,,,,,None,,,,,2.068,3.886,10.37,,,,,,,,0.195,,,2025-10-28,quarterly,0.1014,USD,pre-market,None,,0.0161,0.0859,0.378,2.948,165390000,,,,20.93,28.15,26.75,,,,,,,1129512000,,48.34,,32.73,8.6
