date,symbol,eps,revenue_ttm,pe_ratio,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividend_per_share,dividend_yield,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,peg_ratio,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,trailing_pe,treasurystock,week_52_high,week_52_low
2025-12-28,WMK,3.8,4894832000.0,17.12,,0.445,54.29,,,,,,,,,,,,,,,None,410892000,410892000,,,,,,None,12492000,,1.36,0.0206,,,,-0.233,0.0,22917000,35409000,0.41,2006-06-30,,1257084000.0,151052000,24062000,8571000,,,None,1100000,None,,None,,,,,15491000,0,None,None,0.018,,132133000,18919000,,,,,None,,,,,0.0,1.198,0.329,,,,,,,,0.0204,,,2025-11-04,quarterly,0.7368,USD,pre-market,0,,0.0366,0.0722,0.044,186.66,128300000,,,,73.12,66.3,50.9268,,,,,,,561944000,,17.12,,88.98,61.1
2025-12-28,WMK,3.8,4894832000.0,17.12,,0.445,54.29,,,,,,,,,,,,,,,None,400187000,400187000,,,,,,None,11898000,,1.36,0.0206,,,,-0.233,0.0,6013000,17911000,0.41,2006-03-31,,1257084000.0,147599000,23340000,8403000,,,None,1300000,None,,None,,,,,14937000,0,None,None,0.018,,129688000,17911000,,,,,None,,,,,0.0,1.198,0.329,,,,,,,,0.0204,,,2025-11-04,quarterly,0.7368,USD,pre-market,0,,0.0366,0.0722,0.044,186.66,129688000,,,,73.12,66.3,50.9268,,,,,,,547786000,,17.12,,88.98,61.1
2025-12-28,WMK,3.8,4894832000.0,17.12,,0.445,54.29,,,,,,,,,,,,,,,None,446399000,446399000,,,,,,None,12890000,,1.36,0.0206,,,,-0.233,0.0,21659000,34549000,0.41,2005-12-31,,1257084000.0,155502000,27739000,9375000,,,None,0,None,,None,,,,,18364000,0,None,None,0.018,,133843000,21659000,,,,,None,,,,,0.0,1.198,0.329,,,,,,,,0.0204,,,2025-11-04,quarterly,0.7368,USD,pre-market,0,,0.0366,0.0722,0.044,186.66,133843000,,,,73.12,66.3,50.9268,,,,,,,601901000,,17.12,,88.98,61.1
2025-12-28,WMK,3.8,4894832000.0,17.12,,0.445,54.29,,,,,,,,,,,,,,,None,392730000,392730000,,,,,,None,12582000,,1.36,0.0206,,,,-0.233,0.0,3950000,16532000,0.41,2005-09-30,,1257084000.0,142521000,21545000,7878000,,,None,1200000,None,,None,,,,,13667000,0,None,None,0.018,,125989000,16532000,,,,,None,,,,,0.0,1.198,0.329,,,,,,,,0.0204,,,2025-11-04,quarterly,0.7368,USD,pre-market,0,,0.0366,0.0722,0.044,186.66,125989000,,,,73.12,66.3,50.9268,,,,,,,535251000,,17.12,,88.98,61.1
2025-12-28,WMK,3.8,4894832000.0,17.12,,0.445,54.29,,,,,,,,,,,,,,,None,3587651000,3587651000,,,,,,None,113875000,,1.36,0.0206,,,,-0.233,0.0,131715000,245590000,0.41,2024-12-31,,1257084000.0,1204079000,150275000,40334000,,,None,21970000,21970000,,None,,,,,109941000,109941000,None,None,0.018,,1072364000,131715000,,,,,None,,,,,0.0,1.198,0.329,,,,,,,,0.0204,,,2025-11-04,annual,0.7368,USD,pre-market,None,,0.0366,0.0722,0.044,186.66,1072364000,,,,73.12,66.3,50.9268,,,,,,,4791730000,,17.12,,88.98,61.1
2025-12-28,WMK,3.8,4894832000.0,17.12,,0.445,54.29,,,,,,,,,,,,,,,None,3510809000,3510809000,,,,,,None,108438000,,1.36,0.0206,,,,-0.233,0.0,137186000,245624000,0.41,2023-12-31,,1257084000.0,1186141000,146696000,42868000,,,None,38000,13162000,,None,,,,,103828000,103828000,None,None,0.018,,1048955000,137186000,,,,,None,,,,,0.0,1.198,0.329,,,,,,,,0.0204,,,2025-11-04,annual,0.7368,USD,pre-market,None,,0.0366,0.0722,0.044,186.66,954565000,,,,73.12,66.3,50.9268,,,,,,,4696950000,,17.12,,88.98,61.1
2025-12-28,WMK,3.8,4894832000.0,17.12,,0.445,54.29,,,,,,,,,,,,,,,None,3514029000,3514029000,,,,,,None,104026000,,1.36,0.0206,,,,-0.233,0.0,157052000,261078000,0.41,2022-12-31,,1257084000.0,1181914000,160777000,35581000,,,None,82000,82000,,None,,,,,125196000,125196000,None,None,0.018,,1024862000,157052000,,,,,3807000,,,,,0.0,1.198,0.329,,,,,,,,0.0204,,,2025-11-04,annual,0.7368,USD,pre-market,None,,0.0366,0.0722,0.044,186.66,976049000,,,,73.12,66.3,50.9268,,,,,,,4695943000,,17.12,,88.98,61.1
2025-12-28,WMK,3.8,4894832000.0,17.12,,0.445,54.29,,,,,,,,,,,,,,,None,3108710000,3108710000,,,,,,None,102804000,,1.36,0.0206,,,,-0.233,0.0,146711000,249515000,0.41,2021-12-31,,1257084000.0,1115707000,148307000,39458000,,,None,6603000,5007000,,None,,,,,108849000,108849000,None,None,0.018,,968996000,146711000,,,,,-3411000,,,,,0.0,1.198,0.329,,,,,,,,0.0204,,,2025-11-04,annual,0.7368,USD,pre-market,None,,0.0366,0.0722,0.044,186.66,875196000,,,,73.12,66.3,50.9268,,,,,,,4224417000,,17.12,,88.98,61.1
2025-12-28,WMK,3.8,4894832000.0,17.12,,0.445,54.29,,,,,,,,,,,,,,,None,3012167000,3012167000,,,,,,None,99370000,,1.36,0.0206,,,,-0.233,0.0,163178000,262548000,0.41,2020-12-31,,1257084000.0,1100434000,163679000,44762000,,,None,4318000,3817000,,None,,,,,118917000,118917000,None,None,0.018,,937256000,163178000,,,,,-3316000,,,,,0.0,1.198,0.329,,,,,,,,0.0204,,,2025-11-04,annual,0.7368,USD,pre-market,None,,0.0366,0.0722,0.044,186.66,873392000,,,,73.12,66.3,50.9268,,,,,,,4112601000,,17.12,,88.98,61.1
2025-12-28,WMK,3.8,4894832000.0,17.12,,0.445,54.29,,,,,,,,,,,,,,,None,2605105000,2605105000,,,,,,None,93706000,,1.36,0.0206,,,,-0.233,0.0,84639000,178345000,0.41,2019-12-31,,1257084000.0,938194000,88644000,20661000,,,None,11059000,7054000,,None,,,,,67983000,67983000,None,None,0.018,,853555000,84639000,,,,,-3049000,,,,,0.0,1.198,0.329,,,,,,,,0.0204,,,2025-11-04,annual,0.7368,USD,pre-market,None,,0.0366,0.0722,0.044,186.66,794404000,,,,73.12,66.3,50.9268,,,,,,,3543299000,,17.12,,88.98,61.1
2025-12-28,WMK,3.8,4894832000.0,17.12,,0.445,54.29,,,,,,,,,,,,,,,None,2574269000,2574269000,,,,,,None,93567000,,1.36,0.0206,,,,-0.233,0.0,82671000,176238000,0.41,2018-12-31,,1257084000.0,935001000,82136000,19398000,,,None,0,1454000,,None,,,,,62738000,62738000,None,None,0.018,,851411000,83590000,,,,,None,,,,,0.0,1.198,0.329,,,,,,,,0.0204,,,2025-11-04,annual,0.7368,USD,pre-market,0,,0.0366,0.0722,0.044,186.66,784298000,,,,73.12,66.3,50.9268,,,,,,,3509270000,,17.12,,88.98,61.1
2025-12-28,WMK,3.8,4894832000.0,17.12,,0.445,54.29,,,,,,,,,,,,,,,None,2554284000,2554284000,,,,,,None,85415000,,1.36,0.0206,,,,-0.233,0.0,78519000,163934000,0.41,2017-12-31,,1257084000.0,912523000,79023000,-19391000,,,None,0,2598000,,None,,,,,98414000,98414000,None,None,0.018,,834004000,78519000,,,,,None,,,,,0.0,1.198,0.329,,,,,,,,0.0204,,,2025-11-04,annual,0.7368,USD,pre-market,0,,0.0366,0.0722,0.044,186.66,834004000,,,,73.12,66.3,50.9268,,,,,,,3466807000,,17.12,,88.98,61.1
2025-12-28,WMK,3.8,4894832000.0,17.12,,0.445,54.29,,,,,,,,,,,,,,,None,2273182000,2273182000,,,,,,None,76862000,,1.36,0.0206,,,,-0.233,0.0,98325000,175187000,0.41,2016-12-31,,1257084000.0,863538000,124661000,37499000,,,None,2457000,2457000,,None,,,,,87162000,87162000,None,None,0.018,,765213000,98325000,,,,,23879000,,,,,0.0,1.198,0.329,,,,,,,,0.0204,,,2025-11-04,annual,0.7368,USD,pre-market,0,,0.0366,0.0722,0.044,186.66,765213000,,,,73.12,66.3,50.9268,,,,,,,3136720000,,17.12,,88.98,61.1
2025-12-28,WMK,3.8,4894832000.0,17.12,,0.445,54.29,,,,,,,,,,,,,,,None,2090016000,2090016000,,,,,,None,70114000,,1.36,0.0206,,,,-0.233,0.0,90779000,160893000,0.41,2015-12-31,,1257084000.0,786732000,92331000,33001000,,,None,0,1552000,,None,,,,,59330000,59330000,None,None,0.018,,695953000,90779000,,,,,1552000,,,,,0.0,1.198,0.329,,,,,,,,0.0204,,,2025-11-04,annual,0.7368,USD,pre-market,0,,0.0366,0.0722,0.044,186.66,695953000,,,,73.12,66.3,50.9268,,,,,,,2876748000,,17.12,,88.98,61.1
2025-12-28,WMK,3.8,4894832000.0,17.12,,0.445,54.29,,,,,,,,,,,,,,,None,2023721000,2023721000,,,,,,None,66869000,,1.36,0.0206,,,,-0.233,0.0,81375000,148244000,0.41,2014-12-31,,1257084000.0,752962000,83662000,29281000,,,None,2287000,None,,None,,,,,54381000,55167000,None,None,0.018,,671587000,81375000,,,,,2287000,,,,,0.0,1.198,0.329,,,,,,,,0.0204,,,2025-11-04,annual,0.7368,USD,pre-market,0,,0.0366,0.0722,0.044,186.66,671587000,,,,73.12,66.3,50.9268,,,,,,,2776683000,,17.12,,88.98,61.1
2025-12-28,WMK,3.8,4894832000.0,17.12,,0.445,54.29,,,,,,,,,,,,,,,None,1947120000,1947120000,,,,,,None,58275000,,1.36,0.0206,,,,-0.233,0.0,113672000,171947000,0.41,2013-12-31,,1257084000.0,745468000,118356000,45170000,,,None,4684000,None,,None,,,,,73186000,71721000,None,None,0.018,,631796000,113672000,,,,,4684000,,,,,0.0,1.198,0.329,,,,,,,,0.0204,,,2025-11-04,annual,0.7368,USD,pre-market,0,,0.0366,0.0722,0.044,186.66,631796000,,,,73.12,66.3,50.9268,,,,,,,2692588000,,17.12,,88.98,61.1
2025-12-28,WMK,3.8,4894832000.0,17.12,,0.445,54.29,,,,,,,,,,,,,,,None,1958852000,1958852000,,,,,,None,50651000,,1.36,0.0206,,,,-0.233,0.0,123150000,173801000,0.41,2012-12-31,,1257084000.0,742553000,130914000,48403000,,,None,3468000,None,,None,,,,,82511000,82511000,None,None,0.018,,615521000,127032000,,,,,3468000,,,,,0.0,1.198,0.329,,,,,,,,0.0204,,,2025-11-04,annual,0.7368,USD,pre-market,0,,0.0366,0.0722,0.044,186.66,615521000,,,,73.12,66.3,50.9268,,,,,,,2701405000,,17.12,,88.98,61.1
2025-12-28,WMK,3.8,4894832000.0,17.12,,0.445,54.29,,,,,,,,,,,,,,,None,2016649000,2016649000,,,,,,None,59383000,,1.36,0.0206,,,,-0.233,0.0,114280000,173663000,0.41,2011-12-31,,1257084000.0,735855000,117606000,42022000,,,None,3326000,None,,None,,,,,75584000,75584000,None,None,0.018,,621575000,114280000,,,,,3326000,,,,,0.0,1.198,0.329,,,,,,,,0.0204,,,2025-11-04,annual,0.7368,USD,pre-market,0,,0.0366,0.0722,0.044,186.66,621575000,,,,73.12,66.3,50.9268,,,,,,,2752504000,,17.12,,88.98,61.1
2025-12-28,WMK,3.8,4894832000.0,17.12,,0.445,54.29,,,,,,,,,,,,,,,None,1906753000,1906753000,,,,,,None,55058000,,1.36,0.0206,,,,-0.233,0.0,105316000,160374000,0.41,2010-12-31,,1257084000.0,713625000,107385000,39094000,,,None,2069000,None,,None,,,,,68291000,None,None,None,0.018,,608309000,105316000,,,,,None,,,,,0.0,1.198,0.329,,,,,,,,0.0204,,,2025-11-04,annual,0.7368,USD,pre-market,None,,0.0366,0.0722,0.044,186.66,608300000,,,,73.12,66.3,50.9268,,,,,,,2620378000,,17.12,,88.98,61.1
2025-12-28,WMK,3.8,4894832000.0,17.12,,0.445,54.29,,,,,,,,,,,,,,,None,1837657000,1837657000,,,,,,None,53408000,,1.36,0.0206,,,,-0.233,0.0,94795000,148203000,0.41,2009-12-31,,1257084000.0,678518000,97907000,35107000,,,None,0,None,,None,,,,,62800000,None,None,None,0.018,,582167000,96351000,,,,,None,,,,,0.0,1.198,0.329,,,,,,,,0.0204,,,2025-11-04,annual,0.7368,USD,pre-market,None,,0.0366,0.0722,0.044,186.66,582200000,,,,73.12,66.3,50.9268,,,,,,,2516175000,,17.12,,88.98,61.1
2025-12-28,WMK,3.8,4894832000.0,17.12,,0.445,54.29,,,,,,,,,,,,,,,None,1795404000,1795404000,,,,,,None,55031000,,1.36,0.0206,,,,-0.233,0.0,67581000,122612000,0.41,2008-12-31,,1257084000.0,626957000,70113000,23118000,,,None,0,None,,None,,,,,46995000,None,None,None,0.018,,559519000,67438000,,,,,None,,,,,0.0,1.198,0.329,,,,,,,,0.0204,,,2025-11-04,annual,0.7368,USD,pre-market,None,,0.0366,0.0722,0.044,186.66,559500000,,,,73.12,66.3,50.9268,,,,,,,2422361000,,17.12,,88.98,61.1
2025-12-28,WMK,3.8,4894832000.0,17.12,,0.445,54.29,,,,,,,,,,,,,,,None,1716424000,1716424000,,,,,,None,54842000,,1.36,0.0206,,,,-0.233,0.0,74749000,129591000,0.41,2007-12-31,,1257084000.0,602127000,77759000,26769000,,,None,0,None,,None,,,,,50990000,None,None,None,0.018,,527378000,74749000,,,,,None,,,,,0.0,1.198,0.329,,,,,,,,0.0204,,,2025-11-04,annual,0.7368,USD,pre-market,None,,0.0366,0.0722,0.044,186.66,527400000,,,,73.12,66.3,50.9268,,,,,,,2318551000,,17.12,,88.98,61.1
2025-12-28,WMK,3.8,4894832000.0,17.12,,0.445,54.29,,,,,,,,,,,,,,,None,1647233000,1647233000,,,,,,None,51020000,,1.36,0.0206,,,,-0.233,0.0,81604000,132624000,0.41,2006-12-31,,1257084000.0,597279000,86088000,30078000,,,None,0,None,,None,,,,,56010000,None,None,None,0.018,,515675000,81604000,,,,,None,,,,,0.0,1.198,0.329,,,,,,,,0.0204,,,2025-11-04,annual,0.7368,USD,pre-market,None,,0.0366,0.0722,0.044,186.66,515700000,,,,73.12,66.3,50.9268,,,,,,,2244512000,,17.12,,88.98,61.1
2025-12-28,WMK,3.8,4894832000.0,17.12,,0.445,54.29,,,,,,,,,,,,,,,None,1636137000,1636137000,,,,,,None,50106000,,1.36,0.0206,,,,-0.233,0.0,59816000,109922000,0.41,2005-12-31,,1257084000.0,586461000,99306000,35885000,,,None,0,None,,None,,,,,63421000,None,None,None,0.018,,506900000,79561000,,,,,None,,,,,0.0,1.198,0.329,,,,,,,,0.0204,,,2025-11-04,annual,0.7368,USD,pre-market,None,,0.0366,0.0722,0.044,186.66,506900000,,,,73.12,66.3,50.9268,,,,,,,2222598000,,17.12,,88.98,61.1
2025-12-28,WMK,3.8,4894832000.0,17.12,None,0.445,54.29,,175216000,54650000,54650000,,,,,,,,,9949000,24744597,None,1636137000,1636137000,242433000,None,None,99781000,None,None,50106000,,1.36,0.0206,,,,-0.233,0.0,59816000,109922000,0.41,2025-09-30,65691000,1257084000.0,586461000,99306000,35885000,27709000,27709000,None,0,None,323375000,None,None,None,None,None,63421000,None,None,None,0.018,,506900000,79561000,46725000,49304000,None,4173000,None,,,,,0.0,1.198,0.329,,,,,,,,0.0204,,1244708000,2025-11-04,quarterly,0.7368,USD,pre-market,None,1628330000,0.0366,0.0722,0.044,186.66,506900000,175216000,39618000,155174000,73.12,66.3,50.9268,2017813000,679705000,350707000,674385000,1338108000,323678000,2222598000,1343428000,17.12,None,88.98,61.1
2025-12-28,WMK,3.8,4894832000.0,17.12,None,0.445,54.29,,169397000,61911000,61911000,,,,,,,,,9949000,26354064,None,1636137000,1636137000,224396000,None,None,81881000,None,None,50106000,,1.36,0.0206,,,,-0.233,0.0,59816000,109922000,0.41,2025-06-30,65691000,1257084000.0,586461000,99306000,35885000,24885000,24885000,None,0,None,316609000,None,None,None,None,None,63421000,None,None,None,0.018,,506900000,79561000,41000000,55127000,None,3771000,None,,,,,0.0,1.198,0.329,,,,,,,,0.0204,,1211284000,2025-11-04,quarterly,0.7368,USD,pre-market,None,1618510000,0.0366,0.0722,0.044,186.66,506900000,169397000,39134000,157631000,73.12,66.3,50.9268,1960892000,659032000,328318000,628710000,1301860000,300392000,2222598000,1332182000,17.12,None,88.98,61.1
2025-12-28,WMK,3.8,4894832000.0,17.12,None,0.445,54.29,,168397000,167931000,167931000,,,,,,,,,9949000,26898443,None,1636137000,1636137000,209923000,None,None,81862000,None,None,50106000,,1.36,0.0206,,,,-0.233,0.0,59816000,109922000,0.41,2025-03-31,65712000,1257084000.0,586461000,99306000,35885000,24446000,24446000,None,0,None,314309000,None,None,None,None,None,63421000,None,None,None,0.018,,506900000,79561000,42665000,56969000,None,3569000,None,,,,,0.0,1.198,0.329,,,,,,,,0.0204,,1184705000,2025-11-04,quarterly,0.7368,USD,pre-market,None,1601129000,0.0366,0.0722,0.044,186.66,506900000,168397000,40015000,199704000,73.12,66.3,50.9268,2081333000,806471000,325850000,624376000,1274863000,298526000,2222598000,1456957000,17.12,None,88.98,61.1
2025-12-28,WMK,3.8,4894832000.0,17.12,None,0.445,54.29,,173463000,190323000,190323000,,,,,,,,,9949000,26898443,None,1636137000,1636137000,234278000,None,None,81567000,None,None,50106000,,1.36,0.0206,,,,-0.233,0.0,59816000,109922000,0.41,2024-12-31,61255000,1257084000.0,586461000,99306000,35885000,21474000,21474000,None,0,None,308895000,None,None,None,None,None,63421000,None,None,None,0.018,,506900000,79561000,40980000,53927000,None,15043000,None,,,,,0.0,1.198,0.329,,,,,,,,0.0204,,1177258000,2025-11-04,quarterly,0.7368,USD,pre-market,None,1589797000,0.0366,0.0722,0.044,186.66,506900000,173463000,39336000,223094000,73.12,66.3,50.9268,2107438000,844859000,343304000,661408000,1262579000,318104000,2222598000,1446030000,17.12,None,88.98,61.1
2025-12-28,WMK,3.8,4894832000.0,17.12,None,0.445,54.29,,175855000,149757000,149757000,,,,,,,,,9949000,26898443,None,1636137000,1636137000,223348000,None,None,93233000,None,None,50106000,,1.36,0.0206,,,,-0.233,0.0,59816000,109922000,0.41,2024-09-30,52330000,1257084000.0,586461000,99306000,35885000,19959000,19959000,None,0,None,304328000,None,None,None,None,None,63421000,None,None,None,0.018,,506900000,79561000,37270000,54571000,None,14815000,None,,,,,0.0,1.198,0.329,,,,,,,,0.0204,,1151378000,2025-11-04,quarterly,0.7368,USD,pre-market,None,1564265000,0.0366,0.0722,0.044,186.66,506900000,175855000,39785000,262382000,73.12,66.3,50.9268,2070637000,846970000,327581000,647909000,1223667000,320328000,2222598000,1422728000,17.12,None,88.98,61.1
2025-12-28,WMK,3.8,4894832000.0,17.12,None,0.445,54.29,,183271000,163502000,163502000,,,,,,,,,9949000,26898443,None,1636137000,1636137000,217185000,None,None,79124000,None,None,50106000,,1.36,0.0206,,,,-0.233,0.0,59816000,109922000,0.41,2024-06-30,52330000,1257084000.0,586461000,99306000,35885000,20312000,20312000,None,0,None,296519000,None,None,None,None,None,63421000,None,None,None,0.018,,506900000,79561000,32241000,50147000,None,12553000,None,,,,,0.0,1.198,0.329,,,,,,,,0.0204,,None,2025-11-04,quarterly,0.7368,USD,pre-market,None,1547571000,0.0366,0.0722,0.044,186.66,506900000,183271000,39917000,264926000,73.12,66.3,50.9268,2054599000,836312000,319603000,649355000,1218287000,329752000,2222598000,1405244000,17.12,None,88.98,61.1
2025-12-28,WMK,3.8,4894832000.0,17.12,None,0.445,54.29,,174597000,136184000,136184000,,,,,,,,,9949000,26898443,None,1636137000,1636137000,224849000,None,None,66080000,None,None,50106000,,1.36,0.0206,,,,-0.233,0.0,59816000,109922000,0.41,2024-03-31,52330000,1257084000.0,586461000,99306000,35885000,20799000,20799000,None,0,None,295761000,None,None,None,None,None,63421000,None,None,None,0.018,,506900000,79561000,34977000,44081000,None,10278000,None,,,,,0.0,1.198,0.329,,,,,,,,0.0204,,None,2025-11-04,quarterly,0.7368,USD,pre-market,None,1530458000,0.0366,0.0722,0.044,186.66,506900000,174597000,40413000,290497000,73.12,66.3,50.9268,2032843000,823499000,327051000,644941000,1209345000,317890000,2222598000,1387902000,17.12,None,88.98,61.1
2025-12-28,WMK,3.8,4894832000.0,17.12,None,0.445,54.29,,183003000,184217000,184217000,,,,,,,,,9949000,26898443,None,1636137000,1636137000,226164000,None,None,65092000,None,None,50106000,,1.36,0.0206,,,,-0.233,0.0,59816000,109922000,0.41,2023-12-31,52330000,1257084000.0,586461000,99306000,35885000,17853000,17853000,None,0,None,296157000,None,None,None,None,None,63421000,None,None,None,0.018,,506900000,79561000,34106000,61028000,None,9871000,None,,,,,0.0,1.198,0.329,,,,,,,,0.0204,,None,2025-11-04,quarterly,0.7368,USD,pre-market,None,1516438000,0.0366,0.0722,0.044,186.66,506900000,183003000,40658000,252642000,73.12,66.3,50.9268,2039632000,832214000,340782000,665295000,1207418000,324513000,2222598000,1374337000,17.12,None,88.98,61.1
2025-12-28,WMK,3.8,4894832000.0,17.12,None,0.445,54.29,,186907000,64291000,64291000,,,,,,,,,9949000,26898443,None,1636137000,1636137000,144725000,None,None,64509000,None,None,50106000,,1.36,0.0206,,,,-0.233,0.0,59816000,109922000,0.41,2023-09-30,52330000,1257084000.0,586461000,99306000,35885000,18850000,18850000,None,0,None,303724000,None,None,None,None,None,63421000,None,None,None,0.018,,506900000,79561000,42616000,55147000,None,8571000,None,,,,,0.0,1.198,0.329,,,,,,,,0.0204,,1144650000,2025-11-04,quarterly,0.7368,USD,pre-market,None,1505060000,0.0366,0.0722,0.044,186.66,506900000,186907000,38563000,243849000,73.12,66.3,50.9268,1934819000,718989000,253786000,576503000,1215830000,322717000,2222598000,1358316000,17.12,None,88.98,61.1
2025-12-28,WMK,3.8,4894832000.0,17.12,None,0.445,54.29,,182279000,139338000,139338000,,,,,,,,,9949000,26898443,None,1636137000,1636137000,198200000,None,None,56965000,None,None,50106000,,1.36,0.0206,,,,-0.233,0.0,59816000,109922000,0.41,2023-06-30,52330000,1257084000.0,586461000,99306000,35885000,17830000,17830000,None,0,None,295026000,None,None,None,None,None,63421000,None,None,None,0.018,,506900000,79561000,31035000,51655000,None,196513000,None,,,,,0.0,1.198,0.329,,,,,,,,0.0204,,965251000,2025-11-04,quarterly,0.7368,USD,pre-market,None,1490979000,0.0366,0.0722,0.044,186.66,506900000,182279000,43150000,242861000,73.12,66.3,50.9268,1973507000,765225000,317566000,628310000,1208282000,310744000,2222598000,1345197000,17.12,None,88.98,61.1
2025-12-28,WMK,3.8,4894832000.0,17.12,None,0.445,54.29,,183526000,113575000,113575000,,,,,,,,,9949000,26898443,None,1636137000,1636137000,198907000,None,None,49947000,None,None,50106000,,1.36,0.0206,,,,-0.233,0.0,59816000,109922000,0.41,2023-03-31,52330000,1257084000.0,586461000,99306000,35885000,18051000,18051000,None,0,None,307800000,None,None,None,None,None,63421000,None,None,None,0.018,,506900000,79561000,29427000,50859000,None,194674000,None,,,,,0.0,1.198,0.329,,,,,,,,0.0204,,961728000,2025-11-04,quarterly,0.7368,USD,pre-market,None,1465860000,0.0366,0.0722,0.044,186.66,506900000,183526000,43233000,238035000,73.12,66.3,50.9268,1944705000,738784000,315414000,624494000,1205921000,309080000,2222598000,1320211000,17.12,None,88.98,61.1
2025-12-28,WMK,3.8,4894832000.0,17.12,None,0.445,54.29,,185951000,157997000,157997000,,,,,,,,,9949000,26898443,None,1636137000,1636137000,206849000,None,None,50863000,None,None,50106000,,1.36,0.0206,,,,-0.233,0.0,59816000,109922000,0.41,2022-12-31,52330000,1257084000.0,586461000,99306000,35885000,17032000,17032000,None,0,None,293274000,None,None,None,None,None,63421000,None,None,None,0.018,,506900000,79561000,29921000,76847000,None,200740000,None,,,,,0.0,1.198,0.329,,,,,,,,0.0204,,970913000,2025-11-04,quarterly,0.7368,USD,pre-market,None,1449191000,0.0366,0.0722,0.044,186.66,506900000,185951000,43527000,209115000,73.12,66.3,50.9268,1959150000,741170000,345351000,657316000,1217980000,311965000,2222598000,1301834000,17.12,None,88.98,61.1
2025-12-28,WMK,3.8,4894832000.0,17.12,None,0.445,54.29,,191223000,144603000,144603000,,,,,,,,,9949000,26898443,None,1636137000,1636137000,206472000,None,None,53406000,None,None,50106000,,1.36,0.0206,,,,-0.233,0.0,59816000,109922000,0.41,2022-09-30,52330000,1257084000.0,586461000,99306000,35885000,18960000,18960000,None,0,None,300087000,None,None,None,None,None,63421000,None,None,None,0.018,,506900000,79561000,33503000,71279000,None,204956000,None,,,,,0.0,1.198,0.329,,,,,,,,0.0204,,963498000,2025-11-04,quarterly,0.7368,USD,pre-market,None,1429453000,0.0366,0.0722,0.044,186.66,506900000,191223000,42204000,192619000,73.12,66.3,50.9268,1940728000,724218000,344677000,659639000,1216510000,314962000,2222598000,1281089000,17.12,None,88.98,61.1
2025-12-28,WMK,3.8,4894832000.0,17.12,None,0.445,54.29,,198743000,70678000,70678000,,,,,,,,,9949000,26898443,None,1636137000,1636137000,206136000,None,None,50075000,None,None,50106000,,1.36,0.0206,,,,-0.233,0.0,59816000,109922000,0.41,2022-06-30,52330000,1257084000.0,586461000,99306000,35885000,17332000,17332000,None,0,None,303417000,None,None,None,None,None,63421000,None,None,None,0.018,,506900000,79561000,28932000,66149000,None,207982000,None,,,,,0.0,1.198,0.329,,,,,,,,0.0204,,962506000,2025-11-04,quarterly,0.7368,USD,pre-market,None,1409403000,0.0366,0.0722,0.044,186.66,506900000,198743000,44594000,252179000,73.12,66.3,50.9268,1926406000,705281000,341385000,663344000,1221125000,321959000,2222598000,1263062000,17.12,None,88.98,61.1
