date,symbol,eps,revenue_ttm,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,stockbasedcompensation,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,treasurystock,week_52_high,week_52_low
2026-04-16,JANX,-1.83,10000000.0,,2.812,15.85,,,,,,,,,,,,,,,None,36566000,36566000,,,,,,None,113000,,,,,0.0,0.1898,-32929000,-32816000,-0.6998,2021-12-31,,-115896000.0,3637000,-32672000,-113000,,,None,370000,257000,,None,,,,,-32559000,-32672000,257000,None,-15.77,,36566000,-32929000,,,,,257000,,,,,0.949,90.64,,,,,,,,0.0,,,2026-03-06,annual,-0.51,USD,pre-market,26237000,,-0.0955,-0.115,21.78,0.161,10329000,,,,20.44,13.77,,27.122,,,,,,,3637000,,,35.34,12.12
2026-04-16,JANX,-1.83,10000000.0,,2.812,15.85,,,,,,,,,,,,,,,None,13000,13000,,,,,,None,13000,,,,,0.0,0.1898,-6578000,-6565000,-0.6998,2020-12-31,,-115896000.0,-13000,-6784000,-1529000,,,None,206000,0,,None,,,,,-6784000,-6784000,-206000,None,-15.77,,4830000,-4843000,,,,,None,,,,,0.949,90.64,,,,,,,,0.0,,,2026-03-06,annual,-0.51,USD,pre-market,3041000,,-0.0955,-0.115,21.78,0.161,1802000,,,,20.44,13.77,,27.122,,,,,,,380000,,,35.34,12.12
2026-04-16,JANX,-1.83,10000000.0,,2.812,15.85,,,,,,,,,,,,,,,None,6000,6000,,,,,,None,6000,,,,,0.0,0.1898,-3771000,-3765000,-0.6998,2019-12-31,,-115896000.0,-6000,-4004000,233000,,,None,233000,None,,None,,,,,-4237000,-4004000,-233000,None,-15.77,,3771000,-3771000,,,,,None,,,,,0.949,90.64,,,,,,,,0.0,,,2026-03-06,annual,-0.51,USD,pre-market,2999000,,-0.0955,-0.115,21.78,0.161,772000,,,,20.44,13.77,,27.122,,,,,,,0,,,35.34,12.12
2026-04-16,JANX,-1.83,10000000.0,None,2.812,15.85,,22139000,52334000,52334000,,,,,,,,,60000,61966999,None,6000,6000,4971000,None,None,6428000,None,None,6000,,,,,0.0,0.1898,-3771000,-3765000,-0.6998,2025-12-31,None,-115896000.0,-6000,-4004000,233000,None,None,None,233000,None,None,None,None,None,None,None,-4237000,-4004000,-233000,None,-15.77,,3771000,-3771000,2892000,17633000,None,None,None,,,,,0.949,90.64,,,,,,,,0.0,,None,2026-03-06,quarterly,-0.51,USD,pre-market,2999000,-351382000,-0.0955,-0.115,21.78,0.161,772000,41885000,2393000,914233000,20.44,13.77,,27.122,1001565000,975887000,24997000,44743000,25678000,19746000,0,956822000,None,35.34,12.12
2026-04-16,JANX,-1.83,10000000.0,None,2.812,15.85,,22660000,48389000,48389000,,,,,,,,,60000,62023685,None,6000,6000,3395000,None,None,6315000,None,None,6000,,,,,0.0,0.1898,-3771000,-3765000,-0.6998,2025-09-30,None,-115896000.0,-6000,-4004000,233000,None,None,None,233000,None,None,None,None,None,None,None,-4237000,-4004000,-233000,None,-15.77,,3771000,-3771000,2778000,22156000,None,None,None,,,,,0.949,90.64,,,,,,,,0.0,,None,2026-03-06,quarterly,-0.51,USD,pre-market,2999000,-319436000,-0.0955,-0.115,21.78,0.161,772000,22660000,2280000,940604000,20.44,13.77,,27.122,1024766000,998086000,27831000,48211000,26680000,20380000,0,976555000,None,35.34,12.12
2026-04-16,JANX,-1.83,10000000.0,None,2.812,15.85,,22190000,52446000,52446000,,,,,,,,,59000,61902411,None,6000,6000,3477000,None,None,5691000,None,None,6000,,,,,0.0,0.1898,-3771000,-3765000,-0.6998,2025-06-30,None,-115896000.0,-6000,-4004000,233000,None,None,None,233000,None,None,None,None,None,None,None,-4237000,-4004000,-233000,None,-15.77,,3771000,-3771000,3851000,16029000,None,None,None,,,,,0.949,90.64,,,,,,,,0.0,,None,2026-03-06,quarterly,-0.51,USD,pre-market,2999000,-295123000,-0.0955,-0.115,21.78,0.161,772000,22190000,1873000,943565000,20.44,13.77,,27.122,1032212000,1005553000,21379000,41696000,26659000,20317000,0,990516000,None,35.34,12.12
2026-04-16,JANX,-1.83,10000000.0,None,2.812,15.85,,22612000,73743000,73743000,,,,,,,,,59000,61791721,None,6000,6000,2351000,None,None,5585000,None,None,6000,,,,,0.0,0.1898,-3771000,-3765000,-0.6998,2025-03-31,None,-115896000.0,-6000,-4004000,233000,None,None,None,233000,None,None,None,None,None,None,None,-4237000,-4004000,-233000,None,-15.77,,3771000,-3771000,3608000,13340000,None,None,None,,,,,0.949,90.64,,,,,,,,0.0,,None,2026-03-06,quarterly,-0.51,USD,pre-market,2999000,-261265000,-0.0955,-0.115,21.78,0.161,772000,22612000,1811000,940403000,20.44,13.77,,27.122,1050772000,1023339000,17502000,38303000,27433000,20801000,0,1012469000,None,35.34,12.12
2026-04-16,JANX,-1.83,10000000.0,None,2.812,15.85,,23025000,430605000,430605000,,,,,,,,,59000,56832374,None,6000,6000,4026000,None,None,5381000,None,None,6000,,,,,0.0,0.1898,-3771000,-3765000,-0.6998,2024-12-31,None,-115896000.0,-6000,-4004000,233000,None,None,None,233000,None,None,None,None,None,None,None,-4237000,-4004000,-233000,None,-15.77,,3771000,-3771000,3112000,11684000,None,None,None,,,,,0.949,90.64,,,,,,,,0.0,,None,2026-03-06,quarterly,-0.51,USD,pre-market,2999000,-237757000,-0.0955,-0.115,21.78,0.161,772000,23025000,1749000,594568000,20.44,13.77,,27.122,1061516000,1033666000,17459000,38735000,27850000,21276000,0,1022781000,None,35.34,12.12
2026-04-16,JANX,-1.83,10000000.0,None,2.812,15.85,,23431000,26754000,26754000,,,,,,,,,52000,54628670,None,6000,6000,2462000,None,None,4454000,None,None,6000,,,,,0.0,0.1898,-3771000,-3765000,-0.6998,2024-09-30,None,-115896000.0,-6000,-4004000,233000,None,None,None,233000,None,None,None,None,None,None,None,-4237000,-4004000,-233000,None,-15.77,,3771000,-3771000,3836000,13022000,None,None,None,,,,,0.949,90.64,,,,,,,,0.0,,None,2026-03-06,quarterly,-0.51,USD,pre-market,2999000,-217541000,-0.0955,-0.115,21.78,0.161,772000,23431000,1689000,631277000,20.44,13.77,,27.122,695019000,666321000,17173000,38915000,28698000,21742000,0,656104000,None,35.34,12.12
2026-04-16,JANX,-1.83,10000000.0,None,2.812,15.85,,23820000,14662000,14662000,,,,,,,,,52000,54451666,None,6000,6000,1253000,None,None,12056000,None,None,6000,,,,,0.0,0.1898,-3771000,-3765000,-0.6998,2024-06-30,None,-115896000.0,-6000,-4004000,233000,None,None,None,233000,None,1,None,None,None,None,None,-4237000,-4004000,-233000,None,-15.77,,3771000,-3771000,3590000,8568000,None,None,None,,,,,0.949,90.64,,,,,,,,0.0,,None,2026-03-06,quarterly,-0.51,USD,pre-market,2999000,-189482000,-0.0955,-0.115,21.78,0.161,772000,23820000,1630000,631631000,20.44,13.77,,27.122,691412000,661939000,11545000,33735000,29473000,22190000,0,657677000,None,35.34,12.12
2026-04-16,JANX,-1.83,10000000.0,None,2.812,15.85,,24185000,212803000,212803000,,,,,,,,,51000,49049741,None,6000,6000,2254000,None,None,4405000,None,None,6000,,,,,0.0,0.1898,-3771000,-3765000,-0.6998,2024-03-31,None,-115896000.0,-6000,-4004000,233000,None,None,None,233000,None,None,None,None,None,None,None,-4237000,-4004000,-233000,None,-15.77,,3771000,-3771000,2498000,5810000,None,None,None,,,,,0.949,90.64,,,,,,,,0.0,,None,2026-03-06,quarterly,-0.51,USD,pre-market,2999000,-183523000,-0.0955,-0.115,21.78,0.161,772000,24185000,1573000,438960000,20.44,13.77,,27.122,688984000,658666000,10609000,33221000,30318000,22612000,0,655763000,None,35.34,12.12
2026-04-16,JANX,-1.83,10000000.0,None,2.812,15.85,,24542000,19205000,19205000,,,,,,,,,46000,46683613,None,6000,6000,2424000,None,None,2200000,None,None,6000,,,,,0.0,0.1898,-3771000,-3765000,-0.6998,2023-12-31,None,-115896000.0,-6000,-4004000,233000,None,None,None,233000,None,-2200000,None,None,None,None,None,-4237000,-4004000,-233000,None,-15.77,,3771000,-3771000,5213000,7387000,None,None,None,,,,,0.949,90.64,,,,,,,,0.0,,None,2026-03-06,quarterly,-0.51,USD,pre-market,2999000,-168763000,-0.0955,-0.115,21.78,0.161,772000,24542000,1517000,324823000,20.44,13.77,,27.122,380407000,349241000,13033000,36058000,31166000,23025000,0,344349000,None,35.34,12.12
2026-04-16,JANX,-1.83,10000000.0,None,2.812,15.85,,24893000,17152000,17152000,,,,,,,,,46000,45708649,None,6000,6000,2505000,None,None,1700000,None,None,6000,,,,,0.0,0.1898,-3771000,-3765000,-0.6998,2023-09-30,None,-115896000.0,-6000,-4004000,233000,None,None,None,233000,None,-1700000,None,None,None,None,None,-4237000,-4004000,-233000,None,-15.77,,3771000,-3771000,5483000,6856000,None,None,None,,,,,0.949,90.64,,,,,,,,0.0,,None,2026-03-06,quarterly,-0.51,USD,pre-market,2999000,-157005000,-0.0955,-0.115,21.78,0.161,772000,24893000,1462000,332560000,20.44,13.77,,27.122,386850000,355195000,14471000,37902000,31655000,23431000,0,348948000,None,35.34,12.12
2026-04-16,JANX,-1.83,10000000.0,None,2.812,15.85,,25228000,33703000,33703000,,,,,,,,,42000,41836238,None,6000,6000,1910000,None,None,1500000,None,None,6000,,,,,0.0,0.1898,-3771000,-3765000,-0.6998,2023-06-30,None,-115896000.0,-6000,-4004000,233000,None,None,None,233000,None,-1500000,None,None,None,None,None,-4237000,-4004000,-233000,None,-15.77,,3771000,-3771000,6013000,9246000,None,None,None,,,,,0.949,90.64,,,,,,,,0.0,,28949000,2026-03-06,quarterly,-0.51,USD,pre-market,2999000,-145437000,-0.0955,-0.115,21.78,0.161,772000,25228000,1408000,269586000,20.44,13.77,,27.122,341500000,309302000,17904000,42031000,32198000,24127000,0,299469000,None,35.34,12.12
2026-04-16,JANX,-1.83,10000000.0,None,2.812,15.85,,25540000,30355000,30355000,,,,,,,,,42000,41763971,None,6000,6000,2051000,None,None,750000,None,None,6000,,,,,0.0,0.1898,-3771000,-3765000,-0.6998,2023-03-31,None,-115896000.0,-6000,-4004000,233000,None,None,None,233000,None,None,None,None,None,None,None,-4237000,-4004000,-233000,None,-15.77,,3771000,-3771000,3774000,7772000,None,25578000,None,,,,,0.949,90.64,,,,,,,,0.0,,7203000,2026-03-06,quarterly,-0.51,USD,pre-market,2999000,-127929000,-0.0955,-0.115,21.78,0.161,772000,25540000,1356000,286520000,20.44,13.77,,27.122,352956000,321399000,16114000,41692000,31557000,25578000,0,311264000,None,35.34,12.12
2026-04-16,JANX,-1.83,10000000.0,None,2.812,15.85,,25305000,51426000,51426000,,,,,,,,,42000,41584195,None,6000,6000,2159000,None,None,700000,None,None,6000,,,,,0.0,0.1898,-3771000,-3765000,-0.6998,2022-12-31,None,-115896000.0,-6000,-4004000,233000,None,None,None,233000,None,-700000,None,None,None,None,None,-4237000,-4004000,-233000,None,-15.77,,3771000,-3771000,5423000,8179000,None,26763000,None,,,,,0.949,90.64,,,,,,,,0.0,,7086000,2026-03-06,quarterly,-0.51,USD,pre-market,2999000,-110470000,-0.0955,-0.115,21.78,0.161,772000,25305000,763000,275590000,20.44,13.77,,27.122,364010000,332439000,16507000,43270000,31571000,26763000,0,320740000,None,35.34,12.12
2026-04-16,JANX,-1.83,10000000.0,None,2.812,15.85,,24092000,64752000,64752000,,,,,,,,,42000,41526524,None,6000,6000,2866000,None,None,500000,None,None,6000,,,,,0.0,0.1898,-3771000,-3765000,-0.6998,2022-09-30,None,-115896000.0,-6000,-4004000,233000,None,None,None,233000,None,1,None,None,None,None,None,-4237000,-4004000,-233000,None,-15.77,,3771000,-3771000,5070000,7563000,None,27908000,None,,,,,0.949,90.64,,,,,,,,0.0,,6514000,2026-03-06,quarterly,-0.51,USD,pre-market,2999000,-94405000,-0.0955,-0.115,21.78,0.161,772000,24092000,None,274008000,20.44,13.77,,27.122,375756000,344330000,16335000,44243000,31426000,27908000,0,331513000,None,35.34,12.12
2026-04-16,JANX,-1.83,10000000.0,None,2.812,15.85,,23356000,58403000,58403000,,,,,,,,,42000,41448743,None,6000,6000,3000000,None,None,300000,None,None,6000,,,,,0.0,0.1898,-3771000,-3765000,-0.6998,2022-06-30,None,-115896000.0,-6000,-4004000,233000,None,None,None,233000,None,-300000,None,None,None,None,None,-4237000,-4004000,-233000,None,-15.77,,3771000,-3771000,3769000,4535000,None,28557000,None,,,,,0.949,90.64,,,,,,,,0.0,,3517000,2026-03-06,quarterly,-0.51,USD,pre-market,2999000,-77709000,-0.0955,-0.115,21.78,0.161,772000,23356000,88000,295893000,20.44,13.77,,27.122,385365000,358065000,12994000,41551000,27300000,28557000,0,343814000,None,35.34,12.12
2026-04-16,JANX,-1.83,10000000.0,None,2.812,15.85,,153000,55129000,55129000,,,,,,,,,41000,41315482,None,6000,6000,1939000,None,None,100000,None,None,6000,,,,,0.0,0.1898,-3771000,-3765000,-0.6998,2022-03-31,None,-115896000.0,-6000,-4004000,233000,None,None,None,233000,None,-100000,None,None,None,None,None,-4237000,-4004000,-233000,None,-15.77,,3771000,-3771000,3454000,5774000,None,None,None,,,,,0.949,90.64,,,,,,,,0.0,,2660000,2026-03-06,quarterly,-0.51,USD,pre-market,2999000,-60821000,-0.0955,-0.115,21.78,0.161,772000,153000,153000,306071000,20.44,13.77,,27.122,368597000,364654000,12515000,12515000,3943000,6741000,0,356082000,None,35.34,12.12
2026-04-16,JANX,-1.83,10000000.0,None,2.812,15.85,,194000,35582000,35582000,,,,,,,,,41000,41208323,None,6000,6000,2458000,None,None,200000,None,None,6000,,,,,0.0,0.1898,-3771000,-3765000,-0.6998,2021-12-31,None,-115896000.0,-6000,-4004000,233000,None,None,None,233000,None,-200000,None,None,None,None,None,-4237000,-4004000,-233000,None,-15.77,,3771000,-3771000,2054000,4982000,None,700000,None,,,,,0.949,90.64,,,,,,,,0.0,,1597000,2026-03-06,quarterly,-0.51,USD,pre-market,2999000,-47411000,-0.0955,-0.115,21.78,0.161,772000,194000,194000,339383000,20.44,13.77,,27.122,379824000,377019000,12797000,13497000,2805000,700000,0,366327000,None,35.34,12.12
2026-04-16,JANX,-1.83,10000000.0,None,2.812,15.85,,235000,39389000,39389000,,,,,,,,,41000,41134102,None,6000,6000,3613000,None,None,28000,None,None,6000,,,,,0.0,0.1898,-3771000,-3765000,-0.6998,2021-09-30,None,-115896000.0,-6000,-4004000,233000,None,None,None,233000,None,-28000,None,None,None,None,None,-4237000,-4004000,-233000,None,-15.77,,3771000,-3771000,2081000,3382000,None,1863000,None,,,,,0.949,90.64,,,,,,,,0.0,,1118000,2026-03-06,quarterly,-0.51,USD,pre-market,2999000,-33995000,-0.0955,-0.115,21.78,0.161,772000,235000,212000,348118000,20.44,13.77,,27.122,391084000,389588000,12471000,14334000,1496000,1863000,0,376750000,None,35.34,12.12
2026-04-16,JANX,-1.83,10000000.0,None,2.812,15.85,,None,251625000,251625000,,,,,,,,,41000,10033328,None,6000,6000,354000,None,None,375000,None,None,6000,,,,,0.0,0.1898,-3771000,-3765000,-0.6998,2021-06-30,None,-115896000.0,-6000,-4004000,233000,None,None,None,233000,None,None,None,None,None,None,None,-4237000,-4004000,-233000,None,-15.77,,3771000,-3771000,2038000,3786000,None,2823000,None,,,,,0.949,90.64,,,,,,,,0.0,,215000,2026-03-06,quarterly,-0.51,USD,pre-market,2999000,-23229000,-0.0955,-0.115,21.78,0.161,772000,None,2286000,142570000,20.44,13.77,,27.122,396823000,396608000,9205000,12028000,215000,2823000,0,384795000,None,35.34,12.12
2026-04-16,JANX,-1.83,10000000.0,None,2.812,15.85,,None,70769000,70769000,,,,,,,,,1000,39901510,None,6000,6000,857000,None,None,375000,None,None,6000,,,,,0.0,0.1898,-3771000,-3765000,-0.6998,2021-03-31,None,-115896000.0,-6000,-4004000,233000,None,None,None,233000,None,None,None,None,None,None,None,-4237000,-4004000,-233000,None,-15.77,,3771000,-3771000,262000,2391000,None,None,None,,,,,0.949,90.64,,,,,,,,0.0,,156000,2026-03-06,quarterly,-0.51,USD,pre-market,2999000,-17023000,-0.0955,-0.115,21.78,0.161,772000,None,721000,None,20.44,13.77,,27.122,71819000,71406000,6894000,88590000,413000,81696000,0,-16771000,None,35.34,12.12
2026-04-16,JANX,-1.83,10000000.0,None,2.812,15.85,,None,7813000,7813000,,,,,,,,,1000,12472673,None,6000,6000,428000,None,None,8000000,None,None,6000,,,,,0.0,0.1898,-3771000,-3765000,-0.6998,2020-12-31,None,-115896000.0,-6000,-4004000,233000,None,None,None,233000,None,None,None,None,None,None,None,-4237000,-4004000,-233000,None,-15.77,,3771000,-3771000,249000,803000,None,None,None,,,,,0.949,90.64,,,,,,,,0.0,,None,2026-03-06,quarterly,-0.51,USD,pre-market,2999000,-14739000,-0.0955,-0.115,21.78,0.161,772000,None,751000,None,20.44,13.77,,27.122,16217000,16062000,3181000,30855000,155000,27674000,0,-14638000,None,35.34,12.12
2026-04-16,JANX,-1.83,10000000.0,None,2.812,15.85,,None,None,None,,,,,,,,,None,12472673,None,6000,6000,None,None,None,None,None,None,6000,,,,,0.0,0.1898,-3771000,-3765000,-0.6998,2020-09-30,None,-115896000.0,-6000,-4004000,233000,None,None,None,233000,None,None,None,None,None,None,None,-4237000,-4004000,-233000,None,-15.77,,3771000,-3771000,None,None,None,None,None,,,,,0.949,90.64,,,,,,,,0.0,,None,2026-03-06,quarterly,-0.51,USD,pre-market,2999000,None,-0.0955,-0.115,21.78,0.161,772000,None,None,None,20.44,13.77,,27.122,None,None,None,None,None,None,0,None,None,35.34,12.12
2026-04-16,JANX,-1.83,10000000.0,None,2.812,15.85,,None,None,None,,,,,,,,,None,12472673,None,6000,6000,None,None,None,None,None,None,6000,,,,,0.0,0.1898,-3771000,-3765000,-0.6998,2020-06-30,None,-115896000.0,-6000,-4004000,233000,None,None,None,233000,None,None,None,None,None,None,None,-4237000,-4004000,-233000,None,-15.77,,3771000,-3771000,None,None,None,None,None,,,,,0.949,90.64,,,,,,,,0.0,,None,2026-03-06,quarterly,-0.51,USD,pre-market,2999000,None,-0.0955,-0.115,21.78,0.161,772000,None,None,None,20.44,13.77,,27.122,None,None,None,None,None,None,0,None,None,35.34,12.12
2026-04-16,JANX,-1.83,10000000.0,None,2.812,15.85,,None,-658000,-658000,,,,,,,,,None,12472673,None,6000,6000,None,None,None,None,None,None,6000,,,,,0.0,0.1898,-3771000,-3765000,-0.6998,2020-03-31,None,-115896000.0,-6000,-4004000,233000,None,None,None,233000,None,None,None,None,None,None,None,-4237000,-4004000,-233000,None,-15.77,,3771000,-3771000,None,None,None,None,None,,,,,0.949,90.64,,,,,,,,0.0,,None,2026-03-06,quarterly,-0.51,USD,pre-market,2999000,None,-0.0955,-0.115,21.78,0.161,772000,None,None,1316000,20.44,13.77,,27.122,None,658000,None,None,-658000,None,0,-3948000,None,35.34,12.12
2026-04-16,JANX,-1.83,10000000.0,None,2.812,15.85,,22139000,52334000,52334000,,,,,,,,,60000,61966999,None,6000,6000,4971000,None,None,None,None,None,6000,,,,,0.0,0.1898,-3771000,-3765000,-0.6998,2025-12-31,None,-115896000.0,-6000,-4004000,233000,None,None,None,233000,None,None,None,None,None,None,None,-4237000,-4004000,-233000,None,-15.77,,3771000,-3771000,9320000,17633000,None,None,None,,,,,0.949,90.64,,,,,,,,0.0,,None,2026-03-06,annual,-0.51,USD,pre-market,2999000,-351382000,-0.0955,-0.115,21.78,0.161,772000,22139000,2393000,914233000,20.44,13.77,,27.122,1001565000,975887000,24997000,44743000,25678000,19746000,0,956822000,None,35.34,12.12
2026-04-16,JANX,-1.83,10000000.0,None,2.812,15.85,,23025000,430605000,430605000,,,,,,,,,59000,53751480,None,6000,6000,4026000,None,None,5381000,None,None,6000,,,,,0.0,0.1898,-3771000,-3765000,-0.6998,2024-12-31,None,-115896000.0,-6000,-4004000,233000,None,None,None,233000,None,None,None,None,None,None,None,-4237000,-4004000,-233000,None,-15.77,,3771000,-3771000,3112000,11684000,None,None,None,,,,,0.949,90.64,,,,,,,,0.0,,None,2026-03-06,annual,-0.51,USD,pre-market,2999000,-237757000,-0.0955,-0.115,21.78,0.161,772000,23025000,1749000,594568000,20.44,13.77,,27.122,1061516000,1033666000,17459000,38735000,27850000,21276000,0,1022781000,None,35.34,12.12
2026-04-16,JANX,-1.83,10000000.0,None,2.812,15.85,,24542000,19205000,19205000,,,,,,,,,46000,44016283,None,6000,6000,2424000,None,None,2200000,None,None,6000,,,,,0.0,0.1898,-3771000,-3765000,-0.6998,2023-12-31,None,-115896000.0,-6000,-4004000,233000,None,None,None,233000,None,-2200000,None,None,None,None,None,-4237000,-4004000,-233000,None,-15.77,,3771000,-3771000,5213000,7387000,None,None,None,,,,,0.949,90.64,,,,,,,,0.0,,None,2026-03-06,annual,-0.51,USD,pre-market,2999000,-168763000,-0.0955,-0.115,21.78,0.161,772000,24542000,1517000,324823000,20.44,13.77,,27.122,380407000,349241000,13033000,36058000,31166000,23025000,0,344349000,None,35.34,12.12
2026-04-16,JANX,-1.83,10000000.0,None,2.812,15.85,,25305000,51426000,51426000,,,,,,,,,42000,41469631,None,6000,6000,2159000,None,None,700000,None,None,6000,,,,,0.0,0.1898,-3771000,-3765000,-0.6998,2022-12-31,None,-115896000.0,-6000,-4004000,233000,None,None,None,233000,None,-700000,None,None,None,None,None,-4237000,-4004000,-233000,None,-15.77,,3771000,-3771000,5423000,8179000,None,26763000,None,,,,,0.949,90.64,,,,,,,,0.0,,7086000,2026-03-06,annual,-0.51,USD,pre-market,2999000,-110470000,-0.0955,-0.115,21.78,0.161,772000,25305000,763000,275590000,20.44,13.77,,27.122,364010000,332439000,16507000,43270000,31571000,26763000,0,320740000,None,35.34,12.12
2026-04-16,JANX,-1.83,10000000.0,None,2.812,15.85,,194000,35582000,35582000,,,,,,,,,41000,41243137,None,6000,6000,2458000,None,None,200000,None,None,6000,,,,,0.0,0.1898,-3771000,-3765000,-0.6998,2021-12-31,None,-115896000.0,-6000,-4004000,233000,None,None,None,233000,None,-200000,None,None,None,None,None,-4237000,-4004000,-233000,None,-15.77,,3771000,-3771000,2054000,4982000,None,700000,None,,,,,0.949,90.64,,,,,,,,0.0,,1597000,2026-03-06,annual,-0.51,USD,pre-market,2999000,-47411000,-0.0955,-0.115,21.78,0.161,772000,194000,194000,339383000,20.44,13.77,,27.122,379824000,377019000,12797000,13497000,2805000,700000,0,366327000,None,35.34,12.12
2026-04-16,JANX,-1.83,10000000.0,None,2.812,15.85,,0,7813000,7813000,,,,,,,,,1000,41611510,None,6000,6000,428000,None,None,8000000,None,None,6000,,,,,0.0,0.1898,-3771000,-3765000,-0.6998,2020-12-31,None,-115896000.0,-6000,-4004000,233000,None,None,None,233000,None,None,None,None,None,None,None,-4237000,-4004000,-233000,None,-15.77,,3771000,-3771000,249000,803000,None,None,None,,,,,0.949,90.64,,,,,,,,0.0,,155000,2026-03-06,annual,-0.51,USD,pre-market,2999000,-14739000,-0.0955,-0.115,21.78,0.161,772000,None,751000,0,20.44,13.77,,27.122,16217000,16062000,3181000,30855000,155000,27674000,0,-14638000,None,35.34,12.12
2026-04-16,JANX,-1.83,10000000.0,None,2.812,15.85,,None,658000,658000,,,,,,,,,1000,41611510,None,6000,6000,267000,None,4000000,0,None,None,6000,,,,,0.0,0.1898,-3771000,-3765000,-0.6998,2019-12-31,None,-115896000.0,-6000,-4004000,233000,None,None,None,233000,None,None,None,None,None,None,None,-4237000,-4004000,-233000,None,-15.77,,3771000,-3771000,None,360000,None,None,None,,,,,0.949,90.64,,,,,,,,0.0,,21000,2026-03-06,annual,-0.51,USD,pre-market,2999000,-7955000,-0.0955,-0.115,21.78,0.161,772000,4000000,4000000,None,20.44,13.77,,27.122,679000,658000,4627000,8623000,21000,3996000,0,-7944000,None,35.34,12.12
2026-04-16,JANX,-1.83,10000000.0,None,2.812,15.85,937000,None,658000,658000,2944000,29543000,None,None,None,None,None,None,1000,41611510,None,6000,6000,267000,None,4000000,0,None,None,6000,-1561000,None,None,None,0.0,0.1898,-3771000,-3765000,-0.6998,2025-12-31,None,-115896000.0,-6000,-4004000,233000,None,None,None,233000,None,None,None,None,None,None,None,81679000,-4004000,-233000,None,-15.77,-28542000,3771000,-3771000,None,360000,None,None,None,None,None,None,None,0.949,90.64,None,None,None,None,None,0,None,0.0,None,21000,2026-03-06,quarterly,-0.51,USD,pre-market,2999000,-7955000,-0.0955,-0.115,21.78,0.161,772000,4000000,4000000,None,20.44,13.77,-30706000,27.122,679000,658000,4627000,8623000,21000,3996000,0,-7944000,None,35.34,12.12
2026-04-16,JANX,-1.83,10000000.0,None,2.812,15.85,93000,None,658000,658000,493000,8306000,None,None,None,None,None,None,1000,41611510,None,6000,6000,267000,None,4000000,0,None,None,6000,501000,None,None,None,0.0,0.1898,-3771000,-3765000,-0.6998,2025-09-30,None,-115896000.0,-6000,-4004000,233000,None,None,None,233000,None,None,None,None,None,None,None,-24313000,-4004000,-233000,None,-15.77,-12856000,3771000,-3771000,None,360000,None,None,None,None,None,None,None,0.949,90.64,None,None,None,None,None,0,None,0.0,None,21000,2026-03-06,quarterly,-0.51,USD,pre-market,2999000,-7955000,-0.0955,-0.115,21.78,0.161,772000,4000000,4000000,None,20.44,13.77,9044000,27.122,679000,658000,4627000,8623000,21000,3996000,0,-7944000,None,35.34,12.12
