symbol,frequency,fiscaldateending,report_date,reporttime,reportedcurrency,reported_eps,estimated_eps,earnings_surprise,surprise_pct,accumulateddepreciationamortizationppe,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,ebit,ebitda,goodwill,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profitloss,propertyplantequipment,researchanddevelopment,retainedearnings,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,stockbasedcompensation,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,treasurystock
ACAD,quarterly,2004-06-30,2004-08-11,post-market,,-0.42,-0.73,0.31,42.4658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACAD,quarterly,2004-09-30,2004-11-10,post-market,,-0.33,-0.36,0.03,8.3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACAD,quarterly,2004-12-31,2005-03-03,pre-market,,-0.44,-0.41,-0.03,-7.3171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACAD,quarterly,2005-03-31,2005-05-11,post-market,,-0.31,-0.41,0.1,24.3902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACAD,quarterly,2005-06-30,2005-08-10,post-market,,-0.26,-0.29,0.03,10.3448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACAD,quarterly,2005-09-30,2005-11-10,post-market,,-0.28,-0.31,0.03,9.6774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACAD,quarterly,2005-12-31,2006-03-01,pre-market,,-0.44,-0.38,-0.06,-15.7895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACAD,quarterly,2006-03-31,2006-05-10,post-market,USD,-0.39,-0.35,-0.04,-11.4286,,199000.0,,11264000.0,11264000.0,8854000.0,604000.0,,,,,,,2000.0,24308000.0,,12221000.0,12221000.0,733000.0,,,,,,189000.0,189000.0,,,,-10100000.0,-9911000.0,,2537000.0,-9467000000.0,-633000.0,,,,43000000.0,,,,,733000.0,,,-9467000.0,0.0,,,-7965000.0,12637000.0,-10100000.0,17437000.0,16164000.0,,,,,,,,,,,,,,,,2299000.0,10126000.0,-137885000.0,2284000.0,1538000.0,805000.0,32420000.0,900000000.0,63518000.0,61121000.0,21743000.0,23659000.0,2397000.0,1916000.0,2537000.0,39859000.0,
ACAD,quarterly,2006-06-30,2006-08-08,post-market,USD,-0.42,-0.36,-0.06,-16.6667,,727000.0,,38420000.0,38420000.0,59872000.0,-23979000.0,,,,,,,3000.0,27792000.0,,14357000.0,14357000.0,3419000.0,,,,,,195000.0,195000.0,,,,-12864000.0,-12669000.0,,1881000.0,-11867000000.0,-997000.0,,,,44000000.0,,,,,833000.0,,,-11867000.0,0.0,,,-8805000.0,14745000.0,-12864000.0,18526000.0,17145000.0,,,,,,,,,,,,,,,,2811000.0,12255000.0,-149753000.0,2296000.0,1709000.0,826000.0,55715000.0,,115568000.0,112661000.0,25306000.0,27022000.0,2907000.0,1716000.0,1881000.0,88546000.0,
ACAD,quarterly,2006-09-30,2006-11-06,post-market,USD,-0.38,-0.41,0.03,7.3171,,420000.0,,26229000.0,26229000.0,457000.0,-528000.0,,,,,,,3000.0,29732000.0,,18243000.0,18243000.0,3206000.0,,,,,,219000.0,219000.0,,,,-12539000.0,-12320000.0,,1943000.0,-11263000000.0,-1276000.0,,,,51000000.0,,,,,1144000.0,,,-11263000.0,0.0,,,-12109000.0,14482000.0,-12539000.0,3147000.0,13868000.0,,,,,,,,,,,,,,,,3014000.0,16099000.0,-161016000.0,2364000.0,2046000.0,902000.0,68428000.0,,100914000.0,97804000.0,20767000.0,22513000.0,3110000.0,1746000.0,1943000.0,78401000.0,
