date,symbol,eps,revenue_ttm,pe_ratio,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividend_per_share,dividend_yield,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,peg_ratio,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,trailing_pe,treasurystock,week_52_high,week_52_low
2025-12-28,UVV,4.44,2987411000.0,11.92,,0.674,59.0,,,,,,,,,,,,,,,None,534164000,534164000,,,,,,None,11364000,,3.26,0.0612,,,,0.32,0.02,86906000,98270000,1.34,2010-12-31,,578535000.0,154044000,80649000,23064000,,,None,6257000,None,,None,,,,,52298000,59024000,None,None,0.0897,,55458000,87591000,,,,,754000,,,,,0.0,0.901,0.443,,,,,,,,0.0374,,,2025-11-10,quarterly,1.36,USD,post-market,0,,0.051,0.0886,0.061,119.5,74826000,,,,55.37,53.96,1.4925,,,,,,,688208000,,11.92,,65.37,47.05
2025-12-28,UVV,4.44,2987411000.0,11.92,,0.674,59.0,,,,,,,,,,,,,,,None,530914000,530914000,,,,,,None,11095000,,3.26,0.0612,,,,0.32,0.02,83035000,94130000,1.34,2010-09-30,,578535000.0,133274000,77173000,23390000,,,None,5862000,None,,None,,,,,51831000,51769000,None,None,0.0897,,51649000,79605000,,,,,1416000,,,,,0.0,0.901,0.443,,,,,,,,0.0374,,,2025-11-10,quarterly,1.36,USD,post-market,0,,0.051,0.0886,0.061,119.5,51649000,,,,55.37,53.96,1.4925,,,,,,,664188000,,11.92,,65.37,47.05
2025-12-28,UVV,4.44,2987411000.0,11.92,,0.674,59.0,,,,,,,,,,,,,,,None,436679000,436679000,,,,,,None,11235000,,3.26,0.0612,,,,0.32,0.02,41927000,53162000,1.34,2010-06-30,,578535000.0,102237000,36801000,12383000,,,None,5126000,None,,None,,,,,25320000,24040000,None,None,0.0897,,60183000,41105000,,,,,444000,,,,,0.0,0.901,0.443,,,,,,,,0.0374,,,2025-11-10,quarterly,1.36,USD,post-market,0,,0.051,0.0886,0.061,119.5,60183000,,,,55.37,53.96,1.4925,,,,,,,538916000,,11.92,,65.37,47.05
2025-12-28,UVV,4.44,2987411000.0,11.92,,0.674,59.0,,,,,,,,,,,,,,,None,455609000,455609000,,,,,,None,10817000,,3.26,0.0612,,,,0.32,0.02,48301000,59118000,1.34,2010-03-31,,578535000.0,110894000,44378000,20983000,,,None,3923000,None,,None,,,,,26441000,0,None,None,0.0897,,68267000,42627000,,,,,None,,,,,0.0,0.901,0.443,,,,,,,,0.0374,,,2025-11-10,quarterly,1.36,USD,post-market,0,,0.051,0.0886,0.061,119.5,68267000,,,,55.37,53.96,1.4925,,,,,,,566503000,,11.92,,65.37,47.05
2025-12-28,UVV,4.44,2987411000.0,11.92,,0.674,59.0,,,,,,,,,,,,,,,None,516541000,516541000,,,,,,None,11135000,,3.26,0.0612,,,,0.32,0.02,76858000,87993000,1.34,2009-12-31,,578535000.0,144664000,71420000,22946000,,,None,5438000,None,,None,,,,,45696000,0,None,None,0.0897,,75719000,68945000,,,,,None,,,,,0.0,0.901,0.443,,,,,,,,0.0374,,,2025-11-10,quarterly,1.36,USD,post-market,0,,0.051,0.0886,0.061,119.5,75719000,,,,55.37,53.96,1.4925,,,,,,,661205000,,11.92,,65.37,47.05
2025-12-28,UVV,4.44,2987411000.0,11.92,,0.674,59.0,,,,,,,,,,,,,,,None,500575000,500575000,,,,,,None,11138000,,3.26,0.0612,,,,0.32,0.02,70563000,81701000,1.34,2009-09-30,,578535000.0,147343000,75007000,20335000,,,None,6694000,None,,None,,,,,52515000,0,None,None,0.0897,,71478000,75865000,,,,,None,,,,,0.0,0.901,0.443,,,,,,,,0.0374,,,2025-11-10,quarterly,1.36,USD,post-market,0,,0.051,0.0886,0.061,119.5,71478000,,,,55.37,53.96,1.4925,,,,,,,647918000,,11.92,,65.37,47.05
2025-12-28,UVV,4.44,2987411000.0,11.92,,0.674,59.0,,,,,,,,,,,,,,,None,476748000,476748000,,,,,,None,10406000,,3.26,0.0612,,,,0.32,0.02,73978000,84384000,1.34,2009-06-30,,578535000.0,139364000,65823000,22019000,,,None,8155000,None,,None,,,,,43745000,0,None,None,0.0897,,69592000,69772000,,,,,None,,,,,0.0,0.901,0.443,,,,,,,,0.0374,,,2025-11-10,quarterly,1.36,USD,post-market,0,,0.051,0.0886,0.061,119.5,69592000,,,,55.37,53.96,1.4925,,,,,,,616112000,,11.92,,65.37,47.05
2025-12-28,UVV,4.44,2987411000.0,11.92,,0.674,59.0,,,,,,,,,,,,,,,None,468442000,468442000,,,,,,None,9403000,,3.26,0.0612,,,,0.32,0.02,45986000,55389000,1.34,2009-03-31,,578535000.0,95196000,25215000,12554000,,,None,6417000,None,,None,,,,,15762000,0,None,None,0.0897,,72058000,23138000,,,,,None,,,,,0.0,0.901,0.443,,,,,,,,0.0374,,,2025-11-10,quarterly,1.36,USD,post-market,0,,0.051,0.0886,0.061,119.5,72058000,,,,55.37,53.96,1.4925,,,,,,,563638000,,11.92,,65.37,47.05
2025-12-28,UVV,4.44,2987411000.0,11.92,,0.674,59.0,,,,,,,,,,,,,,,None,533176000,533176000,,,,,,None,9894000,,3.26,0.0612,,,,0.32,0.02,77412000,87306000,1.34,2008-12-31,,578535000.0,165968000,71431000,18638000,,,None,11435000,None,,None,,,,,53084000,0,None,None,0.0897,,88556000,77412000,,,,,None,,,,,0.0,0.901,0.443,,,,,,,,0.0374,,,2025-11-10,quarterly,1.36,USD,post-market,0,,0.051,0.0886,0.061,119.5,88556000,,,,55.37,53.96,1.4925,,,,,,,699144000,,11.92,,65.37,47.05
2025-12-28,UVV,4.44,2987411000.0,11.92,,0.674,59.0,,,,,,,,,,,,,,,None,630447000,630447000,,,,,,None,11952000,,3.26,0.0612,,,,0.32,0.02,77646000,89598000,1.34,2008-09-30,,578535000.0,155143000,69082000,23115000,,,None,10113000,None,,None,,,,,41782000,0,None,None,0.0897,,83948000,71195000,,,,,None,,,,,0.0,0.901,0.443,,,,,,,,0.0374,,,2025-11-10,quarterly,1.36,USD,post-market,0,,0.051,0.0886,0.061,119.5,83948000,,,,55.37,53.96,1.4925,,,,,,,785590000,,11.92,,65.37,47.05
2025-12-28,UVV,4.44,2987411000.0,11.92,,0.674,59.0,,,,,,,,,,,,,,,None,403253000,403253000,,,,,,None,10541000,,3.26,0.0612,,,,0.32,0.02,39087000,49628000,1.34,2008-06-30,,578535000.0,103034000,31421000,10281000,,,None,7666000,None,,None,,,,,21111000,0,None,None,0.0897,,64847000,38187000,,,,,None,,,,,0.0,0.901,0.443,,,,,,,,0.0374,,,2025-11-10,quarterly,1.36,USD,post-market,0,,0.051,0.0886,0.061,119.5,64847000,,,,55.37,53.96,1.4925,,,,,,,506287000,,11.92,,65.37,47.05
2025-12-28,UVV,4.44,2987411000.0,11.92,,0.674,59.0,,,,,,,,,,,,,,,None,390972000,390972000,,,,,,None,10615000,,3.26,0.0612,,,,0.32,0.02,16084000,26699000,1.34,2008-03-31,,578535000.0,76209000,6969000,862000,,,None,9634000,None,,None,,,,,9898000,0,None,None,0.0897,,60125000,6473000,,,,,None,,,,,0.0,0.901,0.443,,,,,,,,0.0374,,,2025-11-10,quarterly,1.36,USD,post-market,0,,0.051,0.0886,0.061,119.5,60125000,,,,55.37,53.96,1.4925,,,,,,,467181000,,11.92,,65.37,47.05
2025-12-28,UVV,4.44,2987411000.0,11.92,,0.674,59.0,,,,,,,,,,,,,,,None,446089000,446089000,,,,,,None,10716000,,3.26,0.0612,,,,0.32,0.02,68420000,79136000,1.34,2007-12-31,,578535000.0,127005000,81752000,29204000,,,None,10314000,None,,None,,,,,50752000,0,None,None,0.0897,,47869000,79136000,,,,,None,,,,,0.0,0.901,0.443,,,,,,,,0.0374,,,2025-11-10,quarterly,1.36,USD,post-market,0,,0.051,0.0886,0.061,119.5,47869000,,,,55.37,53.96,1.4925,,,,,,,573094000,,11.92,,65.37,47.05
2025-12-28,UVV,4.44,2987411000.0,11.92,,0.674,59.0,,,,,,,,,,,,,,,None,512614000,512614000,,,,,,None,10703000,,3.26,0.0612,,,,0.32,0.02,65444000,76147000,1.34,2007-09-30,,578535000.0,142716000,67765000,24577000,,,None,10569000,None,,None,,,,,39798000,0,None,None,0.0897,,66569000,76147000,,,,,None,,,,,0.0,0.901,0.443,,,,,,,,0.0374,,,2025-11-10,quarterly,1.36,USD,post-market,0,,0.051,0.0886,0.061,119.5,66569000,,,,55.37,53.96,1.4925,,,,,,,655330000,,11.92,,65.37,47.05
2025-12-28,UVV,4.44,2987411000.0,11.92,,0.674,59.0,,,,,,,,,,,,,,,None,366049000,366049000,,,,,,None,11206000,,3.26,0.0612,,,,0.32,0.02,33061000,44267000,1.34,2007-06-30,,578535000.0,84168000,23797000,9156000,,,None,11391000,None,,None,,,,,18708000,0,None,None,0.0897,,51107000,29757000,,,,,None,,,,,0.0,0.901,0.443,,,,,,,,0.0374,,,2025-11-10,quarterly,1.36,USD,post-market,0,,0.051,0.0886,0.061,119.5,51107000,,,,55.37,53.96,1.4925,,,,,,,450217000,,11.92,,65.37,47.05
2025-12-28,UVV,4.44,2987411000.0,11.92,,0.674,59.0,,,,,,,,,,,,,,,None,424129000,424129000,,,,,,None,10155000,,3.26,0.0612,,,,0.32,0.02,36436000,46591000,1.34,2007-03-31,,578535000.0,73168000,29299000,15923000,,,None,6213000,None,,None,,,,,19516000,0,None,None,0.0897,,36732000,21354000,,,,,None,,,,,0.0,0.901,0.443,,,,,,,,0.0374,,,2025-11-10,quarterly,1.36,USD,post-market,0,,0.051,0.0886,0.061,119.5,36732000,,,,55.37,53.96,1.4925,,,,,,,497297000,,11.92,,65.37,47.05
2025-12-28,UVV,4.44,2987411000.0,11.92,,0.674,59.0,,,,,,,,,,,,,,,None,378348000,378348000,,,,,,None,12982000,,3.26,0.0612,,,,0.32,0.02,70688000,83670000,1.34,2006-12-31,,578535000.0,137566000,66260000,24805000,,,None,14347000,None,,None,,,,,24105000,0,None,None,0.0897,,63010000,71037000,,,,,None,,,,,0.0,0.901,0.443,,,,,,,,0.0374,,,2025-11-10,quarterly,1.36,USD,post-market,0,,0.051,0.0886,0.061,119.5,63010000,,,,55.37,53.96,1.4925,,,,,,,515914000,,11.92,,65.37,47.05
2025-12-28,UVV,4.44,2987411000.0,11.92,,0.674,59.0,,,,,,,,,,,,,,,None,500224000,500224000,,,,,,None,6769000,,3.26,0.0612,,,,0.32,0.02,55845000,62614000,1.34,2006-09-30,,578535000.0,129432000,40034000,15008000,,,None,15083000,None,,None,,,,,3079000,0,None,None,0.0897,,73587000,55845000,,,,,None,,,,,0.0,0.901,0.443,,,,,,,,0.0374,,,2025-11-10,quarterly,1.36,USD,post-market,0,,0.051,0.0886,0.061,119.5,73587000,,,,55.37,53.96,1.4925,,,,,,,629656000,,11.92,,65.37,47.05
2025-12-28,UVV,4.44,2987411000.0,11.92,,0.674,59.0,,,,,,,,,,,,,,,None,786934000,786934000,,,,,,None,18399000,,3.26,0.0612,,,,0.32,0.02,18975000,37374000,1.34,2006-06-30,,578535000.0,156275000,10267000,13191000,,,None,18151000,None,,None,,,,,-2348000,0,None,None,0.0897,,124769000,31506000,,,,,None,,,,,0.0,0.901,0.443,,,,,,,,0.0374,,,2025-11-10,quarterly,1.36,USD,post-market,0,,0.051,0.0886,0.061,119.5,112480000,,,,55.37,53.96,1.4925,,,,,,,943209000,,11.92,,65.37,47.05
2025-12-28,UVV,4.44,2987411000.0,11.92,,0.674,59.0,,,,,,,,,,,,,,,None,714264000,714264000,,,,,,None,16949000,,3.26,0.0612,,,,0.32,0.02,22788000,39737000,1.34,2006-03-31,,578535000.0,138841000,-21410000,7645000,,,None,21128000,None,,None,,,,,-24724000,0,None,None,0.0897,,116053000,-10814000,,,,,None,,,,,0.0,0.901,0.443,,,,,,,,0.0374,,,2025-11-10,quarterly,1.36,USD,post-market,0,,0.051,0.0886,0.061,119.5,116053000,,,,55.37,53.96,1.4925,,,,,,,853105000,,11.92,,65.37,47.05
2025-12-28,UVV,4.44,2987411000.0,11.92,,0.674,59.0,,,,,,,,,,,,,,,None,742497000,742497000,,,,,,None,15367000,,3.26,0.0612,,,,0.32,0.02,30563000,45930000,1.34,2005-12-31,,578535000.0,136282000,-3626000,781000,,,None,21745000,None,,None,,,,,-5669000,0,None,None,0.0897,,100794000,11627000,,,,,None,,,,,0.0,0.901,0.443,,,,,,,,0.0374,,,2025-11-10,quarterly,1.36,USD,post-market,0,,0.051,0.0886,0.061,119.5,100794000,,,,55.37,53.96,1.4925,,,,,,,878779000,,11.92,,65.37,47.05
2025-12-28,UVV,4.44,2987411000.0,11.92,,0.674,59.0,,,,,,,,,,,,,,,None,754833000,754833000,,,,,,None,19001000,,3.26,0.0612,,,,0.32,0.02,64538000,83539000,1.34,2005-09-30,,578535000.0,164471000,46086000,19154000,,,None,19612000,None,,None,,,,,26514000,0,None,None,0.0897,,99933000,64538000,,,,,None,,,,,0.0,0.901,0.443,,,,,,,,0.0374,,,2025-11-10,quarterly,1.36,USD,post-market,0,,0.051,0.0886,0.061,119.5,99933000,,,,55.37,53.96,1.4925,,,,,,,919304000,,11.92,,65.37,47.05
2025-12-28,UVV,4.44,2987411000.0,11.92,,0.674,59.0,,,,,,,,,,,,,,,None,2398409000,2398409000,,,,,,None,59773000,,3.26,0.0612,,,,0.32,0.02,241281000,301054000,1.34,2025-03-31,,578535000.0,548875000,154215000,40946000,,,None,87066000,3483000,,None,,,,,95047000,113269000,-76153000,None,0.0897,,304724000,244151000,,,,,None,,,,,0.0,0.901,0.443,,,,,,,,0.0374,,,2025-11-10,annual,1.36,USD,post-market,None,,0.051,0.0886,0.061,119.5,305287000,,,,55.37,53.96,1.4925,,,,,,,2947284000,,11.92,,65.37,47.05
2025-12-28,UVV,4.44,2987411000.0,11.92,,0.674,59.0,,,,,,,,,,,,,,,None,2212475000,2212475000,,,,,,None,58326000,,3.26,0.0612,,,,0.32,0.02,230353000,288679000,1.34,2024-03-31,,578535000.0,536098000,164080000,31109000,,,None,66273000,4504000,,None,,,,,119598000,132971000,-61769000,None,0.0897,,314089000,222009000,,,,,None,,,,,0.0,0.901,0.443,,,,,,,,0.0374,,,2025-11-10,annual,1.36,USD,post-market,None,,0.051,0.0886,0.061,119.5,310566000,,,,55.37,53.96,1.4925,,,,,,,2748573000,,11.92,,65.37,47.05
2025-12-28,UVV,4.44,2987411000.0,11.92,,0.674,59.0,,,,,,,,,,,,,,,None,2111539000,2111539000,,,,,,None,57300000,,3.26,0.0612,,,,0.32,0.02,191269000,248569000,1.34,2023-03-31,,578535000.0,458285000,141969000,11733000,,,None,49300000,6023000,,None,,,,,124052000,130236000,-43277000,None,0.0897,,277213000,181072000,,,,,7814000,,,,,0.0,0.901,0.443,,,,,,,,0.0374,,,2025-11-10,annual,1.36,USD,post-market,None,,0.051,0.0886,0.061,119.5,277213000,,,,55.37,53.96,1.4925,,,,,,,2569824000,,11.92,,65.37,47.05
2025-12-28,UVV,4.44,2987411000.0,11.92,,0.674,59.0,,,,,,,,,,,,,,,None,1694675000,1694675000,,,,,,None,52521000,,3.26,0.0612,,,,0.32,0.02,170014000,222535000,1.34,2022-03-31,,578535000.0,408926000,142267000,38663000,,,None,27747000,917000,,None,,,,,86577000,103604000,-26830000,None,0.0897,,248611000,160315000,,,,,3604000,,,,,0.0,0.901,0.443,,,,,,,,0.0374,,,2025-11-10,annual,1.36,USD,post-market,None,,0.051,0.0886,0.061,119.5,240686000,,,,55.37,53.96,1.4925,,,,,,,2103601000,,11.92,,65.37,47.05
2025-12-28,UVV,4.44,2987411000.0,11.92,,0.674,59.0,,,,,,,,,,,,,,,None,1597354000,1597354000,,,,,,None,44733000,,3.26,0.0612,,,,0.32,0.02,150680000,195413000,1.34,2021-03-31,,578535000.0,386003000,125726000,29412000,,,None,24954000,21644000,,None,,,,,87410000,96314000,-24629000,None,0.0897,,238193000,147810000,,,,,-115000,,,,,0.0,0.901,0.443,,,,,,,,0.0374,,,2025-11-10,annual,1.36,USD,post-market,None,,0.051,0.0886,0.061,119.5,219789000,,,,55.37,53.96,1.4925,,,,,,,1983357000,,11.92,,65.37,47.05
2025-12-28,UVV,4.44,2987411000.0,11.92,,0.674,59.0,,,,,,,,,,,,,,,None,1553167000,1553167000,,,,,,None,38379000,,3.26,0.0612,,,,0.32,0.02,133145000,171524000,1.34,2020-03-31,,578535000.0,356812000,113291000,35288000,,,None,19854000,1581000,,None,,,,,71680000,78003000,-18273000,None,0.0897,,230445000,126367000,,,,,2567000,,,,,0.0,0.901,0.443,,,,,,,,0.0374,,,2025-11-10,annual,1.36,USD,post-market,None,,0.051,0.0886,0.061,119.5,222902000,,,,55.37,53.96,1.4925,,,,,,,1909979000,,11.92,,65.37,47.05
2025-12-28,UVV,4.44,2987411000.0,11.92,,0.674,59.0,,,,,,,,,,,,,,,None,1820562000,1820562000,,,,,,None,37104000,,3.26,0.0612,,,,0.32,0.02,168832000,205936000,1.34,2019-03-31,,578535000.0,406591000,151322000,41188000,,,None,17510000,1532000,,None,,,,,104121000,110134000,-15978000,None,0.0897,,225118000,161169000,,,,,2364000,,,,,0.0,0.901,0.443,,,,,,,,0.0374,,,2025-11-10,annual,1.36,USD,post-market,None,,0.051,0.0886,0.061,119.5,225118000,,,,55.37,53.96,1.4925,,,,,,,2227153000,,11.92,,65.37,47.05
2025-12-28,UVV,4.44,2987411000.0,11.92,,0.674,59.0,,,,,,,,,,,,,,,None,1661999000,1661999000,,,,,,None,34836000,,3.26,0.0612,,,,0.32,0.02,181054000,215890000,1.34,2018-03-31,,578535000.0,371948000,166677000,50509000,,,None,15621000,1686000,,None,,,,,105662000,116168000,-13935000,None,0.0897,,200461000,171487000,,,,,1686000,,,,,0.0,0.901,0.443,,,,,,,,0.0374,,,2025-11-10,annual,1.36,USD,post-market,0,,0.051,0.0886,0.061,119.5,200461000,,,,55.37,53.96,1.4925,,,,,,,2033947000,,11.92,,65.37,47.05
2025-12-28,UVV,4.44,2987411000.0,11.92,,0.674,59.0,,,,,,,,,,,,,,,None,1676539000,1676539000,,,,,,None,35911000,,3.26,0.0612,,,,0.32,0.02,181606000,217517000,1.34,2017-03-31,,578535000.0,394679000,169238000,56732000,,,None,16284000,1397000,,None,,,,,106304000,112506000,-14887000,None,0.0897,,211969000,178351000,,,,,1397000,,,,,0.0,0.901,0.443,,,,,,,,0.0374,,,2025-11-10,annual,1.36,USD,post-market,0,,0.051,0.0886,0.061,119.5,211969000,,,,55.37,53.96,1.4925,,,,,,,2071218000,,11.92,,65.37,47.05
2025-12-28,UVV,4.44,2987411000.0,11.92,,0.674,59.0,,,,,,,,,,,,,,,None,1713042000,1713042000,,,,,,None,36754000,,3.26,0.0612,,,,0.32,0.02,183139000,219893000,1.34,2016-03-31,,578535000.0,407331000,172578000,54430000,,,None,15669000,9069000,,None,,,,,109016000,118148000,None,None,0.0897,,226685000,181647000,,,,,1178000,,,,,0.0,0.901,0.443,,,,,,,,0.0374,,,2025-11-10,annual,1.36,USD,post-market,0,,0.051,0.0886,0.061,119.5,226685000,,,,55.37,53.96,1.4925,,,,,,,2120373000,,11.92,,65.37,47.05
2025-12-28,UVV,4.44,2987411000.0,11.92,,0.674,59.0,,,,,,,,,,,,,,,None,1861527000,1861527000,,,,,,None,37324000,,3.26,0.0612,,,,0.32,0.02,173658000,210982000,1.34,2015-03-31,,578535000.0,410274000,158467000,38006000,,,None,17120000,None,,None,,,,,114608000,120461000,None,None,0.0897,,250186000,167874000,,,,,576000,,,,,0.0,0.901,0.443,,,,,,,,0.0374,,,2025-11-10,annual,1.36,USD,post-market,0,,0.051,0.0886,0.061,119.5,250186000,,,,55.37,53.96,1.4925,,,,,,,2271801000,,11.92,,65.37,47.05
2025-12-28,UVV,4.44,2987411000.0,11.92,,0.674,59.0,,,,,,,,,,,,,,,None,2108824000,2108824000,,,,,,None,38899000,,3.26,0.0612,,,,0.32,0.02,250111000,289010000,1.34,2014-03-31,,578535000.0,433291000,230690000,75535000,,,None,20307000,None,,None,,,,,149009000,155155000,None,None,0.0897,,262013000,246151000,,,,,949000,,,,,0.0,0.901,0.443,,,,,,,,0.0374,,,2025-11-10,annual,1.36,USD,post-market,0,,0.051,0.0886,0.061,119.5,262013000,,,,55.37,53.96,1.4925,,,,,,,2542115000,,11.92,,65.37,47.05
2025-12-28,UVV,4.44,2987411000.0,11.92,,0.674,59.0,,,,,,,,,,,,,,,None,1999282000,1999282000,,,,,,None,45116000,,3.26,0.0612,,,,0.32,0.02,228388000,273504000,1.34,2013-03-31,,578535000.0,462417000,207285000,66366000,,,None,22013000,None,,None,,,,,132750000,135284000,None,None,0.0897,,235295000,223009000,,,,,654000,,,,,0.0,0.901,0.443,,,,,,,,0.0374,,,2025-11-10,annual,1.36,USD,post-market,0,,0.051,0.0886,0.061,119.5,235295000,,,,55.37,53.96,1.4925,,,,,,,2461699000,,11.92,,65.37,47.05
2025-12-28,UVV,4.44,2987411000.0,11.92,,0.674,59.0,,,,,,,,,,,,,,,None,1974885000,1974885000,,,,,,None,43866000,,3.26,0.0612,,,,0.32,0.02,184813000,228679000,1.34,2012-03-31,,578535000.0,471992000,161978000,61159000,,,None,22835000,None,,None,,,,,92057000,97624000,None,None,0.0897,,280027000,180304000,,,,,1314000,,,,,0.0,0.901,0.443,,,,,,,,0.0374,,,2025-11-10,annual,1.36,USD,post-market,0,,0.051,0.0886,0.061,119.5,251639000,,,,55.37,53.96,1.4925,,,,,,,2446877000,,11.92,,65.37,47.05
2025-12-28,UVV,4.44,2987411000.0,11.92,,0.674,59.0,,,,,,,,,,,,,,,None,2063194000,2063194000,,,,,,None,45272000,,3.26,0.0612,,,,0.32,0.02,249623000,294895000,1.34,2011-03-31,,578535000.0,508333000,242899000,78349000,,,None,23058000,None,,None,,,,,156565000,155916000,None,None,0.0897,,232229000,254600000,,,,,2723000,,,,,0.0,0.901,0.443,,,,,,,,0.0374,,,2025-11-10,annual,1.36,USD,post-market,0,,0.051,0.0886,0.061,119.5,251597000,,,,55.37,53.96,1.4925,,,,,,,2571527000,,11.92,,65.37,47.05
2025-12-28,UVV,4.44,2987411000.0,11.92,,0.674,59.0,,,,,,,,,,,,,,,None,1949473000,1949473000,,,,,,None,43496000,,3.26,0.0612,,,,0.32,0.02,280838000,324334000,1.34,2010-03-31,,578535000.0,542265000,256628000,86283000,,,None,24210000,None,,None,,,,,168397000,None,None,None,0.0897,,285056000,257209000,,,,,None,,,,,0.0,0.901,0.443,,,,,,,,0.0374,,,2025-11-10,annual,1.36,USD,post-market,None,,0.051,0.0886,0.061,119.5,285056000,,,,55.37,53.96,1.4925,,,,,,,2491738000,,11.92,,65.37,47.05
2025-12-28,UVV,4.44,2987411000.0,11.92,,0.674,59.0,,,,,,,,,,,,,,,None,2035318000,2035318000,,,,,,None,41790000,,3.26,0.0612,,,,0.32,0.02,232780000,274570000,1.34,2009-03-31,,578535000.0,519341000,197149000,64588000,,,None,35631000,None,,None,,,,,131739000,None,None,None,0.0897,,309409000,209932000,,,,,None,,,,,0.0,0.901,0.443,,,,,,,,0.0374,,,2025-11-10,annual,1.36,USD,post-market,None,,0.051,0.0886,0.061,119.5,309409000,,,,55.37,53.96,1.4925,,,,,,,2554659000,,11.92,,65.37,47.05
2025-12-28,UVV,4.44,2987411000.0,11.92,,0.674,59.0,,,,,,,,,,,,,,,None,1715724000,1715724000,,,,,,None,43240000,,3.26,0.0612,,,,0.32,0.02,222191000,265431000,1.34,2008-03-31,,578535000.0,430098000,180283000,63799000,,,None,41908000,None,,None,,,,,119156000,None,None,None,0.0897,,225670000,191513000,,,,,None,,,,,0.0,0.901,0.443,,,,,,,,0.0374,,,2025-11-10,annual,1.36,USD,post-market,None,,0.051,0.0886,0.061,119.5,225670000,,,,55.37,53.96,1.4925,,,,,,,2145822000,,11.92,,65.37,47.05
2025-12-28,UVV,4.44,2987411000.0,11.92,,0.674,59.0,,,,,,,,,,,,,,,None,1563522000,1563522000,,,,,,None,48305000,,3.26,0.0612,,,,0.32,0.02,188671000,236976000,1.34,2007-03-31,,578535000.0,443750000,134877000,61126000,,,None,53794000,None,,None,,,,,44352000,None,None,None,0.0897,,249269000,163591000,,,,,None,,,,,0.0,0.901,0.443,,,,,,,,0.0374,,,2025-11-10,annual,1.36,USD,post-market,None,,0.051,0.0886,0.061,119.5,249269000,,,,55.37,53.96,1.4925,,,,,,,2007272000,,11.92,,65.37,47.05
2025-12-28,UVV,4.44,2987411000.0,11.92,,0.674,59.0,,,,,,,,,,,,,,,None,2932170000,2932170000,,,,,,None,68139000,,3.26,0.0612,,,,0.32,0.02,119616000,187755000,1.34,2006-03-31,,578535000.0,579162000,38323000,34403000,,,None,81293000,None,,None,,,,,7940000,None,None,None,0.0897,,417346000,104353000,,,,,None,,,,,0.0,0.901,0.443,,,,,,,,0.0374,,,2025-11-10,annual,1.36,USD,post-market,None,,0.051,0.0886,0.061,119.5,417346000,,,,55.37,53.96,1.4925,,,,,,,3511332000,,11.92,,65.37,47.05
2025-12-28,UVV,4.44,2987411000.0,11.92,None,0.674,59.0,,35393000,88652000,88652000,,,,,,,,,352909000,25178546,None,2932170000,2932170000,99599000,None,539583000,559328000,None,None,68139000,,3.26,0.0612,,,,0.32,0.02,119616000,187755000,1.34,2025-09-30,213815000,578535000.0,579162000,38323000,34403000,52650000,52650000,None,81293000,None,1361135000,None,None,618196000,None,84526000,7940000,None,None,None,0.0897,,417346000,104353000,230563000,174858000,None,26228000,None,,,,,0.0,0.901,0.443,,,,,,,,0.0374,,409715000,2025-11-10,quarterly,1.36,USD,post-market,None,1188283000,0.051,0.0886,0.061,119.5,417346000,1194207000,551392000,None,55.37,53.96,1.4925,3070439000,2239678000,828631000,1566289000,830761000,737658000,3511332000,1469982000,11.92,None,65.37,47.05
