date,symbol,eps,revenue_ttm,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,peg_ratio,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,stockbasedcompensation,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,treasurystock,week_52_high,week_52_low
2010-03-31,OIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,,,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-04-28,,0.78,,pre-market,,,,,,,,,,,,,,13.0435,,,,,,,,,,,
2010-06-30,OIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,,,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-08-03,,0.71,,pre-market,,,,,,,,,,,,,,14.5161,,,,,,,,,,,
2010-09-30,OIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-11-04,,0.88,,pre-market,,,,,,,,,,,,,,12.8205,,,,,,,,,,,
2010-12-31,OIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-02-17,,0.94,,pre-market,,,,,,,,,,,,,,5.618,,,,,,,,,,,
2011-03-31,OIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,,,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-04-27,,1.13,,pre-market,,,,,,,,,,,,,,11.8812,,,,,,,,,,,
2011-06-30,OIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,,,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-08-01,,1.34,,pre-market,,,,,,,,,,,,,,12.605,,,,,,,,,,,
2011-09-30,OIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,,,1.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-11-03,,1.67,,pre-market,,,,,,,,,,,,,,12.0805,,,,,,,,,,,
2011-12-31,OIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,1.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-02-16,,1.72,,pre-market,,,,,,,,,,,,,,1.7751,,,,,,,,,,,
2012-03-31,OIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41,,,1.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-04-26,,2.2,,pre-market,,,,,,,,,,,,,,22.905,,,,,,,,,,,
2012-06-30,OIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,,,1.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-07-31,,1.98,,pre-market,,,,,,,,,,,,,,6.4516,,,,,,,,,,,
2012-09-30,OIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-10-31,,1.97,,pre-market,,,,,,,,,,,,,,1.5464,,,,,,,,,,,
2012-12-31,OIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11,,,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-02-19,,1.78,,pre-market,,,,,,,,,,,,,,-5.8201,,,,,,,,,,,
2013-03-31,OIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,,,1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-04-24,,1.8,,pre-market,,,,,,,,,,,,,,-1.0989,,,,,,,,,,,
2013-06-30,OIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,1.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-07-30,,1.5,,pre-market,,,,,,,,,,,,,,-0.6623,,,,,,,,,,,
2013-09-30,OIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-10-30,,1.44,,pre-market,,,,,,,,,,,,,,-0.6897,,,,,,,,,,,
2013-12-31,OIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,1.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-02-19,,1.47,,pre-market,,,,,,,,,,,,,,-0.6757,,,,,,,,,,,
2014-03-31,OIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-05-01,,1.34,,pre-market,,,,,,,,,,,,,,-0.7407,,,,,,,,,,,
2014-06-30,OIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-07-31,,0.88,,pre-market,,,,,,,,,,,,,,1.1494,,,,,,,,,,,
2014-09-30,OIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,,,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-10-30,,1.05,,post-market,,,,,,,,,,,,,,7.1429,,,,,,,,,,,
2014-12-31,OIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-02-18,,1.09,,post-market,,,,,,,,,,,,,,10.101,,,,,,,,,,,
2015-03-31,OIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-04-29,,0.45,,post-market,,,,,,,,,,,,,,0.0,,,,,,,,,,,
2015-06-30,OIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-07-28,,0.15,,post-market,,,,,,,,,,,,,,400.0,,,,,,,,,,,
2015-09-30,OIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-10-29,,0.11,,post-market,,,,,,,,,,,,,,266.6667,,,,,,,,,,,
2015-12-31,OIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,,,-0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-02-17,,0.13,,post-market,,,,,,,,,,,,,,750.0,,,,,,,,,,,
2016-03-31,OIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05,,,-0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-27,,-0.24,,post-market,,,,,,,,,,,,,,-26.3158,,,,,,,,,,,
2016-06-30,OIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,-0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-07-26,,-0.22,,post-market,,,,,,,,,,,,,,18.5185,,,,,,,,,,,
2016-09-30,OIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,-0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-10-27,,-0.19,,post-market,,,,,,,,,,,,,,17.3913,,,,,,,,,,,
2016-12-31,OIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,-0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-02-15,,-0.2,,post-market,,,,,,,,,,,,,,9.0909,,,,,,,,,,,
2017-03-31,OIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07,,,-0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-26,,-0.34,,post-market,,,,,,,,,,,,,,-25.9259,,,,,,,,,,,
2017-06-30,OIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04,,,-0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-07-31,,-0.27,,pre-market,,,,,,,,,,,,,,-17.3913,,,,,,,,,,,
2017-09-30,OIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,,,-0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-26,,-0.27,,post-market,,,,,,,,,,,,,,-8.0,,,,,,,,,,,
2017-12-31,OIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,,,-0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-14,,-0.15,,post-market,,,,,,,,,,,,,,34.7826,,,,,,,,,,,
2018-03-31,OIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,,,-0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-04-25,,-0.01,,post-market,,,,,,,,,,,,,,93.3333,,,,,,,,,,,
2018-06-30,OIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-07-30,,0.05,,pre-market,,,,,,,,,,,,,,0.0,,,,,,,,,,,
2018-09-30,OIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-10-29,,0.01,,pre-market,,,,,,,,,,,,,,200.0,,,,,,,,,,,
2018-12-31,OIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05,,,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-13,,-0.19,,post-market,,,,,,,,,,,,,,-35.7143,,,,,,,,,,,
2019-03-31,OIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,-0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-04-24,,-0.23,,post-market,,,,,,,,,,,,,,17.8571,,,,,,,,,,,
2019-06-30,OIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,,,-0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-07-29,,-0.14,,pre-market,,,,,,,,,,,,,,-16.6667,,,,,,,,,,,
2019-09-30,OIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-10-24,,-0.08,,post-market,,,,,,,,,,,,,,20.0,,,,,,,,,,,
2019-12-31,OIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,-0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-19,,-0.16,,post-market,,,,,,,,,,,,,,15.7895,,,,,,,,,,,
2020-03-31,OIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,,,-0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-04-29,,-0.14,,post-market,,,,,,,,,,,,,,33.3333,,,,,,,,,,,
2020-06-30,OIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,,,-0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-07-29,,-0.33,,post-market,,,,,,,,,,,,,,29.7872,,,,,,,,,,,
