date,symbol,eps,revenue_ttm,pe_ratio,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,peg_ratio,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,trailing_pe,treasurystock,week_52_high,week_52_low
2006-12-31,FSLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,,,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-02-13,,0.12,,pre-market,,,,,,,,,,,,,271.4286,,,,,,,,,,,,
2007-03-31,FSLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-05-03,,0.07,,pre-market,,,,,,,,,,,,,271.4286,,,,,,,,,,,,
2007-06-30,FSLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-07-31,,0.07,,pre-market,,,,,,,,,,,,,133.3333,,,,,,,,,,,,
2007-09-30,FSLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-11-07,,0.49,,pre-market,,,,,,,,,,,,,157.8947,,,,,,,,,,,,
2007-12-31,FSLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24,,,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-02-13,,0.77,,pre-market,,,,,,,,,,,,,45.283,,,,,,,,,,,,
2008-03-31,FSLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,,,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-04-30,,0.57,,pre-market,,,,,,,,,,,,,18.75,,,,,,,,,,,,
2008-06-30,FSLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27,,,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-07-30,,0.85,,pre-market,,,,,,,,,,,,,46.5517,,,,,,,,,,,,
2008-09-30,FSLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17,,,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-10-29,,1.2,,pre-market,,,,,,,,,,,,,16.5049,,,,,,,,,,,,
2008-12-31,FSLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-02-24,,1.61,,pre-market,,,,,,,,,,,,,23.8462,,,,,,,,,,,,
2009-03-31,FSLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-04-29,,1.99,,pre-market,,,,,,,,,,,,,32.6667,,,,,,,,,,,,
2009-06-30,FSLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49,,,1.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-07-30,,2.11,,pre-market,,,,,,,,,,,,,30.2469,,,,,,,,,,,,
2009-09-30,FSLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-10-28,,1.79,,pre-market,,,,,,,,,,,,,2.8736,,,,,,,,,,,,
2009-12-31,FSLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,,,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-02-18,,1.65,,pre-market,,,,,,,,,,,,,8.5526,,,,,,,,,,,,
2010-03-31,FSLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36,,,1.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-04-28,,2.0,,pre-market,,,,,,,,,,,,,21.9512,,,,,,,,,,,,
