date,symbol,eps,revenue_ttm,pe_ratio,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,peg_ratio,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,trailing_pe,treasurystock,week_52_high,week_52_low
2012-10-31,WDAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,,,-0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-11-28,,-0.39,,pre-market,,,,,,,,,,,,,31.5789,,,,,,,,,,,,
2013-01-31,WDAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,-0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-03-07,,-0.16,,pre-market,,,,,,,,,,,,,23.8095,,,,,,,,,,,,
2013-04-30,WDAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,-0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-22,,-0.15,,pre-market,,,,,,,,,,,,,16.6667,,,,,,,,,,,,
2013-07-31,WDAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,-0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-08-27,,-0.13,,pre-market,,,,,,,,,,,,,27.7778,,,,,,,,,,,,
2013-10-31,WDAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,-0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-11-25,,-0.12,,pre-market,,,,,,,,,,,,,29.4118,,,,,,,,,,,,
2014-01-31,WDAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,-0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-02-26,,-0.13,,pre-market,,,,,,,,,,,,,18.75,,,,,,,,,,,,
2014-04-30,WDAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,-0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-05-27,,-0.13,,pre-market,,,,,,,,,,,,,13.3333,,,,,,,,,,,,
2014-07-31,WDAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-08-27,,-0.11,,post-market,,,,,,,,,,,,,21.4286,,,,,,,,,,,,
2014-10-31,WDAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,,,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-11-24,,-0.03,,post-market,,,,,,,,,,,,,70.0,,,,,,,,,,,,
2015-01-31,WDAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,-0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-02-25,,-0.06,,post-market,,,,,,,,,,,,,0.0,,,,,,,,,,,,
